9a44d6020b19a4c4f94de2b0169adbb250aa206246da78fdcd70877ef89e1b93,511788243220121081916976655bd9a68e0956e8af7e4cc18c14561ce64a485e,bdbdb679d26ba045be4b23a869c84b045f1db7b4249ee23a8a78e016137a8d20,75f1b6a0ff5faa76d84c3cc89126db56133825b27bf43f5e281474fce3945550,d356da6b3c01e8a0349270f3b30ffa6628b40fd4a8629b794910262d5953eb02,bfa9123a4320c2c66b114b682de713755e789649dd61c4986d33e021bb4537b2,1a65d1c853daa5c8de25a7fd278bcd40422bbcf95c2963f2723382d1d59b4b75,a9e5d5e559198e37ff1b1319f3f461f40f15b6c11795749f22cd2d333c01ebf6,b7e2b63b8a733e69ce57e8e719c3789c54f25434b97f3cc37bfba55d61fafe07,4745755bc8398fa6e2bfc5574254870b4dc2da2c7428831292b42522840fa1a8,a1b39b4246cfc6a53be1d46ac0904f4e3b26925db127dcc825a1366137d45129,9077a9a02e071111e9afc07b4189df2c434c8dfdde9b7292b4f5dd53d30ea872,54d2f1818930580c5c7de1d5db47a853380ed16ec66b6eb3f29ddbb8bb111113,da894361cbb399559d925d911e9a7272da18e88ca8d2985103648e72fd7d4cda,e2ff50c0299caa67271ea2d49cebca5b5544d2d3ff467908459c6eb445123109,3601d11176e33b8c29d0b7c50010c724a3c98e627c2110ca1e9104ef2a06d5a7,1702681c2eb5dea78450d29d6312505c7d4d892b215be29bc113d0bc483b8b6f,921b9abdc928cf0c8d3c51c39cebb71f024261480b9a962cffa4f507661cd759,e8bc994eddd9becd505263ae742c1ffcdf08dcd02e2e26a880882337998f7eb1
"10104","","0","610104004","5","0","5104321","600","5104322","5.5","238","1.3","1","3","0","0","1","610104401","2"
"10104","","0","610104005","5","40","0","600","5104323","1.5","238","1.5","2","0","-40","0","1","0","1"
"10104","","0","610104006","5","0","0","0","0","1.5","238","1.5","3","0","-40","0","1","0","1"
"10105","","0","610105004","5","62","5078321","0","5078322","1.5","181","1.55","1","0","-45","0","1","0","1"
"10105","","490","610105005","5","0","0","0","5078323","1.5","181","1.55","2","0","-45","0","1","0","4"
"10105","","0","610105006","5","0","0","0","0","1.5","181","1.55","3","0","-45","0","1","0","1"
"10106","","12","610106004","5","0","5106321","600","5106322","5.5","240","1.2","1","3","0","0","1","610106401","3"
"10106","","0","610106005","5","60","0","600","5106323","1.5","240","1.2","2","0","0","0","1","610106402","1"
"10106","","0","610106006","5","0","0","0","0","1.5","240","1.2","3","0","0","0","1","0","1"
"10107","","0","610107004","5","0","5080321","600","5080322","5.5","184","1.4","1","3","-70","0","1","610107401","2"
"10107","","0","610107005","5","60","0","0","5080323","1.5","184","1.5","2","0","-70","0","1","610107402","1"
"10107","","0","610107006","5","0","0","0","0","1.5","184","1.5","3","0","-70","0","1","0","1"
"10108","","0","610108004","5","80","5108321","600","5108322","5.5","243","1.55","1","3","-35","0","1","610108401","1"
"10108","","0","610108005","5","60","0","600","5108323","1.5","243","1.55","2","0","-35","0","1","610108402","1"
"10108","","0","610108006","5","0","0","0","0","1.5","243","1.55","3","0","-35","0","1","0","1"
"10109","","20","610109004","5","0","5082321","600","5082322","5.5","187","2","1","3","-20","0","1","610109401","3"
"10109","","0","610109005","5","69","0","0","5082323","1.5","187","2","2","0","-20","0","1","0","1"
"10109","","0","610109006","5","0","0","0","0","1.5","187","2","3","0","-20","0","1","0","1"
"10110","","10000000","610110004","5","69","5110321","600","5110322","5.5","246","1","1","3","-50","0","1","610110401","5"
"10110","","0","610110005","5","0","0","600","5110323","1.5","246","0.85","2","0","-50","0","1","610110402","2"
"10110","","0","610110006","5","0","0","0","0","1.5","246","1","3","0","-50","0","1","0","1"
"10111","","0","610111004","5","60","5111321","600","5111322","5.5","246","1.35","1","3","-78","0","1","610111401","1"
"10111","","0","610111005","5","0","0","600","5111323","1.5","246","1.2","2","0","-55","0","1","610111402","2"
"10111","","0","610111006","5","0","0","0","0","1.5","246","1.35","3","0","-78","0","1","0","1"
"10112","","0","610112004","5","0","5084321","600","5084322","5.5","190","1.35","1","3","5","0","1","610112401","2"
"10112","","10","610112005","5","0","0","600","5084323","1.5","190","1.35","2","0","5","0","1","0","3"
"10112","","0","610112006","5","0","0","0","0","1.5","190","1.35","3","0","5","0","1","0","1"
"10113","","0","610113004","5","0","5085321","600","5085322","5.5","190","0.95","1","3","-20","0","1","610113401","2"
"10113","","0","610113005","5","68","0","600","5085323","1.5","190","1.2","2","0","-20","0","1","0","1"
"10113","","0","610113006","5","0","0","0","0","1.5","190","1.2","3","0","-20","0","1","0","1"
"10114","","16","610114004","5","0","5114321","600","5114322","5.5","249","1.25","1","3","20","0","1","610114401","3"
"10114","","0","610114005","5","58","0","600","5114323","1.5","249","1.25","2","0","20","0","1","610114402","1"
"10114","","0","610114006","5","0","0","0","0","1.5","249","1.25","3","0","20","0","1","0","1"
"10115","","15","610115004","5","0","5088321","600","5088322","5.5","193","1.4","1","3","-70","0","1","610115401","3"
"10115","","0","610115005","5","72","0","0","5088323","1.5","193","1.5","2","0","-70","0","1","610115402","1"
"10115","","0","610115006","5","0","0","0","0","1.5","193","1.5","3","0","-70","0","1","0","1"
"10116","","0","610116004","5","74","5116321","600","5116322","5.5","252","1.85","1","3","-25","0","1","610116401","1"
"10116","","0","610116005","5","53","0","0","5116323","1.5","252","1.85","2","0","-25","0","1","610116402","1"
"10116","","0","610116006","5","0","0","0","0","1.5","252","1.85","3","0","-25","0","1","0","1"
"10117","","0","610117004","5","86","5090321","600","5090322","5.5","196","1.18","1","3","-45","0","1","0","1"
"10117","","300","610117005","5","0","0","0","5090323","1.5","196","1.18","2","0","-45","0","1","0","4"
"10117","","0","610117006","5","0","0","0","0","1.5","196","1.18","3","0","-45","0","1","0","1"
"10118","","0","610118004","5","69","5118321","600","5118322","5.5","255","1.25","1","3","-20","0","1","610118401","1"
"10118","","0","610118005","5","42","0","600","5118323","1.5","255","1.25","2","0","-20","0","1","610118402","1"
"10118","","0","610118006","5","0","0","0","0","1.5","255","1.25","3","0","-20","0","1","0","1"
"10119","","0","610119004","5","70","5092321","600","5092322","5.5","199","1.4","1","3","-50","0","1","0","1"
"10119","","0","610119005","5","0","0","600","5092323","1.5","199","1.15","2","0","-20","0","1","610119402","2"
"10119","","0","610119006","5","0","0","0","0","1.5","199","1.4","3","0","-50","0","1","0","1"
"10120","","0","610120004","5","71","5120321","600","5120322","5.5","255","1.55","1","3","-35","0","1","610120401","1"
"10120","","0","610120005","5","0","0","600","5120323","1.5","255","1.2","2","0","-35","0","1","610120402","2"
"10120","","0","610120006","5","0","0","0","0","1.5","255","1.55","3","0","-35","0","1","0","1"
"10121","","10","610121004","5","0","5094321","600","5094322","5.5","200","2.2","1","3","-50","0","1","610121401","3"
"10121","","0","610121005","5","68","0","0","5094323","1.5","200","2.2","2","0","-50","0","1","0","1"
"10121","","0","610121006","5","0","0","0","0","1.5","200","2.2","3","0","-50","0","1","0","1"
"10122","","0","610122004","5","68","5122321","600","5122322","5.5","255","1.7","1","3","40","0","1","610122401","1"
"10122","","0","610122005","5","0","0","600","5122323","1.5","255","1","2","4.5","20","0","1","610122402","2"
"10122","","0","610122006","5","0","0","0","0","1.5","255","1.7","3","0","40","0","1","0","1"
"10123","","0","610123004","5","80","5096321","600","5096322","5.5","200","1.3","1","3","-120","0","1","0","1"
"10123","","0","610123005","5","0","0","600","5096323","1.5","200","1","2","0","-80","0","1","610123402","2"
"10123","","0","610123006","5","0","0","0","0","1.5","200","1.3","3","0","-120","0","1","0","1"
"10124","","0","610124004","5","0","5124321","600","5124322","5.5","255","0.83","1","3","-20","0","1","610124401","2"
"10124","","0","610124005","5","66","0","600","5124323","1.5","255","0.83","2","0","-20","0","1","0","1"
"10124","","0","610124006","5","0","0","0","0","1.5","255","0.83","3","0","-20","0","1","0","1"
"10125","","0","610125004","5","0","5098321","600","5098322","5.5","200","1.3","1","3","-120","0","1","610125401","2"
"10125","","0","610125005","5","0","0","600","5098323","1.5","200","1.1","2","0","-80","0","1","610125402","2"
"10125","","0","610125006","5","0","0","0","0","1.5","200","1.3","3","0","-85","0","1","0","1"
"10126","","0","610126004","5","83","5126321","600","5126322","5.5","255","1.5","1","3","-25","0","1","610126401","1"
"10126","","0","610126005","5","0","0","600","5126323","1.5","255","1.3","2","3","-25","0","1","610126402","2"
"10126","","0","610126006","5","0","0","0","0","1.5","255","1.5","3","0","-25","0","1","0","1"
"10127","","0","610127004","5","0","5100321","600","5100322","5.5","200","1.1","1","3","-50","0","1","610127401","2"
"10127","","0","610127005","5","64","0","600","5100323","1.5","200","1.5","2","0","-70","0","1","0","1"
"10127","","0","610127006","5","0","0","0","0","1.5","200","1.5","3","0","-70","0","1","0","1"
"10128","","15","610128004","5","0","5128321","600","5128322","5.5","255","1.85","1","3","-25","0","1","610128401","3"
"10128","","0","610128005","5","62","0","0","5128323","1.5","255","1.85","2","0","-25","0","1","610128402","1"
"10128","","0","610128006","5","0","0","0","0","1.5","255","1.85","3","0","-25","0","1","0","1"
"10129","","0","610129004","5","66","5102321","600","5102322","5.5","200","1.25","1","3","-85","0","1","0","1"
"10129","","0","610129005","5","0","0","600","5102323","1.5","200","1.1","2","0","-80","0","1","610129402","2"
"10129","","0","610129006","5","0","0","0","0","1.5","200","1.25","3","0","-85","0","1","0","1"
"10130","","0","610130004","5","78","5130321","600","5130322","5.5","255","1.2","1","3","0","0","1","0","1"
"10130","","0","610130005","5","0","0","600","5130323","1.5","255","1","2","0","0","0","1","610130402","2"
"10130","","0","610130006","5","0","0","0","0","1.5","255","1.2","3","0","0","0","1","0","1"
"10131","","0","610131004","5","0","5104321","600","5104322","5.5","200","1.3","1","3","0","0","1","610131401","2"
"10131","","0","610131005","5","40","0","600","5104323","1.5","200","1.5","2","0","-40","0","1","0","1"
"10131","","0","610131006","5","0","0","0","0","1.5","200","1.5","3","0","-40","0","1","0","1"
"10132","","15","610132004","5","0","5132321","600","5132322","5.5","255","1","1","3","-60","0","1","610132401","3"
"10132","","0","610132005","5","70","0","0","5132323","1.5","255","1","2","0","-60","0","1","610132402","1"
"10132","","0","610132006","5","0","0","0","0","1.5","255","1","3","0","-60","0","1","0","1"
"10133","","12","610133004","5","0","5106321","600","5106322","5.5","200","1.2","1","3","0","0","1","610133401","3"
"10133","","0","610133005","5","60","0","600","5106323","1.5","200","1.2","2","0","0","0","1","610133402","1"
"10133","","0","610133006","5","0","0","0","0","1.5","200","1.2","3","0","0","0","1","0","1"
"10134","","0","610134004","5","55","5134321","600","5134322","5.5","255","1.85","1","3","-50","0","1","0","1"
"10134","","30","610134005","5","0","0","600","5134323","1.5","255","1.85","2","3","-50","0","1","610134402","3"
"10134","","0","610134006","5","0","0","0","0","1.5","255","1.85","3","0","-50","0","1","0","1"
"10135","","0","610135004","5","85","5108321","600","5108322","5.5","200","1.55","1","3","-35","0","1","610135401","1"
"10135","","0","610135005","5","70","0","600","5108323","1.5","200","1.55","2","0","-35","0","1","610135402","1"
"10135","","0","610135006","5","0","0","0","0","1.5","200","1.55","3","0","-35","0","1","0","1"
"10136","","0","610136004","5","0","5136321","600","5136322","5.5","255","1.1","1","3","0","0","1","610136401","2"
"10136","","0","610136005","5","84","0","600","5136323","1.5","255","1.5","2","0","-50","0","1","0","1"
"10136","","0","610136006","5","0","0","0","0","1.5","255","1.5","3","0","-50","0","1","0","1"
"10137","","0","610137004","5","75","5137321","0","5137322","5.5","255","0.85","1","0","0","0","1","0","1"
"10137","","0","610137005","5","50","0","0","5137323","1.5","255","0.85","2","0","0","0","1","0","1"
"10137","","0","610137006","5","0","0","0","0","1.5","255","0.85","3","0","0","0","1","0","1"
"10138","","2000000","610138004","5","69","5110321","600","5110322","5.5","200","1","1","3","-50","0","1","610138401","5"
"10138","","0","610138005","5","0","0","600","5110323","1.5","200","0.85","2","0","-50","0","1","610138402","2"
"10138","","0","610138006","5","0","0","0","0","1.5","200","1","3","0","-50","0","1","0","1"
"10139","","0","610139004","5","62","5111321","600","5111322","5.5","200","1.35","1","3","-78","0","1","610139401","1"
"10139","","0","610139005","5","0","0","600","5111323","1.5","200","1.2","2","0","-55","0","1","610139402","2"
"10139","","0","610139006","5","0","0","0","0","1.5","200","1.35","3","0","-78","0","1","0","1"
"10140","","0","610140004","5","86","5140321","600","5140322","5.5","255","1.4","1","3","0","0","1","0","1"
"10140","","0","610140005","5","52","0","0","5140323","1.5","255","1.4","2","0","0","0","1","0","1"
"10140","","0","610140006","5","0","0","0","0","1.5","255","1.4","3","0","0","0","1","0","1"
"10141","","16","610141004","5","0","5114321","600","5114322","5.5","200","1.25","1","3","20","0","1","610141401","3"
"10141","","0","610141005","5","58","0","600","5114323","1.5","200","1.25","2","0","20","0","1","610141402","1"
"10141","","0","610141006","5","0","0","0","0","1.5","200","1.25","3","0","20","0","1","0","1"
"10142","","0","610142004","5","76","5142321","600","5142322","5.5","255","1.45","1","3","-33","0","1","0","1"
"10142","","0","610142005","5","0","0","600","5142323","1.5","255","1.23","2","3","-40","0","1","610142402","2"
"10142","","0","610142006","5","0","0","0","0","1.5","255","1.45","3","0","-33","0","1","0","1"
"10143","","0","610143004","5","72","5116321","600","5116322","5.5","200","1.85","1","3","-25","0","1","610143401","1"
"10143","","0","610143005","5","52","0","0","5116323","1.5","200","1.85","2","0","-25","0","1","610143402","1"
"10143","","0","610143006","5","0","0","0","0","1.5","200","1.85","3","0","-25","0","1","0","1"
"10144","","0","610144004","5","65","5144321","600","5144322","5.5","255","1","1","3","-33","0","1","0","1"
"10144","","0","610144005","5","0","0","600","5144323","1.5","255","1","2","3","-40","0","1","610144402","2"
"10144","","0","610144006","5","0","0","0","0","1.5","255","1","3","0","-33","0","1","0","1"
"10145","","0","610145004","5","74","5118321","600","5118322","5.5","200","1.25","1","3","-20","0","1","610145401","1"
"10145","","0","610145005","5","52","0","600","5118323","1.5","200","1.25","2","0","-20","0","1","610145402","1"
"10145","","0","610145006","5","0","0","0","0","1.5","200","1.25","3","0","-20","0","1","0","1"
"10146","","0","610146004","5","0","5146321","600","5146322","5.5","255","0.87","1","3","-45","0","1","610146401","2"
"10146","","0","610146005","5","58","0","0","5146323","1.5","255","1.18","2","0","-45","0","1","0","1"
"10146","","0","610146006","5","0","0","0","0","1.5","255","1.18","3","0","-45","0","1","0","1"
"10147","","0","610147004","5","76","5120321","600","5120322","5.5","200","1.55","1","0","-35","0","1","610147401","1"
"10147","","0","610147005","5","0","0","600","5120323","1.5","200","1.2","2","4","-35","0","1","610147402","2"
"10147","","0","610147006","5","0","0","0","0","1.5","200","1.55","3","0","-35","0","1","0","1"
"10148","","0","610148004","5","0","5148321","600","5148322","5.5","255","1.4","1","3","-50","0","1","610148401","2"
"10148","","0","610148005","5","72","0","0","5148323","1.5","255","1.7","2","0","-50","0","1","0","1"
"10148","","0","610148006","5","0","0","0","0","1.5","255","1.7","3","0","-50","0","1","0","1"
"10149","","0","610149004","5","68","5122321","600","5122322","5.5","200","1.7","1","3","40","0","1","610149401","1"
"10149","","0","610149005","5","0","0","600","5122323","1.5","200","1","2","4.5","20","0","1","610149402","2"
"10149","","0","610149006","5","0","0","0","0","1.5","200","1.7","3","0","40","0","1","0","1"
"10150","","0","610150004","5","71","5150321","0","5150322","5.5","255","1.35","1","0","-33","0","1","0","1"
"10150","","0","610150005","5","50","0","0","5150323","1.5","255","1.35","2","0","-33","0","1","0","1"
"10150","","0","610150006","5","0","0","0","0","1.5","255","1.35","3","0","-33","0","1","0","1"
"10151","","0","610151004","5","0","5124321","600","5124322","5.5","200","0.83","1","3","-20","0","1","610151401","2"
"10151","","0","610151005","5","66","0","600","5124323","1.5","200","0.83","2","0","-20","0","1","0","1"
"10151","","0","610151006","5","0","0","0","0","1.5","200","0.83","3","0","-20","0","1","0","1"
"10152","","0","610152004","5","0","5152321","600","5152322","5.5","255","0.7","1","4.8","20","0","1","610152401","2"
"10152","","0","610152005","5","81","0","0","5152323","1.5","255","0.96","2","0","30","0","1","0","1"
"10152","","0","610152006","5","0","0","0","0","1.5","255","0.96","3","0","30","0","1","0","1"
"10153","","0","610153004","5","0","0","600","5017321","1.5","200","0.9","1","3","50","0","1","610153401","2"
"10153","","0","610153005","5","69","0","0","5017322","1.5","200","1","2","0","84","0","1","0","1"
"10153","","0","610153006","5","0","0","0","0","1.5","200","1","3","0","84","0","1","0","1"
"10154","","0","610154004","5","68","5154321","600","5154322","5.5","255","1.25","1","3","-33","0","1","0","1"
"10154","","0","610154005","5","0","0","600","5154323","1.5","255","1","2","3","-10","0","1","610154402","2"
"10154","","0","610154006","5","0","0","0","0","1.5","255","1.25","3","0","-33","0","1","0","1"
"10155","","0","610126004","5","83","5126321","600","5126322","5.5","255","1.5","1","3","-25","0","1","610126401","1"
"10155","","0","610126005","5","0","0","600","5126323","1.5","255","1.3","2","3","-25","0","1","610126402","2"
"10155","","0","610126006","5","0","0","0","0","1.5","255","1.5","3","0","-25","0","1","0","1"
"10156","","0","610156004","5","0","5156321","600","5156322","5.5","255","0.85","1","3","5","0","1","610156401","2"
"10156","","0","610156005","5","75","0","600","5156323","1.5","255","1.11","2","3","-10","0","1","0","1"
"10156","","0","610156006","5","0","0","0","0","1.5","255","1.11","3","0","-10","0","1","0","1"
"10157","","15","610128004","5","0","5128321","600","5128322","5.5","255","1.85","1","3","-25","0","1","610128401","3"
"10157","","0","610128005","5","62","0","0","5128323","1.5","255","1.85","2","0","-25","0","1","610128402","1"
"10157","","0","610128006","5","0","0","0","0","1.5","255","1.85","3","0","-25","0","1","0","1"
"10158","","0","610158004","5","0","5158321","600","5158322","5.5","255","1.5","1","3","-40","0","1","610158401","2"
"10158","","0","610158005","5","65","0","0","5158323","1.5","255","1.75","2","0","-33","0","1","0","1"
"10158","","0","610158006","5","0","0","0","0","1.5","255","1.75","3","0","-33","0","1","0","1"
"10159","","0","610130004","5","78","5130321","600","5130322","5.5","255","1.2","1","3","0","0","1","0","1"
"10159","","0","610130005","5","0","0","600","5130323","1.5","255","1","2","4.5","0","0","1","610130402","2"
"10159","","0","610130006","5","0","0","0","0","1.5","255","1.2","3","0","0","0","1","0","1"
"10160","","20","610160004","5","0","5160321","600","5160322","5.5","255","1.4","1","4.8","-35","0","1","610160401","3"
"10160","","0","610160005","5","70","0","0","5160323","1.5","255","1.4","2","0","-35","0","1","0","1"
"10160","","0","610160006","5","0","0","0","0","1.5","255","1.4","3","0","-35","0","1","0","1"
"10161","","15","610132004","5","0","5132321","600","5132322","5.5","255","1","1","3","-60","0","1","610132401","3"
"10161","","0","610132005","5","70","0","0","5132323","1.5","255","1","2","0","-60","0","1","610132402","1"
"10161","","0","610132006","5","0","0","0","0","1.5","255","1","3","0","-60","0","1","0","1"
"10163","","0","610134004","5","55","5134321","600","5134322","5.5","255","1.85","1","3","-50","0","1","0","1"
"10163","","30","610134005","5","0","0","600","5134323","1.5","255","1.85","2","3","-50","0","1","610134402","3"
"10163","","0","610134006","5","0","0","0","0","1.5","255","1.85","3","0","-50","0","1","0","1"
"10164","","0","610136004","5","0","5136321","600","5136322","5.5","255","1.1","1","3","0","0","1","610136401","2"
"10164","","0","610136005","5","84","0","600","5136323","1.5","255","1.5","2","0","-50","0","1","0","1"
"10164","","0","610136006","5","0","0","0","0","1.5","255","1.5","3","0","-50","0","1","0","1"
"10165","","0","610137004","5","75","5137321","0","5137322","5.5","255","0.85","1","0","0","0","1","0","1"
"10165","","0","610137005","5","50","0","0","5137323","1.5","255","0.85","2","0","0","0","1","0","1"
"10165","","0","610137006","5","0","0","0","0","1.5","255","0.85","3","0","0","0","1","0","1"
"10166","","0","610140004","5","86","5140321","600","5140322","5.5","255","1.4","1","3","0","0","1","0","1"
"10166","","0","610140005","5","52","0","0","5140323","1.5","255","1.4","2","0","0","0","1","0","1"
"10166","","0","610140006","5","0","0","0","0","1.5","255","1.4","3","0","0","0","1","0","1"
"10167","","0","610142004","5","76","5142321","600","5142322","5.5","255","1.45","1","3","-33","0","1","0","1"
"10167","","0","610142005","5","0","0","600","5142323","1.5","255","1.23","2","3","-40","0","1","610142402","2"
"10167","","0","610142006","5","0","0","0","0","1.5","255","1.45","3","0","-33","0","1","0","1"
"10168","","0","610144004","5","65","5144321","600","5144322","5.5","255","1","1","3","-33","0","1","0","1"
"10168","","0","610144005","5","0","0","600","5144323","1.5","255","1","2","3","-40","0","1","610144402","2"
"10168","","0","610144006","5","0","0","0","0","1.5","255","1","3","0","-33","0","1","0","1"
"10169","","0","610146004","5","0","5146321","600","5146322","5.5","255","0.87","1","3","-45","0","1","610146401","2"
"10169","","0","610146005","5","58","0","0","5146323","1.5","255","1.18","2","0","-45","0","1","0","1"
"10169","","0","610146006","5","0","0","0","0","1.5","255","1.18","3","0","-45","0","1","0","1"
"10170","","0","610148004","5","0","5148321","600","5148322","5.5","255","1.4","1","3","-50","0","1","610148401","2"
"10170","","0","610148005","5","72","0","0","5148323","1.5","255","1.7","2","0","-50","0","1","0","1"
"10170","","0","610148006","5","0","0","0","0","1.5","255","1.7","3","0","-50","0","1","0","1"
"10171","","0","610150004","5","71","5150321","0","5150322","5.5","255","1.35","1","0","-33","0","1","0","1"
"10171","","0","610150005","5","50","0","0","5150323","1.5","255","1.35","2","0","-33","0","1","0","1"
"10171","","0","610150006","5","0","0","0","0","1.5","255","1.35","3","0","-33","0","1","0","1"
"10172","","0","610152004","5","0","5152321","600","5152322","5.5","255","0.7","1","4.8","20","0","1","610152401","2"
"10172","","0","610152005","5","81","0","0","5152323","1.5","255","0.96","2","0","30","0","1","0","1"
"10172","","0","610152006","5","0","0","0","0","1.5","255","0.96","3","0","30","0","1","0","1"
"10173","","0","610154004","5","68","5154321","600","5154322","5.5","255","1.25","1","3","-33","0","1","0","1"
"10173","","0","610154005","5","0","0","600","5154323","1.5","255","1","2","3","-10","0","1","610154402","2"
"10173","","0","610154006","5","0","0","0","0","1.5","255","1.25","3","0","-33","0","1","0","1"
"10174","","0","610062004","5","0","5035321","600","5035322","5.5","255","2.5","1","3","5","0","1","610062401","2"
"10174","","0","610062005","5","0","0","600","5035323","1.5","255","2.5","2","0","5","0","1","610062402","2"
"10174","","0","610062006","5","0","0","0","0","1.5","255","2.5","3","0","5","0","1","0","1"
"10175","","0","610063004","5","73","5036321","600","5036322","5.5","255","0.4","1","3","-50","0","1","0","1"
"10175","","0","610063005","5","37","0","600","5036323","1.5","255","0.4","2","0","-50","0","1","0","1"
"10175","","0","610063006","5","0","0","0","0","1.5","255","0.4","3","0","-50","0","1","0","1"
"10176","","0","610156004","5","0","5156321","600","5156322","5.5","255","0.85","1","3","5","0","1","610156401","2"
"10176","","0","610156005","5","75","0","600","5156323","1.5","255","1.11","2","3","-10","0","1","0","1"
"10176","","0","610156006","5","0","0","0","0","1.5","255","1.11","3","0","-10","0","1","0","1"
"10177","","0","610158004","5","0","5158321","600","5158322","5.5","255","1.5","1","3","-40","0","1","610158401","2"
"10177","","0","610158005","5","65","0","0","5158323","1.5","255","1.75","2","0","-33","0","1","0","1"
"10177","","0","610158006","5","0","0","0","0","1.5","255","1.75","3","0","-33","0","1","0","1"
"10178","","20","610160004","5","0","5160321","600","5160322","5.5","255","1.4","1","4.8","-35","0","1","610160401","3"
"10178","","0","610160005","5","70","0","0","5160323","1.5","255","1.4","2","0","-35","0","1","0","1"
"10178","","0","610160006","5","0","0","0","0","1.5","255","1.4","3","0","-35","0","1","0","1"
