0f742b3caa7ebaf9de499c7fe827335ce92e3c5c41c6016b3e4af10ecaa207a7,eb2b64813ad00d4bbf1b6f481022842bcb453d1e149f958a624b01ed2d3bfe96,0b9014ca4528e40cd018e4b4ee4dad7e23b4c8258916c42784329510925ee77c,dc2cdf8ca804535bc4f58b7b2426a36802a13358d37a17c132b48e565144d97f,886ea40edd7b042e68ce63afd0e56989f25136ef2041c1e0d7d86c4edc2fc51d,0ecf2d0f2e32cf4962b78339bd1d63109f58e1ea14fd69a5711c8443cb4efd01,fdaf7a820f42516a32a94da906fe2114ea0662b7b8fa6938ac4df43647c68f9f,cdd97d1a56806bf90e15c5ffe620b874987ed177146eb33a1b926471fce0eaa6,35f1d1388de10f1ab0c5ae422f21cf41438c7fbba9a2c7ee19102dfe1e39f880,1d294550a18e91038cc8efca14c6386739af4e99d33cf983bd5d2176aad39027,be40a8ece0e0adb53657821dd2b1a57a0d9cbfceb4daa50f19884328c5f85639,772a9914ddf64c092e4a6518e771368bed0e5ffc9b04a4ac38a8f52462c9c521,93b4a44a83d493e09b32efd5a8eff9b2921515f08efa8cb410e938be3dfc03ab,617e2686e7e001c0c166b18b8f127fa03fd72e3f8349927593489c779d85a841,a64512c1b0339fe0b5ece9163f4acc1598ae28861ffb0026349b5cb77cb1aaa4,5443e5bce7bec5780bcac9e7bff44716cba968e830620246eac2f234ba8b254a,9eaaba4a355dc30f54baacf01cf93ecc0c45d262f134415d5ebdf5ce3e7ddab1,04dd9a588e336c6bc6feb1adb0c7243a8b72b7c98879b16f63583f1dd673ed37,94df67a65c6e02c099b8e5eaa0461e1750fc43219d3a0fa6add7962cb0c679ab,b5b88e3cd4268b684962cf4b7be15e451c59b3a5ede6903d35914e9d54bae302,d0020b2eb4dabea362d30598843c5143f3cd263eacffd568265513d4682d7e68
"246","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1036","0","2"
"247","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1037","0","0"
"248","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1037","0","2"
"249","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1037","0","2"
"250","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1037","0","2"
"251","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1037","0","2"
"252","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1038","0","0"
"253","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1038","0","2"
"254","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1038","0","2"
"255","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1038","0","2"
"256","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1038","0","2"
"257","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1039","0","0"
"258","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1039","0","2"
"259","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1039","0","2"
"260","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1039","0","2"
"261","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1039","0","2"
"262","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1040","0","0"
"263","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1040","0","2"
"264","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1040","0","2"
"265","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1040","0","2"
"266","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1040","0","2"
"267","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1041","0","0"
"268","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1041","0","2"
"269","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1041","0","2"
"270","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1041","0","2"
"271","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1041","0","2"
"272","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1042","0","0"
"273","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1042","0","2"
"274","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1042","0","2"
"275","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1042","0","2"
"276","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1042","0","2"
"277","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1043","0","0"
"278","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1043","0","2"
"279","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1043","0","2"
"280","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1043","0","2"
"281","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1043","0","2"
"282","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1044","0","0"
"283","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1044","0","2"
"284","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1044","0","2"
"285","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1044","0","2"
"286","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1044","0","2"
"287","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1045","0","0"
"288","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1045","0","2"
"289","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1045","0","2"
"290","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1045","0","2"
"291","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1045","0","2"
"292","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1046","0","0"
"293","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1046","0","2"
"294","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1046","0","2"
"295","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1046","0","2"
"296","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1046","0","2"
"297","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1047","0","0"
"298","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1047","0","2"
"299","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1047","0","2"
"300","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1047","0","2"
"301","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1047","0","2"
"302","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1048","0","0"
"303","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1048","0","2"
"304","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1048","0","2"
"305","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1048","0","2"
"306","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1048","0","2"
"307","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1049","0","0"
"308","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1049","0","2"
"309","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1049","0","2"
"310","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1049","0","2"
"311","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1049","0","2"
"312","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1050","0","0"
"313","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1050","0","2"
"314","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1050","0","2"
"315","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1050","0","2"
"316","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1050","0","2"
"317","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1051","0","0"
"318","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1051","0","2"
"319","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1051","0","2"
"320","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1051","0","2"
"321","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1051","0","2"
"322","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1052","0","0"
"323","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1052","0","2"
"324","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1052","0","2"
"325","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1052","0","2"
"326","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1052","0","2"
"327","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1053","0","0"
"328","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1053","0","2"
"329","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1053","0","2"
"330","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1053","0","2"
"331","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1053","0","2"
"332","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1054","0","0"
"333","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1054","0","2"
"334","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1054","0","2"
"335","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1054","0","2"
"336","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1054","0","2"
"337","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1055","0","0"
"338","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1055","0","2"
"339","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1055","0","2"
"340","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1055","0","2"
"341","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1055","0","2"
"342","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1056","0","0"
"343","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1056","0","2"
"344","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1056","0","2"
"345","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1056","0","2"
"346","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1056","0","2"
"347","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1057","0","0"
"348","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1057","0","2"
"349","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1057","0","2"
"350","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1057","0","2"
"351","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1057","0","2"
"352","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1058","0","0"
"353","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1058","0","2"
"354","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1058","0","2"
"355","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1058","0","2"
"356","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1058","0","2"
"357","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1059","0","0"
"358","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1059","0","2"
"359","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1059","0","2"
"360","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1059","0","2"
"361","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1059","0","2"
"362","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1060","0","0"
"363","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1060","0","2"
"364","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1060","0","2"
"365","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1060","0","2"
"366","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1060","0","2"
"367","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1061","0","0"
"368","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1061","0","2"
"369","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1061","0","2"
"370","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1061","0","2"
"371","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1061","0","2"
"372","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1063","0","0"
"373","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1063","0","2"
"374","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1063","0","2"
"375","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1063","0","2"
"376","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1063","0","2"
"377","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1064","0","0"
"378","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1064","0","2"
"379","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1064","0","2"
"380","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1064","0","2"
"381","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1064","0","2"
"382","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1065","0","0"
"383","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1065","0","2"
"384","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1065","0","2"
"385","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1065","0","2"
"386","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1065","0","2"
"387","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1066","0","0"
"388","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1066","0","2"
"389","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1066","0","2"
"390","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1066","0","2"
"391","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1066","0","2"
"392","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1067","0","0"
"393","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1067","0","2"
"394","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1067","0","2"
"395","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1067","0","2"
"396","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1067","0","2"
"397","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1068","0","0"
"398","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1068","0","2"
"399","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1068","0","2"
"400","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1068","0","2"
"401","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1068","0","2"
"402","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1069","0","0"
"403","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1069","0","2"
"404","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1069","0","2"
"405","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1069","0","2"
"406","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1069","0","2"
"407","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1070","0","0"
"408","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1070","0","2"
"409","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1070","0","2"
"410","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1070","0","2"
"411","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1070","0","2"
"412","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1071","0","0"
"413","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1071","0","2"
"414","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1071","0","2"
"415","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1071","0","2"
"416","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1071","0","2"
"417","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1072","0","0"
"418","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1072","0","2"
"419","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1072","0","2"
"420","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1072","0","2"
"421","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1072","0","2"
"422","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1073","0","0"
"423","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1073","0","2"
"424","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1073","0","2"
"425","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1073","0","2"
"426","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1073","0","2"
"427","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1074","0","0"
"428","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1074","0","2"
"429","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1074","0","2"
"430","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1074","0","2"
"431","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1074","0","2"
"432","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1075","0","0"
"433","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1075","0","2"
"434","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1075","0","2"
"435","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1075","0","2"
"436","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1075","0","2"
"437","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1076","0","0"
"438","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1076","0","2"
"439","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1076","0","2"
"440","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1076","0","2"
"441","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1076","0","2"
"442","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1077","0","0"
"443","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1077","0","2"
"444","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1077","0","2"
"445","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1077","0","2"
"446","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1077","0","2"
"447","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1078","0","0"
"448","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1078","0","2"
"449","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1078","0","2"
"450","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1078","0","2"
"451","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1078","0","2"
"452","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1079","0","0"
"453","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1079","0","2"
"454","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1079","0","2"
"455","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1079","0","2"
"456","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1079","0","2"
"457","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1080","0","0"
"458","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1080","0","2"
"459","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1080","0","2"
"460","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1080","0","2"
"461","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1080","0","2"
"462","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1081","0","0"
"463","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1081","0","2"
"464","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1081","0","2"
"465","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1081","0","2"
"466","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1081","0","2"
"467","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1082","0","0"
"468","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1082","0","2"
"469","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1082","0","2"
"470","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1082","0","2"
"471","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1082","0","2"
"472","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1083","0","0"
"473","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1083","0","2"
"474","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1083","0","2"
"475","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1083","0","2"
"476","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1083","0","2"
"477","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1084","0","0"
"478","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1084","0","2"
"479","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1084","0","2"
"480","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1084","0","2"
"481","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1084","0","2"
"482","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1085","0","0"
"483","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1085","0","2"
"484","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1085","0","2"
"485","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1085","0","2"
"486","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1085","0","2"
"487","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1086","0","0"
"488","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1086","0","2"
"489","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1086","0","2"
"490","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1086","0","2"
"491","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1086","0","2"
"492","0","0","0","0","94002","0","0","1","0","0","1","0","12","10000","1","0","0","1087","0","0"
"493","0","22002","0","0","94002","4","0","2","22003","0","1","20","12","250000","2","2","0","1087","0","2"
"494","0","22002","0","0","94002","8","0","3","22003","0","1","40","12","500000","3","2","0","1087","0","2"
"495","0","22002","0","0","94002","12","0","4","22003","0","1","60","12","750000","4","2","0","1087","0","2"
"496","0","22002","0","0","94002","16","0","-1","22003","0","1","80","12","1000000","5","2","0","1087","0","2"
