90f54bcc16b91cecc1ea2e59034742d01646f574e27b435aa11276f1400d3a87,dded93ae6dbd4599682ba97e93ad9281716291b2a291ba2de1f27a3dc998ada7,97fe0c6243db234042bc0f47c9699deff8c130ac02e48bd98b9c7f4ce72ddc29,34a2ca02372ccb868a1d56d51f7e6317540f8fd61a511160f9ec16ef65542056,fa8283ca82e6708a3ab5a85b052ead54c9f0c3f5475c98c05d0477e48078c2be,3f4b8375258cad13b154154914e5a51a29e9e7cf996a477b363f423a7fd8c60c,6232d89162a6911c9fd953f33b93f040ec1b5659c76c3dcd2e579dc6b043c0c0,6abcce766dec2cb47c8b5a242e83b84f372f5de6ed7c06446b44f1ad20454877,fb5c45c82f33f05d3b17e310b944509365f3688bf33d30d3ed163ba4bf122c8a,be34ed89c0d6ebe5088ee563f21e44a6ea6c1658006bbacfb80e6e1bf57e8658,40b926ca68198f75d5ff06576b5e657d223646a57a1f74add32462050f7c1f29,90e5ccd9837ee43359699d9e71763fc339c4cbcc8ec7406d24fd772ec5121140,b747bf801d3ef07f877979524acb53269a9fbc81ce57cdb245dfe83cc93c5abd,ba23089e8794aeffdd7f4cce3a720bd486749db51caa5f1af2b7b4370acfe20d,9409e163a2f7507e76d6d6cbc91715ee6531d517a4c22b73de7a167f08768fee,db657d1802e0c494689345be5bb8afc145c471dc9221da45500b0f331f07d1c2,d0491c1aba5f18ee6b1cc9433272bfde790b4578ba5f86b27a5b80e6a210bf9a,88d8ab624dee93ccb4d09b26ea4df6c562d0a25361e664c244a86b9c85cba280,4feb50c29535f0709167b09f53ce13bb74c97ef2714b8d2e2c79df5428e5a0f8
"0","0","0","0","94000","0","1130701","0","2","40","0","1","30000000","31307","12","0","130701","0","41307"
"0","0","0","0","94000","0","1130801","0","2","120","0","1","20000000","31308","12","0","130801","0","41308"
"0","0","0","0","94000","0","1130901","0","2","120","0","1","20000000","31309","12","0","130901","0","41309"
"0","0","0","0","94000","0","1131001","0","2","40","0","1","30000000","31310","12","0","131001","0","41310"
"0","0","0","0","94000","0","1131101","0","2","120","0","1","20000000","31311","12","0","131101","0","41311"
"0","0","0","0","94000","0","1131201","0","2","40","0","1","30000000","31312","12","0","131201","0","41312"
"0","0","0","0","94000","0","1131601","0","2","40","0","1","30000000","31316","12","0","131601","0","41316"
"0","0","0","0","94000","0","1131701","0","2","40","0","1","30000000","31317","12","0","131701","0","41317"
"0","0","0","0","94000","0","1131801","0","2","120","0","1","20000000","31318","12","0","131801","0","41318"
"0","0","0","0","94000","0","1131901","0","2","40","0","1","30000000","31319","12","0","131901","0","41319"
"0","0","0","0","94000","0","1132001","0","2","40","0","1","30000000","31320","12","0","132001","0","41320"
"0","0","0","0","94000","0","1132101","0","2","40","0","1","30000000","31321","12","0","132101","0","41321"
"0","0","0","0","94000","0","1132201","0","2","40","0","1","30000000","31322","12","0","132201","0","41322"
"0","0","0","0","94000","0","1132301","0","2","40","0","1","30000000","31323","12","0","132301","0","41323"
"0","0","0","0","94000","0","1132401","0","2","120","0","1","20000000","31324","12","0","132401","0","41324"
"0","0","0","0","94000","0","1132501","0","2","120","0","1","20000000","31325","12","0","132501","0","41325"
"0","0","0","0","94000","0","1132801","0","2","40","0","1","30000000","31328","12","0","132801","0","41328"
"0","0","0","0","94000","0","1132901","0","2","120","0","1","20000000","31329","12","0","132901","0","41329"
"0","0","0","0","94000","0","1133001","0","2","40","0","1","30000000","31330","12","0","133001","0","41330"
"0","0","0","0","94000","0","1133101","0","2","40","0","1","30000000","31331","12","0","133101","0","41331"
"0","0","0","0","94000","0","1133201","0","2","40","0","1","30000000","31332","12","0","133201","0","41332"
"0","0","0","0","94000","0","1133501","0","2","40","0","1","30000000","31335","12","0","133501","0","41335"
"0","0","0","0","94000","0","1133601","0","2","40","0","1","30000000","31336","12","0","133601","0","41336"
"0","0","0","0","94000","0","1133701","0","2","40","0","1","30000000","31337","12","0","133701","0","41337"
"0","0","0","0","94000","0","1133801","0","2","40","0","1","30000000","31338","12","0","133801","0","41338"
"0","0","0","0","94000","0","1133901","0","2","40","0","1","30000000","31339","12","0","133901","0","41339"
"0","0","0","0","94000","0","1134001","0","2","40","0","1","30000000","31340","12","0","134001","0","41340"
"0","0","0","0","94000","0","1134301","0","2","40","0","1","30000000","31343","12","0","134301","0","41343"
"0","0","0","0","94000","0","1134401","0","2","120","0","1","20000000","31344","12","0","134401","0","41344"
"0","0","0","0","94000","0","1134501","0","2","40","0","1","30000000","31345","12","0","134501","0","41345"
"0","0","0","0","94000","0","1134601","0","2","40","0","1","30000000","31346","12","0","134601","0","41346"
"0","0","0","0","94000","0","1134701","0","2","40","0","1","30000000","31347","12","0","134701","0","41347"
"0","0","0","0","94000","0","1134801","0","2","40","0","1","30000000","31348","12","0","134801","0","41348"
"0","0","0","0","94000","0","1134901","0","2","40","0","1","30000000","31349","12","0","134901","0","41349"
"0","0","0","0","94000","0","1135001","0","2","40","0","1","30000000","31350","12","0","135001","0","41350"
"0","0","0","0","94000","0","1135101","0","2","40","0","1","30000000","31351","12","0","135101","0","41351"
"0","0","0","0","94000","0","1135201","0","2","40","0","1","30000000","31352","12","0","135201","0","41352"
"0","0","0","0","94000","0","1135301","0","2","40","0","1","30000000","31353","12","0","135301","0","41353"
"0","0","0","0","94000","0","1180101","0","2","40","0","1","30000000","31801","12","0","180101","0","41801"
"0","0","0","0","94000","0","1180201","0","2","40","0","1","30000000","31802","12","0","180201","0","41802"
"0","0","0","0","94000","0","1180301","0","2","40","0","1","30000000","31803","12","0","180301","0","41803"
"0","0","0","0","94000","0","1180401","0","2","40","0","1","30000000","31804","12","0","180401","0","41804"
"0","0","0","0","94000","0","1180501","0","2","40","0","1","30000000","31805","12","0","180501","0","41805"
"0","0","0","0","94000","0","1180601","0","2","40","0","1","30000000","31806","12","0","180601","0","41806"
"0","0","0","0","94000","0","1180701","0","2","40","0","1","30000000","31807","12","0","180701","0","41807"
"0","0","0","0","94000","0","1180801","0","2","40","0","1","30000000","31808","12","0","180801","0","41808"
"0","0","0","0","94000","0","1180901","0","2","40","0","1","30000000","31809","12","0","180901","0","41809"
"0","0","0","0","94000","0","1181001","0","2","40","0","1","30000000","31810","12","0","181001","0","41810"
"0","0","0","0","94000","0","1181101","0","2","40","0","1","30000000","31811","12","0","181101","0","41811"
"0","0","0","0","94000","0","1181201","0","2","40","0","1","30000000","31812","12","0","181201","0","41812"
