211ebfc6b9cb5bcbcdb137ddd2b046adc7b46810d9df383f18644492f84e86b8,57cdfa0f7c8c02bec97b492720a930a115e00acf44e33207f9a1dd494b123f94,7c75977b105acab0ac4ee71057cc1480320a2a039b62b322704767b6fb860c50,0b4027f752ee16f7f8ad23e24c4759a179e18c5a5de0b84cd710800ab4b88b70,9350b8d95c4e35a2b61a25ec48d0d8475a796056aead6744e2f807d5769287f2,8619a5286550332423e9054801d9bbb8d721af194a6e10317383d84da1aa1aa8,03e6d18d6b06d73ac2fae07544d41fe867caa7dabbda2d5bdfcb4e5f281af9a5,92bc1e59c973ff84811bd817a2e187ec544ee01a002c69ba40e236a69a600218,c8acc9b36a83575aef3f1bf3003d87052b02cb30c1e224e39ed4b087ef7b7056,06883548315a1708135d379ebbb7759fcac41ef1519276262a95a5f1b9e0b1b1,983eacf908cace8b38d4527a0c45d3c82631a7e4fb0eb7de286cd10847c9b47c,6ab61ed3bb6aecbe7c95b443b64748c63bf497c249cb274e6d13b7c640710f36,49464bd98c07852a3fc4a975092cc2167cf4d78d8821bceb34c0bb96099ce030,bf26b83940a4660c973e9d647e5aceb0b88b13667ca8bc347d7c363f7e4a2532,fe8243c61062169e29e6679c0602fb19c4a4a9e3386f254237f796865608ea77,47e9933707196a4ce615e7c4b082919ebbf7019b3c682e27def3d0f0fa06f108,2b592012aeae3bd4e61c16cb936c591b5ada05170d6d86f29e582ae29548e7e9,f77c68db4ee2e7c71e5817eeaad04bd24c6ceb6f011bdc187f3aba19b4a7990f,362b7fcf57ec41e98584ddffb66961882c8e9e4dad6e43ab7d3a0219fd1ae3f6
"3","0","0","0","1","0","0","0","5","-55","1","1.5","0","610103006","178","2.4","0","10103",""
"1","3","0","0","1","5104322","600","0","5","0","2","5.5","5104321","610104004","238","1.3","610104401","10104",""
"2","0","40","0","1","5104323","600","0","5","-40","1","1.5","0","610104005","238","1.5","0","10104",""
"3","0","0","0","1","0","0","0","5","-40","1","1.5","0","610104006","238","1.5","0","10104",""
"1","0","62","0","1","5078322","0","0","5","-45","1","1.5","5078321","610105004","181","1.55","0","10105",""
"2","0","0","490","1","5078323","0","0","5","-45","4","1.5","0","610105005","181","1.55","0","10105",""
"3","0","0","0","1","0","0","0","5","-45","1","1.5","0","610105006","181","1.55","0","10105",""
"1","3","0","12","1","5106322","600","0","5","0","3","5.5","5106321","610106004","240","1.2","610106401","10106",""
"2","0","60","0","1","5106323","600","0","5","0","1","1.5","0","610106005","240","1.2","610106402","10106",""
"3","0","0","0","1","0","0","0","5","0","1","1.5","0","610106006","240","1.2","0","10106",""
"1","3","0","0","1","5080322","600","0","5","-70","2","5.5","5080321","610107004","184","1.4","610107401","10107",""
"2","0","60","0","1","5080323","0","0","5","-70","1","1.5","0","610107005","184","1.5","610107402","10107",""
"3","0","0","0","1","0","0","0","5","-70","1","1.5","0","610107006","184","1.5","0","10107",""
"1","3","80","0","1","5108322","600","0","5","-35","1","5.5","5108321","610108004","243","1.55","610108401","10108",""
"2","0","60","0","1","5108323","600","0","5","-35","1","1.5","0","610108005","243","1.55","610108402","10108",""
"3","0","0","0","1","0","0","0","5","-35","1","1.5","0","610108006","243","1.55","0","10108",""
"1","3","0","20","1","5082322","600","0","5","-20","3","5.5","5082321","610109004","187","2","610109401","10109",""
"2","0","69","0","1","5082323","0","0","5","-20","1","1.5","0","610109005","187","2","0","10109",""
"3","0","0","0","1","0","0","0","5","-20","1","1.5","0","610109006","187","2","0","10109",""
"1","3","69","10000000","1","5110322","600","0","5","-50","5","5.5","5110321","610110004","246","1","610110401","10110",""
"2","0","0","0","1","5110323","600","0","5","-50","2","1.5","0","610110005","246","0.85","610110402","10110",""
"3","0","0","0","1","0","0","0","5","-50","1","1.5","0","610110006","246","1","0","10110",""
"1","3","60","0","1","5111322","600","0","5","-78","1","5.5","5111321","610111004","246","1.35","610111401","10111",""
"2","0","0","0","1","5111323","600","0","5","-55","2","1.5","0","610111005","246","1.2","610111402","10111",""
"3","0","0","0","1","0","0","0","5","-78","1","1.5","0","610111006","246","1.35","0","10111",""
"1","3","0","0","1","5084322","600","0","5","5","2","5.5","5084321","610112004","190","1.35","610112401","10112",""
"2","0","0","10","1","5084323","600","0","5","5","3","1.5","0","610112005","190","1.35","0","10112",""
"3","0","0","0","1","0","0","0","5","5","1","1.5","0","610112006","190","1.35","0","10112",""
"1","3","0","0","1","5085322","600","0","5","-20","2","5.5","5085321","610113004","190","0.95","610113401","10113",""
"2","0","68","0","1","5085323","600","0","5","-20","1","1.5","0","610113005","190","1.2","0","10113",""
"3","0","0","0","1","0","0","0","5","-20","1","1.5","0","610113006","190","1.2","0","10113",""
"1","3","0","16","1","5114322","600","0","5","20","3","5.5","5114321","610114004","249","1.25","610114401","10114",""
"2","0","58","0","1","5114323","600","0","5","20","1","1.5","0","610114005","249","1.25","610114402","10114",""
"3","0","0","0","1","0","0","0","5","20","1","1.5","0","610114006","249","1.25","0","10114",""
"1","3","0","15","1","5088322","600","0","5","-70","3","5.5","5088321","610115004","193","1.4","610115401","10115",""
"2","0","72","0","1","5088323","0","0","5","-70","1","1.5","0","610115005","193","1.5","610115402","10115",""
"3","0","0","0","1","0","0","0","5","-70","1","1.5","0","610115006","193","1.5","0","10115",""
"1","3","74","0","1","5116322","600","0","5","-25","1","5.5","5116321","610116004","252","1.85","610116401","10116",""
"2","0","53","0","1","5116323","0","0","5","-25","1","1.5","0","610116005","252","1.85","610116402","10116",""
"3","0","0","0","1","0","0","0","5","-25","1","1.5","0","610116006","252","1.85","0","10116",""
"1","3","86","0","1","5090322","600","0","5","-45","1","5.5","5090321","610117004","196","1.18","0","10117",""
"2","0","0","300","1","5090323","0","0","5","-45","4","1.5","0","610117005","196","1.18","0","10117",""
"3","0","0","0","1","0","0","0","5","-45","1","1.5","0","610117006","196","1.18","0","10117",""
"1","3","69","0","1","5118322","600","0","5","-20","1","5.5","5118321","610118004","255","1.25","610118401","10118",""
"2","0","42","0","1","5118323","600","0","5","-20","1","1.5","0","610118005","255","1.25","610118402","10118",""
"3","0","0","0","1","0","0","0","5","-20","1","1.5","0","610118006","255","1.25","0","10118",""
"1","3","70","0","1","5092322","600","0","5","-50","1","5.5","5092321","610119004","199","1.4","0","10119",""
"2","0","0","0","1","5092323","600","0","5","-20","2","1.5","0","610119005","199","1.15","610119402","10119",""
"3","0","0","0","1","0","0","0","5","-50","1","1.5","0","610119006","199","1.4","0","10119",""
"1","3","71","0","1","5120322","600","0","5","-35","1","5.5","5120321","610120004","255","1.55","610120401","10120",""
"2","0","0","0","1","5120323","600","0","5","-35","2","1.5","0","610120005","255","1.2","610120402","10120",""
"3","0","0","0","1","0","0","0","5","-35","1","1.5","0","610120006","255","1.55","0","10120",""
"1","3","0","10","1","5094322","600","0","5","-50","3","5.5","5094321","610121004","200","2.2","610121401","10121",""
"2","0","68","0","1","5094323","0","0","5","-50","1","1.5","0","610121005","200","2.2","0","10121",""
"3","0","0","0","1","0","0","0","5","-50","1","1.5","0","610121006","200","2.2","0","10121",""
"1","3","68","0","1","5122322","600","0","5","40","1","5.5","5122321","610122004","255","1.7","610122401","10122",""
"2","4.5","0","0","1","5122323","600","0","5","20","2","1.5","0","610122005","255","1","610122402","10122",""
"3","0","0","0","1","0","0","0","5","40","1","1.5","0","610122006","255","1.7","0","10122",""
"1","3","80","0","1","5096322","600","0","5","-120","1","5.5","5096321","610123004","200","1.3","0","10123",""
"2","0","0","0","1","5096323","600","0","5","-80","2","1.5","0","610123005","200","1","610123402","10123",""
"3","0","0","0","1","0","0","0","5","-120","1","1.5","0","610123006","200","1.3","0","10123",""
"1","3","0","0","1","5124322","600","0","5","-20","2","5.5","5124321","610124004","255","0.83","610124401","10124",""
"2","0","66","0","1","5124323","600","0","5","-20","1","1.5","0","610124005","255","0.83","0","10124",""
"3","0","0","0","1","0","0","0","5","-20","1","1.5","0","610124006","255","0.83","0","10124",""
"1","3","0","0","1","5098322","600","0","5","-120","2","5.5","5098321","610125004","200","1.3","610125401","10125",""
"2","0","0","0","1","5098323","600","0","5","-80","2","1.5","0","610125005","200","1.1","610125402","10125",""
"3","0","0","0","1","0","0","0","5","-85","1","1.5","0","610125006","200","1.3","0","10125",""
"1","3","83","0","1","5126322","600","0","5","-25","1","5.5","5126321","610126004","255","1.5","610126401","10126",""
"2","3","0","0","1","5126323","600","0","5","-25","2","1.5","0","610126005","255","1.3","610126402","10126",""
"3","0","0","0","1","0","0","0","5","-25","1","1.5","0","610126006","255","1.5","0","10126",""
"1","3","0","0","1","5100322","600","0","5","-50","2","5.5","5100321","610127004","200","1.1","610127401","10127",""
"2","0","64","0","1","5100323","600","0","5","-70","1","1.5","0","610127005","200","1.5","0","10127",""
"3","0","0","0","1","0","0","0","5","-70","1","1.5","0","610127006","200","1.5","0","10127",""
"1","3","0","15","1","5128322","600","0","5","-25","3","5.5","5128321","610128004","255","1.85","610128401","10128",""
"2","0","62","0","1","5128323","0","0","5","-25","1","1.5","0","610128005","255","1.85","610128402","10128",""
"3","0","0","0","1","0","0","0","5","-25","1","1.5","0","610128006","255","1.85","0","10128",""
"1","3","66","0","1","5102322","600","0","5","-85","1","5.5","5102321","610129004","200","1.25","0","10129",""
"2","0","0","0","1","5102323","600","0","5","-80","2","1.5","0","610129005","200","1.1","610129402","10129",""
"3","0","0","0","1","0","0","0","5","-85","1","1.5","0","610129006","200","1.25","0","10129",""
"1","3","78","0","1","5130322","600","0","5","0","1","5.5","5130321","610130004","255","1.2","0","10130",""
"2","0","0","0","1","5130323","600","0","5","0","2","1.5","0","610130005","255","1","610130402","10130",""
"3","0","0","0","1","0","0","0","5","0","1","1.5","0","610130006","255","1.2","0","10130",""
"1","3","0","0","1","5104322","600","0","5","0","2","5.5","5104321","610131004","200","1.3","610131401","10131",""
"2","0","40","0","1","5104323","600","0","5","-40","1","1.5","0","610131005","200","1.5","0","10131",""
"3","0","0","0","1","0","0","0","5","-40","1","1.5","0","610131006","200","1.5","0","10131",""
"1","3","0","15","1","5132322","600","0","5","-60","3","5.5","5132321","610132004","255","1","610132401","10132",""
"2","0","70","0","1","5132323","0","0","5","-60","1","1.5","0","610132005","255","1","610132402","10132",""
"3","0","0","0","1","0","0","0","5","-60","1","1.5","0","610132006","255","1","0","10132",""
"1","3","0","12","1","5106322","600","0","5","0","3","5.5","5106321","610133004","200","1.2","610133401","10133",""
"2","0","60","0","1","5106323","600","0","5","0","1","1.5","0","610133005","200","1.2","610133402","10133",""
"3","0","0","0","1","0","0","0","5","0","1","1.5","0","610133006","200","1.2","0","10133",""
"1","3","55","0","1","5134322","600","0","5","-50","1","5.5","5134321","610134004","255","1.85","0","10134",""
"2","3","0","30","1","5134323","600","0","5","-50","3","1.5","0","610134005","255","1.85","610134402","10134",""
"3","0","0","0","1","0","0","0","5","-50","1","1.5","0","610134006","255","1.85","0","10134",""
"1","3","85","0","1","5108322","600","0","5","-35","1","5.5","5108321","610135004","200","1.55","610135401","10135",""
"2","0","70","0","1","5108323","600","0","5","-35","1","1.5","0","610135005","200","1.55","610135402","10135",""
"3","0","0","0","1","0","0","0","5","-35","1","1.5","0","610135006","200","1.55","0","10135",""
"1","3","0","0","1","5136322","600","0","5","0","2","5.5","5136321","610136004","255","1.1","610136401","10136",""
"2","0","84","0","1","5136323","600","0","5","-50","1","1.5","0","610136005","255","1.5","0","10136",""
"3","0","0","0","1","0","0","0","5","-50","1","1.5","0","610136006","255","1.5","0","10136",""
"1","0","75","0","1","5137322","0","0","5","0","1","5.5","5137321","610137004","255","0.85","0","10137",""
"2","0","50","0","1","5137323","0","0","5","0","1","1.5","0","610137005","255","0.85","0","10137",""
"3","0","0","0","1","0","0","0","5","0","1","1.5","0","610137006","255","0.85","0","10137",""
"1","3","69","2000000","1","5110322","600","0","5","-50","5","5.5","5110321","610138004","200","1","610138401","10138",""
"2","0","0","0","1","5110323","600","0","5","-50","2","1.5","0","610138005","200","0.85","610138402","10138",""
"3","0","0","0","1","0","0","0","5","-50","1","1.5","0","610138006","200","1","0","10138",""
"1","3","62","0","1","5111322","600","0","5","-78","1","5.5","5111321","610139004","200","1.35","610139401","10139",""
"2","0","0","0","1","5111323","600","0","5","-55","2","1.5","0","610139005","200","1.2","610139402","10139",""
"3","0","0","0","1","0","0","0","5","-78","1","1.5","0","610139006","200","1.35","0","10139",""
"1","3","86","0","1","5140322","600","0","5","0","1","5.5","5140321","610140004","255","1.4","0","10140",""
"2","0","52","0","1","5140323","0","0","5","0","1","1.5","0","610140005","255","1.4","0","10140",""
"3","0","0","0","1","0","0","0","5","0","1","1.5","0","610140006","255","1.4","0","10140",""
"1","3","0","16","1","5114322","600","0","5","20","3","5.5","5114321","610141004","200","1.25","610141401","10141",""
"2","0","58","0","1","5114323","600","0","5","20","1","1.5","0","610141005","200","1.25","610141402","10141",""
"3","0","0","0","1","0","0","0","5","20","1","1.5","0","610141006","200","1.25","0","10141",""
"1","3","76","0","1","5142322","600","0","5","-33","1","5.5","5142321","610142004","255","1.45","0","10142",""
"2","3","0","0","1","5142323","600","0","5","-40","2","1.5","0","610142005","255","1.23","610142402","10142",""
"3","0","0","0","1","0","0","0","5","-33","1","1.5","0","610142006","255","1.45","0","10142",""
"1","3","72","0","1","5116322","600","0","5","-25","1","5.5","5116321","610143004","200","1.85","610143401","10143",""
"2","0","52","0","1","5116323","0","0","5","-25","1","1.5","0","610143005","200","1.85","610143402","10143",""
"3","0","0","0","1","0","0","0","5","-25","1","1.5","0","610143006","200","1.85","0","10143",""
"1","3","65","0","1","5144322","600","0","5","-33","1","5.5","5144321","610144004","255","1","0","10144",""
"2","3","0","0","1","5144323","600","0","5","-40","2","1.5","0","610144005","255","1","610144402","10144",""
"3","0","0","0","1","0","0","0","5","-33","1","1.5","0","610144006","255","1","0","10144",""
"1","3","74","0","1","5118322","600","0","5","-20","1","5.5","5118321","610145004","200","1.25","610145401","10145",""
"2","0","52","0","1","5118323","600","0","5","-20","1","1.5","0","610145005","200","1.25","610145402","10145",""
"3","0","0","0","1","0","0","0","5","-20","1","1.5","0","610145006","200","1.25","0","10145",""
"1","3","0","0","1","5146322","600","0","5","-45","2","5.5","5146321","610146004","255","0.87","610146401","10146",""
"2","0","58","0","1","5146323","0","0","5","-45","1","1.5","0","610146005","255","1.18","0","10146",""
"3","0","0","0","1","0","0","0","5","-45","1","1.5","0","610146006","255","1.18","0","10146",""
"1","0","76","0","1","5120322","600","0","5","-35","1","5.5","5120321","610147004","200","1.55","610147401","10147",""
"2","4","0","0","1","5120323","600","0","5","-35","2","1.5","0","610147005","200","1.2","610147402","10147",""
"3","0","0","0","1","0","0","0","5","-35","1","1.5","0","610147006","200","1.55","0","10147",""
"1","3","0","0","1","5148322","600","0","5","-50","2","5.5","5148321","610148004","255","1.4","610148401","10148",""
"2","0","72","0","1","5148323","0","0","5","-50","1","1.5","0","610148005","255","1.7","0","10148",""
"3","0","0","0","1","0","0","0","5","-50","1","1.5","0","610148006","255","1.7","0","10148",""
"1","3","68","0","1","5122322","600","0","5","40","1","5.5","5122321","610149004","200","1.7","610149401","10149",""
"2","4.5","0","0","1","5122323","600","0","5","20","2","1.5","0","610149005","200","1","610149402","10149",""
"3","0","0","0","1","0","0","0","5","40","1","1.5","0","610149006","200","1.7","0","10149",""
"1","0","71","0","1","5150322","0","0","5","-33","1","5.5","5150321","610150004","255","1.35","0","10150",""
"2","0","50","0","1","5150323","0","0","5","-33","1","1.5","0","610150005","255","1.35","0","10150",""
"3","0","0","0","1","0","0","0","5","-33","1","1.5","0","610150006","255","1.35","0","10150",""
"1","3","0","0","1","5124322","600","0","5","-20","2","5.5","5124321","610151004","200","0.83","610151401","10151",""
"2","0","66","0","1","5124323","600","0","5","-20","1","1.5","0","610151005","200","0.83","0","10151",""
"3","0","0","0","1","0","0","0","5","-20","1","1.5","0","610151006","200","0.83","0","10151",""
"1","4.8","0","0","1","5152322","600","0","5","20","2","5.5","5152321","610152004","255","0.7","610152401","10152",""
"2","0","81","0","1","5152323","0","0","5","30","1","1.5","0","610152005","255","0.96","0","10152",""
"3","0","0","0","1","0","0","0","5","30","1","1.5","0","610152006","255","0.96","0","10152",""
"1","3","0","0","1","5017321","600","0","5","50","2","1.5","0","610153004","200","0.9","610153401","10153",""
"2","0","69","0","1","5017322","0","0","5","84","1","1.5","0","610153005","200","1","0","10153",""
"3","0","0","0","1","0","0","0","5","84","1","1.5","0","610153006","200","1","0","10153",""
"1","3","68","0","1","5154322","600","0","5","-33","1","5.5","5154321","610154004","255","1.25","0","10154",""
"2","3","0","0","1","5154323","600","0","5","-10","2","1.5","0","610154005","255","1","610154402","10154",""
"3","0","0","0","1","0","0","0","5","-33","1","1.5","0","610154006","255","1.25","0","10154",""
"1","3","83","0","1","5126322","600","0","5","-25","1","5.5","5126321","610126004","255","1.5","610126401","10155",""
"2","3","0","0","1","5126323","600","0","5","-25","2","1.5","0","610126005","255","1.3","610126402","10155",""
"3","0","0","0","1","0","0","0","5","-25","1","1.5","0","610126006","255","1.5","0","10155",""
"1","3","0","0","1","5156322","600","0","5","5","2","5.5","5156321","610156004","255","0.85","610156401","10156",""
"2","3","75","0","1","5156323","600","0","5","-10","1","1.5","0","610156005","255","1.11","0","10156",""
"3","0","0","0","1","0","0","0","5","-10","1","1.5","0","610156006","255","1.11","0","10156",""
"1","3","0","15","1","5128322","600","0","5","-25","3","5.5","5128321","610128004","255","1.85","610128401","10157",""
"2","0","62","0","1","5128323","0","0","5","-25","1","1.5","0","610128005","255","1.85","610128402","10157",""
"3","0","0","0","1","0","0","0","5","-25","1","1.5","0","610128006","255","1.85","0","10157",""
"1","3","0","0","1","5158322","600","0","5","-40","2","5.5","5158321","610158004","255","1.5","610158401","10158",""
"2","0","65","0","1","5158323","0","0","5","-33","1","1.5","0","610158005","255","1.75","0","10158",""
"3","0","0","0","1","0","0","0","5","-33","1","1.5","0","610158006","255","1.75","0","10158",""
"1","3","78","0","1","5130322","600","0","5","0","1","5.5","5130321","610130004","255","1.2","0","10159",""
"2","4.5","0","0","1","5130323","600","0","5","0","2","1.5","0","610130005","255","1","610130402","10159",""
"3","0","0","0","1","0","0","0","5","0","1","1.5","0","610130006","255","1.2","0","10159",""
"1","4.8","0","20","1","5160322","600","0","5","-35","3","5.5","5160321","610160004","255","1.4","610160401","10160",""
"2","0","70","0","1","5160323","0","0","5","-35","1","1.5","0","610160005","255","1.4","0","10160",""
"3","0","0","0","1","0","0","0","5","-35","1","1.5","0","610160006","255","1.4","0","10160",""
"1","3","0","15","1","5132322","600","0","5","-60","3","5.5","5132321","610132004","255","1","610132401","10161",""
"2","0","70","0","1","5132323","0","0","5","-60","1","1.5","0","610132005","255","1","610132402","10161",""
"3","0","0","0","1","0","0","0","5","-60","1","1.5","0","610132006","255","1","0","10161",""
"1","3","55","0","1","5134322","600","0","5","-50","1","5.5","5134321","610134004","255","1.85","0","10163",""
"2","3","0","30","1","5134323","600","0","5","-50","3","1.5","0","610134005","255","1.85","610134402","10163",""
"3","0","0","0","1","0","0","0","5","-50","1","1.5","0","610134006","255","1.85","0","10163",""
"1","3","0","0","1","5136322","600","0","5","0","2","5.5","5136321","610136004","255","1.1","610136401","10164",""
"2","0","84","0","1","5136323","600","0","5","-50","1","1.5","0","610136005","255","1.5","0","10164",""
"3","0","0","0","1","0","0","0","5","-50","1","1.5","0","610136006","255","1.5","0","10164",""
"1","0","75","0","1","5137322","0","0","5","0","1","5.5","5137321","610137004","255","0.85","0","10165",""
"2","0","50","0","1","5137323","0","0","5","0","1","1.5","0","610137005","255","0.85","0","10165",""
"3","0","0","0","1","0","0","0","5","0","1","1.5","0","610137006","255","0.85","0","10165",""
"1","3","86","0","1","5140322","600","0","5","0","1","5.5","5140321","610140004","255","1.4","0","10166",""
"2","0","52","0","1","5140323","0","0","5","0","1","1.5","0","610140005","255","1.4","0","10166",""
"3","0","0","0","1","0","0","0","5","0","1","1.5","0","610140006","255","1.4","0","10166",""
"1","3","76","0","1","5142322","600","0","5","-33","1","5.5","5142321","610142004","255","1.45","0","10167",""
"2","3","0","0","1","5142323","600","0","5","-40","2","1.5","0","610142005","255","1.23","610142402","10167",""
"3","0","0","0","1","0","0","0","5","-33","1","1.5","0","610142006","255","1.45","0","10167",""
"1","3","65","0","1","5144322","600","0","5","-33","1","5.5","5144321","610144004","255","1","0","10168",""
"2","3","0","0","1","5144323","600","0","5","-40","2","1.5","0","610144005","255","1","610144402","10168",""
"3","0","0","0","1","0","0","0","5","-33","1","1.5","0","610144006","255","1","0","10168",""
"1","3","0","0","1","5146322","600","0","5","-45","2","5.5","5146321","610146004","255","0.87","610146401","10169",""
"2","0","58","0","1","5146323","0","0","5","-45","1","1.5","0","610146005","255","1.18","0","10169",""
"3","0","0","0","1","0","0","0","5","-45","1","1.5","0","610146006","255","1.18","0","10169",""
"1","3","0","0","1","5148322","600","0","5","-50","2","5.5","5148321","610148004","255","1.4","610148401","10170",""
"2","0","72","0","1","5148323","0","0","5","-50","1","1.5","0","610148005","255","1.7","0","10170",""
"3","0","0","0","1","0","0","0","5","-50","1","1.5","0","610148006","255","1.7","0","10170",""
"1","0","71","0","1","5150322","0","0","5","-33","1","5.5","5150321","610150004","255","1.35","0","10171",""
"2","0","50","0","1","5150323","0","0","5","-33","1","1.5","0","610150005","255","1.35","0","10171",""
"3","0","0","0","1","0","0","0","5","-33","1","1.5","0","610150006","255","1.35","0","10171",""
"1","4.8","0","0","1","5152322","600","0","5","20","2","5.5","5152321","610152004","255","0.7","610152401","10172",""
"2","0","81","0","1","5152323","0","0","5","30","1","1.5","0","610152005","255","0.96","0","10172",""
"3","0","0","0","1","0","0","0","5","30","1","1.5","0","610152006","255","0.96","0","10172",""
"1","3","68","0","1","5154322","600","0","5","-33","1","5.5","5154321","610154004","255","1.25","0","10173",""
"2","3","0","0","1","5154323","600","0","5","-10","2","1.5","0","610154005","255","1","610154402","10173",""
"3","0","0","0","1","0","0","0","5","-33","1","1.5","0","610154006","255","1.25","0","10173",""
"1","3","0","0","1","5035322","600","0","5","5","2","5.5","5035321","610062004","255","2.5","610062401","10174",""
"2","0","0","0","1","5035323","600","0","5","5","2","1.5","0","610062005","255","2.5","610062402","10174",""
"3","0","0","0","1","0","0","0","5","5","1","1.5","0","610062006","255","2.5","0","10174",""
"1","3","73","0","1","5036322","600","0","5","-50","1","5.5","5036321","610063004","255","0.4","0","10175",""
"2","0","37","0","1","5036323","600","0","5","-50","1","1.5","0","610063005","255","0.4","0","10175",""
"3","0","0","0","1","0","0","0","5","-50","1","1.5","0","610063006","255","0.4","0","10175",""
"1","3","0","0","1","5156322","600","0","5","5","2","5.5","5156321","610156004","255","0.85","610156401","10176",""
"2","3","75","0","1","5156323","600","0","5","-10","1","1.5","0","610156005","255","1.11","0","10176",""
"3","0","0","0","1","0","0","0","5","-10","1","1.5","0","610156006","255","1.11","0","10176",""
"1","3","0","0","1","5158322","600","0","5","-40","2","5.5","5158321","610158004","255","1.5","610158401","10177",""
"2","0","65","0","1","5158323","0","0","5","-33","1","1.5","0","610158005","255","1.75","0","10177",""
"3","0","0","0","1","0","0","0","5","-33","1","1.5","0","610158006","255","1.75","0","10177",""
"1","4.8","0","20","1","5160322","600","0","5","-35","3","5.5","5160321","610160004","255","1.4","610160401","10178",""
"2","0","70","0","1","5160323","0","0","5","-35","1","1.5","0","610160005","255","1.4","0","10178",""
"3","0","0","0","1","0","0","0","5","-35","1","1.5","0","610160006","255","1.4","0","10178",""
