cb677d0132a904bb06275007ada2268c04674ce57babe66559dbcb9a84c4b079,8d0f3d717c2a262cc85c9e12113f1c2975427d24af0e75a6254edc1fcb5eefca,97f8b8ac3d116233f0a3e11bf629faea3b043819a190d2099ec49e0a4e9eb0aa,2b4f7e8378d9015361270ee336b753b0565c1ee1ca58e44967085a9233d2a6f4,cbeb03c8c7c8f266eed4be67577552ddac7d1929b844dad5b79cec4df5d6f181,98c637765899c6eab3b2a6b786e7161db3ba38f9c47e3977bc3f3f1a4545ffb1,898344a42b895d2ec579aeecb534580bc3621821fa5ef3c4614704acab923103,d81df949a3d6123f23911205ab6325317cecd5acd6b205cbb3b96b78b9e7a6d6,a62c310e07e46670eac128beb403c2a57c7dd1c383c3a1a34047dc6cf1c88b11,d6024366a0f58d9068effe8331107df236255d3ac330502d3cd108b8e26863b2,90f9dfc9d340624331fe720b2256b7a88aba21b84f1369fd41c28257f6336767
"101311","","","","","1","3","0.2","nop_idle_joy_normal","311","311012"
"105111","","","","","1","3","0.2","nop_talk_thinking","311","311013"
"105111","0.5","0","0","0","8","11","0","医食同源……って知ってるかしら？\n長寿を願う料理には、なにかしらの\n効能があるものも多いのよ。","311","311014"
"311014","","","","","","91","","","311","311015"
"105111","","","","","1","3","0.2","nop_idle_thinking","311","311016"
"101831","0.5","0","0","0","8","11","0","素敵な新年会ね～\n他の学校の人たちも来ているようだし\nお話を伺いに行こうかしら？","312","312001"
"101831","","","","","1","3","0.2","nop_talk_joy1","312","312002"
"312001","","","","","","91","","","312","312003"
"101831","","1","","","1","3","0.2","nop_idle_joy1","312","312004"
"101611","0.5","0","0","0","8","11","0","見て見てミサキっち！\nあそこの料理すっごく美味しそう！","312","312005"
"101611","","","","","1","3","0.2","nop_talk_surprise_kira","312","312006"
"312005","","","","","","91","","","312","312007"
"101611","","1","","","1","3","0.2","nop_idle_surprise_kira","312","312008"
"105011","0.5","0","0","0","8","11","0","えー？　でもあれって野菜じゃない？\n別に、大人のレディだから\n食べられないわけじゃないけど？","312","312009"
"105011","","","","","1","3","0.2","nop_talk_sad","312","312010"
"2.5","","","","","","93","","0","312","312011"
"105011","","","","","1","3","0.2","nop_talk_tsun_pain","312","312012"
"312009","","","","","","91","","","312","312013"
"105011","","1","","","1","3","0.2","nop_idle_sad","312","312014"
"105331","0.5","0","0","0","8","11","0","立派な新年会ではないか。\n我々もこの場に相応しく\n振る舞わなければな！","313","313001"
"105331","","1","0.2","nop_13_monica_talk_doya_loop","0","3","0.2","nop_13_monica_talk_doya","313","313002"
"313001","","","","","","91","","","313","313003"
"105331","","1","","","1","3","0.2","nop_idle_doya","313","313004"
"103031","0.5","0","0","0","8","11","0","おせちといえばトーゴクデース！\nオーエド町のみなさんにも\n新年のゴアイサツしないとデスね！","313","313005"
"103031","","","","","1","3","0.2","nop_talk_joy1","313","313006"
"313005","","","","","","91","","","313","313007"
"103031","","1","","","1","3","0.2","nop_idle_joy1","313","313008"
"100811","0.5","0","0","0","8","11","0","新年会でもボクは美しいね。\nああ、会場中の視線が\n集まってるようだよ。","313","313009"
"100811","","","","","1","3","0.2","nop_talk_thinking","313","313010"
"313009","","","","","","91","","","313","313011"
"100811","","1","","","1","3","0.2","nop_idle_thinking","313","313012"
"104511","0.5","0","0","0","8","11","0","会場中の視線……\nああ、蔑みの視線がクウカに……\nぐふふふ……","313","313013"
"104511","","","","","1","3","0.2","nop_13_kuka_talk_memory1","313","313014"
"313013","","","","","","91","","","313","313015"
"104511","","1","","","1","3","0.2","nop_13_kuka_idle_memory1","313","313016"
"105511","0.5","0","0","0","8","11","0","大きな会場……\n先輩はどこにいるのかな？","313","313017"
"105511","","","","","1","3","0.2","nop_talk_sad","313","313018"
"313017","","","","","","91","","","313","313019"
"105511","","1","","","1","3","0.2","nop_idle_sad","313","313020"
"104931","0.5","0","0","0","8","11","0","むむむ……弟くんの気配！\n近くにいるよ、リノちゃん！","314","314001"
"104931","","","","","1","3","0.2","nop_14_shizuru_talk_thinking","314","314002"
"2","","","","","","93","","0","314","314003"
"104931","","1","0","nop_talk_guts3_loop","0","3","0.2","nop_talk_guts3","314","314004"
"314001","","","","","","91","","","314","314005"
"101131","0.5","0","0","0","8","11","0","はい！　私にも分かりますよ！\nあ、あそこです！　たぶん！","314","314006"
"101131","","1","","nop_talk_arm_crossed_loop","0","3","0.2","nop_talk_arm_crossed","314","314007"
"2","","","","","","93","","0","314","314008"
"101131","","","","","1","3","0.2","nop_talk_joy1","314","314009"
"314006","","","","","","91","","","314","314010"
"101131","","1","","","1","3","0.2","nop_idle_joy_normal","314","314011"
"106831","0.5","0","0","0","8","11","0","ははっ、相変わらずの\nお姉ちゃんパワーと妹パワーだね。","314","314012"
"106831","","1","0","nop_talk_arm_crossed_loop_joy","0","3","0.2","nop_talk_arm_crossed_joy","314","314013"
"314012","","","","","","91","","","314","314014"
"106831","","1","","","1","3","0.2","nop_idle_normal","314","314015"
"104931","","","","","1","3","0.2","nop_idle_normal","314","314016"
"101131","","1","","","1","3","0.2","nop_idle_normal","314","314017"
"104211","0.5","0","0","0","8","11","0","素敵な新年会ですね。\nみんなが楽しそうなおかげで\n精霊も喜んでいます。","315","315001"
"104211","","","","","1","3","0.2","nop_talk_wish","315","315002"
"315001","","","","","","91","","","315","315003"
"104211","","1","","","1","3","0.2","nop_idle_wish","315","315004"
"105411","0.5","0","0","0","8","11","0","トーゴクの晴れ着、きれいですね……\nステージ衣装の参考にできないかな？","315","315005"
"105411","","","","","1","3","0.2","nop_talk_normal","315","315006"
"2.5","","","","","","93","","0","315","315007"
"105411","","","","","1","3","0.2","nop_talk_thinking","315","315008"
"315005","","","","","","91","","","315","315009"
"105411","","","","","1","3","0.2","nop_idle_thinking","315","315010"
"102931","0.5","0","0","0","8","11","0","おせち料理もすごく美味しいよ。\n元気、もらっちゃったな♪","315","315011"
"102931","","","","","1","3","0.2","nop_talk_joy1","315","315012"
"315011","","","","","","91","","","315","315013"
"102931","","1","","","1","3","0.2","nop_idle_joy1","315","315014"
"106631","","1","0","nop_16_inori_talk_doya_loop","0","3","0.2","nop_16_inori_talk_doya","316","316001"
"106631","0.5","0","0","0","8","11","0","ビッグなあたしにふさわしい会場です！\n気に入ったですよ！","316","316002"
"316002","","","","","","91","","","316","316003"
"106631","","","","","1","3","0.2","nop_16_inori_idle_doya","316","316004"
"106531","","","","","1","3","0.2","nop_talk_joy1","316","316005"
"106531","0.5","0","0","0","8","11","0","楽しいケンカが出来そうな\n顔もチラホラいるな……\nなんだかたぎってきたぜ。","316","316006"
"3.5","","","","","","93","","1","316","316007"
"106531","","1","0","nop_talk_arm_crossed_loop","0","3","0.2","nop_talk_arm_crossed","316","316008"
"316006","","","","","","91","","","316","316009"
"106531","","","","","1","3","0.2","nop_idle_arm_crossed","316","316010"
"106731","","","","","1","3","0.2","nop_talk_normal","316","316011"
"106731","0.5","0","0","0","8","11","0","二人とも、問題起こしちゃダメだよ～？\nこの会場には怒ったら怖い人たちが\nい～っぱいいるからね～？","316","316012"
"316012","","","","","","91","","","316","316013"
"106731","","","","","1","3","0.2","nop_idle_normal","316","316014"
"110931","0.5","0","0","0","8","11","0","わぁ～！　美味しそうなお料理が\n所狭しと山盛り子ちゃんですね！\nちぇる～ん☆","317","317001"
"110931","","","","","1","3","0.2","nop_17_chieru_talk_memory","317","317002"
"4.2","","","","","","93","","0","317","317003"
"110931","","1","0","nop_17_chieru_loop","0","3","0.2","nop_17_chieru_01","317","317004"
"1","","1","0","nop_17_chieru_loop","0","3","0.2","nop_17_chieru_01","317","317005"
"317001","","","","","","91","","","317","317006"
"110931","","","","","1","3","0.2","nop_idle_joy1","317","317007"
"1","","","","","1","3","0.2","NoItem_idle","317","317008"
"111031","0.5","0","0","0","8","11","0","夥しい数の固形食物……うぇっぷ！\nこれは見ているだけで嫌になるな……","317","317009"
"111031","","","","","1","3","0.2","nop_talk_normal_sad","317","317010"
"1.5","","","","","","93","","0","317","317011"
"111031","","1","0","nop_17_yuni_weppu_loop","0","3","0.2","nop_17_yuni_weppu","317","317012"
"317009","","","","","","91","","","317","317013"
"110831","0.5","0","0","0","8","11","0","パイセン。\nうちらまでカンジ悪いと思われンで、\n二度と口開かないでもらっていいすか。","317","317014"
"110831","","1","0","nop_17_chloe_talk_normal_anger_loop","0","3","0.2","nop_17_chloe_talk_normal_anger","317","317015"
"110931","","","","","1","3","0.2","nop_idle_sad","317","317016"
"317014","","","","","","91","","","317","317017"
"110831","","","","","1","3","0.2","nop_17_chloe_idle_normal2","317","317018"
"111031","","1","","","1","3","0.2","nop_idle_normal","317","317019"
"114711","","","","","1","3","0.2","nop_talk_joy1","318","318001"
"114711","0.5","0","0","0","8","11","0","おせち料理、どれも美味しそうだな！\n……アイツも、ちゃんと\n正月楽しんでるのかな……","318","318002"
"2.5","","","","","","93","","0","318","318003"
"114711","","","","","1","3","0.2","nop_18_muimi_talk_thinking","318","318004"
"318002","","","","","","91","","","318","318005"
"114711","","1","","","1","3","0.2","nop_18_muimi_idle_thinking","318","318006"
"115031","","1","0","nop_idle_normal","0","3","0.2","nop_18_neneka_humu","318","318007"
"115031","0.5","0","0","0","8","11","0","正月くらいは少しゆっくり\nさせてもらいましょうか。","318","318008"
"318008","","","","","","91","","","318","318009"
"118031","","1","0","nop_talk_arm_crossed_loop","0","3","0.2","nop_talk_arm_crossed","318","318010"
"118031","0.5","0","0","0","8","11","0","む……この規模の会場を\nその価格で？　あなた、\nなかなかのやり手ですわね……！","318","318011"
"2.5","","","","","","93","","0","318","318012"
"118031","","1","0","nop_talk_doya_loop","0","3","0.2","nop_talk_doya","318","318013"
"318011","","","","","","91","","","318","318014"
"118031","","","","","1","3","0.2","nop_idle_doya","318","318015"
"118511","","","","","1","3","0.2","nop_18_karin_talk_normal","318","318016"
"118511","0.5","0","0","0","8","11","0","いえいえ。それほどでもー","318","318017"
"318017","","","","","","91","","","318","318018"
"118511","","1","","","1","3","0.2","nop_18_karin_idle_normal","318","318019"
"111831","","","","","1","3","0.2","nop_talk_joy2","401","401001"
"2","","","","","","93","","0","401","401002"
"111831","","","","","1","3","0.2","nop_idle_joy_normal","401","401003"
"112031","","1","0","nop_idle_normal","0","3","0.2","nop_18_neneka_humu","401","401004"
"2","","","","","","93","","0","401","401005"
"120831","","","","","1","3","0.2","nop_16_kaya_talk_normal2_loop","401","401006"
"2","","","","","","93","","0","401","401007"
"120831","","","","","1","3","0.2","nop_16_kaya_idle_normal2","401","401008"
"120931","","","","","1","3","0.2","nop_talk_surprise1","401","401009"
"2","","","","","","93","","0","401","401010"
"120931","","","","","1","3","0.2","nop_idle_normal_joy","401","401011"
"111931","","","","","1","3","0.2","nop_talk_normal","401","401012"
"2","","","","","","93","","0","401","401013"
"111931","","","","","1","3","0.2","nop_idle_normal","401","401014"
"120731","","","","","1","3","0.2","nop_talk_joy1","401","401015"
"2","","","","","","93","","0","401","401016"
"120731","","","","","1","3","0.2","nop_idle_normal_joy","401","401017"
"108731","","","","","1","3","0.2","nop_talk_joy2","402","402001"
"2","","","","","","93","","0","402","402002"
"108731","","","","","1","3","0.2","nop_idle_joy1","402","402003"
"108831","","","","","1","3","0.2","nop_talk_joy3_blink","402","402004"
"2","","","","","","93","","0","402","402005"
"108831","","","","","1","3","0.2","nop_idle_joy_normal","402","402006"
"108931","","","","","1","3","0.2","nop_talk_normal","402","402007"
"2","","","","","","93","","0","402","402008"
"108931","","","","","1","3","0.2","nop_idle_normal","402","402009"
"102011","","","","","1","3","0.2","nop_talk_surprise_kira","403","403001"
"2","","","","","","93","","0","403","403002"
"102011","","","","","1","3","0.2","nop_idle_joy1","403","403003"
"100411","","","","","1","3","0.2","nop_talk_joy2","403","403004"
"2","","","","","","93","","0","403","403005"
"100411","","","","","1","3","0.2","nop_idle_normal","403","403006"
"103631","","","","","1","3","0.2","nop_talk_wish","403","403007"
"2","","","","","","93","","0","403","403008"
"103631","","","","","1","3","0.2","nop_idle_wish","403","403009"
"101511","","","","","1","3","0.2","nop_talk_wish_joy","404","404001"
"2","","","","","","93","","0","404","404002"
"101511","","","","","1","3","0.2","nop_idle_normal","404","404003"
"101231","","","","","1","3","0.2","nop_talk_joy2","404","404004"
"2","","","","","","93","","0","404","404005"
"101231","","","","","1","3","0.2","nop_idle_normal","404","404006"
"104011","","","","","1","3","0.2","nop_talk_surprise_kira","404","404007"
"2","","","","","","93","","0","404","404008"
"104011","","","","","1","3","0.2","nop_idle_normal","404","404009"
"103111","","","","","1","3","0.2","nop_talk_normal","405","405001"
"2","","","","","","93","","0","405","405002"
"103111","","","","","1","3","0.2","nop_idle_normal","405","405003"
"102211","","","","","1","3","0.2","nop_talk_worry","405","405004"
"2","","","","","","93","","0","405","405005"
"102211","","","","","1","3","0.2","nop_idle_worry","405","405006"
"100711","","","","","1","3","0.2","nop_05_miyako_talk_joy1","405","405007"
"2","","","","","","93","","0","405","405008"
"100711","","","","","1","3","0.2","nop_05_miyako_idle_joy1","405","405009"
"100611","","","","","1","3","0.2","nop_talk_joy1","405","405010"
"2","","","","","","93","","0","405","405011"
"100611","","","","","1","3","0.2","nop_idle_joy1","405","405012"
"107131","","","","","1","3","0.2","nop_talk_thinking","406","406001"
"2","","","","","","93","","0","406","406002"
"107131","","","","","1","3","0.2","nop_idle_arm_crossed","406","406003"
"103731","","","","","1","3","0.2","nop_talk_sad","406","406004"
"2","","","","","","93","","0","406","406005"
"103731","","","","","1","3","0.2","nop_idle_sad","406","406006"
"100511","","","","","1","3","0.2","nop_talk_joy2","406","406007"
"2","","","","","","93","","0","406","406008"
"100511","","","","","1","3","0.2","nop_idle_normal","406","406009"
"104731","","","","","1","3","0.2","nop_talk_normal","406","406010"
"2","","","","","","93","","0","406","406011"
"104731","","","","","1","3","0.2","nop_idle_normal","406","406012"
"102831","","","","","1","3","0.2","nop_talk_joy3","407","407001"
"2","","","","","","93","","0","407","407002"
"102831","","","","","1","3","0.2","nop_idle_normal","407","407003"
"102111","","","","","1","3","0.2","nop_07_kurumi_idle_bitter","407","407004"
"2","","","","","","93","","0","407","407005"
"102111","","","","","1","3","0.2","nop_idle_normal","407","407006"
"102511","","","","","1","3","0.2","nop_talk_joy2","407","407007"
"2","","","","","","93","","0","407","407008"
"102511","","","","","1","3","0.2","nop_idle_normal","407","407009"
"102311","","","","","1","3","0.2","nop_talk_joy1","407","407010"
"2","","","","","","93","","0","407","407011"
"102311","","","","","1","3","0.2","nop_idle_normal","407","407012"
"101011","","","","","1","3","0.2","nop_talk_joy1","408","408001"
"2","","","","","","93","","0","408","408002"
"101011","","","","","1","3","0.2","nop_idle_joy_normal","408","408003"
"104331","","","","","1","3","0.2","nop_talk_arm_crossed_loop","408","408004"
"2","","","","","","93","","0","408","408005"
"104331","","","","","1","3","0.2","nop_idle_arm_crossed","408","408006"
"101711","","","","","1","3","0.2","nop_talk_joy2","408","408007"
"2","","","","","","93","","0","408","408008"
"101711","","","","","1","3","0.2","nop_idle_joy1","408","408009"
"101431","","","","","1","3","0.2","nop_talk_normal","408","408010"
"2","","","","","","93","","0","408","408011"
"101431","","","","","1","3","0.2","nop_idle_normal","408","408012"
"103311","","","","","1","3","0.2","nop_talk_joy1","409","409001"
"2","","","","","","93","","0","409","409002"
"103311","","","","","1","3","0.2","nop_idle_joy1","409","409003"
"105211","","","","","1","3","0.2","nop_talk_joy1","409","409004"
"2","","","","","","93","","0","409","409005"
"105211","","","","","1","3","0.2","nop_idle_joy_normal","409","409006"
"102611","","","","","1","3","0.2","nop_talk_sad2","409","409007"
"2","","","","","","93","","0","409","409008"
"102611","","","","","1","3","0.2","nop_idle_sad2","409","409009"
"103811","","","","","1","3","0.2","nop_talk_normal","409","409010"
"2","","","","","","93","","0","409","409011"
"103811","","","","","1","3","0.2","nop_idle_normal","409","409012"
"103231","","","","","1","3","0.2","nop_talk_joy1","410","410001"
"2","","","","","","93","","0","410","410002"
"103231","","","","","1","3","0.2","nop_idle_joy1","410","410003"
"103411","","","","","1","3","0.2","nop_10_yukari_01","410","410004"
"11","","","","","1","3","0.2","nop_10_yukari_01","410","410005"
"2","","","","","","93","","0","410","410006"
"103411","","","","","1","3","0.2","nop_10_yukari_02","410","410007"
"11","","","","","1","3","0.2","nop_10_yukari_02","410","410008"
"104811","","","","","1","3","0.2","nop_talk_doya_loop","410","410009"
"104811","","","","","","4","","1","410","410010"
"2","","","","","","93","","0","410","410011"
"104811","","","","","1","3","0.2","nop_idle_doya","410","410012"
"104611","","","","","1","3","0.2","nop_talk_joy2","410","410013"
"2","","","","","","93","","0","410","410014"
"104611","","","","","1","3","0.2","nop_idle_joy_normal","410","410015"
"102711","","","","","1","3","0.2","nop_talk_wish2","411","411001"
"2","","","","","","93","","0","411","411002"
"102711","","","","","1","3","0.2","nop_idle_memory","411","411003"
"100911","","","","","1","3","0.2","nop_talk_normal","411","411004"
"2","","","","","","93","","0","411","411005"
"100911","","","","","1","3","0.2","nop_idle_arm_crossed","411","411006"
"101311","","","","","1","3","0.2","nop_talk_joy2","411","411007"
"2","","","","","","93","","0","411","411008"
"101311","","","","","1","3","0.2","nop_idle_joy_normal","411","411009"
"105111","","","","","1","3","0.2","nop_talk_normal","411","411010"
"2","","","","","","93","","0","411","411011"
"105111","","","","","1","3","0.2","nop_idle_normal","411","411012"
"101831","","","","","1","3","0.2","nop_talk_joy1","412","412001"
"2","","","","","","93","","0","412","412002"
"101831","","","","","1","3","0.2","nop_idle_joy1","412","412003"
"101611","","","","","1","3","0.2","nop_talk_joy2","412","412004"
"2","","","","","","93","","0","412","412005"
"101611","","","","","1","3","0.2","nop_idle_joy_normal","412","412006"
"105011","","","","","1","3","0.2","nop_talk_joy1","412","412007"
"2","","","","","","93","","0","412","412008"
"105011","","","","","1","3","0.2","nop_idle_joy_normal","412","412009"
"105331","","","","","1","3","0.2","nop_talk_normal","413","413001"
"2","","","","","","93","","0","413","413002"
"105331","","","","","1","3","0.2","nop_idle_normal","413","413003"
"104511","","","","","1","3","0.2","nop_talk_memory","413","413004"
"2","","","","","","93","","0","413","413005"
"104511","","","","","1","3","0.2","nop_idle_memory","413","413006"
"103031","","","","","1","3","0.2","nop_talk_joy1","413","413007"
"2","","","","","","93","","0","413","413008"
"103031","","","","","1","3","0.2","nop_idle_joy1","413","413009"
"100811","","","","","1","3","0.2","nop_talk_wish","413","413010"
"2","","","","","","93","","0","413","413011"
"100811","","","","","1","3","0.2","nop_idle_wish","413","413012"
"105511","","","","","1","3","0.2","nop_talk_sad","413","413013"
"2","","","","","","93","","0","413","413014"
"105511","","","","","1","3","0.2","nop_idle_sad","413","413015"
"101131","","1","0","nop_talk_guts2_loop","0","3","0.2","nop_talk_guts2","414","414001"
"2","","","","","","93","","0","414","414002"
"101131","","","","","1","3","0.2","nop_idle_normal","414","414003"
"104931","","","","","1","3","0.2","nop_talk_wish","414","414004"
"2","","","","","","93","","0","414","414005"
"104931","","","","","1","3","0.2","nop_idle_normal","414","414006"
"106831","","","","","1","3","0.2","nop_talk_thinking","414","414007"
"2","","","","","","93","","0","414","414008"
"106831","","","","","1","3","0.2","nop_idle_normal","414","414009"
"104211","","","","","1","3","0.2","nop_talk_wish","415","415001"
"2","","","","","","93","","0","415","415002"
"104211","","","","","1","3","0.2","nop_idle_wish","415","415003"
"102931","","","","","1","3","0.2","nop_talk_joy1","415","415004"
"2","","","","","","93","","0","415","415005"
"102931","","","","","1","3","0.2","nop_idle_joy1","415","415006"
"105411","","","","","1","3","0.2","nop_talk_normal","415","415007"
"2","","","","","","93","","0","415","415008"
"105411","","","","","1","3","0.2","nop_idle_normal","415","415009"
"106731","","","","","1","3","0.2","nop_talk_normal","416","416001"
"2","","","","","","93","","0","416","416002"
"106731","","","","","1","3","0.2","nop_idle_normal","416","416003"
"106631","","","","","1","3","0.2","nop_talk_joy2","416","416004"
"2","","","","","","93","","0","416","416005"
"106631","","","","","1","3","0.2","nop_idle_joy1","416","416006"
"106531","","","","","1","3","0.2","nop_16_kaya_talk_normal2_loop","416","416007"
"2","","","","","","93","","0","416","416008"
"106531","","","","","1","3","0.2","nop_16_kaya_idle_normal2","416","416009"
"111031","","1","0","nop_talk_arm_crossed_loop2","0","3","0.2","nop_talk_arm_crossed2","417","417001"
"2","","","","","","93","","0","417","417002"
"111031","","","","","1","3","0.2","nop_idle_normal","417","417003"
"110931","","","","","1","3","0.2","nop_talk_joy2","417","417004"
"2","","","","","","93","","0","417","417005"
"110931","","","","","1","3","0.2","nop_idle_joy_normal","417","417006"
"110831","","","","","1","3","0.2","nop_17_chloe_talk_normal2_loop","417","417007"
"2","","","","","","93","","0","417","417008"
"110831","","","","","1","3","0.2","nop_17_chloe_idle_normal2","417","417009"
"115031","","1","0.2","nop_idle_normal","0","3","0.2","nop_18_neneka_humu","418","418001"
"2","","","","","","93","","0","418","418002"
"114711","","","","","1","3","0.2","nop_talk_joy1_normal","418","418003"
"2","","","","","","93","","0","418","418004"
"114711","","","","","1","3","0.2","nop_idle_joy1","418","418005"
"118511","","","","","1","3","0.2","nop_18_karin_talk_normal","418","418006"
"2","","","","","","93","","0","418","418007"
"118511","","","","","1","3","0.2","nop_18_karin_idle_normal","418","418008"
"118031","","1","0","nop_talk_doya_loop","0","3","0.2","nop_talk_doya","418","418009"
"2","","","","","","93","","0","418","418010"
"118031","","","","","1","3","0.2","nop_idle_doya","418","418011"
"1","nop_idle_joy2","-255","0","-150","101","1","1.95","111831","501","501001"
"1","nop_idle_normal","-255","1","150","100","1","1.95","120731","501","501002"
"1","nop_idle_arm_crossed","-265","0","-320","103","1","1.95","120831","501","501003"
"1","nop_idle_normal","-265","1","320","102","1","1.95","111931","501","501004"
"1","nop_idle_thinking","-300","0","-450","105","1","1.95","120931","501","501005"
"1","nop_idle_doya","-300","1","450","104","1","1.95","112031","501","501006"
"0.5","","","","","","93","","0","501","501007"
"111831","","1","0.2","nop_talk_joy1","0","3","0.2","nop_01_peko_oissu","501","501008"
"vo_drama_10082001","","","","0","0","21","","vo_drama_10082001_001","501","501009"
"111831","0.5","0","0","1","5","11","0","おいっすー！\n新年会、楽しんでますか？","501","501010"
"501010","","","","","","91","","","501","501011"
"0.2","","","","","","93","","0","501","501012"
"120731","0","0","0","0","1","12","0","6","501","501013"
"111931","0","0","0","0","1","12","0","8","501","501014"
"112031","0","0","0","0","1","12","0","10","501","501015"
"120931","0","0","0","0","1","12","0","7","501","501016"
"120831","0","0","0","0","1","12","0","13","501","501017"
"120731","","","","","1","3","0.2","nop_talk_joy1","501","501018"
"111931","","","","","1","3","0.2","nop_talk_wish3","501","501019"
"112031","","1","0","nop_talk_doya_loop","0","3","0.2","nop_talk_doya","501","501020"
"120931","","1","0","nop_talk_arm_crossed_loop","0","3","0.2","nop_talk_arm_crossed","501","501021"
"120831","","","","","1","3","0.2","nop_01_ruka_hello_long","501","501022"
"2","","","","","","93","","0","501","501023"
"111831","","","","","1","3","0.2","nop_idle_joy1","501","501024"
"120731","","","","","1","3","0.3","nop_idle_normal_joy","501","501025"
"112031","","","","","1","3","0.3","nop_idle_doya","501","501026"
"120931","","","","","1","3","0.3","nop_idle_arm_crossed","501","501027"
"120831","","","","","1","3","0.3","nop_idle_normal","501","501028"
"111931","","","","","1","3","0.2","nop_talk_normal","501","501029"
"vo_drama_10082001","","","","0","0","21","","vo_drama_10082001_002","501","501030"
"111931","0.5","0","0","1","6","11","0","はい、とても楽しんでおります。\nお料理もとても美味しいですし、\n皆さまも楽しんでいただけているようで\nわたくしもうれしいです。","501","501031"
"3","","","","","","93","","1","501","501032"
"111931","","","","","1","3","0.2","nop_talk_joy3_dere","501","501033"
"501031","","","","","","91","","","501","501034"
"111931","","","","","1","3","0.2","nop_idle_normal_joy","501","501035"
"112031","","","","","1","3","0.2","nop_talk_sad","501","501036"
"vo_drama_10082001","","","","0","0","21","","vo_drama_10082001_003","501","501037"
"112031","0.5","0","0","1","5","11","0","と言ってもあんたほどじゃないけどね。\nそれ、いったい何皿目よ……","501","501038"
"5","","","","","","93","","1","501","501039"
"111831","0","0","0","0","1","12","0","8","501","501040"
"111831","","1","0.2","nop_idle_joy_normal","0","3","0.2","nop_17_chieru_swing","501","501041"
"501038","","","","","","91","","","501","501042"
"112031","","","","","1","3","0.2","nop_idle_sad","501","501043"
"0.1","","","","","","93","","","501","501044"
"120731","","","","","","4","","0","501","501045"
"120731","","","","","1","3","0.2","nop_talk_normal","501","501046"
"vo_drama_10082001","","","","0","0","21","","vo_drama_10082001_004","501","501047"
"120731","0.5","0","0","1","6","11","0","食べつくしちゃえ、って言ったのは\nキャルじゃない。\n美味しそうに食べてるのは\nペコリーヌさんらしくていいわね。","501","501048"
"2.5","","","","","","93","","1","501","501049"
"112031","0","0","0","0","1","12","0","4","501","501050"
"112031","","1","0.3","nop_idle_surprise1","0","3","0.2","nop_surprise","501","501051"
"2","","","","","","93","","1","501","501052"
"120731","","","","","","4","","1","501","501053"
"120731","","","","","1","3","0.2","nop_talk_joy1","501","501054"
"112031","","","","","1","3","0.2","nop_idle_arm_crossed","501","501055"
"501048","","","","","","91","","","501","501056"
"120731","","","","","1","3","0.2","nop_idle_joy1","501","501057"
"111831","","","","","1","3","0.2","nop_talk_joy1","501","501058"
"vo_drama_10082001","","","","0","0","21","","vo_drama_10082001_005","501","501059"
"111831","0.5","0","0","1","6","11","0","わたしたちが作ったおせちも\nみなさんに好評みたいですよ！","501","501060"
"501060","","","","","","91","","","501","501061"
"111831","","","","","1","3","0.2","nop_idle_joy_normal","501","501062"
"120831","","","","","1","3","0.2","nop_talk_normal","501","501063"
"vo_drama_10082001","","","","0","0","21","","vo_drama_10082001_006","501","501064"
"120831","0.5","0","0","1","6","11","0","ああ、美味しくいただいてるよ。\nトーゴクでもこれだけ豪華なものは\nそうそう食べられないんじゃないかい？","501","501065"
"3","","","","","","93","","1","501","501066"
"120831","","1","0.2","nop_talk_arm_crossed_loop","0","3","0.2","nop_talk_arm_crossed","501","501067"
"501065","","","","","","91","","","501","501068"
"120831","","","","","1","3","0.2","nop_idle_arm_crossed","501","501069"
"120931","","1","0.2","nop_talk_doya_loop","0","3","0.2","nop_talk_doya","501","501070"
"vo_drama_10082001","","","","0","0","21","","vo_drama_10082001_007","501","501071"
"120931","0.5","0","0","1","5","11","0","うむ！　わらわも真の力を取り戻して\nしまうほどの料理、さすがじゃ。\nシェフィが頑張ったおかげじゃな。","501","501072"
"5","","","","","","93","","1","501","501073"
"120931","","","","","1","3","0.2","nop_talk_normal","501","501074"
"501072","","","","","","91","","","501","501075"
"120931","","","","","1","3","0.2","nop_idle_normal","501","501076"
"120731","","","","","1","3","0.2","nop_talk_normal","501","501077"
"vo_drama_10082001","","","","0","0","21","","vo_drama_10082001_008","501","501078"
"120731","0.5","0","0","1","4","11","0","それはみんなが手伝ってくれたからよ。\n二人とも、去年は本当にありがとう。","501","501079"
"6.5","","","","","","93","","1","501","501080"
"120731","","1","0.2","nop_idle_normal_joy","0","3","0.2","nop_bow","501","501081"
"501079","","","","","","91","","","501","501082"
"120731","","","","","1","3","0.2","nop_idle_normal_joy","501","501083"
"120831","","","","","1","3","0.2","nop_talk_normal","501","501084"
"vo_drama_10082001","","","","0","0","21","","vo_drama_10082001_009","501","501085"
"120831","0.5","0","0","1","6","11","0","水臭いこと言わないでおくれよ。\nアタシらが好きでやったことさ。","501","501086"
"3","","","","","","93","","1","501","501087"
"120831","","1","0.2","nop_talk_doya_loop","0","3","0.2","nop_talk_doya","501","501088"
"501086","","","","","","91","","","501","501089"
"120831","","","","","1","3","0.2","nop_idle_doya","501","501090"
"120931","","","","","1","3","0.2","nop_talk_thinking","501","501091"
"vo_drama_10082001","","","","0","0","21","","vo_drama_10082001_010","501","501092"
