50160bcb2c94148df7d2c27b07504d075c7fee35d6c97eebe95e9dfa50007d6a,139fbc86f80ea9fd933da87a6373d9874ada79ba86b55d4068fdb26785d3bf57,c57a3141ff8bbb48b10643ede65356127756c31c48b250d9056c04d9542a8c2b,af7bb691d5d6211d9119bbc9eeb3728dc51b6d4cc79a36e02f1cc9a5d0be47fd,24609f845b4013585cb5a7f931b026379522e181556a77f7d0dd47f39d24ffe2,12fb7c6148dc8cdb4a4adbf877a985fc58ca67fbbad0a1d5058fa9cbe36134b3,71f5c78dd6e1ae3588958940afa34baa92ede718c95c80b84396bccf1853f019,4498f4968f5ed0ff9fde7b54aa500f8a1b4d5d879b094f4d938fda1ceb0d8a2c,6bb5bed54808c85a02112dff6dd7907bedf6ae6f21642f54b3025639aa5ab2e8,58ea8aa981350975842ab4d5454c37c5e8583ef608ff82e167e4f658eb608f22
"18011","2","18001","0","560000","0","0","25021","0","780"
"18021","2","18002","0","560000","0","0","25021","0","780"
"18031","2","18003","0","560000","0","0","25021","0","780"
"18041","2","18004","0","560000","0","0","25021","0","780"
"18051","2","18005","0","560000","0","0","25021","0","780"
"18111","2","18101","0","560000","0","0","25021","0","1950"
"18121","2","18102","0","560000","0","0","25021","0","1950"
"18211","2","18201","0","560000","0","0","25021","0","780"
"18221","2","18202","0","560000","0","0","25021","0","780"
"18231","2","18203","0","560000","0","0","25021","0","780"
"18241","2","18204","0","560000","0","0","25021","0","780"
"18251","2","18205","0","560000","0","0","25021","0","780"
"18311","2","18301","0","560000","0","0","25021","0","780"
"18321","2","18302","0","560000","0","0","25021","0","780"
"18331","2","18303","0","560000","0","0","25021","0","780"
"18341","2","18304","0","560000","0","0","25021","0","780"
"18351","2","18305","0","560000","0","0","25021","0","780"
"18411","2","18401","0","560000","0","0","25021","0","780"
"18421","2","18402","0","560000","0","0","25021","0","780"
"18431","2","18403","0","560000","0","0","25021","0","780"
"18441","2","18404","0","560000","0","0","25021","0","780"
"18451","2","18405","0","560000","0","0","25021","0","780"
"18511","2","18501","0","560000","0","0","25021","0","780"
"18521","2","18502","0","560000","0","0","25021","0","780"
"18531","2","18503","0","560000","0","0","25021","0","780"
"18541","2","18504","0","560000","0","0","25021","0","780"
"18551","2","18505","0","560000","0","0","25021","0","780"
"18611","2","18601","0","560000","0","0","25021","0","780"
"18621","2","18602","0","560000","0","0","25021","0","780"
"18631","2","18603","0","560000","0","0","25021","0","780"
"18641","2","18604","0","560000","0","0","25021","0","780"
"18651","2","18605","0","560000","0","0","25021","0","780"
"18711","2","18701","0","560000","0","0","25021","0","780"
"18721","2","18702","0","560000","0","0","25021","0","780"
"18731","2","18703","0","560000","0","0","25021","0","780"
"18741","2","18704","0","560000","0","0","25021","0","780"
"18751","2","18705","0","560000","0","0","25021","0","780"
"18811","2","18801","0","560000","0","0","25021","0","780"
"18821","2","18802","0","560000","0","0","25021","0","780"
"18831","2","18803","0","560000","0","0","25021","0","780"
"18841","2","18804","0","560000","0","0","25021","0","780"
"18851","2","18805","0","560000","0","0","25021","0","780"
"18911","2","18901","0","560000","0","0","25021","0","1300"
"18921","2","18902","0","560000","0","0","25021","0","1300"
"18931","2","18903","0","560000","0","0","25021","0","1300"
"19011","2","19001","0","560000","0","0","25021","0","1950"
"19021","2","19002","0","560000","0","0","25021","0","1950"
"19111","2","19101","0","560000","0","0","25021","0","780"
"19121","2","19102","0","560000","0","0","25021","0","780"
"19131","2","19103","0","560000","0","0","25021","0","780"
"19141","2","19104","0","560000","0","0","25021","0","780"
"19151","2","19105","0","560000","0","0","25021","0","780"
"19211","2","19201","0","560000","0","0","25021","0","780"
"19221","2","19202","0","560000","0","0","25021","0","780"
"19231","2","19203","0","560000","0","0","25021","0","780"
"19241","2","19204","0","560000","0","0","25021","0","780"
"19251","2","19205","0","560000","0","0","25021","0","780"
"19311","2","19301","0","560000","0","0","25021","0","780"
"19321","2","19302","0","560000","0","0","25021","0","780"
"19331","2","19303","0","560000","0","0","25021","0","780"
"19341","2","19304","0","560000","0","0","25021","0","780"
"19351","2","19305","0","560000","0","0","25021","0","780"
"19411","2","19401","0","570000","0","0","25021","0","820"
"19421","2","19402","0","570000","0","0","25021","0","820"
"19431","2","19403","0","570000","0","0","25021","0","820"
"19441","2","19404","0","570000","0","0","25021","0","820"
"19451","2","19405","0","570000","0","0","25021","0","820"
"19511","2","19501","0","570000","0","0","25021","0","1370"
"19521","2","19502","0","570000","0","0","25021","0","1370"
"19531","2","19503","0","570000","0","0","25021","0","1370"
"19611","2","19601","0","570000","0","0","25021","0","820"
"19621","2","19602","0","570000","0","0","25021","0","820"
"19631","2","19603","0","570000","0","0","25021","0","820"
"19641","2","19604","0","570000","0","0","25021","0","820"
"19651","2","19605","0","570000","0","0","25021","0","820"
"19711","2","19701","0","570000","0","0","25021","0","820"
"19721","2","19702","0","570000","0","0","25021","0","820"
"19731","2","19703","0","570000","0","0","25021","0","820"
"19741","2","19704","0","570000","0","0","25021","0","820"
"19751","2","19705","0","570000","0","0","25021","0","820"
"19811","2","19801","0","570000","0","0","25021","0","820"
"19821","2","19802","0","570000","0","0","25021","0","820"
"19831","2","19803","0","570000","0","0","25021","0","820"
"19841","2","19804","0","570000","0","0","25021","0","820"
"19851","2","19805","0","570000","0","0","25021","0","820"
"19911","2","19901","0","570000","0","0","25021","0","1370"
"19921","2","19902","0","570000","0","0","25021","0","1370"
"19931","2","19903","0","570000","0","0","25021","0","1370"
"20011","2","20001","0","570000","0","0","25021","0","820"
"20021","2","20002","0","570000","0","0","25021","0","820"
"20031","2","20003","0","570000","0","0","25021","0","820"
"20041","2","20004","0","570000","0","0","25021","0","820"
"20051","2","20005","0","570000","0","0","25021","0","820"
"20111","2","20101","0","570000","0","0","25021","0","820"
"20121","2","20102","0","570000","0","0","25021","0","820"
"20131","2","20103","0","570000","0","0","25021","0","820"
"20141","2","20104","0","570000","0","0","25021","0","820"
"20151","2","20105","0","570000","0","0","25021","0","820"
"20211","2","20201","0","570000","0","0","25021","0","820"
"20221","2","20202","0","570000","0","0","25021","0","820"
"20231","2","20203","0","570000","0","0","25021","0","820"
"20241","2","20204","0","570000","0","0","25021","0","820"
"20251","2","20205","0","570000","0","0","25021","0","820"
"20311","2","20301","0","570000","0","0","25021","0","820"
"20321","2","20302","0","570000","0","0","25021","0","820"
"20331","2","20303","0","570000","0","0","25021","0","820"
"20341","2","20304","0","570000","0","0","25021","0","820"
"20351","2","20305","0","570000","0","0","25021","0","820"
"20411","2","20401","0","570000","0","0","25021","0","1370"
"20421","2","20402","0","570000","0","0","25021","0","1370"
"20431","2","20403","0","570000","0","0","25021","0","1370"
"20511","2","20501","0","570000","0","0","25021","0","820"
"20521","2","20502","0","570000","0","0","25021","0","820"
"20531","2","20503","0","570000","0","0","25021","0","820"
"20541","2","20504","0","570000","0","0","25021","0","820"
"20551","2","20505","0","570000","0","0","25021","0","820"
"20611","2","20601","0","570000","0","0","25021","0","820"
"20621","2","20602","0","570000","0","0","25021","0","820"
"20631","2","20603","0","570000","0","0","25021","0","820"
"20641","2","20604","0","570000","0","0","25021","0","820"
"20651","2","20605","0","570000","0","0","25021","0","820"
"20711","2","20701","0","570000","0","0","25021","0","820"
"20721","2","20702","0","570000","0","0","25021","0","820"
"20731","2","20703","0","570000","0","0","25021","0","820"
"20741","2","20704","0","570000","0","0","25021","0","820"
"20751","2","20705","0","570000","0","0","25021","0","820"
"20811","2","20801","0","570000","0","0","25021","0","820"
"20821","2","20802","0","570000","0","0","25021","0","820"
"20831","2","20803","0","570000","0","0","25021","0","820"
"20841","2","20804","0","570000","0","0","25021","0","820"
"20851","2","20805","0","570000","0","0","25021","0","820"
"20911","2","20901","0","570000","0","0","25021","0","1370"
"20921","2","20902","0","570000","0","0","25021","0","1370"
"20931","2","20903","0","570000","0","0","25021","0","1370"
"21011","2","21001","0","570000","0","0","25021","0","820"
"21021","2","21002","0","570000","0","0","25021","0","820"
"21031","2","21003","0","570000","0","0","25021","0","820"
"21041","2","21004","0","570000","0","0","25021","0","820"
"21051","2","21005","0","570000","0","0","25021","0","820"
"21111","2","21101","0","570000","0","0","25021","0","820"
"21121","2","21102","0","570000","0","0","25021","0","820"
"21131","2","21103","0","570000","0","0","25021","0","820"
"21141","2","21104","0","570000","0","0","25021","0","820"
"21151","2","21105","0","570000","0","0","25021","0","820"
"21211","2","21201","0","570000","0","0","25021","0","820"
"21221","2","21202","0","570000","0","0","25021","0","820"
"21231","2","21203","0","570000","0","0","25021","0","820"
"21241","2","21204","0","570000","0","0","25021","0","820"
"21251","2","21205","0","570000","0","0","25021","0","820"
"21311","2","21301","0","570000","0","0","25021","0","820"
"21321","2","21302","0","570000","0","0","25021","0","820"
"21331","2","21303","0","570000","0","0","25021","0","820"
"21341","2","21304","0","570000","0","0","25021","0","820"
"21351","2","21305","0","570000","0","0","25021","0","820"
"21411","2","21401","0","570000","0","0","25021","0","820"
"21421","2","21402","0","570000","0","0","25021","0","820"
"21431","2","21403","0","570000","0","0","25021","0","820"
"21441","2","21404","0","570000","0","0","25021","0","820"
"21451","2","21405","0","570000","0","0","25021","0","820"
"21511","2","21501","0","570000","0","0","25021","0","820"
"21521","2","21502","0","570000","0","0","25021","0","820"
"21531","2","21503","0","570000","0","0","25021","0","820"
"21541","2","21504","0","570000","0","0","25021","0","820"
"21551","2","21505","0","570000","0","0","25021","0","820"
"21611","2","21601","0","570000","0","0","25021","0","820"
"21621","2","21602","0","570000","0","0","25021","0","820"
"21631","2","21603","0","570000","0","0","25021","0","820"
"21641","2","21604","0","570000","0","0","25021","0","820"
"21651","2","21605","0","570000","0","0","25021","0","820"
"21711","2","21701","0","570000","0","0","25021","0","1370"
"21721","2","21702","0","570000","0","0","25021","0","1370"
"21731","2","21703","0","570000","0","0","25021","0","1370"
"21811","2","21801","0","570000","0","0","25021","0","820"
"21821","2","21802","0","570000","0","0","25021","0","820"
"21831","2","21803","0","570000","0","0","25021","0","820"
"21841","2","21804","0","570000","0","0","25021","0","820"
"21851","2","21805","0","570000","0","0","25021","0","820"
"21911","2","21901","0","570000","0","0","25021","0","820"
"21921","2","21902","0","570000","0","0","25021","0","820"
"21931","2","21903","0","570000","0","0","25021","0","820"
"21941","2","21904","0","570000","0","0","25021","0","820"
"21951","2","21905","0","570000","0","0","25021","0","820"
"22011","2","22001","0","570000","0","0","25021","0","820"
"22021","2","22002","0","570000","0","0","25021","0","820"
"22031","2","22003","0","570000","0","0","25021","0","820"
"22041","2","22004","0","570000","0","0","25021","0","820"
"22051","2","22005","0","570000","0","0","25021","0","820"
"22111","2","22101","0","570000","0","0","25021","0","820"
"22121","2","22102","0","570000","0","0","25021","0","820"
"22131","2","22103","0","570000","0","0","25021","0","820"
"22141","2","22104","0","570000","0","0","25021","0","820"
"22151","2","22105","0","570000","0","0","25021","0","820"
"22211","2","22201","0","570000","0","0","25021","0","820"
"22221","2","22202","0","570000","0","0","25021","0","820"
"22231","2","22203","0","570000","0","0","25021","0","820"
"22241","2","22204","0","570000","0","0","25021","0","820"
"22251","2","22205","0","570000","0","0","25021","0","820"
"22311","2","22301","0","580000","0","0","25021","0","3400"
"22411","2","22401","0","580000","0","0","25021","0","680"
"22421","2","22402","0","580000","0","0","25021","0","680"
"22431","2","22403","0","580000","0","0","25021","0","680"
"22441","2","22404","0","580000","0","0","25021","0","680"
"22451","2","22405","0","580000","0","0","25021","0","680"
"22511","2","22501","0","580000","0","0","25021","0","680"
"22521","2","22502","0","580000","0","0","25021","0","680"
"22531","2","22503","0","580000","0","0","25021","0","680"
"22541","2","22504","0","580000","0","0","25021","0","680"
"22551","2","22505","0","580000","0","0","25021","0","680"
"22611","2","22601","0","580000","0","0","25021","0","680"
"22621","2","22602","0","580000","0","0","25021","0","680"
"22631","2","22603","0","580000","0","0","25021","0","680"
"22641","2","22604","0","580000","0","0","25021","0","680"
"22651","2","22605","0","580000","0","0","25021","0","680"
"22711","2","22701","0","580000","0","0","25021","0","680"
"22721","2","22702","0","580000","0","0","25021","0","680"
"22731","2","22703","0","580000","0","0","25021","0","680"
"22741","2","22704","0","580000","0","0","25021","0","680"
"22751","2","22705","0","580000","0","0","25021","0","680"
"22811","2","22801","0","580000","0","0","25021","0","680"
"22821","2","22802","0","580000","0","0","25021","0","680"
"22831","2","22803","0","580000","0","0","25021","0","680"
"22841","2","22804","0","580000","0","0","25021","0","680"
"22851","2","22805","0","580000","0","0","25021","0","680"
"22911","2","22901","0","580000","0","0","25021","0","3400"
"23011","2","23001","0","580000","0","0","25021","0","680"
"23021","2","23002","0","580000","0","0","25021","0","680"
"23031","2","23003","0","580000","0","0","25021","0","680"
"23041","2","23004","0","580000","0","0","25021","0","680"
"23051","2","23005","0","580000","0","0","25021","0","680"
"23111","2","23101","0","580000","0","0","25021","0","680"
"23121","2","23102","0","580000","0","0","25021","0","680"
"23131","2","23103","0","580000","0","0","25021","0","680"
"23141","2","23104","0","580000","0","0","25021","0","680"
"23151","2","23105","0","580000","0","0","25021","0","680"
"23211","2","23201","0","580000","0","0","25021","0","3400"
"23311","2","23301","0","580000","0","0","25021","0","3400"
"23411","2","23401","0","580000","0","0","25021","0","680"
"23421","2","23402","0","580000","0","0","25021","0","680"
"23431","2","23403","0","580000","0","0","25021","0","680"
"23441","2","23404","0","580000","0","0","25021","0","680"
"23451","2","23405","0","580000","0","0","25021","0","680"
"23511","2","23501","0","580000","0","0","25021","0","680"
"23521","2","23502","0","580000","0","0","25021","0","680"
"23531","2","23503","0","580000","0","0","25021","0","680"
"23541","2","23504","0","580000","0","0","25021","0","680"
"23551","2","23505","0","580000","0","0","25021","0","680"
"23611","2","23601","0","580000","0","0","25021","0","680"
"23621","2","23602","0","580000","0","0","25021","0","680"
"23631","2","23603","0","580000","0","0","25021","0","680"
"23641","2","23604","0","580000","0","0","25021","0","680"
"23651","2","23605","0","580000","0","0","25021","0","680"
"23711","2","23701","0","580000","0","0","25021","0","680"
"23721","2","23702","0","580000","0","0","25021","0","680"
"23731","2","23703","0","580000","0","0","25021","0","680"
"23741","2","23704","0","580000","0","0","25021","0","680"
"23751","2","23705","0","580000","0","0","25021","0","680"
"23811","2","23801","0","580000","0","0","25021","0","680"
"23821","2","23802","0","580000","0","0","25021","0","680"
"23831","2","23803","0","580000","0","0","25021","0","680"
"23841","2","23804","0","580000","0","0","25021","0","680"
"23851","2","23805","0","580000","0","0","25021","0","680"
"23911","2","23901","0","580000","0","0","25021","0","680"
"23921","2","23902","0","580000","0","0","25021","0","680"
"23931","2","23903","0","580000","0","0","25021","0","680"
"23941","2","23904","0","580000","0","0","25021","0","680"
"23951","2","23905","0","580000","0","0","25021","0","680"
"24011","2","24001","0","580000","0","0","25021","0","3400"
"24111","2","24101","0","580000","0","0","25021","0","3400"
"24211","2","24201","0","580000","0","0","25021","0","680"
"24221","2","24202","0","580000","0","0","25021","0","680"
"24231","2","24203","0","580000","0","0","25021","0","680"
"24241","2","24204","0","580000","0","0","25021","0","680"
"24251","2","24205","0","580000","0","0","25021","0","680"
"24311","2","24301","0","580000","0","0","25021","0","3400"
"24411","2","24401","0","580000","0","0","25021","0","680"
"24421","2","24402","0","580000","0","0","25021","0","680"
"24431","2","24403","0","580000","0","0","25021","0","680"
"24441","2","24404","0","580000","0","0","25021","0","680"
"24451","2","24405","0","580000","0","0","25021","0","680"
"24511","2","24501","0","580000","0","0","25021","0","680"
"24521","2","24502","0","580000","0","0","25021","0","680"
"24531","2","24503","0","580000","0","0","25021","0","680"
"24541","2","24504","0","580000","0","0","25021","0","680"
"24551","2","24505","0","580000","0","0","25021","0","680"
"24611","2","24601","0","580000","0","0","25021","0","3400"
"24711","2","24701","0","580000","0","0","25021","0","680"
"24721","2","24702","0","580000","0","0","25021","0","680"
"24731","2","24703","0","580000","0","0","25021","0","680"
"24741","2","24704","0","580000","0","0","25021","0","680"
"24751","2","24705","0","580000","0","0","25021","0","680"
"24811","2","24801","0","580000","0","0","25021","0","680"
"24821","2","24802","0","580000","0","0","25021","0","680"
"24831","2","24803","0","580000","0","0","25021","0","680"
"24841","2","24804","0","580000","0","0","25021","0","680"
"24851","2","24805","0","580000","0","0","25021","0","680"
"24911","2","24901","0","580000","0","0","25021","0","680"
"24921","2","24902","0","580000","0","0","25021","0","680"
"24931","2","24903","0","580000","0","0","25021","0","680"
"24941","2","24904","0","580000","0","0","25021","0","680"
"24951","2","24905","0","580000","0","0","25021","0","680"
"25011","2","25001","0","580000","0","0","25021","0","680"
"25021","2","25002","0","580000","0","0","25021","0","680"
"25031","2","25003","0","580000","0","0","25021","0","680"
"25041","2","25004","0","580000","0","0","25021","0","680"
"25051","2","25005","0","580000","0","0","25021","0","680"
"25111","2","25101","0","580000","0","0","25021","0","680"
"25121","2","25102","0","580000","0","0","25021","0","680"
"25131","2","25103","0","580000","0","0","25021","0","680"
"25141","2","25104","0","580000","0","0","25021","0","680"
"25151","2","25105","0","580000","0","0","25021","0","680"
"25211","2","25201","0","580000","0","0","25021","0","3400"
"25311","2","25301","0","580000","0","0","25021","0","680"
"25321","2","25302","0","580000","0","0","25021","0","680"
"25331","2","25303","0","580000","0","0","25021","0","680"
"25341","2","25304","0","580000","0","0","25021","0","680"
"25351","2","25305","0","580000","0","0","25021","0","680"
"25411","2","25401","0","580000","0","0","25021","0","680"
"25421","2","25402","0","580000","0","0","25021","0","680"
"25431","2","25403","0","580000","0","0","25021","0","680"
"25441","2","25404","0","580000","0","0","25021","0","680"
"25451","2","25405","0","580000","0","0","25021","0","680"
"25511","2","25501","0","580000","0","0","25021","0","3400"
"25611","2","25601","0","580000","0","0","25021","0","680"
"25621","2","25602","0","580000","0","0","25021","0","680"
"25631","2","25603","0","580000","0","0","25021","0","680"
"25641","2","25604","0","580000","0","0","25021","0","680"
"25651","2","25605","0","580000","0","0","25021","0","680"
"25711","2","25701","0","580000","0","0","25021","0","680"
"25721","2","25702","0","580000","0","0","25021","0","680"
"25731","2","25703","0","580000","0","0","25021","0","680"
"25741","2","25704","0","580000","0","0","25021","0","680"
"25751","2","25705","0","580000","0","0","25021","0","680"
"25811","2","25801","0","580000","0","0","25021","0","3400"
"25911","2","25901","0","580000","0","0","25021","0","680"
"25921","2","25902","0","580000","0","0","25021","0","680"
"25931","2","25903","0","580000","0","0","25021","0","680"
"25941","2","25904","0","580000","0","0","25021","0","680"
"25951","2","25905","0","580000","0","0","25021","0","680"
"26011","2","26001","0","580000","0","0","25021","0","3400"
"26111","2","26101","0","580000","0","0","25021","0","680"
"26121","2","26102","0","580000","0","0","25021","0","680"
"26131","2","26103","0","580000","0","0","25021","0","680"
"26141","2","26104","0","580000","0","0","25021","0","680"
"26151","2","26105","0","580000","0","0","25021","0","680"
"26211","2","26201","0","580000","0","0","25021","0","680"
"26221","2","26202","0","580000","0","0","25021","0","680"
"26231","2","26203","0","580000","0","0","25021","0","680"
"26241","2","26204","0","580000","0","0","25021","0","680"
"26251","2","26205","0","580000","0","0","25021","0","680"
"26311","2","26301","0","580000","0","0","25021","0","680"
"26321","2","26302","0","580000","0","0","25021","0","680"
"26331","2","26303","0","580000","0","0","25021","0","680"
"26341","2","26304","0","580000","0","0","25021","0","680"
"26351","2","26305","0","580000","0","0","25021","0","680"
"26411","2","26401","0","580000","0","0","25021","0","3400"
"26511","2","26501","0","580000","0","0","25021","0","680"
"26521","2","26502","0","580000","0","0","25021","0","680"
"26531","2","26503","0","580000","0","0","25021","0","680"
"26541","2","26504","0","580000","0","0","25021","0","680"
"26551","2","26505","0","580000","0","0","25021","0","680"
"26611","2","26601","0","580000","0","0","25021","0","3400"
"26711","2","26701","0","580000","0","0","25021","0","680"
"26721","2","26702","0","580000","0","0","25021","0","680"
"26731","2","26703","0","580000","0","0","25021","0","680"
"26741","2","26704","0","580000","0","0","25021","0","680"
"26751","2","26705","0","580000","0","0","25021","0","680"
"26811","2","26801","0","580000","0","0","25021","0","680"
"26821","2","26802","0","580000","0","0","25021","0","680"
"26831","2","26803","0","580000","0","0","25021","0","680"
"26841","2","26804","0","580000","0","0","25021","0","680"
"26851","2","26805","0","580000","0","0","25021","0","680"
"26911","2","26901","0","580000","0","0","25021","0","3400"
"27011","2","27001","0","580000","0","0","25021","0","680"
"27021","2","27002","0","580000","0","0","25021","0","680"
"27031","2","27003","0","580000","0","0","25021","0","680"
"27041","2","27004","0","580000","0","0","25021","0","680"
"27051","2","27005","0","580000","0","0","25021","0","680"
"27111","2","27101","0","580000","0","0","25021","0","3400"
"27211","2","27201","0","580000","0","0","25021","0","680"
"27221","2","27202","0","580000","0","0","25021","0","680"
"27231","2","27203","0","580000","0","0","25021","0","680"
"27241","2","27204","0","580000","0","0","25021","0","680"
"27251","2","27205","0","580000","0","0","25021","0","680"
"27311","2","27301","0","580000","0","0","25021","0","680"
"27321","2","27302","0","580000","0","0","25021","0","680"
"27331","2","27303","0","580000","0","0","25021","0","680"
"27341","2","27304","0","580000","0","0","25021","0","680"
"27351","2","27305","0","580000","0","0","25021","0","680"
"27411","2","27401","0","580000","0","0","25021","0","680"
"27421","2","27402","0","580000","0","0","25021","0","680"
"27431","2","27403","0","580000","0","0","25021","0","680"
"27441","2","27404","0","580000","0","0","25021","0","680"
"27451","2","27405","0","580000","0","0","25021","0","680"
"27511","2","27501","0","590000","0","0","25021","0","3450"
"27611","2","27601","0","590000","0","0","25021","0","690"
"27621","2","27602","0","590000","0","0","25021","0","690"
"27631","2","27603","0","590000","0","0","25021","0","690"
"27641","2","27604","0","590000","0","0","25021","0","690"
"27651","2","27605","0","590000","0","0","25021","0","690"
"27711","2","27701","0","590000","0","0","25021","0","690"
"27721","2","27702","0","590000","0","0","25021","0","690"
"27731","2","27703","0","590000","0","0","25021","0","690"
"27741","2","27704","0","590000","0","0","25021","0","690"
"27751","2","27705","0","590000","0","0","25021","0","690"
"27811","2","27801","0","590000","0","0","25021","0","3450"
"27911","2","27901","0","590000","0","0","25021","0","690"
"27921","2","27902","0","590000","0","0","25021","0","690"
"27931","2","27903","0","590000","0","0","25021","0","690"
"27941","2","27904","0","590000","0","0","25021","0","690"
"27951","2","27905","0","590000","0","0","25021","0","690"
"28011","2","28001","0","590000","0","0","25021","0","690"
"28021","2","28002","0","590000","0","0","25021","0","690"
"28031","2","28003","0","590000","0","0","25021","0","690"
"28041","2","28004","0","590000","0","0","25021","0","690"
"28051","2","28005","0","590000","0","0","25021","0","690"
"28111","2","28101","0","590000","0","0","25021","0","690"
"28121","2","28102","0","590000","0","0","25021","0","690"
"28131","2","28103","0","590000","0","0","25021","0","690"
"28141","2","28104","0","590000","0","0","25021","0","690"
"28151","2","28105","0","590000","0","0","25021","0","690"
"28211","2","28201","0","590000","0","0","25021","0","3450"
"28311","2","28301","0","590000","0","0","25021","0","3450"
"28411","2","28401","0","590000","0","0","25021","0","690"
"28421","2","28402","0","590000","0","0","25021","0","690"
"28431","2","28403","0","590000","0","0","25021","0","690"
"28441","2","28404","0","590000","0","0","25021","0","690"
"28451","2","28405","0","590000","0","0","25021","0","690"
"28511","2","28501","0","590000","0","0","25021","0","3450"
"28611","2","28601","0","590000","0","0","25021","0","690"
"28621","2","28602","0","590000","0","0","25021","0","690"
"28631","2","28603","0","590000","0","0","25021","0","690"
"28641","2","28604","0","590000","0","0","25021","0","690"
"28651","2","28605","0","590000","0","0","25021","0","690"
"28711","2","28701","0","590000","0","0","25021","0","690"
"28721","2","28702","0","590000","0","0","25021","0","690"
"28731","2","28703","0","590000","0","0","25021","0","690"
"28741","2","28704","0","590000","0","0","25021","0","690"
"28751","2","28705","0","590000","0","0","25021","0","690"
"28811","2","28801","0","590000","0","0","25021","0","690"
"28821","2","28802","0","590000","0","0","25021","0","690"
"28831","2","28803","0","590000","0","0","25021","0","690"
"28841","2","28804","0","590000","0","0","25021","0","690"
"28851","2","28805","0","590000","0","0","25021","0","690"
"28911","2","28901","0","590000","0","0","25021","0","3450"
"29011","2","29001","0","590000","0","0","25021","0","690"
"29021","2","29002","0","590000","0","0","25021","0","690"
"29031","2","29003","0","590000","0","0","25021","0","690"
"29041","2","29004","0","590000","0","0","25021","0","690"
"29051","2","29005","0","590000","0","0","25021","0","690"
"29111","2","29101","0","590000","0","0","25021","0","690"
"29121","2","29102","0","590000","0","0","25021","0","690"
"29131","2","29103","0","590000","0","0","25021","0","690"
"29141","2","29104","0","590000","0","0","25021","0","690"
"29151","2","29105","0","590000","0","0","25021","0","690"
"29211","2","29201","0","590000","0","0","25021","0","3450"
"29311","2","29301","0","590000","0","0","25021","0","690"
"29321","2","29302","0","590000","0","0","25021","0","690"
"29331","2","29303","0","590000","0","0","25021","0","690"
"29341","2","29304","0","590000","0","0","25021","0","690"
"29351","2","29305","0","590000","0","0","25021","0","690"
"29411","2","29401","0","590000","0","0","25021","0","690"
"29421","2","29402","0","590000","0","0","25021","0","690"
"29431","2","29403","0","590000","0","0","25021","0","690"
"29441","2","29404","0","590000","0","0","25021","0","690"
"29451","2","29405","0","590000","0","0","25021","0","690"
"29511","2","29501","0","590000","0","0","25021","0","690"
"29521","2","29502","0","590000","0","0","25021","0","690"
"29531","2","29503","0","590000","0","0","25021","0","690"
"29541","2","29504","0","590000","0","0","25021","0","690"
"29551","2","29505","0","590000","0","0","25021","0","690"
"29611","2","29601","0","590000","0","0","25021","0","690"
"29621","2","29602","0","590000","0","0","25021","0","690"
"29631","2","29603","0","590000","0","0","25021","0","690"
"29641","2","29604","0","590000","0","0","25021","0","690"
"29651","2","29605","0","590000","0","0","25021","0","690"
"29711","2","29701","0","590000","0","0","25021","0","690"
"29721","2","29702","0","590000","0","0","25021","0","690"
"29731","2","29703","0","590000","0","0","25021","0","690"
"29741","2","29704","0","590000","0","0","25021","0","690"
"29751","2","29705","0","590000","0","0","25021","0","690"
"29811","2","29801","0","590000","0","0","25021","0","690"
"29821","2","29802","0","590000","0","0","25021","0","690"
"29831","2","29803","0","590000","0","0","25021","0","690"
"29841","2","29804","0","590000","0","0","25021","0","690"
"29851","2","29805","0","590000","0","0","25021","0","690"
"29911","2","29901","0","590000","0","0","25021","0","3450"
"30011","2","30001","0","590000","0","0","25021","0","690"
"30021","2","30002","0","590000","0","0","25021","0","690"
"30031","2","30003","0","590000","0","0","25021","0","690"
"30041","2","30004","0","590000","0","0","25021","0","690"
"30051","2","30005","0","590000","0","0","25021","0","690"
"30111","2","30101","0","590000","0","0","25021","0","690"
"30121","2","30102","0","590000","0","0","25021","0","690"
"30131","2","30103","0","590000","0","0","25021","0","690"
"30141","2","30104","0","590000","0","0","25021","0","690"
"30151","2","30105","0","590000","0","0","25021","0","690"
"30211","2","30201","0","590000","0","0","25021","0","3450"
"30311","2","30301","0","590000","0","0","25021","0","690"
"30321","2","30302","0","590000","0","0","25021","0","690"
"30331","2","30303","0","590000","0","0","25021","0","690"
"30341","2","30304","0","590000","0","0","25021","0","690"
"30351","2","30305","0","590000","0","0","25021","0","690"
"30411","2","30401","0","590000","0","0","25021","0","690"
"30421","2","30402","0","590000","0","0","25021","0","690"
"30431","2","30403","0","590000","0","0","25021","0","690"
"30441","2","30404","0","590000","0","0","25021","0","690"
"30451","2","30405","0","590000","0","0","25021","0","690"
"30511","2","30501","0","590000","0","0","25021","0","690"
"30521","2","30502","0","590000","0","0","25021","0","690"
"30531","2","30503","0","590000","0","0","25021","0","690"
"30541","2","30504","0","590000","0","0","25021","0","690"
"30551","2","30505","0","590000","0","0","25021","0","690"
"30611","2","30601","0","590000","0","0","25021","0","690"
"30621","2","30602","0","590000","0","0","25021","0","690"
"30631","2","30603","0","590000","0","0","25021","0","690"
"30641","2","30604","0","590000","0","0","25021","0","690"
"30651","2","30605","0","590000","0","0","25021","0","690"
"30711","2","30701","0","590000","0","0","25021","0","3450"
"30811","2","30801","0","590000","0","0","25021","0","690"
