781e4cf860991bf6c21f5c9d89f420abf53edc3648ddcbea41d0e8abfb7ebe01,3b775f03ad1a44aab70218c1a4ab9c8e714ce9605061e7a69446cea6d255362b,4e4212c728ba293619610ced81615cd75619f356eefebeb50dc8ed4325ac7a7f,6758576743b1c1242c6d050e36c97c2ee7098c85689378af7fabdd66746a72a8,d5fd808d7a13b341a796fb18d224a9dacb8a6e0e2dc39e7a378bd15f65fcd3dc,92c750b441241fbecb1bec4e516883715f85847397e5ce32af9ab08d91d2d466,3ac38d56c1720f362d18f1c99565e1bdae334db5bf9fa72bbd1263d03d44d3d0,4468b76e1fc24e8cea36e282960bf568f4efb99dfd7925f17058d0ab9d7227fd,116429701f6bb14c5e15567509648a3d832525f469b04339fbec32c60daf0855,fbb3760e2c95e87eb06be921d7c7b6b2211e1ec6c42baad0bf1751b18aa7187a,6b1e28fdd081e58e3880e50287a85e247bc668d7c6b99615f802dfddfe99314c,e01bf821cd26dc91df4bf80186a4d04a36f36980f5f3489b63142e6d3607e787,42f8437a55e651e3a5032004cf2a67217a5bc85ec8836d31fc0d91bfc4dba245,871ba65ffb9d394e44c891cc0eac061d80510cec056022c234c0b17b60f8ec14,3af5afe478fa3e811695e91ed4786b4fe1f209a086904706a08a19c3056fa351,8d7f0ad53c9709d48a869c045811154dcf808181a298a191f0d03eadafbc5639,8219f97ebdf96cd0abbbb8ca7ce0bf99960e9b7c6bb833215e2a6ffdd8b56bf7,22ceae46804cc494ad41c819d5e39a030b23800d9fd2e6bead9580446726b4df,b1d8e1ac4329050d67634565cd3b07cf7e31f7063b7cad523654de100fc4d845,448ec165e7e588eb691ef258a2bac636b9cce990039570e99144deb00bbe21b1,4f7a82139a14888f987413522db6f62267fe770e758b4e08d63ccd18cbe8733e
"245","3500","0","0","2","90006","2","0","0","1024","1","31043","3500","0","700","8","0","91002","0","301","18"
"246","3000","0","0","2","90006","2","0","0","1024","1","31043","3000","0","1500","8","0","91002","0","701","16"
"247","2500","0","0","2","90006","2","0","0","1024","1","31043","2500","0","3000","8","0","91002","0","1501","14"
"248","2000","0","0","2","90006","2","0","0","1024","1","31043","2000","0","5000","8","0","91002","0","3001","12"
"249","1500","0","0","2","90006","2","0","0","1024","1","31043","1500","0","7000","8","0","91002","0","5001","10"
"250","1000","0","0","2","90006","2","0","0","1024","1","31043","1000","0","10000","8","0","91002","0","7001","8"
"251","750","0","0","2","90006","2","0","0","1024","1","31043","750","0","15000","8","0","91002","0","10001","7"
"252","500","0","0","2","90006","2","0","0","1024","1","31043","500","0","-1","8","0","91002","0","15001","5"
"253","5000","0","0","2","90006","2","0","0","1025","1","31022","5000","0","50","8","0","91002","0","1","30"
"254","4500","0","0","2","90006","2","0","0","1025","1","31022","4500","0","150","8","0","91002","0","51","25"
"255","4000","0","0","2","90006","2","0","0","1025","1","31022","4000","0","300","8","0","91002","0","151","20"
"256","3500","0","0","2","90006","2","0","0","1025","1","31022","3500","0","700","8","0","91002","0","301","18"
"257","3000","0","0","2","90006","2","0","0","1025","1","31022","3000","0","1500","8","0","91002","0","701","16"
"258","2500","0","0","2","90006","2","0","0","1025","1","31022","2500","0","3000","8","0","91002","0","1501","14"
"259","2000","0","0","2","90006","2","0","0","1025","1","31022","2000","0","5000","8","0","91002","0","3001","12"
"260","1500","0","0","2","90006","2","0","0","1025","1","31022","1500","0","7000","8","0","91002","0","5001","10"
"261","1000","0","0","2","90006","2","0","0","1025","1","31022","1000","0","10000","8","0","91002","0","7001","8"
"262","750","0","0","2","90006","2","0","0","1025","1","31022","750","0","15000","8","0","91002","0","10001","7"
"263","500","0","0","2","90006","2","0","0","1025","1","31022","500","0","-1","8","0","91002","0","15001","5"
"264","5000","0","0","2","90006","2","0","0","1026","1","31025","5000","0","50","8","0","91002","0","1","30"
"265","4500","0","0","2","90006","2","0","0","1026","1","31025","4500","0","150","8","0","91002","0","51","25"
"266","4000","0","0","2","90006","2","0","0","1026","1","31025","4000","0","300","8","0","91002","0","151","20"
"267","3500","0","0","2","90006","2","0","0","1026","1","31025","3500","0","700","8","0","91002","0","301","18"
"268","3000","0","0","2","90006","2","0","0","1026","1","31025","3000","0","1500","8","0","91002","0","701","16"
"269","2500","0","0","2","90006","2","0","0","1026","1","31025","2500","0","3000","8","0","91002","0","1501","14"
"270","2000","0","0","2","90006","2","0","0","1026","1","31025","2000","0","5000","8","0","91002","0","3001","12"
"271","1500","0","0","2","90006","2","0","0","1026","1","31025","1500","0","7000","8","0","91002","0","5001","10"
"272","1000","0","0","2","90006","2","0","0","1026","1","31025","1000","0","10000","8","0","91002","0","7001","8"
"273","750","0","0","2","90006","2","0","0","1026","1","31025","750","0","15000","8","0","91002","0","10001","7"
"274","500","0","0","2","90006","2","0","0","1026","1","31025","500","0","-1","8","0","91002","0","15001","5"
"275","5000","0","0","2","90006","2","0","0","1027","1","31018","5000","0","50","8","0","91002","0","1","30"
"276","4500","0","0","2","90006","2","0","0","1027","1","31018","4500","0","150","8","0","91002","0","51","25"
"277","4000","0","0","2","90006","2","0","0","1027","1","31018","4000","0","300","8","0","91002","0","151","20"
"278","3500","0","0","2","90006","2","0","0","1027","1","31018","3500","0","700","8","0","91002","0","301","18"
"279","3000","0","0","2","90006","2","0","0","1027","1","31018","3000","0","1500","8","0","91002","0","701","16"
"280","2500","0","0","2","90006","2","0","0","1027","1","31018","2500","0","3000","8","0","91002","0","1501","14"
"281","2000","0","0","2","90006","2","0","0","1027","1","31018","2000","0","5000","8","0","91002","0","3001","12"
"282","1500","0","0","2","90006","2","0","0","1027","1","31018","1500","0","7000","8","0","91002","0","5001","10"
"283","1000","0","0","2","90006","2","0","0","1027","1","31018","1000","0","10000","8","0","91002","0","7001","8"
"284","750","0","0","2","90006","2","0","0","1027","1","31018","750","0","15000","8","0","91002","0","10001","7"
"285","500","0","0","2","90006","2","0","0","1027","1","31018","500","0","-1","8","0","91002","0","15001","5"
"286","5000","0","0","2","90006","2","0","0","1028","1","31042","5000","0","50","8","0","91002","0","1","30"
"287","4500","0","0","2","90006","2","0","0","1028","1","31042","4500","0","150","8","0","91002","0","51","25"
"288","4000","0","0","2","90006","2","0","0","1028","1","31042","4000","0","300","8","0","91002","0","151","20"
"289","3500","0","0","2","90006","2","0","0","1028","1","31042","3500","0","700","8","0","91002","0","301","18"
"290","3000","0","0","2","90006","2","0","0","1028","1","31042","3000","0","1500","8","0","91002","0","701","16"
"291","2500","0","0","2","90006","2","0","0","1028","1","31042","2500","0","3000","8","0","91002","0","1501","14"
"292","2000","0","0","2","90006","2","0","0","1028","1","31042","2000","0","5000","8","0","91002","0","3001","12"
"293","1500","0","0","2","90006","2","0","0","1028","1","31042","1500","0","7000","8","0","91002","0","5001","10"
"294","1000","0","0","2","90006","2","0","0","1028","1","31042","1000","0","10000","8","0","91002","0","7001","8"
"295","750","0","0","2","90006","2","0","0","1028","1","31042","750","0","15000","8","0","91002","0","10001","7"
"296","500","0","0","2","90006","2","0","0","1028","1","31042","500","0","-1","8","0","91002","0","15001","5"
"297","5500","0","0","2","90006","2","0","0","1029","1","31043","5500","0","50","8","0","91002","0","1","35"
"298","5000","0","0","2","90006","2","0","0","1029","1","31043","5000","0","150","8","0","91002","0","51","30"
"299","4500","0","0","2","90006","2","0","0","1029","1","31043","4500","0","300","8","0","91002","0","151","25"
"300","4000","0","0","2","90006","2","0","0","1029","1","31043","4000","0","700","8","0","91002","0","301","20"
"301","3500","0","0","2","90006","2","0","0","1029","1","31043","3500","0","1500","8","0","91002","0","701","18"
"302","3000","0","0","2","90006","2","0","0","1029","1","31043","3000","0","3000","8","0","91002","0","1501","16"
"303","2500","0","0","2","90006","2","0","0","1029","1","31043","2500","0","5000","8","0","91002","0","3001","14"
"304","2000","0","0","2","90006","2","0","0","1029","1","31043","2000","0","7000","8","0","91002","0","5001","12"
"305","1500","0","0","2","90006","2","0","0","1029","1","31043","1500","0","10000","8","0","91002","0","7001","10"
"306","1000","0","0","2","90006","2","0","0","1029","1","31043","1000","0","15000","8","0","91002","0","10001","8"
"307","750","0","0","2","90006","2","0","0","1029","1","31043","750","0","-1","8","0","91002","0","15001","7"
"308","5000","0","0","2","90006","2","0","0","1030","1","31025","5000","0","50","8","0","91002","0","1","30"
"309","4500","0","0","2","90006","2","0","0","1030","1","31025","4500","0","150","8","0","91002","0","51","25"
"310","4000","0","0","2","90006","2","0","0","1030","1","31025","4000","0","300","8","0","91002","0","151","20"
"311","3500","0","0","2","90006","2","0","0","1030","1","31025","3500","0","700","8","0","91002","0","301","18"
"312","3000","0","0","2","90006","2","0","0","1030","1","31025","3000","0","1500","8","0","91002","0","701","16"
"313","2500","0","0","2","90006","2","0","0","1030","1","31025","2500","0","3000","8","0","91002","0","1501","14"
"314","2000","0","0","2","90006","2","0","0","1030","1","31025","2000","0","5000","8","0","91002","0","3001","12"
"315","1500","0","0","2","90006","2","0","0","1030","1","31025","1500","0","7000","8","0","91002","0","5001","10"
"316","1000","0","0","2","90006","2","0","0","1030","1","31025","1000","0","10000","8","0","91002","0","7001","8"
"317","750","0","0","2","90006","2","0","0","1030","1","31025","750","0","15000","8","0","91002","0","10001","7"
"318","500","0","0","2","90006","2","0","0","1030","1","31025","500","0","-1","8","0","91002","0","15001","5"
"319","5000","0","0","2","90006","2","0","0","1031","1","31022","5000","0","50","8","0","91002","0","1","30"
"320","4500","0","0","2","90006","2","0","0","1031","1","31022","4500","0","150","8","0","91002","0","51","25"
"321","4000","0","0","2","90006","2","0","0","1031","1","31022","4000","0","300","8","0","91002","0","151","20"
"322","3500","0","0","2","90006","2","0","0","1031","1","31022","3500","0","700","8","0","91002","0","301","18"
"323","3000","0","0","2","90006","2","0","0","1031","1","31022","3000","0","1500","8","0","91002","0","701","16"
"324","2500","0","0","2","90006","2","0","0","1031","1","31022","2500","0","3000","8","0","91002","0","1501","14"
"325","2000","0","0","2","90006","2","0","0","1031","1","31022","2000","0","5000","8","0","91002","0","3001","12"
"326","1500","0","0","2","90006","2","0","0","1031","1","31022","1500","0","7000","8","0","91002","0","5001","10"
"327","1000","0","0","2","90006","2","0","0","1031","1","31022","1000","0","10000","8","0","91002","0","7001","8"
"328","750","0","0","2","90006","2","0","0","1031","1","31022","750","0","15000","8","0","91002","0","10001","7"
"329","500","0","0","2","90006","2","0","0","1031","1","31022","500","0","-1","8","0","91002","0","15001","5"
"330","5000","0","0","2","90006","2","0","0","1032","1","31018","5000","0","50","8","0","91002","0","1","30"
"331","4500","0","0","2","90006","2","0","0","1032","1","31018","4500","0","150","8","0","91002","0","51","25"
"332","4000","0","0","2","90006","2","0","0","1032","1","31018","4000","0","300","8","0","91002","0","151","20"
"333","3500","0","0","2","90006","2","0","0","1032","1","31018","3500","0","700","8","0","91002","0","301","18"
"334","3000","0","0","2","90006","2","0","0","1032","1","31018","3000","0","1500","8","0","91002","0","701","16"
"335","2500","0","0","2","90006","2","0","0","1032","1","31018","2500","0","3000","8","0","91002","0","1501","14"
"336","2000","0","0","2","90006","2","0","0","1032","1","31018","2000","0","5000","8","0","91002","0","3001","12"
"337","1500","0","0","2","90006","2","0","0","1032","1","31018","1500","0","7000","8","0","91002","0","5001","10"
"338","1000","0","0","2","90006","2","0","0","1032","1","31018","1000","0","10000","8","0","91002","0","7001","8"
"339","750","0","0","2","90006","2","0","0","1032","1","31018","750","0","15000","8","0","91002","0","10001","7"
"340","500","0","0","2","90006","2","0","0","1032","1","31018","500","0","-1","8","0","91002","0","15001","5"
"341","5000","0","0","2","90006","2","0","0","1033","1","31042","5000","0","50","8","0","91002","0","1","30"
"342","4500","0","0","2","90006","2","0","0","1033","1","31042","4500","0","150","8","0","91002","0","51","25"
"343","4000","0","0","2","90006","2","0","0","1033","1","31042","4000","0","300","8","0","91002","0","151","20"
"344","3500","0","0","2","90006","2","0","0","1033","1","31042","3500","0","700","8","0","91002","0","301","18"
"345","3000","0","0","2","90006","2","0","0","1033","1","31042","3000","0","1500","8","0","91002","0","701","16"
"346","2500","0","0","2","90006","2","0","0","1033","1","31042","2500","0","3000","8","0","91002","0","1501","14"
"347","2000","0","0","2","90006","2","0","0","1033","1","31042","2000","0","5000","8","0","91002","0","3001","12"
"348","1500","0","0","2","90006","2","0","0","1033","1","31042","1500","0","7000","8","0","91002","0","5001","10"
"349","1000","0","0","2","90006","2","0","0","1033","1","31042","1000","0","10000","8","0","91002","0","7001","8"
"350","750","0","0","2","90006","2","0","0","1033","1","31042","750","0","15000","8","0","91002","0","10001","7"
"351","500","0","0","2","90006","2","0","0","1033","1","31042","500","0","-1","8","0","91002","0","15001","5"
"352","5000","0","0","2","90006","2","0","0","1034","1","31043","5000","0","50","8","0","91002","0","1","30"
"353","4500","0","0","2","90006","2","0","0","1034","1","31043","4500","0","150","8","0","91002","0","51","25"
"354","4000","0","0","2","90006","2","0","0","1034","1","31043","4000","0","300","8","0","91002","0","151","20"
"355","3500","0","0","2","90006","2","0","0","1034","1","31043","3500","0","700","8","0","91002","0","301","18"
"356","3000","0","0","2","90006","2","0","0","1034","1","31043","3000","0","1500","8","0","91002","0","701","16"
"357","2500","0","0","2","90006","2","0","0","1034","1","31043","2500","0","3000","8","0","91002","0","1501","14"
"358","2000","0","0","2","90006","2","0","0","1034","1","31043","2000","0","5000","8","0","91002","0","3001","12"
"359","1500","0","0","2","90006","2","0","0","1034","1","31043","1500","0","7000","8","0","91002","0","5001","10"
"360","1000","0","0","2","90006","2","0","0","1034","1","31043","1000","0","10000","8","0","91002","0","7001","8"
"361","750","0","0","2","90006","2","0","0","1034","1","31043","750","0","15000","8","0","91002","0","10001","7"
"362","500","0","0","2","90006","2","0","0","1034","1","31043","500","0","-1","8","0","91002","0","15001","5"
"363","5000","0","0","2","90006","2","0","0","1035","1","31025","5000","0","50","8","0","91002","0","1","30"
"364","4500","0","0","2","90006","2","0","0","1035","1","31025","4500","0","150","8","0","91002","0","51","25"
"365","4000","0","0","2","90006","2","0","0","1035","1","31025","4000","0","300","8","0","91002","0","151","20"
"366","3500","0","0","2","90006","2","0","0","1035","1","31025","3500","0","700","8","0","91002","0","301","18"
"367","3000","0","0","2","90006","2","0","0","1035","1","31025","3000","0","1500","8","0","91002","0","701","16"
"368","2500","0","0","2","90006","2","0","0","1035","1","31025","2500","0","3000","8","0","91002","0","1501","14"
"369","2000","0","0","2","90006","2","0","0","1035","1","31025","2000","0","5000","8","0","91002","0","3001","12"
"370","1500","0","0","2","90006","2","0","0","1035","1","31025","1500","0","7000","8","0","91002","0","5001","10"
"371","1000","0","0","2","90006","2","0","0","1035","1","31025","1000","0","10000","8","0","91002","0","7001","8"
"372","750","0","0","2","90006","2","0","0","1035","1","31025","750","0","15000","8","0","91002","0","10001","7"
"373","500","0","0","2","90006","2","0","0","1035","1","31025","500","0","-1","8","0","91002","0","15001","5"
"374","5000","0","0","2","90006","2","0","0","1036","1","31022","5000","0","50","8","0","91002","0","1","30"
"375","4500","0","0","2","90006","2","0","0","1036","1","31022","4500","0","150","8","0","91002","0","51","25"
"376","4000","0","0","2","90006","2","0","0","1036","1","31022","4000","0","300","8","0","91002","0","151","20"
"377","3500","0","0","2","90006","2","0","0","1036","1","31022","3500","0","700","8","0","91002","0","301","18"
"378","3000","0","0","2","90006","2","0","0","1036","1","31022","3000","0","1500","8","0","91002","0","701","16"
"379","2500","0","0","2","90006","2","0","0","1036","1","31022","2500","0","3000","8","0","91002","0","1501","14"
"380","2000","0","0","2","90006","2","0","0","1036","1","31022","2000","0","5000","8","0","91002","0","3001","12"
"381","1500","0","0","2","90006","2","0","0","1036","1","31022","1500","0","7000","8","0","91002","0","5001","10"
"382","1000","0","0","2","90006","2","0","0","1036","1","31022","1000","0","10000","8","0","91002","0","7001","8"
"383","750","0","0","2","90006","2","0","0","1036","1","31022","750","0","15000","8","0","91002","0","10001","7"
"384","500","0","0","2","90006","2","0","0","1036","1","31022","500","0","-1","8","0","91002","0","15001","5"
"385","5000","0","0","2","90006","2","0","0","1037","1","31018","5000","0","100","8","0","91002","0","1","30"
"386","4500","0","0","2","90006","2","0","0","1037","1","31018","4500","0","300","8","0","91002","0","101","25"
"387","4000","0","0","2","90006","2","0","0","1037","1","31018","4000","0","500","8","0","91002","0","301","20"
"388","3500","0","0","2","90006","2","0","0","1037","1","31018","3500","0","1000","8","0","91002","0","501","18"
"389","3000","0","0","2","90006","2","0","0","1037","1","31018","3000","0","2000","8","0","91002","0","1001","16"
"390","2500","0","0","2","90006","2","0","0","1037","1","31018","2500","0","4500","8","0","91002","0","2001","14"
"391","2000","0","0","2","90006","2","0","0","1037","1","31018","2000","0","7000","8","0","91002","0","4501","12"
"392","1500","0","0","2","90006","2","0","0","1037","1","31018","1500","0","10000","8","0","91002","0","7001","10"
"393","1000","0","0","2","90006","2","0","0","1037","1","31018","1000","0","15000","8","0","91002","0","10001","8"
"394","750","0","0","2","90006","2","0","0","1037","1","31018","750","0","20000","8","0","91002","0","15001","7"
"395","500","0","0","2","90006","2","0","0","1037","1","31018","500","0","-1","8","0","91002","0","20001","5"
"396","5000","0","0","2","90006","2","0","0","1038","1","31043","5000","0","100","8","0","91002","0","1","30"
"397","4500","0","0","2","90006","2","0","0","1038","1","31043","4500","0","300","8","0","91002","0","101","25"
"398","4000","0","0","2","90006","2","0","0","1038","1","31043","4000","0","500","8","0","91002","0","301","20"
"399","3500","0","0","2","90006","2","0","0","1038","1","31043","3500","0","1000","8","0","91002","0","501","18"
"400","3000","0","0","2","90006","2","0","0","1038","1","31043","3000","0","2000","8","0","91002","0","1001","16"
"401","2500","0","0","2","90006","2","0","0","1038","1","31043","2500","0","4500","8","0","91002","0","2001","14"
"402","2000","0","0","2","90006","2","0","0","1038","1","31043","2000","0","7000","8","0","91002","0","4501","12"
"403","1500","0","0","2","90006","2","0","0","1038","1","31043","1500","0","10000","8","0","91002","0","7001","10"
"404","1000","0","0","2","90006","2","0","0","1038","1","31043","1000","0","15000","8","0","91002","0","10001","8"
"405","750","0","0","2","90006","2","0","0","1038","1","31043","750","0","20000","8","0","91002","0","15001","7"
"406","500","0","0","2","90006","2","0","0","1038","1","31043","500","0","-1","8","0","91002","0","20001","5"
"407","5000","0","0","2","90006","2","0","0","1039","1","31025","5000","0","100","8","0","91002","0","1","30"
"408","4500","0","0","2","90006","2","0","0","1039","1","31025","4500","0","300","8","0","91002","0","101","25"
"409","4000","0","0","2","90006","2","0","0","1039","1","31025","4000","0","500","8","0","91002","0","301","20"
"410","3500","0","0","2","90006","2","0","0","1039","1","31025","3500","0","1000","8","0","91002","0","501","18"
"411","3000","0","0","2","90006","2","0","0","1039","1","31025","3000","0","2000","8","0","91002","0","1001","16"
"412","2500","0","0","2","90006","2","0","0","1039","1","31025","2500","0","4500","8","0","91002","0","2001","14"
"413","2000","0","0","2","90006","2","0","0","1039","1","31025","2000","0","7000","8","0","91002","0","4501","12"
"414","1500","0","0","2","90006","2","0","0","1039","1","31025","1500","0","10000","8","0","91002","0","7001","10"
"415","1000","0","0","2","90006","2","0","0","1039","1","31025","1000","0","15000","8","0","91002","0","10001","8"
"416","750","0","0","2","90006","2","0","0","1039","1","31025","750","0","20000","8","0","91002","0","15001","7"
"417","500","0","0","2","90006","2","0","0","1039","1","31025","500","0","-1","8","0","91002","0","20001","5"
"418","5000","0","0","2","90006","2","0","0","1040","1","31042","5000","0","100","8","0","91002","0","1","30"
"419","4500","0","0","2","90006","2","0","0","1040","1","31042","4500","0","300","8","0","91002","0","101","25"
"420","4000","0","0","2","90006","2","0","0","1040","1","31042","4000","0","500","8","0","91002","0","301","20"
"421","3500","0","0","2","90006","2","0","0","1040","1","31042","3500","0","1000","8","0","91002","0","501","18"
"422","3000","0","0","2","90006","2","0","0","1040","1","31042","3000","0","2000","8","0","91002","0","1001","16"
"423","2500","0","0","2","90006","2","0","0","1040","1","31042","2500","0","4500","8","0","91002","0","2001","14"
"424","2000","0","0","2","90006","2","0","0","1040","1","31042","2000","0","7000","8","0","91002","0","4501","12"
"425","1500","0","0","2","90006","2","0","0","1040","1","31042","1500","0","10000","8","0","91002","0","7001","10"
"426","1000","0","0","2","90006","2","0","0","1040","1","31042","1000","0","15000","8","0","91002","0","10001","8"
"427","750","0","0","2","90006","2","0","0","1040","1","31042","750","0","20000","8","0","91002","0","15001","7"
"428","500","0","0","2","90006","2","0","0","1040","1","31042","500","0","-1","8","0","91002","0","20001","5"
"429","5000","0","0","2","90006","2","0","0","1041","1","31022","5000","0","100","8","0","91002","0","1","30"
"430","4500","0","0","2","90006","2","0","0","1041","1","31022","4500","0","300","8","0","91002","0","101","25"
"431","4000","0","0","2","90006","2","0","0","1041","1","31022","4000","0","500","8","0","91002","0","301","20"
"432","3500","0","0","2","90006","2","0","0","1041","1","31022","3500","0","1000","8","0","91002","0","501","18"
"433","3000","0","0","2","90006","2","0","0","1041","1","31022","3000","0","2000","8","0","91002","0","1001","16"
"434","2500","0","0","2","90006","2","0","0","1041","1","31022","2500","0","4500","8","0","91002","0","2001","14"
"435","2000","0","0","2","90006","2","0","0","1041","1","31022","2000","0","7000","8","0","91002","0","4501","12"
"436","1500","0","0","2","90006","2","0","0","1041","1","31022","1500","0","10000","8","0","91002","0","7001","10"
"437","1000","0","0","2","90006","2","0","0","1041","1","31022","1000","0","15000","8","0","91002","0","10001","8"
"438","750","0","0","2","90006","2","0","0","1041","1","31022","750","0","20000","8","0","91002","0","15001","7"
"439","500","0","0","2","90006","2","0","0","1041","1","31022","500","0","-1","8","0","91002","0","20001","5"
"440","5000","0","0","2","90006","2","0","0","1042","1","31043","5000","0","100","8","0","91002","0","1","30"
"441","4500","0","0","2","90006","2","0","0","1042","1","31043","4500","0","300","8","0","91002","0","101","25"
"442","4000","0","0","2","90006","2","0","0","1042","1","31043","4000","0","500","8","0","91002","0","301","20"
"443","3500","0","0","2","90006","2","0","0","1042","1","31043","3500","0","1000","8","0","91002","0","501","18"
"444","3000","0","0","2","90006","2","0","0","1042","1","31043","3000","0","2000","8","0","91002","0","1001","16"
"445","2500","0","0","2","90006","2","0","0","1042","1","31043","2500","0","4500","8","0","91002","0","2001","14"
"446","2000","0","0","2","90006","2","0","0","1042","1","31043","2000","0","7000","8","0","91002","0","4501","12"
"447","1500","0","0","2","90006","2","0","0","1042","1","31043","1500","0","10000","8","0","91002","0","7001","10"
"448","1000","0","0","2","90006","2","0","0","1042","1","31043","1000","0","15000","8","0","91002","0","10001","8"
"449","750","0","0","2","90006","2","0","0","1042","1","31043","750","0","20000","8","0","91002","0","15001","7"
"450","500","0","0","2","90006","2","0","0","1042","1","31043","500","0","-1","8","0","91002","0","20001","5"
"451","5000","0","0","2","90006","2","0","0","1043","1","31018","5000","0","100","8","0","91002","0","1","30"
"452","4500","0","0","2","90006","2","0","0","1043","1","31018","4500","0","300","8","0","91002","0","101","25"
"453","4000","0","0","2","90006","2","0","0","1043","1","31018","4000","0","500","8","0","91002","0","301","20"
"454","3500","0","0","2","90006","2","0","0","1043","1","31018","3500","0","1000","8","0","91002","0","501","18"
"455","3000","0","0","2","90006","2","0","0","1043","1","31018","3000","0","2000","8","0","91002","0","1001","16"
"456","2500","0","0","2","90006","2","0","0","1043","1","31018","2500","0","4500","8","0","91002","0","2001","14"
"457","2000","0","0","2","90006","2","0","0","1043","1","31018","2000","0","7000","8","0","91002","0","4501","12"
"458","1500","0","0","2","90006","2","0","0","1043","1","31018","1500","0","10000","8","0","91002","0","7001","10"
"459","1000","0","0","2","90006","2","0","0","1043","1","31018","1000","0","15000","8","0","91002","0","10001","8"
"460","750","0","0","2","90006","2","0","0","1043","1","31018","750","0","20000","8","0","91002","0","15001","7"
"461","500","0","0","2","90006","2","0","0","1043","1","31018","500","0","-1","8","0","91002","0","20001","5"
"462","5000","0","0","2","90006","2","0","0","1044","1","31025","5000","0","100","8","0","91002","0","1","30"
"463","4500","0","0","2","90006","2","0","0","1044","1","31025","4500","0","300","8","0","91002","0","101","25"
"464","4000","0","0","2","90006","2","0","0","1044","1","31025","4000","0","500","8","0","91002","0","301","20"
"465","3500","0","0","2","90006","2","0","0","1044","1","31025","3500","0","1000","8","0","91002","0","501","18"
"466","3000","0","0","2","90006","2","0","0","1044","1","31025","3000","0","2000","8","0","91002","0","1001","16"
"467","2500","0","0","2","90006","2","0","0","1044","1","31025","2500","0","4500","8","0","91002","0","2001","14"
"468","2000","0","0","2","90006","2","0","0","1044","1","31025","2000","0","7000","8","0","91002","0","4501","12"
"469","1500","0","0","2","90006","2","0","0","1044","1","31025","1500","0","10000","8","0","91002","0","7001","10"
"470","1000","0","0","2","90006","2","0","0","1044","1","31025","1000","0","15000","8","0","91002","0","10001","8"
"471","750","0","0","2","90006","2","0","0","1044","1","31025","750","0","20000","8","0","91002","0","15001","7"
"472","500","0","0","2","90006","2","0","0","1044","1","31025","500","0","-1","8","0","91002","0","20001","5"
"473","5000","0","0","2","90006","2","0","0","1045","1","31042","5000","0","100","8","0","91002","0","1","30"
"474","4500","0","0","2","90006","2","0","0","1045","1","31042","4500","0","300","8","0","91002","0","101","25"
"475","4000","0","0","2","90006","2","0","0","1045","1","31042","4000","0","500","8","0","91002","0","301","20"
"476","3500","0","0","2","90006","2","0","0","1045","1","31042","3500","0","1000","8","0","91002","0","501","18"
"477","3000","0","0","2","90006","2","0","0","1045","1","31042","3000","0","2000","8","0","91002","0","1001","16"
"478","2500","0","0","2","90006","2","0","0","1045","1","31042","2500","0","4500","8","0","91002","0","2001","14"
"479","2000","0","0","2","90006","2","0","0","1045","1","31042","2000","0","7000","8","0","91002","0","4501","12"
"480","1500","0","0","2","90006","2","0","0","1045","1","31042","1500","0","10000","8","0","91002","0","7001","10"
"481","1000","0","0","2","90006","2","0","0","1045","1","31042","1000","0","15000","8","0","91002","0","10001","8"
"482","750","0","0","2","90006","2","0","0","1045","1","31042","750","0","20000","8","0","91002","0","15001","7"
"483","500","0","0","2","90006","2","0","0","1045","1","31042","500","0","-1","8","0","91002","0","20001","5"
"484","5000","0","0","2","90006","2","0","0","1046","1","31022","5000","0","100","8","0","91002","0","1","30"
"485","4500","0","0","2","90006","2","0","0","1046","1","31022","4500","0","300","8","0","91002","0","101","25"
"486","4000","0","0","2","90006","2","0","0","1046","1","31022","4000","0","500","8","0","91002","0","301","20"
"487","3500","0","0","2","90006","2","0","0","1046","1","31022","3500","0","1000","8","0","91002","0","501","18"
"488","3000","0","0","2","90006","2","0","0","1046","1","31022","3000","0","2000","8","0","91002","0","1001","16"
"489","2500","0","0","2","90006","2","0","0","1046","1","31022","2500","0","4500","8","0","91002","0","2001","14"
"490","2000","0","0","2","90006","2","0","0","1046","1","31022","2000","0","7000","8","0","91002","0","4501","12"
"491","1500","0","0","2","90006","2","0","0","1046","1","31022","1500","0","10000","8","0","91002","0","7001","10"
"492","1000","0","0","2","90006","2","0","0","1046","1","31022","1000","0","15000","8","0","91002","0","10001","8"
"493","750","0","0","2","90006","2","0","0","1046","1","31022","750","0","20000","8","0","91002","0","15001","7"
"494","500","0","0","2","90006","2","0","0","1046","1","31022","500","0","-1","8","0","91002","0","20001","5"
"495","5000","0","0","2","90006","2","0","0","1047","1","31043","5000","0","100","8","0","91002","0","1","30"
"496","4500","0","0","2","90006","2","0","0","1047","1","31043","4500","0","300","8","0","91002","0","101","25"
"497","4000","0","0","2","90006","2","0","0","1047","1","31043","4000","0","500","8","0","91002","0","301","20"
"498","3500","0","0","2","90006","2","0","0","1047","1","31043","3500","0","1000","8","0","91002","0","501","18"
"499","3000","0","0","2","90006","2","0","0","1047","1","31043","3000","0","2000","8","0","91002","0","1001","16"
"500","2500","0","0","2","90006","2","0","0","1047","1","31043","2500","0","4500","8","0","91002","0","2001","14"
"501","2000","0","0","2","90006","2","0","0","1047","1","31043","2000","0","7000","8","0","91002","0","4501","12"
