88c64bcaf9e7dea237feb43247eb5c9e5a5ca63395a2ffbb9152011435f66caf,f3d90b5cbc983491055e03e36201ba65880a1f3684aca0e03e636fb66f1f2462,e85e926126d9f4dba1d57ab9d95c96b3b53caf89069b2dbca952f926878fcf15,b8d3788c2c4d4bab1d667055ad3b079af6f3894bd8259cf86c7a2e3b4b8d8e0f,cde746771d77810e0c636f68decd3bca8ae15d72b77d2de1918b118392c72ca0,728b1c79c3c7d0530d786d701d8100d27ef6e6fb7ef500cfd5ade2b71309ac3b,619a4768eec9cbfaf3c2fa357b8129aca03b60f8505cecab31b2dd633dde6197,a082f9e15c64170a3c585ec227b9533aa6040a24b34fac27656ef819bfe86327,1f874a07dd86fa21f67677ded70eb55b73fb9d77f86e27bd50adb9b1e4911e5f,94246a223867e2a3b373262b9078ea1133274192896f70ed61c093da90dafdac,4c30886be32f065f2f01c603b798d7db2c539b890fcfea2e2fad5749bf82ebb7,81ffba03075f1409302d8db74bc43288ac579457467a0561bfc32aef1b9c4e94,7f89ae25dadc87dc9294c1039a213d3a65e2bb0dd56519c0b576051da111d914,7b53b8a08ae55ff2ac9fda94351d7c191802971ef4f3d5997421a9750a0bb9d4,60cd0cb5374d872875b49f231a53beb8ace8cf2b445a36bfd06a84b0200d0a0e,3d76b552fbbde7eba13066998c06ec410cefcb9c9f6d92f90b9dd3ef93fc10cf,58c088aafece35387abe1a26379e7894aa54fef8177ad72fd63ac909061a00aa,e3cbfe544eaad026ace5be4681c727bb269badb5229c7db0afa4a7790ee74ca0,342b50694447efd250888b5c35ed0ec07a9b3258050d2cc2c8bdd0ab6e4036fc,a2fad9ef4a80a097b357bd12b4ed52be97e207377669ebb9ca45621185f21224,aae5408e0fde3e0f33d95226ea7864bf974e56b9fc3789a9f7989ae7eff287f0,38aaa6316a0c0fe488b6519064f0703baf8c3487723cdd113441b796d33351cb,9b6e5eb4f877f75e08f0a3ca15e0c777356fcb5199e227c77de732cca4f3babf,c5450473a41deed46f988af2a4a36e72c4d1549502b0d4027815fdf488d9b027,6f836e6f19c4dc3245e20d185d4de4c3958a6e2a9b0a72d87ceeb7f2e0e65ace,230689cf4e6c85a94fa09bb41f3763d662b0fa795cce450153898234014a223d,d7df635029b1e26c78b39622f49ac2d51d2fe52a49c5b614f9d8b182bdbec9bb,71b3424b5c9c53367852828ab1536e4cfeb1c318cfad043ce6b0e2469b621a21,6e6edc389912c4f60d9384a7006485c9327ab91e953133998f35ff15f8bfd1fb,13ec1bb8707c1f0574388b6b68ddb90750f7380cd7abd30fe22b002854efc3a2,386283ad1b690dc31a00ac788b299fe3a9e290e667a4970a189d89590f76be4e,49925d0231b4e3ef3f172626be4d81d7e71ed6f95aebfe1e67a666531bd047b3,806c96730a1bf0c21e96a1e2d3528d01ed071baad21aa67979270994c16c8d54,1f3bfde444b8547c63b86dce7b00552d0ff427db6fd3221f49b1dac745a43103,f4abb86bf3b34fbfa93c458561db13d59972c6cfa05e30d036482f70b1614498,9b71c233597fbdb3ff2d7179fe29e8c49b6bd37d8b2c0144309d42a06cedad50,b5c913ab772748271c167c5aff6de02f45a0441d60a335ea7f83b893d09eeeda,10403ffb42e8d6f6bb135a644761a94d1325c1015cc3284ee6e79e678f6dd442,90728fbd512babc073ee1b4cd3e87ddf6b94bf4c0b7683024513e73671f8a50d,6a2e18080994690b75d372dcf76ef552ef0a56a99c52b4b347432ae1b9450a34,1b33d5d108e477aaf59cc7a7d677aa41b58e9227c1dac00ecf4deb886f8a3bed,81ef459744ee76f0de83690b6c7057e39ac65a173f676d64e75532bf1c773def,7b59005279a23be7b5cba93a354a463eabbbe35dbf018764f31eab19d4e7af48,250213271e7ff6429ef002915931bbcb7de8e62bce797f26f07bc2572e283250
"203801","200000001","2","0","2","0","0","5","ハイオーク","0","3","2","44","0","2","2","0","2","2","2","0","2","10","1","1","10","0","2","30","0","2","2","0","2","1","0","539","2","2","0","2","0","2","600380102"
"203801","200000001","3","0","3","0","0","6","ハイオーク","0","4","3","48","0","3","3","0","3","3","3","0","3","10","1","1","10","0","3","30","0","3","3","0","3","1","0","899","3","3","0","3","0","3","600380103"
"203801","200000001","13","0","13","0","0","14","ハイオーク","0","9","13","289","0","13","13","0","13","13","13","0","13","10","1","1","10","0","13","30","0","13","13","0","13","1","0","1865","13","13","0","13","0","13","600380113"
"203801","200000001","15","0","15","0","0","15","ハイオーク","0","10","15","344","0","15","15","0","15","15","15","0","15","10","1","1","10","0","15","30","0","15","15","0","15","1","0","2447","15","15","0","15","0","15","600380115"
"203801","200000001","22","0","22","0","0","20","ハイオーク","0","13","22","508","0","22","22","0","22","22","22","0","22","10","1","1","10","0","22","30","0","22","22","0","22","1","0","4328","22","22","0","22","0","22","600380122"
"203801","200000001","23","0","23","0","0","20","ハイオーク","0","13","23","522","0","23","23","0","23","23","23","0","23","10","1","1","10","0","23","30","0","23","23","0","23","1","0","4542","23","23","0","23","0","23","600380123"
"203900","200000006","3","0","3","0","0","5","イビルキャノン","0","5","3","96","0","3","3","0","3","3","3","0","3","10","1","1","10","0","3","30","0","3","3","0","3","1","0","349","3","3","0","3","0","3","600390003"
"203900","200000006","14","0","14","0","0","14","イビルキャノン","0","13","14","304","0","14","14","0","14","14","14","0","14","10","1","1","10","0","14","30","0","14","14","0","14","1","0","740","14","14","0","14","0","14","600390014"
"203900","200000006","20","0","20","0","0","17","イビルキャノン","0","16","20","554","0","20","20","0","20","20","20","0","20","10","1","1","10","0","20","30","0","20","20","0","20","1","0","1572","20","20","0","20","0","20","600390020"
"204000","200000001","22","0","22","0","0","24","プチグリフォン","0","17","22","469","0","22","22","0","22","22","22","0","22","10","1","1","10","0","22","30","0","22","22","0","22","1","0","2724","22","22","0","22","0","22","600400022"
"204000","200000001","23","0","23","0","0","28","プチグリフォン","0","21","23","521","0","23","23","0","23","23","23","0","23","10","1","1","10","0","23","30","0","23","23","0","23","1","0","2788","23","23","0","23","0","23","600400023"
"204200","200000001","1","0","1","0","0","3","アルトバード","0","2","1","0","0","1","1","0","1","1","1","0","1","10","1","1","10","0","1","30","0","1","1","0","1","1","17","368","1","1","0","1","0","1","600420001"
"204200","200000001","4","0","4","0","0","4","アルトバード","0","5","4","0","0","4","4","0","4","4","4","0","4","10","1","1","10","0","4","30","0","4","4","0","4","1","22","420","4","4","0","4","0","4","600420004"
"204200","200000001","13","0","13","0","0","11","アルトバード","0","15","13","0","0","13","13","0","13","13","13","0","13","10","1","1","10","0","13","30","0","13","13","0","13","1","175","1269","13","13","0","13","0","13","600420013"
"204200","200000001","16","0","16","0","0","11","アルトバード","0","16","16","0","0","16","16","0","16","16","16","0","16","10","1","1","10","0","16","30","0","16","16","0","16","1","206","1562","16","16","0","16","0","16","600420016"
"204200","200000001","22","0","22","0","0","12","アルトバード","0","18","22","0","0","22","22","0","22","22","22","0","22","10","1","1","10","0","22","30","0","22","22","0","22","1","267","2149","22","22","0","22","0","22","600420022"
"204300","200000009","22","0","22","0","0","11","ポイズンポッド","0","15","22","202","0","22","22","0","22","22","22","0","22","10","1","1","10","0","22","30","0","22","22","0","22","1","0","1676","22","22","0","22","0","22","600430022"
"204400","200000006","4","0","4","0","0","5","プチデビル","0","7","4","0","0","4","4","0","4","4","4","0","4","10","1","1","10","0","4","30","0","4","4","0","4","1","43","399","4","4","0","4","0","4","600440004"
"204400","200000006","16","0","16","0","0","10","プチデビル","0","16","16","0","0","16","16","0","16","16","16","0","16","10","1","1","10","0","16","30","0","16","16","0","16","1","110","1875","16","16","0","16","0","16","600440016"
"322500","300000022","0","0","0","0","0","350","妖狐カムラヲ・始原","0","350","0","3000","0","0","0","0","200","0","5000","0","5000","0","1","0","0","0","0","130","0","0","0","0","0","1","3000","50000000","0","5000","50","0","0","0","610201101"
"216902","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","200","0","0","0","200","0","1","0","0","0","200","0","0","0","0","0","50","1","0","99999999","0","0","300","0","0","0","610201102"
"322600","300000022","0","0","0","0","0","150","アルファ・レガリアス","0","150","0","10000","0","0","0","0","200","0","5000","0","3000","0","1","0","0","0","12","90","0","0","0","0","12","1","10000","60000000","0","5000","50","0","0","0","610201151"
"216902","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","200","0","0","0","200","0","1","0","0","0","200","0","0","0","0","0","50","1","0","99999999","0","0","300","0","0","0","610201152"
"322501","300000022","0","0","2000","0","0","150","妖狐カムラヲ・始原","0","150","0","10000","0","0","10000","0","300","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1000","1","10000","300000000","0","0","50","0","0","10000","610201201"
"322502","300000033","0","0","0","0","0","99999","妖狐カムラヲ・始原","0","99999","0","10000","0","0","0","0","300","0","10000","0","0","0","1","0","0","0","10000","180","0","0","0","0","0","1","10000","300000000","0","10000","50","0","0","0","610201202"
"322503","300000022","0","0","0","0","0","350","妖狐カムラヲ・始原","0","350","0","10000","0","0","0","0","300","0","10000","0","10000","0","1","0","0","0","0","130","0","0","0","0","0","1","10000","300000000","0","10000","50","0","0","0","610201203"
"216902","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","0","0","200","0","1","0","0","0","200","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610201204"
"216902","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","0","0","200","0","1","0","0","0","200","0","0","0","0","0","50","1","0","99999999","0","0","300","0","0","0","610201205"
"216902","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","0","0","200","0","1","0","0","0","200","0","0","0","0","0","50","1","0","99999999","0","0","300","0","0","0","610201206"
"322601","300000033","0","0","0","0","0","99999","アルファ・レガリアス","0","99999","0","50000","0","0","0","0","300","0","20000","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","50000","300000000","0","0","50","0","0","0","610201251"
"322602","300000022","0","0","50000","0","0","500","アルファ・レガリアス","0","500","0","50000","0","0","0","0","300","0","20000","0","6000","0","1","0","0","0","0","130","0","0","0","0","0","1","50000","300000000","0","10000","50","0","0","0","610201252"
"322603","300000022","0","0","0","0","0","150","アルファ・レガリアス","0","150","0","50000","0","0","0","0","300","0","20000","0","6000","0","1","0","0","0","18","90","0","0","0","0","18","1","50000","300000000","0","20000","50","0","0","0","610201253"
"216902","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","0","0","200","0","1","0","0","0","200","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610201254"
"216902","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","0","0","200","0","1","0","0","0","200","0","0","0","0","0","50","1","0","99999999","0","0","300","0","0","0","610201255"
"216902","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","0","0","200","0","1","0","0","0","200","0","0","0","0","0","50","1","0","99999999","0","0","300","0","0","0","610201256"
"322504","300000022","0","0","10000","0","0","300","妖狐カムラヲ・始原","0","300","0","30000","0","0","50000","0","440","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5000","1","30000","1000000000","0","0","50","0","0","50000","610201301"
"322505","300000033","0","0","0","0","0","99999","妖狐カムラヲ・始原","0","99999","0","30000","0","0","0","0","440","0","50000","0","0","0","1","0","0","0","50000","180","0","0","0","0","0","1","30000","1000000000","0","50000","50","0","0","0","610201302"
"322506","300000022","0","0","0","0","0","700","妖狐カムラヲ・始原","0","700","0","30000","0","0","0","0","440","0","50000","0","50000","0","1","0","0","0","0","130","0","0","0","0","0","1","30000","1000000000","0","50000","50","0","0","0","610201303"
"216902","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","440","0","0","0","200","0","1","0","0","0","200","0","0","0","0","0","0","1","0","99999999","400","0","300","0","0","400","610201304"
"216902","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","440","0","0","0","200","0","1","0","0","0","200","0","0","0","0","0","50","1","0","99999999","400","0","300","0","0","400","610201305"
"216902","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","440","0","0","0","200","0","1","0","0","0","200","0","0","0","0","0","50","1","0","99999999","400","0","300","0","0","400","610201306"
"322604","300000033","0","0","0","0","0","99999","アルファ・レガリアス","0","99999","0","100000","0","0","0","0","440","0","50000","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","100000","800000000","0","0","50","0","0","0","610201351"
"322605","300000022","0","0","50000","0","0","1000","アルファ・レガリアス","0","1000","0","100000","0","0","0","0","440","0","50000","0","9000","0","1","0","0","0","0","130","0","0","0","0","0","1","100000","800000000","0","20000","50","0","0","0","610201352"
"322606","300000022","0","0","0","0","0","300","アルファ・レガリアス","0","300","0","100000","0","0","0","0","440","0","50000","0","9000","0","1","0","0","0","18","90","0","0","0","0","18","1","100000","800000000","0","50000","50","0","0","0","610201353"
"216902","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","440","0","0","0","200","0","1","0","0","0","200","0","0","0","0","0","0","1","0","99999999","400","0","300","0","0","400","610201354"
"216902","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","440","0","0","0","200","0","1","0","0","0","200","0","0","0","0","0","50","1","0","99999999","400","0","300","0","0","400","610201355"
"216902","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","440","0","0","0","200","0","1","0","0","0","200","0","0","0","0","0","50","1","0","99999999","400","0","300","0","0","400","610201356"
"215903","200000011","0","0","10000","0","0","300","妖狐_式神1","0","300","0","5000","0","0","0","0","300","0","10000","0","10000","0","1","0","0","0","10000","0","0","0","0","0","10000","1","5000","6000000","0","0","50","0","0","10000","610201401"
"215904","200000011","0","0","10000","0","0","300","妖狐_式神2","0","300","0","5000","0","0","0","0","300","0","10000","0","10000","0","1","0","0","0","10000","0","0","0","0","0","10000","1","5000","3000000","0","0","50","0","0","10000","610201402"
"215905","200000011","0","0","10000","0","0","300","妖狐_式神3","0","300","0","5000","0","0","0","0","300","0","10000","0","10000","0","1","0","0","0","10000","0","0","0","0","0","10000","1","5000","1500000","0","0","50","0","0","10000","610201403"
"607101","200000011","0","0","255","0","1","875","クリスティーナのシャドウ","30","655","0","38908","0","0","0","0","255","0","255","0","255","0","27","3","1729","0","255","37","0","0","0","0","255","6","0","35100761","0","255","44","0","0","0","610201451"
"606901","200000011","0","0","255","0","0","983","カイザーインサイトのシャドウ","40","890","0","31761","0","0","0","0","255","0","255","0","255","0","27","7","1365","0","255","34","0","0","0","0","255","1","0","29668894","0","255","41","0","0","0","610201452"
"607001","200000011","0","0","255","0","1","627","ネネカのシャドウ","45","752","0","0","0","0","0","0","255","0","255","0","255","2144","27","0","0","0","255","33","0","0","0","0","255","1","36637","21234405","0","255","41","0","17","0","610201453"
"215903","200000011","0","0","50000","0","0","300","妖狐_式神1","0","300","0","30000","0","0","0","0","440","0","50000","0","50000","0","1","0","0","0","50000","0","0","0","0","0","50000","1","30000","30000000","0","0","50","0","0","50000","610201501"
"215904","200000011","0","0","50000","0","0","300","妖狐_式神2","0","300","0","30000","0","0","0","0","440","0","50000","0","50000","0","1","0","0","0","50000","0","0","0","0","0","50000","1","30000","15000000","0","0","50","0","0","50000","610201502"
"215905","200000011","0","0","50000","0","0","300","妖狐_式神3","0","300","0","30000","0","0","0","0","440","0","50000","0","50000","0","1","0","0","0","50000","0","0","0","0","0","50000","1","30000","7500000","0","0","50","0","0","50000","610201503"
"607101","200000011","0","0","331","0","1","1745","クリスティーナのシャドウ","30","1477","0","117096","0","0","0","0","331","0","331","0","331","0","35","3","1947","0","331","37","0","0","0","0","331","6","0","132587056","0","331","44","0","0","0","610201551"
"606901","200000011","0","0","331","0","0","1886","カイザーインサイトのシャドウ","40","1786","0","101488","0","0","0","0","331","0","331","0","331","0","35","7","1565","0","331","34","0","0","0","0","331","1","0","116402190","0","331","41","0","0","0","610201552"
"607001","200000011","0","0","331","0","1","1421","ネネカのシャドウ","45","1543","0","0","0","0","0","0","331","0","331","0","331","2455","35","0","0","0","331","33","0","0","0","0","331","1","115888","78805071","0","331","41","0","17","0","610201553"
"322900","300000022","0","0","10000","0","0","300","歪音の精霊","0","300","0","2000","0","0","0","0","200","0","0","0","10000","0","1","0","0","0","10000","180","0","0","0","0","0","1","2000","50000000","0","10000","50","0","0","0","610202101"
"216903","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","200","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610202102"
"322901","300000031","0","0","25000","0","0","99999","歪音の精霊","0","99999","0","10000","0","0","0","0","300","0","25000","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","10000","300000000","0","0","50","0","0","0","610202201"
"322902","300000022","0","0","0","0","0","750","歪音の精霊","0","750","0","5000","0","0","0","0","300","0","0","0","25000","0","1","0","0","0","0","0","0","0","0","0","25000","1","5000","300000000","0","0","50","0","0","0","610202202"
"322903","300000022","0","0","25000","0","0","300","歪音の精霊","0","300","0","10000","0","0","0","0","300","0","0","0","25000","0","1","0","0","0","25000","180","0","0","0","0","0","1","10000","300000000","0","25000","50","0","0","0","610202203"
"216903","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610202204"
"216903","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610202205"
"216903","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610202206"
"322904","300000031","0","0","50000","0","0","99999","歪音の精霊","0","99999","0","20000","0","0","0","0","440","0","50000","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","20000","800000000","0","0","50","0","0","0","610202301"
"322905","300000022","0","0","0","0","0","1100","歪音の精霊","0","1100","0","10000","0","0","0","0","440","0","0","0","50000","0","1","0","0","0","0","0","0","0","0","0","50000","1","10000","800000000","0","0","50","0","0","0","610202302"
"322906","300000022","0","0","50000","0","0","600","歪音の精霊","0","600","0","20000","0","0","0","0","440","0","0","0","50000","0","1","0","0","0","50000","180","0","0","0","0","0","1","20000","800000000","0","50000","50","0","0","0","610202303"
"216903","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","440","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610202304"
"216903","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","440","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610202305"
"216903","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","400","0","440","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610202306"
"251600","200000011","0","0","2550","0","0","1024","ワイルドホーン","0","1536","0","9424","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","36898780","0","2550","41","0","0","0","610202401"
"254800","200000011","0","0","2550","0","0","640","ポイズントード","0","960","0","34315","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","46091856","0","2550","41","0","0","0","610202402"
"256100","200000011","0","0","2550","0","0","384","タビガラス","0","576","0","41941","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","0","47784473","0","2550","41","0","0","0","610202403"
"258200","200000011","0","0","2550","0","0","256","コドモオオトカゲ","0","384","0","0","0","0","0","0","255","0","2550","0","2550","0","1","0","0","0","2550","0","0","0","0","0","2550","0","37461","46732046","0","2550","41","0","0","0","610202404"
"251600","200000011","0","0","3340","0","0","1340","ワイルドホーン","0","2010","0","28983","0","0","0","0","334","0","3340","0","3340","0","1","0","0","0","3340","0","0","0","0","0","3340","0","0","122105523","0","3340","41","0","0","0","610202501"
"254800","200000011","0","0","3340","0","0","838","ポイズントード","0","1257","0","105715","0","0","0","0","334","0","3340","0","3340","0","1","0","0","0","3340","0","0","0","0","0","3340","0","0","153796447","0","3340","41","0","0","0","610202502"
"256100","200000011","0","0","3340","0","0","503","タビガラス","0","754","0","129223","0","0","0","0","334","0","3340","0","3340","0","1","0","0","0","3340","0","0","0","0","0","3340","0","0","159726218","0","3340","41","0","0","0","610202503"
"258200","200000011","0","0","3340","0","0","335","コドモオオトカゲ","0","503","0","0","0","0","0","0","334","0","3340","0","3340","0","1","0","0","0","3340","0","0","0","0","0","3340","0","136737","156898666","0","3340","41","0","0","0","610202504"
"323000","300000022","0","0","10000","0","0","500","巨鋼機獣・改造ゲドン","0","500","0","10000","0","0","0","0","200","0","10000","0","10000","0","1","0","0","0","10000","130","0","0","0","0","10000","1","10000","50000000","0","10000","50","0","0","0","610203101"
"216904","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","200","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610203102"
"323001","300000031","0","0","0","0","0","99999","巨鋼機獣・改造ゲドン","0","99999","0","50000","0","0","0","0","300","0","0","0","0","0","1","0","0","0","25000","0","0","0","0","0","0","1","50000","300000000","0","0","50","0","0","0","610203201"
"323002","300000022","0","0","0","0","0","300","巨鋼機獣・改造ゲドン","0","300","0","12500","0","0","0","0","300","0","25000","0","0","0","1","0","0","0","25000","130","0","0","0","0","0","1","12500","300000000","0","50000","50","0","0","5000","610203202"
"323003","300000022","0","0","25000","0","0","800","巨鋼機獣・改造ゲドン","0","800","0","25000","0","0","0","0","300","0","25000","0","25000","0","1","0","0","0","25000","130","0","0","0","0","25000","1","25000","300000000","0","25000","50","0","0","0","610203203"
"216904","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610203204"
"216904","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610203205"
"216904","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610203206"
"323004","300000031","0","0","0","0","0","99999","巨鋼機獣・改造ゲドン","0","99999","0","100000","0","0","0","0","440","0","0","0","0","0","1","0","0","0","50000","0","0","0","0","0","0","1","100000","900000000","0","0","50","0","0","0","610203301"
"323005","300000022","0","0","0","0","0","1000","巨鋼機獣・改造ゲドン","0","1000","0","25000","0","0","0","0","440","0","50000","0","0","0","1","0","0","0","50000","130","0","0","0","0","0","1","25000","900000000","0","100000","50","0","0","100000","610203302"
"323006","300000022","0","0","50000","0","0","1000","巨鋼機獣・改造ゲドン","0","1000","0","50000","0","0","0","0","440","0","50000","0","50000","0","1","0","0","0","50000","130","0","0","0","0","50000","1","50000","900000000","0","50000","50","0","0","0","610203303"
"216904","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","440","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610203304"
"216904","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","440","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610203305"
"216904","300000001","0","0","400","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","440","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","400","1","0","99999999","0","0","300","0","0","400","610203306"
"259900","200000011","0","0","255","0","0","543","クローチェのシャドウ","30","510","0","57528","0","0","0","0","255","0","255","0","255","0","1","18","1669","0","255","47","0","0","0","0","255","1","0","88496058","0","0","55","0","0","0","610203401"
"259901","200000011","0","0","255","0","0","543","クローチェのシャドウ","30","510","0","57528","0","0","0","0","255","0","255","0","255","0","1","18","1669","0","255","47","0","0","0","0","255","1","0","70796847","0","0","55","0","0","0","610203402"
"259902","200000011","0","0","255","0","0","543","クローチェのシャドウ","30","510","0","57528","0","0","0","0","255","0","255","0","255","0","1","18","1669","0","255","47","0","0","0","0","255","1","0","53097635","0","0","55","0","0","0","610203403"
"259903","200000011","0","0","255","0","0","543","クローチェのシャドウ","30","510","0","57528","0","0","0","0","255","0","255","0","255","0","1","18","1669","0","255","47","0","0","0","0","255","1","0","35398424","0","0","55","0","0","0","610203404"
"259900","200000011","0","0","337","0","0","713","クローチェのシャドウ","30","689","0","194070","0","0","0","0","337","0","337","0","337","0","1","18","2065","0","337","47","0","0","0","0","337","1","0","268169872","0","0","55","0","0","0","610203501"
"259901","200000011","0","0","337","0","0","713","クローチェのシャドウ","30","689","0","194070","0","0","0","0","337","0","337","0","337","0","1","18","2065","0","337","47","0","0","0","0","337","1","0","214535898","0","0","55","0","0","0","610203502"
"259902","200000011","0","0","337","0","0","713","クローチェのシャドウ","30","689","0","194070","0","0","0","0","337","0","337","0","337","0","1","18","2065","0","337","47","0","0","0","0","337","1","0","160901924","0","0","55","0","0","0","610203503"
"259903","200000011","0","0","337","0","0","713","クローチェのシャドウ","30","689","0","194070","0","0","0","0","337","0","337","0","337","0","1","18","2065","0","337","47","0","0","0","0","337","1","0","107267949","0","0","55","0","0","0","610203504"
"323100","300000022","0","0","0","0","0","300","恋する錬僕・ホムンホムン","0","300","0","10000","0","0","0","0","200","0","10000","0","0","0","1","0","0","0","10000","0","0","0","0","0","0","1","0","67000000","0","10000","50","0","0","0","610204101"
"216905","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","200","0","200","0","200","0","1","0","0","0","50","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610204102"
"323101","300000031","0","0","0","0","0","99999","恋する錬僕・ホムンホムン","0","99999","0","50000","0","0","0","0","300","0","0","0","0","0","1","0","0","0","25000","0","0","0","0","0","0","1","0","380000000","0","0","50","0","0","0","610204201"
"323102","300000022","0","0","0","0","0","300","恋する錬僕・ホムンホムン","0","300","0","50000","0","0","0","0","300","0","0","0","5000","0","1","0","0","0","25000","0","0","0","0","0","0","1","0","380000000","0","25000","50","0","0","0","610204202"
"323103","300000022","0","0","0","0","0","300","恋する錬僕・ホムンホムン","0","300","0","50000","0","0","0","0","300","0","25000","0","0","0","1","0","0","0","25000","0","0","0","0","0","0","1","0","380000000","0","25000","50","0","0","0","610204203"
"216905","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","0","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610204204"
"216905","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","200","0","200","0","1","0","0","0","100","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610204205"
"216905","300000001","0","0","0","0","0","9999","アドバンスエネミー","0","9999","0","0","0","0","0","0","300","0","100","0","100","0","1","0","0","0","50","0","0","0","0","0","0","1","0","99999999","0","0","300","0","0","0","610204206"
