7d8b3117ce7013d3635b494de13356f7d16e42b9154e87edfcc0383af54c211b,426e607e46329d38e63a0e2a4da628baf69470a90a760683ca813dea3e66e3f3,5da58df4bebc4dfc6066272bde04832690d1e1b1dae43a2cb119843ad698e426,006f505f5fda8185e79a266c63338e01e174e092bb4e33657ce96d3e95d86edd,a18a6576227480e2a065026a140110b6de1308f59a29d5da01933ef3e8ad6065
"100","104","15037","178","15"
"100","36","15038","181","15"
"100","127","15039","185","15"
"100","68","15040","190","15"
"101","256","15041","194","15"
"100","182","15042","197","15"
"100","132","15043","201","15"
"100","78","15044","206","15"
"100","224","15045","209","15"
"100","4","15046","214","15"
"100","102","15047","217","15"
"400","159","15048","220","15"
"100","104","15049","223","15"
"100","135","15050","228","15"
"101","185","15051","232","15"
"100","377","15052","236","15"
"100","133","15053","240","15"
"100","255","15054","243","15"
"101","361","15055","246","15"
"100","293","15056","249","15"
"500","-1","15057","254","15"
"101","201","15058","257","15"
"100","375","15059","261","15"
"101","229","15060","266","15"
"100","364","15061","270","15"
"100","496","15062","275","15"
"100","458","15063","278","15"
"100","216","15064","282","15"
"200","627","15065","285","15"
"100","117","15066","288","15"
"100","289","15067","291","15"
"100","151","15068","296","15"
"100","745","15069","299","15"
"101","452","15070","304","15"
"100","545","15071","307","15"
"100","830","15072","311","15"
"400","615","15073","316","15"
"100","650","15074","321","15"
"100","752","15075","325","15"
"101","494","15076","329","15"
"100","724","15077","333","15"
"100","530","15078","337","15"
"100","449","15079","341","15"
"100","667","15080","345","15"
"101","715","15081","349","15"
"100","670","15082","354","15"
"100","450","15083","359","15"
"100","790","15084","363","15"
"101","410","15085","367","15"
"100","822","15086","371","15"
"100","374","15087","376","15"
"500","-1","15088","379","15"
"101","374","15089","382","15"
"100","663","15090","385","15"
"100","593","15091","390","15"
"100","910","15092","395","15"
"101","589","15093","399","15"
"100","495","15094","403","15"
"100","981","15095","407","15"
"100","790","15096","412","15"
"100","1063","15097","416","15"
"100","613","15098","420","15"
"101","554","15099","423","15"
"100","168","15100","428","15"
"100","373","15101","432","15"
"101","482","15102","435","15"
"100","355","15103","439","15"
"100","285","15104","444","15"
"100","150","15105","449","15"
"100","121","15106","454","15"
"100","277","15107","458","15"
"101","483","15108","463","15"
"100","331","15109","467","15"
"100","105","15110","471","15"
"100","255","15111","474","15"
"100","446","15112","478","15"
"400","825","15113","481","15"
"100","778","15114","484","15"
"101","563","15115","489","15"
"510","-1","15116","494","15"
"100","362","15117","499","15"
"101","551","15118","504","15"
"100","722","15119","508","15"
"100","1014","15120","513","15"
"100","915","15121","517","15"
"100","850","15122","521","15"
"100","702","15123","526","15"
"100","539","15124","531","15"
"101","583","15125","536","15"
"100","720","15126","540","15"
"100","578","15127","544","15"
"100","507","15128","547","15"
"100","426","15129","552","15"
"100","586","15130","556","15"
"101","381","15131","560","15"
"100","521","15132","565","15"
"100","771","15133","569","15"
"100","635","15134","572","15"
"101","738","15135","575","15"
"100","480","15136","578","15"
"100","354","15137","583","15"
"100","405","15138","586","15"
"100","560","15139","590","15"
"100","836","15140","595","15"
"510","-1","15141","598","15"
"200","631","15142","603","15"
"100","920","15143","608","15"
"101","848","15144","612","15"
"100","1051","15145","616","15"
"100","1090","15146","620","15"
"100","1163","15147","624","15"
"101","986","15148","628","15"
"100","1135","15149","633","15"
"100","961","15150","637","15"
"100","996","15151","640","15"
"400","834","15152","644","15"
"100","1054","15153","649","15"
"100","758","15154","652","15"
"101","990","15155","655","15"
"100","913","15156","660","15"
"100","672","15157","665","15"
"100","897","15158","669","15"
"101","777","15159","673","15"
"100","837","15160","676","15"
"100","882","15161","680","15"
"101","912","15162","684","15"
"100","839","15163","689","15"
"100","729","15164","694","15"
"100","550","15165","697","15"
"100","281","15166","702","15"
"100","653","15167","706","15"
"101","379","15168","709","15"
"100","649","15169","712","15"
"100","752","15170","716","15"
"100","790","15171","719","15"
"100","866","15172","723","15"
"101","823","15173","728","15"
"100","875","15174","732","15"
"510","-1","15175","736","15"
"100","465","15176","741","15"
"101","375","15177","745","15"
"100","418","15178","750","15"
"100","101","15179","753","15"
"100","433","15180","758","15"
"100","62","15181","763","15"
"101","272","15182","768","15"
"100","63","15183","773","15"
"100","175","15184","777","15"
"101","419","15185","782","15"
"100","136","15186","785","15"
"100","39","15187","789","15"
"100","229","15188","793","15"
"101","337","15189","797","15"
"100","602","15190","800","15"
"101","566","15191","805","15"
"100","497","15192","808","15"
"100","676","15193","811","15"
"100","805","15194","815","15"
"100","630","15195","820","15"
"101","517","15196","825","15"
"100","807","15197","830","15"
"100","666","15198","835","15"
"100","270","15199","840","15"
"101","526","15200","844","15"
"100","250","16001","30","16"
"100","463","16002","33","16"
"101","165","16003","40","16"
"100","303","16004","44","16"
"100","396","16005","48","16"
"100","534","16006","53","16"
"100","685","16007","57","16"
"101","761","16008","61","16"
"100","446","16009","66","16"
"100","17","16010","69","16"
"100","390","16011","72","16"
"100","421","16012","75","16"
"100","649","16013","78","16"
"101","842","16014","81","16"
"100","905","16015","85","16"
"100","1128","16016","88","16"
"400","744","16017","93","16"
"100","445","16018","96","16"
"100","836","16019","99","16"
"100","658","16020","102","16"
"101","379","16021","106","16"
"100","76","16022","110","16"
"100","115","16023","115","16"
"101","361","16024","119","16"
"100","739","16025","122","16"
"100","644","16026","127","16"
"101","966","16027","132","16"
"100","1110","16028","136","16"
"100","759","16029","141","16"
"100","496","16030","145","16"
"500","550","16031","150","16"
"100","525","16032","155","16"
"100","378","16033","160","16"
"101","374","16034","163","16"
"100","548","16035","168","16"
"100","506","16036","173","16"
"100","616","16037","178","16"
"100","404","16038","181","16"
"100","258","16039","185","16"
"100","411","16040","190","16"
"101","315","16041","194","16"
"100","137","16042","197","16"
"100","46","16043","201","16"
"100","237","16044","206","16"
"100","385","16045","209","16"
"100","251","16046","214","16"
"100","212","16047","217","16"
"400","262","16048","220","16"
"100","169","16049","223","16"
"100","464","16050","228","16"
"101","744","16051","232","16"
"100","560","16052","236","16"
"100","341","16053","240","16"
"100","357","16054","243","16"
"101","297","16055","246","16"
"100","368","16056","249","16"
"500","-1","16057","254","16"
"101","528","16058","257","16"
"100","272","16059","261","16"
"101","158","16060","266","16"
"100","432","16061","270","16"
"100","327","16062","275","16"
"100","181","16063","278","16"
"100","294","16064","282","16"
"200","496","16065","285","16"
"100","542","16066","288","16"
"100","290","16067","291","16"
"100","36","16068","296","16"
"100","117","16069","299","16"
"101","344","16070","304","16"
"100","308","16071","307","16"
"100","498","16072","311","16"
"400","418","16073","316","16"
"100","106","16074","321","16"
"100","187","16075","325","16"
"101","524","16076","329","16"
"100","812","16077","333","16"
"100","895","16078","337","16"
"100","1114","16079","341","16"
"100","966","16080","345","16"
"101","658","16081","349","16"
"100","745","16082","354","16"
"100","872","16083","359","16"
"100","1193","16084","363","16"
"101","992","16085","367","16"
"100","864","16086","371","16"
"100","991","16087","376","16"
"500","-1","16088","379","16"
"101","982","16089","382","16"
"100","885","16090","385","16"
"100","1166","16091","390","16"
"100","1071","16092","395","16"
"101","870","16093","399","16"
"100","1156","16094","403","16"
"100","842","16095","407","16"
"100","1112","16096","412","16"
"100","914","16097","416","16"
"100","804","16098","420","16"
"101","1116","16099","423","16"
"100","1008","16100","428","16"
"100","928","16101","432","16"
"101","582","16102","435","16"
"100","393","16103","439","16"
"100","318","16104","444","16"
"100","556","16105","449","16"
"100","592","16106","454","16"
"100","935","16107","458","16"
"101","800","16108","463","16"
"100","974","16109","467","16"
"100","1123","16110","471","16"
"100","1041","16111","474","16"
"100","577","16112","478","16"
"400","82","16113","481","16"
"100","465","16114","484","16"
"101","362","16115","489","16"
"510","-1","16116","494","16"
"100","745","16117","499","16"
"101","792","16118","504","16"
"100","884","16119","508","16"
"100","810","16120","513","16"
"100","987","16121","517","16"
"100","774","16122","521","16"
"100","443","16123","526","16"
"100","321","16124","531","16"
"101","9","16125","536","16"
"100","151","16126","540","16"
"100","238","16127","544","16"
"100","402","16128","547","16"
"100","270","16129","552","16"
"100","13","16130","556","16"
"101","161","16131","560","16"
"100","119","16132","565","16"
"100","407","16133","569","16"
"100","137","16134","572","16"
"101","312","16135","575","16"
"100","435","16136","578","16"
"100","491","16137","583","16"
"100","620","16138","586","16"
"100","562","16139","590","16"
"100","267","16140","595","16"
"510","-1","16141","598","16"
"200","72","16142","603","16"
"100","410","16143","608","16"
"101","651","16144","612","16"
"100","588","16145","616","16"
"100","926","16146","620","16"
"100","616","16147","624","16"
"101","563","16148","628","16"
"100","247","16149","633","16"
"100","492","16150","637","16"
"100","522","16151","640","16"
"400","237","16152","644","16"
"100","273","16153","649","16"
"100","434","16154","652","16"
"101","366","16155","655","16"
"100","153","16156","660","16"
"100","43","16157","665","16"
"100","319","16158","669","16"
"101","202","16159","673","16"
"100","549","16160","676","16"
"100","720","16161","680","16"
"101","601","16162","684","16"
"100","918","16163","689","16"
"100","1193","16164","694","16"
"100","1063","16165","697","16"
"100","1139","16166","702","16"
"100","826","16167","706","16"
"101","1142","16168","709","16"
"100","853","16169","712","16"
"100","575","16170","716","16"
"100","384","16171","719","16"
"100","39","16172","723","16"
"101","268","16173","728","16"
"100","225","16174","732","16"
"510","-1","16175","736","16"
"100","456","16176","741","16"
"101","227","16177","745","16"
"100","398","16178","750","16"
"100","63","16179","753","16"
"100","3","16180","758","16"
"100","265","16181","763","16"
"101","175","16182","768","16"
"100","478","16183","773","16"
"100","623","16184","777","16"
"101","689","16185","782","16"
"100","598","16186","785","16"
"100","710","16187","789","16"
"100","842","16188","793","16"
"101","1101","16189","797","16"
"100","1036","16190","800","16"
"101","949","16191","805","16"
"100","607","16192","808","16"
"100","836","16193","811","16"
"100","740","16194","815","16"
"100","1009","16195","820","16"
"101","872","16196","825","16"
"100","672","16197","830","16"
"100","767","16198","835","16"
"100","532","16199","840","16"
"101","333","16200","844","16"
"100","650","17001","30","17"
"100","566","17002","34","17"
"101","676","17003","40","17"
"100","584","17004","44","17"
"100","747","17005","48","17"
"100","550","17006","53","17"
"100","457","17007","57","17"
"101","859","17008","61","17"
"100","618","17009","66","17"
"100","744","17010","69","17"
"100","1042","17011","72","17"
"100","786","17012","75","17"
"100","620","17013","78","17"
"101","558","17014","81","17"
"100","830","17015","85","17"
"100","728","17016","88","17"
"100","558","17017","93","17"
"100","761","17018","96","17"
"100","721","17019","99","17"
"100","895","17020","102","17"
"101","520","17021","106","17"
"100","63","17022","110","17"
"100","281","17023","115","17"
"101","539","17024","119","17"
"100","988","17025","122","17"
"100","854","17026","127","17"
"101","467","17027","132","17"
"100","57","17028","136","17"
"100","391","17029","141","17"
"100","284","17030","145","17"
"500","650","17031","150","17"
"100","153","17032","155","17"
"100","494","17033","160","17"
"101","234","17034","163","17"
"100","544","17035","168","17"
"100","656","17036","173","17"
"100","479","17037","178","17"
"100","173","17038","181","17"
"400","508","17039","185","17"
"100","409","17040","190","17"
"101","561","17041","194","17"
"100","657","17042","197","17"
"100","720","17043","201","17"
"100","557","17044","206","17"
"100","522","17045","209","17"
"100","864","17046","214","17"
"100","606","17047","217","17"
"400","410","17048","220","17"
"100","179","17049","223","17"
"100","383","17050","228","17"
"101","573","17051","232","17"
"100","701","17052","236","17"
"100","748","17053","240","17"
"100","736","17054","243","17"
"101","900","17055","246","17"
"100","696","17056","249","17"
"500","-1","17057","254","17"
"101","823","17058","257","17"
"100","623","17059","261","17"
"101","324","17060","266","17"
"100","217","17061","270","17"
"100","62","17062","275","17"
"100","384","17063","278","17"
"100","516","17064","282","17"
"200","601","17065","285","17"
"100","457","17066","288","17"
"100","776","17067","291","17"
"100","453","17068","296","17"
"100","563","17069","299","17"
"101","320","17070","304","17"
"100","446","17071","307","17"
"100","371","17072","311","17"
"400","274","17073","316","17"
"100","606","17074","321","17"
"100","319","17075","325","17"
"101","432","17076","329","17"
"100","227","17077","333","17"
"100","36","17078","337","17"
"100","101","17079","341","17"
"100","424","17080","345","17"
"101","718","17081","349","17"
"100","850","17082","354","17"
"100","717","17083","359","17"
"100","1007","17084","363","17"
"101","790","17085","367","17"
"100","837","17086","371","17"
"100","791","17087","376","17"
"500","-1","17088","379","17"
"101","1016","17089","382","17"
"100","826","17090","385","17"
"100","751","17091","390","17"
"100","600","17092","395","17"
"101","260","17093","399","17"
"100","384","17094","403","17"
"100","280","17095","407","17"
"100","360","17096","412","17"
"100","540","17097","416","17"
"100","696","17098","420","17"
"101","586","17099","423","17"
"100","616","17100","428","17"
"100","454","17101","432","17"
"101","334","17102","435","17"
"100","666","17103","439","17"
"100","570","17104","444","17"
"100","685","17105","449","17"
"100","928","17106","454","17"
"100","856","17107","458","17"
"101","694","17108","463","17"
"100","639","17109","467","17"
"100","782","17110","471","17"
"100","660","17111","474","17"
"100","739","17112","478","17"
"400","515","17113","481","17"
"100","688","17114","484","17"
"101","411","17115","489","17"
"510","-1","17116","494","17"
"100","730","17117","499","17"
"101","393","17118","504","17"
"100","629","17119","508","17"
"100","497","17120","513","17"
"100","753","17121","517","17"
"100","572","17122","521","17"
"100","795","17123","526","17"
"100","680","17124","531","17"
"101","992","17125","536","17"
"100","831","17126","540","17"
"100","636","17127","544","17"
"100","812","17128","547","17"
"100","966","17129","552","17"
"100","1053","17130","556","17"
"101","1166","17131","560","17"
"100","879","17132","565","17"
"100","789","17133","569","17"
"100","509","17134","572","17"
"101","309","17135","575","17"
"100","446","17136","578","17"
"100","332","17137","583","17"
"100","255","17138","586","17"
"100","82","17139","590","17"
"100","148","17140","595","17"
"510","-1","17141","598","17"
"200","134","17142","603","17"
"100","55","17143","608","17"
"101","281","17144","612","17"
"100","120","17145","616","17"
"100","371","17146","620","17"
"100","209","17147","624","17"
"101","262","17148","628","17"
"100","340","17149","633","17"
"100","175","17150","637","17"
"100","422","17151","640","17"
"400","299","17152","644","17"
"100","539","17153","649","17"
"100","846","17154","652","17"
"101","615","17155","655","17"
"100","637","17156","660","17"
"100","552","17157","665","17"
"100","379","17158","669","17"
"101","169","17159","673","17"
"100","12","17160","676","17"
"100","198","17161","680","17"
"101","281","17162","684","17"
"100","166","17163","689","17"
"100","246","17164","694","17"
"100","381","17165","697","17"
"100","585","17166","702","17"
"100","857","17167","706","17"
"101","655","17168","709","17"
"100","1018","17169","712","17"
"100","901","17170","716","17"
"100","725","17171","719","17"
"100","627","17172","723","17"
"101","944","17173","728","17"
"100","870","17174","732","17"
"510","-1","17175","736","17"
"100","832","17176","741","17"
"101","913","17177","745","17"
"100","655","17178","750","17"
"100","411","17179","753","17"
"100","317","17180","758","17"
"100","423","17181","763","17"
"101","657","17182","768","17"
"100","363","17183","773","17"
"100","482","17184","777","17"
"101","768","17185","782","17"
"100","1059","17186","785","17"
"100","884","17187","789","17"
"100","662","17188","793","17"
"101","741","17189","797","17"
"100","908","17190","800","17"
"101","753","17191","805","17"
"100","1026","17192","808","17"
"100","827","17193","811","17"
"100","857","17194","815","17"
"100","706","17195","820","17"
"101","925","17196","825","17"
"100","1108","17197","830","17"
"100","846","17198","835","17"
"100","635","17199","840","17"
"101","457","17200","844","17"
"100","350","18001","30","18"
"100","729","18002","34","18"
"101","512","18003","40","18"
"100","813","18004","44","18"
"100","329","18005","48","18"
"100","659","18006","53","18"
"100","339","18007","57","18"
"101","268","18008","61","18"
"100","499","18009","66","18"
"100","993","18010","69","18"
"100","513","18011","72","18"
"100","888","18012","75","18"
"100","652","18013","78","18"
"101","715","18014","81","18"
"100","506","18015","85","18"
"100","546","18016","88","18"
"100","443","18017","93","18"
"100","740","18018","96","18"
"100","942","18019","99","18"
"100","878","18020","102","18"
"101","618","18021","106","18"
"100","942","18022","110","18"
"100","731","18023","115","18"
"101","836","18024","119","18"
"100","749","18025","122","18"
"100","794","18026","127","18"
"101","916","18027","132","18"
"100","1045","18028","136","18"
"100","578","18029","141","18"
"100","241","18030","145","18"
"500","550","18031","150","18"
"100","961","18032","155","18"
"100","639","18033","160","18"
"101","777","18034","163","18"
"100","1002","18035","168","18"
"100","820","18036","173","18"
"100","688","18037","178","18"
"100","1126","18038","181","18"
"100","756","18039","185","18"
"100","471","18040","190","18"
"101","701","18041","194","18"
"100","357","18042","197","18"
"100","711","18043","201","18"
"100","375","18044","206","18"
"100","257","18045","209","18"
"100","700","18046","214","18"
"100","466","18047","217","18"
"400","772","18048","220","18"
"100","384","18049","223","18"
"100","222","18050","228","18"
"101","384","18051","232","18"
"100","287","18052","236","18"
"100","595","18053","240","18"
"100","511","18054","243","18"
"101","652","18055","246","18"
"100","711","18056","249","18"
"101","266","18057","254","18"
"101","545","18058","257","18"
"100","549","18059","261","18"
"500","-1","18060","266","18"
"100","127","18061","270","18"
"100","44","18062","275","18"
"100","309","18063","278","18"
"100","391","18064","282","18"
"200","432","18065","285","18"
"100","251","18066","288","18"
"100","284","18067","291","18"
"100","517","18068","296","18"
"100","736","18069","299","18"
"101","613","18070","304","18"
"100","811","18071","307","18"
"100","946","18072","311","18"
"400","841","18073","316","18"
"100","393","18074","321","18"
"100","719","18075","325","18"
"101","834","18076","329","18"
"100","410","18077","333","18"
"100","656","18078","337","18"
"100","645","18079","341","18"
"100","495","18080","345","18"
"101","670","18081","349","18"
"100","341","18082","354","18"
"100","105","18083","359","18"
"100","484","18084","363","18"
"101","321","18085","367","18"
"100","328","18086","371","18"
"100","0","18087","376","18"
"500","-1","18088","379","18"
"101","621","18089","382","18"
"100","192","18090","385","18"
"100","484","18091","390","18"
"100","543","18092","395","18"
"101","652","18093","399","18"
"100","492","18094","403","18"
"100","751","18095","407","18"
"400","458","18096","412","18"
"100","389","18097","416","18"
"100","124","18098","420","18"
"101","605","18099","423","18"
"100","198","18100","428","18"
"100","498","18101","432","18"
"101","371","18102","435","18"
"100","813","18103","439","18"
"100","1074","18104","444","18"
"100","810","18105","449","18"
"100","1007","18106","454","18"
"100","800","18107","458","18"
"101","500","18108","463","18"
"100","771","18109","467","18"
"100","688","18110","471","18"
"100","877","18111","474","18"
"100","1128","18112","478","18"
"400","688","18113","481","18"
"100","499","18114","484","18"
"101","677","18115","489","18"
"510","-1","18116","494","18"
"100","1138","18117","499","18"
"101","865","18118","504","18"
"100","658","18119","508","18"
"100","526","18120","513","18"
"100","912","18121","517","18"
"100","961","18122","521","18"
"100","595","18123","526","18"
"100","301","18124","531","18"
"101","523","18125","536","18"
"100","673","18126","540","18"
"100","523","18127","544","18"
"100","750","18128","547","18"
"100","606","18129","552","18"
"100","422","18130","556","18"
"101","611","18131","560","18"
"100","697","18132","565","18"
"100","499","18133","569","18"
"100","300","18134","572","18"
"101","730","18135","575","18"
"100","477","18136","578","18"
"100","512","18137","583","18"
"100","345","18138","586","18"
"100","409","18139","590","18"
"100","824","18140","595","18"
"510","-1","18141","598","18"
"200","284","18142","603","18"
"100","49","18143","608","18"
"101","166","18144","612","18"
"100","365","18145","616","18"
"100","212","18146","620","18"
"100","117","18147","624","18"
"101","58","18148","628","18"
"100","321","18149","633","18"
"100","60","18150","637","18"
"100","25","18151","640","18"
"400","452","18152","644","18"
"100","852","18153","649","18"
"100","597","18154","652","18"
"101","566","18155","655","18"
"100","151","18156","660","18"
"100","59","18157","665","18"
"100","113","18158","669","18"
"101","278","18159","673","18"
"100","234","18160","676","18"
"100","111","18161","680","18"
"101","481","18162","684","18"
"100","317","18163","689","18"
"100","765","18164","694","18"
"100","1090","18165","697","18"
"100","648","18166","702","18"
"100","617","18167","706","18"
"101","943","18168","709","18"
"100","992","18169","712","18"
"100","911","18170","716","18"
"100","640","18171","719","18"
"100","736","18172","723","18"
"101","502","18173","728","18"
"100","616","18174","732","18"
"510","-1","18175","736","18"
"100","139","18176","741","18"
"101","338","18177","745","18"
"100","659","18178","750","18"
"100","780","18179","753","18"
"100","396","18180","758","18"
"100","485","18181","763","18"
"101","591","18182","768","18"
"100","322","18183","773","18"
"100","428","18184","777","18"
"101","321","18185","782","18"
"100","494","18186","785","18"
"100","452","18187","789","18"
"100","642","18188","793","18"
"101","449","18189","797","18"
"100","392","18190","800","18"
"101","683","18191","805","18"
"100","568","18192","808","18"
"100","732","18193","811","18"
"100","462","18194","815","18"
"100","426","18195","820","18"
"101","194","18196","825","18"
"100","317","18197","830","18"
"100","732","18198","835","18"
"100","341","18199","840","18"
"101","764","18200","844","18"
"100","200","19001","30","19"
"100","403","19002","34","19"
"101","510","19003","40","19"
"100","637","19004","44","19"
"100","1016","19005","48","19"
"100","717","19006","53","19"
"100","655","19007","57","19"
"101","770","19008","61","19"
"100","651","19009","66","19"
"100","731","19010","69","19"
"100","674","19011","72","19"
"100","291","19012","75","19"
"100","180","19013","78","19"
"101","250","19014","81","19"
"100","399","19015","85","19"
"100","217","19016","88","19"
"100","318","19017","93","19"
"100","349","19018","96","19"
"100","655","19019","99","19"
"100","598","19020","102","19"
"101","518","19021","106","19"
"100","314","19022","110","19"
"100","712","19023","115","19"
"101","650","19024","119","19"
"100","1122","19025","122","19"
"400","830","19026","127","19"
"101","407","19027","132","19"
"100","184","19028","136","19"
"100","369","19029","141","19"
"100","629","19030","145","19"
"500","650","19031","150","19"
"100","573","19032","155","19"
"100","257","19033","160","19"
"101","193","19034","163","19"
"100","150","19035","168","19"
"100","248","19036","173","19"
"100","639","19037","178","19"
"100","398","19038","181","19"
"100","276","19039","185","19"
"100","211","19040","190","19"
"101","256","19041","194","19"
"100","378","19042","197","19"
"100","507","19043","201","19"
"100","563","19044","206","19"
"100","432","19045","209","19"
"100","579","19046","214","19"
"100","327","19047","217","19"
"400","315","19048","220","19"
"100","225","19049","223","19"
"100","617","19050","228","19"
"101","815","19051","232","19"
"100","507","19052","236","19"
"100","673","19053","240","19"
"100","924","19054","243","19"
"101","380","19055","246","19"
"100","828","19056","249","19"
"500","-1","19057","254","19"
"101","785","19058","257","19"
"100","689","19059","261","19"
"101","478","19060","266","19"
"100","196","19061","270","19"
"100","44","19062","275","19"
"100","314","19063","278","19"
"100","83","19064","282","19"
"100","368","19065","285","19"
"100","538","19066","288","19"
"100","908","19067","291","19"
"100","1130","19068","296","19"
"200","412","19069","299","19"
"101","609","19070","304","19"
"100","713","19071","307","19"
"100","280","19072","311","19"
"400","215","19073","316","19"
"100","173","19074","321","19"
"100","344","19075","325","19"
"101","255","19076","329","19"
"100","361","19077","333","19"
"100","610","19078","337","19"
"100","956","19079","341","19"
"100","815","19080","345","19"
"101","581","19081","349","19"
"100","1071","19082","354","19"
"100","674","19083","359","19"
"100","789","19084","363","19"
"101","690","19085","367","19"
"100","358","19086","371","19"
"100","626","19087","376","19"
"500","-1","19088","379","19"
"101","787","19089","382","19"
"100","741","19090","385","19"
"100","536","19091","390","19"
"100","281","19092","395","19"
"101","472","19093","399","19"
"100","282","19094","403","19"
"100","319","19095","407","19"
"100","734","19096","412","19"
"100","354","19097","416","19"
"100","782","19098","420","19"
"101","800","19099","423","19"
"100","557","19100","428","19"
"100","690","19101","432","19"
"101","570","19102","435","19"
"100","728","19103","439","19"
"100","660","19104","444","19"
"100","871","19105","449","19"
"100","826","19106","454","19"
"100","871","19107","458","19"
"101","723","19108","463","19"
"100","680","19109","467","19"
"100","618","19110","471","19"
"100","510","19111","474","19"
"100","414","19112","478","19"
"400","469","19113","481","19"
"100","197","19114","484","19"
"101","580","19115","489","19"
"510","-1","19116","494","19"
"100","283","19117","499","19"
"101","190","19118","504","19"
"100","342","19119","508","19"
"100","753","19120","513","19"
"100","340","19121","517","19"
"100","645","19122","521","19"
"100","413","19123","526","19"
"100","253","19124","531","19"
"101","150","19125","536","19"
"100","216","19126","540","19"
"100","377","19127","544","19"
"100","267","19128","547","19"
"100","385","19129","552","19"
"100","250","19130","556","19"
"101","273","19131","560","19"
"100","565","19132","565","19"
"100","306","19133","569","19"
"100","176","19134","572","19"
"101","532","19135","575","19"
"100","463","19136","578","19"
"100","254","19137","583","19"
"100","210","19138","586","19"
"100","473","19139","590","19"
"100","633","19140","595","19"
"510","-1","19141","598","19"
"200","421","19142","603","19"
"100","521","19143","608","19"
"101","748","19144","612","19"
"100","399","19145","616","19"
"100","653","19146","620","19"
"100","890","19147","624","19"
"101","975","19148","628","19"
"100","691","19149","633","19"
"100","932","19150","637","19"
"100","752","19151","640","19"
"400","515","19152","644","19"
"100","821","19153","649","19"
"100","517","19154","652","19"
"101","433","19155","655","19"
"100","181","19156","660","19"
"100","123","19157","665","19"
"100","550","19158","669","19"
"101","318","19159","673","19"
"100","205","19160","676","19"
"100","318","19161","680","19"
"101","198","19162","684","19"
"100","502","19163","689","19"
"100","386","19164","694","19"
"100","568","19165","697","19"
"100","808","19166","702","19"
"100","950","19167","706","19"
"101","648","19168","709","19"
"100","966","19169","712","19"
"100","838","19170","716","19"
"100","583","19171","719","19"
"100","291","19172","723","19"
"101","385","19173","728","19"
"100","625","19174","732","19"
"510","-1","19175","736","19"
"100","390","19176","741","19"
"101","184","19177","745","19"
"100","119","19178","750","19"
"100","100","19179","753","19"
"100","467","19180","758","19"
"100","364","19181","763","19"
"101","451","19182","768","19"
"100","306","19183","773","19"
"100","318","19184","777","19"
"101","486","19185","782","19"
"100","586","19186","785","19"
"100","499","19187","789","19"
"100","684","19188","793","19"
"101","753","19189","797","19"
"100","854","19190","800","19"
"101","668","19191","805","19"
"100","752","19192","808","19"
"100","830","19193","811","19"
"100","867","19194","815","19"
"100","627","19195","820","19"
"101","392","19196","825","19"
"100","638","19197","830","19"
"100","787","19198","835","19"
"100","643","19199","840","19"
"101","427","19200","844","19"
"100","314","50001","30","50"
"100","490","50002","33","50"
"100","345","50003","35","50"
"100","420","50004","35","50"
"100","623","50005","35","50"
"100","838","50006","35","50"
"100","931","50007","37","50"
"100","713","50008","38","50"
"100","475","50009","38","50"
"100","606","50010","40","50"
"100","488","50011","41","50"
"100","643","50012","44","50"
"100","577","50013","46","50"
"100","784","50014","48","50"
"101","931","50015","51","50"
"100","703","50016","54","50"
"100","876","50017","54","50"
"100","936","50018","56","50"
"100","766","50019","56","50"
"100","622","50020","58","50"
"100","550","50021","58","50"
"100","476","50022","60","50"
"100","551","50023","61","50"
"100","587","50024","62","50"
"100","532","50025","62","50"
"100","570","50026","64","50"
"100","488","50027","66","50"
"100","628","50028","68","50"
"100","552","50029","68","50"
"100","620","50030","69","50"
"100","709","50031","72","50"
"100","659","50032","74","50"
"100","757","50033","74","50"
"100","632","50034","74","50"
"100","563","50035","77","50"
"100","702","50036","80","50"
"100","641","50037","81","50"
"100","567","50038","84","50"
"100","517","50039","86","50"
"100","428","50040","89","50"
"100","288","50041","90","50"
"100","221","50042","91","50"
"100","351","50043","91","50"
"101","391","50044","93","50"
"100","352","50045","93","50"
"100","243","50046","95","50"
"100","125","50047","97","50"
"100","219","50048","100","50"
"100","489","50049","101","50"
"100","62","50050","104","50"
"100","486","50051","105","50"
"100","326","50052","107","50"
"100","105","50053","107","50"
"100","356","50054","107","50"
"100","108","50055","107","50"
"100","497","50056","109","50"
"100","806","50057","111","50"
"100","347","50058","114","50"
"100","119","50059","116","50"
"100","313","50060","117","50"
"100","687","50061","120","50"
"100","883","50062","122","50"
"100","987","50063","125","50"
"100","579","50064","127","50"
"100","439","50065","129","50"
"100","508","50066","132","50"
"100","610","50067","133","50"
"100","777","50068","135","50"
"100","557","50069","138","50"
"100","871","50070","141","50"
"100","1153","50071","144","50"
"100","1122","50072","146","50"
"100","757","50073","147","50"
"100","543","50074","149","50"
"100","489","50075","151","50"
"101","734","50076","152","50"
"100","634","50077","154","50"
"100","977","50078","156","50"
"100","1160","50079","158","50"
"100","816","50080","161","50"
"100","1107","50081","161","50"
"100","922","50082","161","50"
"100","601","50083","161","50"
"100","263","50084","163","50"
"300","515","50085","165","50"
"100","49","50086","168","50"
"100","13","50087","168","50"
"100","454","50088","171","50"
"100","681","50089","174","50"
"100","580","50090","175","50"
"100","397","50091","175","50"
