1c741169e04cff23fd67d2d293b9459430d8e532c66da66a7d738d3fbc1a1ecf,b10b660c6865337e9626278a79fc76ef0e39007b1aa6f7d2e09b3e2ea3edcff4,77161b2dda0fb5394d6ce9f72a986d11efa37ad81cdc856968654d6214ea8e13,dfa2bb074b4465e1bc99003c4075d0515780943413d0565191c9bc0115f6e7ff,1341360091b3d178ef24a094e0c6f87168df370cec72c846f21a8b064b0cafc1,303741490f37554f89afb1136f3a9718daf5d8183ed211dba0b07b43824bd69e,272d023e4dc92128d7fba865034b6ff3d7f08ab797bc81558d18afd35fb1d6ec,dcb88b037377cbcab762b4ac5bdaaf843f2b8920b81e6798498460065e8e768c,6066a5bdd5328413be1435c8ee0aec0295f6813897536900b64ef7bbd29045d1,0be295de67b1c414917d1dc2e9a04da59d152a9b1f993fecbfe53659502daed3,f921db48650c3c0e1e332c2595cde379def3d6e830ed0c08f84e5d67c0ffe2ee,e380d97bea7495142687eabb53447517f6c096107cc3fb9b69b1db95afaeb4d3,ba25f7dbc6774ce49e7bb7ee07c96c7043591877d9e0ad447dc6458ae2c49ffa,0cc7f171d62cab7a2dd316c2dea56902ce442254acf99f96c0ccacc549ae1870,7ba5d86fde7c8346621420574c2a1c7357597c85c6e78c8f76365c25e641fd2f,58681c7e2285e6a9971ce8712dea92863d2e84f3fcc3120455608f48544c3416,d299702637769b8448f38ee895d4ee668064444fadaad80e60760fde77b45eb1,4aad06b28573ecede330806cda7b96055733d617ecda2c08d4eb8aff20391acb,0f4c91ba1644d2d09e12abd28b3c806f6f23a0f177c1adbef58ab1d9d2b8dbe3,73cda6485e8343663979c86d0dc1d1175d56d76e84b72842b2ed479aa2eb1f09,ff7472f527de30142e22111b2cd36dcad86304fdc2c94bda333d185364079cd1,cd26a7b85da0d466b4e36b5d9d41e01afa91695320fd31825fa6cfe42f15fc02,38c4d0cf3fc7698f931a371724063c906ddce665f9177f7b848c2564b50c1a05,84a0e391d94262c33e0a1c41801597f0e0aee6644eb1afa337b62f89c506d8dd,d332f124e5a4df05444d0542761b4c2a63bdc5e3e5df26976753153d3d614ae5,a7422a61b31ad1f315ddcf332b6cbb0019033316655061a0449339e11240af32,f1863770c64170f79138c78638e2aca653a34ae8dc2e96d7cf9b89523058a806,06295b4b1fe55349503b5e99d6d84117dec14da94c0fed5ee4cd23066b05b4b0,2575a05c4399b47179e1ed343e3a15f1446d66888eab613e2947408a5e2f0f96,5912aa05714488618775e8d2a5ff0affdd3f01216d9fb5a68fb42113c91ebabc,f86e4487ad809ef572e633bedba91665162d025027c2c859fa34f2ea7764076c,1911f8d11fd2f3f5ba3b4d9da314afc5318ba097170a21c289ec31a8ea008503,20c11e6379211502cf93e8231e24140f13c53fab81b644e4271a673569550071,2213803c0caa921326a0a9ba12b5a2e81966b557505fc463d24bd511473c57bb,32c107c7cc795939a18ba35a742ac10a77b01758a5bb136399ced19a38dcb777,77d9b17914e2de1094b0fc0bda421c6b4b67dedd2a3676d56e6953b35041443d,b456ec1d08fc16c54caa734cdbb23e5c01949fae99e47aecf6d2d7f603f28fc4,a362e0044855741ca7e50ff6608e0b0ecb33cb0541ff1a1fe15f3ab6014b38fc,6115681096d7b670cb38d6ad36d8b74c96ed275d89756370a1d8fab4537d2796,155ebd6ddce7ee6b1cdc5c40b820de6d5a7e6f23a1c3ea29957eb3fc93cdcc04,f945109d717c9192393f694be233c53c7bb8736fd645f6208cbc1376bb1218aa
"55001","0","0","0","0","0","63001010","1","4","0","0","0","0","55001","0","2","600110552","0","101011","0","600000552","61361","0","620390052","0","0","0","620120050","0","0","0","1","2","10011007","0","36","1","0","100","652","620300052"
"56001","0","0","0","0","0","63001010","1","4","0","0","0","0","56001","0","2","600110562","0","101011","0","600000553","61361","0","620390053","0","0","0","620120051","0","0","0","1","2","10011007","0","36","1","0","100","659","620300053"
"57001","0","0","0","0","0","63001010","1","4","0","0","0","0","57001","0","2","600110572","0","101011","0","600000554","61361","0","620390054","0","0","0","620120052","0","0","0","1","2","10011007","0","36","1","0","100","662","620300054"
"58001","0","0","0","0","0","63001010","1","4","0","0","0","0","58001","0","2","600110582","0","101011","0","600000555","61361","0","620390055","0","0","0","620120053","0","0","0","1","2","10011007","0","36","1","0","100","667","620300055"
"59001","0","0","0","0","0","63001010","1","4","0","0","0","0","59001","0","2","600110592","0","101011","0","600000556","61361","0","620390056","0","0","0","620120054","0","0","0","1","2","10011007","0","36","1","0","100","679","620300056"
"60001","0","0","0","0","0","63001010","1","4","0","0","0","0","60001","0","2","600110602","0","101011","0","600000557","61361","0","620390057","0","0","0","620120055","0","0","0","1","2","10011007","0","36","1","0","100","683","620300057"
"61001","0","0","0","0","0","63001010","1","4","0","0","0","0","61001","0","2","600110612","0","101011","0","600000558","61361","0","620390058","0","0","0","620120056","0","0","0","1","2","10011007","0","36","1","0","100","692","620300058"
"62001","0","0","0","0","0","63001010","1","4","0","0","0","0","62001","0","2","600110622","0","101011","0","600000559","61361","0","620390059","0","0","0","620120057","0","0","0","1","2","10011008","0","10","1","0","100","698","620300059"
"63001","0","0","0","0","0","63001010","1","4","0","0","0","0","63001","0","2","600110632","0","101011","0","600000560","61361","0","620390060","0","0","0","620120058","0","0","0","1","2","10011008","0","10","1","0","100","703","620300060"
"64001","0","0","0","0","0","63001010","1","4","0","0","0","0","64001","0","2","600110642","0","101011","0","600000561","61361","0","620390061","0","0","0","620120059","0","0","0","1","2","10011008","0","10","1","0","100","713","620300061"
"65001","0","0","0","0","0","63001010","1","4","0","0","0","0","65001","0","2","600110652","0","101011","0","600000562","61361","0","620390062","0","0","0","620120060","0","0","0","1","2","10011008","0","10","1","0","100","722","620300062"
"66001","0","0","0","0","0","63001010","1","4","0","0","0","0","66001","0","2","600110662","0","101011","0","600000563","61361","0","620390063","0","0","0","620120061","0","0","0","1","2","10011008","0","10","1","0","100","733","620300063"
"67001","0","0","0","0","0","63001010","1","4","0","0","0","0","67001","0","2","600110672","0","101011","0","600000564","61361","0","620390064","0","0","0","620120062","0","0","0","1","2","10011008","0","10","1","0","100","741","620300064"
"68001","0","0","0","0","0","63001010","1","4","0","0","0","0","68001","0","2","600110682","0","101011","0","600000565","61361","0","620390065","0","0","0","620120063","0","0","0","1","2","10011008","0","10","1","0","100","750","620300065"
"69001","0","0","0","0","0","63001010","1","4","0","0","0","0","69001","0","2","600110692","0","101011","0","600000566","61361","0","620390066","0","0","0","620120064","0","0","0","1","2","10011008","0","10","1","0","100","762","620300066"
"3001","0","0","0","0","0","63001010","1","4","0","0","0","0","3001","0","2","600110032","0","101011","0","600000571","61361","0","620080001","0","0","0","620330001","0","0","0","1","2","10011001","0","36","1","0","100","258","620210101"
"4001","0","0","0","0","0","63001010","1","4","0","0","0","0","4001","0","2","600110042","0","101011","0","600000572","61361","0","620080001","0","0","0","620330001","0","0","0","1","2","10011001","0","36","1","0","100","258","620210101"
"5001","0","0","0","0","0","63001010","1","4","0","0","0","0","5001","0","2","600110052","0","101011","0","600000573","61361","0","620080002","0","0","0","620330001","0","0","0","1","2","10011001","0","36","1","0","100","268","620210102"
"6001","0","0","0","0","0","63001010","1","4","0","0","0","0","6001","0","2","600110062","0","101011","0","600000574","61361","0","620080003","0","0","0","620330001","0","0","0","1","2","10011001","0","36","1","0","100","273","620210103"
"7001","0","0","0","0","0","63001010","1","4","0","0","0","0","7001","0","2","600110072","0","101011","0","600000575","61361","0","620080004","0","0","0","620330002","0","0","0","1","2","10011001","0","36","1","0","100","281","620210104"
"8001","0","0","0","0","0","63001010","1","4","0","0","0","0","8001","0","2","600110082","0","101011","0","600000576","61361","0","620080005","0","0","0","620330003","0","0","0","1","2","10011001","0","36","1","0","100","288","620210105"
"9001","0","0","0","0","0","63001010","1","4","0","0","0","0","9001","0","2","600110092","0","101011","0","600000577","61361","0","620080006","0","0","0","620330004","0","0","0","1","2","10011002","0","36","1","0","100","298","620210106"
"10001","0","0","0","0","0","63001010","1","4","0","0","0","0","10001","0","2","600110102","0","101011","0","600000578","61361","0","620080007","0","0","0","620330005","0","0","0","1","2","10011002","0","36","1","0","100","309","620210107"
"11001","0","0","0","0","0","63001010","1","4","0","0","0","0","11001","0","2","600110112","0","101011","0","600000579","61361","0","620080008","0","0","0","620330006","0","0","0","1","2","10011002","0","36","1","0","100","313","620210108"
"12001","0","0","0","0","0","63001010","1","4","0","0","0","0","12001","0","2","600110122","0","101011","0","600000580","61361","0","620080009","0","0","0","620330007","0","0","0","1","2","10011002","0","36","1","0","100","321","620210109"
"13001","0","0","0","0","0","63001010","1","4","0","0","0","0","13001","0","2","600110132","0","101011","0","600000581","61361","0","620080010","0","0","0","620330008","0","0","0","1","2","10011002","0","36","1","0","100","326","620210110"
"14001","0","0","0","0","0","63001010","1","4","0","0","0","0","14001","0","2","600110142","0","101011","0","600000582","61361","0","620080011","0","0","0","620330009","0","0","0","1","2","10011002","0","36","1","0","100","336","620210111"
"15001","0","0","0","0","0","63001010","1","4","0","0","0","0","15001","0","2","600110152","0","101011","0","600000583","61361","0","620080012","0","0","0","620330010","0","0","0","1","2","10011002","0","36","1","0","100","341","620210112"
"16001","0","0","0","0","0","63001010","1","4","0","0","0","0","16001","0","2","600110162","0","101011","0","600000584","61361","0","620080013","0","0","0","620330011","0","0","0","1","2","10011002","0","36","1","0","100","351","620210113"
"17001","0","0","0","0","0","63001010","1","4","0","0","0","0","17001","0","2","600110172","0","101011","0","600000585","61361","0","620080014","0","0","0","620330012","0","0","0","1","2","10011002","0","36","1","0","100","356","620210114"
"18001","0","0","0","0","0","63001010","1","4","0","0","0","0","18001","0","2","600110182","0","101011","0","600000586","61361","0","620080015","0","0","0","620330013","0","0","0","1","2","10011003","0","36","1","0","100","366","620210115"
"19001","0","0","0","0","0","63001010","1","4","0","0","0","0","19001","0","2","600110192","0","101011","0","600000587","61361","0","620080016","0","0","0","620330014","0","0","0","1","2","10011003","0","36","1","0","100","371","620210116"
"20001","0","0","0","0","0","63001010","1","4","0","0","0","0","20001","0","2","600110202","0","101011","0","600000588","61361","0","620080017","0","0","0","620330015","0","0","0","1","2","10011003","0","36","1","0","100","375","620210117"
"21001","0","0","0","0","0","63001010","1","4","0","0","0","0","21001","0","2","600110212","0","101011","0","600000589","61361","0","620080018","0","0","0","620330016","0","0","0","1","2","10011003","0","36","1","0","100","381","620210118"
"22001","0","0","0","0","0","63001010","1","4","0","0","0","0","22001","0","2","600110222","0","101011","0","600000590","61361","0","620080019","0","0","0","620330017","0","0","0","1","2","10011003","0","36","1","0","100","386","620210119"
"23001","0","0","0","0","0","63001010","1","4","0","0","0","0","23001","0","2","600110232","0","101011","0","600000591","61361","0","620080020","0","0","0","620330018","0","0","0","1","2","10011003","0","36","1","0","100","390","620210120"
"24001","0","0","0","0","0","63001010","1","4","0","0","0","0","24001","0","2","600110242","0","101011","0","600000592","61361","0","620080021","0","0","0","620330019","0","0","0","1","2","10011003","0","36","1","0","100","396","620210121"
"25001","0","0","0","0","0","63001010","1","4","0","0","0","0","25001","0","2","600110252","0","101011","0","600000593","61361","0","620080022","0","0","0","620330020","0","0","0","1","2","10011003","0","36","1","0","100","401","620210122"
"26001","0","0","0","0","0","63001010","1","4","0","0","0","0","26001","0","2","600110262","0","101011","0","600000594","61361","0","620080023","0","0","0","620330021","0","0","0","1","2","10011003","0","36","1","0","100","405","620210123"
"27001","0","0","0","0","0","63001010","1","4","0","0","0","0","27001","0","2","600110272","0","101011","0","600000595","61361","0","620080024","0","0","0","620330022","0","0","0","1","2","10011004","0","36","1","0","100","411","620210124"
"28001","0","0","0","0","0","63001010","1","4","0","0","0","0","28001","0","2","600110282","0","101011","0","600000596","61361","0","620080025","0","0","0","620330023","0","0","0","1","2","10011004","0","36","1","0","100","417","620210125"
"29001","0","0","0","0","0","63001010","1","4","0","0","0","0","29001","0","2","600110292","0","101011","0","600000597","61361","0","620080026","0","0","0","620330024","0","0","0","1","2","10011004","0","36","1","0","100","422","620210126"
"30001","0","0","0","0","0","63001010","1","4","0","0","0","0","30001","0","2","600110302","0","101011","0","600000598","61361","0","620080027","0","0","0","620330025","0","0","0","1","2","10011004","0","36","1","0","100","427","620210127"
"31001","0","0","0","0","0","63001010","1","4","0","0","0","0","31001","0","2","600110312","0","101011","0","600000599","61361","0","620080028","0","0","0","620330026","0","0","0","1","2","10011004","0","36","1","0","100","433","620210128"
"32001","0","0","0","0","0","63001010","1","4","0","0","0","0","32001","0","2","600110322","0","101011","0","600000600","61361","0","620080029","0","0","0","620330027","0","0","0","1","2","10011004","0","36","1","0","100","442","620210129"
"33001","0","0","0","0","0","63001010","1","4","0","0","0","0","33001","0","2","600110332","0","101011","0","600000601","61361","0","620080030","0","0","0","620330028","0","0","0","1","2","10011004","0","36","1","0","100","455","620210130"
"34001","0","0","0","0","0","63001010","1","4","0","0","0","0","34001","0","2","600110342","0","101011","0","600000602","61361","0","620080031","0","0","0","620330029","0","0","0","1","2","10011004","0","36","1","0","100","460","620210131"
"35001","0","0","0","0","0","63001010","1","4","0","0","0","0","35001","0","2","600110352","0","101011","0","600000603","61361","0","620080032","0","0","0","620330030","0","0","0","1","2","10011005","0","36","1","0","100","464","620210132"
"36001","0","0","0","0","0","63001010","1","4","0","0","0","0","36001","0","2","600110362","0","101011","0","600000604","61361","0","620080033","0","0","0","620330031","0","0","0","1","2","10011005","0","36","1","0","100","476","620210133"
"37001","0","0","0","0","0","63001010","1","4","0","0","0","0","37001","0","2","600110372","0","101011","0","600000605","61361","0","620080034","0","0","0","620330032","0","0","0","1","2","10011005","0","36","1","0","100","482","620210134"
"38001","0","0","0","0","0","63001010","1","4","0","0","0","0","38001","0","2","600110382","0","101011","0","600000606","61361","0","620080035","0","0","0","620330033","0","0","0","1","2","10011005","0","36","1","0","100","492","620210135"
"39001","0","0","0","0","0","63001010","1","4","0","0","0","0","39001","0","2","600110392","0","101011","0","600000607","61361","0","620080036","0","0","0","620330034","0","0","0","1","2","10011005","0","36","1","0","100","500","620210136"
"40001","0","0","0","0","0","63001010","1","4","0","0","0","0","40001","0","2","600110402","0","101011","0","600000608","61361","0","620080037","0","0","0","620330035","0","0","0","1","2","10011005","0","36","1","0","100","514","620210137"
"41001","0","0","0","0","0","63001010","1","4","0","0","0","0","41001","0","2","600110412","0","101011","0","600000609","61361","0","620080038","0","0","0","620330036","0","0","0","1","2","10011005","0","36","1","0","100","518","620210138"
"42001","0","0","0","0","0","63001010","1","4","0","0","0","0","42001","0","2","600110422","0","101011","0","600000610","61361","0","620080039","0","0","0","620330037","0","0","0","1","2","10011006","0","36","1","0","100","523","620210139"
"43001","0","0","0","0","0","63001010","1","4","0","0","0","0","43001","0","2","600110432","0","101011","0","600000611","61361","0","620080040","0","0","0","620330038","0","0","0","1","2","10011006","0","36","1","0","100","538","620210140"
"44001","0","0","0","0","0","63001010","1","4","0","0","0","0","44001","0","2","600110442","0","101011","0","600000612","61361","0","620080041","0","0","0","620330039","0","0","0","1","2","10011006","0","36","1","0","100","551","620210141"
"45001","0","0","0","0","0","63001010","1","4","0","0","0","0","45001","0","2","600110452","0","101011","0","600000613","61361","0","620080042","0","0","0","620330040","0","0","0","1","2","10011006","0","36","1","0","100","565","620210142"
"46001","0","0","0","0","0","63001010","1","4","0","0","0","0","46001","0","2","600110462","0","101011","0","600000614","61361","0","620080043","0","0","0","620330041","0","0","0","1","2","10011006","0","36","1","0","100","574","620210143"
"47001","0","0","0","0","0","63001010","1","4","0","0","0","0","47001","0","2","600110472","0","101011","0","600000615","61361","0","620080044","0","0","0","620330042","0","0","0","1","2","10011006","0","36","1","0","100","577","620210144"
"48001","0","0","0","0","0","63001010","1","4","0","0","0","0","48001","0","2","600110482","0","101011","0","600000616","61361","0","620080045","0","0","0","620330043","0","0","0","1","2","10011006","0","36","1","0","100","587","620210145"
"49001","0","0","0","0","0","63001010","1","4","0","0","0","0","49001","0","2","600110492","0","101011","0","600000617","61361","0","620080046","0","0","0","620330044","0","0","0","1","2","10011007","0","36","1","0","100","598","620210146"
"50001","0","0","0","0","0","63001010","1","4","0","0","0","0","50001","0","2","600110502","0","101011","0","600000618","61361","0","620080047","0","0","0","620330045","0","0","0","1","2","10011007","0","36","1","0","100","614","620210147"
"51001","0","0","0","0","0","63001010","1","4","0","0","0","0","51001","0","2","600110512","0","101011","0","600000619","61361","0","620080048","0","0","0","620330046","0","0","0","1","2","10011007","0","36","1","0","100","621","620210148"
"52001","0","0","0","0","0","63001010","1","4","0","0","0","0","52001","0","2","600110522","0","101011","0","600000620","61361","0","620080049","0","0","0","620330047","0","0","0","1","2","10011007","0","36","1","0","100","629","620210149"
"53001","0","0","0","0","0","63001010","1","4","0","0","0","0","53001","0","2","600110532","0","101011","0","600000621","61361","0","620080050","0","0","0","620330048","0","0","0","1","2","10011007","0","36","1","0","100","640","620210150"
"54001","0","0","0","0","0","63001010","1","4","0","0","0","0","54001","0","2","600110542","0","101011","0","600000622","61361","0","620080051","0","0","0","620330049","0","0","0","1","2","10011007","0","36","1","0","100","647","620210151"
"55001","0","0","0","0","0","63001010","1","4","0","0","0","0","55001","0","2","600110552","0","101011","0","600000623","61361","0","620080052","0","0","0","620330050","0","0","0","1","2","10011007","0","36","1","0","100","652","620210152"
"56001","0","0","0","0","0","63001010","1","4","0","0","0","0","56001","0","2","600110562","0","101011","0","600000624","61361","0","620080053","0","0","0","620330051","0","0","0","1","2","10011007","0","36","1","0","100","659","620210153"
"57001","0","0","0","0","0","63001010","1","4","0","0","0","0","57001","0","2","600110572","0","101011","0","600000625","61361","0","620080054","0","0","0","620330052","0","0","0","1","2","10011007","0","36","1","0","100","662","620210154"
"58001","0","0","0","0","0","63001010","1","4","0","0","0","0","58001","0","2","600110582","0","101011","0","600000626","61361","0","620080055","0","0","0","620330053","0","0","0","1","2","10011007","0","36","1","0","100","667","620210155"
"59001","0","0","0","0","0","63001010","1","4","0","0","0","0","59001","0","2","600110592","0","101011","0","600000627","61361","0","620080056","0","0","0","620330054","0","0","0","1","2","10011007","0","36","1","0","100","679","620210156"
"60001","0","0","0","0","0","63001010","1","4","0","0","0","0","60001","0","2","600110602","0","101011","0","600000628","61361","0","620080057","0","0","0","620330055","0","0","0","1","2","10011007","0","36","1","0","100","683","620210157"
"61001","0","0","0","0","0","63001010","1","4","0","0","0","0","61001","0","2","600110612","0","101011","0","600000629","61361","0","620080058","0","0","0","620330056","0","0","0","1","2","10011007","0","36","1","0","100","692","620210158"
"62001","0","0","0","0","0","63001010","1","4","0","0","0","0","62001","0","2","600110622","0","101011","0","600000630","61361","0","620080059","0","0","0","620330057","0","0","0","1","2","10011008","0","10","1","0","100","698","620210159"
"63001","0","0","0","0","0","63001010","1","4","0","0","0","0","63001","0","2","600110632","0","101011","0","600000631","61361","0","620080060","0","0","0","620330058","0","0","0","1","2","10011008","0","10","1","0","100","703","620210160"
"64001","0","0","0","0","0","63001010","1","4","0","0","0","0","64001","0","2","600110642","0","101011","0","600000632","61361","0","620080061","0","0","0","620330059","0","0","0","1","2","10011008","0","10","1","0","100","713","620210161"
"65001","0","0","0","0","0","63001010","1","4","0","0","0","0","65001","0","2","600110652","0","101011","0","600000633","61361","0","620080062","0","0","0","620330060","0","0","0","1","2","10011008","0","10","1","0","100","722","620210162"
"66001","0","0","0","0","0","63001010","1","4","0","0","0","0","66001","0","2","600110662","0","101011","0","600000634","61361","0","620080063","0","0","0","620330061","0","0","0","1","2","10011008","0","10","1","0","100","733","620210163"
"67001","0","0","0","0","0","63001010","1","4","0","0","0","0","67001","0","2","600110672","0","101011","0","600000635","61361","0","620080064","0","0","0","620330062","0","0","0","1","2","10011008","0","10","1","0","100","741","620210164"
"68001","0","0","0","0","0","63001010","1","4","0","0","0","0","68001","0","2","600110682","0","101011","0","600000636","61361","0","620080065","0","0","0","620330063","0","0","0","1","2","10011008","0","10","1","0","100","750","620210165"
"69001","0","0","0","0","0","63001010","1","4","0","0","0","0","69001","0","2","600110692","0","101011","0","600000637","61361","0","620080066","0","0","0","620330064","0","0","0","1","2","10011008","0","10","1","0","100","762","620210166"
"3001","0","0","0","0","0","63001010","1","4","0","0","0","0","3001","0","2","600110032","0","101011","0","600000642","61361","0","620140001","0","0","0","620050001","0","0","0","1","2","10011001","0","36","1","0","100","258","620300001"
"4001","0","0","0","0","0","63001010","1","4","0","0","0","0","4001","0","2","600110042","0","101011","0","600000643","61361","0","620140001","0","0","0","620050001","0","0","0","1","2","10011001","0","36","1","0","100","258","620300001"
"5001","0","0","0","0","0","63001010","1","4","0","0","0","0","5001","0","2","600110052","0","101011","0","600000644","61361","0","620140002","0","0","0","620050001","0","0","0","1","2","10011001","0","36","1","0","100","268","620300002"
"6001","0","0","0","0","0","63001010","1","4","0","0","0","0","6001","0","2","600110062","0","101011","0","600000645","61361","0","620140003","0","0","0","620050002","0","0","0","1","2","10011001","0","36","1","0","100","273","620300003"
"7001","0","0","0","0","0","63001010","1","4","0","0","0","0","7001","0","2","600110072","0","101011","0","600000646","61361","0","620140004","0","0","0","620050003","0","0","0","1","2","10011001","0","36","1","0","100","281","620300004"
"8001","0","0","0","0","0","63001010","1","4","0","0","0","0","8001","0","2","600110082","0","101011","0","600000647","61361","0","620140005","0","0","0","620050004","0","0","0","1","2","10011001","0","36","1","0","100","288","620300005"
"9001","0","0","0","0","0","63001010","1","4","0","0","0","0","9001","0","2","600110092","0","101011","0","600000648","61361","0","620140006","0","0","0","620050005","0","0","0","1","2","10011002","0","36","1","0","100","298","620300006"
"10001","0","0","0","0","0","63001010","1","4","0","0","0","0","10001","0","2","600110102","0","101011","0","600000649","61361","0","620140007","0","0","0","620050006","0","0","0","1","2","10011002","0","36","1","0","100","309","620300007"
"11001","0","0","0","0","0","63001010","1","4","0","0","0","0","11001","0","2","600110112","0","101011","0","600000650","61361","0","620140008","0","0","0","620050007","0","0","0","1","2","10011002","0","36","1","0","100","313","620300008"
"12001","0","0","0","0","0","63001010","1","4","0","0","0","0","12001","0","2","600110122","0","101011","0","600000651","61361","0","620140009","0","0","0","620050008","0","0","0","1","2","10011002","0","36","1","0","100","321","620300009"
"13001","0","0","0","0","0","63001010","1","4","0","0","0","0","13001","0","2","600110132","0","101011","0","600000652","61361","0","620140010","0","0","0","620050009","0","0","0","1","2","10011002","0","36","1","0","100","326","620300010"
"14001","0","0","0","0","0","63001010","1","4","0","0","0","0","14001","0","2","600110142","0","101011","0","600000653","61361","0","620140011","0","0","0","620050010","0","0","0","1","2","10011002","0","36","1","0","100","336","620300011"
"15001","0","0","0","0","0","63001010","1","4","0","0","0","0","15001","0","2","600110152","0","101011","0","600000654","61361","0","620140012","0","0","0","620050011","0","0","0","1","2","10011002","0","36","1","0","100","341","620300012"
"16001","0","0","0","0","0","63001010","1","4","0","0","0","0","16001","0","2","600110162","0","101011","0","600000655","61361","0","620140013","0","0","0","620050012","0","0","0","1","2","10011002","0","36","1","0","100","351","620300013"
"17001","0","0","0","0","0","63001010","1","4","0","0","0","0","17001","0","2","600110172","0","101011","0","600000656","61361","0","620140014","0","0","0","620050013","0","0","0","1","2","10011002","0","36","1","0","100","356","620300014"
"18001","0","0","0","0","0","63001010","1","4","0","0","0","0","18001","0","2","600110182","0","101011","0","600000657","61361","0","620140015","0","0","0","620050014","0","0","0","1","2","10011003","0","36","1","0","100","366","620300015"
"19001","0","0","0","0","0","63001010","1","4","0","0","0","0","19001","0","2","600110192","0","101011","0","600000658","61361","0","620140016","0","0","0","620050015","0","0","0","1","2","10011003","0","36","1","0","100","371","620300016"
"20001","0","0","0","0","0","63001010","1","4","0","0","0","0","20001","0","2","600110202","0","101011","0","600000659","61361","0","620140017","0","0","0","620050016","0","0","0","1","2","10011003","0","36","1","0","100","375","620300017"
"21001","0","0","0","0","0","63001010","1","4","0","0","0","0","21001","0","2","600110212","0","101011","0","600000660","61361","0","620140018","0","0","0","620050017","0","0","0","1","2","10011003","0","36","1","0","100","381","620300018"
"22001","0","0","0","0","0","63001010","1","4","0","0","0","0","22001","0","2","600110222","0","101011","0","600000661","61361","0","620140019","0","0","0","620050018","0","0","0","1","2","10011003","0","36","1","0","100","386","620300019"
"23001","0","0","0","0","0","63001010","1","4","0","0","0","0","23001","0","2","600110232","0","101011","0","600000662","61361","0","620140020","0","0","0","620050019","0","0","0","1","2","10011003","0","36","1","0","100","390","620300020"
"24001","0","0","0","0","0","63001010","1","4","0","0","0","0","24001","0","2","600110242","0","101011","0","600000663","61361","0","620140021","0","0","0","620050020","0","0","0","1","2","10011003","0","36","1","0","100","396","620300021"
"25001","0","0","0","0","0","63001010","1","4","0","0","0","0","25001","0","2","600110252","0","101011","0","600000664","61361","0","620140022","0","0","0","620050021","0","0","0","1","2","10011003","0","36","1","0","100","401","620300022"
"26001","0","0","0","0","0","63001010","1","4","0","0","0","0","26001","0","2","600110262","0","101011","0","600000665","61361","0","620140023","0","0","0","620050022","0","0","0","1","2","10011003","0","36","1","0","100","405","620300023"
"27001","0","0","0","0","0","63001010","1","4","0","0","0","0","27001","0","2","600110272","0","101011","0","600000666","61361","0","620140024","0","0","0","620050023","0","0","0","1","2","10011004","0","36","1","0","100","411","620300024"
"28001","0","0","0","0","0","63001010","1","4","0","0","0","0","28001","0","2","600110282","0","101011","0","600000667","61361","0","620140025","0","0","0","620050024","0","0","0","1","2","10011004","0","36","1","0","100","417","620300025"
"29001","0","0","0","0","0","63001010","1","4","0","0","0","0","29001","0","2","600110292","0","101011","0","600000668","61361","0","620140026","0","0","0","620050025","0","0","0","1","2","10011004","0","36","1","0","100","422","620300026"
"30001","0","0","0","0","0","63001010","1","4","0","0","0","0","30001","0","2","600110302","0","101011","0","600000669","61361","0","620140027","0","0","0","620050026","0","0","0","1","2","10011004","0","36","1","0","100","427","620300027"
"31001","0","0","0","0","0","63001010","1","4","0","0","0","0","31001","0","2","600110312","0","101011","0","600000670","61361","0","620140028","0","0","0","620050027","0","0","0","1","2","10011004","0","36","1","0","100","433","620300028"
"32001","0","0","0","0","0","63001010","1","4","0","0","0","0","32001","0","2","600110322","0","101011","0","600000671","61361","0","620140029","0","0","0","620050028","0","0","0","1","2","10011004","0","36","1","0","100","442","620300029"
"33001","0","0","0","0","0","63001010","1","4","0","0","0","0","33001","0","2","600110332","0","101011","0","600000672","61361","0","620140030","0","0","0","620050029","0","0","0","1","2","10011004","0","36","1","0","100","455","620300030"
"34001","0","0","0","0","0","63001010","1","4","0","0","0","0","34001","0","2","600110342","0","101011","0","600000673","61361","0","620140031","0","0","0","620050030","0","0","0","1","2","10011004","0","36","1","0","100","460","620300031"
"35001","0","0","0","0","0","63001010","1","4","0","0","0","0","35001","0","2","600110352","0","101011","0","600000674","61361","0","620140032","0","0","0","620050031","0","0","0","1","2","10011005","0","36","1","0","100","464","620300032"
"36001","0","0","0","0","0","63001010","1","4","0","0","0","0","36001","0","2","600110362","0","101011","0","600000675","61361","0","620140033","0","0","0","620050032","0","0","0","1","2","10011005","0","36","1","0","100","476","620300033"
"37001","0","0","0","0","0","63001010","1","4","0","0","0","0","37001","0","2","600110372","0","101011","0","600000676","61361","0","620140034","0","0","0","620050033","0","0","0","1","2","10011005","0","36","1","0","100","482","620300034"
"38001","0","0","0","0","0","63001010","1","4","0","0","0","0","38001","0","2","600110382","0","101011","0","600000677","61361","0","620140035","0","0","0","620050034","0","0","0","1","2","10011005","0","36","1","0","100","492","620300035"
"39001","0","0","0","0","0","63001010","1","4","0","0","0","0","39001","0","2","600110392","0","101011","0","600000678","61361","0","620140036","0","0","0","620050035","0","0","0","1","2","10011005","0","36","1","0","100","500","620300036"
"40001","0","0","0","0","0","63001010","1","4","0","0","0","0","40001","0","2","600110402","0","101011","0","600000679","61361","0","620140037","0","0","0","620050036","0","0","0","1","2","10011005","0","36","1","0","100","514","620300037"
