40e9d65223e3d2e4cfeec3bfc1b272976631e1e1dd97c5bc427afd305a499266,6c4aa6462b92cd490a17e131604dd352e6a0341262b7d97a25f658c95d92760d,b0d46cab724be873b0d608f833c6a6c3e2cfe69732d91cbf213bd0f5d2f5e045,11e2a47abb0bc346d645d1719c68a167e7597015b28b548173a4b02898d38cb4,d6ad48cc7a43355a94f0a694dd182d5cb0584e5cd5ed99282f593d8e15f9ff8e,a4dfc1842dfb083073dedabb2d69511dc01572aab2ecb19ff169c66083e9adda,a7790862ca38cc506e2765943c58fc061b419f9f3cada20891bbb96fab27e042,ac7f692e233eba8589f84ae8d843001b2fb0ede17eedb428bc9d5d6915981077,13de3452bb0a58cfe653572dd252272c2e049474a96b0259a9ef9a75be1d297c,f6e7f5b275da29ad4fbef43c41b82ed71053b240b111360b3d268dc869e87e38,56fd2edf3dbd9dea00975ca2ac3f5cb832ddcab241be5ace1fe053639a99b7b8,b24ff7bbe7dbd0b3cf5f64d01d335fc045bd8bde138fb9de6a35a9cf8e4f3711,3db2c5f52cf1fdff53a45d972741903ea1e3320c6d9a1c7ca7371bcddb134ac7,46d07737392ca29302530d39c2e7c50628629b0feee570d16863430851cc71a6,0781ab92066c7f51bcc3ed96f52ec047b47bad925abceba6d6ce9abfdfa0f8b7,7fbe3145d603eaf2db458791b3824a0b756bb0ebaf7a3346f4f2dadb81e5eccf,f8c358815026d402a22b107021718fddd2d348fab3670ca3c6f6168d259c5e1f,7a8fe8cd0c89d7789dff0397a61b3a88d4717357598da3adfdbe45c24b36e9d0,f07c8a76e001302dec5a828ce9c5c7e2a360257e3adc746451e3dc0898fcad6f,d2c3fe3a5ad27b688af3cbdd837aa4e6c6b549f19daf7466ef2814e4705807b7,67ac64537c49d3b235ba7c2ca279b368e6fb3c941d2b7a9e98bca1cb99ec2a55,6606b91beef4f7432b4b5ed8011f1e0974e3ab57624dbf2bdd36569dbf51f825,9e68bd099407aff323afd4ebec4ce8b9822f6c0a8860f6e87f902b03ada0e6a7,33080f92ca870c4fb94db044241b8d83b21ec1fa3e4f85aacb4dd0d5de432402,7d23d28f6faf6d0d1a2e44268871a6d485bb0e2634e06a116e686b3c31ab4851,888da6b4f5e69f82154e7c99959891868112aea17f1969c5cf360fc44a2cb24a,ccb38fdac1ba5eb8a1ce1a3344bdbc82a67ce016a1910b7909322e670fa50fe4,acb9b56d2d9e309fcb432e83044ec15ad6ee244066c8ef69719a3d03ec28edbe,a043c00f14b1fbdef41b4c2e40068502387cb406ceda8167747fae2d5221c36e,93919cdf3df957e17b32b2c363afeb993d4d9cf41c7c5ac6164e8c59325ef896,95cef07881ccf58f78d86c1c18fdce0ee52318fcd5f08dfe8946a899acdd341f,a866547f017228826eeee1d7eea7cb76f532dc973ac37f9b8f8738670f0fdf09,362147d8713459e3f8c82bb184a024802ef25d4456ed98c0f897821e5806d96c,cf2cb91523facf906f434f23f7115fc17881d65e2ced7fdaa08dfd92d8dcbafd,3309221534c1e3482a643e9ec07cb4b36668591b5bd1a5d35ba0333828aac21b,f82d31f2ea398644830e60060a84085fa12eec3897dd283a90167789e9311243,688b6c9838e6f4f496d68ab218f6b2d97482e10e06be07b6ce6b03a0036ca77d,ac5b080c34ed303c1db5e4825ab78648b0fe52c5d5773869db510580c6f62f12,54a8fd864360459d4b7d712a1199e92278d521cc182da8ffbfcd456a28ac6641,e4eceb0df2fdfecdc87978976e63fa1cbaa674a6445a626f03b5eebf3f37026a
"1.2","100","140001","1","3200205","90008","1","6","bgm_M126","102842","102842","5","0","0","0","90","-50","90002","94002","1","32002","1.2","1","40004","502002511","1.2","1","0","0","0","0","25001","0","100","0","bgm_M126","0","5","400","320020506"
"1.2","100","140001","1","3200205","90008","1","7","bgm_M126","102843","102843","5","0","0","0","90","-50","90002","94002","1","32002","1.2","1","40004","502002521","1.2","1","0","0","0","0","25001","0","100","0","bgm_M126","0","5","400","320020507"
"0","100","140001","0","3200205","90008","1","8","bgm_M64","102851","102851","3","0","0","0","90","-50","90002","94002","1","32002","1","0","40004","502002531","0","1.2","0","0","0","0","25001","0","100","0","bgm_M64","0","5","400","320020508"
"0","100","140001","0","3200205","90008","1","9","bgm_M64","102851","102851","3","0","0","0","90","-50","90002","94002","1","32002","1","0","40004","502002541","0","1.2","0","0","0","0","25001","0","100","0","bgm_M64","0","5","400","320020509"
"0","100","140001","0","3200205","90008","1","10","bgm_M63","102852","102852","3","0","0","0","90","-50","90002","94002","1","32002","1","0","40004","502002551","1","0.5","0","0","0","0","25001","5.1","100","1","bgm_M63","0","5","400","320020510"
"0","50","140001","0","3200201","90008","0","1","bgm_M06","102841","102841","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","600","0","bgm_M06","0","1","0","320030101"
"0","50","140001","0","3200201","90008","0","2","bgm_M06","102842","102842","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","1","0","320030102"
"0","50","140001","0","3200202","90008","0","3","bgm_M06","102843","102843","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","1","0","320030103"
"0","50","140001","0","3200203","90008","0","4","bgm_M06","102842","102842","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","1200","0","bgm_M06","0","1","0","320030104"
"0","50","140001","0","3200204","90008","0","5","bgm_M06","102841","102841","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","90005","0","0","25001","0","1200","0","bgm_M06","0","1","0","320030105"
"1.2","100","140001","0.8","3200205","90008","1","6","bgm_M126","102842","102842","5","0","0","0","90","-50","90002","94002","1","32003","0.8","0.8","40004","502003111","0.8","1","0","0","0","0","25001","0","100","0","bgm_M126","0","1","0","320030106"
"1.2","100","140001","0.8","3200205","90008","1","7","bgm_M126","102843","102843","5","0","0","0","90","-50","90002","94002","1","32003","0.8","0.8","40004","502003121","0.8","1","0","0","0","0","25001","0","100","0","bgm_M126","0","1","0","320030107"
"0","100","140001","0","3200205","90008","1","8","bgm_M64","102851","102851","3","0","0","0","90","-50","90002","94002","1","32003","1","0","40004","502003131","0","1.2","0","0","0","0","25001","0","100","0","bgm_M64","0","1","0","320030108"
"0","100","140001","0","3200205","90008","1","9","bgm_M64","102851","102851","3","0","0","0","90","-50","90002","94002","1","32003","1","0","40004","502003141","0","1.2","0","0","0","0","25001","0","100","0","bgm_M64","0","1","0","320030109"
"0","100","140001","0","3200205","90008","1","10","bgm_M63","102852","102852","3","0","0","0","90","-50","90002","94002","1","32003","1","0","40004","502003151","1","0.5","0","0","0","0","25001","5.1","100","1","bgm_M63","0","1","0","320030110"
"0","50","140001","0","3200201","90008","0","1","bgm_M06","102841","102841","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","600","0","bgm_M06","0","2","100","320030201"
"0","50","140001","0","3200201","90008","0","2","bgm_M06","102842","102842","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","2","100","320030202"
"0","50","140001","0","3200202","90008","0","3","bgm_M06","102843","102843","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","2","100","320030203"
"0","50","140001","0","3200203","90008","0","4","bgm_M06","102842","102842","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","1200","0","bgm_M06","0","2","100","320030204"
"0","50","140001","0","3200204","90008","0","5","bgm_M06","102841","102841","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","90005","0","0","25001","0","1200","0","bgm_M06","0","2","100","320030205"
"1.2","100","140001","0.8","3200205","90008","1","6","bgm_M126","102842","102842","5","0","0","0","90","-50","90002","94002","1","32003","0.8","0.8","40004","502003211","0.8","1","0","0","0","0","25001","0","100","0","bgm_M126","0","2","100","320030206"
"1.2","100","140001","0.8","3200205","90008","1","7","bgm_M126","102843","102843","5","0","0","0","90","-50","90002","94002","1","32003","0.8","0.8","40004","502003221","0.8","1","0","0","0","0","25001","0","100","0","bgm_M126","0","2","100","320030207"
"0","100","140001","0","3200205","90008","1","8","bgm_M64","102851","102851","3","0","0","0","90","-50","90002","94002","1","32003","1","0","40004","502003231","0","1.2","0","0","0","0","25001","0","100","0","bgm_M64","0","2","100","320030208"
"0","100","140001","0","3200205","90008","1","9","bgm_M64","102851","102851","3","0","0","0","90","-50","90002","94002","1","32003","1","0","40004","502003241","0","1.2","0","0","0","0","25001","0","100","0","bgm_M64","0","2","100","320030209"
"0","100","140001","0","3200205","90008","1","10","bgm_M63","102852","102852","3","0","0","0","90","-50","90002","94002","1","32003","1","0","40004","502003251","1","0.5","0","0","0","0","25001","5.1","100","1","bgm_M63","0","2","100","320030210"
"0","50","140001","0","3200201","90008","0","1","bgm_M06","102841","102841","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","600","0","bgm_M06","0","3","200","320030301"
"0","50","140001","0","3200201","90008","0","2","bgm_M06","102842","102842","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","3","200","320030302"
"0","50","140001","0","3200202","90008","0","3","bgm_M06","102843","102843","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","3","200","320030303"
"0","50","140001","0","3200203","90008","0","4","bgm_M06","102842","102842","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","1200","0","bgm_M06","0","3","200","320030304"
"0","50","140001","0","3200204","90008","0","5","bgm_M06","102841","102841","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","90005","0","0","25001","0","1200","0","bgm_M06","0","3","200","320030305"
"1.2","100","140001","0.8","3200205","90008","1","6","bgm_M126","102842","102842","5","0","0","0","90","-50","90002","94002","1","32003","0.8","0.8","40004","502003311","0.8","1","0","0","0","0","25001","0","100","0","bgm_M126","0","3","200","320030306"
"1.2","100","140001","0.8","3200205","90008","1","7","bgm_M126","102843","102843","5","0","0","0","90","-50","90002","94002","1","32003","0.8","0.8","40004","502003321","0.8","1","0","0","0","0","25001","0","100","0","bgm_M126","0","3","200","320030307"
"0","100","140001","0","3200205","90008","1","8","bgm_M64","102851","102851","3","0","0","0","90","-50","90002","94002","1","32003","1","0","40004","502003331","0","1.2","0","0","0","0","25001","0","100","0","bgm_M64","0","3","200","320030308"
"0","100","140001","0","3200205","90008","1","9","bgm_M64","102851","102851","3","0","0","0","90","-50","90002","94002","1","32003","1","0","40004","502003341","0","1.2","0","0","0","0","25001","0","100","0","bgm_M64","0","3","200","320030309"
"0","100","140001","0","3200205","90008","1","10","bgm_M63","102852","102852","3","0","0","0","90","-50","90002","94002","1","32003","1","0","40004","502003351","1","0.5","0","0","0","0","25001","5.1","100","1","bgm_M63","0","3","200","320030310"
"0","50","140001","0","3200201","90008","0","1","bgm_M06","102841","102841","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","600","0","bgm_M06","0","4","300","320030401"
"0","50","140001","0","3200201","90008","0","2","bgm_M06","102842","102842","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","4","300","320030402"
"0","50","140001","0","3200202","90008","0","3","bgm_M06","102843","102843","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","4","300","320030403"
"0","50","140001","0","3200203","90008","0","4","bgm_M06","102842","102842","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","1200","0","bgm_M06","0","4","300","320030404"
"0","50","140001","0","3200204","90008","0","5","bgm_M06","102841","102841","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","90005","0","0","25001","0","1200","0","bgm_M06","0","4","300","320030405"
"1.2","100","140001","0.8","3200205","90008","1","6","bgm_M126","102842","102842","5","0","0","0","90","-50","90002","94002","1","32003","0.8","0.8","40004","502003411","0.8","1","0","0","0","0","25001","0","100","0","bgm_M126","0","4","300","320030406"
"1.2","100","140001","0.8","3200205","90008","1","7","bgm_M126","102843","102843","5","0","0","0","90","-50","90002","94002","1","32003","0.8","0.8","40004","502003421","0.8","1","0","0","0","0","25001","0","100","0","bgm_M126","0","4","300","320030407"
"0","100","140001","0","3200205","90008","1","8","bgm_M64","102851","102851","3","0","0","0","90","-50","90002","94002","1","32003","1","0","40004","502003431","0","1.2","0","0","0","0","25001","0","100","0","bgm_M64","0","4","300","320030408"
"0","100","140001","0","3200205","90008","1","9","bgm_M64","102851","102851","3","0","0","0","90","-50","90002","94002","1","32003","1","0","40004","502003441","0","1.2","0","0","0","0","25001","0","100","0","bgm_M64","0","4","300","320030409"
"0","100","140001","0","3200205","90008","1","10","bgm_M63","102852","102852","3","0","0","0","90","-50","90002","94002","1","32003","1","0","40004","502003451","1","0.5","0","0","0","0","25001","5.1","100","1","bgm_M63","0","4","300","320030410"
"0","50","140001","0","3200201","90008","0","1","bgm_M06","102841","102841","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","600","0","bgm_M06","0","5","400","320030501"
"0","50","140001","0","3200201","90008","0","2","bgm_M06","102842","102842","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","5","400","320030502"
"0","50","140001","0","3200202","90008","0","3","bgm_M06","102843","102843","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","5","400","320030503"
"0","50","140001","0","3200203","90008","0","4","bgm_M06","102842","102842","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","0","0","0","25001","0","1200","0","bgm_M06","0","5","400","320030504"
"0","50","140001","0","3200204","90008","0","5","bgm_M06","102841","102841","1","0","0","0","90","-50","90002","94002","0","32003","0","0","40004","0","0","1.2","0","90005","0","0","25001","0","1200","0","bgm_M06","0","5","400","320030505"
"1.2","100","140001","0.8","3200205","90008","1","6","bgm_M126","102842","102842","5","0","0","0","90","-50","90002","94002","1","32003","0.8","0.8","40004","502003511","0.8","1","0","0","0","0","25001","0","100","0","bgm_M126","0","5","400","320030506"
"1.2","100","140001","0.8","3200205","90008","1","7","bgm_M126","102843","102843","5","0","0","0","90","-50","90002","94002","1","32003","0.8","0.8","40004","502003521","0.8","1","0","0","0","0","25001","0","100","0","bgm_M126","0","5","400","320030507"
"0","100","140001","0","3200205","90008","1","8","bgm_M64","102851","102851","3","0","0","0","90","-50","90002","94002","1","32003","1","0","40004","502003531","0","1.2","0","0","0","0","25001","0","100","0","bgm_M64","0","5","400","320030508"
"0","100","140001","0","3200205","90008","1","9","bgm_M64","102851","102851","3","0","0","0","90","-50","90002","94002","1","32003","1","0","40004","502003541","0","1.2","0","0","0","0","25001","0","100","0","bgm_M64","0","5","400","320030509"
"0","100","140001","0","3200205","90008","1","10","bgm_M63","102852","102852","3","0","0","0","90","-50","90002","94002","1","32003","1","0","40004","502003551","1","0.5","0","0","0","0","25001","5.1","100","1","bgm_M63","0","5","400","320030510"
"0","50","140001","0","3200201","90008","0","1","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","600","0","bgm_M06","0","1","0","320040101"
"0","50","140001","0","3200201","90008","0","2","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","1","0","320040102"
"0","50","140001","0","3200202","90008","0","3","bgm_M06","103063","103063","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","1","0","320040103"
"0","50","140001","0","3200203","90008","0","4","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1200","0","bgm_M06","0","1","0","320040104"
"0","50","140001","0","3200204","90008","0","5","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1200","0","bgm_M06","0","1","0","320040105"
"1.2","100","94002","0.8","3200205","90002","1","6","bgm_M126","103062","103062","5","0","0","0","90","-50","90009","90008","1","32004","0.8","0.8","40004","502004111","0.8","1","0","25001","0","320040106","140001","0","100","0","bgm_M126","0","1","0","320040106"
"1.1","100","94002","0.8","3200205","90002","1","7","bgm_M126","103063","103063","5","0","0","0","90","-50","90010","90008","1","32004","0.8","0.8","40004","502004121","0.8","1","0","25001","0","320040107","140001","0","100","0","bgm_M126","0","1","0","320040107"
"0","100","94002","0","3200205","90002","1","8","bgm_M64","103071","103071","3","0","0","0","90","-50","90011","90008","1","32004","1","0","40004","502004131","0","0.9","0","25001","0","320040108","140001","0","100","0","bgm_M64","0","1","0","320040108"
"0","100","94002","0","3200205","90002","1","9","bgm_M64","103071","103071","3","0","10","0","90","-50","90009","90008","1","32004","1","0","40006","502004141","0","1.1","0","25001","0","320040109","140001","0","100","0","bgm_M64","20","1","0","320040109"
"0","100","140001","0","3200205","90008","1","10","bgm_M63","103072","103072","3","0","0","0","90","-50","90002","94002","1","32004","1","0","40007","502004151","0","1","0","0","0","320040110","25001","0","100","0","bgm_M63","0","1","0","320040110"
"0","50","140001","0","3200201","90008","0","1","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","600","0","bgm_M06","0","2","0","320040201"
"0","50","140001","0","3200201","90008","0","2","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","2","0","320040202"
"0","50","140001","0","3200202","90008","0","3","bgm_M06","103063","103063","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","2","0","320040203"
"0","50","140001","0","3200203","90008","0","4","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1200","0","bgm_M06","0","2","0","320040204"
"0","50","140001","0","3200204","90008","0","5","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1200","0","bgm_M06","0","2","0","320040205"
"1.2","100","94002","0.8","3200205","90002","1","6","bgm_M126","103062","103062","5","0","0","0","90","-50","90009","90008","1","32004","0.8","0.8","40004","502004211","0.8","1","0","25001","0","320040106","140001","0","100","0","bgm_M126","0","2","0","320040206"
"1.1","100","94002","0.8","3200205","90002","1","7","bgm_M126","103063","103063","5","0","0","0","90","-50","90010","90008","1","32004","0.8","0.8","40004","502004221","0.8","1","0","25001","0","320040107","140001","0","100","0","bgm_M126","0","2","0","320040207"
"0","100","94002","0","3200205","90002","1","8","bgm_M64","103071","103071","3","0","0","0","90","-50","90011","90008","1","32004","1","0","40004","502004231","0","0.9","0","25001","0","320040108","140001","0","100","0","bgm_M64","0","2","0","320040208"
"0","100","94002","0","3200205","90002","1","9","bgm_M64","103071","103071","3","0","10","0","90","-50","90009","90008","1","32004","1","0","40006","502004241","0","1.1","0","25001","0","320040109","140001","0","100","0","bgm_M64","20","2","0","320040209"
"0","100","140001","0","3200205","90008","1","10","bgm_M63","103072","103072","3","0","0","0","90","-50","90002","94002","1","32004","1","0","40007","502004251","0","1","0","0","0","320040110","25001","0","100","0","bgm_M63","0","2","0","320040210"
"0","50","140001","0","3200201","90008","0","1","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","600","0","bgm_M06","0","3","0","320040301"
"0","50","140001","0","3200201","90008","0","2","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","3","0","320040302"
"0","50","140001","0","3200202","90008","0","3","bgm_M06","103063","103063","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","3","0","320040303"
"0","50","140001","0","3200203","90008","0","4","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1200","0","bgm_M06","0","3","0","320040304"
"0","50","140001","0","3200204","90008","0","5","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1200","0","bgm_M06","0","3","0","320040305"
"1.2","100","94002","0.8","3200205","90002","1","6","bgm_M126","103062","103062","5","0","0","0","90","-50","90009","90008","1","32004","0.8","0.8","40004","502004311","0.8","1","0","25001","0","320040106","140001","0","100","0","bgm_M126","0","3","0","320040306"
"1.1","100","94002","0.8","3200205","90002","1","7","bgm_M126","103063","103063","5","0","0","0","90","-50","90010","90008","1","32004","0.8","0.8","40004","502004321","0.8","1","0","25001","0","320040107","140001","0","100","0","bgm_M126","0","3","0","320040307"
"0","100","94002","0","3200205","90002","1","8","bgm_M64","103071","103071","3","0","0","0","90","-50","90011","90008","1","32004","1","0","40004","502004331","0","0.9","0","25001","0","320040108","140001","0","100","0","bgm_M64","0","3","0","320040308"
"0","100","94002","0","3200205","90002","1","9","bgm_M64","103071","103071","3","0","10","0","90","-50","90009","90008","1","32004","1","0","40006","502004341","0","1.1","0","25001","0","320040109","140001","0","100","0","bgm_M64","20","3","0","320040309"
"0","100","140001","0","3200205","90008","1","10","bgm_M63","103072","103072","3","0","0","0","90","-50","90002","94002","1","32004","1","0","40007","502004351","0","1","0","0","0","320040110","25001","0","100","0","bgm_M63","0","3","0","320040310"
"0","50","140001","0","3200201","90008","0","1","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","600","0","bgm_M06","0","4","0","320040401"
"0","50","140001","0","3200201","90008","0","2","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","4","0","320040402"
"0","50","140001","0","3200202","90008","0","3","bgm_M06","103063","103063","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","4","0","320040403"
"0","50","140001","0","3200203","90008","0","4","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1200","0","bgm_M06","0","4","0","320040404"
"0","50","140001","0","3200204","90008","0","5","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1200","0","bgm_M06","0","4","0","320040405"
"1.2","100","94002","0.8","3200205","90002","1","6","bgm_M126","103062","103062","5","0","0","0","90","-50","90009","90008","1","32004","0.8","0.8","40004","502004411","0.8","1","0","25001","0","320040106","140001","0","100","0","bgm_M126","0","4","0","320040406"
"1.1","100","94002","0.8","3200205","90002","1","7","bgm_M126","103063","103063","5","0","0","0","90","-50","90010","90008","1","32004","0.8","0.8","40004","502004421","0.8","1","0","25001","0","320040107","140001","0","100","0","bgm_M126","0","4","0","320040407"
"0","100","94002","0","3200205","90002","1","8","bgm_M64","103071","103071","3","0","0","0","90","-50","90011","90008","1","32004","1","0","40004","502004431","0","0.9","0","25001","0","320040108","140001","0","100","0","bgm_M64","0","4","0","320040408"
"0","100","94002","0","3200205","90002","1","9","bgm_M64","103071","103071","3","0","10","0","90","-50","90009","90008","1","32004","1","0","40006","502004441","0","1.1","0","25001","0","320040109","140001","0","100","0","bgm_M64","20","4","0","320040409"
"0","100","140001","0","3200205","90008","1","10","bgm_M63","103072","103072","3","0","0","0","90","-50","90002","94002","1","32004","1","0","40007","502004451","0","1","0","0","0","320040110","25001","0","100","0","bgm_M63","0","4","0","320040410"
"0","50","140001","0","3200201","90008","0","1","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","600","0","bgm_M06","0","5","0","320040501"
"0","50","140001","0","3200201","90008","0","2","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","5","0","320040502"
"0","50","140001","0","3200202","90008","0","3","bgm_M06","103063","103063","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","5","0","320040503"
"0","50","140001","0","3200203","90008","0","4","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1200","0","bgm_M06","0","5","0","320040504"
"0","50","140001","0","3200204","90008","0","5","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32004","0","0","40005","0","0","1.2","0","90005","0","0","25001","0","1200","0","bgm_M06","0","5","0","320040505"
"1.2","100","94002","0.8","3200205","90002","1","6","bgm_M126","103062","103062","5","0","0","0","90","-50","90009","90008","1","32004","0.8","0.8","40004","502004511","0.8","1","0","25001","0","320040106","140001","0","100","0","bgm_M126","0","5","0","320040506"
"1.1","100","94002","0.8","3200205","90002","1","7","bgm_M126","103063","103063","5","0","0","0","90","-50","90010","90008","1","32004","0.8","0.8","40004","502004521","0.8","1","0","25001","0","320040107","140001","0","100","0","bgm_M126","0","5","0","320040507"
"0","100","94002","0","3200205","90002","1","8","bgm_M64","103071","103071","3","0","0","0","90","-50","90011","90008","1","32004","1","0","40004","502004531","0","0.9","0","25001","0","320040108","140001","0","100","0","bgm_M64","0","5","0","320040508"
"0","100","94002","0","3200205","90002","1","9","bgm_M64","103071","103071","3","0","10","0","90","-50","90009","90008","1","32004","1","0","40006","502004541","0","1.1","0","25001","0","320040109","140001","0","100","0","bgm_M64","20","5","0","320040509"
"0","100","140001","0","3200205","90008","1","10","bgm_M63","103072","103072","3","0","0","0","90","-50","90002","94002","1","32004","1","0","40007","502004551","0","1","0","0","0","320040110","25001","0","100","0","bgm_M63","0","5","0","320040510"
"0","50","140001","0","3200201","90008","0","1","bgm_M06","103061","103061","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","600","0","bgm_M06","0","1","0","320050101"
"0","50","140001","0","3200201","90008","0","2","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","1","0","320050102"
"0","50","140001","0","3200202","90008","0","3","bgm_M06","103063","103063","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","800","0","bgm_M06","0","1","0","320050103"
"0","50","140001","0","3200203","90008","0","4","bgm_M06","103062","103062","1","0","0","0","90","-50","90002","94002","0","32005","0","0","40005","0","0","1.2","0","0","0","0","25001","0","1200","0","bgm_M06","0","1","0","320050104"
