cf717e04f45de25c1ef70cb70110cfe785a85ebf8c6f4cda40309139414fee7d,1f03d0cdfdada0c9d732896df1156749486a8325e6e8a4eb49ef31930fa0509a,cd666a3fa02115a01358a25df504ead8645f72c2b915a3d293ba817f9fa86b9d,8f5ffc7975f98a1815ced09f913c1f37822e6def0a6abc16f0c87171b7b39dd2,c24d84d908e4923193225ee6e8027f1ed69a0c52849066aed4559893a95c7966
"100","173","15036","15","371"
"100","178","15037","15","104"
"100","181","15038","15","36"
"100","185","15039","15","127"
"100","190","15040","15","68"
"101","194","15041","15","256"
"100","197","15042","15","182"
"100","201","15043","15","132"
"100","206","15044","15","78"
"100","209","15045","15","224"
"100","214","15046","15","4"
"100","217","15047","15","102"
"400","220","15048","15","159"
"100","223","15049","15","104"
"100","228","15050","15","135"
"101","232","15051","15","185"
"100","236","15052","15","377"
"100","240","15053","15","133"
"100","243","15054","15","255"
"101","246","15055","15","361"
"100","249","15056","15","293"
"500","254","15057","15","-1"
"101","257","15058","15","201"
"100","261","15059","15","375"
"101","266","15060","15","229"
"100","270","15061","15","364"
"100","275","15062","15","496"
"100","278","15063","15","458"
"100","282","15064","15","216"
"200","285","15065","15","627"
"100","288","15066","15","117"
"100","291","15067","15","289"
"100","296","15068","15","151"
"100","299","15069","15","745"
"101","304","15070","15","452"
"100","307","15071","15","545"
"100","311","15072","15","830"
"400","316","15073","15","615"
"100","321","15074","15","650"
"100","325","15075","15","752"
"101","329","15076","15","494"
"100","333","15077","15","724"
"100","337","15078","15","530"
"100","341","15079","15","449"
"100","345","15080","15","667"
"101","349","15081","15","715"
"100","354","15082","15","670"
"100","359","15083","15","450"
"100","363","15084","15","790"
"101","367","15085","15","410"
"100","371","15086","15","822"
"100","376","15087","15","374"
"500","379","15088","15","-1"
"101","382","15089","15","374"
"100","385","15090","15","663"
"100","390","15091","15","593"
"100","395","15092","15","910"
"101","399","15093","15","589"
"100","403","15094","15","495"
"100","407","15095","15","981"
"100","412","15096","15","790"
"100","416","15097","15","1063"
"100","420","15098","15","613"
"101","423","15099","15","554"
"100","428","15100","15","168"
"100","432","15101","15","373"
"101","435","15102","15","482"
"100","439","15103","15","355"
"100","444","15104","15","285"
"100","449","15105","15","150"
"100","454","15106","15","121"
"100","458","15107","15","277"
"101","463","15108","15","483"
"100","467","15109","15","331"
"100","471","15110","15","105"
"100","474","15111","15","255"
"100","478","15112","15","446"
"400","481","15113","15","825"
"100","484","15114","15","778"
"101","489","15115","15","563"
"510","494","15116","15","-1"
"100","499","15117","15","362"
"101","504","15118","15","551"
"100","508","15119","15","722"
"100","513","15120","15","1014"
"100","517","15121","15","915"
"100","521","15122","15","850"
"100","526","15123","15","702"
"100","531","15124","15","539"
"101","536","15125","15","583"
"100","540","15126","15","720"
"100","544","15127","15","578"
"100","547","15128","15","507"
"100","552","15129","15","426"
"100","556","15130","15","586"
"101","560","15131","15","381"
"100","565","15132","15","521"
"100","569","15133","15","771"
"100","572","15134","15","635"
"101","575","15135","15","738"
"100","578","15136","15","480"
"100","583","15137","15","354"
"100","586","15138","15","405"
"100","590","15139","15","560"
"100","595","15140","15","836"
"510","598","15141","15","-1"
"200","603","15142","15","631"
"100","608","15143","15","920"
"101","612","15144","15","848"
"100","616","15145","15","1051"
"100","620","15146","15","1090"
"100","624","15147","15","1163"
"101","628","15148","15","986"
"100","633","15149","15","1135"
"100","637","15150","15","961"
"100","640","15151","15","996"
"400","644","15152","15","834"
"100","649","15153","15","1054"
"100","652","15154","15","758"
"101","655","15155","15","990"
"100","660","15156","15","913"
"100","665","15157","15","672"
"100","669","15158","15","897"
"101","673","15159","15","777"
"100","676","15160","15","837"
"100","680","15161","15","882"
"101","684","15162","15","912"
"100","689","15163","15","839"
"100","694","15164","15","729"
"100","697","15165","15","550"
"100","702","15166","15","281"
"100","706","15167","15","653"
"101","709","15168","15","379"
"100","712","15169","15","649"
"100","716","15170","15","752"
"100","719","15171","15","790"
"100","723","15172","15","866"
"101","728","15173","15","823"
"100","732","15174","15","875"
"510","736","15175","15","-1"
"100","741","15176","15","465"
"101","745","15177","15","375"
"100","750","15178","15","418"
"100","753","15179","15","101"
"100","758","15180","15","433"
"100","763","15181","15","62"
"101","768","15182","15","272"
"100","773","15183","15","63"
"100","777","15184","15","175"
"101","782","15185","15","419"
"100","785","15186","15","136"
"100","789","15187","15","39"
"100","793","15188","15","229"
"101","797","15189","15","337"
"100","800","15190","15","602"
"101","805","15191","15","566"
"100","808","15192","15","497"
"100","811","15193","15","676"
"100","815","15194","15","805"
"100","820","15195","15","630"
"101","825","15196","15","517"
"100","830","15197","15","807"
"100","835","15198","15","666"
"100","840","15199","15","270"
"101","844","15200","15","526"
"100","30","16001","16","250"
"100","33","16002","16","463"
"101","40","16003","16","165"
"100","44","16004","16","303"
"100","48","16005","16","396"
"100","53","16006","16","534"
"100","57","16007","16","685"
"101","61","16008","16","761"
"100","66","16009","16","446"
"100","69","16010","16","17"
"100","72","16011","16","390"
"100","75","16012","16","421"
"100","78","16013","16","649"
"101","81","16014","16","842"
"100","85","16015","16","905"
"100","88","16016","16","1128"
"400","93","16017","16","744"
"100","96","16018","16","445"
"100","99","16019","16","836"
"100","102","16020","16","658"
"101","106","16021","16","379"
"100","110","16022","16","76"
"100","115","16023","16","115"
"101","119","16024","16","361"
"100","122","16025","16","739"
"100","127","16026","16","644"
"101","132","16027","16","966"
"100","136","16028","16","1110"
"100","141","16029","16","759"
"100","145","16030","16","496"
"500","150","16031","16","550"
"100","155","16032","16","525"
"100","160","16033","16","378"
"101","163","16034","16","374"
"100","168","16035","16","548"
"100","173","16036","16","506"
"100","178","16037","16","616"
"100","181","16038","16","404"
"100","185","16039","16","258"
"100","190","16040","16","411"
"101","194","16041","16","315"
"100","197","16042","16","137"
"100","201","16043","16","46"
"100","206","16044","16","237"
"100","209","16045","16","385"
"100","214","16046","16","251"
"100","217","16047","16","212"
"400","220","16048","16","262"
"100","223","16049","16","169"
"100","228","16050","16","464"
"101","232","16051","16","744"
"100","236","16052","16","560"
"100","240","16053","16","341"
"100","243","16054","16","357"
"101","246","16055","16","297"
"100","249","16056","16","368"
"500","254","16057","16","-1"
"101","257","16058","16","528"
"100","261","16059","16","272"
"101","266","16060","16","158"
"100","270","16061","16","432"
"100","275","16062","16","327"
"100","278","16063","16","181"
"100","282","16064","16","294"
"200","285","16065","16","496"
"100","288","16066","16","542"
"100","291","16067","16","290"
"100","296","16068","16","36"
"100","299","16069","16","117"
"101","304","16070","16","344"
"100","307","16071","16","308"
"100","311","16072","16","498"
"400","316","16073","16","418"
"100","321","16074","16","106"
"100","325","16075","16","187"
"101","329","16076","16","524"
"100","333","16077","16","812"
"100","337","16078","16","895"
"100","341","16079","16","1114"
"100","345","16080","16","966"
"101","349","16081","16","658"
"100","354","16082","16","745"
"100","359","16083","16","872"
"100","363","16084","16","1193"
"101","367","16085","16","992"
"100","371","16086","16","864"
"100","376","16087","16","991"
"500","379","16088","16","-1"
"101","382","16089","16","982"
"100","385","16090","16","885"
"100","390","16091","16","1166"
"100","395","16092","16","1071"
"101","399","16093","16","870"
"100","403","16094","16","1156"
"100","407","16095","16","842"
"100","412","16096","16","1112"
"100","416","16097","16","914"
"100","420","16098","16","804"
"101","423","16099","16","1116"
"100","428","16100","16","1008"
"100","432","16101","16","928"
"101","435","16102","16","582"
"100","439","16103","16","393"
"100","444","16104","16","318"
"100","449","16105","16","556"
"100","454","16106","16","592"
"100","458","16107","16","935"
"101","463","16108","16","800"
"100","467","16109","16","974"
"100","471","16110","16","1123"
"100","474","16111","16","1041"
"100","478","16112","16","577"
"400","481","16113","16","82"
"100","484","16114","16","465"
"101","489","16115","16","362"
"510","494","16116","16","-1"
"100","499","16117","16","745"
"101","504","16118","16","792"
"100","508","16119","16","884"
"100","513","16120","16","810"
"100","517","16121","16","987"
"100","521","16122","16","774"
"100","526","16123","16","443"
"100","531","16124","16","321"
"101","536","16125","16","9"
"100","540","16126","16","151"
"100","544","16127","16","238"
"100","547","16128","16","402"
"100","552","16129","16","270"
"100","556","16130","16","13"
"101","560","16131","16","161"
"100","565","16132","16","119"
"100","569","16133","16","407"
"100","572","16134","16","137"
"101","575","16135","16","312"
"100","578","16136","16","435"
"100","583","16137","16","491"
"100","586","16138","16","620"
"100","590","16139","16","562"
"100","595","16140","16","267"
"510","598","16141","16","-1"
"200","603","16142","16","72"
"100","608","16143","16","410"
"101","612","16144","16","651"
"100","616","16145","16","588"
"100","620","16146","16","926"
"100","624","16147","16","616"
"101","628","16148","16","563"
"100","633","16149","16","247"
"100","637","16150","16","492"
"100","640","16151","16","522"
"400","644","16152","16","237"
"100","649","16153","16","273"
"100","652","16154","16","434"
"101","655","16155","16","366"
"100","660","16156","16","153"
"100","665","16157","16","43"
"100","669","16158","16","319"
"101","673","16159","16","202"
"100","676","16160","16","549"
"100","680","16161","16","720"
"101","684","16162","16","601"
"100","689","16163","16","918"
"100","694","16164","16","1193"
"100","697","16165","16","1063"
"100","702","16166","16","1139"
"100","706","16167","16","826"
"101","709","16168","16","1142"
"100","712","16169","16","853"
"100","716","16170","16","575"
"100","719","16171","16","384"
"100","723","16172","16","39"
"101","728","16173","16","268"
"100","732","16174","16","225"
"510","736","16175","16","-1"
"100","741","16176","16","456"
"101","745","16177","16","227"
"100","750","16178","16","398"
"100","753","16179","16","63"
"100","758","16180","16","3"
"100","763","16181","16","265"
"101","768","16182","16","175"
"100","773","16183","16","478"
"100","777","16184","16","623"
"101","782","16185","16","689"
"100","785","16186","16","598"
"100","789","16187","16","710"
"100","793","16188","16","842"
"101","797","16189","16","1101"
"100","800","16190","16","1036"
"101","805","16191","16","949"
"100","808","16192","16","607"
"100","811","16193","16","836"
"100","815","16194","16","740"
"100","820","16195","16","1009"
"101","825","16196","16","872"
"100","830","16197","16","672"
"100","835","16198","16","767"
"100","840","16199","16","532"
"101","844","16200","16","333"
"100","30","17001","17","650"
"100","34","17002","17","566"
"101","40","17003","17","676"
"100","44","17004","17","584"
"100","48","17005","17","747"
"100","53","17006","17","550"
"100","57","17007","17","457"
"101","61","17008","17","859"
"100","66","17009","17","618"
"100","69","17010","17","744"
"100","72","17011","17","1042"
"100","75","17012","17","786"
"100","78","17013","17","620"
"101","81","17014","17","558"
"100","85","17015","17","830"
"100","88","17016","17","728"
"100","93","17017","17","558"
"100","96","17018","17","761"
"100","99","17019","17","721"
"100","102","17020","17","895"
"101","106","17021","17","520"
"100","110","17022","17","63"
"100","115","17023","17","281"
"101","119","17024","17","539"
"100","122","17025","17","988"
"100","127","17026","17","854"
"101","132","17027","17","467"
"100","136","17028","17","57"
"100","141","17029","17","391"
"100","145","17030","17","284"
"500","150","17031","17","650"
"100","155","17032","17","153"
"100","160","17033","17","494"
"101","163","17034","17","234"
"100","168","17035","17","544"
"100","173","17036","17","656"
"100","178","17037","17","479"
"100","181","17038","17","173"
"400","185","17039","17","508"
"100","190","17040","17","409"
"101","194","17041","17","561"
"100","197","17042","17","657"
"100","201","17043","17","720"
"100","206","17044","17","557"
"100","209","17045","17","522"
"100","214","17046","17","864"
"100","217","17047","17","606"
"400","220","17048","17","410"
"100","223","17049","17","179"
"100","228","17050","17","383"
"101","232","17051","17","573"
"100","236","17052","17","701"
"100","240","17053","17","748"
"100","243","17054","17","736"
"101","246","17055","17","900"
"100","249","17056","17","696"
"500","254","17057","17","-1"
"101","257","17058","17","823"
"100","261","17059","17","623"
"101","266","17060","17","324"
"100","270","17061","17","217"
"100","275","17062","17","62"
"100","278","17063","17","384"
"100","282","17064","17","516"
"200","285","17065","17","601"
"100","288","17066","17","457"
"100","291","17067","17","776"
"100","296","17068","17","453"
"100","299","17069","17","563"
"101","304","17070","17","320"
"100","307","17071","17","446"
"100","311","17072","17","371"
"400","316","17073","17","274"
"100","321","17074","17","606"
"100","325","17075","17","319"
"101","329","17076","17","432"
"100","333","17077","17","227"
"100","337","17078","17","36"
"100","341","17079","17","101"
"100","345","17080","17","424"
"101","349","17081","17","718"
"100","354","17082","17","850"
"100","359","17083","17","717"
"100","363","17084","17","1007"
"101","367","17085","17","790"
"100","371","17086","17","837"
"100","376","17087","17","791"
"500","379","17088","17","-1"
"101","382","17089","17","1016"
"100","385","17090","17","826"
"100","390","17091","17","751"
"100","395","17092","17","600"
"101","399","17093","17","260"
"100","403","17094","17","384"
"100","407","17095","17","280"
"100","412","17096","17","360"
"100","416","17097","17","540"
"100","420","17098","17","696"
"101","423","17099","17","586"
"100","428","17100","17","616"
"100","432","17101","17","454"
"101","435","17102","17","334"
"100","439","17103","17","666"
"100","444","17104","17","570"
"100","449","17105","17","685"
"100","454","17106","17","928"
"100","458","17107","17","856"
"101","463","17108","17","694"
"100","467","17109","17","639"
"100","471","17110","17","782"
"100","474","17111","17","660"
"100","478","17112","17","739"
"400","481","17113","17","515"
"100","484","17114","17","688"
"101","489","17115","17","411"
"510","494","17116","17","-1"
"100","499","17117","17","730"
"101","504","17118","17","393"
"100","508","17119","17","629"
"100","513","17120","17","497"
"100","517","17121","17","753"
"100","521","17122","17","572"
"100","526","17123","17","795"
"100","531","17124","17","680"
"101","536","17125","17","992"
"100","540","17126","17","831"
"100","544","17127","17","636"
"100","547","17128","17","812"
"100","552","17129","17","966"
"100","556","17130","17","1053"
"101","560","17131","17","1166"
"100","565","17132","17","879"
"100","569","17133","17","789"
"100","572","17134","17","509"
"101","575","17135","17","309"
"100","578","17136","17","446"
"100","583","17137","17","332"
"100","586","17138","17","255"
"100","590","17139","17","82"
"100","595","17140","17","148"
"510","598","17141","17","-1"
"200","603","17142","17","134"
"100","608","17143","17","55"
"101","612","17144","17","281"
"100","616","17145","17","120"
"100","620","17146","17","371"
"100","624","17147","17","209"
"101","628","17148","17","262"
"100","633","17149","17","340"
"100","637","17150","17","175"
"100","640","17151","17","422"
"400","644","17152","17","299"
"100","649","17153","17","539"
"100","652","17154","17","846"
"101","655","17155","17","615"
"100","660","17156","17","637"
"100","665","17157","17","552"
"100","669","17158","17","379"
"101","673","17159","17","169"
"100","676","17160","17","12"
"100","680","17161","17","198"
"101","684","17162","17","281"
"100","689","17163","17","166"
"100","694","17164","17","246"
"100","697","17165","17","381"
"100","702","17166","17","585"
"100","706","17167","17","857"
"101","709","17168","17","655"
"100","712","17169","17","1018"
"100","716","17170","17","901"
"100","719","17171","17","725"
"100","723","17172","17","627"
"101","728","17173","17","944"
"100","732","17174","17","870"
"510","736","17175","17","-1"
"100","741","17176","17","832"
"101","745","17177","17","913"
"100","750","17178","17","655"
"100","753","17179","17","411"
"100","758","17180","17","317"
"100","763","17181","17","423"
"101","768","17182","17","657"
"100","773","17183","17","363"
"100","777","17184","17","482"
"101","782","17185","17","768"
"100","785","17186","17","1059"
"100","789","17187","17","884"
"100","793","17188","17","662"
"101","797","17189","17","741"
"100","800","17190","17","908"
"101","805","17191","17","753"
"100","808","17192","17","1026"
"100","811","17193","17","827"
"100","815","17194","17","857"
"100","820","17195","17","706"
"101","825","17196","17","925"
"100","830","17197","17","1108"
"100","835","17198","17","846"
"100","840","17199","17","635"
"101","844","17200","17","457"
"100","30","18001","18","350"
"100","34","18002","18","729"
"101","40","18003","18","512"
"100","44","18004","18","813"
"100","48","18005","18","329"
"100","53","18006","18","659"
"100","57","18007","18","339"
"101","61","18008","18","268"
"100","66","18009","18","499"
"100","69","18010","18","993"
"100","72","18011","18","513"
"100","75","18012","18","888"
"100","78","18013","18","652"
"101","81","18014","18","715"
"100","85","18015","18","506"
"100","88","18016","18","546"
"100","93","18017","18","443"
"100","96","18018","18","740"
"100","99","18019","18","942"
"100","102","18020","18","878"
"101","106","18021","18","618"
"100","110","18022","18","942"
"100","115","18023","18","731"
"101","119","18024","18","836"
"100","122","18025","18","749"
"100","127","18026","18","794"
"101","132","18027","18","916"
"100","136","18028","18","1045"
"100","141","18029","18","578"
"100","145","18030","18","241"
"500","150","18031","18","550"
"100","155","18032","18","961"
"100","160","18033","18","639"
"101","163","18034","18","777"
"100","168","18035","18","1002"
"100","173","18036","18","820"
"100","178","18037","18","688"
"100","181","18038","18","1126"
"100","185","18039","18","756"
"100","190","18040","18","471"
"101","194","18041","18","701"
"100","197","18042","18","357"
"100","201","18043","18","711"
"100","206","18044","18","375"
"100","209","18045","18","257"
"100","214","18046","18","700"
"100","217","18047","18","466"
"400","220","18048","18","772"
"100","223","18049","18","384"
"100","228","18050","18","222"
"101","232","18051","18","384"
"100","236","18052","18","287"
"100","240","18053","18","595"
"100","243","18054","18","511"
"101","246","18055","18","652"
"100","249","18056","18","711"
"101","254","18057","18","266"
"101","257","18058","18","545"
"100","261","18059","18","549"
"500","266","18060","18","-1"
"100","270","18061","18","127"
"100","275","18062","18","44"
"100","278","18063","18","309"
"100","282","18064","18","391"
"200","285","18065","18","432"
"100","288","18066","18","251"
"100","291","18067","18","284"
"100","296","18068","18","517"
"100","299","18069","18","736"
"101","304","18070","18","613"
"100","307","18071","18","811"
"100","311","18072","18","946"
"400","316","18073","18","841"
"100","321","18074","18","393"
"100","325","18075","18","719"
"101","329","18076","18","834"
"100","333","18077","18","410"
"100","337","18078","18","656"
"100","341","18079","18","645"
"100","345","18080","18","495"
"101","349","18081","18","670"
"100","354","18082","18","341"
"100","359","18083","18","105"
"100","363","18084","18","484"
"101","367","18085","18","321"
"100","371","18086","18","328"
"100","376","18087","18","0"
"500","379","18088","18","-1"
"101","382","18089","18","621"
"100","385","18090","18","192"
"100","390","18091","18","484"
"100","395","18092","18","543"
"101","399","18093","18","652"
"100","403","18094","18","492"
"100","407","18095","18","751"
"400","412","18096","18","458"
"100","416","18097","18","389"
"100","420","18098","18","124"
"101","423","18099","18","605"
"100","428","18100","18","198"
"100","432","18101","18","498"
"101","435","18102","18","371"
"100","439","18103","18","813"
"100","444","18104","18","1074"
"100","449","18105","18","810"
"100","454","18106","18","1007"
"100","458","18107","18","800"
"101","463","18108","18","500"
"100","467","18109","18","771"
"100","471","18110","18","688"
"100","474","18111","18","877"
"100","478","18112","18","1128"
"400","481","18113","18","688"
"100","484","18114","18","499"
"101","489","18115","18","677"
"510","494","18116","18","-1"
"100","499","18117","18","1138"
"101","504","18118","18","865"
"100","508","18119","18","658"
"100","513","18120","18","526"
"100","517","18121","18","912"
"100","521","18122","18","961"
"100","526","18123","18","595"
"100","531","18124","18","301"
"101","536","18125","18","523"
"100","540","18126","18","673"
"100","544","18127","18","523"
"100","547","18128","18","750"
"100","552","18129","18","606"
"100","556","18130","18","422"
"101","560","18131","18","611"
"100","565","18132","18","697"
"100","569","18133","18","499"
"100","572","18134","18","300"
"101","575","18135","18","730"
"100","578","18136","18","477"
"100","583","18137","18","512"
"100","586","18138","18","345"
"100","590","18139","18","409"
"100","595","18140","18","824"
"510","598","18141","18","-1"
"200","603","18142","18","284"
"100","608","18143","18","49"
"101","612","18144","18","166"
"100","616","18145","18","365"
"100","620","18146","18","212"
"100","624","18147","18","117"
"101","628","18148","18","58"
"100","633","18149","18","321"
"100","637","18150","18","60"
"100","640","18151","18","25"
"400","644","18152","18","452"
"100","649","18153","18","852"
"100","652","18154","18","597"
"101","655","18155","18","566"
"100","660","18156","18","151"
"100","665","18157","18","59"
"100","669","18158","18","113"
"101","673","18159","18","278"
"100","676","18160","18","234"
"100","680","18161","18","111"
"101","684","18162","18","481"
"100","689","18163","18","317"
"100","694","18164","18","765"
"100","697","18165","18","1090"
"100","702","18166","18","648"
"100","706","18167","18","617"
"101","709","18168","18","943"
"100","712","18169","18","992"
"100","716","18170","18","911"
"100","719","18171","18","640"
"100","723","18172","18","736"
"101","728","18173","18","502"
"100","732","18174","18","616"
"510","736","18175","18","-1"
"100","741","18176","18","139"
"101","745","18177","18","338"
"100","750","18178","18","659"
"100","753","18179","18","780"
"100","758","18180","18","396"
"100","763","18181","18","485"
"101","768","18182","18","591"
"100","773","18183","18","322"
"100","777","18184","18","428"
"101","782","18185","18","321"
"100","785","18186","18","494"
"100","789","18187","18","452"
"100","793","18188","18","642"
"101","797","18189","18","449"
"100","800","18190","18","392"
"101","805","18191","18","683"
"100","808","18192","18","568"
"100","811","18193","18","732"
"100","815","18194","18","462"
"100","820","18195","18","426"
"101","825","18196","18","194"
"100","830","18197","18","317"
"100","835","18198","18","732"
"100","840","18199","18","341"
"101","844","18200","18","764"
"100","30","19001","19","200"
"100","34","19002","19","403"
"101","40","19003","19","510"
"100","44","19004","19","637"
"100","48","19005","19","1016"
"100","53","19006","19","717"
"100","57","19007","19","655"
"101","61","19008","19","770"
"100","66","19009","19","651"
"100","69","19010","19","731"
"100","72","19011","19","674"
"100","75","19012","19","291"
"100","78","19013","19","180"
"101","81","19014","19","250"
"100","85","19015","19","399"
"100","88","19016","19","217"
"100","93","19017","19","318"
"100","96","19018","19","349"
"100","99","19019","19","655"
"100","102","19020","19","598"
"101","106","19021","19","518"
"100","110","19022","19","314"
"100","115","19023","19","712"
"101","119","19024","19","650"
"100","122","19025","19","1122"
"400","127","19026","19","830"
"101","132","19027","19","407"
"100","136","19028","19","184"
"100","141","19029","19","369"
"100","145","19030","19","629"
"500","150","19031","19","650"
"100","155","19032","19","573"
"100","160","19033","19","257"
"101","163","19034","19","193"
"100","168","19035","19","150"
"100","173","19036","19","248"
"100","178","19037","19","639"
"100","181","19038","19","398"
"100","185","19039","19","276"
"100","190","19040","19","211"
"101","194","19041","19","256"
"100","197","19042","19","378"
"100","201","19043","19","507"
"100","206","19044","19","563"
"100","209","19045","19","432"
"100","214","19046","19","579"
"100","217","19047","19","327"
"400","220","19048","19","315"
"100","223","19049","19","225"
"100","228","19050","19","617"
"101","232","19051","19","815"
"100","236","19052","19","507"
"100","240","19053","19","673"
"100","243","19054","19","924"
"101","246","19055","19","380"
"100","249","19056","19","828"
"500","254","19057","19","-1"
"101","257","19058","19","785"
"100","261","19059","19","689"
"101","266","19060","19","478"
"100","270","19061","19","196"
"100","275","19062","19","44"
"100","278","19063","19","314"
"100","282","19064","19","83"
"100","285","19065","19","368"
"100","288","19066","19","538"
"100","291","19067","19","908"
"100","296","19068","19","1130"
"200","299","19069","19","412"
"101","304","19070","19","609"
"100","307","19071","19","713"
"100","311","19072","19","280"
"400","316","19073","19","215"
"100","321","19074","19","173"
"100","325","19075","19","344"
"101","329","19076","19","255"
"100","333","19077","19","361"
"100","337","19078","19","610"
"100","341","19079","19","956"
"100","345","19080","19","815"
"101","349","19081","19","581"
"100","354","19082","19","1071"
"100","359","19083","19","674"
"100","363","19084","19","789"
"101","367","19085","19","690"
"100","371","19086","19","358"
"100","376","19087","19","626"
"500","379","19088","19","-1"
"101","382","19089","19","787"
"100","385","19090","19","741"
"100","390","19091","19","536"
"100","395","19092","19","281"
"101","399","19093","19","472"
"100","403","19094","19","282"
"100","407","19095","19","319"
"100","412","19096","19","734"
"100","416","19097","19","354"
"100","420","19098","19","782"
"101","423","19099","19","800"
"100","428","19100","19","557"
"100","432","19101","19","690"
"101","435","19102","19","570"
"100","439","19103","19","728"
"100","444","19104","19","660"
"100","449","19105","19","871"
"100","454","19106","19","826"
"100","458","19107","19","871"
"101","463","19108","19","723"
"100","467","19109","19","680"
"100","471","19110","19","618"
"100","474","19111","19","510"
"100","478","19112","19","414"
"400","481","19113","19","469"
"100","484","19114","19","197"
"101","489","19115","19","580"
"510","494","19116","19","-1"
"100","499","19117","19","283"
"101","504","19118","19","190"
"100","508","19119","19","342"
"100","513","19120","19","753"
"100","517","19121","19","340"
"100","521","19122","19","645"
"100","526","19123","19","413"
"100","531","19124","19","253"
"101","536","19125","19","150"
"100","540","19126","19","216"
"100","544","19127","19","377"
"100","547","19128","19","267"
"100","552","19129","19","385"
"100","556","19130","19","250"
"101","560","19131","19","273"
"100","565","19132","19","565"
"100","569","19133","19","306"
"100","572","19134","19","176"
"101","575","19135","19","532"
"100","578","19136","19","463"
"100","583","19137","19","254"
"100","586","19138","19","210"
"100","590","19139","19","473"
"100","595","19140","19","633"
"510","598","19141","19","-1"
"200","603","19142","19","421"
"100","608","19143","19","521"
"101","612","19144","19","748"
"100","616","19145","19","399"
"100","620","19146","19","653"
"100","624","19147","19","890"
"101","628","19148","19","975"
"100","633","19149","19","691"
"100","637","19150","19","932"
"100","640","19151","19","752"
"400","644","19152","19","515"
"100","649","19153","19","821"
"100","652","19154","19","517"
"101","655","19155","19","433"
"100","660","19156","19","181"
"100","665","19157","19","123"
"100","669","19158","19","550"
"101","673","19159","19","318"
"100","676","19160","19","205"
"100","680","19161","19","318"
"101","684","19162","19","198"
"100","689","19163","19","502"
"100","694","19164","19","386"
"100","697","19165","19","568"
"100","702","19166","19","808"
"100","706","19167","19","950"
"101","709","19168","19","648"
"100","712","19169","19","966"
"100","716","19170","19","838"
"100","719","19171","19","583"
"100","723","19172","19","291"
"101","728","19173","19","385"
"100","732","19174","19","625"
"510","736","19175","19","-1"
"100","741","19176","19","390"
"101","745","19177","19","184"
"100","750","19178","19","119"
"100","753","19179","19","100"
"100","758","19180","19","467"
"100","763","19181","19","364"
"101","768","19182","19","451"
"100","773","19183","19","306"
"100","777","19184","19","318"
"101","782","19185","19","486"
"100","785","19186","19","586"
"100","789","19187","19","499"
"100","793","19188","19","684"
"101","797","19189","19","753"
"100","800","19190","19","854"
"101","805","19191","19","668"
"100","808","19192","19","752"
"100","811","19193","19","830"
"100","815","19194","19","867"
"100","820","19195","19","627"
"101","825","19196","19","392"
"100","830","19197","19","638"
"100","835","19198","19","787"
"100","840","19199","19","643"
"101","844","19200","19","427"
"100","30","50001","50","314"
"100","33","50002","50","490"
"100","35","50003","50","345"
"100","35","50004","50","420"
"100","35","50005","50","623"
"100","35","50006","50","838"
"100","37","50007","50","931"
"100","38","50008","50","713"
"100","38","50009","50","475"
"100","40","50010","50","606"
"100","41","50011","50","488"
"100","44","50012","50","643"
"100","46","50013","50","577"
"100","48","50014","50","784"
"101","51","50015","50","931"
"100","54","50016","50","703"
"100","54","50017","50","876"
"100","56","50018","50","936"
"100","56","50019","50","766"
"100","58","50020","50","622"
"100","58","50021","50","550"
"100","60","50022","50","476"
"100","61","50023","50","551"
"100","62","50024","50","587"
"100","62","50025","50","532"
"100","64","50026","50","570"
"100","66","50027","50","488"
"100","68","50028","50","628"
"100","68","50029","50","552"
"100","69","50030","50","620"
"100","72","50031","50","709"
"100","74","50032","50","659"
"100","74","50033","50","757"
"100","74","50034","50","632"
"100","77","50035","50","563"
"100","80","50036","50","702"
"100","81","50037","50","641"
"100","84","50038","50","567"
"100","86","50039","50","517"
"100","89","50040","50","428"
"100","90","50041","50","288"
"100","91","50042","50","221"
"100","91","50043","50","351"
"101","93","50044","50","391"
"100","93","50045","50","352"
"100","95","50046","50","243"
"100","97","50047","50","125"
"100","100","50048","50","219"
"100","101","50049","50","489"
"100","104","50050","50","62"
"100","105","50051","50","486"
"100","107","50052","50","326"
"100","107","50053","50","105"
"100","107","50054","50","356"
"100","107","50055","50","108"
"100","109","50056","50","497"
"100","111","50057","50","806"
"100","114","50058","50","347"
"100","116","50059","50","119"
"100","117","50060","50","313"
"100","120","50061","50","687"
"100","122","50062","50","883"
"100","125","50063","50","987"
"100","127","50064","50","579"
"100","129","50065","50","439"
"100","132","50066","50","508"
"100","133","50067","50","610"
"100","135","50068","50","777"
"100","138","50069","50","557"
"100","141","50070","50","871"
"100","144","50071","50","1153"
"100","146","50072","50","1122"
"100","147","50073","50","757"
"100","149","50074","50","543"
"100","151","50075","50","489"
"101","152","50076","50","734"
"100","154","50077","50","634"
"100","156","50078","50","977"
"100","158","50079","50","1160"
"100","161","50080","50","816"
"100","161","50081","50","1107"
"100","161","50082","50","922"
"100","161","50083","50","601"
"100","163","50084","50","263"
"300","165","50085","50","515"
"100","168","50086","50","49"
"100","168","50087","50","13"
"100","171","50088","50","454"
"100","174","50089","50","681"
