1564901f1231010a1f3fffe9de628f3de288fb7d09f38af72588a71c1202de6c,8175a943be803aeb402835766eb8dcd50ed2554926f635e265257310e0f6fcff,d9462912683f4341e084f24365ceb796c344c47c1f3f7fb34d69dd89a7fb9f9d,fef0b7098a8b873063d2d3aedacdab596f449ab0fd982be6842a00de209625c6,c749fa05eb4753f7d26d53fe14a2286c49c8bf43a08148b9526d357f7e438987,33b390852298c77f63d15a297820f0ec002cf2e0488fc266945f2dfa902deca3,15f72f0e694561a72d40c4395512f62d05a70e2266d05ae487ee123278360e6a,37b442eb9c9604e1d3362a152999422bc9ab8d37ae06804687150bc8de067ed5,dc1926e65d11b65e53673440f140dba06470bfb0672c1342f2b5c25d6046ff4d,b1b70b78fe231d3c1f9627a082ac5a7c58e5a4e4b3ccbf520e6a6526a2e2ef43
"0","2024/07/15 14:59:59","0","302","1","2024/07/03 19:00:00","30332","19","0","10290"
"0","2024/07/15 14:59:59","0","302","1","2024/07/11 12:00:00","30333","18","0","10291"
"0","2024/07/26 11:59:59","0","302","1","2024/07/15 15:00:00","30334","19","0","10292"
"0","2024/07/31 11:59:59","0","302","1","2024/07/23 12:00:00","30335","18","0","10293"
"0","2024/08/12 11:59:59","0","302","1","2024/07/31 12:00:00","30337","19","0","10294"
"90069","2024/08/12 11:59:59","0","302","1","2024/08/09 12:00:00","30338","18","0","10295"
"90070","2024/08/15 14:59:59","0","302","1","2024/08/12 12:00:00","30339","18","0","10296"
"0","2024/08/23 11:59:59","0","302","1","2024/08/15 15:00:00","40012","19","0","10297"
"0","2024/08/31 11:59:59","0","302","1","2024/08/26 19:00:00","30342","18","0","10298"
"0","2024/09/13 11:59:59","0","302","1","2024/08/31 12:00:00","0","18","0","10299"
"0","2024/09/25 11:59:59","0","302","1","2024/09/13 12:00:00","30344","19","0","10300"
"90071","2024/09/25 11:59:59","0","302","1","2024/09/15 15:00:00","30345","18","0","10301"
"90072","2024/09/30 11:59:59","0","302","1","2024/09/25 12:00:00","30346","19","0","10302"
"0","2024/09/30 11:59:59","0","302","1","2024/09/25 12:00:00","30347","18","0","10303"
"0","2024/10/10 11:59:59","0","302","1","2024/09/30 12:00:00","0","18","0","10304"
"0","2024/10/13 11:59:59","0","302","1","2024/10/10 12:00:00","30349","19","0","10305"
"0","2024/10/18 11:59:59","0","302","1","2024/10/10 12:00:00","30350","18","0","10306"
"0","2024/10/18 11:59:59","0","302","1","2024/10/13 12:00:00","30351","17","0","10307"
"0","2024/10/28 11:59:59","0","302","1","2024/10/18 12:00:00","30352","18","0","10308"
"0","2024/10/28 11:59:59","0","302","1","2024/10/24 12:00:00","30353","17","0","10309"
"0","2024/11/11 11:59:59","0","302","1","2024/10/31 12:00:00","30355","18","0","10310"
"0","2024/11/18 11:59:59","0","302","1","2024/11/11 12:00:00","30356","19","0","10311"
"0","2024/11/18 11:59:59","0","302","1","2024/11/11 12:00:00","30357","18","0","10312"
"0","2024/11/26 11:59:59","0","302","1","2024/11/18 12:00:00","30358","18","0","10313"
"0","2024/11/30 11:59:59","0","302","1","2024/11/26 12:00:00","30359","18","0","10314"
"0","2024/12/09 11:59:59","0","302","1","2024/11/30 12:00:00","30360","18","0","10315"
"0","2024/12/15 14:59:59","0","302","1","2024/12/09 12:00:00","30361","19","0","10316"
"0","2024/12/15 14:59:59","0","302","1","2024/12/09 12:00:00","30362","18","0","10317"
"0","2024/12/22 11:59:59","0","302","1","2024/12/15 15:00:00","30363","18","0","10318"
"0","2030/01/01 23:59:59","0","101","2","2018/01/01 15:00:00","0","30","0","20000"
"0","2018/06/01 4:59:59","0","302","1","2018/05/22 5:00:00","0","1","0","20001"
"0","2030/01/01 23:59:59","0","902","1","2018/06/15 15:00:00","0","50","0","20002"
"0","2018/09/01 4:59:59","0","302","1","2018/08/21 5:00:00","0","1","0","20003"
"0","2024/01/22 11:59:59","0","305","1","2024/01/15 15:00:00","0","11","0","20004"
"0","2023/08/25 14:59:59","0","908","4","2023/08/15 15:00:00","0","3","0","20005"
"0","2019/02/12 14:59:59","1","903","1","2019/02/08 15:00:00","0","7","0","20006"
"0","2019/02/15 22:59:59","1","903","1","2019/02/12 15:00:00","0","7","0","20007"
"0","2019/02/28 11:59:59","1","903","1","2019/02/15 23:00:00","0","7","0","20008"
"0","2020/01/04 4:59:59","0","906","1","2019/12/20 5:00:00","0","8","0","20009"
"0","2020/01/10 11:59:59","0","906","1","2020/01/04 5:00:00","0","8","0","20010"
"0","2023/08/22 11:59:59","0","307","1","2023/08/15 15:00:00","110007","6","0","20011"
"0","2022/02/25 14:59:59","0","908","4","2022/02/15 15:00:00","0","3","0","20012"
"0","2023/02/25 14:59:59","0","908","4","2023/02/15 15:00:00","0","3","0","20013"
"0","2023/05/15 14:59:59","0","0","5","2023/04/30 12:00:00","0","10","83","20014"
"0","2023/05/31 11:59:59","0","0","5","2023/05/15 15:00:00","0","10","84","20015"
"0","2023/05/15 14:59:59","0","908","4","2023/04/30 12:00:00","0","3","0","20016"
"0","2023/08/31 11:59:59","0","0","5","2023/08/15 15:00:00","0","10","111","20017"
"0","2023/08/31 11:59:59","0","0","5","2023/08/15 15:00:00","0","14","112","20018"
"0","2030/03/01 14:59:59","0","0","6","2023/08/15 15:00:00","0","4","114","20019"
"0","2023/08/26 11:59:59","0","307","1","2023/08/22 12:00:00","110008","3","0","20020"
"0","2024/10/28 11:59:59","0","305","1","2024/10/24 12:00:00","0","8","0","20021"
"0","2023/12/27 11:59:59","0","305","1","2023/12/22 12:00:00","0","11","0","20022"
"0","2024/01/11 11:59:59","0","908","4","2023/12/31 12:00:00","0","3","0","20023"
"0","2030/03/01 14:59:59","0","0","5","2024/02/15 0:00:00","0","22","116","20024"
"0","2024/02/29 23:59:59","0","0","5","2024/02/15 0:00:00","0","14","117","20025"
"0","2024/02/25 14:59:59","0","908","4","2024/02/15 0:00:00","0","2","0","20026"
"0","2024/08/27 11:59:59","0","305","1","2024/08/23 12:00:00","0","16","0","20027"
"0","2024/08/31 11:59:59","0","305","1","2024/08/27 12:00:00","70108","16","0","20028"
"0","2024/08/31 11:59:59","0","305","1","2024/08/27 12:00:00","70107","17","0","20029"
"0","2024/08/19 11:59:59","0","305","1","2024/08/15 15:00:00","70102","16","0","20030"
"0","2024/08/23 11:59:59","0","305","1","2024/08/19 12:00:00","70103","16","0","20031"
"0","2024/12/22 11:59:59","0","305","1","2024/12/15 15:00:00","0","16","0","20032"
"0","2024/05/20 23:59:59","0","908","4","2024/04/30 12:00:00","0","3","0","20033"
"0","2024/05/20 23:59:59","0","0","5","2024/04/30 12:00:00","0","22","120","20034"
"0","2024/05/20 23:59:59","0","0","5","2024/04/30 12:00:00","0","23","121","20035"
"0","2024/05/20 23:59:59","0","0","5","2024/04/30 12:00:00","0","24","122","20036"
"0","2024/05/20 23:59:59","0","0","5","2024/04/30 12:00:00","0","25","123","20037"
"0","2024/05/20 23:59:59","0","0","5","2024/04/30 12:00:00","0","26","124","20038"
"0","2024/05/20 23:59:59","0","0","5","2024/04/30 12:00:00","0","27","125","20039"
"0","2024/05/20 23:59:59","0","0","5","2024/04/30 12:00:00","0","28","126","20040"
"0","2024/11/10 11:59:59","0","307","1","2024/11/05 12:00:00","110016","16","0","20041"
"0","2024/08/08 11:59:59","0","307","1","2024/08/04 12:00:00","110013","16","0","20042"
"0","2024/12/09 11:59:59","0","307","1","2024/12/04 12:00:00","110017","17","0","20043"
"0","2024/10/09 11:59:59","0","307","1","2024/10/04 12:00:00","110015","16","0","20044"
"0","2024/09/09 11:59:59","0","307","1","2024/09/04 12:00:00","110014","16","0","20045"
"0","2024/08/31 23:59:59","0","908","4","2024/08/15 15:00:00","0","3","0","20046"
"0","2024/08/31 23:59:59","0","0","5","2024/08/15 15:00:00","0","22","128","20047"
"0","2024/08/31 23:59:59","0","0","5","2024/08/15 15:00:00","0","23","129","20048"
"0","2024/08/31 23:59:59","0","0","5","2024/08/15 15:00:00","0","24","130","20049"
"0","2024/08/31 23:59:59","0","0","5","2024/08/15 15:00:00","0","25","131","20050"
"0","2024/08/31 23:59:59","0","0","5","2024/08/15 15:00:00","0","26","132","20051"
"0","2024/08/31 23:59:59","0","0","5","2024/08/15 15:00:00","0","27","133","20052"
"0","2024/08/31 23:59:59","0","0","5","2024/08/15 15:00:00","0","28","134","20053"
"0","2024/08/31 23:59:59","0","0","5","2024/08/15 15:00:00","0","28","135","20054"
"0","2030/03/01 14:59:59","0","0","5","2024/08/15 15:00:00","0","29","136","20055"
"0","2030/03/01 14:59:59","0","0","5","2024/10/15 15:00:00","0","21","137","20056"
"0","2019/01/30 23:59:59","0","107","1","2019/01/23 5:00:00","0","4","0","40001"
"0","2018/11/03 18:59:59","0","303","1","2018/10/31 12:00:00","0","1","0","50018"
"50018","2019/01/03 18:59:59","0","303","1","2018/12/31 12:00:00","0","1","0","50023"
"0","2019/02/28 11:59:59","0","303","1","2019/02/15 23:00:00","0","1","0","50027"
"50018","2019/05/07 14:59:59","0","303","1","2019/04/30 12:00:00","0","1","0","50033"
"0","2019/09/03 20:59:59","0","303","1","2019/08/31 12:00:00","0","1","0","50047"
"0","2019/09/30 11:59:59","0","303","1","2019/09/29 12:00:00","0","1","0","50051"
"0","2020/01/03 18:59:59","0","303","1","2019/12/31 12:00:00","0","2","0","50061"
"0","2020/02/25 11:59:59","0","303","1","2020/02/15 15:00:00","0","1","0","50067"
"0","2020/06/03 18:59:59","0","303","1","2020/05/31 12:00:00","0","1","0","50079"
"0","2020/07/03 18:59:59","0","303","1","2020/06/30 12:00:00","0","1","0","50084"
"0","2020/09/03 18:59:59","0","303","1","2020/08/31 12:00:00","0","1","0","50094"
"0","2021/01/03 18:59:59","0","303","1","2020/12/31 12:00:00","0","1","0","50108"
"0","2021/03/03 18:59:59","0","303","1","2021/02/28 12:00:00","0","1","0","50119"
"0","2021/04/30 11:59:59","0","303","1","2021/04/28 12:00:00","0","1","0","50129"
"0","2021/07/03 18:59:59","0","303","1","2021/06/30 12:00:00","0","1","0","50140"
"0","2021/09/03 18:59:59","0","303","1","2021/08/31 12:00:00","0","1","0","50151"
"0","2021/11/03 18:59:59","0","303","1","2021/10/31 12:00:00","0","1","0","50162"
"0","2022/01/03 18:59:59","0","303","1","2021/12/31 12:00:00","0","1","0","50172"
"0","2022/03/03 18:59:59","0","303","1","2022/02/28 12:00:00","0","1","0","50183"
"90039","2022/04/03 18:59:59","0","303","1","2022/03/31 12:00:00","0","1","0","50190"
"0","2022/05/03 18:59:59","0","303","1","2022/04/30 12:00:00","0","1","0","50195"
"90042","2022/05/31 11:59:59","0","303","1","2022/05/28 12:00:00","0","1","0","50200"
"0","2022/09/03 18:59:59","0","303","1","2022/08/31 12:00:00","0","7","0","50217"
"90053","2022/11/27 11:59:59","0","303","1","2022/11/24 12:00:00","0","7","0","50231"
"0","2023/01/03 18:59:59","0","303","1","2022/12/31 12:00:00","0","7","0","50237"
"0","2023/03/03 18:59:59","0","303","1","2023/02/28 12:00:00","0","7","0","50248"
"0","2023/05/27 11:59:59","0","303","1","2023/05/24 12:00:00","0","7","0","50261"
"0","2023/07/03 18:59:59","0","303","1","2023/06/30 12:00:00","0","7","0","50267"
"0","2023/09/03 18:59:59","0","303","1","2023/08/31 12:00:00","0","7","0","50278"
"0","2023/11/27 11:59:59","0","303","1","2023/11/24 12:00:00","0","7","0","50291"
"0","2024/01/03 18:59:59","0","303","1","2023/12/31 12:00:00","0","10","0","50298"
"0","2024/03/03 18:59:59","0","303","1","2024/02/29 12:00:00","0","10","0","50309"
"0","2024/05/03 18:59:59","0","303","1","2024/04/30 12:00:00","0","15","0","50321"
"90068","2024/07/03 18:59:59","0","303","1","2024/06/30 12:00:00","0","15","0","50331"
"0","2024/08/26 18:59:59","0","303","1","2024/08/23 12:00:00","0","15","0","50341"
"0","2024/10/31 11:59:59","0","303","1","2024/10/28 12:00:00","0","15","0","50354"
"0","2023/02/15 14:59:59","0","304","1","2018/10/18 15:00:00","0","6","0","60001"
"0","2030/10/31 11:59:59","0","306","1","2019/09/03 19:00:00","0","12","0","60002"
"0","2030/10/31 11:59:59","0","308","1","2020/03/01 5:00:00","0","13","0","60003"
"0","2030/02/15 14:59:59","0","304","1","2023/02/15 15:00:00","0","14","0","60004"
"0","2030/10/31 11:59:59","0","510","1","2021/10/19 12:00:00","0","31","118501","91185"
"0","2030/10/31 11:59:59","0","510","1","2022/11/15 15:00:00","0","32","106901","91186"
"0","2030/10/31 11:59:59","0","510","1","2024/08/10 21:00:00","0","33","118601","91187"
