0067c687f0ffcee896768be0310ac0c12f6b0f310c6e2486300cf202a97af804,668ecb502d46246df99994da14376b3c695452ee4a86d4dc4d157b5a9fc0c59b,f5ff943d7303c08e82036a13c4614c02d0be810feed445d26144213464f8502d,8cae30f3a84fcc4509fe27958ab71d65f05e6b87f7a07eac9b6953767c4a3aaf,0890b7a41c198e2bb37ec6c66f1af5a00f636c741e07298d9e93e9dfee2f64e6,b247ea3679f49248f726d4e37a6aab7abf1e52ea381a2e111ea31109d5b30ca6,4e9beed0a29463c48c86f34dc4d1e70d1bac26d0a29d10b66d34ddd74cfebda9,66344cecd678dd2b81db4d49449f9a871d68e52426dc972f5a177f5ab2e49f68,99f260c12c9e452e56cdcdc56c3fb813e647071c0813ddcd82fb33b84dc2ee3b,6c74451d7c3150fb9605ac78c6117a5c3bd4de0f17b7777a7cb64478f7d7d2fa,d0c48471c80e98aec7e961e5d8fb23f2c9ce973389bfcf10deba66d4dd760aad,9499da1bb8d5f13dcb44a404ccb48e9690421b77013021c3e22c77e97e1ecf99
"1005901","3.4","1","0","0","0","4","52","0","0","100590152","0"
"1005901","0","0","0","vo_ske_0608","vo_ske","2","53","0","0","100590153","0"
"1005901","0","0","11","0","0","1","54","0","2","100590154","212"
"1005901","2.7","1","0","0","0","4","55","0","0","100590155","0"
"1005901","0","0","11","0","0","1","56","212","1","100590156","339"
"1005901","1","1","0","0","0","4","57","0","0","100590157","0"
"1005901","0","0","12","0","0","1","58","0","0.7","100590158","82"
"1005901","1.9","1","0","0","0","4","59","0","0","100590159","0"
"1005901","0","0","12","0","0","1","60","82","1.6","100590160","313"
"1005901","4","1","0","0","0","4","61","0","0","100590161","0"
"1005901","0","0","0","vo_ske_0609","vo_ske","2","62","0","0","100590162","0"
"1005901","0","0","13","0","0","1","63","0","2","100590163","238"
"1005901","3.8","1","0","0","0","4","64","0","0","100590164","0"
"1005901","0","0","0","vo_ske_0610","vo_ske","2","65","0","0","100590165","0"
"1005901","0","0","14","0","0","1","66","0","0.7","100590166","114"
"1005901","1.4","1","0","0","0","4","67","0","0","100590167","0"
"1005901","0","0","14","0","0","1","68","114","1.7","100590168","336"
"1005901","4.2","1","0","0","0","4","69","0","0","100590169","0"
"1005902","0.8","1","0","0","0","4","1","0","0","100590201","0"
"1005902","0","0","0","vo_ske_0701","vo_ske","2","2","0","0","100590202","0"
"1005902","0","0","1","0","0","1","3","0","2.3","100590203","310"
"1005902","3.6","1","0","0","0","4","4","0","0","100590204","0"
"1005902","0","0","0","vo_ske_0702","vo_ske","2","5","0","0","100590205","0"
"1005902","0","0","2","0","0","1","6","0","0.9","100590206","120"
"1005902","1.6","1","0","0","0","4","7","0","0","100590207","0"
"1005902","0","0","2","0","0","1","8","120","0.7","100590208","210"
"1005902","1.6","1","0","0","0","4","9","0","0","100590209","0"
"1005902","0","0","2","0","0","1","10","210","0.9","100590210","290"
"1005902","1.5","1","0","0","0","4","11","0","0","100590211","0"
"1005902","0","0","3","0","0","1","12","0","1.9","100590212","250"
"1005902","3.5","1","0","0","0","4","13","0","0","100590213","0"
"1005902","0","0","0","vo_ske_0703","vo_ske","2","14","0","0","100590214","0"
"1005902","0","0","4","0","0","1","15","0","1.2","100590215","135"
"1005902","2.1","1","0","0","0","4","16","0","0","100590216","0"
"1005902","0","0","4","0","0","1","17","135","1.6","100590217","328"
"1005902","1.6","1","0","0","0","4","18","0","0","100590218","0"
"1005902","0","0","5","0","0","1","19","0","0.6","100590219","114"
"1005902","2.5","1","0","0","0","4","20","0","0","100590220","0"
"1005902","0","0","0","vo_ske_0704","vo_ske","2","21","0","0","100590221","0"
"1005902","0","0","5","0","0","1","22","114","0.7","100590222","200"
"1005902","2.4","1","0","0","0","4","23","0","0","100590223","0"
"1005902","0","0","5","0","0","1","24","200","1.1","100590224","318"
"1005902","1.1","1","0","0","0","4","25","0","0","100590225","0"
"1005902","0","0","6","0","0","1","26","0","1.5","100590226","183"
"1005902","2","1","0","0","0","4","27","0","0","100590227","0"
"1005902","0","0","6","0","0","1","28","183","1.4","100590228","340"
"1005902","2.9","1","0","0","0","4","29","0","0","100590229","0"
"1005902","0","0","0","vo_ske_0705","vo_ske","2","30","0","0","100590230","0"
"1005902","0","0","7","0","0","1","31","0","0.6","100590231","85"
"1005902","1.4","1","0","0","0","4","32","0","0","100590232","0"
"1005902","0","0","7","0","0","1","33","85","2","100590233","340"
"1005902","5.2","1","0","0","0","4","34","0","0","100590234","0"
"1005902","0","0","0","vo_ske_0706","vo_ske","2","35","0","0","100590235","0"
"1005902","0","0","8","0","0","1","36","0","1.226","100590236","116"
"1005902","1.934","1","0","0","0","4","37","0","0","100590237","0"
"1005902","0","0","8","0","0","1","38","116","1.42","100590238","281"
"1005902","1.552","1","0","0","0","4","39","0","0","100590239","0"
"1005902","0","0","8","0","0","1","40","281","0.6","100590240","357"
"1005902","0.6","1","0","0","0","4","41","0","0","100590241","0"
"1005902","0","0","9","0","0","1","42","0","1.2","100590242","180"
"1005902","3","1","0","0","0","4","43","0","0","100590243","0"
"1005902","0","0","0","vo_ske_0707","vo_ske","2","44","0","0","100590244","0"
"1005902","0","0","9","0","0","1","45","180","1","100590245","284"
"1005902","2","1","0","0","0","4","46","0","0","100590246","0"
"1005902","0","0","9","0","0","1","47","284","0.9","100590247","402"
"1005902","3.1","1","0","0","0","4","48","0","0","100590248","0"
"1005902","0","0","0","vo_ske_0708","vo_ske","2","49","0","0","100590249","0"
"1005902","0","0","10","0","0","1","50","0","1.1","100590250","168"
"1005902","2.4","1","0","0","0","4","51","0","0","100590251","0"
"1005902","0","0","0","vo_ske_0709","vo_ske","2","52","0","0","100590252","0"
"1005902","0","0","11","0","0","1","53","0","2.5","100590253","340"
"1005902","3.4","1","0","0","0","4","54","0","0","100590254","0"
"1005902","0","0","0","vo_ske_0710","vo_ske","2","55","0","0","100590255","0"
"1005902","0","0","12","0","0","1","56","0","1.4","100590256","150"
"1005902","2.1","1","0","0","0","4","57","0","0","100590257","0"
"1005902","0","0","12","0","0","1","58","150","1.3","100590258","302"
"1005902","3.2","1","0","0","0","4","59","0","0","100590259","0"
"1005902","0","0","0","vo_ske_0711","vo_ske","2","60","0","0","100590260","0"
"1005902","0","0","13","0","0","1","61","0","0.8","100590261","63"
"1005902","1.9","1","0","0","0","4","62","0","0","100590262","0"
"1005902","0","0","13","0","0","1","63","63","1.7","100590263","305"
"1005902","3.5","1","0","0","0","4","64","0","0","100590264","0"
"1005902","0","0","0","vo_ske_0712","vo_ske","2","65","0","0","100590265","0"
"1005902","0","0","14","0","0","1","66","0","1","100590266","95"
"1005902","1.9","1","0","0","0","4","67","0","0","100590267","0"
"1005902","0","0","14","0","0","1","68","95","1.6","100590268","362"
"1005902","4.1","1","0","0","0","4","69","0","0","100590269","0"
"1005903","0.8","1","0","0","0","4","1","0","0","100590301","0"
"1005903","0","0","0","vo_ske_0801","vo_ske","2","2","0","0","100590302","0"
"1005903","0","0","1","0","0","1","3","0","2.2","100590303","231"
"1005903","3.4","1","0","0","0","4","4","0","0","100590304","0"
"1005903","0","0","0","vo_ske_0802","vo_ske","2","5","0","0","100590305","0"
"1005903","0","0","2","0","0","1","6","0","0.465","100590306","39"
"1005903","0.998","1","0","0","0","4","7","0","0","100590307","0"
"1005903","0","0","2","0","0","1","8","39","1.722","100590308","284"
"1005903","3.024","1","0","0","0","4","9","0","0","100590309","0"
"1005903","0","0","2","0","0","1","10","284","0.8","100590310","388"
"1005903","0.8","1","0","0","0","4","11","0","0","100590311","0"
"1005903","0","0","3","0","0","1","12","0","0.9","100590312","168"
"1005903","2.5","1","0","0","0","4","13","0","0","100590313","0"
"1005903","0","0","3","0","0","1","14","168","1","100590314","262"
"1005903","1.8","1","0","0","0","4","15","0","0","100590315","0"
"1005903","0","0","3","0","0","1","16","262","1.2","100590316","388"
"1005903","1.2","1","0","0","0","4","17","0","0","100590317","0"
"1005903","0","0","4","0","0","1","18","0","0.828","100590318","145"
"1005903","3.156","1","0","0","0","4","19","0","0","100590319","0"
"1005903","0","0","0","vo_ske_0803","vo_ske","2","20","0","0","100590320","0"
"1005903","0","0","5","0","0","1","21","0","1.2","100590321","134"
"1005903","2.3","1","0","0","0","4","22","0","0","100590322","0"
"1005903","0","0","5","0","0","1","23","134","1.8","100590323","347"
"1005903","3.4","1","0","0","0","4","24","0","0","100590324","0"
"1005903","0","0","6","0","0","1","25","0","1.9","100590325","257"
"1005903","4.3","1","0","0","0","4","26","0","0","100590326","0"
"1005903","0","0","0","vo_ske_0804","vo_ske","2","27","0","0","100590327","0"
"1005903","0","0","7","0","0","1","28","0","1.067","100590328","133"
"1005903","1.523","1","0","0","0","4","29","0","0","100590329","0"
"1005903","0","0","7","0","0","1","30","133","0.674","100590330","210"
"1005903","2.337","1","0","0","0","4","31","0","0","100590331","0"
"1005903","0","0","0","vo_ske_0805","vo_ske","2","32","0","0","100590332","0"
"1005903","0","0","7","0","0","1","33","210","1.1","100590333","330"
"1005903","1.1","1","0","0","0","4","34","0","0","100590334","0"
"1005903","0","0","8","0","0","1","35","0","0.675","100590335","110"
"1005903","1.662","1","0","0","0","4","36","0","0","100590336","0"
"1005903","0","0","8","0","0","1","37","110","2","100590337","350"
"1005903","4.3","1","0","0","0","4","38","0","0","100590338","0"
"1005903","0","0","0","vo_ske_0806","vo_ske","2","39","0","0","100590339","0"
"1005903","0","0","9","0","0","1","40","0","1.3","100590340","140"
"1005903","2.5","1","0","0","0","4","41","0","0","100590341","0"
"1005903","0","0","9","0","0","1","42","140","1.7","100590342","370"
"1005903","1.7","1","0","0","0","4","43","0","0","100590343","0"
"1005903","0","0","10","0","0","1","44","0","0.5","100590344","83"
"1005903","3.5","1","0","0","0","4","45","0","0","100590345","0"
"1005903","0","0","0","vo_ske_0807","vo_ske","2","46","0","0","100590346","0"
"1005903","0","0","11","0","0","1","47","0","2","100590347","222"
"1005903","3.2","1","0","0","0","4","48","0","0","100590348","0"
"1005903","0","0","11","0","0","1","49","222","1.1","100590349","385"
"1005903","1.1","1","0","0","0","4","50","0","0","100590350","0"
"1005903","0","0","12","0","0","1","51","0","0.8","100590351","102"
"1005903","2.4","1","0","0","0","4","52","0","0","100590352","0"
"1005903","0","0","12","0","0","1","53","102","1.7","100590353","328"
"1005903","4.6","1","0","0","0","4","54","0","0","100590354","0"
"1005903","0","0","0","vo_ske_0808","vo_ske","2","55","0","0","100590355","0"
"1005903","0","0","13","0","0","1","56","0","0.4","100590356","89"
"1005903","2","1","0","0","0","4","57","0","0","100590357","0"
"1005903","0","0","13","0","0","1","58","89","2.3","100590358","360"
"1005903","3.2","1","0","0","0","4","59","0","0","100590359","0"
"1005903","0","0","14","0","0","1","60","0","0.9","100590360","120"
"1005903","3.2","1","0","0","0","4","61","0","0","100590361","0"
"1005903","0","0","0","vo_ske_0809","vo_ske","2","62","0","0","100590362","0"
"1005903","0","0","14","0","0","1","63","120","0.8","100590363","318"
"1005903","3.3","1","0","0","0","4","64","0","0","100590364","0"
"1005904","0.8","1","0","0","0","4","1","0","0","100590401","0"
"1005904","0","0","0","vo_ske_0901","vo_ske","2","2","0","0","100590402","0"
"1005904","0","0","1","0","0","1","3","0","1.325","100590403","113"
"1005904","2.008","1","0","0","0","4","4","0","0","100590404","0"
"1005904","0","0","1","0","0","1","5","113","1.863","100590405","365"
"1005904","3.699","1","0","0","0","4","6","0","0","100590406","0"
"1005904","0","0","0","vo_ske_0902","vo_ske","2","7","0","0","100590407","0"
"1005904","0","0","2","0","0","1","8","0","1.3","100590408","151"
"1005904","2.1","1","0","0","0","4","9","0","0","100590409","0"
"1005904","0","0","2","0","0","1","10","151","1.8","100590410","375"
"1005904","1.8","1","0","0","0","4","11","0","0","100590411","0"
"1005904","0","0","3","0","0","1","12","0","0.7","100590412","71"
"1005904","1.6","1","0","0","0","4","13","0","0","100590413","0"
"1005904","0","0","3","0","0","1","14","71","2.2","100590414","351"
"1005904","4.8","1","0","0","0","4","15","0","0","100590415","0"
"1005904","0","0","0","vo_ske_0903","vo_ske","2","16","0","0","100590416","0"
"1005904","0","0","4","0","0","1","17","0","2.3","100590417","304"
"1005904","3","1","0","0","0","4","18","0","0","100590418","0"
"1005904","0","0","4","0","0","1","19","304","0.8","100590419","389"
"1005904","1.3","1","0","0","0","4","20","0","0","100590420","0"
"1005904","0","0","5","0","0","1","21","0","2.8","100590421","342"
"1005904","4.9","1","0","0","0","4","22","0","0","100590422","0"
"1005904","0","0","0","vo_ske_0904","vo_ske","2","23","0","0","100590423","0"
"1005904","0","0","6","0","0","1","24","0","0.9","100590424","125"
"1005904","1.9","1","0","0","0","4","25","0","0","100590425","0"
"1005904","0","0","6","0","0","1","26","125","0.8","100590426","215"
"1005904","1.4","1","0","0","0","4","27","0","0","100590427","0"
"1005904","0","0","6","0","0","1","28","215","1.7","100590428","395"
"1005904","1.7","1","0","0","0","4","29","0","0","100590429","0"
"1005904","0","0","7","0","0","1","30","0","0.3","100590430","47"
"1005904","1.2","1","0","0","0","4","31","0","0","100590431","0"
"1005904","0","0","7","0","0","1","32","47","2.1","100590432","317"
"1005904","4.1","1","0","0","0","4","33","0","0","100590433","0"
"1005904","0","0","0","vo_ske_0905","vo_ske","2","34","0","0","100590434","0"
"1005904","0","0","8","0","0","1","35","0","1.3","100590435","233"
"1005904","1.9","1","0","0","0","4","36","0","0","100590436","0"
"1005904","0","0","8","0","0","1","37","233","0.59","100590437","311"
"1005904","2.656","1","0","0","0","4","38","0","0","100590438","0"
"1005904","0","0","0","vo_ske_0906","vo_ske","2","39","0","0","100590439","0"
"1005904","0","0","9","0","0","1","40","0","0.8","100590440","97"
"1005904","1.7","1","0","0","0","4","41","0","0","100590441","0"
"1005904","0","0","9","0","0","1","42","97","2.1","100590442","350"
"1005904","2.1","1","0","0","0","4","43","0","0","100590443","0"
"1005904","0","0","10","0","0","1","44","0","1.4","100590444","170"
"1005904","3.3","1","0","0","0","4","45","0","0","100590445","0"
"1005904","0","0","10","0","0","1","46","170","1.1","100590446","300"
"1005904","2.2","1","0","0","0","4","47","0","0","100590447","0"
"1005904","0","0","10","0","0","1","48","300","0.6","100590448","395"
"1005904","0.6","1","0","0","0","4","49","0","0","100590449","0"
"1005904","0","0","11","0","0","1","50","0","2.1","100590450","253"
"1005904","4.7","1","0","0","0","4","51","0","0","100590451","0"
"1005904","0","0","0","vo_ske_0907","vo_ske","2","52","0","0","100590452","0"
"1005904","0","0","12","0","0","1","53","0","0.8","100590453","95"
"1005904","1.7","1","0","0","0","4","54","0","0","100590454","0"
"1005904","0","0","12","0","0","1","55","95","1.34","100590455","256"
"1005904","1.874","1","0","0","0","4","56","0","0","100590456","0"
"1005904","0","0","12","0","0","1","57","256","0.776","100590457","347"
"1005904","2.613","1","0","0","0","4","58","0","0","100590458","0"
"1005904","0","0","0","vo_ske_0908","vo_ske","2","59","0","0","100590459","0"
"1005904","0","0","14","0","0","1","60","0","1.5","100590460","161"
"1005904","2.6","1","0","0","0","4","61","0","0","100590461","0"
"1005904","0","0","14","0","0","1","62","161","2","100590462","399"
"1005904","4.5","1","0","0","0","4","63","0","0","100590463","0"
"1005905","0.8","1","0","0","0","4","1","0","0","100590501","0"
"1005905","0","0","0","vo_ske_1001","vo_ske","2","2","0","0","100590502","0"
"1005905","0","0","1","0","0","1","3","0","0.5","100590503","53"
"1005905","1.1","1","0","0","0","4","4","0","0","100590504","0"
"1005905","0","0","1","0","0","1","5","53","1.4","100590505","235"
"1005905","2.8","1","0","0","0","4","6","0","0","100590506","0"
"1005905","0","0","0","vo_ske_1002","vo_ske","2","7","0","0","100590507","0"
"1005905","0","0","2","0","0","1","8","0","1.8","100590508","230"
"1005905","2.4","1","0","0","0","4","9","0","0","100590509","0"
"1005905","0","0","2","0","0","1","10","230","1.4","100590510","400"
"1005905","3.3","1","0","0","0","4","11","0","0","100590511","0"
"1005905","0","0","0","vo_ske_1003","vo_ske","2","12","0","0","100590512","0"
"1005905","0","0","3","0","0","1","13","0","2.224","100590513","237"
"1005905","2.769","1","0","0","0","4","14","0","0","100590514","0"
"1005905","0","0","3","0","0","1","15","237","0.869","100590515","358"
"1005905","1.635","1","0","0","0","4","16","0","0","100590516","0"
"1005905","0","0","4","0","0","1","17","0","0.6","100590517","93"
"1005905","2.2","1","0","0","0","4","18","0","0","100590518","0"
"1005905","0","0","0","vo_ske_1004","vo_ske","2","19","0","0","100590519","0"
"1005905","0","0","4","0","0","1","20","93","1.3","100590520","237"
"1005905","1.8","1","0","0","0","4","21","0","0","100590521","0"
"1005905","0","0","4","0","0","1","22","237","0.9","100590522","342"
"1005905","0.9","1","0","0","0","4","23","0","0","100590523","0"
"1005905","0","0","5","0","0","1","24","0","0.9","100590524","166"
"1005905","2.7","1","0","0","0","4","25","0","0","100590525","0"
"1005905","0","0","5","0","0","1","26","166","1.059","100590526","327"
"1005905","3","1","0","0","0","4","27","0","0","100590527","0"
"1005905","0","0","0","vo_ske_1005","vo_ske","2","28","0","0","100590528","0"
"1005905","0","0","6","0","0","1","29","0","1.2","100590529","94"
"1005905","1.7","1","0","0","0","4","30","0","0","100590530","0"
"1005905","0","0","6","0","0","1","31","94","2.1","100590531","397"
"1005905","4.5","1","0","0","0","4","32","0","0","100590532","0"
"1005905","0","0","0","vo_ske_1006","vo_ske","2","33","0","0","100590533","0"
"1005905","0","0","7","0","0","1","34","0","0.566","100590534","47"
"1005905","1.552","1","0","0","0","4","35","0","0","100590535","0"
"1005905","0","0","7","0","0","1","36","47","2.318","100590536","362"
"1005905","3.724","1","0","0","0","4","37","0","0","100590537","0"
"1005905","0","0","8","0","0","1","38","0","2.077","100590538","260"
"1005905","2.729","1","0","0","0","4","39","0","0","100590539","0"
"1005905","0","0","8","0","0","1","40","260","0.66","100590540","327"
"1005905","2.832","1","0","0","0","4","41","0","0","100590541","0"
"1005905","0","0","0","vo_ske_1007","vo_ske","2","42","0","0","100590542","0"
"1005905","0","0","9","0","0","1","43","0","0.608","100590543","60"
"1005905","1.363","1","0","0","0","4","44","0","0","100590544","0"
"1005905","0","0","9","0","0","1","45","60","1.493","100590545","179"
"1005905","2.007","1","0","0","0","4","46","0","0","100590546","0"
"1005905","0","0","9","0","0","1","47","179","1.437","100590547","387"
"1005905","3.22","1","0","0","0","4","48","0","0","100590548","0"
"1005905","0","0","0","vo_ske_1008","vo_ske","2","49","0","0","100590549","0"
"1005905","0","0","10","0","0","1","50","0","1.2","100590550","133"
"1005905","2.4","1","0","0","0","4","51","0","0","100590551","0"
"1005905","0","0","10","0","0","1","52","133","1.5","100590552","347"
"1005905","1.5","1","0","0","0","4","53","0","0","100590553","0"
"1005905","0","0","11","0","0","1","54","0","0.4","100590554","104"
"1005905","2.7","1","0","0","0","4","55","0","0","100590555","0"
"1005905","0","0","11","0","0","1","56","104","1.6","100590556","331"
"1005905","3.7","1","0","0","0","4","57","0","0","100590557","0"
"1005905","0","0","0","vo_ske_1009","vo_ske","2","58","0","0","100590558","0"
"1005905","0","0","12","0","0","1","59","0","2.9","100590559","345"
"1005905","4","1","0","0","0","4","60","0","0","100590560","0"
"1005905","0","0","13","0","0","1","61","0","1.6","100590561","216"
"1005905","3.6","1","0","0","0","4","62","0","0","100590562","0"
"1005905","0","0","0","vo_ske_1010","vo_ske","2","63","0","0","100590563","0"
"1005905","0","0","14","0","0","1","64","0","0.7","100590564","121"
"1005905","2.1","1","0","0","0","4","65","0","0","100590565","0"
"1005905","0","0","14","0","0","1","66","121","1.9","100590566","360"
"1005905","4.4","1","0","0","0","4","67","0","0","100590567","0"
"1005906","0.8","1","0","0","0","4","1","0","0","100590601","0"
"1005906","0","0","0","vo_ske_1101","vo_ske","2","2","0","0","100590602","0"
"1005906","0","0","1","0","0","1","3","0","1","100590603","121"
"1005906","1.7","1","0","0","0","4","4","0","0","100590604","0"
"1005906","0","0","1","0","0","1","5","121","0.6","100590605","211"
"1005906","1.5","1","0","0","0","4","6","0","0","100590606","0"
"1005906","0","0","1","0","0","1","7","211","0.9","100590607","280"
"1005906","1.5","1","0","0","0","4","8","0","0","100590608","0"
"1005906","0","0","2","0","0","1","9","0","1.6","100590609","135"
"1005906","3.6","1","0","0","0","4","10","0","0","100590610","0"
"1005906","0","0","0","vo_ske_1102","vo_ske","2","11","0","0","100590611","0"
"1005906","0","0","2","0","0","1","12","135","0.9","100590612","260"
"1005906","1.8","1","0","0","0","4","13","0","0","100590613","0"
"1005906","0","0","2","0","0","1","14","260","0.7","100590614","320"
"1005906","1.9","1","0","0","0","4","15","0","0","100590615","0"
"1005906","0","0","2","0","0","1","16","320","0.2","100590616","346"
"1005906","1.5","1","0","0","0","4","17","0","0","100590617","0"
"1005906","0","0","3","0","0","1","18","0","2.1","100590618","190"
"1005906","4.1","1","0","0","0","4","19","0","0","100590619","0"
"1005906","0","0","0","vo_ske_1103","vo_ske","2","20","0","0","100590620","0"
"1005906","0","0","3","0","0","1","21","190","1.7","100590621","387"
"1005906","2.5","1","0","0","0","4","22","0","0","100590622","0"
"1005906","0","0","4","0","0","1","23","0","1.197","100590623","139"
"1005906","1.72","1","0","0","0","4","24","0","0","100590624","0"
"1005906","0","0","4","0","0","1","25","139","1.735","100590625","347"
"1005906","4.154","1","0","0","0","4","26","0","0","100590626","0"
"1005906","0","0","0","vo_ske_1104","vo_ske","2","27","0","0","100590627","0"
"1005906","0","0","5","0","0","1","28","0","2.4","100590628","292"
"1005906","3.1","1","0","0","0","4","29","0","0","100590629","0"
"1005906","0","0","5","0","0","1","30","292","0.7","100590630","355"
"1005906","0.7","1","0","0","0","4","31","0","0","100590631","0"
"1005906","0","0","6","0","0","1","32","0","1.2","100590632","153"
"1005906","1.8","1","0","0","0","4","33","0","0","100590633","0"
"1005906","0","0","6","0","0","1","34","153","1.2","100590634","289"
"1005906","3.8","1","0","0","0","4","35","0","0","100590635","0"
"1005906","0","0","0","vo_ske_1105","vo_ske","2","36","0","0","100590636","0"
"1005906","0","0","7","0","0","1","37","0","0.8","100590637","92"
"1005906","1.4","1","0","0","0","4","38","0","0","100590638","0"
"1005906","0","0","7","0","0","1","39","92","1.1","100590639","230"
"1005906","2.1","1","0","0","0","4","40","0","0","100590640","0"
"1005906","0","0","7","0","0","1","41","260","1.3","100590641","384"
"1005906","1.3","1","0","0","0","4","42","0","0","100590642","0"
"1005906","0","0","8","0","0","1","43","0","0.4","100590643","55"
"1005906","1.9","1","0","0","0","4","44","0","0","100590644","0"
"1005906","0","0","8","0","0","1","45","55","1.152","100590645","177"
"1005906","1.561","1","0","0","0","4","46","0","0","100590646","0"
"1005906","0","0","8","0","0","1","47","177","1.273","100590647","355"
"1005906","3.32","1","0","0","0","4","48","0","0","100590648","0"
"1005906","0","0","0","vo_ske_1106","vo_ske","2","49","0","0","100590649","0"
"1005906","0","0","9","0","0","1","50","0","2.7","100590650","300"
"1005906","3.8","1","0","0","0","4","51","0","0","100590651","0"
"1005906","0","0","10","0","0","1","52","0","0.894","100590652","79"
"1005906","1.455","1","0","0","0","4","53","0","0","100590653","0"
"1005906","0","0","10","0","0","1","54","79","1.334","100590654","263"
"1005906","3.699","1","0","0","0","4","55","0","0","100590655","0"
"1005906","0","0","0","vo_ske_1107","vo_ske","2","56","0","0","100590656","0"
"1005906","0","0","11","0","0","1","57","0","1.7","100590657","210"
"1005906","2.8","1","0","0","0","4","58","0","0","100590658","0"
"1005906","0","0","12","0","0","1","59","0","1.364","100590659","183"
"1005906","3.365","1","0","0","0","4","60","0","0","100590660","0"
"1005906","0","0","0","vo_ske_1108","vo_ske","2","61","0","0","100590661","0"
"1005906","0","0","13","0","0","1","62","0","0.6","100590662","85"
"1005906","2.4","1","0","0","0","4","63","0","0","100590663","0"
"1005906","0","0","0","vo_ske_1109","vo_ske","2","64","0","0","100590664","0"
"1005906","0","0","14","0","0","1","65","0","1","100590665","122"
"1005906","2","1","0","0","0","4","66","0","0","100590666","0"
"1005906","0","0","14","0","0","1","67","122","1","100590667","212"
"1005906","3.5","1","0","0","0","4","68","0","0","100590668","0"
