28a994c2a0e1af7269ae4bb694a76eb27c9dedfa47177cc7f918fb23771a8956,c033e26a1fdb76729810666babfa9993fe0590bcfe35900af80d2ecf03abf238,17b7055bd51bb8bcd016bec9d765d82844af4b1408ade7f157a04eaa0a54ffdd,bd81e05bdef2e1778560349ab55022aec6c1122eef4d65edc6778a103af3a1b2,9d7d577482d7a6a572b042eacdca0abacff3c18310576871e5c6c6879951ebc8,7148eca87d1394615a075a62fb57ad480947f4204027df001ed825090b818488,e8da4da651fcc5f6606fe5621809eddf8931fb1ce112d038530823df4bbef41e,39b7cf75211da3a1a71063393c4175cfd37c6fafd5063f8d7a6a818667c250ae,2c1f767f1a124bb8af9f229d09343bfd7227665585e17bf85750989f5b9599f7,b423361cf6fe464184878845ef74992733f78be1aeb608e903d4425979bcde80,c6f420827b03df4750a53308ff89ff0e781ce38767426f713a14e4b124efd1b2,9ca61b0a5c4140c7007ee90173763c6337266df46f2b3d77b17a075d2c73a8d4,839611986cff0596d60c495cbbecbc8c7d8903378789fedd9fb28d59094db587,1c0bd244817be7d7776cc51b26a0cfd7f4950329b7ef78534fc75c73ec781614,9203a3381d34f18f9a1b770691651319ed1f60dd590418436bff373761415e52,759858b9b6066b66cb3d92629910c341ef3e25aa792f671549f4042329df58b4,2d367b4a2f93f2ef3b280d3e55fc95fabc5b47a8871a72d6418112a40edbcb5d,6ce8e5357bc75661c8e4a208721af627a0aabe0e244657b3fa861ef21e909b9f,42184795598030f5e2d00c45b9aef1367ea00e03cc800cb2bdfac8b48287ab6f
"15","0","0","0","0","0","0","103801","18","0","75","2","0","2","0","0","2","1","0"
"135","0","0","0","0","0","0","103801","72","0","125","3","0","3","5","0","5","2","0"
"195","0","0","0","0","0","0","103801","191","0","185","6","0","4","30","0","7","4","0"
"435","0","5","0","0","0","0","103801","350","0","435","11","0","5","55","0","14","6","0"
"850","0","5","0","0","0","0","103801","564","0","1130","19","0","6","55","0","22","6","0"
"1155","0","5","0","0","0","0","103801","862","0","1575","30","0","7","55","0","30","6","0"
"1585","0","5","0","0","0","0","103801","1161","0","2020","47","4","8","55","0","41","6","0"
"1835","0","5","0","0","0","0","103801","1539","0","2140","64","13","9","55","0","52","7","25"
"2035","0","15","0","0","0","0","103801","1950","5","2320","82","22","10","55","0","57","7","70"
"2235","0","35","0","0","0","0","103801","2387","10","2380","101","24","11","55","0","57","12","111"
"2605","0","35","0","2","0","0","103801","2849","35","2440","114","26","12","55","0","61","12","144"
"2755","0","35","0","4","0","0","103801","3375","48","2440","127","28","13","80","0","67","12","193"
"2755","0","35","0","6","0","0","103801","3994","51","2440","136","28","14","105","0","74","12","262"
"2755","0","35","0","6","0","0","103801","4661","54","2440","143","28","15","105","0","84","12","341"
"2755","0","35","0","6","0","0","103801","5339","62","2440","150","28","16","105","0","99","12","398"
"2805","0","35","0","6","0","0","103801","6059","65","2440","159","28","17","105","0","112","12","478"
"2855","0","35","0","6","0","0","103801","6809","65","2440","178","28","18","105","0","124","12","587"
"2950","0","35","0","6","0","0","103801","7655","65","2440","202","28","19","105","0","133","12","697"
"3145","0","35","0","6","0","0","103801","8560","65","2440","236","28","20","105","0","144","12","786"
"3335","0","35","0","6","0","0","103801","9579","65","2440","265","28","21","105","0","156","12","889"
"3425","0","35","0","6","0","0","103801","10806","65","2440","293","28","22","105","0","167","12","986"
"3515","0","35","0","6","0","0","103801","12186","65","2440","319","28","23","105","0","179","12","1059"
"3925","0","35","0","6","0","0","103801","13650","65","2440","346","28","24","105","0","189","12","1134"
"3925","0","35","0","6","0","0","103801","15353","65","2440","368","28","25","105","0","197","12","1208"
"4245","0","35","0","6","0","0","103801","17212","65","2440","386","28","26","105","0","203","12","1258"
"4565","0","35","0","6","0","0","103801","19226","65","2440","398","28","27","105","0","208","12","1292"
"4565","0","35","0","6","0","0","103801","21423","65","2440","406","28","28","105","0","214","12","1320"
"4885","0","35","0","6","0","0","103801","23748","65","2440","413","28","29","105","0","221","12","1351"
"4885","0","35","0","6","0","0","103801","26247","65","2440","421","28","30","105","0","229","12","1383"
"5410","0","35","0","6","0","0","103801","28847","65","2440","424","28","31","105","0","232","12","1415"
"5935","0","35","0","6","0","0","103801","31558","65","2440","427","28","32","105","0","235","12","1447"
"6305","0","35","0","6","0","0","103801","34373","65","2440","436","28","33","105","0","244","12","1478"
"6305","0","35","0","6","0","0","103801","37379","65","2440","445","28","34","105","0","253","12","1508"
"6675","0","35","0","6","0","0","103801","40491","65","2440","454","28","35","105","0","262","12","1538"
"6675","0","35","0","6","0","0","103801","43747","65","2440","464","28","36","105","0","272","12","1568"
"7095","0","35","0","6","0","0","103801","47067","65","2440","474","28","37","105","0","282","12","1598"
"7515","0","35","0","6","0","0","103801","50497","65","2440","484","28","38","105","0","292","12","1628"
"7515","0","35","0","6","0","0","103801","54074","65","2440","495","28","39","105","0","303","12","1658"
"65","0","0","0","0","0","0","104001","17","0","50","2","0","2","0","0","1","1","0"
"185","0","0","0","0","0","0","104001","71","0","100","3","0","3","5","0","4","2","0"
"365","0","0","0","0","0","0","104001","170","0","270","6","0","4","30","0","7","4","0"
"635","0","10","0","0","0","0","104001","318","0","430","11","0","5","65","0","12","7","0"
"985","0","10","0","0","0","0","104001","544","0","730","18","0","6","80","0","17","11","0"
"1305","0","10","0","0","0","0","104001","807","0","1570","27","0","7","80","0","23","15","0"
"2005","0","10","0","0","0","0","104001","1045","0","2015","46","4","8","80","0","39","15","0"
"2420","0","10","0","0","0","0","104001","1359","0","2135","61","13","9","80","0","54","22","25"
"2840","0","35","0","0","0","0","104001","1695","5","2195","78","18","10","80","0","62","27","70"
"3240","0","55","0","0","0","0","104001","2050","10","2505","100","20","11","80","0","75","27","99"
"3740","0","55","0","2","0","0","104001","2446","15","2665","121","25","12","80","0","91","27","122"
"3810","0","55","0","4","0","0","104001","2930","28","2765","138","27","13","105","0","102","27","171"
"3890","0","55","0","6","2","0","104001","3426","31","2765","158","27","14","130","0","121","27","206"
"3890","0","55","0","6","2","0","104001","3993","34","2865","176","27","15","130","0","140","29","245"
"3940","0","55","0","6","2","0","104001","4573","39","2865","192","27","16","130","0","169","29","273"
"4000","0","55","0","6","2","0","104001","5169","42","3015","213","27","17","130","0","192","32","324"
"4050","0","55","0","6","2","0","104001","5785","42","3015","245","27","18","130","0","220","34","387"
"4050","0","55","0","6","2","0","104001","6472","42","3110","287","27","19","130","0","249","34","447"
"4180","0","55","0","6","2","0","104001","7210","42","3110","336","27","20","130","0","284","34","495"
"4390","0","55","0","6","2","0","104001","8079","42","3110","382","27","21","130","0","313","34","554"
"4795","0","55","0","6","2","0","104001","9076","42","3110","430","27","22","130","0","346","34","621"
"4795","0","55","0","6","2","0","104001","10161","42","3110","484","27","23","130","0","392","34","683"
"5205","0","55","0","6","2","0","104001","11378","42","3110","536","27","24","130","0","428","34","740"
"5500","0","55","0","6","2","0","104001","12737","42","3110","589","27","25","130","0","467","34","816"
"6480","0","55","0","6","2","0","104001","14339","42","3110","624","27","26","130","0","493","34","857"
"7025","0","55","0","6","2","0","104001","16037","42","3110","665","27","27","130","0","527","34","891"
"7645","0","55","0","6","2","0","104001","17844","42","3110","705","27","28","130","0","565","34","919"
"7645","0","55","0","6","2","0","104001","20151","42","3110","717","27","29","130","0","577","34","959"
"7645","0","55","0","6","2","0","104001","22595","42","3110","730","27","30","130","0","590","34","1000"
"7645","0","55","0","6","2","0","104001","25149","42","3110","743","27","31","130","0","603","34","1041"
"7645","0","55","0","6","2","0","104001","27814","42","3110","756","27","32","130","0","616","34","1082"
"7645","0","55","0","6","2","0","104001","30617","42","3110","770","27","33","130","0","630","34","1121"
"7645","0","55","0","6","2","0","104001","33568","42","3110","784","27","34","130","0","644","34","1159"
"7645","0","55","0","6","2","0","104001","36667","42","3110","798","27","35","130","0","658","34","1197"
"7645","0","55","0","6","2","0","104001","39869","42","3110","813","27","36","130","0","673","34","1235"
"7645","0","55","0","6","2","0","104001","43182","42","3110","828","27","37","130","0","688","34","1273"
"7645","0","55","0","6","2","0","104001","46599","42","3110","843","27","38","130","0","703","34","1311"
"7645","0","55","0","6","2","0","104001","50121","42","3110","858","27","39","130","0","718","34","1349"
"55","0","0","0","0","0","0","104201","0","0","50","3","0","2","0","26","0","0","0"
"150","0","0","0","0","0","0","104201","0","0","100","9","0","3","0","84","0","0","0"
"270","0","10","0","0","0","0","104201","0","0","125","18","0","4","5","186","2","0","0"
"450","0","10","0","0","0","0","104201","0","0","125","34","0","5","15","363","2","0","0"
"800","0","25","0","0","0","0","104201","0","0","125","50","0","6","40","566","7","0","0"
"1160","0","30","0","0","0","0","104201","0","0","125","64","0","7","110","834","9","0","0"
"1760","0","60","0","0","0","0","104201","0","0","125","88","4","8","145","1070","16","0","0"
"2295","0","95","0","0","5","0","104201","0","0","125","115","9","9","145","1334","27","0","0"
"2985","0","105","0","0","10","11","104201","0","0","225","137","14","10","160","1625","41","0","0"
"3405","0","119","0","0","10","29","104201","0","0","765","163","14","11","176","1996","46","0","0"
"3765","0","125","0","0","14","46","104201","0","0","985","188","17","12","202","2333","63","0","0"
"3925","0","127","0","0","19","62","104201","0","0","1105","218","17","13","224","2673","89","0","0"
"4185","0","131","0","0","21","72","104201","0","0","1225","255","17","14","236","3013","117","0","0"
"4385","0","140","0","0","21","86","104201","0","0","1445","289","17","15","236","3409","144","0","0"
"4615","0","146","0","0","21","102","104201","0","0","1445","320","17","16","236","3855","174","0","0"
"4745","0","147","0","0","21","137","104201","0","0","1445","358","17","17","236","4322","199","3","0"
"5090","0","147","0","0","21","167","104201","0","0","1445","403","17","18","246","4786","232","3","0"
"5735","0","147","0","0","21","192","104201","0","0","1540","455","17","19","246","5257","273","3","0"
"6320","0","147","0","0","21","228","104201","0","0","1540","502","17","20","246","5846","315","3","0"
"6905","0","147","0","0","21","263","104201","0","0","1540","564","17","21","246","6422","364","3","0"
"8110","0","147","0","0","21","299","104201","0","0","1640","626","17","22","246","7086","416","3","0"
"9570","0","147","0","0","21","329","104201","0","0","1640","692","17","23","246","7846","475","3","0"
"11095","0","147","0","0","21","329","104201","0","0","1640","767","17","24","246","8687","536","3","0"
"12390","0","147","0","0","21","354","104201","0","0","1640","828","17","25","246","9793","590","3","0"
"13385","0","147","0","0","21","381","104201","0","0","1640","877","17","26","246","11190","633","3","0"
"14500","0","147","0","0","21","398","104201","0","0","1640","921","17","27","246","12730","674","3","0"
"15720","0","147","0","0","21","415","104201","0","0","1640","965","17","28","246","14376","717","3","0"
"17095","0","147","0","0","21","432","104201","0","0","1640","1013","17","29","246","16124","765","3","0"
"18550","0","147","0","0","21","450","104201","0","0","1640","1064","17","30","246","17979","816","3","0"
"20085","0","147","0","0","21","468","104201","0","0","1640","1116","17","31","246","19924","868","3","0"
"21695","0","147","0","0","21","486","104201","0","0","1640","1169","17","32","246","21959","921","3","0"
"23475","0","147","0","0","21","504","104201","0","0","1640","1223","17","33","246","24110","975","3","0"
"25495","0","147","0","0","21","521","104201","0","0","1640","1279","17","34","246","26377","1031","3","0"
"27685","0","147","0","0","21","538","104201","0","0","1640","1335","17","35","246","28755","1087","3","0"
"30045","0","147","0","0","21","555","104201","0","0","1640","1392","17","36","246","31215","1144","3","0"
"32480","0","147","0","0","21","572","104201","0","0","1640","1451","17","37","246","33756","1203","3","0"
"35080","0","147","0","0","21","589","104201","0","0","1640","1510","17","38","246","36386","1262","3","0"
"37845","0","147","0","0","21","606","104201","0","0","1640","1569","17","39","246","39101","1321","3","0"
"110","0","0","0","0","0","0","104301","25","0","25","0","0","2","0","0","2","0","0"
"370","0","0","0","0","0","0","104301","82","0","50","1","0","3","0","0","4","0","0"
"810","0","0","0","0","0","0","104301","190","0","80","2","0","4","5","0","8","0","0"
"1245","0","5","0","0","0","0","104301","382","0","170","3","0","5","15","0","13","0","0"
"2090","0","5","0","0","0","0","104301","604","0","260","5","0","6","15","0","24","0","0"
"2980","0","5","0","2","0","0","104301","872","0","495","7","0","7","15","0","34","0","0"
"3855","0","5","0","4","0","0","104301","1181","0","730","14","8","8","15","0","43","0","0"
"4255","0","5","0","6","0","0","104301","1608","0","730","16","21","9","40","0","52","0","25"
"4555","0","15","0","6","0","0","104301","2063","0","830","28","34","10","40","0","58","0","70"
"4755","0","25","0","6","0","0","104301","2550","13","1180","30","34","11","40","0","65","2","125"
"5125","0","31","0","6","0","0","104301","3068","26","1280","34","37","12","40","0","71","2","181"
"5275","0","37","0","8","0","0","104301","3621","39","1280","40","37","13","65","0","77","2","242"
"5435","0","43","0","10","0","0","104301","4230","39","1280","45","37","14","90","0","84","2","321"
"5615","0","43","0","12","0","0","104301","4863","39","1280","51","37","15","102","0","94","2","413"
"5795","0","43","0","12","0","0","104301","5539","44","1280","53","37","16","102","0","106","2","530"
"5945","0","43","0","12","0","0","104301","6265","49","1280","57","37","17","102","0","116","2","643"
"5995","0","43","0","12","0","0","104301","7100","51","1280","62","37","18","102","0","119","2","801"
"6090","0","43","0","12","0","0","104301","8006","51","1280","69","37","19","102","0","128","2","962"
"6285","0","43","0","12","0","0","104301","8983","56","1280","74","37","20","102","0","141","2","1145"
"6475","0","43","0","12","0","0","104301","10081","61","1280","79","37","21","102","0","147","2","1358"
"6565","0","43","0","12","0","0","104301","11358","66","1280","85","37","22","102","0","158","2","1544"
"6655","0","43","0","12","0","0","104301","12802","66","1280","93","37","23","102","0","168","2","1689"
"7310","0","43","0","12","0","0","104301","14378","66","1280","93","37","24","102","0","173","2","1803"
"7390","0","43","0","12","0","0","104301","16132","66","1280","102","37","25","102","0","179","2","1906"
"7840","0","43","0","12","0","0","104301","18012","66","1280","111","37","26","102","0","185","2","1973"
"8300","0","43","0","12","0","0","104301","20030","66","1280","118","37","27","102","0","190","2","2015"
"8450","0","43","0","12","0","0","104301","22228","66","1280","123","37","28","102","0","195","2","2046"
"8920","0","43","0","12","0","0","104301","24554","66","1280","128","37","29","102","0","200","2","2079"
"9070","0","43","0","12","0","0","104301","27064","66","1280","133","37","30","102","0","205","2","2114"
"9745","0","43","0","12","0","0","104301","29675","66","1280","133","37","31","102","0","205","2","2149"
"9905","0","43","0","12","0","0","104301","32396","66","1280","139","37","32","102","0","211","2","2184"
"10445","0","43","0","12","0","0","104301","35221","66","1280","145","37","33","102","0","217","2","2218"
"10625","0","43","0","12","0","0","104301","38236","66","1280","151","37","34","102","0","223","2","2251"
"11175","0","43","0","12","0","0","104301","41357","66","1280","157","37","35","102","0","229","2","2284"
"11355","0","43","0","12","0","0","104301","44621","66","1280","164","37","36","102","0","236","2","2317"
"11955","0","43","0","12","0","0","104301","47949","66","1280","171","37","37","102","0","243","2","2350"
"12555","0","43","0","12","0","0","104301","51387","66","1280","178","37","38","102","0","250","2","2383"
"12735","0","43","0","12","0","0","104301","54973","66","1280","186","37","39","102","0","258","2","2416"
"55","0","0","0","0","0","0","104401","0","0","50","3","0","2","0","26","0","0","0"
"150","0","0","0","0","0","0","104401","0","0","100","7","0","3","0","94","0","0","0"
"270","0","10","0","0","0","0","104401","0","0","100","14","0","4","0","214","2","0","0"
"360","0","10","0","0","0","0","104401","0","0","100","27","0","5","25","405","2","0","0"
"710","0","10","0","0","0","0","104401","0","0","100","40","0","6","75","634","4","0","0"
"1305","0","15","0","0","0","0","104401","0","0","100","54","0","7","110","894","8","0","0"
"1470","0","45","0","1","0","0","104401","0","0","100","64","4","8","145","1255","10","0","0"
"1610","0","60","0","2","0","16","104401","0","0","100","71","9","9","180","1679","10","0","0"
"1880","0","60","0","4","0","40","104401","0","0","520","83","14","10","195","2114","11","0","0"
"2040","0","60","0","5","5","85","104401","0","0","740","88","14","11","211","2626","11","0","0"
"2140","0","60","0","6","11","138","104401","0","0","840","93","14","12","247","3150","14","0","0"
"2280","0","60","0","6","17","200","104401","0","0","840","100","16","13","267","3683","19","0","0"
"2420","0","60","0","6","17","276","104401","0","0","960","107","18","14","297","4263","23","0","0"
"2450","0","60","0","6","17","346","104401","0","0","1080","116","22","15","307","4868","31","0","0"
"2480","0","60","0","6","17","421","104401","0","0","1080","124","22","16","337","5541","36","0","0"
"2480","0","60","0","6","17","493","104401","0","0","1080","133","22","17","367","6269","40","0","0"
"2480","0","60","0","6","17","582","104401","0","0","1080","142","22","18","397","7053","46","0","0"
"2480","0","60","0","6","17","715","104401","0","0","1080","149","22","19","397","7941","51","0","0"
"2480","0","60","0","6","17","872","104401","0","0","1080","163","22","20","397","8862","61","0","0"
"2480","0","60","0","6","17","1074","104401","0","0","1180","171","22","21","397","9881","67","0","0"
"2480","0","60","0","6","17","1292","104401","0","0","1280","178","22","22","397","11078","72","0","0"
"2480","0","60","0","6","17","1476","104401","0","0","1280","194","22","23","397","12401","78","0","0"
"2480","0","60","0","6","17","1619","104401","0","0","1280","211","22","24","397","13876","84","0","0"
"2480","0","60","0","6","17","1728","104401","0","0","1280","219","22","25","397","15586","90","0","0"
"2940","0","60","0","6","17","1800","104401","0","0","1280","228","22","26","397","17426","96","0","0"
"2940","0","60","0","6","17","1845","104401","0","0","1280","236","22","27","397","19461","102","0","0"
"2940","0","60","0","6","17","1877","104401","0","0","1280","241","22","28","397","21659","107","0","0"
"3400","0","60","0","6","17","1910","104401","0","0","1280","245","22","29","397","23981","111","0","0"
"3400","0","60","0","6","17","1944","104401","0","0","1280","249","22","30","397","26502","115","0","0"
"3860","0","60","0","6","17","1978","104401","0","0","1280","253","22","31","397","29081","119","0","0"
"3860","0","60","0","6","17","2012","104401","0","0","1280","257","22","32","397","31823","123","0","0"
"4360","0","60","0","6","17","2045","104401","0","0","1280","261","22","33","397","34656","127","0","0"
"4860","0","60","0","6","17","2077","104401","0","0","1280","265","22","34","397","37638","131","0","0"
"4860","0","60","0","6","17","2109","104401","0","0","1280","269","22","35","397","40825","135","0","0"
"4860","0","60","0","6","17","2141","104401","0","0","1280","273","22","36","397","44124","139","0","0"
"5360","0","60","0","6","17","2173","104401","0","0","1280","278","22","37","397","47468","144","0","0"
"5860","0","60","0","6","17","2205","104401","0","0","1280","283","22","38","397","50916","149","0","0"
"5860","0","60","0","6","17","2237","104401","0","0","1280","287","22","39","397","54531","153","0","0"
"65","0","0","0","0","0","0","104501","8","0","125","1","0","2","0","3","2","1","0"
"160","0","10","0","0","0","0","104501","23","0","225","5","0","3","5","14","6","2","0"
"450","0","20","0","0","0","0","104501","66","0","275","13","0","4","20","28","12","4","0"
"1050","0","20","0","0","0","0","104501","119","0","275","28","0","5","35","68","19","4","0"
"1875","0","20","0","3","0","0","104501","180","0","275","48","0","6","35","127","30","4","0"
"2740","0","25","0","3","0","0","104501","279","0","275","69","0","7","60","174","47","4","0"
"3660","0","25","0","3","0","0","104501","380","0","575","93","4","8","60","248","68","4","0"
"4515","0","30","0","3","0","0","104501","535","0","1025","119","9","9","60","322","84","4","0"
"5385","0","35","0","3","0","5","104501","699","5","1325","144","14","10","60","414","103","4","0"
"6405","0","48","0","3","0","5","104501","883","10","1825","173","14","11","60","454","123","4","20"
"7105","0","58","0","3","2","20","104501","1098","10","2075","195","16","12","60","552","142","4","60"
"7745","0","60","0","3","2","20","104501","1333","10","2295","226","21","13","60","572","175","6","96"
"7975","0","62","0","3","4","38","104501","1577","10","2415","258","21","14","66","663","206","6","132"
"8165","0","62","0","3","6","48","104501","1847","10","2515","294","21","15","72","754","236","6","172"
"8365","0","62","0","3","6","48","104501","2154","10","2615","333","21","16","72","823","273","6","206"
"8545","0","62","0","3","6","48","104501","2468","14","2615","374","21","17","87","885","310","9","250"
"8605","0","62","0","3","6","48","104501","2819","18","2615","422","21","18","102","949","348","12","322"
"8980","0","62","0","3","6","48","104501","3216","18","2710","476","21","19","102","1020","393","12","379"
"9390","0","62","0","3","6","60","104501","3627","18","2805","522","21","20","102","1185","437","17","406"
"9600","0","62","0","3","6","60","104501","4124","18","2805","588","21","21","102","1234","492","22","458"
"10435","0","62","0","3","6","60","104501","4687","18","2805","656","21","22","102","1314","551","22","539"
"11470","0","62","0","3","6","60","104501","5260","18","2805","726","21","23","102","1476","619","22","615"
"12305","0","62","0","3","6","60","104501","5890","18","2805","804","21","24","102","1641","695","22","680"
"13320","0","62","0","3","6","60","104501","6734","18","2805","883","21","25","102","1724","773","22","730"
"14330","0","62","0","3","6","60","104501","7845","18","2805","961","21","26","102","1724","846","22","764"
"15590","0","62","0","3","6","60","104501","9036","18","2805","1040","21","27","102","1724","920","22","783"
"17015","0","62","0","3","6","60","104501","10333","18","2805","1117","21","28","102","1724","997","22","802"
"20500","0","62","0","3","6","60","104501","11501","18","2805","1200","21","29","102","1724","1080","22","821"
"26375","0","62","0","3","6","60","104501","12440","18","2805","1294","21","30","102","1724","1174","22","831"
"32540","0","62","0","3","6","60","104501","13416","18","2805","1392","21","31","102","1724","1272","22","841"
"39075","0","62","0","3","6","60","104501","14429","18","2805","1493","21","32","102","1724","1373","22","851"
"46225","0","62","0","3","6","60","104501","15499","18","2805","1596","21","33","102","1724","1476","22","861"
"54155","0","62","0","3","6","60","104501","16626","18","2805","1701","21","34","102","1724","1581","22","871"
"62795","0","62","0","3","6","60","104501","17791","18","2805","1807","21","35","102","1724","1687","22","881"
"71995","0","62","0","3","6","60","104501","18993","18","2805","1914","21","36","102","1724","1794","22","891"
"81660","0","62","0","3","6","60","104501","20232","18","2805","2023","21","37","102","1724","1903","22","901"
"91815","0","62","0","3","6","60","104501","21508","18","2805","2133","21","38","102","1724","2013","22","911"
"102505","0","62","0","3","6","60","104501","22821","18","2805","2243","21","39","102","1724","2123","22","921"
"65","0","0","0","0","0","0","104601","20","0","100","0","0","2","0","0","2","1","0"
"160","0","0","0","0","0","0","104601","73","0","150","0","0","3","5","0","6","3","0"
"375","0","0","0","0","0","0","104601","175","0","320","2","0","4","30","0","9","5","0"
"800","0","10","0","0","0","0","104601","293","0","480","5","0","5","50","0","16","11","0"
"1215","0","10","0","3","0","0","104601","517","0","870","6","0","6","50","0","24","15","0"
"1535","0","10","0","6","0","0","104601","780","0","1710","8","0","7","75","0","30","19","0"
"2015","0","10","0","9","0","0","104601","1097","0","2570","10","0","8","100","0","38","19","0"
"2480","0","10","0","9","0","0","104601","1416","0","3020","20","5","9","100","0","53","26","10"
"3260","0","10","0","9","0","0","104601","1726","5","3320","35","10","10","100","0","72","27","30"
"3880","0","30","0","9","0","0","104601","2137","10","3620","42","10","11","100","0","75","32","82"
"4310","0","30","0","9","0","0","104601","2554","30","4020","45","12","12","100","0","87","36","140"
"4660","0","30","0","9","0","0","104601","3013","50","4140","53","14","13","125","0","97","36","199"
"4990","0","30","0","9","0","0","104601","3508","50","4260","67","14","14","156","0","108","38","282"
"5100","0","30","0","9","0","0","104601","4115","50","4260","75","14","15","162","0","118","38","396"
"5100","0","30","0","9","0","0","104601","4758","58","4260","81","14","16","162","0","129","38","499"
"5150","0","30","0","9","0","0","104601","5405","70","4410","88","14","17","162","0","142","38","601"
"5200","0","30","0","9","0","0","104601","6101","74","4560","98","14","18","162","0","155","40","752"
"5545","0","30","0","9","0","0","104601","6913","74","4560","107","14","19","162","0","165","42","909"
"5990","0","30","0","9","0","0","104601","7807","74","4560","117","14","20","162","0","175","47","1027"
"6245","0","30","0","9","0","0","104601","8779","74","4560","129","14","21","162","0","188","52","1174"
"6400","0","30","0","9","0","0","104601","9945","74","4560","142","14","22","162","0","204","52","1339"
"6490","0","30","0","9","0","0","104601","11311","74","4560","157","14","23","162","0","218","52","1456"
"7105","0","30","0","9","0","0","104601","12822","74","4560","165","14","24","162","0","223","52","1550"
"7630","0","30","0","9","0","0","104601","14498","74","4560","174","14","25","162","0","229","52","1633"
"8155","0","30","0","9","0","0","104601","16337","74","4560","183","14","26","162","0","235","52","1682"
"9000","0","30","0","9","0","0","104601","18276","74","4560","190","14","27","162","0","240","52","1710"
"9845","0","30","0","9","0","0","104601","20344","74","4560","197","14","28","162","0","245","52","1738"
"10630","0","30","0","9","0","0","104601","22492","74","4560","212","14","29","162","0","260","52","1767"
"10890","0","30","0","9","0","0","104601","24794","74","4560","232","14","30","162","0","280","52","1797"
"11210","0","30","0","9","0","0","104601","27298","74","4560","242","14","31","162","0","290","52","1827"
"11530","0","30","0","9","0","0","104601","29901","74","4560","253","14","32","162","0","301","52","1857"
"11900","0","30","0","9","0","0","104601","32634","74","4560","265","14","33","162","0","313","52","1886"
"12270","0","30","0","9","0","0","104601","35532","74","4560","277","14","34","162","0","325","52","1914"
"12640","0","30","0","9","0","0","104601","38559","74","4560","289","14","35","162","0","337","52","1942"
"13010","0","30","0","9","0","0","104601","41685","74","4560","302","14","36","162","0","350","52","1970"
"13430","0","30","0","9","0","0","104601","44905","74","4560","316","14","37","162","0","364","52","1998"
"14270","0","30","0","9","0","0","104601","48186","74","4560","330","14","38","162","0","378","52","2026"
"14690","0","30","0","9","0","0","104601","51612","74","4560","345","14","39","162","0","393","52","2054"
"95","0","0","0","0","0","0","104701","15","0","75","0","0","2","0","0","4","0","0"
"365","0","0","0","0","0","0","104701","53","0","150","2","0","3","0","0","9","0","0"
"930","0","0","0","0","0","0","104701","126","0","175","4","0","4","0","0","18","0","0"
"1590","0","0","0","0","0","0","104701","209","0","175","10","0","5","0","0","30","6","0"
"2810","0","0","0","0","0","0","104701","334","0","265","15","0","6","0","0","50","6","0"
"3915","0","0","0","0","0","0","104701","502","0","500","26","0","7","0","0","70","6","0"
"5140","0","0","0","4","0","0","104701","626","0","500","48","0","8","15","0","94","6","0"
"6320","0","15","0","4","0","0","104701","819","0","500","62","9","9","30","10","111","11","10"
"7490","0","15","0","6","0","0","104701","1009","0","900","87","18","10","30","20","133","11","20"
"8410","0","15","0","11","0","0","104701","1377","3","900","99","18","11","30","20","150","11","52"
"9170","0","35","0","11","0","0","104701","1635","9","1000","123","18","12","30","20","176","16","62"
"9750","0","37","0","11","0","0","104701","1954","12","1100","146","18","13","38","20","211","18","72"
"10220","0","39","0","11","3","0","104701","2236","12","1100","178","18","14","46","20","253","18","86"
"10440","0","39","0","11","5","0","104701","2621","15","1200","210","18","15","58","20","284","18","100"
"10730","0","39","0","11","5","0","104701","2989","15","1350","247","18","16","58","20","321","20","124"
"11155","0","39","0","11","5","0","104701","3309","15","1400","289","18","17","58","20","369","23","154"
"11715","0","39","0","11","5","0","104701","3667","15","1400","331","18","18","58","20","422","26","191"
"12340","0","39","0","11","5","0","104701","4074","15","1495","379","18","19","73","20","479","26","232"
"12850","0","39","0","11","5","0","104701","4525","15","1590","433","18","20","108","20","540","26","270"
"13465","0","39","0","11","5","0","104701","5028","15","1590","490","18","21","148","20","605","26","306"
"14570","0","39","0","11","5","0","104701","5577","15","1590","556","18","22","188","20","677","26","340"
"15910","0","39","0","11","5","0","104701","6144","15","1590","637","18","23","208","20","762","26","370"
"17010","0","39","0","11","5","0","104701","6760","15","1590","726","18","24","208","20","860","26","402"
"18520","0","39","0","11","5","0","104701","7442","15","1590","818","18","25","208","20","965","26","432"
"20185","0","39","0","11","5","0","104701","8375","15","1590","904","18","26","208","20","1052","26","456"
"21585","0","39","0","11","5","0","104701","9597","15","1590","979","18","27","208","20","1120","26","480"
"25025","0","39","0","11","5","0","104701","10658","15","1590","1058","18","28","208","20","1197","26","495"
"30785","0","39","0","11","5","0","104701","11517","15","1590","1147","18","29","208","20","1286","26","501"
"37060","0","39","0","11","5","0","104701","12413","15","1590","1241","18","30","208","20","1380","26","507"
"43625","0","39","0","11","5","0","104701","13346","15","1590","1339","18","31","208","20","1478","26","513"
"50660","0","39","0","11","5","0","104701","14306","15","1590","1440","18","32","208","20","1579","26","519"
"58410","0","39","0","11","5","0","104701","15311","15","1590","1543","18","33","208","20","1682","26","525"
"66940","0","39","0","11","5","0","104701","16372","15","1590","1648","18","34","208","20","1787","26","531"
"76180","0","39","0","11","5","0","104701","17471","15","1590","1754","18","35","208","20","1893","26","537"
