9c2c1afcba4173c9ba07c7fddf3ed02ecf1a7b645e514abc4d05b22fd239fc6b,9f964895ffd4275614ad5467ef449d73e61f31116fc25518fc58afba08173e27,0c3a578d27359debf216789119732d53dd46b004cb0396cd0afc53d4f28f1d2d,499fa4b82fdf2528fc2cecfa6ab4008910fc6f0f416a801bb7040eaa666c7d46
"1100","0","50","191911"
"1100","0","50","191915"
"1100","0","50","191916"
"700","0","50","192011"
"550","0","70","192012"
"580","-30","70","192014"
"1500","0","50","192611"
"1500","0","50","192612"
"1090","-26","70","192613"
"645","-75","80","192711"
"645","-75","80","192721"
"645","-75","80","192722"
"645","-75","80","192723"
"650","-55","80","192811"
"650","-55","80","192821"
"650","-55","80","192822"
"650","-55","80","192823"
"650","-5","80","192911"
"650","-5","80","192921"
"650","-5","80","192922"
"650","-5","80","192923"
"700","0","70","193211"
"900","0","50","193511"
"915","40","70","193611"
"1200","0","50","193631"
"630","-40","50","193711"
"630","-40","50","193712"
"750","0","50","193713"
"800","0","50","193731"
"800","0","50","193732"
"1500","0","50","194211"
"1500","0","50","194212"
"1500","0","50","194231"
"840","-10","50","194311"
"840","-10","50","194312"
"840","-10","50","194314"
"840","-10","50","194315"
"1500","0","50","194331"
"1500","0","50","194332"
"615","0","50","195211"
"615","0","50","195212"
"750","-65","50","195213"
"650","-55","60","195214"
"600","-25","70","195611"
"600","-25","70","195612"
"800","0","50","500011"
"800","0","50","500012"
"800","0","50","500013"
"800","0","50","500014"
"800","0","50","500015"
"800","0","50","500016"
"800","0","50","500017"
"800","0","50","500018"
"800","0","50","500019"
"800","0","50","500020"
"800","0","50","500021"
"800","0","50","500022"
"800","0","50","500023"
"800","0","50","500024"
"800","0","50","500025"
"800","0","50","500026"
"800","0","50","500027"
"800","0","50","500028"
"800","0","50","500029"
"800","0","50","500030"
"800","0","50","500031"
"800","0","50","500032"
"800","0","50","500033"
"800","0","50","500034"
"800","0","50","500035"
"800","0","50","500036"
"800","0","50","500037"
"800","0","50","500038"
"800","0","50","500039"
"800","0","50","500040"
"800","0","50","500041"
"800","0","50","500042"
"800","0","50","500043"
"800","0","50","500044"
"800","0","50","500045"
"800","0","50","500046"
"800","0","50","500047"
"800","0","50","500048"
"800","0","50","500049"
"800","0","50","500050"
"800","0","50","500051"
"800","0","50","500052"
"800","0","50","500053"
"800","0","50","500054"
"800","0","50","500055"
"800","0","50","500056"
"800","0","50","500057"
"800","0","50","500058"
"800","0","50","500059"
"800","0","50","500060"
"800","0","50","500061"
"800","0","50","500062"
"800","0","50","500063"
"800","0","50","500064"
"800","0","50","500065"
"800","0","50","500066"
"800","0","50","500067"
"800","0","50","500068"
"800","0","50","500069"
"800","0","50","500070"
"800","0","50","500071"
"800","0","50","500072"
"800","0","50","500073"
"800","0","50","500074"
"800","0","50","500075"
"800","0","50","500076"
"800","0","50","500077"
"800","0","50","500078"
"800","0","50","500079"
"800","0","50","500080"
"800","0","50","500081"
"900","0","50","500089"
"900","0","50","500091"
"900","0","50","500092"
"900","0","50","500093"
"900","0","50","500094"
"700","-35","35","500095"
"700","-35","35","500096"
