0453e67bb174aca681bd22561c8ebcdabdbc6d47be648de01316e55d2dc8a4a1,b43d8541b702ddc8f80e6f3553bec5d7400820e0489ffc475b507ea7b5dde30a,a892703e111670ba185377969a182d7b79534121c34794847173a09bf5bf4e92,3fa551063c71bc8584ca5005bf8ad85fc86c1b2edffc79858881d5c2ddaae5ad,af112c945113680e0ab40e8c9ceddef7901e9f1e061522d45f72b9ec09701d61,65fd087683ca0057cb125eef59362ee11b89cedf9af7a3625d95f2c8b1b13262,b702c5d2b6a6fe6e2240572462ec71e41ce86de1c51a4718c59aed2efedd2b82,00d1da3061192e11fbcc7577b67fa826f7b69336adff1bbb22a6f005f9824af7,ae416a470348b2162578eb6638fe463551fbe3031dc69d15c02c5c1730fb33f1,5becc28c21c3b236f56d38a894b06a9c0c02f876d17ebef415862ace5f6a4e6d,cc8d1513126335596bb261d940e7efbf8daa18a7ac04ef768b4d640873481b32,40abcf9ffc706c218088a41867e7e13cb38fb652ce78b2960f506ae4e556d40a,87988a34342876339d65c61c3991462be9d04f585950a97ab4748d671e75cd18,ac5504abf0fe5530ae3034d94e3ee0d3ff08a57904f08e31c771704714d6a145,1150f358abac5f333ced01f75232a41312490a3f388cbefd312e2fae95e239ec,ef8bb75195cac87a16aacafd974149249d46116de599825acece2a79d6075399,ba7a72fd6a623ab93a5fb3dfdf35a986c3f348eeb8d04efcdabc47cea9d8553a,902fee6eb435baf83c1cda1219ead87929849ee43c5c272bc1b0bb8e4acce28e,6d1be3a605a25daaf8cc2bd9f2b1954108c45568a90e43d9a2b76f2773a18c4f,7ee78fd8995424aca39aa24e00ae2105a7ae48a3d6f4f017d5e219154253f79b
"111700401","1","0","1117","0","104431","0","1117004","0","0","0","0","0","0","0","0","0","0","0","1117004"
"111700402","1","0","1117","0","104431","0","1117004","0","0","0","0","0","0","0","0","0","0","0","1117004"
"111800301","1","0","1118","0","111811","0","0","0","0","0","0","0","0","0","0","0","0","0","1118003"
"111800401","1","0","1118","0","111831","0","0","0","0","0","0","0","0","0","0","0","0","0","1118004"
"111900201","1","0","1119","0","111911","0","1119002","0","0","0","0","0","0","0","0","0","0","0","1119002"
"111900202","1","0","1119","0","111911","0","1119002","0","0","0","0","0","0","0","0","0","0","0","1119002"
"111900401","1","0","1119","0","105931","0","1119004","0","0","0","0","0","0","0","0","0","0","0","1119004"
"111900402","1","0","1119","0","105931","0","1119004","0","0","0","0","0","0","0","0","0","0","0","1119004"
"112000301","1","0","1120","0","112011","0","1120003","0","0","0","0","0","0","0","0","0","0","0","1120003"
"112000302","1","0","1120","0","112011","0","1120003","0","0","0","0","0","0","0","0","0","0","0","1120003"
"112000401","1","0","1120","0","106031","0","1120004","0","0","0","0","0","0","0","0","0","0","0","1120004"
"112000402","1","0","1120","0","106031","0","1120004","0","0","0","0","0","0","0","0","0","0","0","1120004"
"112000403","1","0","1120","0","106031","0","1120004","0","0","0","0","0","0","0","0","0","0","0","1120004"
"112100101","1","0","1121","0","112111","0","1121001","0","0","0","0","0","0","0","0","0","0","0","1121001"
"112100102","1","0","1121","0","112111","0","1121001","0","0","0","0","0","0","0","0","0","0","0","1121001"
"112100401","1","0","1121","0","102531","0","1121004","0","0","0","0","0","0","0","0","0","0","0","1121004"
"112100402","1","0","1121","0","102531","0","1121004","0","0","0","0","0","0","0","0","0","0","0","1121004"
"112200101","1","0","1122","0","112211","0","0","0","0","0","0","0","0","0","0","0","0","0","1122001"
"112200401","1","0","1122","0","101431","0","1122004","0","0","0","0","0","0","0","0","0","0","0","1122004"
"112200402","1","0","1122","0","101431","0","1122004","0","0","0","0","0","0","0","0","0","0","0","1122004"
"112200403","1","0","1122","0","101431","0","1122004","0","0","0","0","0","0","0","0","0","0","0","1122004"
"112300101","1","0","1123","0","112311","0","1123001","0","0","0","0","0","0","0","0","0","0","0","1123001"
"112300102","1","0","1123","0","112311","0","1123001","0","0","0","0","0","0","0","0","0","0","0","1123001"
"112300401","1","0","1123","0","103831","0","0","0","0","0","0","0","0","0","0","0","0","0","1123004"
"112400301","1","0","1124","0","112411","0","1124003","0","0","1","0","0","0","0","0","0","0","0","1124003"
"112400302","1","0","1124","0","112411","0","1124003","0","0","1","0","0","0","0","0","0","0","0","1124003"
"112400401","1","0","1124","0","112431","0","1124004","0","0","1","0","0","0","0","0","0","0","0","1124004"
"112400402","1","0","1124","0","112431","0","1124004","0","0","1","0","0","0","0","0","0","0","0","1124004"
"112500301","1","0","1125","0","112511","0","1125003","0","0","1","0","0","0","0","0","0","0","0","1125003"
"112500302","1","0","1125","0","112511","0","1125003","0","0","1","0","0","0","0","0","0","0","0","1125003"
"112500401","1","0","1125","0","112531","0","1125004","0","0","1","0","0","0","0","0","0","0","0","1125004"
"112500402","1","0","1125","0","112531","0","1125004","0","0","1","0","0","0","0","0","0","0","0","1125004"
"112600101","1","0","1126","0","112611","0","1126001","0","0","1","0","0","0","0","0","0","0","0","1126001"
"112600102","1","0","1126","0","112611","0","1126001","0","0","1","0","0","0","0","0","0","0","0","1126001"
"112600401","1","0","1126","0","3731","0","1126004","0","0","1","3832","0","0","112631","3831","0","0","0","1126004"
"112600402","1","0","1126","0","3731","0","1126004","0","0","1","3832","0","0","112631","3831","0","0","0","1126004"
"112700301","1","0","1127","0","112711","0","0","0","0","1","0","0","0","0","0","0","0","0","1127003"
"112700401","1","0","1127","0","102631","0","0","0","0","1","0","0","0","0","0","0","0","0","1127004"
"112800101","1","0","1128","0","112811","0","0","0","0","1","0","0","0","0","0","0","0","0","1128001"
"112800401","1","0","1128","0","103332","0","0","0","0","1","0","0","0","0","0","0","0","0","1128004"
"112900201","1","0","1129","0","105411","0","0","0","0","1","0","0","0","0","112912","0","0","0","1129002"
"112900401","1","0","1129","0","101131","0","0","0","0","1","0","0","0","0","0","0","0","0","1129004"
"113000301","1","0","1130","0","113011","0","0","0","0","1","0","0","0","0","0","0","0","0","1130003"
"113000401","1","0","1130","0","105531","0","1130004","0","0","1","0","0","0","0","0","0","0","0","1130004"
"113000402","1","0","1130","0","105531","0","1130004","0","0","1","0","0","0","0","0","0","0","0","1130004"
"113100101","1","0","1131","0","113111","0","1131001","0","0","1","0","0","0","0","0","0","0","0","1131001"
"113100102","1","0","1131","0","113111","0","1131001","0","0","1","0","0","0","0","0","0","0","0","1131001"
"113100401","1","0","1131","0","105632","0","1131004","0","0","1","0","0","0","0","0","0","0","0","1131004"
"113100402","1","0","1131","0","105632","0","1131004","0","0","1","0","0","0","0","0","0","0","0","1131004"
"113200301","1","0","1132","0","113211","0","1132003","0","0","1","0","0","0","0","0","0","0","0","1132003"
"113200302","1","0","1132","0","113211","0","1132003","0","0","1","0","0","0","0","0","0","0","0","1132003"
"113200401","1","0","1132","0","100931","0","0","0","0","1","0","0","0","0","0","0","0","0","1132004"
"113300301","1","0","1133","0","113311","0","1133003","0","0","1","0","0","0","0","0","0","0","0","1133003"
"113300302","1","0","1133","0","113311","0","1133003","0","0","1","0","0","0","0","0","0","0","0","1133003"
"113300401","1","0","1133","0","101332","0","0","0","0","1","0","0","0","0","0","0","0","0","1133004"
"113400101","1","0","1134","0","103811","0","1134001","0","0","1","0","0","0","0","113411","0","0","0","1134001"
"113400102","1","0","1134","0","103811","0","1134001","0","0","1","0","0","0","0","113411","0","0","0","1134001"
"113400401","1","0","1134","0","101231","0","1134004","0","0","1","0","0","0","0","0","0","0","0","1134004"
"113400402","1","0","1134","0","101231","0","1134004","0","0","1","0","0","0","0","0","0","0","0","1134004"
"113400403","1","0","1134","0","101231","0","1134004","0","0","1","0","0","0","0","0","0","0","0","1134004"
"113500201","1","0","1135","0","911","0","0","0","0","1","0","0","0","0","113511","0","0","0","1135002"
"113500401","1","0","1135","0","101532","0","0","0","0","1","0","0","0","0","0","0","0","0","1135004"
"113600301","1","0","1136","0","113611","0","1136003","0","0","1","0","0","0","0","0","0","0","0","1136003"
"113600302","1","0","1136","0","113611","0","1136003","0","0","1","0","0","0","0","0","0","0","0","1136003"
"113600401","1","0","1136","0","131","0","0","0","0","1","0","0","0","0","113631","0","0","0","1136004"
"113700301","1","0","1137","0","1411","0","0","0","0","1","0","0","0","0","113711","0","0","0","1137003"
"113700401","1","0","1137","0","100632","0","0","0","0","1","0","0","0","0","0","0","0","0","1137004"
"113800301","1","0","1138","0","416","0","0","0","0","1","113811","0","0","0","113711","0","0","0","1138003"
"113800401","1","0","1138","0","1031","0","1138004","0","0","1","0","0","0","0","102232","0","0","0","1138004"
"113800402","1","0","1138","0","1031","0","1138004","0","0","1","0","0","0","0","102232","0","0","0","1138004"
"113900301","1","0","1139","0","113911","0","1139003","0","0","1","0","0","0","0","0","0","0","0","1139003"
"113900302","1","0","1139","0","113911","0","1139003","0","0","1","0","0","0","0","0","0","0","0","1139003"
"113900401","1","0","1139","0","131","0","0","0","0","1","105431","0","0","0","231","0","0","0","1139004"
"114000201","1","0","1140","0","114011","0","1140002","0","0","1","0","0","0","0","0","0","0","0","1140002"
"114000202","1","0","1140","0","114011","0","1140002","0","0","1","0","0","0","0","0","0","0","0","1140002"
"114000401","1","0","1140","0","100331","0","1140004","0","0","1","0","0","0","0","0","0","0","0","1140004"
"114000402","1","0","1140","0","100331","0","1140004","0","0","1","0","0","0","0","0","0","0","0","1140004"
"114100201","1","0","1141","0","1511","0","0","0","0","1","0","0","0","0","114111","0","0","0","1141002"
"114100401","1","0","1141","0","100531","0","1141004","0","0","1","0","0","0","0","0","0","0","0","1141004"
"114100402","1","0","1141","0","100531","0","1141004","0","0","1","0","0","0","0","0","0","0","0","1141004"
"114200301","1","0","1142","0","4211","0","0","0","0","1","0","0","0","0","114211","0","0","0","1142003"
"114200401","1","0","1142","0","131","0","0","0","0","1","105331","0","0","0","231","0","0","0","1142004"
"114300301","1","0","1143","0","114311","0","0","0","0","1","0","0","0","0","0","0","0","0","1143003"
"114300401","1","0","1143","0","103731","0","1143004","0","0","1","0","0","0","0","0","0","0","0","1143004"
"114300402","1","0","1143","0","103731","0","1143004","0","0","1","0","0","0","0","0","0","0","0","1143004"
"114400301","1","114411","1144","0","111","0","0","0","0","1","413","0","0","511","211","2511","0","1411","1144003"
"114400401","1","0","1144","0","103231","0","1144004","0","0","1","0","0","0","0","0","0","0","0","1144004"
"114400402","1","0","1144","0","103231","0","1144004","0","0","1","0","0","0","0","0","0","0","0","1144004"
"114500201","1","0","1145","0","114511","0","0","0","0","1","0","0","0","0","0","0","0","0","1145002"
"114500401","1","0","1145","0","131","0","0","0","0","1","102832","0","0","0","231","0","0","0","1145004"
"114600301","1","0","1146","0","114612","0","1146003","0","0","1","0","0","0","0","0","0","0","0","1146003"
"114600302","1","0","1146","0","114612","0","1146003","0","0","1","0","0","0","0","0","0","0","0","1146003"
"114600401","1","0","1146","0","103433","0","1146004","0","0","1","0","0","0","0","0","0","0","0","1146004"
"114600402","1","0","1146","0","103433","0","1146004","0","0","1","0","0","0","0","0","0","0","0","1146004"
"114700301","1","0","1147","0","2511","0","0","0","0","1","0","0","0","0","114711","0","0","0","1147003"
"114700401","1","0","1147","0","106131","0","0","0","0","1","0","0","0","0","0","0","0","0","1147004"
"115000101","1","0","1150","0","3731","0","0","0","0","1","0","0","0","0","107011","0","0","0","1150001"
"115000401","1","0","1150","0","107031","0","1150004","0","0","1","0","0","0","0","0","0","0","0","1150004"
"115000402","1","0","1150","0","107031","0","1150004","0","0","1","0","0","0","0","0","0","0","0","1150004"
"115000403","1","0","1150","0","107031","0","1150004","0","0","1","0","0","0","0","0","0","0","0","1150004"
"115500101","1","0","1155","0","5311","0","1155001","0","0","1","115511","0","0","0","5411","0","0","0","1155001"
"115500102","1","0","1155","0","5311","0","1155001","0","0","1","115511","0","0","0","5411","0","0","0","1155001"
"115500401","1","0","1155","0","105931","0","1155004","0","0","1","0","0","0","0","0","0","0","0","1155004"
"115500402","1","0","1155","0","105931","0","1155004","0","0","1","0","0","0","0","0","0","0","0","1155004"
"115600201","1","0","1156","0","5311","0","0","0","0","1","115611","0","0","0","5411","0","0","0","1156002"
"115600401","1","0","1156","0","100232","0","1156004","0","0","1","0","0","0","0","0","0","0","0","1156004"
"115600402","1","0","1156","0","100232","0","1156004","0","0","1","0","0","0","0","0","0","0","0","1156004"
"115600403","1","0","1156","0","100232","0","1156004","0","0","1","0","0","0","0","0","0","0","0","1156004"
"115700301","1","0","1157","0","115711","0","1157003","0","0","1","0","0","0","0","0","0","0","0","1157003"
"115700302","1","0","1157","0","115711","0","1157003","0","0","1","0","0","0","0","0","0","0","0","1157003"
"115700401","1","0","1157","0","101431","0","1157004","0","0","1","0","0","0","0","0","0","0","0","1157004"
"115700402","1","0","1157","0","101431","0","1157004","0","0","1","0","0","0","0","0","0","0","0","1157004"
"115800101","1","0","1158","0","115812","0","0","0","0","1","0","0","0","0","0","0","0","0","1158001"
"115800401","1","0","1158","0","3731","0","0","0","0","1","0","0","0","0","105231","0","0","0","1158004"
"115900101","1","0","1159","0","115911","0","0","0","0","1","0","0","0","0","0","0","0","0","1159001"
"115900401","1","0","1159","0","104331","0","1159004","0","0","1","0","0","0","0","0","0","0","0","1159004"
"115900402","1","0","1159","0","104331","0","1159004","0","0","1","0","0","0","0","0","0","0","0","1159004"
"116000301","1","0","1160","0","116011","0","0","0","0","1","0","0","0","0","0","0","0","0","1160003"
"116000401","1","0","1160","0","101031","0","0","0","0","1","0","0","0","0","0","0","0","0","1160004"
"116200201","1","0","1162","0","3112","0","0","0","0","1","0","0","0","0","116211","0","0","0","1162002"
"116200401","1","0","1162","0","110832","0","1162004","0","0","1","0","0","0","0","0","0","0","0","1162004"
"116200402","1","0","1162","0","110832","0","1162004","0","0","1","0","0","0","0","0","0","0","0","1162004"
"116300301","1","0","1163","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1163003"
"116300401","1","0","1163","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1163004"
"116400301","1","0","1164","0","3111","0","1164003","0","0","1","0","0","0","0","116411","0","0","0","1164003"
"116400302","1","0","1164","0","0","0","1164003","0","0","1","0","0","0","0","0","0","0","0","1164003"
"116400401","1","0","1164","0","111032","0","1164004","0","0","1","0","0","0","0","0","0","0","0","1164004"
"116400402","1","0","1164","0","111032","0","1164004","0","0","1","0","0","0","0","0","0","0","0","1164004"
"116400403","1","0","1164","0","111032","0","1164004","0","0","1","0","0","0","0","0","0","0","0","1164004"
"116500301","1","0","1165","0","116511","0","0","0","0","1","0","0","0","0","0","0","0","0","1165003"
"116500401","1","0","1165","0","106631","0","0","0","0","1","0","0","0","0","0","0","0","0","1165004"
"116600101","1","0","1166","0","116611","0","0","0","0","1","0","0","0","0","0","0","0","0","1166001"
"116600401","1","0","1166","0","106532","0","1166004","0","0","1","0","0","0","0","0","0","0","0","1166004"
"116600402","1","0","1166","0","106532","0","1166004","0","0","1","0","0","0","0","0","0","0","0","1166004"
"116700301","1","0","1167","0","111","0","0","0","0","1","0","0","0","0","116711","0","0","0","1167003"
"116700401","1","0","1167","0","104032","0","1167004","0","0","1","0","0","0","0","0","0","0","0","1167004"
"116700402","1","0","1167","0","104032","0","1167004","0","0","1","0","0","0","0","0","0","0","0","1167004"
"116800301","1","0","1168","0","2511","0","1168003","0","0","1","0","0","0","0","116811","0","0","0","1168003"
"116800302","1","0","1168","0","2511","0","1168003","0","0","1","0","0","0","0","116811","0","0","0","1168003"
"116800401","1","0","1168","0","104632","0","0","0","0","1","0","0","0","0","0","0","0","0","1168004"
"116900301","1","0","1169","0","116911","0","0","0","0","1","0","0","0","0","0","0","0","0","1169003"
"116900401","1","0","1169","0","104831","0","1169004","0","0","1","0","0","0","0","0","0","0","0","1169004"
"116900402","1","0","1169","0","104831","0","1169004","0","0","1","0","0","0","0","0","0","0","0","1169004"
"117000101","1","0","1170","0","117011","0","0","0","0","1","0","0","0","0","0","0","0","0","1170001"
"117000401","1","0","1170","0","117031","0","0","0","0","1","0","0","0","0","0","0","0","0","1170004"
"117100201","1","0","1171","0","1212","0","0","0","0","1","0","0","0","0","117111","0","0","0","1171002"
"117100401","1","0","1171","0","1231","0","0","0","0","1","0","0","0","0","117131","0","0","0","1171004"
"117200201","1","0","1172","0","117211","0","1172002","0","0","1","0","0","0","0","0","0","0","0","1172002"
"117200202","1","0","1172","0","312","0","1172002","0","0","1","0","0","0","0","117211","0","0","0","1172002"
"117200203","1","0","1172","0","117211","0","1172002","0","0","1","0","0","0","0","0","0","0","0","1172002"
"117200401","1","0","1172","0","102931","0","1172004","0","0","1","0","0","0","0","0","0","0","0","1172004"
"117200402","1","0","1172","0","102931","0","1172004","0","0","1","0","0","0","0","0","0","0","0","1172004"
"117300301","1","0","1173","0","117311","0","0","0","0","1","0","0","0","0","0","0","0","0","1173003"
"117300401","1","0","1173","0","104231","0","0","0","0","1","0","0","0","0","0","0","0","0","1173004"
"117400301","1","0","1174","0","117411","0","0","0","0","1","0","0","0","0","0","0","0","0","1174003"
"117400401","1","0","1174","0","117431","0","0","0","0","1","0","0","0","0","0","0","0","0","1174004"
"117500201","1","0","1175","0","414","0","0","0","0","1","0","0","0","0","117511","0","0","0","1175002"
"117500401","1","0","1175","0","105131","0","1175004","0","0","1","0","0","0","0","0","0","0","0","1175004"
"117500402","1","0","1175","0","105131","0","1175004","0","0","1","0","0","0","0","0","0","0","0","1175004"
"117600101","1","0","1176","0","117611","0","0","0","0","1","0","0","0","0","0","0","0","0","1176001"
"117600401","1","0","1176","0","100831","0","0","0","0","1","0","0","0","0","0","0","0","0","1176004"
"117700101","1","0","1177","0","117711","0","1177001","0","0","1","0","0","0","0","0","0","0","0","1177001"
"117700102","1","0","1177","0","117711","0","1177001","0","0","1","0","0","0","0","0","0","0","0","1177001"
"117700401","1","0","1177","0","101731","0","0","0","0","1","0","0","0","0","0","0","0","0","1177004"
"117800101","1","0","1178","0","212","0","0","0","0","1","0","0","0","0","117811","0","0","0","1178001"
"117800401","1","0","1178","0","103031","0","0","0","0","1","0","0","0","0","0","0","0","0","1178004"
"117900301","1","0","1179","0","1111","0","0","0","0","1","117911","0","0","0","1214","0","0","0","1179003"
"117900401","1","0","1179","0","101631","0","1179004","0","0","1","0","0","0","0","0","0","0","0","1179004"
"117900402","1","0","1179","0","101631","0","1179004","0","0","1","0","0","0","0","0","0","0","0","1179004"
"118000701","1","0","1180","0","2511","0","1180007","0","0","1","118011","0","0","0","2512","0","0","0","1180007"
"118000702","1","0","1180","0","2511","0","1180007","0","0","1","118011","0","0","0","2512","0","0","0","1180007"
"118000801","1","0","1180","0","3731","0","1180008","0","0","1","0","0","0","0","118031","0","0","0","1180008"
"118000802","1","0","1180","0","3731","0","1180008","0","0","1","0","0","0","0","118031","0","0","0","1180008"
"118100301","1","118111","1181","0","111","0","0","0","0","1","3731","0","0","3831","211","105913","0","3832","1181003"
"118100401","1","0","1181","0","118131","0","1181004","0","0","1","0","0","0","0","0","0","0","0","1181004"
"118100402","1","0","1181","0","118131","0","1181004","0","0","1","0","0","0","0","0","0","0","0","1181004"
"118100403","1","0","1181","0","118131","0","1181004","0","0","1","0","0","0","0","0","0","0","0","1181004"
"118100404","1","0","1181","0","118131","0","1181004","0","0","1","0","0","0","0","0","0","0","0","1181004"
"118100405","1","0","1181","0","118131","0","1181004","0","0","1","0","0","0","0","0","0","0","0","1181004"
"118200101","0","0","1182","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1182001"
"118200102","0","0","1182","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1182001"
"118200103","0","0","1182","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1182001"
"118200104","0","0","1182","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1182001"
"118200105","0","0","1182","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1182001"
"118200301","1","0","1182","0","192011","0","1182003","0","0","1","0","0","0","0","0","0","0","0","1182003"
"118200302","1","0","1182","0","192011","0","1182003","0","0","1","0","0","0","0","0","0","0","0","1182003"
"118200303","1","0","1182","0","192011","0","1182003","0","0","1","0","0","0","0","0","0","0","0","1182003"
"118200304","1","0","1182","0","192011","0","1182003","0","0","1","0","0","0","0","0","0","0","0","1182003"
"118200305","1","0","1182","0","192011","0","1182003","0","0","1","0","0","0","0","0","0","0","0","1182003"
"118200306","1","0","1182","0","192011","0","1182003","0","0","1","0","0","0","0","0","0","0","0","1182003"
"118200401","1","0","1182","0","118231","0","1182004","0","0","1","0","0","0","0","0","0","0","0","1182004"
"118200402","1","0","1182","0","118231","0","1182004","0","0","1","0","0","0","0","0","0","0","0","1182004"
"118500301","1","0","1185","0","118511","0","0","0","0","1","0","0","0","0","0","0","0","0","1185003"
"118500401","1","0","1185","0","118531","0","0","0","0","1","0","0","0","0","0","0","0","0","1185004"
"119000301","1","0","1190","0","211","0","1190003","0","0","1","0","0","0","0","119011","0","0","0","1190003"
"119000302","1","0","1190","0","211","0","1190003","0","0","1","0","0","0","0","119011","0","0","0","1190003"
"119000401","1","0","1190","0","101831","0","1190004","0","0","1","0","0","0","0","0","0","0","0","1190004"
"119000402","1","0","1190","0","101831","0","1190004","0","0","1","0","0","0","0","0","0","0","0","1190004"
"119100301","1","0","1191","0","119111","0","0","0","0","1","0","0","0","0","0","0","0","0","1191003"
"119100401","1","0","1191","0","104532","0","0","0","0","1","0","0","0","0","119111","0","0","0","1191004"
"119200301","1","0","1192","0","119211","0","0","0","0","1","0","0","0","0","0","0","0","0","1192003"
"119200401","1","0","1192","0","103333","0","1192004","0","0","1","0","0","0","0","0","0","0","0","1192004"
"119200402","1","0","1192","0","103333","0","1192004","0","0","1","0","0","0","0","0","0","0","0","1192004"
"119300301","1","0","1193","0","415","0","0","0","0","1","119311","0","0","0","416","0","0","0","1193003"
"119300401","1","0","1193","0","101131","0","1193004","0","0","1","0","0","0","0","0","0","0","0","1193004"
"119300402","1","0","1193","0","101131","0","1193004","0","0","1","0","0","0","0","0","0","0","0","1193004"
"119900301","1","0","1199","0","119911","0","0","0","0","1","0","0","0","0","0","0","0","0","1199003"
"119900401","1","0","1199","0","100731","0","1199004","0","0","1","0","0","0","0","0","0","0","0","1199004"
"119900402","1","0","1199","0","100731","0","1199004","0","0","1","0","0","0","0","0","0","0","0","1199004"
"120000301","1","0","1200","0","120011","0","0","0","0","1","120013","0","0","120014","120012","120016","0","120015","1200003"
"120000401","1","0","1200","0","104932","0","0","0","0","1","0","0","0","0","0","0","0","0","1200004"
"120700201","1","0","1207","0","120711","0","0","0","0","1","0","0","0","0","0","0","0","0","1207002"
"120700401","1","0","1207","0","106432","0","0","0","0","1","0","0","0","0","0","0","0","0","1207004"
"120800201","1","0","1208","0","911","0","0","0","0","1","6311","0","0","120811","1411","0","0","0","1208002"
"120800401","1","0","1208","0","105632","0","0","0","0","1","0","0","0","0","0","0","0","0","1208004"
"120900201","1","0","1209","0","120911","0","1209002","0","0","1","0","0","0","0","0","0","0","0","1209002"
"120900202","1","0","1209","0","120911","0","1209002","0","0","1","0","0","0","0","0","0","0","0","1209002"
"120900401","1","0","1209","0","104431","0","0","0","0","1","0","0","0","0","0","0","0","0","1209004"
"121000201","1","0","1210","0","101831","0","0","0","0","1","105831","0","0","0","105532","0","0","0","1210002"
"121000401","1","0","1210","0","105812","0","0","0","0","1","0","0","0","0","106031","0","0","0","1210004"
"121100301","1","0","1211","0","105911","0","0","0","0","1","106411","0","0","0","106011","0","0","0","1211003"
"121100401","1","0","1211","0","106031","0","1211004","0","0","1","0","0","0","0","0","0","0","0","1211004"
"121100402","1","0","1211","0","106031","0","1211004","0","0","1","0","0","0","0","0","0","0","0","1211004"
"121200101","1","0","1212","0","101112","0","1212001","0","0","1","106812","0","0","0","104914","0","0","0","1212001"
"121200102","1","0","1212","0","101112","0","1212001","0","0","1","106812","0","0","0","104914","0","0","0","1212001"
"121200401","1","0","1212","0","106831","0","1212004","0","0","1","0","0","0","0","0","0","0","0","1212004"
"121200402","1","0","1212","0","106831","0","1212004","0","0","1","0","0","0","0","0","0","0","0","1212004"
"121200403","1","0","1212","0","106831","0","1212004","0","0","1","0","0","0","0","0","0","0","0","1212004"
"121300201","1","0","1213","0","121311","0","1213002","0","0","1","0","0","0","0","0","0","0","0","1213002"
"121300202","1","0","1213","0","121311","0","1213002","0","0","1","0","0","0","0","0","0","0","0","1213002"
"121300401","1","0","1213","0","102131","0","0","0","0","1","0","0","0","0","0","0","0","0","1213004"
"121400201","1","0","1214","0","121411","0","1214002","0","0","1","0","0","0","0","0","0","0","0","1214002"
"121400202","1","0","1214","0","121411","0","1214002","0","0","1","0","0","0","0","0","0","0","0","1214002"
"121400401","1","0","1214","0","105032","0","1214004","0","0","1","0","0","0","0","0","0","0","0","1214004"
"121400402","1","0","1214","0","105032","0","1214004","0","0","1","0","0","0","0","0","0","0","0","1214004"
"121500301","1","0","1215","0","121511","0","1215003","0","0","1","0","0","0","0","0","0","0","0","1215003"
"121500302","1","0","1215","0","121511","0","1215003","0","0","1","0","0","0","0","0","0","0","0","1215003"
"121500401","1","0","1215","0","105532","0","1215004","0","0","1","0","0","0","0","0","0","0","0","1215004"
"121500402","1","0","1215","0","105532","0","1215004","0","0","1","0","0","0","0","0","0","0","0","1215004"
"121600301","1","0","1216","0","911","0","1216003","0","0","1","121611","0","0","0","1111","0","0","0","1216003"
"121600302","1","0","1216","0","911","0","1216003","0","0","1","121611","0","0","0","1111","0","0","0","1216003"
"121600401","1","0","1216","0","106631","0","0","0","0","1","0","0","0","0","0","0","0","0","1216004"
"121900101","1","0","1219","0","121912","0","0","0","0","1","0","0","0","0","0","0","0","0","1219001"
"121900401","1","0","1219","0","100931","0","1219004","0","0","1","0","0","0","0","0","0","0","0","1219004"
"121900402","1","0","1219","0","100931","0","1219004","0","0","1","0","0","0","0","0","0","0","0","1219004"
"122000301","1","0","1220","0","1011","0","0","0","0","1","0","0","0","0","122012","0","0","0","1220003"
"122000401","1","0","1220","0","103131","0","1220004","0","0","1","0","0","0","0","0","0","0","0","1220004"
"122000402","1","0","1220","0","103131","0","1220004","0","0","1","0","0","0","0","0","0","0","0","1220004"
"122100301","1","0","1221","0","811","0","1221003","0","0","1","122111","0","0","0","911","0","0","0","1221003"
"122100302","1","0","1221","0","122111","0","1221003","0","0","1","0","0","0","0","0","0","0","0","1221003"
"122100401","1","0","1221","0","104032","0","1221004","0","0","1","0","0","0","0","0","0","0","0","1221004"
"122100402","1","0","1221","0","104032","0","1221004","0","0","1","0","0","0","0","0","0","0","0","1221004"
"122200201","1","0","1222","0","122211","0","1222002","0","0","1","0","0","0","0","0","0","0","0","1222002"
"122200202","1","0","1222","0","122211","0","1222002","0","0","1","0","0","0","0","0","0","0","0","1222002"
"122200401","1","0","1222","0","103433","0","1222004","0","0","1","0","0","0","0","0","0","0","0","1222004"
"122200402","1","0","1222","0","103433","0","1222004","0","0","1","0","0","0","0","0","0","0","0","1222004"
"122300101","1","0","1223","0","811","0","1223001","0","0","1","122311","0","0","0","911","0","0","0","1223001"
"122300102","1","0","1223","0","811","0","1223001","0","0","1","122311","0","0","0","911","0","0","0","1223001"
"122300801","1","0","1223","0","122332","0","0","0","0","1","0","0","0","0","0","0","0","0","1223008"
"122400301","1","0","1224","0","122411","0","0","0","0","1","0","0","0","0","0","0","0","0","1224003"
"122400401","1","0","1224","0","122431","0","1224004","0","0","1","0","0","0","0","0","0","0","0","1224004"
"122400402","1","0","1224","0","122431","0","1224004","0","0","1","0","0","0","0","0","0","0","0","1224004"
"122500201","1","0","1225","0","1212","0","1225002","0","0","1","0","0","0","0","122511","0","0","0","1225002"
"122500202","1","0","1225","0","1212","0","1225002","0","0","1","0","0","0","0","122511","0","0","0","1225002"
"122500401","1","0","1225","0","122531","0","1225004","0","0","1","0","0","0","0","0","0","0","0","1225004"
