40784ef17065b3cad1fa181145088ddd5f8e3964c24e40c2ed381ad087961f88,ff164cac033543f799226ec5473fda466e43a60626ccd738065955287e7d817a,fd6a7a3b801ac7e48770b373b679d10cb5e218bb267f9d86da0705a7c2597d18,b4ff139a057ac9d83d3b409205cddc026b00a32da1a0f16f0280a9a7d47cd6a2,7dd955a8cdbda400b3d2b96d0c246d3f81951c8fa39031a8fbf7cb17078f6b05,07493fbd924eb089f128f8a03da52181998dc680bdd86b6c8a67b6e3e76ded56,40c2836736b287911790247a3890e660010dd4f9ded183c8c82a786072df45d2,94c3c5db0b3e335ecc47d957630e9d3061d26a948a64b95faa6d134b2f25ab0d,705dba31da7ffae0cdd038328412352c1ca430b196ded73dd99003cf208592d6,4f3a587654d6be81444ffb7399bfaaae866327799b1d0a8d978ccd3fbe9eb210,dbe4d6fb5735ffaa785800c00e8d5d824dafcbf5d9953c7d42cd342946452f01,9a320b3a3269a59287e17d3278af755dc43c8c7cd4921337bbffc4f4a3a6ddc5
"0","","179","80003","ペコリーヌ","0","17","105801","0","6","0","あと９日！　もうすぐですよ♪\nえへへ、楽しみで楽しみで\nごはんが進みますね☆"
"0","","180","80003","キャル","0","24","106001","0","6","2","ごはんが進みますね☆\nじゃなーい！\nいくらなんでも食べ過ぎよ！\n記念日、迎えられなくなるわよ！？"
"0","","181","80003","コッコロ","0","17","105901","0","6","1","大丈夫ですよキャルさま\n食事はわたくしたちの\n歩んできた道そのもの\nなのですから"
"0","","182","80003","ペコリーヌ","0","18","105801","0","6","0","さっすがコッコロちゃん\nいいことを言いますね！\nそう、わたしたち\n【美食殿】の活動目的は─"
"0","","183","80003","キャル","0","25","106001","0","6","2","─みんなで楽しく食事をすること\nでしょ？\nあれだけ食べ歩いてきたんだから\n分かってるわよ"
"0","","184","80003","コッコロ","0","18","105901","0","6","1","はい…そうでございますね♪\nそれにしてもわたくしたち\n本当にいろいろなものを\n食べ歩いてきましたね…"
"0","","185","80003","キャル","0","26","106001","0","6","2","そうね…ほんっとうにね…\n毒まみれのニセドラゴンとか\n恐竜…は逃げられちゃったっけ\nあとワニゴ…ワニの魔物とかね"
"0","","186","80003","キャル","0","27","106001","0","6","2","そして、とうとう本物の\nドラゴンまで相手に\nしちゃったのよね、あたしたちって"
"0","","187","80003","キャル","0","28","106001","0","6","2","信じられない強さだったわね\nあのドラゴン…やっぱり\n作戦はしっかり立てていかないと\nダメよね"
"0","","188","80003","ペコリーヌ","0","19","105801","0","6","0","えへへ…☆\nキャルちゃんが色んなことを\n覚えていてくれて\nうれしいです♪"
"0","","189","80003","コッコロ","0","19","105901","0","6","1","わたくしも鮮明に覚えておりますよ\n主さまもきっと…♪"
"0","","190","80003","キャル","0","29","106001","0","6","2","あったり前でしょ！\n忘れないわよ、あんな滅茶苦茶な\nものばかり食べさせられて！\n…忘れられるわけ、ないじゃない"
"0","","191","80003","キャル","0","30","106001","0","7","0","ねえちょっと、ちょっと待って！？\nカリンから、2.5周年記念の\n生放送に出演してほしいって\n言われたんだけど！"
"0","","192","80003","キャル","0","31","106001","0","7","0","なんでそういう大事なことを\n急に言うわけ！？\nそんなの聞いてないわよ～！？"
"0","","193","80003","キャル","0","32","106001","0","7","0","いっぱい人に見られちゃうのよね？\nなんであたしがそんなこと…"
"0","","194","80003","キャル","0","33","106001","0","7","0","あー\nあー\n…声、これで大丈夫かしら？"
"0","","195","80003","キャル","0","34","106001","0","7","0","聞き取りにくいかもしれないわね…\nもうちょっと明るい方がいいかも\nえっと…こんな感じ？"
"0","","196","80003","キャル","0","35","106001","0","7","0","オイッスー☆"
"0","","197","80003","キャル","0","36","106001","0","7","0","……\nいや、ないわ\nいつもどおりが一番ね、うん"
"0","","198","80003","キャル","0","37","106001","0","7","0","もう、記念の生放送なんて\n超責任重大なやつじゃない…\nもしなにか失敗とかしたら…"
"0","","199","80003","キャル","0","38","106001","0","7","0","ど、どど、どうしよう！？\n緊張してきちゃった…！！"
"0","","200","80003","コッコロ","0","20","105901","0","8","0","主さま、わたくし\nペコリーヌさまとキャルさまと共に\n2.5周年を祝う生放送に\n出演する大役を仰せつかりました"
"0","","201","80003","コッコロ","0","21","105901","0","8","0","多くの方々に\n『プリンセスコネクト！\nRe:Dive』の魅力をお伝えする\n重要な役割でございます"
"0","","202","80003","コッコロ","0","22","105901","0","8","0","わたくし、全身全霊をもって\n生放送に取り組みたいと\n思っております"
"0","","203","80003","コッコロ","0","23","105901","0","8","0","ですが、もしかしたら\nセリフを噛んでしまったり\n段取りを間違えてしまったり\nするかもしれません…"
"0","","204","80003","コッコロ","0","24","105901","0","8","0","そのようなことがないよう\n練習はしっかりしておかなくては\nまずはこちらから…"
"0","","205","80003","コッコロ","0","25","105901","0","8","0","オイッスー☆"
"0","","206","80003","コッコロ","0","26","105901","0","8","0","先ほどキャルさまが練習されて\nいるのをお見かけしたので\nわたくしもと思いまして…\nいかがでしょうか？"
"0","","207","80003","コッコロ","0","27","105901","0","8","0","良い感じ、ですか？\n…ふふ、ありがとうございます\n主さまのあたたかいお言葉があれば\nわたくしは百人力でございます"
"0","","208","80003","コッコロ","0","28","105901","0","8","0","この大役を無事に成し遂げ\n主さまに素敵な2.5周年を\n迎えていただけるよう…\nわたくし、尽力いたしますね"
"0","","209","80003","ペコリーヌ","0","20","105801","0","9","0","オイッスー☆"
"0","","210","80003","ペコリーヌ","0","21","105801","0","9","0","…う～ん、今のはちょっと\n違う感じがしますね\n堅苦しかったかもしれません"
"0","","211","80003","ペコリーヌ","0","22","105801","0","9","0","あと６日で2.5周年ですか…"
"0","","212","80003","ペコリーヌ","0","23","105801","0","9","0","この年月がオイッスーの\n歴史なんだと思うと\nじ～んとしちゃいます！\nやばいですね☆"
"0","","213","80003","ペコリーヌ","0","24","105801","0","9","0","生放送で最高のオイッスー☆　を\nみなさんにお届けするために\n頑張らないと！\nそれじゃあもう一度…"
"0","","214","80003","ペコリーヌ","0","25","105801","0","9","0","オイッスー☆"
"0","","215","80003","ペコリーヌ","0","26","105801","0","9","0","…うう～ん、どうしてでしょう\nまだ何かが違う気がします…\nもしかしたら\nおなかが空きすぎてるとか？"
"0","","216","80003","ペコリーヌ","0","27","105801","0","9","0","今さっき食べたばっかりですけど\nおなかが減っては\n良いオイッスー☆　は\n出せませんよね！"
"0","","217","80003","ペコリーヌ","0","28","105801","0","9","0","そうと決まれば、コッコロちゃんと\nキャルちゃんを誘って\nごはんにしましょう！\n善は急げです！"
"0","","218","80003","ペコリーヌ","0","29","105801","0","9","0","あ、二人が丁度いいところに！\nオイッス～☆　…ああ！！\n今の、今のですよ～♪"
"0","","219","80003","ペコリーヌ","0","30","105801","0","9","0","なるほど、どんな時も\n自然体が一番ってことですね！\nこの調子で、生放送も\n頑張っちゃいます♪"
"0","","220","80003","ペコリーヌ","0","31","105801","0","10","0","2.5周年まで残り５日ですが\nその前にもうすぐ生放送ですよ！\nコッコロちゃん\n準備の方はどうですか？"
"0","","221","80003","コッコロ","0","29","105901","0","10","1","はい。わたくし、しっかりと\n備えてまいりました\n万事抜かりはございません"
"0","","222","80003","ペコリーヌ","0","32","105801","0","10","0","おお～すごい自信を感じます…！\nいい生放送になりそうですね☆\n……あれ？　なんだかこの辺り\n揺れていませんか？"
"0","","223","80003","キャル","0","39","106001","0","10","2","…………"
"0","","224","80003","コッコロ","0","30","105901","0","10","1","キャルさま？\nお風邪をひかれたんでしょうか\nひどい震えですが…"
"0","","225","80003","キャル","0","40","106001","0","10","2","かかかか風邪じゃないわよ！\nここここれはただ\nななな生放送が楽しみ過ぎて\nワワワワクワクが止まらないだけ！"
"0","","226","80003","ペコリーヌ","0","33","105801","0","10","0","大丈夫ですかキャルちゃん！？\nそうだ、これを飲んでください！"
"0","","227","80003","キャル","0","41","106001","0","10","2","きき気がきくじゃない、ありがとっ\nごくっ、んく…ぶはぁっ！？\nちょっと何飲ませたの！？\n辛っ！　苦ぁ！？　甘ぁっ！？"
"0","","228","80003","ペコリーヌ","0","34","105801","0","10","0","これは魔物のエキスに薬草に\nその他色んなものを混ぜた\n特製の栄養ドリンクです！"
"0","","229","80003","ペコリーヌ","0","35","105801","0","10","0","これを飲めば体ぽかぽかで\n元気いっぱいですよ♪"
"0","","230","80003","キャル","0","42","106001","0","10","2","このアホリーヌ！\n風邪じゃないって言ったでしょ！？\nどさくさに紛れて\nそんな恐ろしいもん飲ませんな～！"
"0","","231","80003","コッコロ","0","31","105901","0","10","1","キャルさま\n震えが収まっておりますね\nよかったです…\nわたくし、心配いたしました"
"0","","232","80003","キャル","0","43","106001","0","10","2","え？　ああ、ホントね…って\nだから風邪じゃないって\n言ってるのに…\nまあいいわこの際なんでも"
"0","","233","80003","ペコリーヌ","0","36","105801","0","10","0","えっへへ～♪　いつも通りの\nキャルちゃんに戻りましたし\n素敵な生放送が出来そうですね！\n今から楽しみです☆"
"0","","234","80003","カリン","0","6","190801","0","11","0","ランドソルのみなさま、こんにちは\n生放送の会場設営を担当しています\n【ギルド管理協会】のカリンです"
"0","","235","80003","カリン","0","7","190801","0","11","0","【美食殿】のみなさんは\nまもなく始まる生放送に向けて\n最後の調整のため\n席を外しています"
"0","","236","80003","カリン","0","8","190801","0","11","0","頑張っている３人の\n邪魔をするわけには\nいきませんので、ご容赦ください"
"0","","237","80003","カリン","0","9","190801","0","11","0","ですので、本日は私から\n【美食殿】のみなさんの様子を\nお伝えさせていただこうと思います"
"0","","238","80003","カリン","0","10","190801","0","11","0","まずはペコリーヌさんですが…\n何やら大量のおにぎりを\n食べているようです\nえっと…栄養は大事ですよね"
"0","","239","80003","カリン","0","11","190801","0","11","0","次にコッコロさんですが\nこちらは発声練習をしています"
"0","","240","80003","カリン","0","12","190801","0","11","0","一生懸命、小さなお口を開けて\n声を出す姿が応援したくなりますね"
"0","","241","80003","カリン","0","13","190801","0","11","0","そしてキャルさんは…\nこれは…堂々としたものですね\n何もせず、ただ立ち尽くして…"
"0","","242","80003","カリン","0","14","190801","0","11","0","あれ？\nもしかして緊張で気を失って…？"
"0","","243","80003","カリン","0","15","190801","0","11","0","…ええと\n【美食殿】のみなさんは\nやる気十分なようですね！"
"0","","244","80003","カリン","0","16","190801","0","11","0","３人とも生放送を\nいいものにしようと\n全力で頑張ってくれていますので\nどうかご期待ください"
"0","","245","80003","カリン","0","17","190801","0","11","0","それでは\nまた明日お会いしましょう♪"
"0","","246","80003","キャル","0","44","106001","0","12","0","2.5周年まであと３日！\nそして生放送は明日！\nなんかいよいよって感じね…"
"0","","247","80003","ペコリーヌ","0","37","105801","0","12","2","３人でい～っぱい練習しましたし\nきっと大丈夫ですよ☆"
"0","","248","80003","コッコロ","0","32","105901","0","12","1","ペコリーヌさまに\n大丈夫と言ってもらえると\nとても心強いですね"
"0","","249","80003","キャル","0","45","106001","0","12","0","信じすぎちゃだめよコロ助\nこいつはなーんにも\n考えてないだけなんだから"
"0","","250","80003","ペコリーヌ","0","38","105801","0","12","2","ひどいですよぉキャルちゃ～ん！"
"0","","251","80003","コッコロ","0","33","105901","0","12","1","ふふ。お二人とも\n普段通りの様子で\n安心いたしました"
"0","","252","80003","ペコリーヌ","0","39","105801","0","12","2","はいっ☆\n生放送でもなんでも\n全力全開、わたしらしく\nぶつかっていくだけです！"
"0","","253","80003","キャル","0","46","106001","0","12","0","そうね。おめでたいことなんだし\nここまで来たんなら\n楽しめるだけ\n楽しむしかないわよね！"
"0","","254","80003","コッコロ","0","34","105901","0","12","1","わたくしも、普段よりも心が\n熱くなっております\nこの胸の気持ちをお伝えできるよう\n精一杯努力いたします…！"
"0","","255","80003","ペコリーヌ","0","40","105801","0","12","2","それでは、いきましょう！\n明日の生放送、絶対に\n成功させましょうね☆"
"0","","256","80003","ペコリーヌ","0","41","105801","0","13","0","えっと、最初のひと言は…あれ？\nキャルちゃん、わたし\n何て言うんでしたっけ？"
"0","","257","80003","キャル","0","47","106001","0","13","2","は！？\nなにいきなりど忘れしてるの！？\nっていうかあんた、台本は！？"
"0","","258","80003","ペコリーヌ","0","42","105801","0","13","0","忘れてきちゃいました☆"
"0","","259","80003","キャル","0","48","106001","0","13","2","忘れてきちゃいました☆\nで済ませられると思ってんの！？\nほら、あたし二冊持ってきたから\nこれ使いなさい！"
"0","","260","80003","コッコロ","0","35","105901","0","13","1","マイクとは、こんな高い位置に\nあるものなのですね…！\n背伸びをすれば、何とか…\nう～ん、うぅ～ん…！"
"0","","261","80003","キャル","0","49","106001","0","13","2","あぁもう\n少し下げればいいでしょ！？\nこれくらいでいい？\nまったく、世話が焼けるわね…"
"0","","262","80003","ペコリーヌ","0","43","105801","0","13","0","あれ？\nキャルちゃん、後ろ髪が\nはねちゃってますよ？"
"0","","263","80003","キャル","0","50","106001","0","13","2","え？　うそっ！？\nちゃんと確かめてきたのに！\nどこどこ！？"
"0","","264","80003","コッコロ","0","36","105901","0","13","1","キャルさま、動かないで\nくださいまし。今くしで…\nはい、直りましたよ"
"0","","265","80003","キャル","0","51","106001","0","13","2","あ、ありがと…はぁ。生放送\n本番までもうすぐなのに\nこんなことしてる場合じゃ\nないわよね"
"0","","266","80003","コッコロ","0","37","105901","0","13","1","はい、時間は残りわずかです\nですが、慌ただしく\n動き回るこの時間も\nなんだか楽しくて…♪"
"0","","267","80003","キャル","0","52","106001","0","13","2","コロ助、あんた…って\nそうじゃなくて！\n胸にジンワリきてる\n暇なんかないでしょ…！？"
"0","","268","80003","ペコリーヌ","0","44","105801","0","13","0","あはは♪\nキャルちゃんの動きが\nとっても面白いです♪\nやばいですね☆"
"0","","269","80003","コッコロ","0","38","105901","0","13","1","ふふ\nきっと面白い生放送になると\nわたくし、確信しております"
"0","","270","80003","ペコリーヌ","0","45","105801","0","13","0","絶対絶対、間違いありません！\n見てくれるみなさんが\n笑顔になれる時間を\nお届けしましょう！"
"0","","271","80003","キャル","0","53","106001","0","13","2","そんなの当然でしょ！\n誰が見たって面白いって\n言ってもらえるように\nあれだけ準備したんだから！"
"0","","272","80003","ペコリーヌ","0","46","105801","0","13","0","それでは\n記念日直前生放送！\n楽しみにしててくださいね☆"
"0","","273","80003","カリン","0","18","190801","0","14","0","こんにちは\n【ギルド管理協会】のカリンです"
"0","","274","80003","カリン","0","19","190801","0","14","0","昨日の生放送は\nいかがだったでしょうか？"
"0","","275","80003","カリン","0","20","190801","0","14","0","たくさんの笑顔と喜びと\nそして驚きを受け取って\nいただけたのではないかと思います"
"0","","276","80003","カリン","0","21","190801","0","14","0","そしていよいよ\n明日は2.5周年の当日\n待ちに待った記念日を\n迎えることとなります"
"0","","277","80003","カリン","0","22","190801","0","14","0","【美食殿】のみなさんも\n張り切って様々な準備を\nされていますよ"
"0","","278","80003","カリン","0","23","190801","0","14","0","【ギルド管理協会】も\n万全のサポート体制で\n協力してまいりたいと思います"
"0","","279","80003","カリン","0","24","190801","0","14","0","…ふふ、本当に楽しみですね\n【ギルド管理協会】の職員として\nだけではなく、私個人としても…"
"0","","280","80003","カリン","0","25","190801","0","14","0","この記念日を迎えられることが\n心から楽しみですし\n幸せを感じています"
"0","","281","80003","カリン","0","26","190801","0","14","0","きっと【美食殿】のみなさんは\nそれ以上に心を弾ませて\nいることでしょう"
"0","","282","80003","カリン","0","27","190801","0","14","0","それでは\n明日からの2.5周年を\nどうぞ、お楽しみに…♪"
"0","","283","80003","ペコリーヌ","0","47","105801","0","15","0","準備はいいですかっ？\n…いっきますよー！"
"0","","284","80003","キャル","0","54","106001","0","15","2","祝！"
"0","","285","80003","コッコロ","0","39","105901","0","15","1","2.5周年！"
"0","","286","80003","ペコリーヌ","0","48","105801","0","15","0","おめでとうございま～す☆"
"0","","287","80003","キャル","0","55","106001","0","15","2","少し前まではまだまだ先じゃない\nとか言ってたけど\n本当にあっという間だったわね"
"0","","288","80003","コッコロ","0","40","105901","0","15","1","光陰矢の如し…\nとはこのことでございますね\nでも、今日という日を無事に\n迎えることができて良かったです"
"0","","289","80003","ペコリーヌ","0","49","105801","0","15","0","コッコロちゃん！　キャルちゃん！\n落ち着くには\nまだ早いですよ！\n盛り上がるのはこれからです☆"
"0","","290","80003","キャル","0","56","106001","0","15","2","ほんとあんたはいつも\n全力全開ねー\nでもそうね、記念日なんだし\nパーっといきましょ！"
"0","","291","80003","コッコロ","0","41","105901","0","15","1","ええ、わたくしも全力全開で\nまいります…！\n主さま、さあ\nどうぞ手を取ってくださいまし…♪"
"0","","292","80003","キャル","0","57","106001","0","15","2","あんたもコロ助も、浮かれて\n転ぶんじゃないわよ？\n…仕方ないから、あたしも\n手を繋いであげるわよ"
"0","","293","80003","ペコリーヌ","0","50","105801","0","15","0","あー！　二人ともずるいです！\nわたしもっ、ギュー♪"
"0","","294","80003","キャル","0","58","106001","0","15","2","ちょっ、ペコリーヌ！\nくっつき過ぎよ！"
"0","","295","80003","ペコリーヌ","0","51","105801","0","15","0","記念日だから\n平気平気♪\nやばいですね☆"
"0","","296","80003","キャル","0","59","106001","0","15","2","意味分かんないわよ！"
"0","","297","80003","コッコロ","0","42","105901","0","15","1","ふふ。このめでたき日に\n喜びがあふれておりますね\n主さまは…いかがでしょうか？"
"0","","298","80003","コッコロ","0","43","105901","0","15","1","喜んでいただけているならば\nわたくしはとてもとても\n幸せでございます"
"0","","299","80003","ペコリーヌ","0","52","105801","0","15","0","さぁ、2.5周年を\n楽しみ尽くしますよ☆\nまだまだ食べたいものもありますし\nやりたいこともたくさんです！"
"0","","300","80003","キャル","0","60","106001","0","15","2","分かった、分かったから\n引っ張るんじゃないわよ！\n…そんな掴まなくても\nちゃんとついていくから"
"0","","301","80003","コッコロ","0","44","105901","0","15","1","ペコリーヌさま…キャルさま…\n主さま…共にまいりましょう\nどこまでも…！"
"0","","302","80003","ペコリーヌ","0","53","105801","0","15","0","はい！　それでは2.5周年\n食べつくしツアーへ！\nそして、その先の未来へ\n向かって出発しましょう！"
"0","105901,45,106001,61","303","80003","ペコリーヌ・コッコロ・キャル","1","54","105801","0","15","0","2.5周年\nありがとうございます！"
"0","","304","60002","カリン","0","1","190804","1","0","1","新年を迎え、新たに始まる一日を\nおみくじで占ってみませんか？\n良い運勢であるほど、\n沢山のプレゼントが貰えますよ♪"
"1","","305","60002","","0","0","0","1","0","2","今日の運勢は姫吉！　どんな不可能も可能にできちゃう！　　　　仲間と食卓を囲めばさらに運気上昇よ！　ただし魔物料理以外！"
"1","","306","60002","","0","0","0","1","0","2","今日の運勢は姫吉！　やること全てが最高潮！　やばいですね☆　ラッキーアイテムはおにぎり！　お腹一杯で幸せが続くでしょう！"
"1","","307","60002","","0","0","0","1","0","2","今日の運勢は姫吉！　最強の運勢でどんなドジも跳ね除けます！　大切な人と一緒に、最高の一日になること間違いなし！"
"1","","308","60002","","0","0","0","1","0","2","今日の運勢は姫吉！　どんな挑戦も上手くいく、最高の運勢です！理想の自分に変身できる絶好の機会！　新しい一歩を踏み出そう！"
"1","","309","60002","","0","0","0","2","0","2","今日の運勢は姫吉！　やること全てが上手くいく最高の一日！　　あなたの活躍に先生もにっこりです。いい子いい子♪"
"2","","310","60002","","0","0","0","1","0","2","今日の運勢は大吉！　お裁縫好きな女の子のお墨付きです！　　　お世話したがりの妹にめいっぱい愛されちゃうかも！？"
"2","","311","60002","","0","0","0","1","0","2","今日の運勢は大吉！　ラッキーカラーは赤！　　　　　　　　　　湧き上がるアイデアの数々に、高笑いが止まりませんわ！"
"2","","312","60002","","0","0","0","1","0","2","今日の運勢は大吉！　ラッキーワードは「ちぇる～ん♪」　　　　出会う人みんなに言ってあげると、ハッピーになれますよ！"
"2","","313","60002","","0","0","0","1","0","2","今日の運勢は大吉！　運勢はバッチリで無敵状態！　　　　　　　龍眼で全てを見通して、思い通りの一日を過ごしましょう！"
"2","","314","60002","","0","0","0","2","0","2","今日の運勢は大吉！　悩んでいたことが解決しそうです！　　　　たまには勉強も仕事も忘れて、心あたたまる家族と過ごしましょ！"
"3","","315","60002","","0","0","0","1","0","2","今日の運勢は中吉！　家の中でゆっくり過ごすのがよさそう！　　ラッキーアイテムはゲームよ！　ベストスコアを更新できるかも？"
"3","","316","60002","","0","0","0","1","0","2","今日の運勢は中吉！　上手くなりたいことに積極的に挑戦してみてサックス好きの妹が、手取り足取りサポートしてくれるかも～？"
"3","","317","60002","","0","0","0","1","0","2","今日の運勢は中吉！　仕事運が急上昇中です！　　　　　　　　　きっと「煉獄に舞う一陣の疾風」の如き活躍ができますよ！"
"3","","318","60002","","0","0","0","1","0","2","今日の運勢は中吉！　日頃の努力が報われます！　　　　　　　　親しい友人がいるなら報告してみて。一緒に喜んでくれるはずだ。"
"3","","319","60002","","0","0","0","1","0","2","今日の運勢は中吉！　商売運が上がってきています！　　　　　　ラッキーアイテムはたい焼き！　和菓子パワーで売上アップです！"
"3","","320","60002","","0","0","0","1","0","2","今日の運勢は中吉！　チャンスを待つと良い結果に！　　　　　　ラッキーアイテムのプリンを食べて、運を呼び込みましょう！"
"3","","321","60002","","0","0","0","2","0","2","今日の運勢は中吉！　運気が着々と上昇中！　　　　　　　　　　精霊の加護を受けたかのごとく、色々な事がうまくいきますよ♪"
"4","","322","60002","","0","0","0","1","0","2","今日の運勢は小吉！　まだ見ぬ危険が隠れているかも！　　　　　でも安心しろ！　提督が貴公を守ってくれるはずだぞ！"
"4","","323","60002","","0","0","0","1","0","2","今日の運勢は小吉！　いろんな事件が起こる一日になりそう！　　状況をよく観察してみようじゃないか！　まさに探偵のごとくね！"
"4","","324","60002","","0","0","0","1","0","2","今日の運勢は小吉！　気の向くままに過ごすのが幸せへの近道！　美味い魚を食べて猫を眺めて、自然体で過ごすのはどうだい？"
"4","","325","60002","","0","0","0","1","0","2","今日の運勢は小吉！　運気は高いけども、ハプニングには注意！　出かけた先で、「ふしんしゃ」扱いされてしまうかも……"
"4","","326","60002","","0","0","0","1","0","2","今日の運勢は小吉！　同腹一心の友だちが見つかるかも！　　　　キーワードは「ユニちゃんズ」、記憶に刻みましょう！"
"4","","327","60002","","0","0","0","1","0","2","今日の運勢は小吉！　周りに流されず、マイペースな一日を！　　ただし寝すぎには注意ぐうたらし過ぎず適度な運動を、だってさ～"
"4","","328","60002","","0","0","0","2","0","2","今日の運勢は小吉！　根を詰めずにリラックスすると運気向上！　ラッキーパーソンはアイドル。歌があなたを幸せにしてくれます♪"
"0","","329","60002","カリン","0","2","190804","0","0","3","おみくじの結果はどうでしたか？\n新たに始まる一日が、あなたに\nとって良い日になりますように\nまた明日も遊びに来て下さいね♪"
"0","","330","60002","カリン","0","3","190804","0","7","3","おみくじは楽しんで頂けましたか？\nあなたの新たなる年が\n素晴らしいものになるよう、\n心からお祈りいたします"
"0","","331","80005","コッコロ","0","1","105901","0","1","4","ささ、シェフィさまはこちらへ…"
"0","","332","80005","シェフィ","0","1","106401","0","1","0","コッコロさん、どこへ行くの…？\n…え？"
"0","","333","80005","ペコリーヌ","0","1","105801","0","1","3","『おめでとうございます！\nわ～パチパチー！』\n…という感じでどうですかね！？"
"0","","334","80005","コッコロ","0","2","105901","0","1","4","ではわたくしも\n後ろからクラッカーを鳴らして\n応戦いたします\nああ、当日が待ち遠しいですね"
"0","","335","80005","シェフィ","0","2","106401","0","1","0","ええと…\n二人とも何をしているの？"
"0","","336","80005","キャル","0","1","106001","0","1","1","シェフィは初めてだもんね\nあの日が近いからって\n予行練習してんのよ\n気が早いわよね～"
"0","","337","80005","シェフィ","0","3","106401","0","1","0","あの日…？"
"0","","338","80005","ペコリーヌ","0","2","105801","0","1","3","その通りです…\nいよいよ記念すべきあの日が\n近づいてきましたよ！"
"0","","339","80005","ペコリーヌ","0","3","105801","0","1","3","『プリンセスコネクト！\nRe:Dive』3.5周年！"
"0","","340","80005","カリン","0","1","190801","0","1","2","やばいですね☆"
"0","","341","80005","キャル","0","2","106001","0","1","1","って、なにしれっと\n参加してんのよカリン！"
"0","","342","80005","カリン","0","2","190801","0","1","2","ふふ、いいじゃないですか\n【ギルド管理協会】として\n私もみなさんと一緒に\nお祝いをさせてください！"
"0","","343","80005","カリン","0","3","190801","0","1","2","それに…記念日が近づけば\nとっておきの情報を\nお届けしますから♪"
"0","","344","80005","ペコリーヌ","0","4","105801","0","1","3","というわけで\n今日からシェフィちゃんも一緒に\nカウントダウンしちゃいましょう！\n3.5周年まで…"
"0","","345","80005","シェフィ","0","4","106401","0","1","0","えっ！？　ええとええと…！\nあ、あと14日…！"
"0","","346","80005","ペコリーヌ","0","5","105801","0","2","3","3.5周年まであと13日\n豪華に、そして盛大に\nお祝いしたいですね☆"
"0","","347","80005","コッコロ","0","3","105901","0","2","1","豪華といえば前にとある貴族さまが\n舞踏会を開かれたそうで\n主さまがそのお手伝いを\nしておりました"
"0","","348","80005","コッコロ","0","4","105901","0","2","1","そこで美しい所作を学ばれたので\nわたくしも教えていただきました\nしゃなり、しゃなり…\nいかがでしょう？"
"0","","349","80005","ペコリーヌ","0","6","105801","0","2","3","すっごく上手ですよ☆\nまるでお姫様みたいです\nせっかくなのでわたしも\nしゃなりしゃなり"
"0","","350","80005","コッコロ","0","5","105901","0","2","1","さすがでございます\nペコリーヌさま"
"0","","351","80005","キャル","0","3","106001","0","2","0","いや、あんたは\nできなきゃダメでしょ\n本物のお姫様なんだし"
"0","","352","80005","シェフィ","0","5","106401","0","2","2","しゃなり、しゃなり…\nふふ、案外できるものね"
"0","","353","80005","ペコリーヌ","0","7","105801","0","2","3","わぁ！\nシェフィちゃん\n姿勢がとってもキレイです♪"
"0","","354","80005","コッコロ","0","6","105901","0","2","1","さ、次はキャルさまの\n番でございますよ"
"0","","355","80005","キャル","0","4","106001","0","2","0","あ、あたしはいいわよ！\nそういうの全然分かんないし…"
"0","","356","80005","シェフィ","0","6","106401","0","2","2","大丈夫\nやってみると結構楽しいわよ\nほらほらっ"
"0","","357","80005","キャル","0","5","106001","0","2","0","そ、そこまで言うなら…\nしゃなにゅわきゃあっ！"
"0","","358","80005","キャル","0","6","106001","0","2","0","いたたた…もぉお～！\nなんであたしがこんな目に～！"
"0","","359","80005","コッコロ","0","7","105901","0","2","1","まぁまぁ\n記念日までに練習すれば\nできるようになるかもしれません\nよろしければお教えいたしますよ"
"0","","360","80005","キャル","0","7","106001","0","2","0","よし！\nあんたたちができて\nあたしだけできないのはしゃくだし\nやってやろうじゃないの！！"
"0","","361","80005","コッコロ","0","8","105901","0","3","1","3.5周年まであと12日\n記念日当日はもちろんですが\nその日を待つ時間というのも\n心躍ります"
"0","","362","80005","ペコリーヌ","0","8","105801","0","3","3","分かりますっ！\nどんな特別な料理を食べられるのか\n考えるだけでワクワクしますよね！"
"0","","363","80005","コッコロ","0","9","105901","0","3","1","特別な料理といえば、お祭りですね\nそういえば主さまは学生として\n聖学祭に参加されたこと\nがあるとか…"
"0","","364","80005","シェフィ","0","7","106401","0","3","2","聖学祭…って、なにかしら？"
"0","","365","80005","コッコロ","0","10","105901","0","3","1","聖テレサ女学院の祭典ですよ\n二つのチームが競い合い\n青春を満喫するのが趣旨のようです"
"0","","366","80005","キャル","0","8","106001","0","3","0","それってカルミナの\nサプライズライブがあった\nお祭りよね？\nちょっと見たかったかも…"
"0","","367","80005","キャル","0","9","106001","0","3","0","カルミナの後の\nライブも好評だったらしいじゃない\n確か、なかよし部\nだったっけ…？"
"0","","368","80005","ペコリーヌ","0","9","105801","0","3","3","なかよし部…\n仲が良さそうな名前で\nやばいですね☆"
"0","","369","80005","キャル","0","10","106001","0","3","0","いや、そのまんますぎでしょ…"
"0","","370","80005","シェフィ","0","8","106401","0","3","2","聖学祭かぁ…なんだか楽しそうね\nそれになかよし部の人たちも\n気になるわ"
"0","","371","80005","ペコリーヌ","0","10","105801","0","3","3","それじゃあわたしたちも、\n負けじと仲良くしましょう♪\nほらほらシェフィちゃん、\nぎゅーっ☆　ですよ♪"
