5142b79793350539bea9dbf073910fa5c67068ac2109e3aeb6a4c5253e37099b,ace997ad561feb0e2854192e8a83202a0b3f29fe1860ce9aaaa5346f3cfd06a2,88f0dc53f058bdef102e006bd34f6fcaaf6b696307d736c863e03c24547cf134,e383007ddfa7684b70482039c568583185685b3cf56976ee5ef2113368f6f092,437ab3d0d717f02e81e13e0d5a2ba474bc2604b523e4d618116ec8a750ed1878,a70c9da987a4c98d6befb53b9aff4aecba6ea9fa35e74277d7196217d805b510,b4a7d09ba6b665195f616a1e58c71075b3933832abe72ff16d09b1f2cd4f776f,6daa734c9c21795e2808ad5a90f68504dac7f31c029869a0a768f714c24e6d18,d900a34df7736ebb1575f028bf2e415061868a83b25421c872f6454827a69f1d,508b5b54a9177e8083dc6f5c3b34b35d2e3a15ea8315fe802b607efae54c3d1c,09ebad9d851a859c26f0607b4fbd758c53faa1e135f2a45550610221852ad230,b715b04a93e945048fdd5f5e772424821388d4eb9301b9dbbd32c47955acf080,51da88601f877a3273bec4c06bc233610575f9ee6ab925bcfe66a495d0d59987,ff20356b8265c883804f4e79e93f2362d152c9d3a3b61d6d9060768f6847d605
"-285","115001","2020/12/31 12:00:00","6","10056","8","10056110","2","2021/01/18 14:59:59","51","6.68","ネネカ","511",""
"-285","105801","2020/12/31 12:00:00","2","10056","8","10056111","7","2021/01/18 14:59:59","51","6.386","ぺコリーヌ","102",""
"-285","105901","2020/12/31 12:00:00","2","10056","8","10056112","2","2021/01/18 14:59:59","51","0","コッコロ","202",""
"-285","106001","2020/12/31 12:00:00","1","10056","8","10056113","2","2021/01/18 14:59:59","51","3.887","キャル","302",""
"-285","106101","2020/12/31 12:00:00","1","10056","8","10056114","2","2021/01/18 14:59:59","51","2.579","ムイミ","402",""
"-285","107001","2020/12/31 12:00:00","2","10056","8","10056115","1","2021/01/18 14:59:59","51","5.001","ネネカ","502",""
"-285","111801","2020/12/31 12:00:00","2","10056","8","10056116","7","2021/01/18 14:59:59","51","6.386","ぺコリーヌ","112",""
"-285","111901","2020/12/31 12:00:00","2","10056","8","10056117","2","2021/01/18 14:59:59","51","0","コッコロ","212",""
"-285","112001","2020/12/31 12:00:00","1","10056","8","10056118","2","2021/01/18 14:59:59","51","3.887","キャル","312",""
"-285","114701","2020/12/31 12:00:00","1","10056","8","10056119","2","2021/01/18 14:59:59","51","2.579","ムイミ","412",""
"-285","115001","2020/12/31 12:00:00","2","10056","8","10056120","1","2021/01/18 14:59:59","51","5.001","ネネカ","512",""
"-285","105801","2020/12/31 12:00:00","6","10056","8","10056121","1","2021/01/18 14:59:59","51","6.319","ぺコリーヌ","103",""
"-285","105901","2020/12/31 12:00:00","4","10056","8","10056122","3","2021/01/18 14:59:59","51","7.03","コッコロ","203",""
"-285","106001","2020/12/31 12:00:00","4","10056","8","10056123","2","2021/01/18 14:59:59","51","4.03","キャル","303",""
"-285","106101","2020/12/31 12:00:00","1","10056","8","10056124","2","2021/01/18 14:59:59","51","3.337","ムイミ","403",""
"-285","107001","2020/12/31 12:00:00","1","10056","8","10056125","1","2021/01/18 14:59:59","51","0","ネネカ","503",""
"-285","111801","2020/12/31 12:00:00","6","10056","8","10056126","1","2021/01/18 14:59:59","51","6.319","ぺコリーヌ","113",""
"-285","111901","2020/12/31 12:00:00","4","10056","8","10056127","3","2021/01/18 14:59:59","51","7.03","コッコロ","213",""
"-285","112001","2020/12/31 12:00:00","4","10056","8","10056128","2","2021/01/18 14:59:59","51","4.03","キャル","313",""
"-285","114701","2020/12/31 12:00:00","1","10056","8","10056129","2","2021/01/18 14:59:59","51","3.337","ムイミ","413",""
"-285","115001","2020/12/31 12:00:00","1","10056","8","10056130","1","2021/01/18 14:59:59","51","0","ネネカ","513",""
"-285","111801","2020/12/31 12:00:00","1","10056","8","10056131","2","2021/01/18 14:59:59","52","5.629","ぺコリーヌ","104",""
"-285","111901","2020/12/31 12:00:00","1","10056","8","10056132","2","2021/01/18 14:59:59","52","7.32","コッコロ","204",""
"-285","112001","2020/12/31 12:00:00","1","10056","8","10056133","2","2021/01/18 14:59:59","52","6.68","キャル","304",""
"-285","114701","2020/12/31 12:00:00","2","10056","8","10056134","2","2021/01/18 14:59:59","52","0","ムイミ","404",""
"-285","115001","2020/12/31 12:00:00","1","10056","8","10056135","2","2021/01/18 14:59:59","52","5.223","ネネカ","504",""
"-285","111801","2020/12/31 12:00:00","2","10056","8","10056136","1","2021/01/18 14:59:59","52","3.58","ぺコリーヌ","105",""
"-285","111901","2020/12/31 12:00:00","2","10056","8","10056137","2","2021/01/18 14:59:59","52","0","コッコロ","205",""
"-285","112001","2020/12/31 12:00:00","6","10056","8","10056138","5","2021/01/18 14:59:59","52","4.339","キャル","305",""
"-285","114701","2020/12/31 12:00:00","5","10056","8","10056139","5","2021/01/18 14:59:59","52","0","ムイミ","405",""
"-285","115001","2020/12/31 12:00:00","1","10056","8","10056140","2","2021/01/18 14:59:59","52","6.14","ネネカ","505",""
"-285","111801","2020/12/31 12:00:00","3","10056","8","10056141","6","2021/01/18 14:59:59","52","5.703","ぺコリーヌ","106",""
"-285","111901","2020/12/31 12:00:00","1","10056","8","10056142","1","2021/01/18 14:59:59","52","0","コッコロ","206",""
"-285","112001","2020/12/31 12:00:00","3","10056","8","10056143","3","2021/01/18 14:59:59","52","0","キャル","306",""
"-285","114701","2020/12/31 12:00:00","1","10056","8","10056144","2","2021/01/18 14:59:59","52","5.753","ムイミ","406",""
"-285","115001","2020/12/31 12:00:00","2","10056","8","10056145","2","2021/01/18 14:59:59","52","0","ネネカ","506",""
"-416.5","190804","2021/01/15 12:00:00","1","10057","0","10057001","2","2021/01/24 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190804","2021/01/15 12:00:00","1","10057","0","10057002","2","2021/01/24 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190804","2021/01/15 12:00:00","1","10057","0","10057003","2","2021/01/24 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190804","2021/01/15 12:00:00","2","10057","0","10057004","2","2021/01/24 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190804","2021/01/15 12:00:00","1","10057","0","10057005","1","2021/01/24 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"-363","190804","2021/01/15 12:00:00","1","10057","0","10057006","2","2021/01/24 14:59:59","55","5.506","カリン","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"-363","190804","2021/01/15 12:00:00","2","10057","0","10057007","1","2021/01/24 14:59:59","55","1.216","カリン","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"-363","190804","2021/01/15 12:00:00","2","10057","0","10057008","1","2021/01/24 14:59:59","56","1.539","カリン","3","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"-363","190804","2021/01/15 12:00:00","2","10057","0","10057009","1","2021/01/24 14:59:59","56","1.875","カリン","4","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"-285","112001","2021/01/15 12:00:00","2","10057","8","10057101","6","2021/01/24 14:59:59","51","7.961","キャル（ニューイヤー）","101",""
"-285","111801","2021/01/15 12:00:00","2","10057","8","10057102","2","2021/01/24 14:59:59","51","0","ペコリーヌ（ニューイヤー）","201",""
"-285","111901","2021/01/15 12:00:00","2","10057","8","10057103","2","2021/01/24 14:59:59","51","0","コッコロ（ニューイヤー）","401",""
"-285","112101","2021/01/15 12:00:00","5","10057","8","10057104","5","2021/01/24 14:59:59","51","0","スズメ（ニューイヤー）","301",""
"-285","112001","2021/01/15 12:00:00","4","10057","8","10057105","2","2021/01/24 14:59:59","51","9.376","キャル（ニューイヤー）","102",""
"-285","111801","2021/01/15 12:00:00","1","10057","8","10057106","2","2021/01/24 14:59:59","51","4.218","ペコリーヌ（ニューイヤー）","202",""
"-285","111901","2021/01/15 12:00:00","2","10057","8","10057107","2","2021/01/24 14:59:59","51","0","コッコロ（ニューイヤー）","402",""
"-285","112101","2021/01/15 12:00:00","5","10057","8","10057108","6","2021/01/24 14:59:59","51","7.711","スズメ（ニューイヤー）","302",""
"-285","112001","2021/01/15 12:00:00","5","10057","8","10057109","1","2021/01/24 14:59:59","51","9.219","キャル（ニューイヤー）","103",""
"-285","111801","2021/01/15 12:00:00","1","10057","8","10057110","2","2021/01/24 14:59:59","51","6.468","ペコリーヌ（ニューイヤー）","203",""
"-285","111901","2021/01/15 12:00:00","2","10057","8","10057111","2","2021/01/24 14:59:59","51","0","コッコロ（ニューイヤー）","403",""
"-285","112101","2021/01/15 12:00:00","2","10057","8","10057112","2","2021/01/24 14:59:59","51","0","スズメ（ニューイヤー）","303",""
"-285","112001","2021/01/15 12:00:00","5","10057","8","10057113","2","2021/01/24 14:59:59","52","11.742","キャル（ニューイヤー）","104",""
"-285","111801","2021/01/15 12:00:00","1","10057","8","10057114","2","2021/01/24 14:59:59","52","10.239","ペコリーヌ（ニューイヤー）","204",""
"-285","111901","2021/01/15 12:00:00","6","10057","8","10057115","2","2021/01/24 14:59:59","52","15.565","コッコロ（ニューイヤー）","404",""
"-285","112101","2021/01/15 12:00:00","6","10057","8","10057116","2","2021/01/24 14:59:59","52","6.796","スズメ（ニューイヤー）","304",""
"-285","112001","2021/01/15 12:00:00","6","10057","8","10057117","2","2021/01/24 14:59:59","52","6.914","キャル（ニューイヤー）","105",""
"-285","111801","2021/01/15 12:00:00","2","10057","8","10057118","2","2021/01/24 14:59:59","52","0","ペコリーヌ（ニューイヤー）","205",""
"-285","111901","2021/01/15 12:00:00","2","10057","8","10057119","5","2021/01/24 14:59:59","52","8.055","コッコロ（ニューイヤー）","405",""
"-285","112101","2021/01/15 12:00:00","5","10057","8","10057120","2","2021/01/24 14:59:59","52","11.334","スズメ（ニューイヤー）","305",""
"-285","112001","2021/01/15 12:00:00","2","10057","8","10057121","6","2021/01/24 14:59:59","52","5.978","キャル（ニューイヤー）","106",""
"-285","111801","2021/01/15 12:00:00","2","10057","8","10057122","2","2021/01/24 14:59:59","52","0","ペコリーヌ（ニューイヤー）","206",""
"-285","111901","2021/01/15 12:00:00","1","10057","8","10057123","2","2021/01/24 14:59:59","52","6.574","コッコロ（ニューイヤー）","406",""
"-285","112101","2021/01/15 12:00:00","5","10057","8","10057124","6","2021/01/24 14:59:59","52","10.494","スズメ（ニューイヤー）","306",""
"-416.5","190801","2021/01/31 12:00:00","1","10058","0","10058001","2","2021/02/24 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190801","2021/01/31 12:00:00","1","10058","0","10058002","2","2021/02/24 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190801","2021/01/31 12:00:00","1","10058","0","10058003","2","2021/02/24 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190801","2021/01/31 12:00:00","2","10058","0","10058004","2","2021/02/24 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190801","2021/01/31 12:00:00","1","10058","0","10058005","1","2021/02/24 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"-363","190801","2021/01/31 12:00:00","1","10058","0","10058006","2","2021/02/24 14:59:59","55","5.506","カリン","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"-363","190801","2021/01/31 12:00:00","2","10058","0","10058007","1","2021/02/24 14:59:59","55","1.216","カリン","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"-363","190801","2021/01/31 12:00:00","2","10058","0","10058008","1","2021/02/24 14:59:59","56","1.539","カリン","3","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"-363","190801","2021/01/31 12:00:00","2","10058","0","10058009","1","2021/02/24 14:59:59","56","1.875","カリン","4","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"-285","105901","2021/01/31 12:00:00","2","10058","8","10058010","2","2021/02/24 14:59:59","51","0","コッコロ","101",""
"-285","105801","2021/01/31 12:00:00","1","10058","8","10058011","2","2021/02/24 14:59:59","51","8.03","ぺコリーヌ","201",""
"-285","106001","2021/01/31 12:00:00","1","10058","8","10058012","2","2021/02/24 14:59:59","51","15.85","キャル","301",""
"-285","115601","2021/01/31 12:00:00","4","10058","8","10058013","1","2021/02/24 14:59:59","51","4.6","ユイ（儀装束）","401",""
"-285","105901","2021/01/31 12:00:00","1","10058","8","10058014","2","2021/02/24 14:59:59","51","6.5","コッコロ","102",""
"-285","105801","2021/01/31 12:00:00","4","10058","8","10058015","7","2021/02/24 14:59:59","51","15.6","ぺコリーヌ","202",""
"-285","106001","2021/01/31 12:00:00","1","10058","8","10058016","3","2021/02/24 14:59:59","51","13.9","キャル","302",""
"-285","105901","2021/01/31 12:00:00","1","10058","8","10058017","2","2021/02/24 14:59:59","52","17.67","コッコロ","105",""
"-285","105801","2021/01/31 12:00:00","2","10058","8","10058018","1","2021/02/24 14:59:59","52","10.12","ぺコリーヌ","205",""
"-285","106001","2021/01/31 12:00:00","2","10058","8","10058019","1","2021/02/24 14:59:59","52","3.75","キャル","305",""
"-285","105901","2021/01/31 12:00:00","2","10058","8","10058020","2","2021/02/24 14:59:59","52","0","コッコロ","106",""
"-285","105801","2021/01/31 12:00:00","1","10058","8","10058021","2","2021/02/24 14:59:59","52","11.97","ぺコリーヌ","206",""
"-285","106001","2021/01/31 12:00:00","1","10058","8","10058022","3","2021/02/24 14:59:59","52","15.77","キャル","306",""
"-285","105901","2021/01/31 12:00:00","4","10058","8","10058023","2","2021/02/24 14:59:59","52","14.8","コッコロ","107",""
"-285","105801","2021/01/31 12:00:00","2","10058","8","10058024","5","2021/02/24 14:59:59","52","9.12","ぺコリーヌ","207",""
"-285","106001","2021/01/31 12:00:00","1","10058","8","10058025","2","2021/02/24 14:59:59","52","15.43","キャル","307",""
"-416.5","190801","2021/02/10 12:00:00","1","10059","0","10059001","2","2021/02/24 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190801","2021/02/10 12:00:00","1","10059","0","10059002","2","2021/02/24 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190801","2021/02/10 12:00:00","1","10059","0","10059003","2","2021/02/24 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190801","2021/02/10 12:00:00","2","10059","0","10059004","2","2021/02/24 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190801","2021/02/10 12:00:00","1","10059","0","10059005","1","2021/02/24 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"-363","190801","2021/02/10 12:00:00","1","10059","0","10059006","2","2021/02/24 14:59:59","55","5.506","カリン","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"-363","190801","2021/02/10 12:00:00","2","10059","0","10059007","1","2021/02/24 14:59:59","55","1.216","カリン","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"-363","190801","2021/02/10 12:00:00","2","10059","0","10059008","1","2021/02/24 14:59:59","56","1.539","カリン","3","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"-363","190801","2021/02/10 12:00:00","2","10059","0","10059009","1","2021/02/24 14:59:59","56","1.875","カリン","4","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"-285","191401","2021/02/10 12:00:00","1","10059","8","10059010","4","2021/02/24 14:59:59","51","19.05","コッコロ","103",""
"-285","115501","2021/02/10 12:00:00","1","10059","8","10059011","4","2021/02/24 14:59:59","51","19.05","コッコロ","113",""
"-285","105801","2021/02/10 12:00:00","1","10059","8","10059012","4","2021/02/24 14:59:59","51","11.87","ぺコリーヌ","203",""
"-285","106001","2021/02/10 12:00:00","4","10059","8","10059013","4","2021/02/24 14:59:59","51","0","キャル","303",""
"-285","191401","2021/02/10 12:00:00","2","10059","8","10059014","2","2021/02/24 14:59:59","51","0","コッコロ","104",""
"-285","115501","2021/02/10 12:00:00","2","10059","8","10059015","2","2021/02/24 14:59:59","51","0","コッコロ","114",""
"-285","105801","2021/02/10 12:00:00","4","10059","8","10059016","4","2021/02/24 14:59:59","51","0","ぺコリーヌ","204",""
"-285","106001","2021/02/10 12:00:00","3","10059","8","10059017","6","2021/02/24 14:59:59","51","12.17","キャル","304",""
"-285","105901","2021/02/10 12:00:00","1","10059","8","10059018","2","2021/02/24 14:59:59","52","17.67","コッコロ","105",""
"-285","105801","2021/02/10 12:00:00","2","10059","8","10059019","1","2021/02/24 14:59:59","52","10.12","ぺコリーヌ","205",""
"-285","106001","2021/02/10 12:00:00","2","10059","8","10059020","1","2021/02/24 14:59:59","52","3.75","キャル","305",""
"-285","105901","2021/02/10 12:00:00","2","10059","8","10059021","2","2021/02/24 14:59:59","52","0","コッコロ","106",""
"-285","105801","2021/02/10 12:00:00","1","10059","8","10059022","2","2021/02/24 14:59:59","52","11.97","ぺコリーヌ","206",""
"-285","106001","2021/02/10 12:00:00","1","10059","8","10059023","3","2021/02/24 14:59:59","52","15.77","キャル","306",""
"-285","105901","2021/02/10 12:00:00","4","10059","8","10059024","2","2021/02/24 14:59:59","52","14.8","コッコロ","107",""
"-285","105801","2021/02/10 12:00:00","2","10059","8","10059025","5","2021/02/24 14:59:59","52","9.12","ぺコリーヌ","207",""
"-285","106001","2021/02/10 12:00:00","1","10059","8","10059026","2","2021/02/24 14:59:59","52","15.43","キャル","307",""
"-416.5","190801","2021/02/16 12:00:00","1","10060","0","10060001","2","2021/02/25 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190801","2021/02/16 12:00:00","1","10060","0","10060002","2","2021/02/25 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190801","2021/02/16 12:00:00","1","10060","0","10060003","2","2021/02/25 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190801","2021/02/16 12:00:00","2","10060","0","10060004","2","2021/02/25 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190801","2021/02/16 12:00:00","1","10060","0","10060005","1","2021/02/25 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"-363","190801","2021/02/16 12:00:00","1","10060","0","10060006","2","2021/02/25 14:59:59","55","5.506","カリン","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"-363","190801","2021/02/16 12:00:00","2","10060","0","10060007","1","2021/02/25 14:59:59","55","1.216","カリン","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"-363","190801","2021/02/16 12:00:00","2","10060","0","10060008","1","2021/02/25 14:59:59","56","1.539","カリン","3","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"-363","190801","2021/02/16 12:00:00","2","10060","0","10060009","1","2021/02/25 14:59:59","56","1.875","カリン","4","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"-285","112301","2021/02/16 12:00:00","5","10060","8","10060101","2","2021/02/25 14:59:59","51","6","シオリ（マジカル）","101",""
"-285","112201","2021/02/16 12:00:00","2","10060","8","10060102","5","2021/02/25 14:59:59","51","4.873","カスミ（マジカル）","201",""
"-285","112301","2021/02/16 12:00:00","2","10060","8","10060103","5","2021/02/25 14:59:59","51","8.339","シオリ（マジカル）","102",""
"-285","112201","2021/02/16 12:00:00","1","10060","8","10060104","6","2021/02/25 14:59:59","51","11.585","カスミ（マジカル）","202",""
"-285","112301","2021/02/16 12:00:00","1","10060","8","10060105","4","2021/02/25 14:59:59","51","22.638","シオリ（マジカル）","103",""
"-285","112201","2021/02/16 12:00:00","4","10060","8","10060106","5","2021/02/25 14:59:59","51","13.643","カスミ（マジカル）","203",""
"-285","112301","2021/02/16 12:00:00","1","10060","8","10060107","5","2021/02/25 14:59:59","52","16.176","シオリ（マジカル）","104",""
"-285","112201","2021/02/16 12:00:00","1","10060","8","10060108","2","2021/02/25 14:59:59","52","8.436","カスミ（マジカル）","204",""
"-285","112301","2021/02/16 12:00:00","2","10060","8","10060109","4","2021/02/25 14:59:59","52","6.839","シオリ（マジカル）","105",""
"-285","112201","2021/02/16 12:00:00","2","10060","8","10060110","6","2021/02/25 14:59:59","52","8.831","カスミ（マジカル）","205",""
"-285","112301","2021/02/16 12:00:00","1","10060","8","10060111","4","2021/02/25 14:59:59","52","8.102","シオリ（マジカル）","106",""
"-285","112201","2021/02/16 12:00:00","1","10060","8","10060112","5","2021/02/25 14:59:59","52","11.762","カスミ（マジカル）","206",""
"-416.5","190801","2021/02/28 12:00:00","1","10061","0","10061001","2","2021/03/18 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190801","2021/02/28 12:00:00","1","10061","0","10061002","2","2021/03/18 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190801","2021/02/28 12:00:00","1","10061","0","10061003","2","2021/03/18 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190801","2021/02/28 12:00:00","2","10061","0","10061004","2","2021/03/18 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190801","2021/02/28 12:00:00","1","10061","0","10061005","1","2021/03/18 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"-363","190801","2021/02/28 12:00:00","1","10061","0","10061006","2","2021/03/18 14:59:59","55","5.506","カリン","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"-363","190801","2021/02/28 12:00:00","2","10061","0","10061007","1","2021/03/18 14:59:59","55","1.216","カリン","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"-363","190801","2021/02/28 12:00:00","2","10061","0","10061008","1","2021/03/18 14:59:59","56","1.539","カリン","3","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"-363","190801","2021/02/28 12:00:00","2","10061","0","10061009","1","2021/03/18 14:59:59","56","1.875","カリン","4","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"-285","105202","2021/02/28 12:00:00","2","10061","8","10061101","2","2021/03/18 14:59:59","51","0","リマ","101",""
"-285","115801","2021/02/28 12:00:00","2","10061","8","10061102","2","2021/03/18 14:59:59","51","0","リマ（シンデレラ）","111",""
"-285","116001","2021/02/28 12:00:00","6","10061","8","10061103","1","2021/03/18 14:59:59","51","8.63","マホ（シンデレラ）","201",""
"-285","115901","2021/02/28 12:00:00","1","10061","-6","10061104","1","2021/03/18 14:59:59","51","0","マコト（シンデレラ）","301",""
"-285","105202","2021/02/28 12:00:00","1","10061","8","10061105","1","2021/03/18 14:59:59","51","0","リマ","102",""
"-285","115801","2021/02/28 12:00:00","1","10061","8","10061106","1","2021/03/18 14:59:59","51","0","リマ（シンデレラ）","112",""
"-285","116001","2021/02/28 12:00:00","1","10061","8","10061107","2","2021/03/18 14:59:59","51","10.38","マホ（シンデレラ）","202",""
"-285","115901","2021/02/28 12:00:00","5","10061","-6","10061108","5","2021/03/18 14:59:59","51","0","マコト（シンデレラ）","302",""
"-285","105202","2021/02/28 12:00:00","1","10061","8","10061109","1","2021/03/18 14:59:59","51","0","リマ","103",""
"-285","115801","2021/02/28 12:00:00","2","10061","8","10061110","1","2021/03/18 14:59:59","51","10.22","リマ（シンデレラ）","113",""
"-285","116001","2021/02/28 12:00:00","1","10061","8","10061111","5","2021/03/18 14:59:59","51","13.08","マホ（シンデレラ）","203",""
"-285","115901","2021/02/28 12:00:00","6","10061","-6","10061112","2","2021/03/18 14:59:59","51","7.52","マコト（シンデレラ）","303",""
"-285","105202","2021/02/28 12:00:00","1","10061","8","10061113","1","2021/03/18 14:59:59","52","0","リマ","104",""
"-285","115801","2021/02/28 12:00:00","1","10061","8","10061114","1","2021/03/18 14:59:59","52","0","リマ（シンデレラ）","114",""
"-285","116001","2021/02/28 12:00:00","1","10061","8","10061115","2","2021/03/18 14:59:59","52","22.27","マホ（シンデレラ）","204",""
"-285","115901","2021/02/28 12:00:00","1","10061","-6","10061116","5","2021/03/18 14:59:59","52","10.42","マコト（シンデレラ）","304",""
"-285","105202","2021/02/28 12:00:00","1","10061","8","10061117","1","2021/03/18 14:59:59","52","0","リマ","105",""
"-285","115801","2021/02/28 12:00:00","1","10061","8","10061118","1","2021/03/18 14:59:59","52","0","リマ（シンデレラ）","115",""
"-285","116001","2021/02/28 12:00:00","1","10061","8","10061119","2","2021/03/18 14:59:59","52","18.57","マホ（シンデレラ）","205",""
"-285","115901","2021/02/28 12:00:00","2","10061","-6","10061120","2","2021/03/18 14:59:59","52","0","マコト（シンデレラ）","305",""
"-285","105202","2021/02/28 12:00:00","1","10061","8","10061121","2","2021/03/18 14:59:59","52","10.58","リマ","106",""
"-285","115801","2021/02/28 12:00:00","1","10061","8","10061122","2","2021/03/18 14:59:59","52","10.58","リマ（シンデレラ）","116",""
"-285","116001","2021/02/28 12:00:00","1","10061","8","10061123","2","2021/03/18 14:59:59","52","22.25","マホ（シンデレラ）","206",""
"-285","115901","2021/02/28 12:00:00","1","10061","-6","10061124","2","2021/03/18 14:59:59","52","10.63","マコト（シンデレラ）","306",""
"-416.5","190801","2021/03/08 12:00:00","1","10062","0","10062001","2","2021/03/26 14:59:59","53","3.414","カリン","1","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください"
"-416.5","190801","2021/03/08 12:00:00","1","10062","0","10062002","2","2021/03/26 14:59:59","53","3.099","カリン","2","ミッションをクリアして、\n報酬をゲットしましょう！"
"-416.5","190801","2021/03/08 12:00:00","1","10062","0","10062003","2","2021/03/26 14:59:59","54","2.801","カリン","3","受け取ることができる\n報酬があるようです\n確認してみてください"
"-416.5","190801","2021/03/08 12:00:00","2","10062","0","10062004","2","2021/03/26 14:59:59","54","0","カリン","4","報酬がもらえますよ！\nチェックしてみてください"
"-416.5","190801","2021/03/08 12:00:00","1","10062","0","10062005","1","2021/03/26 14:59:59","57","0","カリン","5","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています"
"-363","190801","2021/03/08 12:00:00","1","10062","0","10062006","2","2021/03/26 14:59:59","55","5.506","カリン","1","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ"
"-363","190801","2021/03/08 12:00:00","2","10062","0","10062007","1","2021/03/26 14:59:59","55","1.216","カリン","2","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！"
"-363","190801","2021/03/08 12:00:00","2","10062","0","10062008","1","2021/03/26 14:59:59","56","1.539","カリン","3","お疲れ様でした\n討伐証の交換、\nお忘れないように！"
"-363","190801","2021/03/08 12:00:00","2","10062","0","10062009","1","2021/03/26 14:59:59","56","1.875","カリン","4","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！"
"-285","112401","2021/03/08 12:00:00","1","10062","8","10062101","2","2021/03/26 14:59:59","51","5.281","ウヅキ（デレマス）","101",""
"-285","112501","2021/03/08 12:00:00","1","10062","8","10062102","2","2021/03/26 14:59:59","51","9.097","リン（デレマス）","201",""
