bbc3a88de6db95fbe605b37e1cc9795473ac76e2d503acf9ff331e20f0849add,9004eb36e2856dd2c73a7465d9170e2a8c41077619f9351e5df2e1333296bbea,e9ae2bbe7a979a1f4d36e9dd5ac2497f76f907094333e451cf3be64e19e85ba1,b060fbf23c53fc8f98a69fb21a539826c5e884947010bcb586e2bf8e5ee114d5,92e5d49e5995879e3c83b28114711af7a9144f9604f45b503f95439bd56fd89b,c99b78409f18672af6565c72e9af46b3bdf39c8235d57df68518e4f1d62010f8,1b8b93d8d9281d74de93f9f51fb10b435fba36a47e6ec1b1edb2385ca7c86a23,28405f64bbdf75ce7fece9f771cd21e7ed7e0a61dc4626c85cc14fb82c747454,5e7d3b095662464185df811cf0b9f8564f10ab9011f7a8e91cab4e2ccc04922c,86b49abcc44fe06783bc015a9a968071213631669b6cbef022e0cfd5b1447114,1a15de4e59549bf53118a4589acb0e91598d90996088fe051a814020093f8eef,3596a15351c1471df93232a5c83283ea00df25b2a0543a1274f7e405bfcfd207
"15840000000000","物理攻撃ダウン90秒","300709","1","1","54000","300709","-1","3007","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"13320000000000","魔法攻撃ダウン90秒","300710","1","1","54000","300710","-1","3007","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
"11160000000000","物理攻撃アップ90秒","300711","1","1","54000","300711","-1","3007","0","3","バトル開始から90秒間、味方の物理攻撃力がアップ"
"9720000000000","魔法攻撃アップ90秒","300712","1","1","54000","300712","-1","3007","0","3","バトル開始から90秒間、味方の魔法攻撃力がアップ"
"7560000000000","物理防御ダウン90秒","300713","1","1","54000","300713","-1","3007","0","3","バトル開始から90秒間、敵の物理防御力がダウン"
"5040000000000","毎秒ＴＰアップ90秒","300714","1","1","54000","300714","-1","3007","0","3","バトル開始から90秒間、味方のＴＰが毎秒アップ"
"3960000000000","スタン15秒","300715","1","1","54000","300715","-1","3007","0","3","バトル開始から15秒間、敵がスタン状態になる"
"2880000000000","毎秒ＨＰ回復90秒","300716","1","1","54000","300716","-1","3007","0","3","バトル開始から90秒間、味方のＨＰが毎秒回復"
"1440000000000","物理攻撃ダウン90秒","300717","1","1","54000","300717","-1","3007","0","3","バトル開始から90秒間、敵の物理攻撃力がダウン"
"360000000000","魔法攻撃ダウン90秒","300718","1","1","54000","300718","-1","3007","0","3","バトル開始から90秒間、敵の魔法攻撃力がダウン"
