7f27a9143454cd30f465af93835bad630cbc5151061e00b9268cd0e65740ac02,bedc55a0c233781a6078857d840626cdaa144fa79010fe83392c4689c1983205,3e703eda5f373dc9521eb688ef82f99fcd27605ab7d61d2bd37ddd6f8e9e04bf,6ab3856d755f1fc499967f3a949a9984eb1270b51aff5fb6edf96096e8603f5d,6e9a27fe0330e6cf4bb9d2fcbcb35513f431f3075436e94fe5f9a4b8cbf652e5,5f10afeb8936ff98ad9e3c1eeb1d06efdd6a4caebcf8e4d99497e3f8e8f48766,6a7b060c890b46cf624c37d36ca72e27f8884c68ca900919a67029dbba53ab46,ac8bb98475d0d87762a2d9c827bcaaed6318fafc6405a47f807ad9ea67b5dd9c,db0d5ff407de767e46f8c1b6b1691d61776397ee3493a26afb2bc5df0fd0f7b1,34c4810c4d0d6c6155def79045d7a06188d8c583f7633a62332f7e47e3d7a783,c924f4bd9db1d1990a200d805a22a172386495280473524aa18f344dfa0376d1
"0","8","311","311010","0","0.5","0","11","0","101311","アンナたそアンナたそ！\nおせち料理、美味しそうですぞ！\nさあ、おあがりよ！！"
"","","311","311011","","","","91","","311010",""
"","1","311","311012","0.2","","","3","","101311","nop_idle_joy_normal"
"","1","311","311013","0.2","","","3","","105111","nop_talk_thinking"
"0","8","311","311014","0","0.5","0","11","0","105111","医食同源……って知ってるかしら？\n長寿を願う料理には、なにかしらの\n効能があるものも多いのよ。"
"","","311","311015","","","","91","","311014",""
"","1","311","311016","0.2","","","3","","105111","nop_idle_thinking"
"0","8","312","312001","0","0.5","0","11","0","101831","素敵な新年会ね～\n他の学校の人たちも来ているようだし\nお話を伺いに行こうかしら？"
"","1","312","312002","0.2","","","3","","101831","nop_talk_joy1"
"","","312","312003","","","","91","","312001",""
"","1","312","312004","0.2","","","3","1","101831","nop_idle_joy1"
"0","8","312","312005","0","0.5","0","11","0","101611","見て見てミサキっち！\nあそこの料理すっごく美味しそう！"
"","1","312","312006","0.2","","","3","","101611","nop_talk_surprise_kira"
"","","312","312007","","","","91","","312005",""
"","1","312","312008","0.2","","","3","1","101611","nop_idle_surprise_kira"
"0","8","312","312009","0","0.5","0","11","0","105011","えー？　でもあれって野菜じゃない？\n別に、大人のレディだから\n食べられないわけじゃないけど？"
"","1","312","312010","0.2","","","3","","105011","nop_talk_sad"
"","","312","312011","","","","93","","2.5","0"
"","1","312","312012","0.2","","","3","","105011","nop_talk_tsun_pain"
"","","312","312013","","","","91","","312009",""
"","1","312","312014","0.2","","","3","1","105011","nop_idle_sad"
"0","8","313","313001","0","0.5","0","11","0","105331","立派な新年会ではないか。\n我々もこの場に相応しく\n振る舞わなければな！"
"0.2","0","313","313002","0.2","","nop_13_monica_talk_doya_loop","3","1","105331","nop_13_monica_talk_doya"
"","","313","313003","","","","91","","313001",""
"","1","313","313004","0.2","","","3","1","105331","nop_idle_doya"
"0","8","313","313005","0","0.5","0","11","0","103031","おせちといえばトーゴクデース！\nオーエド町のみなさんにも\n新年のゴアイサツしないとデスね！"
"","1","313","313006","0.2","","","3","","103031","nop_talk_joy1"
"","","313","313007","","","","91","","313005",""
"","1","313","313008","0.2","","","3","1","103031","nop_idle_joy1"
"0","8","313","313009","0","0.5","0","11","0","100811","新年会でもボクは美しいね。\nああ、会場中の視線が\n集まってるようだよ。"
"","1","313","313010","0.2","","","3","","100811","nop_talk_thinking"
"","","313","313011","","","","91","","313009",""
"","1","313","313012","0.2","","","3","1","100811","nop_idle_thinking"
"0","8","313","313013","0","0.5","0","11","0","104511","会場中の視線……\nああ、蔑みの視線がクウカに……\nぐふふふ……"
"","1","313","313014","0.2","","","3","","104511","nop_13_kuka_talk_memory1"
"","","313","313015","","","","91","","313013",""
"","1","313","313016","0.2","","","3","1","104511","nop_13_kuka_idle_memory1"
"0","8","313","313017","0","0.5","0","11","0","105511","大きな会場……\n先輩はどこにいるのかな？"
"","1","313","313018","0.2","","","3","","105511","nop_talk_sad"
"","","313","313019","","","","91","","313017",""
"","1","313","313020","0.2","","","3","1","105511","nop_idle_sad"
"0","8","314","314001","0","0.5","0","11","0","104931","むむむ……弟くんの気配！\n近くにいるよ、リノちゃん！"
"","1","314","314002","0.2","","","3","","104931","nop_14_shizuru_talk_thinking"
"","","314","314003","","","","93","","2","0"
"0","0","314","314004","0.2","","nop_talk_guts3_loop","3","1","104931","nop_talk_guts3"
"","","314","314005","","","","91","","314001",""
"0","8","314","314006","0","0.5","0","11","0","101131","はい！　私にも分かりますよ！\nあ、あそこです！　たぶん！"
"","0","314","314007","0.2","","nop_talk_arm_crossed_loop","3","1","101131","nop_talk_arm_crossed"
"","","314","314008","","","","93","","2","0"
"","1","314","314009","0.2","","","3","","101131","nop_talk_joy1"
"","","314","314010","","","","91","","314006",""
"","1","314","314011","0.2","","","3","1","101131","nop_idle_joy_normal"
"0","8","314","314012","0","0.5","0","11","0","106831","ははっ、相変わらずの\nお姉ちゃんパワーと妹パワーだね。"
"0","0","314","314013","0.2","","nop_talk_arm_crossed_loop_joy","3","1","106831","nop_talk_arm_crossed_joy"
"","","314","314014","","","","91","","314012",""
"","1","314","314015","0.2","","","3","1","106831","nop_idle_normal"
"","1","314","314016","0.2","","","3","","104931","nop_idle_normal"
"","1","314","314017","0.2","","","3","1","101131","nop_idle_normal"
"0","8","315","315001","0","0.5","0","11","0","104211","素敵な新年会ですね。\nみんなが楽しそうなおかげで\n精霊も喜んでいます。"
"","1","315","315002","0.2","","","3","","104211","nop_talk_wish"
"","","315","315003","","","","91","","315001",""
"","1","315","315004","0.2","","","3","1","104211","nop_idle_wish"
"0","8","315","315005","0","0.5","0","11","0","105411","トーゴクの晴れ着、きれいですね……\nステージ衣装の参考にできないかな？"
"","1","315","315006","0.2","","","3","","105411","nop_talk_normal"
"","","315","315007","","","","93","","2.5","0"
"","1","315","315008","0.2","","","3","","105411","nop_talk_thinking"
"","","315","315009","","","","91","","315005",""
"","1","315","315010","0.2","","","3","","105411","nop_idle_thinking"
"0","8","315","315011","0","0.5","0","11","0","102931","おせち料理もすごく美味しいよ。\n元気、もらっちゃったな♪"
"","1","315","315012","0.2","","","3","","102931","nop_talk_joy1"
"","","315","315013","","","","91","","315011",""
"","1","315","315014","0.2","","","3","1","102931","nop_idle_joy1"
"0","0","316","316001","0.2","","nop_16_inori_talk_doya_loop","3","1","106631","nop_16_inori_talk_doya"
"0","8","316","316002","0","0.5","0","11","0","106631","ビッグなあたしにふさわしい会場です！\n気に入ったですよ！"
"","","316","316003","","","","91","","316002",""
"","1","316","316004","0.2","","","3","","106631","nop_16_inori_idle_doya"
"","1","316","316005","0.2","","","3","","106531","nop_talk_joy1"
"0","8","316","316006","0","0.5","0","11","0","106531","楽しいケンカが出来そうな\n顔もチラホラいるな……\nなんだかたぎってきたぜ。"
"","","316","316007","","","","93","","3.5","1"
"0","0","316","316008","0.2","","nop_talk_arm_crossed_loop","3","1","106531","nop_talk_arm_crossed"
"","","316","316009","","","","91","","316006",""
"","1","316","316010","0.2","","","3","","106531","nop_idle_arm_crossed"
"","1","316","316011","0.2","","","3","","106731","nop_talk_normal"
"0","8","316","316012","0","0.5","0","11","0","106731","二人とも、問題起こしちゃダメだよ～？\nこの会場には怒ったら怖い人たちが\nい～っぱいいるからね～？"
"","","316","316013","","","","91","","316012",""
"","1","316","316014","0.2","","","3","","106731","nop_idle_normal"
"0","8","317","317001","0","0.5","0","11","0","110931","わぁ～！　美味しそうなお料理が\n所狭しと山盛り子ちゃんですね！\nちぇる～ん☆"
"","1","317","317002","0.2","","","3","","110931","nop_17_chieru_talk_memory"
"","","317","317003","","","","93","","4.2","0"
"0","0","317","317004","0.2","","nop_17_chieru_loop","3","1","110931","nop_17_chieru_01"
"0","0","317","317005","0.2","","nop_17_chieru_loop","3","1","1","nop_17_chieru_01"
"","","317","317006","","","","91","","317001",""
"","1","317","317007","0.2","","","3","","110931","nop_idle_joy1"
"","1","317","317008","0.2","","","3","","1","NoItem_idle"
"0","8","317","317009","0","0.5","0","11","0","111031","夥しい数の固形食物……うぇっぷ！\nこれは見ているだけで嫌になるな……"
"","1","317","317010","0.2","","","3","","111031","nop_talk_normal_sad"
"","","317","317011","","","","93","","1.5","0"
"0","0","317","317012","0.2","","nop_17_yuni_weppu_loop","3","1","111031","nop_17_yuni_weppu"
"","","317","317013","","","","91","","317009",""
"0","8","317","317014","0","0.5","0","11","0","110831","パイセン。\nうちらまでカンジ悪いと思われンで、\n二度と口開かないでもらっていいすか。"
"0","0","317","317015","0.2","","nop_17_chloe_talk_normal_anger_loop","3","1","110831","nop_17_chloe_talk_normal_anger"
"","1","317","317016","0.2","","","3","","110931","nop_idle_sad"
"","","317","317017","","","","91","","317014",""
"","1","317","317018","0.2","","","3","","110831","nop_17_chloe_idle_normal2"
"","1","317","317019","0.2","","","3","1","111031","nop_idle_normal"
"","1","318","318001","0.2","","","3","","114711","nop_talk_joy1"
"0","8","318","318002","0","0.5","0","11","0","114711","おせち料理、どれも美味しそうだな！\n……アイツも、ちゃんと\n正月楽しんでるのかな……"
"","","318","318003","","","","93","","2.5","0"
"","1","318","318004","0.2","","","3","","114711","nop_18_muimi_talk_thinking"
"","","318","318005","","","","91","","318002",""
"","1","318","318006","0.2","","","3","1","114711","nop_18_muimi_idle_thinking"
"0","0","318","318007","0.2","","nop_idle_normal","3","1","115031","nop_18_neneka_humu"
"0","8","318","318008","0","0.5","0","11","0","115031","正月くらいは少しゆっくり\nさせてもらいましょうか。"
"","","318","318009","","","","91","","318008",""
"0","0","318","318010","0.2","","nop_talk_arm_crossed_loop","3","1","118031","nop_talk_arm_crossed"
"0","8","318","318011","0","0.5","0","11","0","118031","む……この規模の会場を\nその価格で？　あなた、\nなかなかのやり手ですわね……！"
"","","318","318012","","","","93","","2.5","0"
"0","0","318","318013","0.2","","nop_talk_doya_loop","3","1","118031","nop_talk_doya"
"","","318","318014","","","","91","","318011",""
"","1","318","318015","0.2","","","3","","118031","nop_idle_doya"
"","1","318","318016","0.2","","","3","","118511","nop_18_karin_talk_normal"
"0","8","318","318017","0","0.5","0","11","0","118511","いえいえ。それほどでもー"
"","","318","318018","","","","91","","318017",""
"","1","318","318019","0.2","","","3","1","118511","nop_18_karin_idle_normal"
"","1","401","401001","0.2","","","3","","111831","nop_talk_joy2"
"","","401","401002","","","","93","","2","0"
"","1","401","401003","0.2","","","3","","111831","nop_idle_joy_normal"
"0","0","401","401004","0.2","","nop_idle_normal","3","1","112031","nop_18_neneka_humu"
"","","401","401005","","","","93","","2","0"
"","1","401","401006","0.2","","","3","","120831","nop_16_kaya_talk_normal2_loop"
"","","401","401007","","","","93","","2","0"
"","1","401","401008","0.2","","","3","","120831","nop_16_kaya_idle_normal2"
"","1","401","401009","0.2","","","3","","120931","nop_talk_surprise1"
"","","401","401010","","","","93","","2","0"
"","1","401","401011","0.2","","","3","","120931","nop_idle_normal_joy"
"","1","401","401012","0.2","","","3","","111931","nop_talk_normal"
"","","401","401013","","","","93","","2","0"
"","1","401","401014","0.2","","","3","","111931","nop_idle_normal"
"","1","401","401015","0.2","","","3","","120731","nop_talk_joy1"
"","","401","401016","","","","93","","2","0"
"","1","401","401017","0.2","","","3","","120731","nop_idle_normal_joy"
"","1","402","402001","0.2","","","3","","108731","nop_talk_joy2"
"","","402","402002","","","","93","","2","0"
"","1","402","402003","0.2","","","3","","108731","nop_idle_joy1"
"","1","402","402004","0.2","","","3","","108831","nop_talk_joy3_blink"
"","","402","402005","","","","93","","2","0"
"","1","402","402006","0.2","","","3","","108831","nop_idle_joy_normal"
"","1","402","402007","0.2","","","3","","108931","nop_talk_normal"
"","","402","402008","","","","93","","2","0"
"","1","402","402009","0.2","","","3","","108931","nop_idle_normal"
"","1","403","403001","0.2","","","3","","102011","nop_talk_surprise_kira"
"","","403","403002","","","","93","","2","0"
"","1","403","403003","0.2","","","3","","102011","nop_idle_joy1"
"","1","403","403004","0.2","","","3","","100411","nop_talk_joy2"
"","","403","403005","","","","93","","2","0"
"","1","403","403006","0.2","","","3","","100411","nop_idle_normal"
"","1","403","403007","0.2","","","3","","103631","nop_talk_wish"
"","","403","403008","","","","93","","2","0"
"","1","403","403009","0.2","","","3","","103631","nop_idle_wish"
"","1","404","404001","0.2","","","3","","101511","nop_talk_wish_joy"
"","","404","404002","","","","93","","2","0"
"","1","404","404003","0.2","","","3","","101511","nop_idle_normal"
"","1","404","404004","0.2","","","3","","101231","nop_talk_joy2"
"","","404","404005","","","","93","","2","0"
"","1","404","404006","0.2","","","3","","101231","nop_idle_normal"
"","1","404","404007","0.2","","","3","","104011","nop_talk_surprise_kira"
"","","404","404008","","","","93","","2","0"
"","1","404","404009","0.2","","","3","","104011","nop_idle_normal"
"","1","405","405001","0.2","","","3","","103111","nop_talk_normal"
"","","405","405002","","","","93","","2","0"
"","1","405","405003","0.2","","","3","","103111","nop_idle_normal"
"","1","405","405004","0.2","","","3","","102211","nop_talk_worry"
"","","405","405005","","","","93","","2","0"
"","1","405","405006","0.2","","","3","","102211","nop_idle_worry"
"","1","405","405007","0.2","","","3","","100711","nop_05_miyako_talk_joy1"
"","","405","405008","","","","93","","2","0"
"","1","405","405009","0.2","","","3","","100711","nop_05_miyako_idle_joy1"
"","1","405","405010","0.2","","","3","","100611","nop_talk_joy1"
"","","405","405011","","","","93","","2","0"
"","1","405","405012","0.2","","","3","","100611","nop_idle_joy1"
"","1","406","406001","0.2","","","3","","107131","nop_talk_thinking"
"","","406","406002","","","","93","","2","0"
"","1","406","406003","0.2","","","3","","107131","nop_idle_arm_crossed"
"","1","406","406004","0.2","","","3","","103731","nop_talk_sad"
"","","406","406005","","","","93","","2","0"
"","1","406","406006","0.2","","","3","","103731","nop_idle_sad"
"","1","406","406007","0.2","","","3","","100511","nop_talk_joy2"
"","","406","406008","","","","93","","2","0"
"","1","406","406009","0.2","","","3","","100511","nop_idle_normal"
"","1","406","406010","0.2","","","3","","104731","nop_talk_normal"
"","","406","406011","","","","93","","2","0"
"","1","406","406012","0.2","","","3","","104731","nop_idle_normal"
"","1","407","407001","0.2","","","3","","102831","nop_talk_joy3"
"","","407","407002","","","","93","","2","0"
"","1","407","407003","0.2","","","3","","102831","nop_idle_normal"
"","1","407","407004","0.2","","","3","","102111","nop_07_kurumi_idle_bitter"
"","","407","407005","","","","93","","2","0"
"","1","407","407006","0.2","","","3","","102111","nop_idle_normal"
"","1","407","407007","0.2","","","3","","102511","nop_talk_joy2"
"","","407","407008","","","","93","","2","0"
"","1","407","407009","0.2","","","3","","102511","nop_idle_normal"
"","1","407","407010","0.2","","","3","","102311","nop_talk_joy1"
"","","407","407011","","","","93","","2","0"
"","1","407","407012","0.2","","","3","","102311","nop_idle_normal"
"","1","408","408001","0.2","","","3","","101011","nop_talk_joy1"
"","","408","408002","","","","93","","2","0"
"","1","408","408003","0.2","","","3","","101011","nop_idle_joy_normal"
"","1","408","408004","0.2","","","3","","104331","nop_talk_arm_crossed_loop"
"","","408","408005","","","","93","","2","0"
"","1","408","408006","0.2","","","3","","104331","nop_idle_arm_crossed"
"","1","408","408007","0.2","","","3","","101711","nop_talk_joy2"
"","","408","408008","","","","93","","2","0"
"","1","408","408009","0.2","","","3","","101711","nop_idle_joy1"
"","1","408","408010","0.2","","","3","","101431","nop_talk_normal"
"","","408","408011","","","","93","","2","0"
"","1","408","408012","0.2","","","3","","101431","nop_idle_normal"
"","1","409","409001","0.2","","","3","","103311","nop_talk_joy1"
"","","409","409002","","","","93","","2","0"
"","1","409","409003","0.2","","","3","","103311","nop_idle_joy1"
"","1","409","409004","0.2","","","3","","105211","nop_talk_joy1"
"","","409","409005","","","","93","","2","0"
"","1","409","409006","0.2","","","3","","105211","nop_idle_joy_normal"
"","1","409","409007","0.2","","","3","","102611","nop_talk_sad2"
"","","409","409008","","","","93","","2","0"
"","1","409","409009","0.2","","","3","","102611","nop_idle_sad2"
"","1","409","409010","0.2","","","3","","103811","nop_talk_normal"
"","","409","409011","","","","93","","2","0"
"","1","409","409012","0.2","","","3","","103811","nop_idle_normal"
"","1","410","410001","0.2","","","3","","103231","nop_talk_joy1"
"","","410","410002","","","","93","","2","0"
"","1","410","410003","0.2","","","3","","103231","nop_idle_joy1"
"","1","410","410004","0.2","","","3","","103411","nop_10_yukari_01"
"","1","410","410005","0.2","","","3","","11","nop_10_yukari_01"
"","","410","410006","","","","93","","2","0"
"","1","410","410007","0.2","","","3","","103411","nop_10_yukari_02"
"","1","410","410008","0.2","","","3","","11","nop_10_yukari_02"
"","1","410","410009","0.2","","","3","","104811","nop_talk_doya_loop"
"","","410","410010","","","","4","","104811","1"
"","","410","410011","","","","93","","2","0"
"","1","410","410012","0.2","","","3","","104811","nop_idle_doya"
"","1","410","410013","0.2","","","3","","104611","nop_talk_joy2"
"","","410","410014","","","","93","","2","0"
"","1","410","410015","0.2","","","3","","104611","nop_idle_joy_normal"
"","1","411","411001","0.2","","","3","","102711","nop_talk_wish2"
"","","411","411002","","","","93","","2","0"
"","1","411","411003","0.2","","","3","","102711","nop_idle_memory"
"","1","411","411004","0.2","","","3","","100911","nop_talk_normal"
"","","411","411005","","","","93","","2","0"
"","1","411","411006","0.2","","","3","","100911","nop_idle_arm_crossed"
"","1","411","411007","0.2","","","3","","101311","nop_talk_joy2"
"","","411","411008","","","","93","","2","0"
"","1","411","411009","0.2","","","3","","101311","nop_idle_joy_normal"
"","1","411","411010","0.2","","","3","","105111","nop_talk_normal"
"","","411","411011","","","","93","","2","0"
"","1","411","411012","0.2","","","3","","105111","nop_idle_normal"
"","1","412","412001","0.2","","","3","","101831","nop_talk_joy1"
"","","412","412002","","","","93","","2","0"
"","1","412","412003","0.2","","","3","","101831","nop_idle_joy1"
"","1","412","412004","0.2","","","3","","101611","nop_talk_joy2"
"","","412","412005","","","","93","","2","0"
"","1","412","412006","0.2","","","3","","101611","nop_idle_joy_normal"
"","1","412","412007","0.2","","","3","","105011","nop_talk_joy1"
"","","412","412008","","","","93","","2","0"
"","1","412","412009","0.2","","","3","","105011","nop_idle_joy_normal"
"","1","413","413001","0.2","","","3","","105331","nop_talk_normal"
"","","413","413002","","","","93","","2","0"
"","1","413","413003","0.2","","","3","","105331","nop_idle_normal"
"","1","413","413004","0.2","","","3","","104511","nop_talk_memory"
"","","413","413005","","","","93","","2","0"
"","1","413","413006","0.2","","","3","","104511","nop_idle_memory"
"","1","413","413007","0.2","","","3","","103031","nop_talk_joy1"
"","","413","413008","","","","93","","2","0"
"","1","413","413009","0.2","","","3","","103031","nop_idle_joy1"
"","1","413","413010","0.2","","","3","","100811","nop_talk_wish"
"","","413","413011","","","","93","","2","0"
"","1","413","413012","0.2","","","3","","100811","nop_idle_wish"
"","1","413","413013","0.2","","","3","","105511","nop_talk_sad"
"","","413","413014","","","","93","","2","0"
"","1","413","413015","0.2","","","3","","105511","nop_idle_sad"
"0","0","414","414001","0.2","","nop_talk_guts2_loop","3","1","101131","nop_talk_guts2"
"","","414","414002","","","","93","","2","0"
"","1","414","414003","0.2","","","3","","101131","nop_idle_normal"
"","1","414","414004","0.2","","","3","","104931","nop_talk_wish"
"","","414","414005","","","","93","","2","0"
"","1","414","414006","0.2","","","3","","104931","nop_idle_normal"
"","1","414","414007","0.2","","","3","","106831","nop_talk_thinking"
"","","414","414008","","","","93","","2","0"
"","1","414","414009","0.2","","","3","","106831","nop_idle_normal"
"","1","415","415001","0.2","","","3","","104211","nop_talk_wish"
"","","415","415002","","","","93","","2","0"
"","1","415","415003","0.2","","","3","","104211","nop_idle_wish"
"","1","415","415004","0.2","","","3","","102931","nop_talk_joy1"
"","","415","415005","","","","93","","2","0"
"","1","415","415006","0.2","","","3","","102931","nop_idle_joy1"
"","1","415","415007","0.2","","","3","","105411","nop_talk_normal"
"","","415","415008","","","","93","","2","0"
"","1","415","415009","0.2","","","3","","105411","nop_idle_normal"
"","1","416","416001","0.2","","","3","","106731","nop_talk_normal"
"","","416","416002","","","","93","","2","0"
"","1","416","416003","0.2","","","3","","106731","nop_idle_normal"
"","1","416","416004","0.2","","","3","","106631","nop_talk_joy2"
"","","416","416005","","","","93","","2","0"
"","1","416","416006","0.2","","","3","","106631","nop_idle_joy1"
"","1","416","416007","0.2","","","3","","106531","nop_16_kaya_talk_normal2_loop"
"","","416","416008","","","","93","","2","0"
"","1","416","416009","0.2","","","3","","106531","nop_16_kaya_idle_normal2"
"0","0","417","417001","0.2","","nop_talk_arm_crossed_loop2","3","1","111031","nop_talk_arm_crossed2"
"","","417","417002","","","","93","","2","0"
"","1","417","417003","0.2","","","3","","111031","nop_idle_normal"
"","1","417","417004","0.2","","","3","","110931","nop_talk_joy2"
"","","417","417005","","","","93","","2","0"
"","1","417","417006","0.2","","","3","","110931","nop_idle_joy_normal"
"","1","417","417007","0.2","","","3","","110831","nop_17_chloe_talk_normal2_loop"
"","","417","417008","","","","93","","2","0"
"","1","417","417009","0.2","","","3","","110831","nop_17_chloe_idle_normal2"
"0.2","0","418","418001","0.2","","nop_idle_normal","3","1","115031","nop_18_neneka_humu"
"","","418","418002","","","","93","","2","0"
"","1","418","418003","0.2","","","3","","114711","nop_talk_joy1_normal"
"","","418","418004","","","","93","","2","0"
"","1","418","418005","0.2","","","3","","114711","nop_idle_joy1"
"","1","418","418006","0.2","","","3","","118511","nop_18_karin_talk_normal"
"","","418","418007","","","","93","","2","0"
"","1","418","418008","0.2","","","3","","118511","nop_18_karin_idle_normal"
"0","0","418","418009","0.2","","nop_talk_doya_loop","3","1","118031","nop_talk_doya"
"","","418","418010","","","","93","","2","0"
"","1","418","418011","0.2","","","3","","118031","nop_idle_doya"
"0","101","501","501001","1.95","nop_idle_joy2","-150","1","-255","1","111831"
"1","100","501","501002","1.95","nop_idle_normal","150","1","-255","1","120731"
"0","103","501","501003","1.95","nop_idle_arm_crossed","-320","1","-265","1","120831"
"1","102","501","501004","1.95","nop_idle_normal","320","1","-265","1","111931"
"0","105","501","501005","1.95","nop_idle_thinking","-450","1","-300","1","120931"
"1","104","501","501006","1.95","nop_idle_doya","450","1","-300","1","112031"
"","","501","501007","","","","93","","0.5","0"
"0.2","0","501","501008","0.2","","nop_talk_joy1","3","1","111831","nop_01_peko_oissu"
"","0","501","501009","","","0","21","","vo_drama_10082001","vo_drama_10082001_001"
"0","5","501","501010","0","0.5","1","11","0","111831","おいっすー！\n新年会、楽しんでますか？"
"","","501","501011","","","","91","","501010",""
"","","501","501012","","","","93","","0.2","0"
"0","1","501","501013","0","0","0","12","0","120731","6"
"0","1","501","501014","0","0","0","12","0","111931","8"
"0","1","501","501015","0","0","0","12","0","112031","10"
"0","1","501","501016","0","0","0","12","0","120931","7"
"0","1","501","501017","0","0","0","12","0","120831","13"
"","1","501","501018","0.2","","","3","","120731","nop_talk_joy1"
"","1","501","501019","0.2","","","3","","111931","nop_talk_wish3"
"0","0","501","501020","0.2","","nop_talk_doya_loop","3","1","112031","nop_talk_doya"
"0","0","501","501021","0.2","","nop_talk_arm_crossed_loop","3","1","120931","nop_talk_arm_crossed"
"","1","501","501022","0.2","","","3","","120831","nop_01_ruka_hello_long"
"","","501","501023","","","","93","","2","0"
"","1","501","501024","0.2","","","3","","111831","nop_idle_joy1"
"","1","501","501025","0.3","","","3","","120731","nop_idle_normal_joy"
"","1","501","501026","0.3","","","3","","112031","nop_idle_doya"
"","1","501","501027","0.3","","","3","","120931","nop_idle_arm_crossed"
"","1","501","501028","0.3","","","3","","120831","nop_idle_normal"
"","1","501","501029","0.2","","","3","","111931","nop_talk_normal"
"","0","501","501030","","","0","21","","vo_drama_10082001","vo_drama_10082001_002"
"0","6","501","501031","0","0.5","1","11","0","111931","はい、とても楽しんでおります。\nお料理もとても美味しいですし、\n皆さまも楽しんでいただけているようで\nわたくしもうれしいです。"
"","","501","501032","","","","93","","3","1"
"","1","501","501033","0.2","","","3","","111931","nop_talk_joy3_dere"
"","","501","501034","","","","91","","501031",""
"","1","501","501035","0.2","","","3","","111931","nop_idle_normal_joy"
"","1","501","501036","0.2","","","3","","112031","nop_talk_sad"
"","0","501","501037","","","0","21","","vo_drama_10082001","vo_drama_10082001_003"
"0","5","501","501038","0","0.5","1","11","0","112031","と言ってもあんたほどじゃないけどね。\nそれ、いったい何皿目よ……"
"","","501","501039","","","","93","","5","1"
"0","1","501","501040","0","0","0","12","0","111831","8"
"0.2","0","501","501041","0.2","","nop_idle_joy_normal","3","1","111831","nop_17_chieru_swing"
"","","501","501042","","","","91","","501038",""
"","1","501","501043","0.2","","","3","","112031","nop_idle_sad"
"","","501","501044","","","","93","","0.1",""
"","","501","501045","","","","4","","120731","0"
"","1","501","501046","0.2","","","3","","120731","nop_talk_normal"
"","0","501","501047","","","0","21","","vo_drama_10082001","vo_drama_10082001_004"
"0","6","501","501048","0","0.5","1","11","0","120731","食べつくしちゃえ、って言ったのは\nキャルじゃない。\n美味しそうに食べてるのは\nペコリーヌさんらしくていいわね。"
"","","501","501049","","","","93","","2.5","1"
"0","1","501","501050","0","0","0","12","0","112031","4"
"0.3","0","501","501051","0.2","","nop_idle_surprise1","3","1","112031","nop_surprise"
"","","501","501052","","","","93","","2","1"
"","","501","501053","","","","4","","120731","1"
"","1","501","501054","0.2","","","3","","120731","nop_talk_joy1"
"","1","501","501055","0.2","","","3","","112031","nop_idle_arm_crossed"
"","","501","501056","","","","91","","501048",""
"","1","501","501057","0.2","","","3","","120731","nop_idle_joy1"
"","1","501","501058","0.2","","","3","","111831","nop_talk_joy1"
"","0","501","501059","","","0","21","","vo_drama_10082001","vo_drama_10082001_005"
"0","6","501","501060","0","0.5","1","11","0","111831","わたしたちが作ったおせちも\nみなさんに好評みたいですよ！"
"","","501","501061","","","","91","","501060",""
"","1","501","501062","0.2","","","3","","111831","nop_idle_joy_normal"
"","1","501","501063","0.2","","","3","","120831","nop_talk_normal"
"","0","501","501064","","","0","21","","vo_drama_10082001","vo_drama_10082001_006"
"0","6","501","501065","0","0.5","1","11","0","120831","ああ、美味しくいただいてるよ。\nトーゴクでもこれだけ豪華なものは\nそうそう食べられないんじゃないかい？"
"","","501","501066","","","","93","","3","1"
"0.2","0","501","501067","0.2","","nop_talk_arm_crossed_loop","3","1","120831","nop_talk_arm_crossed"
"","","501","501068","","","","91","","501065",""
"","1","501","501069","0.2","","","3","","120831","nop_idle_arm_crossed"
"0.2","0","501","501070","0.2","","nop_talk_doya_loop","3","1","120931","nop_talk_doya"
"","0","501","501071","","","0","21","","vo_drama_10082001","vo_drama_10082001_007"
"0","5","501","501072","0","0.5","1","11","0","120931","うむ！　わらわも真の力を取り戻して\nしまうほどの料理、さすがじゃ。\nシェフィが頑張ったおかげじゃな。"
"","","501","501073","","","","93","","5","1"
"","1","501","501074","0.2","","","3","","120931","nop_talk_normal"
"","","501","501075","","","","91","","501072",""
"","1","501","501076","0.2","","","3","","120931","nop_idle_normal"
"","1","501","501077","0.2","","","3","","120731","nop_talk_normal"
"","0","501","501078","","","0","21","","vo_drama_10082001","vo_drama_10082001_008"
"0","4","501","501079","0","0.5","1","11","0","120731","それはみんなが手伝ってくれたからよ。\n二人とも、去年は本当にありがとう。"
"","","501","501080","","","","93","","6.5","1"
"0.2","0","501","501081","0.2","","nop_idle_normal_joy","3","1","120731","nop_bow"
"","","501","501082","","","","91","","501079",""
"","1","501","501083","0.2","","","3","","120731","nop_idle_normal_joy"
"","1","501","501084","0.2","","","3","","120831","nop_talk_normal"
"","0","501","501085","","","0","21","","vo_drama_10082001","vo_drama_10082001_009"
"0","6","501","501086","0","0.5","1","11","0","120831","水臭いこと言わないでおくれよ。\nアタシらが好きでやったことさ。"
"","","501","501087","","","","93","","3","1"
"0.2","0","501","501088","0.2","","nop_talk_doya_loop","3","1","120831","nop_talk_doya"
"","","501","501089","","","","91","","501086",""
