b15afe1698d3e06250b884580111fba58fa95fe464d737de924fa4ca3fb25fff,5870c84d66b81dea0a1cb1b74a77dcf3f90abdb3768c08463b7088cfa4caa214,4ab25a31041be63e317f0cbbc4c055cefbee3726365a79527aed8ef10e22d9a1,c30876a7c8920c399f0922e15715fe9e1b9afe7174a1a5b1b51dd69ed2b9d98f,5acb89b743731d7775a9a5cbf47d1c7a17347112f91f1c880975f29d7460b0a0,af1a3f76bbfe87dfc8b6f12541718199d426a0c507b5e2495bdf0ce1b310e6d2,a2daa4e36116c521b579aab870a12aa49085a4b8fcc5c7c581ffc66b08540810,4e40f64b0df66db18c3ee434f3617b7a0a0ef57347d31e5c5219a97c4ef6de3f,a5ec4a4ef5a8e7bd1805d3866584cd1cabe4e6e31231be9f4cb7c026bd20aec5,61f6b010e1b7e32e3212b4b69f6525783f02286bb11dba07c1b195e0e275e5b5,984b5e418026cc328697ff75337b25521f03f07010af50d72eab6eb7ae50cc21,54fb37129210022c58cb66a0ab7717fddb85f85b20fcc044de7280726e9b2ab0,59a54a131dd740ffda85139517e5bfbe4cb78db7dc9c867beb2308e2e6d6151a,6f7bed0296f434c2d9db39677120890b11f4100dcd6970025ded55c0c887c08b,3239cbfe28712f1d29528b76241206a2e2823e805d5af3307da30fff1369730d,59e04f6f1e752ed6de6325f96d68128f5e8311ae5993e7391f71158bb2a10df2,4ee872c2bf81f7bfd2790f6663e6255a48db2fe8cef4af571ca42094ce874657,842cc728b3a759c9632bf41689991ece3d4e9627a3e1db4880ec14da04307ba9,4ea608a4eaffdfa8cc76df9934c8397812f29fbfa02cf076a5bd814caf2d3233,f1e2df450456a476bfcfaab262860aba9ed66d35a64ffac2e9819fab6b4c85df,56f97a276d06fafac34492b1920bf79925d8ad024cc0ef1f3115a343601f4ada
"28.2","0","0.6","0","0","0","0","0","0","5","0","0","0","豪炎槍プロミネンス","0","0","0","槍","0","0","105165"
"25.4","30","0","1","0","0","0","0","0","5","0","0","0","星核槍エルツボルグ","0","0","0","槍","0","0","105166"
"27.8","50","0","0.6","0","0","0","0","0","5","0","0","0","聖鹿槍アルマベナード","0","0","0","弓","0","0","105167"
"24","0","0","0","0","0","0","0","0","5","0","0","0.2","ネクロディムアックス","0","0","0.4","斧","0","0","105191"
"24","0","0","0","0","0.6","0","0","0","5","0","2","0","神判の聖斧","0","0","0","斧","0","0","105192"
"26","12","0","0","0","0","0","0","0","5","0","2.4","0","ガイアアクス","0","0","0","斧","0","0","105193"
"28","0","0","0","20","0","0","0","0","5","0","2.4","0","神轟斧テラブレイク","0","0","0","斧","0","0","105194"
"30.2","0","0.2","0","0","0","0","0","0","5","0","0","0","機操斧コアブレイカー","0","0","0","斧","0","0","105195"
"34","0","0","0","0","0","0","0","0","5","0","0","0","ターコイズ・ノア","0","0","0","斧","0","0","105196"
"30","40","0","0","0","0","0","0","0","5","0","4","0","炎羆帝の爪戦斧","0","0","0","斧","0","0","105197"
"0","0","0","0","0","0","0","0","20","5","0","0","0","ゼノスフィアロッド","0","0","0","攻撃杖","0.6","2","105221"
"0","0","0","0","0","0","0","4","22","5","0","0","0","ジェネシスロッド","0","0","0","攻撃杖","0","2.4","105222"
"0","0","0","0","0","0.4","0","0","23.6","5","0","0","0","ケラウノスワンド","0","0","0","攻撃杖","0","2.8","105223"
"0","0","0","0","0","0","0","2","25.6","5","0","0","0","黒蛇龍の杖","0","0","0","攻撃杖","0","3.2","105224"
"0","0","0","0","0","0","0","0","29.2","5","0","0","0","月淵杖サクリファイス","0","0","0","攻撃杖","0","2","105225"
"0","0","0","0","0","0","0","4","30.8","5","0","0","0","清雅なる翠蝶杖","0","0","0","攻撃杖","0","0","105226"
"0","0","0","0","0","0","0","0","34.4","5","0","0","0","黒蛇の魔炎杖","0","0","0","攻撃杖","0","2.4","105227"
"0","0","0.8","0","24","0","0","0","19","5","0","0","0","フレイアムルロッド","1.2","0","0","回復杖","0","0","105251"
"0","0","0.6","0.4","0","0","0","2","18.4","5","0","0","0","神花の聖杖","0","0","0","回復杖","0.4","0","105252"
"0","0","0.8","0.6","24","0","0","0","20","5","0","0","0","アトランティスロッド","0","0","0","回復杖","0","0","105253"
"0","12","0.8","0.6","0","0","0","0","22","5","0","0","0","天杖ステラスフィア","0","0","0","回復杖","0","0","105254"
"0","0","0.4","0.4","0","0","0","0","25.4","5","0","0","0","世界樹の枝杖","1","0","0","回復杖","0","0","105255"
"0","0","0.4","0.2","0","0","0","0","30.4","5","0","0","0","炎鳥杖レイズフレア","0.2","0","0","回復杖","0","0","105256"
"0","0","1","0.8","0","0","0","0","27.2","5","0","0","0","白蛇の水聖杖","0","0","0","回復杖","0","0","105257"
"6.4","20","0.8","1.2","0","0.6","0","0","0","5","0","0","0","ファンタズムメイル","0","0","0","軽装鎧","0","0","105281"
"8.4","16","1.2","1.2","0","0","0","0","0","5","0","0","0","九天の鎧","0","0","0","軽装鎧","0","0","105282"
"8.8","16","1","1.4","0","0","0","0","0","5","0","0","0","レイジクイーンドレス","0","0","0","軽装鎧","0","0","105283"
"9.6","0","1.2","1.2","0","0","0","2.4","0","5","0","0","0","閃華の舞鎧","0","0","0","軽装鎧","0","0","105284"
"14","0","0.4","1.6","0","0","0","0","0","5","0","1.8","0","麗装ソウルローゼス","0","0","0","軽装鎧","0","0","105285"
"16.2","0","0.8","1.2","0","0","0","0","0","5","0","0","0","極南天の烈蒼鎧","0","0","0","軽装鎧","0","0","105286"
"18.4","0","1","0.6","0","0","0","0","0","5","0","4","0","聖光のリリープレート","0","0","0","軽装鎧","0","0","105287"
"0","24","1.8","2","0","0","0","0","0","5","0","0","0","蒼輝の鎧","0","0","0","重装鎧","0","0","105311"
"0","0","2","2.2","20","0","0","0","0","5","0","0","0","聖櫻の鎧","0","0","0","重装鎧","0","0","105312"
"0","10","1.6","2.4","0","0","0","0","0","5","0","0","0","煌金の王鎧","0","0","0","重装鎧","0.2","0","105313"
"0","14","2","2.4","0","0","0","0","0","5","0","0","0","烈風の俊鎧","0","0","0","重装鎧","0","0","105314"
"0","20","2.6","1.8","10","0","0","0","0","5","0","0","0","熾白銀の鏡鎧","0","0","0","重装鎧","0","0","105315"
"0","15","1.8","3.2","0","0","0","0","0","5","0","0","0","極北天の覇焔鎧","0","0","0","重装鎧","0","0","105316"
"0","42","1.8","3","0","0","0","0","0","5","0","0","0","覇王樹の棘針鎧","0","0","0","重装鎧","0","0","105317"
"6.8","20","0.4","0.8","0","0","0","0","0","5","0","0","2","イージスコート","0","0","0","服","0","0","105341"
"0","32","2","1.2","0","0","0","0","0","5","0.4","0","0","メイデンクロース","0","0","0","服","0","0","105342"
"13","0","0.8","1","0","0","0","0","0","5","0","2","0","鬼焔の闘衣","0","0","0","服","0","0","105343"
"13.2","0","0.8","1","0","0","0","0","0","5","0","2.4","0","極黒の冥衣","0","0","0","服","0","0","105344"
"13.6","0","0.4","1.2","0","0","0","0","0","5","0","0","1","流蒼装アズールロンド","0","0","0","服","0","0","105345"
"12.4","0","1","1.4","30","0","0","0","0","5","0","0","0","極東天の碧風装","0","0","0","服","0","0","105346"
"13.6","0","1","1.2","0","0","0","0","0","5","0.4","2.4","0","白霞の純花装","0","0","0","服","0","0","105347"
"0","24","1.4","1","0","0.6","0","0","4","5","0","0","0","純潔の巫女装束","0","0","0","魔法服","0","0","105371"
"0","0","1.4","1","0","0","0","0","8.6","5","0","0","0","エンプレスローブ","0","0","0","魔法服","0","1.6","105372"
"0","0","1.4","0.8","0","0","0","0","9.6","5","0","0","0","エクゾマギアローブ","0","0","0","魔法服","0","2","105373"
"0","16","1.4","1.2","0","0","0","0","8.6","5","0","0","0","爽氷の天衣","0","0","0","魔法服","0","0","105374"
"0","0","1.6","1","0","0","0","0","9.2","5","0","0","0","星詠みの聖霊衣","0","0","0","魔法服","0","2.6","105375"
"0","0","1.8","0.8","0","0","0","0","10.4","5","0","0","0","極西天の聖導衣","0","0","0","魔法服","0","3","105376"
"0","0","1.8","1.2","0","0","0","0","12","5","0","0","0","緋天のチューリップドレス","0","0","0","魔法服","0","1.6","105377"
"10.8","0","0.6","1","0","0","0","0","0","5","0.4","0","0","星詠みの円盾","0","0","0","盾","0","0","105401"
"0","16","2.8","1.8","0","0","0","0","0","5","0","0","0","熾白銀の鏡盾","0","0","0","盾","0","0","105402"
"0","24","3.4","1.8","0","0","0","0","0","5","0","0","0","聖円環ヘブンリーロータス","0","0","0","盾","0","0","105403"
"6","12","1.2","1.6","0","0","0","0","0","5","0","2","0","インファナルグリーブ","0","0","0","靴","0","0","105431"
"14","0","0.6","0.8","0","0","0","0","0","5","0.4","0","0","天翔の金靴","0","0","0","靴","0","0","105432"
"0","20","3.6","1.2","0","0","0","0","0","5","0","0","0","極翼天の聖靴","0","0","0","靴","0","0","105433"
"0","12","1.8","1.2","0","0","0","0","4.8","5","0","0","0","ブラッドルビーヒール","0.8","0","0","魔法靴","0","0","105462"
"0","14","2.2","1.4","0","0","0","0","5.2","5","0","0","0","熾白銀の鏡脚","0","0","0","魔法靴","0","0","105463"
"0","0","2.8","1.8","0","0","0","0","5.6","5","0","0","0","プライドオブローゼス","0","0","0","魔法靴","0","0","105464"
"12","0","0.8","1","0","0","0","0","0","5","0","0","0.6","ロイヤルガードハット","0","0","0","帽子","0","0","105491"
"0","20","1","0.6","0","0","0","0","9.6","5","0","0","0","忘哭の冠","0","0","0","魔法帽子","0","1.6","105521"
"0","0","2","1.2","0","0","0","2.4","4.4","5","0","0","0","白祈の聖冠","0","0","0","魔法帽子","0","0","105522"
"0","0","1.8","1.6","0","0.4","0","0","4.6","5","0","0","0","プロスペリティベール","0","0","0","魔法帽子","0","0","105523"
"0","0","2","1.4","0","0","0","3","7.2","5","0","0","0","極翼天の賢聖帽","0","0","0","魔法帽子","0","0","105524"
"12.8","14","0","0","0","0","0","0","0","5","0","2","2","ミレニアムイヤリング","0","0","0","攻撃アクセサリ","0","0","105551"
"16.8","0","0","0","0","0","0","5","0","5","0","2.6","0","赫怒竜のペンダント","0","0","0","攻撃アクセサリ","0","0","105552"
"20.4","0","0","0","0","0","0","0","0","5","0","4.8","0","闘神の荒腕","0","0","0","攻撃アクセサリ","0","0","105553"
"20.8","0","0","0","0","0","0","0","0","5","0","5.6","0","花簪焔火牡丹","0","0","0","攻撃アクセサリ","0","0","105554"
"19.6","0","0","0","0","0","0","0","0","5","0","5.8","0.6","緋竜の爪火輪","0","0","0","攻撃アクセサリ","0","0","105555"
"21","10","0","0","0","0","0","0","0","5","0","5.8","0","ルビーローズチョーカー","0","0","0","攻撃アクセサリ","0","0","105556"
"22","0","0","0","0","0","0","0","0","5","0","7.6","0","紅鳥のクラリオンブローチ","0","0","0","攻撃アクセサリ","0","0","105557"
"0","40","1.2","2","20","0","0","0","0","5","0","0","0","精霊王の護石","0","0","0","防御アクセサリ","0","0","105581"
"0","12","1.6","2.4","0","0","0","0","0","5","0","0","0","人魚姫の霊涙","0.4","0","0","防御アクセサリ","0","0","105582"
"0","0","2","2","0","0","0","0","0","5","0","0","0","英盾王の腕輪","0","0","0","防御アクセサリ","0.4","0","105583"
"0","0","2.4","2","20","0","0","0","0","5","0","0","0","海龍神の髪飾り","0","0","0","防御アクセサリ","0","0","105584"
"0","10","1.8","2.8","0","0","0","0","0","5","0","0","0","神盾輪ウォールブレス","0","0","0","防御アクセサリ","0","0","105585"
"0","12","2.2","1.8","0","0","0","0","0","5","0.6","0","0","エルフィンチョーカー","0","0","0","防御アクセサリ","0","0","105586"
"0","0","2.6","2.6","0","0","0","0","0","5","0","0","0","翆奏のハープブローチ","0","0","0","防御アクセサリ","0","0","105587"
"0","0","0","0","0","0","0","0","15.6","5","0","0","0","海神の耳飾り","0","0","0","魔法アクセサリ","0.6","1.6","105611"
"0","28","0","0","0","0","0","0","16.8","5","0","0","0","聖獣の祈念","0","0","0","魔法アクセサリ","0","2","105612"
"0","0","0","0","24","0","0","0","18.4","5","0","0","0","ソフォスブレスレット","0","0","0","魔法アクセサリ","0","2.8","105613"
"0","6","0","0","0","0","0","0","19.6","5","0","0","0","細氷姫の結び紐","0","0","0","魔法アクセサリ","0","3.2","105614"
"0","0","0","0","0","0","0","0","20.2","5","0","0","0","深結晶ゼノクリスタル","0","0","0","魔法アクセサリ","0","4","105615"
"0","0","0","0","0","0","0","2","20.6","5","0","0","0","ケイオティックチョーカー","0","0","0","魔法アクセサリ","0","3","105616"
"0","0","0","0","0","0","0","0","21","5","0","0","0","蒼夜のノクターンブローチ","0","0","0","魔法アクセサリ","0","5","105617"
"38.2","31","0","0","0","0","0","0","0","6","0","4.2","0","輝光剣アダマス","0","0","0","剣","0","0","106011"
"43.2","15","0","0","0","0","0","0","0","6","0","4","0","チョコスティックブレード","0","0","0","剣","0","0","106012"
"47","11","0","0","0","0","0","0","0","6","0","3.6","0","炎天赤日の剣","0","0","0","剣","0","0","106013"
"41.2","0","0","0","0","0","0","0","0","6","0","5.2","0","紅玉刀スカーレットムーン","0","0","0","刀","0","0","106041"
"43.2","0","0","0","0","0","0","0","0","6","0","7.4","0","ソフタイスシュベールト","0","0","0","刀","0","0","106042"
"43","0","0","0","0","0","0","0","0","6","0","7.8","1","薫風花散","0","0","0","刀","0","0","106043"
"39.6","0","0","0","0","0","0","0","0","6","0","8.4","0","翠風刃エメラルドエッジ","0","0","0","短剣","0","0","106071"
"39.8","50","0","0","0","0","0","0","0","6","0","3","0","チョコバナナダガー","0","0","0","短剣","0","0","106072"
"42.4","0","0","0","0","0","0","0","0","6","1","2.4","0","紫霧の短剣","0","0","0","短剣","0","0","106073"
"34.8","0","0.8","0.4","0","0","0","0","0","6","0","6","0","オパルスパージフィスト","0","0","0","拳","0","0","106101"
"45","0","0","0.4","0","0","0","0","0","6","0","0","0","シューナックル","0","0","0","拳","0","0","106102"
"44","0","0","1.2","0","0","0","0","0","6","0","0","0","砂塵瀑布の手甲","0","0","0","拳","0","0","106103"
"28.8","0","2","1","0","0","0","0","0","6","0","0","0","蒼神弓マーシーサピロス","0","0","0","弓","0","0","106131"
"39","0","1.6","0","0","0","0","0","0","6","0","0","0","キャンディーシュガーボウ","0","0","0","弓","0","0","106132"
"39.2","0","2","0","0","0","0","0","0","6","0","1.6","0","白雨の流転弓","0","0","0","弓","0","0","106133"
"39.8","0","0.8","0","0","0","0","0","0","6","0","0","0","クリスタロススパイク","0","0","0","槍","0","0","106161"
"40","0","0","1.4","0","0","0","0","0","6","0","0","0","ショコラートランス","0","0","0","槍","0","0","106162"
"43","0","0.6","0.6","0","0","0","0","0","6","0","2","0","迅雷一閃の槍","0","0","0","槍","0","0","106163"
"43.8","0","0","0","0","0","0","0","0","6","0","0","0","黄銅の裂戦斧","0","0","0","斧","0","0","106191"
"47","0","0","0","0","0","0","0","0","6","0","0","0","クレープアックス","0","0","0","斧","0","0","106192"
"48.6","0","0","0","0","0","0","1.8","0","6","0","0","0","極天の光帯斧","0","0","0","斧","0","0","106193"
"0","0","0","0","0","0","0","0","38","6","0","0","0","黒真珠の闇獄杖","0","0","0","攻撃杖","0","5.8","106221"
"0","0","0","0","0","0","0","0","40.4","6","0","0","0","ロリポップステッキ","0","0","0","攻撃杖","0","6.6","106222"
"0","0","0","0","0","0","0","0","42.8","6","0","0","0","月闇の弧月杖","0","0","0","攻撃杖","0","7.2","106223"
"0","69","0.8","0.6","0","0","0","0","29","6","0","0","0","白真珠の光天杖","0","0","0","回復杖","0","0","106251"
"0","35","1.4","1.2","0","0","0","0","30","6","0","0","0","トリプルアイスロッド","0","0","0","回復杖","0","0","106252"
"0","50","1.8","1.4","0","0","0","0","28.4","6","0","0","0","氷雪華晶の杖","0","0","0","回復杖","0","0","106253"
"15.6","0","1.4","1.8","0","0","0","0","0","6","0","0","0","白金の煌鱗鎧","0","0","0","軽装鎧","0","0","106281"
"15.8","0","1","2.6","0","0","0","0","0","6","0","0","0","チョコレートメイル","0","0","0","軽装鎧","0","0","106282"
"24","0","1","1.2","0","0","0","0","0","6","0","2","0","宵桜の紫鎧","0","0","0","軽装鎧","0","0","106283"
"0","37","2.2","2.8","0","0","0","3","0","6","0","0","0","金無垢の聖彫重甲","0","0","0","重装鎧","0","0","106311"
"0","32","2.4","3","0","0","0","4","0","6","0","0","0","ロゼストロベリーアーマー","0","0","0","重装鎧","0","0","106312"
"0","43","2.4","3.2","0","0","0","4","0","6","0","0","0","桜花の八重鎧","0","0","0","重装鎧","0","0","106313"
"22.6","0","0.8","0.8","0","0","0","0","0","6","0","2","0","ピンクコーラルドレス","0","0","0","服","0","0","106341"
"21.8","0","1.2","1.2","0","0","0","0","0","6","0","0","0","ファンシーマカロンドレス","0","0","0","服","0","0","106342"
"22","0","1.2","1.4","0","0","0","0","0","6","0","2","0","薄紅桜花の聖衣","0","0","0","服","0","0","106343"
"0","0","1.4","1","0","0","0","0","17.4","6","0","0","0","黒瑪瑙の祈装衣","0","0","0","魔法服","0","2","106371"
"0","0","2.8","2","0","0","0","0","9.8","6","0","0","0","マジックパンケーキローブ","0","0","0","魔法服","0","0","106372"
"0","0","1.6","1.2","0","0","0","0","20","6","0","0","0","白雪桜の魔装","0","0","0","魔法服","0","2","106373"
"7.4","0","2.4","2.4","0","0","0","0","0","6","0","0","0","アイオライトシールド","0","0","0","盾","0","0","106401"
"4.8","0","3.6","2.2","0","0","0","0","0","6","0","0","0","ミントアイスヒール","0","0","0","靴","0","0","106431"
"0","25","2.4","1.6","0","0","0","0","8.6","6","0","0","0","ムーンクリスタルヒール","0","0","0","魔法靴","0","0","106461"
"0","35","2.6","1.8","0","0","0","0","10","6","0","0","0","桜吹雪の編上靴","0","0","0","魔法靴","0","0","106462"
"6.2","0","3.8","2.2","0","0","0","0","0","6","0","0","0","不散桜の鍔広帽","0","0","0","帽子","0","0","106491"
"0","0","0.6","0.8","0","0","0","0","24.4","6","0","0","0","シーツタルトベレー","0","0","0","魔法帽子","0","2.4","106521"
"24.8","19","0","0","0","0","0","0","0","6","0","8","0","神紅輪ルビーローズ","0","0","0","攻撃アクセサリ","0","0","106551"
"27.4","20","0","0","0","0","0","0","0","6","0","8.2","0","ポップコーンネックレス","0","0","0","攻撃アクセサリ","0","0","106552"
"30","18","0","0","0","0","0","0","0","6","0","8.8","0","獄天の耳飾り","0","0","0","攻撃アクセサリ","0","0","106553"
"0","0","3","3","19","0","0","0","0","6","0","0","0","常盤の緑環","0","0","0","防御アクセサリ","0","0","106581"
"0","7","3.2","3.4","0","0","0","0","0","6","0","0","0","マカロンペンダント","0","0","0","防御アクセサリ","0","0","106582"
"0","22","3.4","3.4","0","0","0","0","0","6","0","0","0","旋風の耳飾り","0","0","0","防御アクセサリ","0","0","106583"
"0","0","0","0","0","0","0","0","26.4","6","0","0","0","白聖石ダイヤモンドスター","0","0","0","魔法アクセサリ","0","4.8","106611"
"0","0","0","0","0","0","0","0","26.8","6","0","0","0","ドーナツチョーカー","0","0","0","魔法アクセサリ","0","7","106612"
"0","0","0","0","20","0","0","0","28","6","0","0","0","恵雨の耳飾り","0","0","0","魔法アクセサリ","0","7.2","106613"
"53.6","8","0","0","0","0","0","0","0","7","0","3.6","0","チェリーブロッサム","0","0","0","剣","0","0","107011"
"56.2","17","0","0","0","0","0","0","0","7","0","3.2","0","クリオネブレード","0","0","0","剣","0","0","107012"
"57.2","34","0","0","0","0","0","0","0","7","0","2.8","0","ライオットスパイク","0","0","0","剣","0","0","107013"
"52","0","0","0","0","0","0","0","0","7","0","8.4","0","宵刀影桜","0","0","0","刀","0","0","107041"
"51.6","0","0","1","0","0","0","0","0","7","0","6.2","0","オルカソード","0","0","0","刀","0","0","107042"
"59.4","0","0","0","0","0","0","0","0","7","0","6.2","0","チェインフューリーソード","0","0","0","刀","0","0","107043"
"50.8","13","0","0","0","0","0","0","0","7","0","8","0","チェリーペタルダガー","0","0","0","短剣","0","0","107071"
"55.6","0","0","0","0","0","0","0","0","7","0","8.2","0","シャークダガー","0","0","0","短剣","0","0","107072"
"59","0","0","0","0","0","0","0","0","7","0","7","0","サンダーパンクダガー","0","0","0","短剣","0","0","107073"
"49.6","24","0","0.8","0","0","0","0","0","7","0","0","0","桜花の貫き手","0","0","0","拳","0","0","107101"
"47.8","0","1.2","1.2","0","0","0","0","0","7","0","0","0","タートルガントレット","0","0","0","拳","0","0","107102"
"62.4","0","0","0","0","0","0","0","0","7","0","0","0","メリケンニャックル","0","0","0","拳","0","0","107103"
"46.2","0","1","1","0","0","0","0","0","7","0","0","0","枝垂れの桜花弓","0","0","0","弓","0","0","107131"
"51.2","0","1.4","0","0","0","0","0","0","7","0","3","0","クラウンフィッシュボウ","0","0","0","弓","0","0","107132"
"52.8","0","1.2","0.4","0","0","0","0","0","7","0","3.4","0","クライムハントボウ","0","0","0","弓","0","0","107133"
"44.2","0","1.8","0.6","0","0","0","0","0","7","0","0","0","散桜の颯槍","0","0","0","槍","0","0","107161"
"45.8","0","0.8","2","0","0","0","0","0","7","0","0","0","クラブシザースピアー","0","0","0","槍","0","0","107162"
"49.4","0","0.8","1.8","0","0","0","0","0","7","0","0","0","スカルゴシックランス","0","0","0","槍","0","0","107163"
"56.2","0","0","0","0","0","0","0","0","7","0","0","0","桜伐り","0","0","0","斧","0","0","107191"
"54","51","0","0","0","0","0","0","0","7","0","0","0","ホエールアックス","0","0","0","斧","0","0","107192"
"54.6","48","0","0","0","0","0","0","0","7","0","5","0","スカルゴシックランス","0","0","0","斧","0","0","107193"
"0","0","0","0","0","0","0","0","45.8","7","0","0","0","チェリッシュロッド","0","0","0","攻撃杖","0","10.4","107221"
"0","0","0","0","0","0","0","0","50.4","7","0","0","0","ジュエルシェルロッド","0","0","0","攻撃杖","0","9.4","107222"
"0","0","0","0","0","0","0","0","55.4","7","0","0","0","パドロックセプター","0","0","0","攻撃杖","0","7","107223"
"0","10","1.8","1.2","0","0","0","0","40.2","7","0","0","0","桜華の舞杖","0","0","0","回復杖","0","0","107251"
"0","64","1.6","1.2","0","0","0","0","38.6","7","0","0","0","ジェリーフィッシュロッド","0","0","0","回復杖","0","0","107252"
"0","84","1.4","0.8","0","0","0","0","42","7","0","0","0","パンクプリンセスロッド","0","0","0","回復杖","0","0","107253"
"28","0","1.6","2.2","0","0","0","0","0","7","0","3.6","0","サマーライトビキニアーマー","0","0","0","軽装鎧","0","0","107281"
"29.6","0","1.8","2.2","0","0","0","0","0","7","0","4.4","0","ゴシックドレープアーマー","0","0","0","軽装鎧","0","0","107282"
"29.8","0","2.6","2","0","0","0","0","0","7","0","4.4","0","ピュアスノウメイル","0","0","0","軽装鎧","0","0","107283"
"0","68","3.6","4","0","0","0","4","0","7","0","0","0","ビーチフローターメイル","0","0","0","重装鎧","0","0","107311"
"0","86","4","4.4","0","0","0","0","0","7","0","0","0","ゴシックメイデン","0","0","0","重装鎧","0","0","107312"
"0","80","4","5.2","0","0","0","0","0","7","0","0","0","クリスタルアイスメイル","0","0","0","重装鎧","0","0","107313"
"32.8","0","1.4","1.8","0","0","0","0","0","7","0","0","0","朝顔の夏影浴衣","0","0","0","服","0","0","107341"
"24.8","0","2.4","3","0","0","0","0","0","7","0","0","0","パンキッシュガール","0","0","0","服","0","0","107342"
"29.8","64","2","1.6","0","0","0","0","0","7","0","0","0","ホワイトオーロラドレス","0","0","0","服","0","0","107343"
"0","0","1.4","1","0","0","0","0","33.4","7","0","0","0","パラソルワンピース","0","0","0","魔法服","0","3.4","107371"
"0","0","1.6","1.2","0","0","0","0","33.8","7","0","0","0","ゴシックブルーローズ","0","0","0","魔法服","0","4","107372"
"0","0","1.8","1.2","0","0","0","0","36.4","7","0","0","0","ダイヤモンドダストローブ","0","0","0","魔法服","0","3.6","107373"
"0","69","2.6","2.4","0","0","0","0","16","7","0","0","0","ハイビスカスサンダル","0","0","0","魔法靴","0","0","107461"
"0","75","2.8","2.6","0","0","0","0","16.4","7","0","0","0","スタッズドブラック","0","0","0","魔法靴","0","0","107462"
"0","92","3","2.6","0","0","0","0","16.6","7","0","0","0","フロストコラムヒール","0","0","0","魔法靴","0","0","107463"
"36.8","0","1.2","1.2","0","0","0","0","0","7","0","0","0","サンフラワーストローハット","0","0","0","帽子","0","0","107491"
"38.8","0","1.6","1","0","0","0","0","0","7","0","0","0","ピアスドブラック","0","0","0","帽子","0","0","107492"
"43","105","0","0","0","0","0","0","0","7","0","0","0","スノウフレークベレー","0","0","0","帽子","0","0","107493"
"42","0","0","0","0","0","0","0","0","7","0","6","0","桜舞の八重簪","0","0","0","攻撃アクセサリ","0","0","107551"
"45","18","0","0","0","0","0","0","0","7","0","2.2","0","ルビーハイビスカスの髪飾り","0","0","0","攻撃アクセサリ","0","0","107552"
"49.4","0","0","0","0","0","0","0","0","7","0","3.6","0","パンクニードルバングル","0","0","0","攻撃アクセサリ","0","0","107553"
"0","63","3.8","3.8","0","0","0","0","0","7","0","0","0","桜花の月夜簪","0","0","0","防御アクセサリ","0","0","107581"
"0","0","4.8","4.8","0","0","0","0","0","7","0","0","0","パールココナッツの髪飾り","0","0","0","防御アクセサリ","0","0","107582"
"0","0","5","5.2","0","0","0","0","0","7","0","0","0","エメラルドゴシックバングル","0","0","0","防御アクセサリ","0","0","107583"
"0","0","0","0","0","0","0","0","39","7","0","0","0","仙桜の祝簪","0","0","0","魔法アクセサリ","0","6","107611"
"0","0","1.6","0","0","0","0","0","40.2","7","0","0","0","オパールシェルの髪飾り","0","0","0","魔法アクセサリ","0","0","107612"
"0","0","0","0","0","0","0","0","48.2","7","0","0","0","ロッキンチェインバングル","0","0","0","魔法アクセサリ","0","3","107613"
"66","20","0","0","0","0","0","0","0","8","0","3.6","0","氷輝剣グラースブレード","0","0","0","剣","0","0","108011"
"70.4","20","0","0","0","0","0","0","0","8","0","2.4","0","音界剣グランデピアニオス","0","0","0","剣","0","0","108012"
"72.8","40","0","0","0","0","0","0","0","8","0","0.6","0","オアシスガードブレード","0","0","0","剣","0","0","108013"
"76.4","40","0","0","0","0","0","0","0","8","0","0.6","0","ローズインペリアルソード","0","0","0","剣","0","0","108014"
"66.8","8","0","0","0","0","0","0","0","8","0","4.6","0","氷雪刀グラキエッジ","0","0","0","刀","0","0","108041"
"71.2","8","0","0","0","0","0","0","0","8","0","3.2","0","創音刀ゲルトナ","0","0","0","刀","0","0","108042"
"76","10","0","0","0","0","0","0","0","8","0","0.8","0","クイックサンドシャムシール","0","0","0","刀","0","0","108043"
"79.8","10","0","0","0","0","0","0","0","8","0","0.8","0","クルーエルローズブレード","0","0","0","刀","0","0","108044"
"67","0","0","0","0","0","0","0","0","8","0","6","0","氷牙スティーリアダガー","0","0","0","短剣","0","0","108071"
"71.8","0","0","0","0","0","0","0","0","8","0","4","0","刻音刃クレフトオン","0","0","0","短剣","0","0","108072"
"77","0","0","0","0","0","0","0","0","8","0","1","0","ダークデザートエッジ","0","0","0","短剣","0","0","108073"
"80.8","0","0","0","0","0","0","0","0","8","0","1","0","ソーンオブローゼズ","0","0","0","短剣","0","0","108074"
"70","0","0","0","0","0","0","0","0","8","0","0","0","氷塊拳グラセナックル","0","0","0","拳","0","0","108101"
"73.8","0","0","0","0","0","0","0","0","8","0","0","0","叫鳴拳バイオラフィスト","0","0","0","拳","0","0","108102"
"77.6","0","0","0","0","0","0","0","0","8","0","0","0","ヘリテージジャマダハル","0","0","0","拳","0","0","108103"
"81.2","0","0","0","0","0","0","0","0","8","0","0","0","ローズペタルナックル","0","0","0","拳","0","0","108104"
"64.6","0","0.8","0","0","0","0","0","0","8","0","2.8","0","氷聖弓コンヘラシオン","0","0","0","弓","0","0","108131"
"69.8","0","0.6","0","0","0","0","0","0","8","0","2","0","巧音弓スネアアーク","0","0","0","弓","0","0","108132"
