1db15ca61a5c2d695767269b2aa3b43ef0600814c4a35b14d9031eda1ddef7b9,43cae53698036ebd1cede847cefc15d0b93ce8ee1b39a936c068aec484b306b8,b37095f5f7817d52f544643edfcb32cd5951c0d430b7d633b43179fd81a000b2,a4eaaf463e165d7a374c307145da9c04a2c3cb8275067c62579b420721db874f,0b7d1c742510d07a5b3abd36e337ab83cae735af749abe29ca1ee13f83a09505,06d072961d28751db5b641710d5f78caa79c97e00ef875157d7d7d50a80d1e05,a06fc9c80865d0e3299688ca06a7affacd78e51cc8e37e52b3ec217e16050556,ea48ffe71d36e4e8ad82e562fb248bc95ff75b2090040f161f20342494e0b504,287e8db3941ad433a20ab8248949b1f3f6e3ad78eca9d3dbde1848439dfe938a,ac5f3e34830bdd4944ea52f1a7ba4308bc23e1d0ae3b003af537454b7465bff1,39febe64dfdd8e6878a2c8d0c50bc42b10d63f8a5658435b08c73ffaf378524a,e7d8988bb0775c0b5dc1fd1df317514660da22d3de7a25005632b7a9448cc9bb
"111601","111601","10055","0","2020/12/16 12:00:00","1004","0","0","0","2020/12/23 20:59:59","5029401","10055001"
"111501","1005503","10055","0","2020/12/16 12:00:00","1002","0","1","0","2020/12/23 20:59:59","5029402","10055002"
"111601","10","10055","0","2020/12/16 12:00:00","1001","0","0","0","2020/12/23 20:59:59","5029403","10055003"
"111701","20","10055","0","2020/12/16 12:00:00","1001","0","0","0","2020/12/23 20:59:59","5029404","10055004"
"111501","30","10055","0","2020/12/16 12:00:00","1001","0","0","0","2020/12/23 20:59:59","5029405","10055005"
"111501","2","10055","0","2020/12/16 12:00:00","1003","0","0","0","2020/12/23 20:59:59","5029406","10055006"
"111701","3","10055","0","2020/12/16 12:00:00","1003","0","0","0","2020/12/23 20:59:59","5029407","10055007"
"111601","4","10055","0","2020/12/16 12:00:00","1003","0","0","0","2020/12/23 20:59:59","5029408","10055008"
"111701","5","10055","0","2020/12/16 12:00:00","1003","0","0","0","2020/12/23 20:59:59","5029409","10055009"
"111501","6","10055","0","2020/12/16 12:00:00","1003","0","0","0","2020/12/23 20:59:59","5029410","10055010"
"111501","8","10055","0","2020/12/16 12:00:00","1003","0","0","0","2020/12/23 20:59:59","5029411","10055011"
"114701","114701","10056","0","2020/12/31 12:00:00","1004","0","0","0","2021/01/14 20:59:59","5056401","10056001"
"105801","1005603","10056","0","2020/12/31 12:00:00","1002","0","1","0","2021/01/14 20:59:59","5056402","10056002"
"111801","1005603","10056","5056001","2020/12/31 12:00:00","1002","1","1","0","2021/01/14 20:59:59","5056422","10056003"
"106001","10","10056","0","2020/12/31 12:00:00","1001","0","0","0","2021/01/14 20:59:59","5056403","10056004"
"112001","10","10056","5056001","2020/12/31 12:00:00","1001","1","0","0","2021/01/14 20:59:59","5056423","10056005"
"105901","20","10056","0","2020/12/31 12:00:00","1001","0","0","0","2021/01/14 20:59:59","5056404","10056006"
"111901","20","10056","5056001","2020/12/31 12:00:00","1001","1","0","0","2021/01/14 20:59:59","5056424","10056007"
"105801","30","10056","0","2020/12/31 12:00:00","1001","0","0","0","2021/01/14 20:59:59","5056405","10056008"
"111801","30","10056","5056001","2020/12/31 12:00:00","1001","1","0","0","2021/01/14 20:59:59","5056425","10056009"
"105801","2","10056","0","2020/12/31 12:00:00","1003","0","0","0","2021/01/14 20:59:59","5056406","10056010"
"111801","2","10056","5056001","2020/12/31 12:00:00","1003","1","0","0","2021/01/14 20:59:59","5056426","10056011"
"106001","4","10056","0","2020/12/31 12:00:00","1003","0","0","0","2021/01/14 20:59:59","5056407","10056012"
"112001","4","10056","5056001","2020/12/31 12:00:00","1003","1","0","0","2021/01/14 20:59:59","5056427","10056013"
"105901","7","10056","0","2020/12/31 12:00:00","1003","0","0","0","2021/01/14 20:59:59","5056408","10056014"
"111901","7","10056","5056001","2020/12/31 12:00:00","1003","1","0","0","2021/01/14 20:59:59","5056428","10056015"
"106101","10","10056","0","2020/12/31 12:00:00","1003","0","0","0","2021/01/14 20:59:59","5056409","10056016"
"114701","10","10056","5056001","2020/12/31 12:00:00","1003","1","0","0","2021/01/14 20:59:59","5056429","10056017"
"107001","13","10056","0","2020/12/31 12:00:00","1003","0","0","0","2021/01/14 20:59:59","5056410","10056018"
"115001","13","10056","5056001","2020/12/31 12:00:00","1003","1","0","0","2021/01/14 20:59:59","5056430","10056019"
"105801","15","10056","0","2020/12/31 12:00:00","1003","0","0","0","2021/01/14 20:59:59","5056411","10056020"
"111801","15","10056","5056001","2020/12/31 12:00:00","1003","1","0","0","2021/01/14 20:59:59","5056431","10056021"
"112101","112101","10057","0","2021/01/15 12:00:00","1004","0","0","0","2021/01/22 20:59:59","5031401","10057001"
"112001","1005703","10057","0","2021/01/15 12:00:00","1002","0","1","0","2021/01/22 20:59:59","5031402","10057002"
"111901","10","10057","0","2021/01/15 12:00:00","1001","0","0","0","2021/01/22 20:59:59","5031403","10057003"
"112001","20","10057","0","2021/01/15 12:00:00","1001","0","0","0","2021/01/22 20:59:59","5031404","10057004"
"111801","30","10057","0","2021/01/15 12:00:00","1001","0","0","0","2021/01/22 20:59:59","5031405","10057005"
"111801","2","10057","0","2021/01/15 12:00:00","1003","0","0","0","2021/01/22 20:59:59","5031406","10057006"
"112001","3","10057","0","2021/01/15 12:00:00","1003","0","0","0","2021/01/22 20:59:59","5031407","10057007"
"111901","4","10057","0","2021/01/15 12:00:00","1003","0","0","0","2021/01/22 20:59:59","5031408","10057008"
"112101","5","10057","0","2021/01/15 12:00:00","1003","0","0","0","2021/01/22 20:59:59","5031409","10057009"
"112101","6","10057","0","2021/01/15 12:00:00","1003","0","0","0","2021/01/22 20:59:59","5031410","10057010"
"112101","8","10057","0","2021/01/15 12:00:00","1003","0","0","0","2021/01/22 20:59:59","5031411","10057011"
"115601","115601","10058","0","2021/01/31 12:00:00","1004","0","0","0","2021/02/20 20:59:59","5058401","10058001"
"106001","1005803","10058","0","2021/01/31 12:00:00","1002","0","1","0","2021/02/20 20:59:59","5058402","10058002"
"105801","10","10058","0","2021/01/31 12:00:00","1001","0","0","0","2021/02/20 20:59:59","5058403","10058003"
"106001","20","10058","0","2021/01/31 12:00:00","1001","0","0","0","2021/02/20 20:59:59","5058404","10058004"
"105901","30","10058","0","2021/01/31 12:00:00","1001","0","0","0","2021/02/20 20:59:59","5058405","10058005"
"105901","2","10058","0","2021/01/31 12:00:00","1003","0","0","0","2021/02/20 20:59:59","5058406","10058006"
"106001","4","10058","0","2021/01/31 12:00:00","1003","0","0","0","2021/02/20 20:59:59","5058407","10058007"
"105801","7","10058","0","2021/01/31 12:00:00","1003","0","0","0","2021/02/20 20:59:59","5058408","10058008"
"191401","1005903","10059","0","2021/02/10 12:00:00","1002","0","1","0","2021/02/20 20:59:59","5059402","10059001"
"115501","1005903","10059","5059005","2021/02/10 12:00:00","1002","1","1","0","2021/02/20 20:59:59","5059422","10059002"
"106001","10","10059","0","2021/02/10 12:00:00","1001","0","0","0","2021/02/20 20:59:59","5059403","10059003"
"105801","20","10059","0","2021/02/10 12:00:00","1001","0","0","0","2021/02/20 20:59:59","5059404","10059004"
"191401","30","10059","0","2021/02/10 12:00:00","1001","0","0","0","2021/02/20 20:59:59","5059405","10059005"
"115501","30","10059","5059005","2021/02/10 12:00:00","1001","1","0","0","2021/02/20 20:59:59","5059425","10059006"
"191401","12","10059","0","2021/02/10 12:00:00","1003","0","0","0","2021/02/20 20:59:59","5059408","10059007"
"115501","12","10059","5059005","2021/02/10 12:00:00","1003","1","0","0","2021/02/20 20:59:59","5059428","10059008"
"105801","14","10059","0","2021/02/10 12:00:00","1003","0","0","0","2021/02/20 20:59:59","5059406","10059009"
"106001","17","10059","0","2021/02/10 12:00:00","1003","0","0","0","2021/02/20 20:59:59","5059407","10059010"
"191401","21","10059","0","2021/02/10 12:00:00","1003","0","0","0","2021/02/20 20:59:59","5059411","10059011"
"115501","21","10059","5059005","2021/02/10 12:00:00","1003","1","0","0","2021/02/20 20:59:59","5059431","10059012"
"112301","112301","10060","0","2021/02/16 12:00:00","1004","0","0","0","2021/02/23 20:59:59","5033401","10060001"
"112201","1006003","10060","0","2021/02/16 12:00:00","1002","0","1","0","2021/02/23 20:59:59","5033402","10060002"
"112201","10","10060","0","2021/02/16 12:00:00","1001","0","0","0","2021/02/23 20:59:59","5033403","10060003"
"112301","20","10060","0","2021/02/16 12:00:00","1001","0","0","0","2021/02/23 20:59:59","5033404","10060004"
"112301","30","10060","0","2021/02/16 12:00:00","1001","0","0","0","2021/02/23 20:59:59","5033405","10060005"
"112201","2","10060","0","2021/02/16 12:00:00","1003","0","0","0","2021/02/23 20:59:59","5033406","10060006"
"112301","3","10060","0","2021/02/16 12:00:00","1003","0","0","0","2021/02/23 20:59:59","5033407","10060007"
"112201","4","10060","0","2021/02/16 12:00:00","1003","0","0","0","2021/02/23 20:59:59","5033408","10060008"
"112301","5","10060","0","2021/02/16 12:00:00","1003","0","0","0","2021/02/23 20:59:59","5033409","10060009"
"112201","6","10060","0","2021/02/16 12:00:00","1003","0","0","0","2021/02/23 20:59:59","5033410","10060010"
"112201","8","10060","0","2021/02/16 12:00:00","1003","0","0","0","2021/02/23 20:59:59","5033411","10060011"
"115801","115801","10061","0","2021/02/28 12:00:00","1004","0","0","0","2021/03/14 20:59:59","5061401","10061001"
"105202","1006103","10061","0","2021/02/28 12:00:00","1002","0","1","0","2021/03/14 20:59:59","5061402","10061002"
"105202","10","10061","0","2021/02/28 12:00:00","1001","0","0","0","2021/03/14 20:59:59","5061403","10061003"
"104301","20","10061","0","2021/02/28 12:00:00","1001","0","0","0","2021/03/14 20:59:59","5061404","10061004"
"105202","30","10061","0","2021/02/28 12:00:00","1001","0","0","0","2021/03/14 20:59:59","5061405","10061005"
"105202","2","10061","0","2021/02/28 12:00:00","1003","0","0","0","2021/03/14 20:59:59","5061406","10061006"
"101001","4","10061","0","2021/02/28 12:00:00","1003","0","0","0","2021/03/14 20:59:59","5061407","10061007"
"104301","7","10061","0","2021/02/28 12:00:00","1003","0","0","0","2021/03/14 20:59:59","5061408","10061008"
"101001","10","10061","0","2021/02/28 12:00:00","1003","0","0","0","2021/03/14 20:59:59","5061409","10061009"
"105202","13","10061","0","2021/02/28 12:00:00","1003","0","0","0","2021/03/14 20:59:59","5061410","10061010"
"105202","15","10061","0","2021/02/28 12:00:00","1003","0","0","0","2021/03/14 20:59:59","5061411","10061011"
"115801","1006103","10061","5061001","2021/02/28 12:00:00","1002","1","1","0","2021/03/14 20:59:59","5061422","10061012"
"115801","10","10061","5061001","2021/02/28 12:00:00","1001","1","0","0","2021/03/14 20:59:59","5061423","10061013"
"115901","20","10061","5061003","2021/02/28 12:00:00","1001","1","0","0","2021/03/14 20:59:59","5061424","10061014"
"115801","30","10061","5061001","2021/02/28 12:00:00","1001","1","0","0","2021/03/14 20:59:59","5061425","10061015"
"115801","2","10061","5061001","2021/02/28 12:00:00","1003","1","0","0","2021/03/14 20:59:59","5061426","10061016"
"116001","4","10061","5061002","2021/02/28 12:00:00","1003","1","0","0","2021/03/14 20:59:59","5061427","10061017"
"115901","7","10061","5061003","2021/02/28 12:00:00","1003","1","0","0","2021/03/14 20:59:59","5061428","10061018"
"116001","10","10061","5061002","2021/02/28 12:00:00","1003","1","0","0","2021/03/14 20:59:59","5061429","10061019"
"115801","13","10061","5061001","2021/02/28 12:00:00","1003","1","0","0","2021/03/14 20:59:59","5061430","10061020"
"115801","15","10061","5061001","2021/02/28 12:00:00","1003","1","0","0","2021/03/14 20:59:59","5061431","10061021"
"112601","112601","10062","0","2021/03/08 12:00:00","1004","0","0","0","2021/03/24 20:59:59","5035401","10062001"
"112601","1006203","10062","0","2021/03/08 12:00:00","1002","0","1","0","2021/03/24 20:59:59","5035402","10062002"
"112601","10","10062","0","2021/03/08 12:00:00","1001","0","0","0","2021/03/24 20:59:59","5035403","10062003"
"112501","20","10062","0","2021/03/08 12:00:00","1001","0","0","0","2021/03/24 20:59:59","5035404","10062004"
"112401","30","10062","0","2021/03/08 12:00:00","1001","0","0","0","2021/03/24 20:59:59","5035405","10062005"
"112401","2","10062","0","2021/03/08 12:00:00","1003","0","0","0","2021/03/24 20:59:59","5035406","10062006"
"112501","4","10062","0","2021/03/08 12:00:00","1003","0","0","0","2021/03/24 20:59:59","5035407","10062007"
"112601","7","10062","0","2021/03/08 12:00:00","1003","0","0","0","2021/03/24 20:59:59","5035408","10062008"
"112501","1006303","10063","0","2021/03/16 15:00:00","1002","0","1","0","2021/03/24 20:59:59","5036402","10063001"
"112601","10","10063","0","2021/03/16 15:00:00","1001","0","0","0","2021/03/24 20:59:59","5036403","10063002"
"112501","20","10063","0","2021/03/16 15:00:00","1001","0","0","0","2021/03/24 20:59:59","5036404","10063003"
"112401","30","10063","0","2021/03/16 15:00:00","1001","0","0","0","2021/03/24 20:59:59","5036405","10063004"
"112401","10","10063","0","2021/03/16 15:00:00","1003","0","0","0","2021/03/24 20:59:59","5036406","10063005"
"112501","12","10063","0","2021/03/16 15:00:00","1003","0","0","0","2021/03/24 20:59:59","5036407","10063006"
"112601","14","10063","0","2021/03/16 15:00:00","1003","0","0","0","2021/03/24 20:59:59","5036408","10063007"
"112401","17","10063","0","2021/03/16 15:00:00","1003","0","0","0","2021/03/24 20:59:59","5036411","10063008"
"110801","1006403","10064","0","2021/03/31 12:00:00","1002","0","1","0","2021/04/14 20:59:59","5064402","10064001"
"110901","10","10064","0","2021/03/31 12:00:00","1001","0","0","0","2021/04/14 20:59:59","5064403","10064002"
"111001","20","10064","0","2021/03/31 12:00:00","1001","0","0","0","2021/04/14 20:59:59","5064404","10064003"
"110801","30","10064","0","2021/03/31 12:00:00","1001","0","0","0","2021/04/14 20:59:59","5064405","10064004"
"110801","2","10064","0","2021/03/31 12:00:00","1003","0","0","0","2021/04/14 20:59:59","5064406","10064005"
"110801","4","10064","0","2021/03/31 12:00:00","1003","0","0","0","2021/04/14 20:59:59","5064407","10064006"
"110901","7","10064","0","2021/03/31 12:00:00","1003","0","0","0","2021/04/14 20:59:59","5064408","10064007"
"111001","10","10064","0","2021/03/31 12:00:00","1003","0","0","0","2021/04/14 20:59:59","5064409","10064008"
"110801","13","10064","0","2021/03/31 12:00:00","1003","0","0","0","2021/04/14 20:59:59","5064410","10064009"
"110801","15","10064","0","2021/03/31 12:00:00","1003","0","0","0","2021/04/14 20:59:59","5064411","10064010"
"116201","1006403","10064","5064001","2021/03/31 12:00:00","1002","1","1","0","2021/04/14 20:59:59","5064422","10064011"
"116301","10","10064","5064001","2021/03/31 12:00:00","1001","1","0","0","2021/04/14 20:59:59","5064423","10064012"
"116401","20","10064","5064001","2021/03/31 12:00:00","1001","1","0","0","2021/04/14 20:59:59","5064424","10064013"
"116201","30","10064","5064001","2021/03/31 12:00:00","1001","1","0","0","2021/04/14 20:59:59","5064425","10064014"
"116201","2","10064","5064001","2021/03/31 12:00:00","1003","1","0","0","2021/04/14 20:59:59","5064426","10064015"
"116201","4","10064","5064001","2021/03/31 12:00:00","1003","1","0","0","2021/04/14 20:59:59","5064427","10064016"
"116301","7","10064","5064001","2021/03/31 12:00:00","1003","1","0","0","2021/04/14 20:59:59","5064428","10064017"
"116401","10","10064","5064001","2021/03/31 12:00:00","1003","1","0","0","2021/04/14 20:59:59","5064429","10064018"
"116201","13","10064","5064001","2021/03/31 12:00:00","1003","1","0","0","2021/04/14 20:59:59","5064430","10064019"
"116201","15","10064","5064001","2021/03/31 12:00:00","1003","1","0","0","2021/04/14 20:59:59","5064431","10064020"
"110801","1006503","10065","0","2021/04/18 12:00:00","1002","0","1","0","2021/04/25 20:59:59","5038402","10065001"
"110901","10","10065","0","2021/04/18 12:00:00","1001","0","0","0","2021/04/25 20:59:59","5038403","10065002"
"111001","20","10065","0","2021/04/18 12:00:00","1001","0","0","0","2021/04/25 20:59:59","5038404","10065003"
"110801","30","10065","0","2021/04/18 12:00:00","1001","0","0","0","2021/04/25 20:59:59","5038405","10065004"
"111001","2","10065","0","2021/04/18 12:00:00","1003","0","0","0","2021/04/25 20:59:59","5038406","10065005"
"110901","3","10065","0","2021/04/18 12:00:00","1003","0","0","0","2021/04/25 20:59:59","5038407","10065006"
"110901","4","10065","0","2021/04/18 12:00:00","1003","0","0","0","2021/04/25 20:59:59","5038408","10065007"
"110801","5","10065","0","2021/04/18 12:00:00","1003","0","0","0","2021/04/25 20:59:59","5038409","10065008"
"111001","6","10065","0","2021/04/18 12:00:00","1003","0","0","0","2021/04/25 20:59:59","5038410","10065009"
"110901","8","10065","0","2021/04/18 12:00:00","1003","0","0","0","2021/04/25 20:59:59","5038411","10065010"
"106601","1006603","10066","0","2021/04/30 12:00:00","1002","0","1","0","2021/05/14 20:59:59","5066402","10066001"
"116501","1006603","10066","5066003","2021/04/30 12:00:00","1002","1","1","0","2021/05/14 20:59:59","5066422","10066002"
"116501","1006603","10066","5066005","2021/04/30 12:00:00","1002","1","1","0","2021/05/14 20:59:59","5066442","10066003"
"106601","10","10066","0","2021/04/30 12:00:00","1001","0","0","0","2021/05/14 20:59:59","5066403","10066004"
"116501","10","10066","5066003","2021/04/30 12:00:00","1001","1","0","0","2021/05/14 20:59:59","5066423","10066005"
"116501","10","10066","5066005","2021/04/30 12:00:00","1001","1","0","0","2021/05/14 20:59:59","5066443","10066006"
"116601","20","10066","0","2021/04/30 12:00:00","1001","0","0","0","2021/05/14 20:59:59","5066404","10066007"
"116601","20","10066","5066005","2021/04/30 12:00:00","1001","1","0","0","2021/05/14 20:59:59","5066424","10066008"
"106601","30","10066","0","2021/04/30 12:00:00","1001","0","0","0","2021/05/14 20:59:59","5066405","10066009"
"116501","30","10066","5066003","2021/04/30 12:00:00","1001","1","0","0","2021/05/14 20:59:59","5066425","10066010"
"116501","30","10066","5066005","2021/04/30 12:00:00","1001","1","0","0","2021/05/14 20:59:59","5066445","10066011"
"106601","2","10066","0","2021/04/30 12:00:00","1003","0","0","0","2021/05/14 20:59:59","5066406","10066012"
"116501","2","10066","5066003","2021/04/30 12:00:00","1003","1","0","0","2021/05/14 20:59:59","5066426","10066013"
"116501","2","10066","5066005","2021/04/30 12:00:00","1003","1","0","0","2021/05/14 20:59:59","5066446","10066014"
"116601","4","10066","0","2021/04/30 12:00:00","1003","0","0","0","2021/05/14 20:59:59","5066407","10066015"
"116601","4","10066","5066005","2021/04/30 12:00:00","1003","1","0","0","2021/05/14 20:59:59","5066427","10066016"
"106601","7","10066","0","2021/04/30 12:00:00","1003","0","0","0","2021/05/14 20:59:59","5066408","10066017"
"116501","7","10066","5066003","2021/04/30 12:00:00","1003","1","0","0","2021/05/14 20:59:59","5066428","10066018"
"116501","7","10066","5066005","2021/04/30 12:00:00","1003","1","0","0","2021/05/14 20:59:59","5066448","10066019"
"116601","10","10066","0","2021/04/30 12:00:00","1003","0","0","0","2021/05/14 20:59:59","5066409","10066020"
"116601","10","10066","5066005","2021/04/30 12:00:00","1003","1","0","0","2021/05/14 20:59:59","5066429","10066021"
"106601","13","10066","0","2021/04/30 12:00:00","1003","0","0","0","2021/05/14 20:59:59","5066410","10066022"
"116501","13","10066","5066003","2021/04/30 12:00:00","1003","1","0","0","2021/05/14 20:59:59","5066430","10066023"
"116501","13","10066","5066005","2021/04/30 12:00:00","1003","1","0","0","2021/05/14 20:59:59","5066450","10066024"
"106601","15","10066","0","2021/04/30 12:00:00","1003","0","0","0","2021/05/14 20:59:59","5066411","10066025"
"116501","15","10066","5066003","2021/04/30 12:00:00","1003","1","0","0","2021/05/14 20:59:59","5066431","10066026"
"116501","15","10066","5066005","2021/04/30 12:00:00","1003","1","0","0","2021/05/14 20:59:59","5066451","10066027"
"102601","1006703","10067","0","2021/05/18 12:00:00","1002","0","1","0","2021/05/25 20:59:59","5040402","10067001"
"105201","10","10067","0","2021/05/18 12:00:00","1001","0","0","0","2021/05/25 20:59:59","5040403","10067002"
"102601","20","10067","0","2021/05/18 12:00:00","1001","0","0","0","2021/05/25 20:59:59","5040404","10067003"
"103301","30","10067","0","2021/05/18 12:00:00","1001","0","0","0","2021/05/25 20:59:59","5040405","10067004"
"102601","2","10067","0","2021/05/18 12:00:00","1003","0","0","0","2021/05/25 20:59:59","5040406","10067005"
"103301","3","10067","0","2021/05/18 12:00:00","1003","0","0","0","2021/05/25 20:59:59","5040407","10067006"
"105201","4","10067","0","2021/05/18 12:00:00","1003","0","0","0","2021/05/25 20:59:59","5040408","10067007"
"103801","5","10067","0","2021/05/18 12:00:00","1003","0","0","0","2021/05/25 20:59:59","5040409","10067008"
"103301","6","10067","0","2021/05/18 12:00:00","1003","0","0","0","2021/05/25 20:59:59","5040410","10067009"
"102601","8","10067","0","2021/05/18 12:00:00","1003","0","0","0","2021/05/25 20:59:59","5040411","10067010"
"116801","116801","10068","0","2021/05/31 12:00:00","1004","0","0","0","2021/06/14 20:59:59","5068401","10068001"
"116701","1006803","10068","0","2021/05/31 12:00:00","1002","0","1","0","2021/06/14 20:59:59","5068402","10068002"
"116701","10","10068","0","2021/05/31 12:00:00","1001","0","0","0","2021/06/14 20:59:59","5068403","10068003"
"116901","20","10068","0","2021/05/31 12:00:00","1001","0","0","0","2021/06/14 20:59:59","5068404","10068004"
"116701","30","10068","0","2021/05/31 12:00:00","1001","0","0","0","2021/06/14 20:59:59","5068405","10068005"
"116701","2","10068","0","2021/05/31 12:00:00","1003","0","0","0","2021/06/14 20:59:59","5068406","10068006"
"116701","4","10068","0","2021/05/31 12:00:00","1003","0","0","0","2021/06/14 20:59:59","5068407","10068007"
"116901","7","10068","0","2021/05/31 12:00:00","1003","0","0","0","2021/06/14 20:59:59","5068408","10068008"
"116901","10","10068","0","2021/05/31 12:00:00","1003","0","0","0","2021/06/14 20:59:59","5068409","10068009"
"116801","13","10068","0","2021/05/31 12:00:00","1003","0","0","0","2021/06/14 20:59:59","5068410","10068010"
"116701","15","10068","0","2021/05/31 12:00:00","1003","0","0","0","2021/06/14 20:59:59","5068411","10068011"
"116701","1006803","10068","5068001","2021/05/31 12:00:00","1002","1","1","0","2021/06/14 20:59:59","5068422","10068012"
"116701","10","10068","5068001","2021/05/31 12:00:00","1001","1","0","0","2021/06/14 20:59:59","5068423","10068013"
"116901","20","10068","5068001","2021/05/31 12:00:00","1001","1","0","0","2021/06/14 20:59:59","5068424","10068014"
"116701","30","10068","5068001","2021/05/31 12:00:00","1001","1","0","0","2021/06/14 20:59:59","5068425","10068015"
"116701","2","10068","5068001","2021/05/31 12:00:00","1003","1","0","0","2021/06/14 20:59:59","5068426","10068016"
"116701","4","10068","5068001","2021/05/31 12:00:00","1003","1","0","0","2021/06/14 20:59:59","5068427","10068017"
"116901","7","10068","5068001","2021/05/31 12:00:00","1003","1","0","0","2021/06/14 20:59:59","5068428","10068018"
"116901","10","10068","5068001","2021/05/31 12:00:00","1003","1","0","0","2021/06/14 20:59:59","5068429","10068019"
"116801","13","10068","5068001","2021/05/31 12:00:00","1003","1","0","0","2021/06/14 20:59:59","5068430","10068020"
"116701","15","10068","5068001","2021/05/31 12:00:00","1003","1","0","0","2021/06/14 20:59:59","5068431","10068021"
"113001","113001","10069","0","2021/06/18 12:00:00","1004","0","0","0","2021/06/27 20:59:59","5042401","10069001"
"112901","1006903","10069","0","2021/06/18 12:00:00","1002","0","1","0","2021/06/27 20:59:59","5042402","10069002"
"106701","10","10069","0","2021/06/18 12:00:00","1001","0","0","0","2021/06/27 20:59:59","5042403","10069003"
"900103","20","10069","0","2021/06/18 12:00:00","1001","0","0","0","2021/06/27 20:59:59","5042404","10069004"
"112901","30","10069","0","2021/06/18 12:00:00","1001","0","0","0","2021/06/27 20:59:59","5042405","10069005"
"101101","2","10069","0","2021/06/18 12:00:00","1003","0","0","0","2021/06/27 20:59:59","5042426","10069006"
"112901","2","10069","5042001","2021/06/18 12:00:00","1003","1","0","0","2021/06/27 20:59:59","5042406","10069007"
"105501","4","10069","0","2021/06/18 12:00:00","1003","0","0","0","2021/06/27 20:59:59","5042427","10069008"
"113001","4","10069","5042001","2021/06/18 12:00:00","1003","1","0","0","2021/06/27 20:59:59","5042407","10069009"
"100101","6","10069","0","2021/06/18 12:00:00","1003","0","0","0","2021/06/27 20:59:59","5042428","10069010"
"900103","6","10069","5042001","2021/06/18 12:00:00","1003","1","0","0","2021/06/27 20:59:59","5042408","10069011"
"101101","8","10069","0","2021/06/18 12:00:00","1003","0","0","0","2021/06/27 20:59:59","5042431","10069012"
"112901","8","10069","5042001","2021/06/18 12:00:00","1003","1","0","0","2021/06/27 20:59:59","5042411","10069013"
"104901","1007003","10070","0","2021/06/30 12:00:00","1002","0","1","0","2021/07/14 20:59:59","5070402","10070001"
"117101","1007003","10070","5070001","2021/06/30 12:00:00","1002","1","1","0","2021/07/14 20:59:59","5070422","10070002"
"117101","1007003","10070","5070004","2021/06/30 12:00:00","1002","1","1","0","2021/07/14 20:59:59","5070442","10070003"
"117101","1007003","10070","5070005","2021/06/30 12:00:00","1002","1","1","0","2021/07/14 20:59:59","5070422","10070004"
"104901","10","10070","0","2021/06/30 12:00:00","1001","0","0","0","2021/07/14 20:59:59","5070403","10070005"
"117101","10","10070","5070001","2021/06/30 12:00:00","1001","1","0","0","2021/07/14 20:59:59","5070423","10070006"
"117101","10","10070","5070004","2021/06/30 12:00:00","1001","1","0","0","2021/07/14 20:59:59","5070443","10070007"
"117101","10","10070","5070005","2021/06/30 12:00:00","1001","1","0","0","2021/07/14 20:59:59","5070423","10070008"
"102701","20","10070","0","2021/06/30 12:00:00","1001","0","0","0","2021/07/14 20:59:59","5070404","10070009"
"117001","20","10070","5070001","2021/06/30 12:00:00","1001","1","0","0","2021/07/14 20:59:59","5070424","10070010"
"117001","20","10070","5070004","2021/06/30 12:00:00","1001","1","0","0","2021/07/14 20:59:59","5070444","10070011"
"117001","20","10070","5070005","2021/06/30 12:00:00","1001","1","0","0","2021/07/14 20:59:59","5070424","10070012"
"104901","30","10070","0","2021/06/30 12:00:00","1001","0","0","0","2021/07/14 20:59:59","5070405","10070013"
"117101","30","10070","5070001","2021/06/30 12:00:00","1001","1","0","0","2021/07/14 20:59:59","5070425","10070014"
"117101","30","10070","5070004","2021/06/30 12:00:00","1001","1","0","0","2021/07/14 20:59:59","5070445","10070015"
"117101","30","10070","5070005","2021/06/30 12:00:00","1001","1","0","0","2021/07/14 20:59:59","5070425","10070016"
"104901","2","10070","0","2021/06/30 12:00:00","1003","0","0","0","2021/07/14 20:59:59","5070406","10070017"
"117101","2","10070","5070001","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070426","10070018"
"117101","2","10070","5070004","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070446","10070019"
"117101","2","10070","5070005","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070426","10070020"
"102701","4","10070","0","2021/06/30 12:00:00","1003","0","0","0","2021/07/14 20:59:59","5070407","10070021"
"117001","4","10070","5070001","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070427","10070022"
"117001","4","10070","5070004","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070447","10070023"
"117001","4","10070","5070005","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070427","10070024"
"104901","7","10070","0","2021/06/30 12:00:00","1003","0","0","0","2021/07/14 20:59:59","5070408","10070025"
"117101","7","10070","5070001","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070428","10070026"
"117101","7","10070","5070004","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070448","10070027"
"117101","7","10070","5070005","2021/06/30 12:00:00","1003","1","0","0","2021/07/14 20:59:59","5070428","10070028"
"102701","10","10070","0","2021/06/30 12:00:00","1003","0","0","0","2021/07/14 20:59:59","5070409","10070029"
