415c78397f0f4e8157e746d6c2aef5a7c2e49cfb2cab23399f279314aec900af,354f77cda341112e79cfd4441ef905c2073c4f1afd3b3b9ca6492b1e146af274,60a9f58ef7d7ebdb61b0082d5e01d4e4ecaf3e7493e44ed9dfb36f1e4b0eb248,0fe367fd2614ad1853b8512021d42b65319c31cb0423c4fd5410440049bc174b,e996f5d6e42d157b1be9a0b05694c58e719fd39babc722ecb9028052e0369f22,9bbb0f32ed8d38b089ff9227732ea6660008c5f3004efb049ac1864b00d872cb,9979d5bad1b2d7324912cbcc4acf49955aed98fa22c22fb9d34c79d1424410cb,c8c35a4fb18b77e2a5134101d075a4038cd30858a097218a9fb21ebfc788934c,603e9376070be55ec189ff5c8cfd7f2489b6ddc051310c61f877ad058c1be754,1d03f47e7992b6ad5611e933fc1c623266ae9a5a3d9d3a17a466f6c1e0d224b9,bb92d0abb35b4f71a73e578d692a7c99d0b1a38e3b986eec47586028f7b4ca22,acdd58f4d505b3222c0c0c78a09cf427e247695bf96e4e0803ef5b56423db3fd,a3c14a69c469f0bca5142538797bcd0250716c3a472f1e2c35788c50e2e9b29e,9aeb09d2f8ea27377ffea70f5273ccde68e6256604803e692fd5a977b6b12ecb,eca5572dab0445710ffda6fb4dc65bbcf970dee41afef263900f66e6ba9f2ab4
"10","2022/11/02 5:00:00","0","500","0","26111","2816","26112","26113","0","0","560","0","2611","262"
"10","2022/11/03 5:00:00","0","500","0","26211","2816","26212","26213","9103803","0","410","103801","2621","263"
"10","2022/11/03 5:00:00","0","500","0","26221","2816","26222","26223","9101403","0","310","101401","2622","264"
"10","2022/11/03 5:00:00","0","500","0","26231","2816","26232","26233","9109403","0","220","109401","2623","265"
"10","2022/11/04 5:00:00","0","500","0","26311","2816","26312","26313","0","0","564","0","2631","266"
"10","2022/11/05 5:00:00","0","500","0","26411","2816","26412","26413","0","0","499","0","2641","267"
"10","2022/11/06 5:00:00","0","500","0","26511","2816","26512","26513","0","0","435","0","2651","268"
"10","2022/11/07 5:00:00","0","500","0","26611","2816","26612","26613","0","0","372","0","2661","269"
"10","2022/11/08 5:00:00","0","500","0","26711","2816","26712","26713","0","0","309","0","2671","270"
"10","2022/11/09 5:00:00","0","500","0","26811","2816","26812","26813","0","0","246","0","2681","271"
"10","2022/11/10 5:00:00","0","500","0","26911","2816","26912","26913","0","0","183","0","2691","272"
"10","2022/11/11 5:00:00","0","500","0","27011","2816","27012","27013","9104803","0","85","104801","2701","273"
"10","2022/11/12 5:00:00","0","500","0","27111","2816","27112","27113","0","0","120","0","2711","274"
"10","2022/11/13 5:00:00","0","500","0","27211","2816","27212","27213","0","0","57","0","2721","275"
"10","2022/11/14 5:00:00","0","500","0","27311","2816","27312","27313","0","0","-6","0","2731","276"
"10","2022/11/15 5:00:00","0","500","0","27411","2816","27412","27413","0","0","-69","0","2741","277"
"10","2022/11/16 5:00:00","0","500","0","27511","2816","27512","27513","0","0","-132","0","2751","278"
"10","2022/11/17 5:00:00","0","500","0","27611","2816","27612","27613","0","0","-195","0","2761","279"
"10","2022/11/18 5:00:00","0","500","0","27711","2816","27712","27713","0","0","-258","0","2771","280"
"10","2022/11/19 5:00:00","0","500","0","27811","2816","27812","27813","9104503","0","-75","104501","2781","281"
"10","2022/11/20 5:00:00","0","500","0","27911","2816","27912","27913","0","0","-20","0","2791","282"
"10","2022/11/21 5:00:00","0","500","0","28011","2816","28012","28013","0","0","-60","0","2801","283"
"10","2022/11/22 5:00:00","0","500","100601","28111","2816","28112","28113","9100603","0","-235","102201","2811","284"
"10","2022/11/23 5:00:00","0","500","0","28211","2816","28212","28213","0","0","-210","0","2821","285"
"10","2022/11/24 5:00:00","0","500","0","28311","2816","28312","28313","0","0","-240","0","2831","286"
"10","2022/11/25 5:00:00","0","500","0","28411","2816","28412","28413","9100503","0","-445","100501","2841","287"
"10","2022/11/26 5:00:00","0","500","0","28511","2816","28512","28513","0","0","-321","0","2851","288"
"10","2022/11/27 5:00:00","0","500","0","28611","2816","28612","28613","0","0","-384","0","2861","289"
"10","2022/11/28 5:00:00","0","500","0","28711","2816","28712","28713","0","0","-448","0","2871","290"
"10","2022/11/29 5:00:00","0","500","0","28811","2816","28812","28813","0","0","-513","0","2881","291"
"10","2022/11/30 5:00:00","1","500","0","28911","2816","28912","28913","0","0","-579","0","2891","292"
"11","2022/12/01 5:00:00","0","600","0","29011","2816","29012","29013","9109203","4","330","109201","2901","293"
"11","2022/12/02 5:00:00","0","600","0","29111","2816","29112","29113","0","4","395","0","2911","294"
"11","2022/12/03 5:00:00","0","600","0","29211","2816","29212","29213","0","4","360","0","2921","295"
"11","2022/12/04 5:00:00","0","600","0","29311","2816","29312","29313","0","4","325","0","2931","296"
"11","2022/12/05 5:00:00","0","600","0","29411","2816","29412","29413","0","4","290","0","2941","297"
"11","2022/12/06 5:00:00","0","600","0","29511","2816","29512","29513","0","4","255","0","2951","298"
"11","2022/12/07 5:00:00","0","600","0","29611","2816","29612","29613","0","4","220","0","2961","299"
"11","2022/12/08 5:00:00","0","600","0","29711","2816","29712","29713","0","4","185","0","2971","300"
"11","2022/12/09 5:00:00","0","600","0","29811","2816","29812","29813","0","4","150","0","2981","301"
"11","2022/12/10 5:00:00","0","600","0","29911","2816","29912","29913","0","4","115","0","2991","302"
"11","2022/12/11 5:00:00","0","600","0","30011","2816","30012","30013","0","4","80","0","3001","303"
"11","2022/12/12 5:00:00","0","600","0","30111","2816","30112","30113","9102503","4","250","102501","3011","304"
"11","2022/12/13 5:00:00","0","600","0","30211","2816","30212","30213","0","4","45","0","3021","305"
"11","2022/12/14 5:00:00","0","600","0","30311","2816","30312","30313","9106403","4","95","106401","3031","306"
"11","2022/12/15 5:00:00","0","600","0","30411","2816","30412","30413","0","4","10","0","3041","307"
"11","2022/12/16 5:00:00","0","600","0","30511","2816","30512","30513","0","4","-25","0","3051","308"
"11","2022/12/17 5:00:00","0","600","0","30611","2816","30612","30613","0","4","-60","0","3061","309"
"11","2022/12/18 5:00:00","0","600","0","30711","2816","30712","30713","0","4","-95","0","3071","310"
"11","2022/12/19 5:00:00","0","600","0","30811","2816","30812","30813","0","4","-130","0","3081","311"
"11","2022/12/20 5:00:00","0","600","0","30911","2816","30912","30913","0","4","-165","0","3091","312"
"11","2022/12/21 5:00:00","0","600","0","31011","2816","31012","31013","0","4","-200","0","3101","313"
"11","2022/12/22 5:00:00","0","600","0","31111","2816","31112","31113","9103103","4","-30","103101","3111","314"
"11","2022/12/23 5:00:00","0","600","0","31211","2816","31212","31213","0","4","-235","0","3121","315"
"11","2022/12/24 5:00:00","0","600","0","31311","2816","31312","31313","9101203","4","-190","101201","3131","316"
"11","2022/12/25 5:00:00","0","600","0","31411","2816","31412","31413","0","4","-115","0","3141","317"
"11","2022/12/26 5:00:00","0","600","0","31511","2816","31512","31513","0","4","-160","0","3151","318"
"11","2022/12/27 5:00:00","0","600","0","31611","2816","31612","31613","0","4","-270","0","3161","319"
"11","2022/12/28 5:00:00","0","600","0","31711","2816","31712","31713","9118103","4","-260","118101","3171","320"
"11","2022/12/29 5:00:00","0","600","0","31811","2816","31812","31813","0","4","-305","0","3181","321"
"11","2022/12/30 5:00:00","0","600","0","31911","2816","31912","31913","0","4","-340","0","3191","322"
"11","2022/12/31 5:00:00","1","600","0","32011","2816","32012","32013","0","4","-378","0","3201","323"
"12","2023/01/01 5:00:00","0","600","0","32111","2816","32112","32113","9102603","4","204","102601","3211","324"
"12","2023/01/02 5:00:00","0","600","0","32211","2816","32212","32213","0","4","323","0","3221","325"
"12","2023/01/03 5:00:00","0","600","0","32311","2816","32312","32313","9105003","4","167","105001","3231","326"
"12","2023/01/04 5:00:00","0","600","0","32411","2816","32412","32413","0","4","387","0","3241","327"
"12","2023/01/05 5:00:00","0","600","0","32511","2816","32512","32513","0","4","343","0","3251","328"
"12","2023/01/06 5:00:00","0","600","0","32611","2816","32612","32613","0","4","301","0","3261","329"
"12","2023/01/07 5:00:00","0","600","0","32711","2816","32712","32713","0","4","258","0","3271","330"
"12","2023/01/08 5:00:00","0","600","0","32811","2816","32812","32813","0","4","216","0","3281","331"
"12","2023/01/09 5:00:00","0","600","0","32911","2816","32912","32913","0","4","174","0","3291","332"
"12","2023/01/10 5:00:00","0","600","0","33011","2816","33012","33013","0","4","133","0","3301","333"
"12","2023/01/11 5:00:00","0","600","0","33111","2816","33112","33113","0","4","91","0","3311","334"
"12","2023/01/12 5:00:00","0","600","0","33211","2816","33212","33213","9100303","4","0","100301","3321","335"
"12","2023/01/13 5:00:00","0","600","0","33311","2816","33312","33313","0","4","49","0","3331","336"
"12","2023/01/14 5:00:00","0","600","0","33411","2816","33412","33413","0","4","6","0","3341","337"
"12","2023/01/15 5:00:00","0","600","0","33511","2816","33512","33513","0","4","-36","0","3351","338"
"12","2023/01/16 5:00:00","0","600","0","33611","2816","33612","33613","0","4","-76","0","3361","339"
"12","2023/01/17 5:00:00","0","600","0","33711","2816","33712","33713","0","4","-119","0","3371","340"
"12","2023/01/18 5:00:00","0","600","0","33811","2816","33812","33813","0","4","-100","0","3381","341"
"12","2023/01/19 5:00:00","0","600","0","33911","2816","33912","33913","0","4","-81","0","3391","342"
"12","2023/01/20 5:00:00","0","600","0","34011","2816","34012","34013","0","4","-161","0","3401","343"
"12","2023/01/21 5:00:00","0","600","0","34111","2816","34112","34113","0","4","-203","0","3411","344"
"12","2023/01/22 5:00:00","0","600","0","34211","2816","34212","34213","0","4","-246","0","3421","345"
"12","2023/01/23 5:00:00","0","600","0","34311","2816","34312","34313","9100703","4","-78","100701","3431","346"
"12","2023/01/24 5:00:00","0","600","0","34411","2816","34412","34413","9102903","4","-209","102901","3441","347"
"12","2023/01/25 5:00:00","0","600","0","34511","2816","34512","34513","0","4","-288","0","3451","348"
"12","2023/01/26 5:00:00","0","600","0","34611","2816","34612","34613","0","4","-290","0","3461","349"
"12","2023/01/27 5:00:00","0","600","0","34711","2816","34712","34713","0","4","-308","0","3471","350"
"12","2023/01/28 5:00:00","0","600","0","34811","2816","34812","34813","0","4","-332","0","3481","351"
"12","2023/01/29 5:00:00","0","600","0","34911","2816","34912","34913","0","4","-330","0","3491","352"
"12","2023/01/30 5:00:00","0","600","0","35011","2816","35012","35013","0","4","-320","0","3501","353"
"12","2023/01/31 5:00:00","1","600","0","35111","2816","35112","35113","0","4","-378","0","3511","354"
"13","2023/02/01 5:00:00","0","600","0","35211","2816","35212","35213","0","4","382","0","3521","355"
"13","2023/02/02 5:00:00","0","600","0","35311","2816","35312","35313","9103603","4","323","103601","3531","356"
"13","2023/02/03 5:00:00","0","600","0","35411","2816","35412","35413","0","4","381","0","3541","357"
"13","2023/02/04 5:00:00","0","600","0","35511","2816","35512","35513","9109303","4","185","109301","3551","358"
"13","2023/02/05 5:00:00","0","600","0","35611","2816","35612","35613","0","4","191","0","3561","359"
"13","2023/02/06 5:00:00","0","600","0","35711","2816","35712","35713","0","4","72","0","3571","360"
"13","2023/02/07 5:00:00","0","600","0","35811","2816","35812","35813","9107103","4","7","107101","3581","361"
"13","2023/02/08 5:00:00","0","600","0","35911","2816","35912","35913","0","4","332","0","3591","362"
"13","2023/02/09 5:00:00","0","600","0","36011","2816","36012","36013","0","4","285","0","3601","363"
"13","2023/02/10 5:00:00","0","600","0","36111","2816","36112","36113","0","4","237","0","3611","364"
"13","2023/02/11 5:00:00","0","600","0","36211","2816","36212","36213","0","4","192","0","3621","365"
"13","2023/02/12 5:00:00","0","600","0","36311","2816","36312","36313","0","4","144","0","3631","366"
"13","2023/02/13 5:00:00","0","600","0","36411","2816","36412","36413","0","4","97","0","3641","367"
"13","2023/02/14 5:00:00","0","600","0","36511","2816","36512","36513","0","4","50","0","3651","368"
"13","2023/02/15 5:00:00","0","600","0","36611","2816","36612","36613","0","4","3","0","3661","369"
"13","2023/02/16 5:00:00","0","600","0","36711","2816","36712","36713","0","4","-43","0","3671","370"
"13","2023/02/17 5:00:00","0","600","0","36811","2816","36812","36813","0","4","-90","0","3681","371"
"13","2023/02/18 5:00:00","0","600","0","36911","2816","36912","36913","9123003","4","-153","123001","3691","372"
"13","2023/02/19 5:00:00","0","600","0","37011","2816","37012","37013","0","4","-93","0","3701","373"
"13","2023/02/20 5:00:00","0","600","0","37111","2816","37112","37113","0","4","-137","0","3711","374"
"13","2023/02/21 5:00:00","0","600","0","37211","2816","37212","37213","0","4","-185","0","3721","375"
"13","2023/02/22 5:00:00","0","600","0","37311","2816","37312","37313","0","4","-232","0","3731","376"
"13","2023/02/23 5:00:00","0","600","0","37411","2816","37412","37413","0","4","-225","0","3741","377"
"13","2023/02/24 5:00:00","0","600","0","37511","2816","37512","37513","0","4","-256","0","3751","378"
"13","2023/02/25 5:00:00","0","600","0","37611","2816","37612","37613","0","4","-280","0","3761","379"
"13","2023/02/26 5:00:00","0","600","0","37711","2816","37712","37713","0","4","-329","0","3771","380"
"13","2023/02/27 5:00:00","0","600","0","37811","2816","37812","37813","0","4","-379","0","3781","381"
"13","2023/02/28 5:00:00","1","600","0","37911","2816","37912","37913","9111003","4","-250","111001","3791","382"
"14","2023/03/01 5:00:00","0","100","0","38011","2816","38012","38013","9104603","1","480","104601","3801","383"
"14","2023/03/02 5:00:00","0","100","0","38111","2816","38112","38113","0","1","560","0","3811","384"
"14","2023/03/03 5:00:00","0","100","0","38211","2816","38212","38213","9103303","1","370","103301","3821","385"
"14","2023/03/04 5:00:00","0","100","0","38311","2816","38312","38313","0","1","553","0","3831","386"
"14","2023/03/05 5:00:00","0","100","0","38411","2816","38412","38413","0","1","476","0","3841","387"
"14","2023/03/06 5:00:00","0","100","0","38511","2816","38512","38513","0","1","400","0","3851","388"
"14","2023/03/07 5:00:00","0","100","0","38611","2816","38612","38613","9105103","1","330","105101","3861","389"
"14","2023/03/08 5:00:00","0","100","0","38711","2816","38712","38713","0","1","325","0","3871","390"
"14","2023/03/09 5:00:00","0","100","0","38811","2816","38812","38813","0","1","250","0","3881","391"
"14","2023/03/10 5:00:00","0","100","0","38911","2816","38912","38913","9105703","1","185","105701","3891","392"
"14","2023/03/11 5:00:00","0","100","0","39011","2816","39012","39013","0","1","175","0","3901","393"
"14","2023/03/12 5:00:00","0","100","0","39111","2816","39112","39113","9103203","1","205","103201","3911","394"
"14","2023/03/13 5:00:00","0","100","0","39211","2816","39212","39213","0","1","110","0","3921","395"
"14","2023/03/14 5:00:00","0","100","0","39311","2816","39312","39313","9105203","1","30","105201","3931","396"
"14","2023/03/15 5:00:00","0","100","0","39411","2816","39412","39413","0","1","-45","0","3941","397"
"14","2023/03/16 5:00:00","0","100","0","39511","2816","39512","39513","9103403","1","-250","103401","3951","398"
"14","2023/03/17 5:00:00","0","100","0","39611","2816","39612","39613","0","1","-50","0","3961","399"
"14","2023/03/18 5:00:00","0","100","0","39711","2816","39712","39713","0","1","-90","0","3971","400"
"14","2023/03/19 5:00:00","0","100","0","39811","2816","39812","39813","0","1","100","0","3981","401"
"14","2023/03/20 5:00:00","0","100","0","39911","2816","39912","39913","0","1","25","0","3991","402"
"14","2023/03/21 5:00:00","0","100","0","40011","2816","40012","40013","0","1","-50","0","4001","403"
"14","2023/03/22 5:00:00","0","100","0","40111","2816","40112","40113","0","1","-125","0","4011","404"
"14","2023/03/23 5:00:00","0","100","0","40211","2816","40212","40213","0","1","-370","0","4021","405"
"14","2023/03/24 5:00:00","0","100","0","40311","2816","40312","40313","9107003","1","-460","107001","4031","406"
"14","2023/03/25 5:00:00","0","100","0","40411","2816","40412","40413","0","1","-200","0","4041","407"
"14","2023/03/26 5:00:00","0","100","0","40511","2816","40512","40513","0","1","-275","0","4051","408"
"14","2023/03/27 5:00:00","0","100","0","40611","2816","40612","40613","0","1","-350","0","4061","409"
"14","2023/03/28 5:00:00","0","100","0","40711","2816","40712","40713","0","1","-425","0","4071","410"
"14","2023/03/29 5:00:00","0","100","0","40811","2816","40812","40813","0","1","-501","0","4081","411"
"14","2023/03/30 5:00:00","1","100","0","40911","2816","40912","40913","0","1","-579","0","4091","412"
"1","2023/03/30 5:00:00","1","100","0","40921","2816","40922","40923","0","1","0","0","4092","413"
