bdbdbc988d470d1d9ef830dd4d93708a51d7b3b7c19e9dc6521791e47cb5ae99,f2b377e6dbb9761257e50a88fc442b59897207d9db4032ac86538d5340b15339,0f5fc76013f7a65d188cf314f5ae15f04e06da0fac665ff5375c65ec6618cc73,7366da391bb3a41a6c78673d2bb06475a87367758abf56fa6200910d33c28688,13b283a8cfdee9a9837a779338979f3c75e5a601a076f978b586ac343fe09fbe,5fe7d502a37862198778dad4203ada449fc3a1de4d5d1a205cfbc24e704996fc,3c6d324023e359d2319eb07680e39ff5bb4fa0ff37b6bf3e6aeea36d4b37ed9e,4fa0515de6f1f517151ba28c748fc4296ee7654b13de21cee52639a43988e7db,fe0d072b06197da1748902f903014e5da2b17f14a74255e7c1874cb11e2e4096,e4b7242be4f963f3eefa1b1510caf4bc7361593a4d9b40227a3e5450eec1e9fb,4c5ee8e7bf9228f441deb44698721d0a734c677b5729716f45537e461a27e7d9,783308fcf31572f7353c08a497e8c87c6930ae64e972670758838d731eed5568,3507cd0ae075cfb50b58fd6d7364a9878811504fcf8af9117005acb9f55f0a78,e45acc5686e5367ae3e1db81523e0f5758169ed22e22c26eb15b569267ff109f,f080bf3935d33588f1d453dcb8d5ba235f3947ae5f46e0804dd5f745db38921a,3f42384ad8b509ad15dc05970a79c61ae37f544eaa1de4323e25d685515ae018,96485f0b91211f5be60378960521636f241e9caa89ca1f3982e4a3dfaaa6031a,b37e983363aa16bc4cd4819995273489f80e1f38b242b29efb87555c2e848190,a975a08bf64a31b004957e4b06301f6e74fc196dc1e74c137c23bf20cbd5547c,7daa4d2b91d7311b7d0224a9b9882586369adf6a1e81751f5e587d8d8cd81b8a,310e3668260acd8aa54d970700a4a050ee57648bbe6e519fe7aa5004ac6e54f6,bfd4215315d56155ca05b6a716af60f11e9b26266c68844a62029e0e49ab0306,f68b03898677dc979f873bc311ac9586c281b8c23fb0ed0db903cef96b075bf5,2994d99752dc04166fe742dddbbf6d60493f334ad8cdbb39d30e48fc5964890e,13b656fddc8a8891ec1ca493bfa192dd4e53633e39cb8bd586b185f5dcbf3730,687c11d472f62c0ba350fc04ac2580605f9fefccf80bbc27513c32c940941a29
"82001055","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001056","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001057","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001058","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001059","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001060","bgm_MC132","101822","0","0","0","0","0","101822","0","0","1","3","1","bgm_MC132","60","0","0","0","0","1.4","0","0","0","0","0"
"82001061","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001062","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001063","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001064","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001065","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001066","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001067","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001068","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001069","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001070","bgm_MC132","101822","0","0","0","0","0","101822","0","0","1.2","3","1.2","bgm_MC132","60","-10","0","0","0","1","0","0","0","0","0"
"82001071","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001072","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001073","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001074","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001075","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001076","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001077","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001078","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001079","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001080","bgm_MC132","101822","0","0","0","0","0","101822","0","0","1.4","3","1.4","bgm_MC132","80","20","0","0","0","1.2","0","0","0","0","0"
"82001081","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001082","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001083","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001084","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001085","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001086","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","2","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001087","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001088","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001089","bgm_MC132","101822","-379","0","188","0","0","101822","0","0.8","1","1","1","bgm_MC132","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"82001090","bgm_MC132","101822","0","0","0","0","0","101822","0","0","1.4","3","1.4","bgm_MC132","70","-10","0","0","0","1.5","0","0","0","0","0"
"83001001","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001002","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001003","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001004","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001005","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001006","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001007","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001008","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001009","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001010","bgm_MC133","101623","0","0","0","0","0","101623","0","0","1","3","1","bgm_MC133","60","0","0","0","0","1.2","0","0","0","0","0"
"83001011","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001012","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001013","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001014","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001015","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001016","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001017","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001018","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001019","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001020","bgm_MC133","101623","0","0","0","0","0","101623","0","0","1","3","1","bgm_MC133","65","0","0","0","0","0.8","0","0","0","0","-20"
"83001021","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001022","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001023","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001024","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001025","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001026","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001027","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001028","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001029","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001030","bgm_MC133","101623","0","0","0","0","0","101623","0","0","1","3","1","bgm_MC133","60","0","0","0","0","1.2","0","0","0","0","0"
"83001031","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001032","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001033","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001034","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001035","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001036","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001037","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001038","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001039","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001040","bgm_MC133","101623","0","0","0","0","0","101623","0","0","1","3","1","bgm_MC133","70","0","0","0","0","1","0","0","0","0","0"
"83001041","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001042","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001043","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001044","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001045","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001046","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001047","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001048","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001049","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001050","bgm_MC133","101623","0","0","0","0","0","101623","0","0","1","3","1","bgm_MC133","50","0","0","0","0","1","0","0","0","0","0"
"83001051","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001052","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001053","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001054","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001055","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001056","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001057","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001058","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001059","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001060","bgm_MC133","101623","0","0","0","0","0","101623","0","0","1.1","3","1.1","bgm_MC133","50","0","0","0","0","1.1","0","0","0","0","10"
"83001061","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001062","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001063","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001064","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001065","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001066","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001067","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001068","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001069","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001070","bgm_MC133","101623","0","0","0","0","0","101623","0","0","1.2","3","1.2","bgm_MC133","50","0","0","0","0","1.5","0","0","0","0","-10"
"83001071","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001072","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001073","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001074","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001075","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001076","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001077","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001078","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001079","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001080","bgm_MC133","101623","0","0","0","0","0","101623","0","0","1.4","3","1.4","bgm_MC133","80","0","0","0","0","1.2","0","0","0","0","0"
"83001081","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001082","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001083","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001084","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001085","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001086","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","2","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001087","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001088","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001089","bgm_MC133","101623","-379","0","188","0","0","101623","0","0.8","1","1","1","bgm_MC133","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"83001090","bgm_MC133","101623","0","0","0","0","0","101623","0","0","1.1","3","1.1","bgm_MC133","60","0","0","0","0","1.35","0","0","0","0","0"
"84001001","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001002","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001003","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001004","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001005","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001006","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001007","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001008","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001009","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001010","bgm_MC134","103013","0","0","0","0","0","103013","0","0","1","3","1","bgm_MC134","60","0","0","0","0","0.8","0","0","0","0","0"
"84001011","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001012","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001013","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001014","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001015","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001016","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001017","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001018","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001019","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001020","bgm_MC134","103013","0","0","0","0","0","103013","0","0","1","3","1","bgm_MC134","60","0","0","0","0","1.3","0","0","0","0","10"
"84001021","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001022","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001023","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001024","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001025","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001026","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","2","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001027","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001028","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001029","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
"84001030","bgm_MC134","103013","0","0","0","0","0","103013","0","0","0.9","3","0.9","bgm_MC134","65","0","0","0","0","1.1","0","0","0","0","-10"
"84001031","bgm_MC134","103013","-379","0","188","0","0","103013","0","0.8","1","1","1","bgm_MC134","0","0","0","-1","0.8","0.8","377","0.8","-190","0.8","0"
