22b13a83da722b3eb13cf1dbafe5707506047437331ca6e50fd980c7c5c72c0d,0837da78b6f2fbcec8cf6d3004ba47b8ff0bf664220d4a803cff192ae5349b3f,0333d7a8b4f719f6ceeac9958700370f8dbbaee06a2755cfe6416748b121d23c,886931a2f088a96eec5d343989221de1e48924bd595cd65701259d5c377fec03,8de072aad7ba9acafd306d3aaaa745a16eaf13530bc0ec836448fa0bdf5fda08,de1ad15adeb1c7251b41210a79440453ccd95929d7848c6d8888008c450abb7e,eb1ec1ea01414cee8bd695f78f90ec508fe670dcd44d8b19aba5823725a5be3a,038c0f4b3cb7aaa538439c0ec94c8b8c030e83e9f0309152abe3742ea830e399,5763b7e67d8712aaef64e9e44c725fcdbe0ef63b9cb48b8db649a6ab47cbb222,f6a2d7867d0b1ee44f840bdc4a78354c112bd5f2ff27db548a2158a11a550f53,45f08119b58503b7c5d9c3de352d3d6a05993d304dfb47affdc6bd67cac275af,bbdcd00912b61e1ff33e310060ccb64df1409e22bb83b4703744dd2a2ee58b5c,c390816c20ea2d469e8f2e3903144d1d9ffc8f8c690217e52a9a402b1d6a90cb,3ad69d1c5f8938576e9b58245cc0bb8669dc2bfc650da7501e4abd62217d482c,cdd0e8367f39efa204eb4bcc4bde2df88b52bb786adea2f41f75423e73feb81d,8e01887add75a7cbb226cf213c8c3b2c569693bf90c8d325856198c13a693158,2bd2f07c42af04160cf1f1f6d103d2534ef1a741839507ebe20adfe95d31620a,dd7dee825ea81d998201c58775dd286a9e417ccd1c68c265ea49cff8d8dffb87,69402fc0f9d8238417988e98227534d30987c43007535c94c56e8bbce8bfc4e2,c01961709a49653b25675d791b4fd27ac235c4f1bf3e44c0f028bdfb7412f943,f88e761a5b5aeedc87b6f40d4c971475775dd3ca12cdfe9817781773872108a1,be28211adeacb59e0315ef4c275686466b0c9dd4a3e91711de5d421124db5be8,d50c9fe0e5399d24a23fff413a40d6a59e34498d74c54457354d1d4b41d212ea,ed235cba556f867fb395049d03e33736c81419334498e04124ead7fab7dcd1ea,a7e6942cbd45ec18dc03f0beb2fabf5fc1a6932ee8702a39186d0075c1bafcda,54bf8be27519b7797c24e21ed9f8d199b792529cac76314b1aa8fabe70db4eca,0705a223328a81572c67bf11d9eb65060b8bc0174b7b4ba2d12d778fd09d6b79,55380f2d10ac4cfd9cd0515145260bbce49255ee29c39554e3f41d019dd16acd,d58e5f1b6f1f59b81806c77f6f8fc2bebb7ee39e6577be47e14941cf7f722364,b176d229db3af04efdcc7ee3b5f7b628d8e55fbbeb777f06de6d367a4e389cf1,f5fa626b278b5b96e4e645826a567c8e60bb7c8dd8e8107c23c21f09757b7993,98db3a1e97306f7e48f1b2fab77af482f652cf06bd65807ecdd51c9d8fd46dc8,2a38111c67772404fec5ca88bdb779ece9019708e6b69c569ca0a116135320ec,b1a2446daab2b66638ab56df4f9920e58a2a883eeb58cbe09707b916b119caf7,0e49f62257ffeb18030694741b3e1bd98a6c6eb59d84e04335b1a34187ac303e,5e49c00a811118fed6329d98cb0b4394a37c23da3db2f96fdbdf0ad987c79802,69d874d6e2f1cd89d6e0a307559f9073bfebfdc4000fa58ff239037e81e80bb3,fb1942a2b6284ace2a1a66c5607df81f1533292449668ef66b6c8528f66d6f28,4c19f14670835494ca2a60f0bfba048e789e073f524056aa43b9baef2664a941
"0","0","0","0","2","0","48.53","0","3.01","6.74","108401","0.38","0","369.1","0","0","0","0.42","20000","0","0","0","0","0","51.27","0","0","0","0","0","0","31084","0","2.74","0","0","0","0","30"
"0","0","0","0","3","0","56.62","0","3.51","8.98","108401","0.5","0","430.6","0","0","0","0.56","30000","0","0","0","0","0","68.36","0","0","0","0","0","0","31084","0","3.19","0","0","0","0","100"
"0","0","0","0","4","0","64.7","0","4.02","11.23","108401","0.63","0","492.2","0","0","0","0.7","40000","0","0","0","0","0","85.45","0","0","0","0","0","0","31084","0","3.65","0","0","0","0","120"
"0","0","0","0","5","0","72.79","0","4.52","13.47","108401","0.75","0","553.7","0","0","0","0.84","50000","0","0","0","0","0","102.6","0","0","0","0","0","0","31084","0","4.1","0","0","0","0","150"
"0","0","0","0","1","0","0","0","2.62","0","108501","0.27","0","454.3","0","0","0","0.29","10000","0","44.09","0","0","0","50.48","0","0","0","5","0","0","31085","0","2.39","4.9","0","0","0","15"
"0","0","0","0","2","0","0","0","3.14","0","108501","0.41","0","545.2","0","0","0","0.44","20000","0","52.91","0","0","0","75.72","0","0","0","5","0","0","31085","0","2.87","7.35","0","0","0","30"
"0","0","0","0","3","0","0","0","3.67","0","108501","0.54","0","636","0","0","0","0.58","30000","0","61.73","0","0","0","101","0","0","0","5","0","0","31085","0","3.35","9.8","0","0","0","100"
"0","0","0","0","4","0","0","0","4.19","0","108501","0.68","0","726.9","0","0","0","0.73","40000","0","70.54","0","0","0","126.2","0","0","0","5","0","0","31085","0","3.82","12.25","0","0","0","120"
"0","0","0","0","5","0","0","0","4.72","0","108501","0.81","0","817.7","0","0","0","0.87","50000","0","79.36","0","0","0","151.5","0","0","0","5","0","0","31085","0","4.3","14.7","0","0","0","150"
"0","0","0","0","1","0","0","0","2.96","0","108601","0.23","0","360.3","0","0","0","0.33","10000","0","54.68","0","0","0","40.04","0","0","0","5","0","0","31086","0","2.05","6.08","0","0","0","15"
"0","0","0","0","2","0","0","0","3.55","0","108601","0.35","0","432.4","0","0","0","0.5","20000","0","65.62","0","0","0","60.06","0","0","0","5","0","0","31086","0","2.46","9.12","0","0","0","30"
"0","0","0","0","3","0","0","0","4.14","0","108601","0.46","0","504.4","0","0","0","0.66","30000","0","76.55","0","0","0","80.08","0","0","0","5","0","0","31086","0","2.87","12.16","0","0","0","100"
"0","0","0","0","4","0","0","0","4.74","0","108601","0.58","0","576.5","0","0","0","0.83","40000","0","87.49","0","0","0","100.1","0","0","0","5","0","0","31086","0","3.28","15.2","0","0","0","120"
"0","0","0","0","5","0","0","0","5.33","0","108601","0.69","0","648.5","0","0","0","0.99","50000","0","98.42","0","0","0","120.2","0","0","0","5","0","0","31086","0","3.69","18.24","0","0","0","150"
"0","0","0","0","1","0","0","0","2.73","0","108701","0.27","0","344.6","0","0","0","0.3","10000","0","55.82","0","0","0","38.29","0","0","0","20","0","0","31087","0","2.39","6.2","0","0","0","15"
"0","0","0","0","2","0","0","0","3.28","0","108701","0.41","0","413.5","0","0","0","0.45","20000","0","66.98","0","0","0","57.44","0","0","0","20","0","0","31087","0","2.87","9.3","0","0","0","30"
"0","0","0","0","3","0","0","0","3.82","0","108701","0.54","0","482.4","0","0","0","0.6","30000","0","78.15","0","0","0","76.58","0","0","0","20","0","0","31087","0","3.35","12.4","0","0","0","100"
"0","0","0","0","4","0","0","0","4.37","0","108701","0.68","0","551.4","0","0","0","0.75","40000","0","89.31","0","0","0","95.73","0","0","0","20","0","0","31087","0","3.82","15.5","0","0","0","120"
"0","0","0","0","5","0","0","0","4.91","0","108701","0.81","0","620.3","0","0","0","0.9","50000","0","100.5","0","0","0","114.9","0","0","0","20","0","0","31087","0","4.3","18.6","0","0","0","150"
"0","0","0","0","6","0","0","0","175.8","0","108701","1","0","734.8","0","0","0","1.2","0","0","1857.3","0","0","0","155.5","0","0","0","20","0","0","31087","0","64.79","24.8","0","0","0","0"
"0","0","0","0","1","0","39.42","0","2.28","4.38","108801","0.23","0","333.2","0","0","0","0.25","10000","0","0","0","0","0","37.03","0","0","0","0","0","0","31088","0","2.05","0","0","0","0","15"
"0","0","0","0","2","0","47.3","0","2.74","6.57","108801","0.35","0","399.8","0","0","0","0.38","20000","0","0","0","0","0","55.55","0","0","0","0","0","0","31088","0","2.46","0","0","0","0","30"
"0","0","0","0","3","0","55.19","0","3.19","8.76","108801","0.46","0","466.5","0","0","0","0.5","30000","0","0","0","0","0","74.06","0","0","0","0","0","0","31088","0","2.87","0","0","0","0","100"
"0","0","0","0","4","0","63.07","0","3.65","10.95","108801","0.58","0","533.1","0","0","0","0.63","40000","0","0","0","0","0","92.58","0","0","0","0","0","0","31088","0","3.28","0","0","0","0","120"
"0","0","0","0","5","0","70.96","0","4.1","13.14","108801","0.69","0","599.8","0","0","0","0.75","50000","0","0","0","0","0","111.1","0","0","0","0","0","0","31088","0","3.69","0","0","0","0","150"
"0","0","0","0","6","0","82.78","0","87.79","17.52","108801","0.92","0","3199.7","0","0","0","1","0","0","0","0","0","0","148.2","0","0","0","0","0","0","31087","0","87.31","0","0","10","0","0"
"0","0","0","0","1","0","0","0","2.96","0","108901","0.47","0","480.4","0","0","0","0.33","10000","0","31.22","0","0","0","53.38","0","0","0","10","0","0","31089","0","4.22","3.47","0","0","0","15"
"0","0","0","0","2","0","0","0","3.55","0","108901","0.71","0","576.5","0","0","0","0.5","20000","0","37.46","0","0","0","80.07","0","0","0","10","0","0","31089","0","5.06","5.21","0","0","0","30"
"0","0","0","0","3","0","0","0","4.14","0","108901","0.94","0","672.6","0","0","0","0.66","30000","0","43.71","0","0","0","106.8","0","0","0","10","0","0","31089","0","5.91","6.94","0","0","0","100"
"0","0","0","0","4","0","0","0","4.74","0","108901","1.18","0","768.6","0","0","0","0.83","40000","0","49.95","0","0","0","133.5","0","0","0","10","0","0","31089","0","6.75","8.68","0","0","0","120"
"0","0","0","0","5","0","0","0","5.33","0","108901","1.41","0","864.7","0","0","0","0.99","50000","0","56.2","0","0","0","160.2","0","0","0","10","0","0","31089","0","7.6","10.41","0","0","0","150"
"0","0","0","0","6","0","0","0","121.3","0","108901","1.88","0","1008.8","0","0","0","1.32","0","0","1565.6","0","0","0","213.6","0","0","0","10","0","0","31089","0","123.9","13.88","0","10","0","0"
"0","0","0","0","1","0","0","0","2.73","0","109001","0.23","0","396.9","0","0","0","0.3","10000","0","51.72","0","0","0","44.1","0","0","0","10","0","0","31090","0","2.05","5.75","0","0","0","15"
"0","0","0","0","2","0","0","0","3.28","0","109001","0.35","0","476.3","0","0","0","0.45","20000","0","62.06","0","0","0","66.15","0","0","0","10","0","0","31090","0","2.46","8.63","0","0","0","30"
"0","0","0","0","3","0","0","0","3.82","0","109001","0.46","0","555.7","0","0","0","0.6","30000","0","72.41","0","0","0","88.2","0","0","0","10","0","0","31090","0","2.87","11.5","0","0","0","100"
"0","0","0","0","4","0","0","0","4.37","0","109001","0.58","0","635","0","0","0","0.75","40000","0","82.75","0","0","0","110.3","0","0","0","10","0","0","31090","0","3.28","14.38","0","0","0","120"
"0","0","0","0","5","0","0","0","4.91","0","109001","0.69","0","714.4","0","0","0","0.9","50000","0","93.1","0","0","0","132.3","0","0","0","10","0","0","31090","0","3.69","17.25","0","0","0","150"
"0","0","0","0","1","0","0","0","2.85","0","109101","0.3","0","459.6","0","0","0","0.32","10000","0","41.13","0","0","0","51.06","0","0","0","10","0","0","31091","0","2.73","4.57","0","0","0","15"
"0","0","0","0","2","0","0","0","3.42","0","109101","0.45","0","551.5","0","0","0","0.48","20000","0","49.36","0","0","0","76.59","0","0","0","10","0","0","31091","0","3.28","6.86","0","0","0","30"
"0","0","0","0","3","0","0","0","3.99","0","109101","0.6","0","643.4","0","0","0","0.64","30000","0","57.58","0","0","0","102.2","0","0","0","10","0","0","31091","0","3.82","9.14","0","0","0","100"
"0","0","0","0","4","0","0","0","4.56","0","109101","0.75","0","735.4","0","0","0","0.8","40000","0","65.81","0","0","0","127.7","0","0","0","10","0","0","31091","0","4.37","11.43","0","0","0","120"
"0","0","0","0","5","0","0","0","5.13","0","109101","0.9","0","827.3","0","0","0","0.96","50000","0","74.03","0","0","0","153.2","0","0","0","10","0","0","31091","0","4.91","13.71","0","0","0","150"
"0","0","0","0","1","0","51.95","0","2.51","5.77","109201","0.25","0","333.6","0","0","0","0.28","10000","0","0","0","0","0","37.06","0","0","0","0","0","0","31092","0","2.28","0","0","0","0","15"
"0","0","0","0","2","0","62.34","0","3.01","8.66","109201","0.38","0","400.3","0","0","0","0.42","20000","0","0","0","0","0","55.59","0","0","0","0","0","0","31092","0","2.74","0","0","0","0","30"
"0","0","0","0","3","0","72.73","0","3.51","11.54","109201","0.5","0","467","0","0","0","0.56","30000","0","0","0","0","0","74.12","0","0","0","0","0","0","31092","0","3.19","0","0","0","0","100"
"0","0","0","0","4","0","83.12","0","4.02","14.43","109201","0.63","0","533.8","0","0","0","0.7","40000","0","0","0","0","0","92.65","0","0","0","0","0","0","31092","0","3.65","0","0","0","0","120"
"0","0","0","0","5","0","93.51","0","4.52","17.31","109201","0.75","0","600.5","0","0","0","0.84","50000","0","0","0","0","0","111.2","0","0","0","0","0","0","31092","0","4.1","0","0","0","0","150"
"0","0","0","0","1","0","47.16","0","1.94","5.24","109301","0.2","0","290.5","0","0","0","0.22","10000","0","0","0","0","0","32.28","0","0","0","0","0","0","31093","0","1.82","0","0","0","0","15"
"0","0","0","0","2","0","56.59","0","2.33","7.86","109301","0.3","0","348.6","0","0","0","0.33","20000","0","0","0","0","0","48.42","0","0","0","0","0","0","31093","0","2.18","0","0","0","0","30"
"0","0","0","0","3","0","66.02","0","2.72","10.48","109301","0.4","0","406.7","0","0","0","0.44","30000","0","0","0","0","0","64.56","0","0","0","0","0","0","31093","0","2.55","0","0","0","0","100"
"0","0","0","0","4","0","75.46","0","3.1","13.1","109301","0.5","0","464.8","0","0","0","0.55","40000","0","0","0","0","0","80.7","0","0","0","0","0","0","31093","0","2.91","0","0","0","0","120"
"0","0","0","0","5","0","84.89","0","3.49","15.72","109301","0.6","0","522.9","0","0","0","0.66","50000","0","0","0","0","0","96.84","0","0","0","0","0","0","31093","0","3.28","0","0","0","0","150"
"0","0","0","0","1","0","54.11","0","2.51","6.01","109401","0.24","0","318.9","0","0","0","0.28","10000","0","0","0","0","0","35.43","0","0","0","0","0","0","31094","0","2.16","0","0","0","0","15"
"0","0","0","0","2","0","64.93","0","3.01","9.02","109401","0.36","0","382.7","0","0","0","0.42","20000","0","0","0","0","0","53.15","0","0","0","0","0","0","31094","0","2.59","0","0","0","0","30"
"0","0","0","0","3","0","75.75","0","3.51","12.02","109401","0.48","0","446.5","0","0","0","0.56","30000","0","0","0","0","0","70.86","0","0","0","0","0","0","31094","0","3.02","0","0","0","0","100"
"0","0","0","0","4","0","86.58","0","4.02","15.03","109401","0.6","0","510.2","0","0","0","0.7","40000","0","0","0","0","0","88.58","0","0","0","0","0","0","31094","0","3.46","0","0","0","0","120"
"0","0","0","0","5","0","97.4","0","4.52","18.03","109401","0.72","0","574","0","0","0","0.84","50000","0","0","0","0","0","106.3","0","0","0","0","0","0","31094","0","3.89","0","0","0","0","150"
"0","0","0","0","1","0","33.49","0","3.65","3.72","109501","0.3","0","496.1","0","0","0","0.41","10000","0","0","0","0","0","55.13","0","0","0","0","0","0","31095","0","2.73","0","0","0","0","15"
"0","0","0","0","2","0","40.19","0","4.38","5.58","109501","0.45","0","595.3","0","0","0","0.62","20000","0","0","0","0","0","82.7","0","0","0","0","0","0","31095","0","3.28","0","0","0","0","30"
"0","0","0","0","3","0","46.89","0","5.11","7.44","109501","0.6","0","694.5","0","0","0","0.82","30000","0","0","0","0","0","110.3","0","0","0","0","0","0","31095","0","3.82","0","0","0","0","100"
"0","0","0","0","4","0","53.58","0","5.84","9.3","109501","0.75","0","793.8","0","0","0","1.03","40000","0","0","0","0","0","137.9","0","0","0","0","0","0","31095","0","4.37","0","0","0","0","120"
"0","0","0","0","5","0","60.28","0","6.57","11.16","109501","0.9","0","893","0","0","0","1.23","50000","0","0","0","0","0","165.4","0","0","0","0","0","0","31095","0","4.91","0","0","0","0","150"
"0","0","0","0","1","0","0","0","2.51","0","109601","0.25","0","365.6","0","0","0","0.28","10000","0","55.25","0","0","0","40.62","0","0","0","15","0","0","31096","0","2.28","6.14","0","0","0","15"
"0","0","0","0","2","0","0","0","3.01","0","109601","0.38","0","438.7","0","0","0","0.42","20000","0","66.3","0","0","0","60.93","0","0","0","15","0","0","31096","0","2.74","9.21","0","0","0","30"
"0","0","0","0","3","0","0","0","3.51","0","109601","0.5","0","511.8","0","0","0","0.56","30000","0","77.35","0","0","0","81.24","0","0","0","15","0","0","31096","0","3.19","12.28","0","0","0","100"
"0","0","0","0","4","0","0","0","4.02","0","109601","0.63","0","585","0","0","0","0.7","40000","0","88.4","0","0","0","101.6","0","0","0","15","0","0","31096","0","3.65","15.35","0","0","0","120"
"0","0","0","0","5","0","0","0","4.52","0","109601","0.75","0","658.1","0","0","0","0.84","50000","0","99.45","0","0","0","121.9","0","0","0","15","0","0","31096","0","4.1","18.42","0","0","0","150"
"0","0","0","0","1","0","0","0","2.51","0","109701","0.25","0","323.8","0","0","0","0.28","10000","0","52.97","0","0","0","35.97","0","0","0","10","0","0","31097","0","2.28","5.89","0","0","0","15"
"0","0","0","0","2","0","0","0","3.01","0","109701","0.38","0","388.6","0","0","0","0.42","20000","0","63.56","0","0","0","53.96","0","0","0","10","0","0","31097","0","2.74","8.84","0","0","0","30"
"0","0","0","0","3","0","0","0","3.51","0","109701","0.5","0","453.3","0","0","0","0.56","30000","0","74.16","0","0","0","71.94","0","0","0","10","0","0","31097","0","3.19","11.78","0","0","0","100"
"0","0","0","0","4","0","0","0","4.02","0","109701","0.63","0","518.1","0","0","0","0.7","40000","0","84.75","0","0","0","89.93","0","0","0","10","0","0","31097","0","3.65","14.73","0","0","0","120"
"0","0","0","0","5","0","0","0","4.52","0","109701","0.75","0","582.8","0","0","0","0.84","50000","0","95.35","0","0","0","108","0","0","0","10","0","0","31097","0","4.1","17.67","0","0","0","150"
"0","0","0","0","1","0","46.14","0","2.16","5.13","109801","0.23","0","282","0","0","0","0.24","10000","0","0","0","0","0","31.33","0","0","0","0","0","0","31098","0","2.05","0","0","0","0","15"
"0","0","0","0","2","0","55.37","0","2.59","7.7","109801","0.35","0","338.4","0","0","0","0.36","20000","0","0","0","0","0","47","0","0","0","0","0","0","31098","0","2.46","0","0","0","0","30"
"0","0","0","0","3","0","64.6","0","3.02","10.26","109801","0.46","0","394.8","0","0","0","0.48","30000","0","0","0","0","0","62.66","0","0","0","0","0","0","31098","0","2.87","0","0","0","0","100"
"0","0","0","0","4","0","73.82","0","3.46","12.83","109801","0.58","0","451.2","0","0","0","0.6","40000","0","0","0","0","0","78.33","0","0","0","0","0","0","31098","0","3.28","0","0","0","0","120"
"0","0","0","0","5","0","83.05","0","3.89","15.39","109801","0.69","0","507.6","0","0","0","0.72","50000","0","0","0","0","0","93.99","0","0","0","0","0","0","31098","0","3.69","0","0","0","0","150"
"0","0","0","0","1","0","47.51","0","2.62","5.28","109901","0.24","0","372.9","0","0","0","0.29","10000","0","0","0","0","0","41.43","0","0","0","0","0","0","31099","0","2.16","0","0","0","0","15"
"0","0","0","0","2","0","57.01","0","3.14","7.92","109901","0.36","0","447.5","0","0","0","0.44","20000","0","0","0","0","0","62.15","0","0","0","0","0","0","31099","0","2.59","0","0","0","0","30"
"0","0","0","0","3","0","66.51","0","3.67","10.56","109901","0.48","0","522.1","0","0","0","0.58","30000","0","0","0","0","0","82.86","0","0","0","0","0","0","31099","0","3.02","0","0","0","0","100"
"0","0","0","0","4","0","76.02","0","4.19","13.2","109901","0.6","0","596.6","0","0","0","0.73","40000","0","0","0","0","0","103.6","0","0","0","0","0","0","31099","0","3.46","0","0","0","0","120"
"0","0","0","0","5","0","85.52","0","4.72","15.84","109901","0.72","0","671.2","0","0","0","0.87","50000","0","0","0","0","0","124.3","0","0","0","0","0","0","31099","0","3.89","0","0","0","0","150"
"0","0","0","0","1","0","0","0","2.28","0","110001","0.22","0","282","0","0","0","0.25","10000","0","46.14","0","0","0","31.33","0","0","0","15","0","0","31100","0","1.94","5.13","0","0","0","15"
"0","0","0","0","2","0","0","0","2.74","0","110001","0.33","0","338.4","0","0","0","0.38","20000","0","55.37","0","0","0","47","0","0","0","15","0","0","31100","0","2.33","7.7","0","0","0","30"
"0","0","0","0","3","0","0","0","3.19","0","110001","0.44","0","394.8","0","0","0","0.5","30000","0","64.6","0","0","0","62.66","0","0","0","15","0","0","31100","0","2.72","10.26","0","0","0","100"
"0","0","0","0","4","0","0","0","3.65","0","110001","0.55","0","451.2","0","0","0","0.63","40000","0","73.82","0","0","0","78.33","0","0","0","15","0","0","31100","0","3.1","12.83","0","0","0","120"
"0","0","0","0","5","0","0","0","4.1","0","110001","0.66","0","507.6","0","0","0","0.75","50000","0","83.05","0","0","0","93.99","0","0","0","15","0","0","31100","0","3.49","15.39","0","0","0","150"
"0","0","0","0","1","0","42.15","0","2.28","4.68","110101","0.27","0","313.3","0","0","0","0.25","10000","0","0","0","0","0","34.81","0","0","0","0","0","0","31101","0","2.39","0","0","0","0","15"
"0","0","0","0","2","0","50.58","0","2.73","7.02","110101","0.4","0","376","0","0","0","0.37","20000","0","0","0","0","0","52.21","0","0","0","0","0","0","31101","0","2.86","0","0","0","0","30"
"0","0","0","0","3","0","59.01","0","3.19","9.36","110101","0.54","0","438.6","0","0","0","0.5","30000","0","0","0","0","0","69.62","0","0","0","0","0","0","31101","0","3.34","0","0","0","0","100"
"0","0","0","0","4","0","67.44","0","3.64","11.7","110101","0.67","0","501.3","0","0","0","0.62","40000","0","0","0","0","0","87.02","0","0","0","0","0","0","31101","0","3.82","0","0","0","0","120"
"0","0","0","0","5","0","75.87","0","4.1","14.04","110101","0.81","0","564","0","0","0","0.75","50000","0","0","0","0","0","104.5","0","0","0","0","0","0","31101","0","4.3","0","0","0","0","150"
"0","0","0","0","1","0","0","0","2.05","0","110301","0.22","0","372.9","0","0","0","0.23","10000","0","48.99","0","0","0","41.43","0","0","0","10","0","0","31103","0","1.94","5.44","0","0","0","15"
"0","0","0","0","2","0","0","0","2.46","0","110301","0.33","0","447.5","0","0","0","0.34","20000","0","58.78","0","0","0","62.14","0","0","0","10","0","0","31103","0","2.32","8.16","0","0","0","30"
"0","0","0","0","3","0","0","0","2.87","0","110301","0.44","0","522.1","0","0","0","0.46","30000","0","68.58","0","0","0","82.86","0","0","0","10","0","0","31103","0","2.71","10.88","0","0","0","100"
"0","0","0","0","4","0","0","0","3.28","0","110301","0.55","0","596.6","0","0","0","0.57","40000","0","78.38","0","0","0","103.6","0","0","0","10","0","0","31103","0","3.1","13.6","0","0","0","120"
"0","0","0","0","5","0","0","0","3.69","0","110301","0.66","0","671.2","0","0","0","0.69","50000","0","88.18","0","0","0","124.3","0","0","0","10","0","0","31103","0","3.49","16.32","0","0","0","150"
"0","0","0","0","1","0","0","0","2.62","0","110401","0.25","0","349.9","0","0","0","0.29","10000","0","56.39","0","0","0","38.87","0","0","0","15","0","0","31104","0","2.28","6.27","0","0","0","15"
"0","0","0","0","2","0","0","0","3.14","0","110401","0.38","0","419.9","0","0","0","0.44","20000","0","67.67","0","0","0","58.31","0","0","0","15","0","0","31104","0","2.74","9.41","0","0","0","30"
"0","0","0","0","3","0","0","0","3.67","0","110401","0.5","0","489.9","0","0","0","0.58","30000","0","78.95","0","0","0","77.74","0","0","0","15","0","0","31104","0","3.19","12.54","0","0","0","100"
"0","0","0","0","4","0","0","0","4.19","0","110401","0.63","0","559.8","0","0","0","0.73","40000","0","90.22","0","0","0","97.18","0","0","0","15","0","0","31104","0","3.65","15.68","0","0","0","120"
"0","0","0","0","5","0","0","0","4.72","0","110401","0.75","0","629.8","0","0","0","0.87","50000","0","101.5","0","0","0","116.7","0","0","0","15","0","0","31104","0","4.1","18.81","0","0","0","150"
"0","0","0","0","1","0","0","0","2.85","0","110501","0.2","0","323.8","0","0","0","0.32","10000","0","53.54","0","0","0","35.97","0","0","0","15","0","0","31105","0","1.82","5.95","0","0","0","15"
"0","0","0","0","2","0","0","0","3.42","0","110501","0.3","0","388.6","0","0","0","0.48","20000","0","64.25","0","0","0","53.96","0","0","0","15","0","0","31105","0","2.18","8.93","0","0","0","30"
"0","0","0","0","3","0","0","0","3.99","0","110501","0.4","0","453.3","0","0","0","0.64","30000","0","74.96","0","0","0","71.94","0","0","0","15","0","0","31105","0","2.55","11.9","0","0","0","100"
"0","0","0","0","4","0","0","0","4.56","0","110501","0.5","0","518.1","0","0","0","0.8","40000","0","85.66","0","0","0","89.93","0","0","0","15","0","0","31105","0","2.91","14.88","0","0","0","120"
"0","0","0","0","5","0","0","0","5.13","0","110501","0.6","0","582.8","0","0","0","0.96","50000","0","96.37","0","0","0","108","0","0","0","15","0","0","31105","0","3.28","17.85","0","0","0","150"
"0","0","0","0","1","0","47.16","0","1.82","5.24","110601","0.22","0","290.5","0","0","0","0.2","10000","0","0","0","0","0","32.28","0","0","0","0","0","0","31106","0","1.94","0","0","0","0","15"
"0","0","0","0","2","0","56.59","0","2.18","7.86","110601","0.33","0","348.6","0","0","0","0.3","20000","0","0","0","0","0","48.42","0","0","0","0","0","0","31106","0","2.33","0","0","0","0","30"
"0","0","0","0","3","0","66.02","0","2.55","10.48","110601","0.44","0","406.7","0","0","0","0.4","30000","0","0","0","0","0","64.56","0","0","0","0","0","0","31106","0","2.72","0","0","0","0","100"
"0","0","0","0","4","0","75.46","0","2.91","13.1","110601","0.55","0","464.8","0","0","0","0.5","40000","0","0","0","0","0","80.7","0","0","0","0","0","0","31106","0","3.1","0","0","0","0","120"
"0","0","0","0","5","0","84.89","0","3.28","15.72","110601","0.66","0","522.9","0","0","0","0.6","50000","0","0","0","0","0","96.84","0","0","0","0","0","0","31106","0","3.49","0","0","0","0","150"
"0","0","0","0","1","0","0","0","2.39","0","110701","0.24","0","307.6","0","0","0","0.27","10000","0","41.35","0","0","0","34.18","0","0","0","10","0","0","31107","0","2.16","4.59","0","0","0","15"
"0","0","0","0","2","0","0","0","2.87","0","110701","0.36","0","369.1","0","0","0","0.41","20000","0","49.62","0","0","0","51.27","0","0","0","10","0","0","31107","0","2.59","6.89","0","0","0","30"
"0","0","0","0","3","0","0","0","3.35","0","110701","0.48","0","430.6","0","0","0","0.54","30000","0","57.89","0","0","0","68.36","0","0","0","10","0","0","31107","0","3.02","9.18","0","0","0","100"
"0","0","0","0","4","0","0","0","3.82","0","110701","0.6","0","492.2","0","0","0","0.68","40000","0","66.16","0","0","0","85.45","0","0","0","10","0","0","31107","0","3.46","11.48","0","0","0","120"
"0","0","0","0","5","0","0","0","4.3","0","110701","0.72","0","553.7","0","0","0","0.81","50000","0","74.43","0","0","0","102.6","0","0","0","10","0","0","31107","0","3.89","13.77","0","0","0","150"
"0","0","0","0","1","0","0","0","2.85","0","110801","0.22","0","323.8","0","0","0","0.32","10000","0","52.97","0","0","0","35.97","0","0","0","10","0","0","31108","0","1.94","5.89","0","0","0","15"
"0","0","0","0","2","0","0","0","3.42","0","110801","0.33","0","388.6","0","0","0","0.48","20000","0","63.56","0","0","0","53.96","0","0","0","10","0","0","31108","0","2.33","8.84","0","0","0","30"
"0","0","0","0","3","0","0","0","3.99","0","110801","0.44","0","453.3","0","0","0","0.64","30000","0","74.16","0","0","0","71.94","0","0","0","10","0","0","31108","0","2.72","11.78","0","0","0","100"
"0","0","0","0","4","0","0","0","4.56","0","110801","0.55","0","518.1","0","0","0","0.8","40000","0","84.75","0","0","0","89.93","0","0","0","10","0","0","31108","0","3.1","14.73","0","0","0","120"
"0","0","0","0","5","0","0","0","5.13","0","110801","0.66","0","582.8","0","0","0","0.96","50000","0","95.35","0","0","0","108","0","0","0","10","0","0","31108","0","3.49","17.67","0","0","0","150"
"0","0","0","0","1","0","0","0","3.3","0","110901","0.22","0","344.6","0","0","0","0.37","10000","0","55.82","0","0","0","38.29","0","0","0","20","0","0","31109","0","1.94","6.2","0","0","0","15"
"0","0","0","0","2","0","0","0","3.96","0","110901","0.33","0","413.5","0","0","0","0.56","20000","0","66.98","0","0","0","57.44","0","0","0","20","0","0","31109","0","2.33","9.3","0","0","0","30"
