8bc6752b3801c39998e16276cf0f8bdecb81095acdca9a0dde539c1c1d24532c,5d447d1022e241608421e708ed32ef72bb1550d12dfba4da9e62080a0c438ced,926cfc9d842fc696d79d11e238a28fbc6106e084a8cef14d66916c7f491dff71,a17c407c82b5e0b88e84a2e1ebad215cdb1924cbbb0176fd8c8f34652240fe7a,0c439d9adfa117f002d64cc5b25a5fd4a6ca4f9cdb0ee4c977b3fb5ab592c4ad,54c1f882482bbf6b541f2b1298ebd126fab0700d6ee37d0f74c76d51550feb21,c14447603b4b92864772ef1f8e28d573eef2ea725dbaa45d21bf1430079cd859,95bec9ba722d97c1991059d6de91e4cf21228c881a2d1912751166a669dd3479,cc202a4d966992beea7bc876b47c304856e4f412d91c7f9c53d98af6cf5c7064,688d19982d1fa573575e26016f991f0b2b9ad018bcbf7cbe0902663cc3cac334,3185335494b0b7d43399ec8ad3e139890e04a7e13fc096891562bd4e20fae682,353ee9b5a8f794b3e2dfe08d6935c59d2b5640b15c4dbb62c942e5691de960e1,bee140e0ade7c4f1eedd6c4706ca2f6ff4e3cef4eeac1a70f72feca2272a57eb,3f4c8e8d39b099ab5c714032507f3fb815b45b3c1bca56996ba28ceb4a4ede6c,eb4e0dc437c4231ac2d6e5000f174decb79406f6c569ff0c7b8249ca679c0bd6,44790694e7c5f603056dcffc8496e9224cb4e8c94b2e7bbdbd9698f7bbb1e80a,d284bfdabc8c2f630150b45d75cb2066f38b9c062186a78fbebb0a28828b1e65,851c5f79cace13f993e563428d434cf5a0343274936d78a81534e5ac8a2c873a,7e63155bbf27abb3e5bb9706a08d67d421036f2eb2a2976498cc4e7c7fb2e3e9,a4f115d10ed41faa7a443d848f8cd921a2818aab7c025654731f0cae102ce08a,0991597e7e9db6bc502138ab816a0cbabae543ff846791f4e9c5551165ebd16c,c69200af8ccdd88fbca0fd8f8295033a2b0ce05f23be455c9f36b7e4e517f97a,b3c8bbc90884b31e23e5cb22dd596065f9264add78662920e35245c44e20008b,212c7c52d63568620f67179759432ebc5b0499228420ee0df0fd285219be2e4e,30149658dbc631d37dbb2d7a078ae016c6d2aceab996bc12c6eebed7af5ea5c9
"0","0","103201","1","15","30","550","0","2","0","0","0","0","0","3","0","0","25001","2","0","0","600000","5","0","0"
"0","0","103301","1","18","50","0","0","0","0","0","0","0","0","1","0","0","32033","5","0","0","100000","1","0","25"
"0","0","103301","1","11","50","0","0","0","0","10","0","0","0","2","25","0","31033","0","0","0","100000","1","0","0"
"0","0","103301","0","15","10","0","0","0","0","0","0","0","0","3","4","0","25001","0","0","0","100000","1","0","4"
"0","0","103301","0","15","15","0","0","0","0","0","0","0","0","3","8","0","25001","0","0","0","200000","2","0","8"
"0","0","103301","0","15","20","0","0","0","0","0","0","0","0","3","12","0","25001","0","0","0","400000","3","0","12"
"0","0","103301","0","15","25","0","0","0","0","0","0","0","0","3","16","0","25001","0","0","0","500000","4","0","16"
"0","0","103301","1","15","30","200","0","0","0","15","0","0","0","3","18","0","25001","0","0","0","600000","5","0","18"
"0","0","103401","1","18","50","100","0","0","0","0","0","0","0","1","0","0","32034","0","0","0","100000","1","10","0"
"0","0","103401","1","11","50","60","0","0","0","0","0","0","0","2","0","0","31034","0","0","0","100000","1","10","0"
"0","0","103401","0","15","10","20","0","0","0","0","0","0","0","3","2","0","25001","0","0","0","100000","1","0","0"
"0","0","103401","0","15","15","40","0","0","0","0","0","0","0","3","4","0","25001","0","0","0","200000","2","0","0"
"0","0","103401","0","15","20","60","0","0","0","0","0","0","0","3","6","0","25001","0","0","0","400000","3","0","0"
"0","0","103401","0","15","25","80","0","0","0","0","0","0","0","3","8","0","25001","0","0","0","500000","4","0","0"
"0","0","103401","1","15","30","100","0","0","0","0","0","0","0","3","10","0","25001","0","0","0","600000","5","10","0"
"0","0","103501","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","103501","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","103501","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","103601","1","18","50","0","10","0","0","0","0","0","0","1","0","160","32036","3","0","0","100000","1","0","0"
"0","0","103601","1","11","50","0","5","0","0","0","0","0","0","2","0","80","31036","2","0","0","100000","1","0","0"
"0","0","103601","0","15","10","0","5","0","0","0","0","0","0","3","0","100","25001","0","0","0","100000","1","0","0"
"0","0","103601","0","15","15","0","10","0","0","0","0","0","0","3","0","200","25001","0","0","0","200000","2","0","0"
"0","0","103601","0","15","20","0","15","0","0","0","0","0","0","3","0","300","25001","0","0","0","400000","3","0","0"
"0","0","103601","0","15","25","0","20","0","0","0","0","0","0","3","0","400","25001","0","0","0","500000","4","0","0"
"0","0","103601","1","15","30","0","25","2","0","0","0","0","0","3","0","500","25001","0","0","0","600000","5","0","0"
"0","0","103701","1","18","50","240","0","0","0","0","0","0","0","1","0","0","32037","0","0","0","100000","1","0","0"
"0","0","103701","1","11","50","120","0","0","0","0","0","0","0","2","0","0","31037","3","0","0","100000","1","0","0"
"0","0","103701","0","15","10","130","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","100000","1","0","0"
"0","0","103701","0","15","15","260","0","0","10","0","0","0","0","3","0","0","25001","0","0","0","200000","2","0","0"
"0","0","103701","0","15","20","390","0","0","20","0","0","0","0","3","0","0","25001","0","0","0","400000","3","0","0"
"0","0","103701","0","15","25","520","0","0","30","0","0","0","0","3","0","0","25001","0","0","0","500000","4","0","0"
"0","0","103701","1","15","30","650","0","2","40","0","0","0","0","3","0","0","25001","2","0","0","600000","5","0","0"
"0","0","103801","1","18","50","160","0","0","0","0","0","0","0","1","0","0","32038","0","0","0","100000","1","0","25"
"0","0","103801","1","11","50","80","0","0","0","0","0","0","0","2","25","0","31038","3","0","0","100000","1","0","0"
"0","0","103801","0","15","10","100","0","0","0","0","0","0","0","3","4","0","25001","0","0","0","100000","1","0","4"
"0","0","103801","0","15","15","220","0","0","0","0","0","0","0","3","8","0","25001","0","0","0","200000","2","0","8"
"0","0","103801","0","15","20","330","0","0","0","0","0","0","0","3","12","0","25001","0","0","0","400000","3","0","12"
"0","0","103801","0","15","25","440","0","0","0","0","0","0","0","3","16","0","25001","0","0","0","500000","4","0","16"
"0","0","103801","1","15","30","550","0","0","0","0","0","0","0","3","18","0","25001","2","0","0","600000","5","0","18"
"0","0","103901","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","103901","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","103901","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","104001","1","18","50","0","0","0","0","0","0","0","0","1","25","0","32040","0","0","0","100000","1","0","20"
"0","0","104001","1","11","50","0","0","0","0","10","0","0","0","2","25","0","31040","0","0","0","100000","1","0","0"
"0","0","104001","0","15","10","40","0","0","0","0","0","0","0","3","3","0","25001","0","0","0","100000","1","0","3"
"0","0","104001","0","15","15","80","0","0","0","0","0","0","0","3","6","0","25001","0","0","0","200000","2","0","6"
"0","0","104001","0","15","20","120","0","0","0","0","0","0","0","3","9","0","25001","0","0","0","400000","3","0","9"
"0","0","104001","0","15","25","160","0","0","0","0","0","0","0","3","12","0","25001","0","0","0","500000","4","0","12"
"0","0","104001","1","15","30","200","0","0","0","15","0","0","0","3","15","0","25001","0","0","0","600000","5","0","15"
"0","0","104101","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","104101","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","104101","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","104201","1","18","50","0","0","0","0","0","0","0","0","1","0","100","32042","0","0","0","100000","1","10","0"
"0","0","104201","1","11","50","0","0","0","0","0","0","0","0","2","0","60","31042","0","0","0","100000","1","10","0"
"0","0","104201","0","15","10","0","0","0","0","0","0","0","0","3","0","20","25001","0","0","0","100000","1","0","2"
"0","0","104201","0","15","15","0","0","0","0","0","0","0","0","3","0","40","25001","0","0","0","200000","2","0","4"
"0","0","104201","0","15","20","0","0","0","0","0","0","0","0","3","0","60","25001","0","0","0","400000","3","0","6"
"0","0","104201","0","15","25","0","0","0","0","0","0","0","0","3","0","80","25001","0","0","0","500000","4","0","8"
"0","0","104201","1","15","30","0","0","0","0","0","0","0","0","3","0","100","25001","0","0","0","600000","5","10","10"
"0","0","104301","1","18","50","160","0","0","0","0","0","0","0","1","0","0","32043","3","0","0","100000","1","0","0"
"0","0","104301","1","11","50","80","0","0","0","0","0","0","0","2","0","0","31043","2","0","0","100000","1","0","0"
"0","0","104301","0","15","10","100","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","100000","1","0","0"
"0","0","104301","0","15","15","220","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","200000","2","0","0"
"0","0","104301","0","15","20","330","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","400000","3","0","0"
"0","0","104301","0","15","25","440","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","500000","4","0","0"
"0","0","104301","1","15","30","550","0","0","0","0","0","0","0","3","0","0","25001","5","0","0","600000","5","0","0"
"0","0","104401","1","18","50","0","10","0","0","0","0","0","0","1","0","360","32044","0","0","0","100000","1","0","0"
"0","0","104401","1","11","50","0","10","0","0","0","0","0","0","2","0","180","31044","0","0","0","100000","1","0","0"
"0","0","104401","0","15","10","0","10","0","0","0","0","0","0","3","0","180","25001","0","0","0","100000","1","0","0"
"0","0","104401","0","15","15","0","20","0","0","0","0","0","0","3","0","360","25001","0","0","0","200000","2","0","0"
"0","0","104401","0","15","20","0","20","0","0","0","0","0","0","3","0","540","25001","0","0","0","400000","3","0","0"
"0","0","104401","0","15","25","0","30","0","0","0","0","0","0","3","0","720","25001","0","0","0","500000","4","0","0"
"0","0","104401","1","15","30","0","50","0","0","0","0","0","0","3","0","900","25001","0","0","0","600000","5","0","0"
"0","0","104501","1","18","50","0","0","0","0","0","0","0","0","1","10","0","32045","0","1500","0","100000","1","0","4"
"0","0","104501","1","11","50","0","0","0","0","0","0","0","0","2","15","0","31045","0","1000","0","100000","1","0","5"
"0","0","104501","0","15","10","0","0","0","0","0","0","0","0","3","6","0","25001","0","0","0","100000","1","0","2"
"0","0","104501","0","15","15","0","0","0","0","0","0","0","0","3","12","0","25001","0","0","0","200000","2","0","4"
"0","0","104501","0","15","20","0","0","0","0","0","0","0","0","3","18","0","25001","0","0","0","400000","3","0","6"
"0","0","104501","0","15","25","0","0","0","0","0","0","0","0","3","24","0","25001","0","0","0","500000","4","0","8"
"0","0","104501","1","15","30","0","0","0","0","0","0","0","0","3","30","0","25001","0","0","0","600000","5","0","10"
"0","0","104601","1","18","50","180","0","0","15","0","0","0","0","1","0","0","32046","0","0","0","100000","1","0","0"
"0","0","104601","1","11","50","80","0","0","0","0","0","0","0","2","0","0","31046","3","0","0","100000","1","0","0"
"0","0","104601","0","15","10","100","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","100000","1","0","0"
"0","0","104601","0","15","15","200","0","0","10","0","0","0","0","3","0","0","25001","0","0","0","200000","2","0","0"
"0","0","104601","0","15","20","300","0","0","20","0","0","0","0","3","0","0","25001","0","0","0","400000","3","0","0"
"0","0","104601","0","15","25","400","0","0","30","0","0","0","0","3","0","0","25001","0","0","0","500000","4","0","0"
"0","0","104601","1","15","30","500","0","2","40","0","0","0","0","3","0","0","25001","2","0","0","600000","5","0","0"
"0","0","104701","1","18","50","0","0","0","0","0","0","0","0","1","10","0","32047","5","0","0","100000","1","10","10"
"0","0","104701","1","11","50","0","0","0","0","0","0","0","0","2","15","0","31047","3","0","0","100000","1","10","15"
"0","0","104701","0","15","10","0","0","0","0","0","0","0","0","3","6","0","25001","0","0","0","100000","1","0","6"
"0","0","104701","0","15","15","0","0","0","0","0","0","0","0","3","12","0","25001","0","0","0","200000","2","0","12"
"0","0","104701","0","15","20","0","0","0","0","0","0","0","0","3","18","0","25001","0","0","0","400000","3","0","18"
"0","0","104701","0","15","25","0","0","0","0","0","0","0","0","3","24","0","25001","0","0","0","500000","4","0","24"
"0","0","104701","1","15","30","0","0","0","0","0","0","0","0","3","30","0","25001","2","0","0","600000","5","10","30"
"0","0","104801","1","18","50","95","0","0","0","0","0","0","0","1","0","0","32048","5","0","0","100000","1","0","0"
"0","0","104801","1","11","50","55","0","0","0","0","0","0","0","2","0","0","31048","5","0","0","100000","1","0","0"
"0","0","104801","0","15","10","20","0","0","0","0","0","0","0","3","1","0","25001","0","0","0","100000","1","0","1"
"0","0","104801","0","15","15","40","0","0","0","0","0","0","0","3","2","0","25001","0","0","0","200000","2","0","2"
"0","0","104801","0","15","20","60","0","0","0","0","0","0","0","3","3","0","25001","0","0","0","400000","3","0","3"
"0","0","104801","0","15","25","80","0","0","0","0","0","0","0","3","4","0","25001","0","0","0","500000","4","0","4"
"0","0","104801","1","15","30","90","0","0","0","15","0","0","0","3","5","0","25001","0","0","0","600000","5","0","5"
"0","0","104901","1","18","50","95","0","0","0","0","0","0","0","1","0","0","32049","5","0","0","100000","1","0","0"
"0","0","104901","1","11","50","55","0","0","0","0","0","0","0","2","0","0","31049","5","0","0","100000","1","0","0"
"0","0","104901","0","15","10","10","0","0","0","0","0","0","0","3","2","0","25001","0","0","0","100000","1","0","4"
"0","0","104901","0","15","15","20","0","0","0","0","0","0","0","3","4","0","25001","0","0","0","200000","2","0","8"
"0","0","104901","0","15","20","30","0","0","0","0","0","0","0","3","6","0","25001","0","0","0","400000","3","0","12"
"0","0","104901","0","15","25","40","0","0","0","0","0","0","0","3","8","0","25001","0","0","0","500000","4","0","16"
"0","0","104901","1","15","30","50","0","0","0","0","0","0","0","3","10","0","25001","0","0","0","600000","5","0","20"
"0","0","105001","1","18","50","0","10","0","0","0","0","0","0","1","0","150","32050","3","0","0","100000","1","0","0"
"0","0","105001","1","11","50","0","5","0","0","0","0","0","0","2","0","75","31050","2","0","0","100000","1","0","0"
"0","0","105001","0","15","10","0","6","0","0","0","0","0","0","3","0","100","25001","0","0","0","100000","1","0","0"
"0","0","105001","0","15","15","0","12","0","0","0","0","0","0","3","0","200","25001","0","0","0","200000","2","0","0"
"0","0","105001","0","15","20","0","18","0","0","0","0","0","0","3","0","300","25001","0","0","0","400000","3","0","0"
"0","0","105001","0","15","25","0","24","0","0","0","0","0","0","3","0","400","25001","0","0","0","500000","4","0","0"
"0","0","105001","1","15","30","0","30","0","0","0","0","0","0","3","0","500","25001","0","0","0","600000","5","0","0"
"0","0","105101","1","18","50","160","0","0","0","0","0","0","0","1","0","0","32051","5","0","0","100000","1","0","0"
"0","0","105101","1","11","50","80","0","0","0","0","0","0","0","2","0","0","31051","0","0","0","100000","1","0","0"
"0","0","105101","0","15","10","100","0","0","10","0","0","0","0","3","0","0","25001","0","0","0","100000","1","0","0"
"0","0","105101","0","15","15","220","0","0","20","0","0","0","0","3","0","0","25001","0","0","0","200000","2","0","0"
"0","0","105101","0","15","20","330","0","0","30","0","0","0","0","3","0","0","25001","0","0","0","400000","3","0","0"
"0","0","105101","0","15","25","440","0","0","40","0","0","0","0","3","0","0","25001","0","0","0","500000","4","0","0"
"0","0","105101","1","15","30","550","0","0","50","0","1","0","0","3","0","0","25001","5","0","0","600000","5","0","0"
"0","0","105201","1","18","50","0","0","0","0","0","0","0","0","1","4","0","32052","0","1500","0","100000","1","0","10"
"0","0","105201","1","11","50","0","0","0","0","0","0","0","0","2","5","0","31052","0","1000","0","100000","1","0","15"
"0","0","105201","0","15","10","0","0","0","0","0","0","0","0","3","2","0","25001","0","0","0","100000","1","0","6"
"0","0","105201","0","15","15","0","0","0","0","0","0","0","0","3","4","0","25001","0","0","0","200000","2","0","12"
"0","0","105201","0","15","20","0","0","0","0","0","0","0","0","3","6","0","25001","0","0","0","400000","3","0","18"
"0","0","105201","0","15","25","0","0","0","0","0","0","0","0","3","8","0","25001","0","0","0","500000","4","0","24"
"0","0","105201","1","15","30","0","0","0","0","0","0","0","0","3","10","0","25001","0","0","0","600000","5","0","30"
"0","0","105301","1","18","50","160","0","0","0","0","0","0","0","1","0","0","32053","5","0","0","100000","1","0","0"
"0","0","105301","1","11","50","80","0","0","0","0","0","0","0","2","0","0","31053","3","0","0","100000","1","0","0"
"0","0","105301","0","15","10","100","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","100000","1","0","0"
"0","0","105301","0","15","15","200","0","0","10","0","0","0","0","3","0","0","25001","0","0","0","200000","2","0","0"
"0","0","105301","0","15","20","300","0","0","20","0","0","0","0","3","0","0","25001","0","0","0","400000","3","0","0"
"0","0","105301","0","15","25","400","0","0","30","0","0","0","0","3","0","0","25001","0","0","0","500000","4","0","0"
"0","0","105301","1","15","30","500","0","2","40","0","0","0","0","3","0","0","25001","2","0","0","600000","5","0","0"
"0","0","105401","1","18","50","0","0","0","0","0","0","0","0","1","15","0","32054","5","1500","0","100000","1","0","15"
"0","0","105401","1","11","50","0","0","0","0","0","0","0","0","2","20","0","31054","0","1000","0","100000","1","0","0"
"0","0","105401","0","15","10","0","0","0","0","0","0","0","0","3","3","0","25001","0","0","0","100000","1","0","3"
"0","0","105401","0","15","15","0","0","0","0","0","0","0","0","3","6","0","25001","0","0","0","200000","2","0","6"
"0","0","105401","0","15","20","0","0","0","0","0","0","0","0","3","9","0","25001","0","0","0","400000","3","0","9"
"0","0","105401","0","15","25","0","0","0","0","0","0","0","0","3","12","0","25001","0","0","0","500000","4","0","12"
"0","0","105401","1","15","30","0","0","0","0","0","0","0","0","3","15","0","25001","5","0","0","600000","5","0","15"
"0","0","105501","1","18","50","160","0","0","0","0","0","0","0","1","0","0","32055","5","0","0","100000","1","0","0"
"0","0","105501","1","11","50","80","0","0","0","10","0","0","0","2","0","0","31055","3","0","0","100000","1","0","0"
"0","0","105501","0","15","10","100","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","100000","1","0","0"
"0","0","105501","0","15","15","220","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","200000","2","0","0"
"0","0","105501","0","15","20","330","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","400000","3","0","0"
"0","0","105501","0","15","25","440","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","500000","4","0","0"
"0","0","105501","1","15","30","550","0","0","0","15","0","0","0","3","0","0","25001","2","0","0","600000","5","0","0"
"0","0","105601","1","18","50","0","0","0","0","0","0","0","0","1","10","0","32056","7","1500","0","100000","1","0","10"
"0","0","105601","1","11","50","0","0","0","0","0","0","0","0","2","15","0","31056","8","1000","0","100000","1","0","15"
"0","0","105601","0","15","10","0","0","0","0","0","0","0","0","3","6","0","25001","0","0","0","100000","1","0","6"
"0","0","105601","0","15","15","0","0","0","0","0","0","0","0","3","12","0","25001","0","0","0","200000","2","0","12"
"0","0","105601","0","15","20","0","0","0","0","0","0","0","0","3","18","0","25001","0","0","0","400000","3","0","18"
"0","0","105601","0","15","25","0","0","0","0","0","0","0","0","3","24","0","25001","0","0","0","500000","4","0","24"
"0","0","105601","1","15","30","0","0","0","0","0","0","0","0","3","30","0","25001","10","0","0","600000","5","0","30"
"0","0","105701","1","18","50","240","0","0","0","0","0","0","0","1","0","0","32057","3","0","0","100000","1","0","0"
"0","0","105701","1","11","50","120","0","0","0","0","0","0","0","2","0","0","31057","2","0","0","100000","1","0","0"
"0","0","105701","0","15","10","100","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","100000","1","0","0"
"0","0","105701","0","15","15","200","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","200000","2","0","0"
"0","0","105701","0","15","20","300","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","400000","3","0","0"
"0","0","105701","0","15","25","400","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","500000","4","0","0"
"0","0","105701","1","15","30","500","0","0","20","0","0","0","0","3","0","0","25001","2","0","0","600000","5","0","0"
"0","0","105801","1","18","50","0","0","0","0","0","0","0","0","1","5","0","32058","0","1500","0","100000","1","10","5"
"0","0","105801","1","11","50","0","0","0","0","0","0","0","0","2","10","0","31058","0","1000","0","100000","1","0","10"
"0","0","105801","0","15","10","0","0","0","0","0","0","0","0","3","4","0","25001","0","0","0","100000","1","0","4"
"0","0","105801","0","15","15","0","0","0","0","0","0","0","0","3","8","0","25001","0","0","0","200000","2","0","8"
"0","0","105801","0","15","20","0","0","0","0","0","0","0","0","3","12","0","25001","0","0","0","400000","3","0","12"
"0","0","105801","0","15","25","0","0","0","0","0","0","0","0","3","16","0","25001","0","0","0","500000","4","0","16"
"0","0","105801","1","15","30","0","0","0","0","0","0","0","0","3","20","0","25001","0","0","0","600000","5","0","20"
"0","0","105901","1","18","50","100","0","0","0","0","0","0","0","1","0","0","32059","0","0","0","100000","1","10","0"
"0","0","105901","1","11","50","60","0","0","0","0","0","0","0","2","0","0","31059","0","0","0","100000","1","10","0"
"0","0","105901","0","15","10","20","0","0","0","0","0","0","0","3","1","0","25001","0","0","0","100000","1","0","1"
"0","0","105901","0","15","15","40","0","0","0","0","0","0","0","3","2","0","25001","0","0","0","200000","2","0","2"
"0","0","105901","0","15","20","60","0","0","0","0","0","0","0","3","3","0","25001","0","0","0","400000","3","0","3"
"0","0","105901","0","15","25","80","0","0","0","0","0","0","0","3","4","0","25001","0","0","0","500000","4","0","4"
"0","0","105901","1","15","30","100","0","0","0","0","0","0","0","3","5","0","25001","0","0","0","600000","5","10","5"
"0","0","106001","1","18","50","0","10","0","0","0","0","0","0","1","0","160","32060","3","0","0","100000","1","0","0"
"0","0","106001","1","11","50","0","5","0","0","0","0","0","0","2","0","80","31060","2","0","0","100000","1","0","0"
"0","0","106001","0","15","10","0","5","0","0","0","0","0","0","3","0","100","25001","0","0","0","100000","1","0","0"
"0","0","106001","0","15","15","0","10","0","0","0","0","0","0","3","0","200","25001","0","0","0","200000","2","0","0"
"0","0","106001","0","15","20","0","15","0","0","0","0","0","0","3","0","300","25001","0","0","0","400000","3","0","0"
"0","0","106001","0","15","25","0","20","0","0","0","0","0","0","3","0","400","25001","0","0","0","500000","4","0","0"
"0","0","106001","1","15","30","0","25","2","0","0","0","0","0","3","0","500","25001","0","0","0","600000","5","0","0"
"0","0","106101","1","18","50","0","0","0","0","0","0","0","0","1","5","0","32061","5","1500","0","100000","1","0","5"
"0","0","106101","1","11","25","0","0","0","0","0","0","0","0","2","10","0","31061","0","1000","0","100000","1","0","10"
"0","0","106101","0","15","10","100","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","100000","1","0","0"
"0","0","106101","0","15","15","200","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","200000","2","0","0"
"0","0","106101","0","15","20","300","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","400000","3","0","0"
"0","0","106101","0","15","25","400","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","500000","4","0","0"
"0","0","106101","1","15","30","500","0","2","0","0","0","0","0","3","0","0","25001","5","0","0","600000","5","0","0"
"0","0","106301","1","18","50","200","0","0","100","0","0","0","0","1","0","0","32063","0","0","0","100000","1","0","0"
"0","0","106301","1","11","50","80","0","0","0","0","0","0","0","2","0","0","31063","3","0","0","100000","1","0","0"
"0","0","106301","0","15","10","100","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","100000","1","0","0"
"0","0","106301","0","15","15","200","0","0","10","0","0","0","0","3","0","0","25001","0","0","0","200000","2","0","0"
"0","0","106301","0","15","20","300","0","0","20","0","0","0","0","3","0","0","25001","0","0","0","400000","3","0","0"
"0","0","106301","0","15","25","400","0","0","30","0","0","0","0","3","0","0","25001","0","0","0","500000","4","0","0"
"0","0","106301","1","15","30","500","0","2","40","0","0","0","0","3","0","0","25001","2","0","0","600000","5","0","0"
"0","0","106401","1","18","50","240","0","0","200","0","0","0","0","1","0","0","32064","0","0","0","100000","1","0","0"
"0","0","106401","1","11","50","120","0","0","0","0","0","0","0","2","0","0","31064","3","0","0","100000","1","0","0"
"0","0","106401","0","15","10","130","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","100000","1","0","0"
"0","0","106401","0","15","15","260","0","0","10","0","0","0","0","3","0","0","25001","0","0","0","200000","2","0","0"
"0","0","106401","0","15","20","390","0","0","20","0","0","0","0","3","0","0","25001","0","0","0","400000","3","0","0"
"0","0","106401","0","15","25","520","0","0","30","0","0","0","0","3","0","0","25001","0","0","0","500000","4","0","0"
"0","0","106401","1","15","30","650","0","2","40","0","0","0","0","3","0","0","25001","0","0","0","600000","5","0","0"
"0","0","106501","1","18","50","240","0","0","200","0","0","0","0","1","0","0","32065","0","0","0","100000","1","0","0"
"0","0","106501","1","11","50","120","0","0","0","0","0","0","0","2","0","0","31065","0","0","0","100000","1","0","0"
"0","0","106501","0","15","10","130","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","100000","1","0","0"
"0","0","106501","0","15","15","260","0","0","10","0","0","0","0","3","0","0","25001","0","0","0","200000","2","0","0"
"0","0","106501","0","15","20","390","0","0","20","0","0","0","0","3","0","0","25001","0","0","0","400000","3","0","0"
"0","0","106501","0","15","25","520","0","0","30","0","0","0","0","3","0","0","25001","0","0","0","500000","4","0","0"
"0","0","106501","1","15","30","650","0","0","40","0","0","0","0","3","0","0","25001","0","0","0","600000","5","0","0"
"0","0","106601","1","18","50","100","0","0","0","0","0","0","0","1","0","0","32066","3","0","0","100000","1","0","0"
"0","0","106601","1","11","50","150","0","0","0","0","0","0","0","2","0","0","31066","2","0","0","100000","1","0","0"
"0","0","106601","0","15","10","200","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","100000","1","0","0"
"0","0","106601","0","15","15","250","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","200000","2","0","0"
"0","0","106601","0","15","20","300","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","400000","3","0","0"
"0","0","106601","0","15","25","400","0","0","0","0","0","0","0","3","0","0","25001","0","0","0","500000","4","0","0"
"0","0","106601","1","15","30","600","0","0","0","0","0","0","0","3","0","0","25001","5","0","0","600000","5","0","0"
"0","0","106701","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","106701","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","106701","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","106801","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","106801","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","106801","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","106901","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","106901","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","106901","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","107001","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","107001","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0","0","107001","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"0","0","107101","1","18","50","390","0","0","0","0","0","0","0","1","0","0","32071","0","0","0","100000","1","0","0"
"0","0","107101","1","11","25","260","0","0","0","0","0","0","0","2","0","0","31071","0","0","0","100000","1","0","0"
"0","0","107101","0","15","10","260","0","0","10","0","0","0","0","3","0","0","25001","0","0","0","100000","1","0","0"
