101838533199d75d9a913abe847d1a9b88d893b2227bbca4ccf41f556b5cd71e,df7db5cf001c82eeeaf3c4b84ff651c620e3e8573cf57645ae3bdeaad32c4023,c6bfdf543c1d1b0f7a311ad354bf08c4aa1ebfc9c8df3490fa54310a82804466,9303ce95892835191cba6e308cae9375e7b5e96279e022084c1e49b609240ece,222da14a8eeaa246a7d1c1a46e4e7982824a85cd907c8d4d5618da055ecbc75b,bdb87cbea84b21cb26906bdbbd0dc318c3011c21d98e513547e019d724653d19,041bf20d72d029d52175b8464bc097e9ca7e0a07ad8c26863cb9b1624356c577,499cc5e5473191def37b55b5a45fc36c2fc07d2dd1201dede37193dc1aa3456a,bccf691d71fa9fb94a9a99a91b9d96d144466fa3f8a890d38652c85a3a94a3b2,ac1007ba84f8531b46b1bd28e9e2da1d096a94a2a57e04e2fcd68bb74a32c1d6
"11131","580","25021","11103","0","0","2","540000","0","0"
"11141","580","25021","11104","0","0","2","540000","0","0"
"11151","580","25021","11105","0","0","2","540000","0","0"
"11211","580","25021","11201","0","0","2","540000","0","0"
"11221","580","25021","11202","0","0","2","540000","0","0"
"11231","580","25021","11203","0","0","2","540000","0","0"
"11241","580","25021","11204","0","0","2","540000","0","0"
"11251","580","25021","11205","0","0","2","540000","0","0"
"11311","580","25021","11301","0","0","2","540000","0","0"
"11321","580","25021","11302","0","0","2","540000","0","0"
"11331","580","25021","11303","0","0","2","540000","0","0"
"11341","580","25021","11304","0","0","2","540000","0","0"
"11351","580","25021","11305","0","0","2","540000","0","0"
"11411","580","25021","11401","0","0","2","540000","0","0"
"11421","580","25021","11402","0","0","2","540000","0","0"
"11431","580","25021","11403","0","0","2","540000","0","0"
"11441","580","25021","11404","0","0","2","540000","0","0"
"11451","580","25021","11405","0","0","2","540000","0","0"
"11511","580","25021","11501","0","0","2","540000","0","0"
"11521","580","25021","11502","0","0","2","540000","0","0"
"11531","580","25021","11503","0","0","2","540000","0","0"
"11541","580","25021","11504","0","0","2","540000","0","0"
"11551","580","25021","11505","0","0","2","540000","0","0"
"11611","580","25021","11601","0","0","2","540000","0","0"
"11621","580","25021","11602","0","0","2","540000","0","0"
"11631","580","25021","11603","0","0","2","540000","0","0"
"11641","580","25021","11604","0","0","2","540000","0","0"
"11651","580","25021","11605","0","0","2","540000","0","0"
"11711","580","25021","11701","0","0","2","540000","0","0"
"11721","580","25021","11702","0","0","2","540000","0","0"
"11731","580","25021","11703","0","0","2","540000","0","0"
"11741","580","25021","11704","0","0","2","540000","0","0"
"11751","580","25021","11705","0","0","2","540000","0","0"
"11811","580","25021","11801","0","0","2","540000","0","0"
"11821","580","25021","11802","0","0","2","540000","0","0"
"11831","580","25021","11803","0","0","2","540000","0","0"
"11841","580","25021","11804","0","0","2","540000","0","0"
"11851","580","25021","11805","0","0","2","540000","0","0"
"11911","580","25021","11901","0","0","2","540000","0","0"
"11921","580","25021","11902","0","0","2","540000","0","0"
"11931","580","25021","11903","0","0","2","540000","0","0"
"11941","580","25021","11904","0","0","2","540000","0","0"
"11951","580","25021","11905","0","0","2","540000","0","0"
"12011","580","25021","12001","0","0","2","540000","0","0"
"12021","580","25021","12002","0","0","2","540000","0","0"
"12031","580","25021","12003","0","0","2","540000","0","0"
"12041","580","25021","12004","0","0","2","540000","0","0"
"12051","580","25021","12005","0","0","2","540000","0","0"
"12111","580","25021","12101","0","0","2","540000","0","0"
"12121","580","25021","12102","0","0","2","540000","0","0"
"12131","580","25021","12103","0","0","2","540000","0","0"
"12141","580","25021","12104","0","0","2","540000","0","0"
"12151","580","25021","12105","0","0","2","540000","0","0"
"12211","1450","25021","12201","0","0","2","540000","0","0"
"12221","1450","25021","12202","0","0","2","540000","0","0"
"12311","580","25021","12301","0","0","2","540000","0","0"
"12321","580","25021","12302","0","0","2","540000","0","0"
"12331","580","25021","12303","0","0","2","540000","0","0"
"12341","580","25021","12304","0","0","2","540000","0","0"
"12351","580","25021","12305","0","0","2","540000","0","0"
"12411","580","25021","12401","0","0","2","540000","0","0"
"12421","580","25021","12402","0","0","2","540000","0","0"
"12431","580","25021","12403","0","0","2","540000","0","0"
"12441","580","25021","12404","0","0","2","540000","0","0"
"12451","580","25021","12405","0","0","2","540000","0","0"
"12511","580","25021","12501","0","0","2","540000","0","0"
"12521","580","25021","12502","0","0","2","540000","0","0"
"12531","580","25021","12503","0","0","2","540000","0","0"
"12541","580","25021","12504","0","0","2","540000","0","0"
"12551","580","25021","12505","0","0","2","540000","0","0"
"12611","970","25021","12601","0","0","2","540000","0","0"
"12621","970","25021","12602","0","0","2","540000","0","0"
"12631","970","25021","12603","0","0","2","540000","0","0"
"12711","580","25021","12701","0","0","2","540000","0","0"
"12721","580","25021","12702","0","0","2","540000","0","0"
"12731","580","25021","12703","0","0","2","540000","0","0"
"12741","580","25021","12704","0","0","2","540000","0","0"
"12751","580","25021","12705","0","0","2","540000","0","0"
"12811","580","25021","12801","0","0","2","540000","0","0"
"12821","580","25021","12802","0","0","2","540000","0","0"
"12831","580","25021","12803","0","0","2","540000","0","0"
"12841","580","25021","12804","0","0","2","540000","0","0"
"12851","580","25021","12805","0","0","2","540000","0","0"
"12911","580","25021","12901","0","0","2","540000","0","0"
"12921","580","25021","12902","0","0","2","540000","0","0"
"12931","580","25021","12903","0","0","2","540000","0","0"
"12941","580","25021","12904","0","0","2","540000","0","0"
"12951","580","25021","12905","0","0","2","540000","0","0"
"13011","580","25021","13001","0","0","2","540000","0","0"
"13021","580","25021","13002","0","0","2","540000","0","0"
"13031","580","25021","13003","0","0","2","540000","0","0"
"13041","580","25021","13004","0","0","2","540000","0","0"
"13051","580","25021","13005","0","0","2","540000","0","0"
"13111","580","25021","13101","0","0","2","540000","0","0"
"13121","580","25021","13102","0","0","2","540000","0","0"
"13131","580","25021","13103","0","0","2","540000","0","0"
"13141","580","25021","13104","0","0","2","540000","0","0"
"13151","580","25021","13105","0","0","2","540000","0","0"
"13211","580","25021","13201","0","0","2","540000","0","0"
"13221","580","25021","13202","0","0","2","540000","0","0"
"13231","580","25021","13203","0","0","2","540000","0","0"
"13241","580","25021","13204","0","0","2","540000","0","0"
"13251","580","25021","13205","0","0","2","540000","0","0"
"13311","970","25021","13301","0","0","2","540000","0","0"
"13321","970","25021","13302","0","0","2","540000","0","0"
"13331","970","25021","13303","0","0","2","540000","0","0"
"13411","2900","25021","13401","0","0","2","540000","0","0"
"13511","580","25021","13501","0","0","2","540000","0","0"
"13521","580","25021","13502","0","0","2","540000","0","0"
"13531","580","25021","13503","0","0","2","540000","0","0"
"13541","580","25021","13504","0","0","2","540000","0","0"
"13551","580","25021","13505","0","0","2","540000","0","0"
"13611","580","25021","13601","0","0","2","540000","0","0"
"13621","580","25021","13602","0","0","2","540000","0","0"
"13631","580","25021","13603","0","0","2","540000","0","0"
"13641","580","25021","13604","0","0","2","540000","0","0"
"13651","580","25021","13605","0","0","2","540000","0","0"
"13711","580","25021","13701","0","0","2","540000","0","0"
"13721","580","25021","13702","0","0","2","540000","0","0"
"13731","580","25021","13703","0","0","2","540000","0","0"
"13741","580","25021","13704","0","0","2","540000","0","0"
"13751","580","25021","13705","0","0","2","540000","0","0"
"13811","680","25021","13801","0","0","2","550000","0","0"
"13821","680","25021","13802","0","0","2","550000","0","0"
"13831","680","25021","13803","0","0","2","550000","0","0"
"13841","680","25021","13804","0","0","2","550000","0","0"
"13851","680","25021","13805","0","0","2","550000","0","0"
"13911","680","25021","13901","0","0","2","550000","0","0"
"13921","680","25021","13902","0","0","2","550000","0","0"
"13931","680","25021","13903","0","0","2","550000","0","0"
"13941","680","25021","13904","0","0","2","550000","0","0"
"13951","680","25021","13905","0","0","2","550000","0","0"
"14011","680","25021","14001","0","0","2","550000","0","0"
"14021","680","25021","14002","0","0","2","550000","0","0"
"14031","680","25021","14003","0","0","2","550000","0","0"
"14041","680","25021","14004","0","0","2","550000","0","0"
"14051","680","25021","14005","0","0","2","550000","0","0"
"14111","680","25021","14101","0","0","2","550000","0","0"
"14121","680","25021","14102","0","0","2","550000","0","0"
"14131","680","25021","14103","0","0","2","550000","0","0"
"14141","680","25021","14104","0","0","2","550000","0","0"
"14151","680","25021","14105","0","0","2","550000","0","0"
"14211","680","25021","14201","0","0","2","550000","0","0"
"14221","680","25021","14202","0","0","2","550000","0","0"
"14231","680","25021","14203","0","0","2","550000","0","0"
"14241","680","25021","14204","0","0","2","550000","0","0"
"14251","680","25021","14205","0","0","2","550000","0","0"
"14311","680","25021","14301","0","0","2","550000","0","0"
"14321","680","25021","14302","0","0","2","550000","0","0"
"14331","680","25021","14303","0","0","2","550000","0","0"
"14341","680","25021","14304","0","0","2","550000","0","0"
"14351","680","25021","14305","0","0","2","550000","0","0"
"14411","680","25021","14401","0","0","2","550000","0","0"
"14421","680","25021","14402","0","0","2","550000","0","0"
"14431","680","25021","14403","0","0","2","550000","0","0"
"14441","680","25021","14404","0","0","2","550000","0","0"
"14451","680","25021","14405","0","0","2","550000","0","0"
"14511","680","25021","14501","0","0","2","550000","0","0"
"14521","680","25021","14502","0","0","2","550000","0","0"
"14531","680","25021","14503","0","0","2","550000","0","0"
"14541","680","25021","14504","0","0","2","550000","0","0"
"14551","680","25021","14505","0","0","2","550000","0","0"
"14611","680","25021","14601","0","0","2","550000","0","0"
"14621","680","25021","14602","0","0","2","550000","0","0"
"14631","680","25021","14603","0","0","2","550000","0","0"
"14641","680","25021","14604","0","0","2","550000","0","0"
"14651","680","25021","14605","0","0","2","550000","0","0"
"14711","1700","25021","14701","0","0","2","550000","0","0"
"14721","1700","25021","14702","0","0","2","550000","0","0"
"14811","1700","25021","14801","0","0","2","550000","0","0"
"14821","1700","25021","14802","0","0","2","550000","0","0"
"14911","680","25021","14901","0","0","2","550000","0","0"
"14921","680","25021","14902","0","0","2","550000","0","0"
"14931","680","25021","14903","0","0","2","550000","0","0"
"14941","680","25021","14904","0","0","2","550000","0","0"
"14951","680","25021","14905","0","0","2","550000","0","0"
"15011","680","25021","15001","0","0","2","550000","0","0"
"15021","680","25021","15002","0","0","2","550000","0","0"
"15031","680","25021","15003","0","0","2","550000","0","0"
"15041","680","25021","15004","0","0","2","550000","0","0"
"15051","680","25021","15005","0","0","2","550000","0","0"
"15111","680","25021","15101","0","0","2","550000","0","0"
"15121","680","25021","15102","0","0","2","550000","0","0"
"15131","680","25021","15103","0","0","2","550000","0","0"
"15141","680","25021","15104","0","0","2","550000","0","0"
"15151","680","25021","15105","0","0","2","550000","0","0"
"15211","3400","25021","15201","0","0","2","550000","0","0"
"15311","1700","25021","15301","0","0","2","550000","0","0"
"15321","1700","25021","15302","0","0","2","550000","0","0"
"15411","680","25021","15401","0","0","2","550000","0","0"
"15421","680","25021","15402","0","0","2","550000","0","0"
"15431","680","25021","15403","0","0","2","550000","0","0"
"15441","680","25021","15404","0","0","2","550000","0","0"
"15451","680","25021","15405","0","0","2","550000","0","0"
"15511","680","25021","15501","0","0","2","550000","0","0"
"15521","680","25021","15502","0","0","2","550000","0","0"
"15531","680","25021","15503","0","0","2","550000","0","0"
"15541","680","25021","15504","0","0","2","550000","0","0"
"15551","680","25021","15505","0","0","2","550000","0","0"
"15611","680","25021","15601","0","0","2","550000","0","0"
"15621","680","25021","15602","0","0","2","550000","0","0"
"15631","680","25021","15603","0","0","2","550000","0","0"
"15641","680","25021","15604","0","0","2","550000","0","0"
"15651","680","25021","15605","0","0","2","550000","0","0"
"15711","680","25021","15701","0","0","2","550000","0","0"
"15721","680","25021","15702","0","0","2","550000","0","0"
"15731","680","25021","15703","0","0","2","550000","0","0"
"15741","680","25021","15704","0","0","2","550000","0","0"
"15751","680","25021","15705","0","0","2","550000","0","0"
"15811","680","25021","15801","0","0","2","550000","0","0"
"15821","680","25021","15802","0","0","2","550000","0","0"
"15831","680","25021","15803","0","0","2","550000","0","0"
"15841","680","25021","15804","0","0","2","550000","0","0"
"15851","680","25021","15805","0","0","2","550000","0","0"
"15911","680","25021","15901","0","0","2","550000","0","0"
"15921","680","25021","15902","0","0","2","550000","0","0"
"15931","680","25021","15903","0","0","2","550000","0","0"
"15941","680","25021","15904","0","0","2","550000","0","0"
"15951","680","25021","15905","0","0","2","550000","0","0"
"16011","680","25021","16001","0","0","2","550000","0","0"
"16021","680","25021","16002","0","0","2","550000","0","0"
"16031","680","25021","16003","0","0","2","550000","0","0"
"16041","680","25021","16004","0","0","2","550000","0","0"
"16051","680","25021","16005","0","0","2","550000","0","0"
"16111","1140","25021","16101","0","0","2","550000","0","0"
"16121","1140","25021","16102","0","0","2","550000","0","0"
"16131","1140","25021","16103","0","0","2","550000","0","0"
"16211","680","25021","16201","0","0","2","550000","0","0"
"16221","680","25021","16202","0","0","2","550000","0","0"
"16231","680","25021","16203","0","0","2","550000","0","0"
"16241","680","25021","16204","0","0","2","550000","0","0"
"16251","680","25021","16205","0","0","2","550000","0","0"
"16311","680","25021","16301","0","0","2","550000","0","0"
"16321","680","25021","16302","0","0","2","550000","0","0"
"16331","680","25021","16303","0","0","2","550000","0","0"
"16341","680","25021","16304","0","0","2","550000","0","0"
"16351","680","25021","16305","0","0","2","550000","0","0"
"16411","680","25021","16401","0","0","2","550000","0","0"
"16421","680","25021","16402","0","0","2","550000","0","0"
"16431","680","25021","16403","0","0","2","550000","0","0"
"16441","680","25021","16404","0","0","2","550000","0","0"
"16451","680","25021","16405","0","0","2","550000","0","0"
"16511","680","25021","16501","0","0","2","550000","0","0"
"16521","680","25021","16502","0","0","2","550000","0","0"
"16531","680","25021","16503","0","0","2","550000","0","0"
"16541","680","25021","16504","0","0","2","550000","0","0"
"16551","680","25021","16505","0","0","2","550000","0","0"
"16611","780","25021","16601","0","0","2","560000","0","0"
"16621","780","25021","16602","0","0","2","560000","0","0"
"16631","780","25021","16603","0","0","2","560000","0","0"
"16641","780","25021","16604","0","0","2","560000","0","0"
"16651","780","25021","16605","0","0","2","560000","0","0"
"16711","780","25021","16701","0","0","2","560000","0","0"
"16721","780","25021","16702","0","0","2","560000","0","0"
"16731","780","25021","16703","0","0","2","560000","0","0"
"16741","780","25021","16704","0","0","2","560000","0","0"
"16751","780","25021","16705","0","0","2","560000","0","0"
"16811","780","25021","16801","0","0","2","560000","0","0"
"16821","780","25021","16802","0","0","2","560000","0","0"
"16831","780","25021","16803","0","0","2","560000","0","0"
"16841","780","25021","16804","0","0","2","560000","0","0"
"16851","780","25021","16805","0","0","2","560000","0","0"
"16911","780","25021","16901","0","0","2","560000","0","0"
"16921","780","25021","16902","0","0","2","560000","0","0"
"16931","780","25021","16903","0","0","2","560000","0","0"
"16941","780","25021","16904","0","0","2","560000","0","0"
"16951","780","25021","16905","0","0","2","560000","0","0"
"17011","780","25021","17001","0","0","2","560000","0","0"
"17021","780","25021","17002","0","0","2","560000","0","0"
"17031","780","25021","17003","0","0","2","560000","0","0"
"17041","780","25021","17004","0","0","2","560000","0","0"
"17051","780","25021","17005","0","0","2","560000","0","0"
"17111","780","25021","17101","0","0","2","560000","0","0"
"17121","780","25021","17102","0","0","2","560000","0","0"
"17131","780","25021","17103","0","0","2","560000","0","0"
"17141","780","25021","17104","0","0","2","560000","0","0"
"17151","780","25021","17105","0","0","2","560000","0","0"
"17211","780","25021","17201","0","0","2","560000","0","0"
"17221","780","25021","17202","0","0","2","560000","0","0"
"17231","780","25021","17203","0","0","2","560000","0","0"
"17241","780","25021","17204","0","0","2","560000","0","0"
"17251","780","25021","17205","0","0","2","560000","0","0"
"17311","780","25021","17301","0","0","2","560000","0","0"
"17321","780","25021","17302","0","0","2","560000","0","0"
"17331","780","25021","17303","0","0","2","560000","0","0"
"17341","780","25021","17304","0","0","2","560000","0","0"
"17351","780","25021","17305","0","0","2","560000","0","0"
"17411","780","25021","17401","0","0","2","560000","0","0"
"17421","780","25021","17402","0","0","2","560000","0","0"
"17431","780","25021","17403","0","0","2","560000","0","0"
"17441","780","25021","17404","0","0","2","560000","0","0"
"17451","780","25021","17405","0","0","2","560000","0","0"
"17511","780","25021","17501","0","0","2","560000","0","0"
"17521","780","25021","17502","0","0","2","560000","0","0"
"17531","780","25021","17503","0","0","2","560000","0","0"
"17541","780","25021","17504","0","0","2","560000","0","0"
"17551","780","25021","17505","0","0","2","560000","0","0"
"17611","1950","25021","17601","0","0","2","560000","0","0"
"17621","1950","25021","17602","0","0","2","560000","0","0"
"17711","1300","25021","17701","0","0","2","560000","0","0"
"17721","1300","25021","17702","0","0","2","560000","0","0"
"17731","1300","25021","17703","0","0","2","560000","0","0"
"17811","780","25021","17801","0","0","2","560000","0","0"
"17821","780","25021","17802","0","0","2","560000","0","0"
"17831","780","25021","17803","0","0","2","560000","0","0"
"17841","780","25021","17804","0","0","2","560000","0","0"
"17851","780","25021","17805","0","0","2","560000","0","0"
"17911","780","25021","17901","0","0","2","560000","0","0"
"17921","780","25021","17902","0","0","2","560000","0","0"
"17931","780","25021","17903","0","0","2","560000","0","0"
"17941","780","25021","17904","0","0","2","560000","0","0"
"17951","780","25021","17905","0","0","2","560000","0","0"
"18011","780","25021","18001","0","0","2","560000","0","0"
"18021","780","25021","18002","0","0","2","560000","0","0"
"18031","780","25021","18003","0","0","2","560000","0","0"
"18041","780","25021","18004","0","0","2","560000","0","0"
"18051","780","25021","18005","0","0","2","560000","0","0"
"18111","1950","25021","18101","0","0","2","560000","0","0"
"18121","1950","25021","18102","0","0","2","560000","0","0"
"18211","780","25021","18201","0","0","2","560000","0","0"
"18221","780","25021","18202","0","0","2","560000","0","0"
"18231","780","25021","18203","0","0","2","560000","0","0"
"18241","780","25021","18204","0","0","2","560000","0","0"
"18251","780","25021","18205","0","0","2","560000","0","0"
"18311","780","25021","18301","0","0","2","560000","0","0"
"18321","780","25021","18302","0","0","2","560000","0","0"
"18331","780","25021","18303","0","0","2","560000","0","0"
"18341","780","25021","18304","0","0","2","560000","0","0"
"18351","780","25021","18305","0","0","2","560000","0","0"
"18411","780","25021","18401","0","0","2","560000","0","0"
"18421","780","25021","18402","0","0","2","560000","0","0"
"18431","780","25021","18403","0","0","2","560000","0","0"
"18441","780","25021","18404","0","0","2","560000","0","0"
"18451","780","25021","18405","0","0","2","560000","0","0"
"18511","780","25021","18501","0","0","2","560000","0","0"
"18521","780","25021","18502","0","0","2","560000","0","0"
"18531","780","25021","18503","0","0","2","560000","0","0"
"18541","780","25021","18504","0","0","2","560000","0","0"
"18551","780","25021","18505","0","0","2","560000","0","0"
"18611","780","25021","18601","0","0","2","560000","0","0"
"18621","780","25021","18602","0","0","2","560000","0","0"
"18631","780","25021","18603","0","0","2","560000","0","0"
"18641","780","25021","18604","0","0","2","560000","0","0"
"18651","780","25021","18605","0","0","2","560000","0","0"
"18711","780","25021","18701","0","0","2","560000","0","0"
"18721","780","25021","18702","0","0","2","560000","0","0"
"18731","780","25021","18703","0","0","2","560000","0","0"
"18741","780","25021","18704","0","0","2","560000","0","0"
"18751","780","25021","18705","0","0","2","560000","0","0"
"18811","780","25021","18801","0","0","2","560000","0","0"
"18821","780","25021","18802","0","0","2","560000","0","0"
"18831","780","25021","18803","0","0","2","560000","0","0"
"18841","780","25021","18804","0","0","2","560000","0","0"
"18851","780","25021","18805","0","0","2","560000","0","0"
"18911","1300","25021","18901","0","0","2","560000","0","0"
"18921","1300","25021","18902","0","0","2","560000","0","0"
"18931","1300","25021","18903","0","0","2","560000","0","0"
"19011","1950","25021","19001","0","0","2","560000","0","0"
"19021","1950","25021","19002","0","0","2","560000","0","0"
"19111","780","25021","19101","0","0","2","560000","0","0"
"19121","780","25021","19102","0","0","2","560000","0","0"
"19131","780","25021","19103","0","0","2","560000","0","0"
"19141","780","25021","19104","0","0","2","560000","0","0"
"19151","780","25021","19105","0","0","2","560000","0","0"
"19211","780","25021","19201","0","0","2","560000","0","0"
"19221","780","25021","19202","0","0","2","560000","0","0"
"19231","780","25021","19203","0","0","2","560000","0","0"
"19241","780","25021","19204","0","0","2","560000","0","0"
"19251","780","25021","19205","0","0","2","560000","0","0"
"19311","780","25021","19301","0","0","2","560000","0","0"
"19321","780","25021","19302","0","0","2","560000","0","0"
"19331","780","25021","19303","0","0","2","560000","0","0"
"19341","780","25021","19304","0","0","2","560000","0","0"
"19351","780","25021","19305","0","0","2","560000","0","0"
"19411","820","25021","19401","0","0","2","570000","0","0"
"19421","820","25021","19402","0","0","2","570000","0","0"
"19431","820","25021","19403","0","0","2","570000","0","0"
"19441","820","25021","19404","0","0","2","570000","0","0"
"19451","820","25021","19405","0","0","2","570000","0","0"
"19511","1370","25021","19501","0","0","2","570000","0","0"
"19521","1370","25021","19502","0","0","2","570000","0","0"
"19531","1370","25021","19503","0","0","2","570000","0","0"
"19611","820","25021","19601","0","0","2","570000","0","0"
"19621","820","25021","19602","0","0","2","570000","0","0"
"19631","820","25021","19603","0","0","2","570000","0","0"
"19641","820","25021","19604","0","0","2","570000","0","0"
"19651","820","25021","19605","0","0","2","570000","0","0"
"19711","820","25021","19701","0","0","2","570000","0","0"
"19721","820","25021","19702","0","0","2","570000","0","0"
"19731","820","25021","19703","0","0","2","570000","0","0"
"19741","820","25021","19704","0","0","2","570000","0","0"
"19751","820","25021","19705","0","0","2","570000","0","0"
"19811","820","25021","19801","0","0","2","570000","0","0"
"19821","820","25021","19802","0","0","2","570000","0","0"
"19831","820","25021","19803","0","0","2","570000","0","0"
"19841","820","25021","19804","0","0","2","570000","0","0"
"19851","820","25021","19805","0","0","2","570000","0","0"
"19911","1370","25021","19901","0","0","2","570000","0","0"
"19921","1370","25021","19902","0","0","2","570000","0","0"
"19931","1370","25021","19903","0","0","2","570000","0","0"
"20011","820","25021","20001","0","0","2","570000","0","0"
"20021","820","25021","20002","0","0","2","570000","0","0"
"20031","820","25021","20003","0","0","2","570000","0","0"
"20041","820","25021","20004","0","0","2","570000","0","0"
"20051","820","25021","20005","0","0","2","570000","0","0"
"20111","820","25021","20101","0","0","2","570000","0","0"
"20121","820","25021","20102","0","0","2","570000","0","0"
"20131","820","25021","20103","0","0","2","570000","0","0"
"20141","820","25021","20104","0","0","2","570000","0","0"
"20151","820","25021","20105","0","0","2","570000","0","0"
"20211","820","25021","20201","0","0","2","570000","0","0"
"20221","820","25021","20202","0","0","2","570000","0","0"
"20231","820","25021","20203","0","0","2","570000","0","0"
"20241","820","25021","20204","0","0","2","570000","0","0"
"20251","820","25021","20205","0","0","2","570000","0","0"
"20311","820","25021","20301","0","0","2","570000","0","0"
"20321","820","25021","20302","0","0","2","570000","0","0"
"20331","820","25021","20303","0","0","2","570000","0","0"
"20341","820","25021","20304","0","0","2","570000","0","0"
"20351","820","25021","20305","0","0","2","570000","0","0"
"20411","1370","25021","20401","0","0","2","570000","0","0"
"20421","1370","25021","20402","0","0","2","570000","0","0"
"20431","1370","25021","20403","0","0","2","570000","0","0"
"20511","820","25021","20501","0","0","2","570000","0","0"
"20521","820","25021","20502","0","0","2","570000","0","0"
"20531","820","25021","20503","0","0","2","570000","0","0"
"20541","820","25021","20504","0","0","2","570000","0","0"
"20551","820","25021","20505","0","0","2","570000","0","0"
"20611","820","25021","20601","0","0","2","570000","0","0"
"20621","820","25021","20602","0","0","2","570000","0","0"
"20631","820","25021","20603","0","0","2","570000","0","0"
"20641","820","25021","20604","0","0","2","570000","0","0"
"20651","820","25021","20605","0","0","2","570000","0","0"
"20711","820","25021","20701","0","0","2","570000","0","0"
"20721","820","25021","20702","0","0","2","570000","0","0"
"20731","820","25021","20703","0","0","2","570000","0","0"
"20741","820","25021","20704","0","0","2","570000","0","0"
"20751","820","25021","20705","0","0","2","570000","0","0"
"20811","820","25021","20801","0","0","2","570000","0","0"
"20821","820","25021","20802","0","0","2","570000","0","0"
"20831","820","25021","20803","0","0","2","570000","0","0"
"20841","820","25021","20804","0","0","2","570000","0","0"
"20851","820","25021","20805","0","0","2","570000","0","0"
"20911","1370","25021","20901","0","0","2","570000","0","0"
"20921","1370","25021","20902","0","0","2","570000","0","0"
"20931","1370","25021","20903","0","0","2","570000","0","0"
"21011","820","25021","21001","0","0","2","570000","0","0"
"21021","820","25021","21002","0","0","2","570000","0","0"
"21031","820","25021","21003","0","0","2","570000","0","0"
"21041","820","25021","21004","0","0","2","570000","0","0"
"21051","820","25021","21005","0","0","2","570000","0","0"
"21111","820","25021","21101","0","0","2","570000","0","0"
"21121","820","25021","21102","0","0","2","570000","0","0"
"21131","820","25021","21103","0","0","2","570000","0","0"
"21141","820","25021","21104","0","0","2","570000","0","0"
"21151","820","25021","21105","0","0","2","570000","0","0"
"21211","820","25021","21201","0","0","2","570000","0","0"
"21221","820","25021","21202","0","0","2","570000","0","0"
"21231","820","25021","21203","0","0","2","570000","0","0"
"21241","820","25021","21204","0","0","2","570000","0","0"
"21251","820","25021","21205","0","0","2","570000","0","0"
"21311","820","25021","21301","0","0","2","570000","0","0"
"21321","820","25021","21302","0","0","2","570000","0","0"
"21331","820","25021","21303","0","0","2","570000","0","0"
"21341","820","25021","21304","0","0","2","570000","0","0"
"21351","820","25021","21305","0","0","2","570000","0","0"
"21411","820","25021","21401","0","0","2","570000","0","0"
"21421","820","25021","21402","0","0","2","570000","0","0"
"21431","820","25021","21403","0","0","2","570000","0","0"
"21441","820","25021","21404","0","0","2","570000","0","0"
"21451","820","25021","21405","0","0","2","570000","0","0"
"21511","820","25021","21501","0","0","2","570000","0","0"
"21521","820","25021","21502","0","0","2","570000","0","0"
"21531","820","25021","21503","0","0","2","570000","0","0"
"21541","820","25021","21504","0","0","2","570000","0","0"
"21551","820","25021","21505","0","0","2","570000","0","0"
"21611","820","25021","21601","0","0","2","570000","0","0"
"21621","820","25021","21602","0","0","2","570000","0","0"
"21631","820","25021","21603","0","0","2","570000","0","0"
"21641","820","25021","21604","0","0","2","570000","0","0"
"21651","820","25021","21605","0","0","2","570000","0","0"
"21711","1370","25021","21701","0","0","2","570000","0","0"
"21721","1370","25021","21702","0","0","2","570000","0","0"
"21731","1370","25021","21703","0","0","2","570000","0","0"
"21811","820","25021","21801","0","0","2","570000","0","0"
"21821","820","25021","21802","0","0","2","570000","0","0"
"21831","820","25021","21803","0","0","2","570000","0","0"
"21841","820","25021","21804","0","0","2","570000","0","0"
"21851","820","25021","21805","0","0","2","570000","0","0"
"21911","820","25021","21901","0","0","2","570000","0","0"
"21921","820","25021","21902","0","0","2","570000","0","0"
"21931","820","25021","21903","0","0","2","570000","0","0"
"21941","820","25021","21904","0","0","2","570000","0","0"
"21951","820","25021","21905","0","0","2","570000","0","0"
"22011","820","25021","22001","0","0","2","570000","0","0"
"22021","820","25021","22002","0","0","2","570000","0","0"
"22031","820","25021","22003","0","0","2","570000","0","0"
"22041","820","25021","22004","0","0","2","570000","0","0"
"22051","820","25021","22005","0","0","2","570000","0","0"
"22111","820","25021","22101","0","0","2","570000","0","0"
"22121","820","25021","22102","0","0","2","570000","0","0"
"22131","820","25021","22103","0","0","2","570000","0","0"
"22141","820","25021","22104","0","0","2","570000","0","0"
"22151","820","25021","22105","0","0","2","570000","0","0"
"22211","820","25021","22201","0","0","2","570000","0","0"
"22221","820","25021","22202","0","0","2","570000","0","0"
"22231","820","25021","22203","0","0","2","570000","0","0"
"22241","820","25021","22204","0","0","2","570000","0","0"
"22251","820","25021","22205","0","0","2","570000","0","0"
"22311","3400","25021","22301","0","0","2","580000","0","0"
"22411","680","25021","22401","0","0","2","580000","0","0"
"22421","680","25021","22402","0","0","2","580000","0","0"
"22431","680","25021","22403","0","0","2","580000","0","0"
"22441","680","25021","22404","0","0","2","580000","0","0"
"22451","680","25021","22405","0","0","2","580000","0","0"
"22511","680","25021","22501","0","0","2","580000","0","0"
"22521","680","25021","22502","0","0","2","580000","0","0"
"22531","680","25021","22503","0","0","2","580000","0","0"
"22541","680","25021","22504","0","0","2","580000","0","0"
"22551","680","25021","22505","0","0","2","580000","0","0"
