e9aac144c8b99a8641c63e8c1ec1d3167db0ae4a01ae956a52d2af58f2af4451,4fe5b008f9536fd03366887c1ca257feee765d593886618f71571bfe6bb70cc8,ed7350c56cddd681ccf53dd353f4decd6929082d83534ac55253911c77accc7b,0758be5950c5b074c22222fe61edd3a64945d6b34ca8db8d47ea1de268d4bb64,d633c6dd8a576bf38685ba13555eeffa81fc32a5eebb1921f554546ffa48eb5a,c841ab53358a3c3da1c3bf40c17b2b3a5ec8b0f260717109383f6dfc01bf9202,18f2a84cb8cec9519cbccce81d91a40599755658fd76850a832fea039169f967,e5b17c862381487a8e25e6ad80cd596a7e02d93dc046de0cf418fd8cf15ce135,8314b3b0b545b79a1171dd43023275743d0389862817ad97f8a25c3a0861a895,e689102cc937f21848b6e7fd273f06c75d9ad53b7315f5d31c1a728f3f84e6d8,bf497dbe4888dad97f69d36b1afc4ae3a8bb8381234e2187a277f605f2cb8dc4,eadf5618848758c33f6f790ca7f3a569fc9ab665a442e42c7cdbb4693b497e3c,548509e99599e42649876d9dcaf6445842691d9e973c87d1c239e33e189be56f,aa0bb8197ecf2999fb96f429a2db72eb7be17f0d18f43f17ced8671232122aef,e312d3adbf6ef4c1e583a763020401847e9ead3c749352d6a8a963f7f3edb288,6e2b2a95146e525c71701b7bf2be23cc3aa0d1048321d96c6d3f440ece8a526c,727e9de8004c809342e53a6dee95c367ac67169ff1a1ca3f586ebeefa7e3f873,4fd288beb0f4045b4a7fdb2dc131da2e6cd5fa3338d0422abdf024eef8de50ee,bc79d91b86ff4f010214f0562357cca9e49c638b1a09d4e6109b9d82bc451c62
"0","20","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","35000000000","0","0","0","0","0","0","92417","241716"
"0","30","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","40000000000","0","0","0","0","0","0","92417","241717"
"0","50","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","50000000000","0","0","0","0","0","0","92417","241718"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","60000000000","0","0","0","0","0","0","92417","241719"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","70000000000","0","0","0","0","0","0","92417","241720"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","1000000000","2","1250","1250","0","25015","2","92418","241801"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","2000000000","2","1250","1250","0","25013","2","92418","241802"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","3000000000","2","1250","1250","0","25015","2","92418","241803"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","4000000000","2","1250","1250","0","25013","2","92418","241804"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","5000000000","2","1250","1250","0","25015","2","92418","241805"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","6000000000","2","1250","1250","0","25013","2","92418","241806"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","7000000000","2","3000","3000","0","25015","2","92418","241807"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","8000000000","2","3000","3000","0","25013","2","92418","241808"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","9000000000","2","3000","3000","0","25015","2","92418","241809"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25011","0","25021","0","1000","10000000000","2","3000","3000","0","25012","2","92418","241810"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25013","0","25021","0","1000","12000000000","2","3000","3000","0","25015","2","92418","241811"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","16000000000","2","3000","3000","0","25014","2","92418","241812"
"2","1000","2","abyss_reward_icon_astralshard","25021","25014","0","25013","0","3000","20000000000","2","3000","3000","0","25015","2","92418","241813"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","25000000000","2","3000","3000","0","25013","2","92418","241814"
"0","10","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","30000000000","0","0","0","0","0","0","92418","241815"
"0","20","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","35000000000","0","0","0","0","0","0","92418","241816"
"0","30","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","40000000000","0","0","0","0","0","0","92418","241817"
"0","50","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","50000000000","0","0","0","0","0","0","92418","241818"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","60000000000","0","0","0","0","0","0","92418","241819"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","70000000000","0","0","0","0","0","0","92418","241820"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","1000000000","2","1250","1250","0","25015","2","92419","241901"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","2000000000","2","1250","1250","0","25013","2","92419","241902"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","3000000000","2","1250","1250","0","25015","2","92419","241903"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","4000000000","2","1250","1250","0","25013","2","92419","241904"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","5000000000","2","1250","1250","0","25015","2","92419","241905"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","6000000000","2","1250","1250","0","25013","2","92419","241906"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","7000000000","2","3000","3000","0","25015","2","92419","241907"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","8000000000","2","3000","3000","0","25013","2","92419","241908"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","9000000000","2","3000","3000","0","25015","2","92419","241909"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25011","0","25021","0","1000","10000000000","2","3000","3000","0","25012","2","92419","241910"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25013","0","25021","0","1000","12000000000","2","3000","3000","0","25015","2","92419","241911"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","16000000000","2","3000","3000","0","25014","2","92419","241912"
"2","1000","2","abyss_reward_icon_astralshard","25021","25014","0","25013","0","3000","20000000000","2","3000","3000","0","25015","2","92419","241913"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","25000000000","2","3000","3000","0","25013","2","92419","241914"
"0","10","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","30000000000","0","0","0","0","0","0","92419","241915"
"0","20","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","35000000000","0","0","0","0","0","0","92419","241916"
"0","30","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","40000000000","0","0","0","0","0","0","92419","241917"
"0","50","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","50000000000","0","0","0","0","0","0","92419","241918"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","60000000000","0","0","0","0","0","0","92419","241919"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","70000000000","0","0","0","0","0","0","92419","241920"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","1000000000","2","1250","1250","0","25015","2","92420","242001"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","2000000000","2","1250","1250","0","25013","2","92420","242002"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","3000000000","2","1250","1250","0","25015","2","92420","242003"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","4000000000","2","1250","1250","0","25013","2","92420","242004"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","5000000000","2","1250","1250","0","25015","2","92420","242005"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","6000000000","2","1250","1250","0","25013","2","92420","242006"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","7000000000","2","3000","3000","0","25015","2","92420","242007"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","8000000000","2","3000","3000","0","25013","2","92420","242008"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","9000000000","2","3000","3000","0","25015","2","92420","242009"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25011","0","25021","0","1000","10000000000","2","3000","3000","0","25012","2","92420","242010"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25013","0","25021","0","1000","12000000000","2","3000","3000","0","25015","2","92420","242011"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","16000000000","2","3000","3000","0","25014","2","92420","242012"
"2","1000","2","abyss_reward_icon_astralshard","25021","25014","0","25013","0","3000","20000000000","2","3000","3000","0","25015","2","92420","242013"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","25000000000","2","3000","3000","0","25013","2","92420","242014"
"0","10","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","30000000000","0","0","0","0","0","0","92420","242015"
"0","20","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","35000000000","0","0","0","0","0","0","92420","242016"
"0","30","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","40000000000","0","0","0","0","0","0","92420","242017"
"0","50","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","50000000000","0","0","0","0","0","0","92420","242018"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","60000000000","0","0","0","0","0","0","92420","242019"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","70000000000","0","0","0","0","0","0","92420","242020"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","1000000000","2","1250","1250","0","25015","2","92421","242101"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","2000000000","2","1250","1250","0","25013","2","92421","242102"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","3000000000","2","1250","1250","0","25015","2","92421","242103"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","4000000000","2","1250","1250","0","25013","2","92421","242104"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","5000000000","2","1250","1250","0","25015","2","92421","242105"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","6000000000","2","1250","1250","0","25013","2","92421","242106"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","7000000000","2","3000","3000","0","25015","2","92421","242107"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","8000000000","2","3000","3000","0","25013","2","92421","242108"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","9000000000","2","3000","3000","0","25015","2","92421","242109"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25011","0","25021","0","1000","10000000000","2","3000","3000","0","25012","2","92421","242110"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25013","0","25021","0","1000","12000000000","2","3000","3000","0","25015","2","92421","242111"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","16000000000","2","3000","3000","0","25014","2","92421","242112"
"2","1000","2","abyss_reward_icon_astralshard","25021","25014","0","25013","0","3000","20000000000","2","3000","3000","0","25015","2","92421","242113"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","25000000000","2","3000","3000","0","25013","2","92421","242114"
"0","10","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","30000000000","0","0","0","0","0","0","92421","242115"
"0","20","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","35000000000","0","0","0","0","0","0","92421","242116"
"0","30","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","40000000000","0","0","0","0","0","0","92421","242117"
"0","50","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","50000000000","0","0","0","0","0","0","92421","242118"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","60000000000","0","0","0","0","0","0","92421","242119"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","70000000000","0","0","0","0","0","0","92421","242120"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","1000000000","2","1250","1250","0","25015","2","92422","242201"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","2000000000","2","1250","1250","0","25013","2","92422","242202"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","3000000000","2","1250","1250","0","25015","2","92422","242203"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","4000000000","2","1250","1250","0","25013","2","92422","242204"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","5000000000","2","1250","1250","0","25015","2","92422","242205"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","6000000000","2","1250","1250","0","25013","2","92422","242206"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","7000000000","2","3000","3000","0","25015","2","92422","242207"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","8000000000","2","3000","3000","0","25013","2","92422","242208"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","9000000000","2","3000","3000","0","25015","2","92422","242209"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25011","0","25021","0","1000","10000000000","2","3000","3000","0","25012","2","92422","242210"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25013","0","25021","0","1000","12000000000","2","3000","3000","0","25015","2","92422","242211"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","16000000000","2","3000","3000","0","25014","2","92422","242212"
"2","1000","2","abyss_reward_icon_astralshard","25021","25014","0","25013","0","3000","20000000000","2","3000","3000","0","25015","2","92422","242213"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","25000000000","2","3000","3000","0","25013","2","92422","242214"
"0","10","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","30000000000","0","0","0","0","0","0","92422","242215"
"0","20","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","35000000000","0","0","0","0","0","0","92422","242216"
"0","30","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","40000000000","0","0","0","0","0","0","92422","242217"
"0","50","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","50000000000","0","0","0","0","0","0","92422","242218"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","60000000000","0","0","0","0","0","0","92422","242219"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","70000000000","0","0","0","0","0","0","92422","242220"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","1000000000","2","1250","1250","0","25015","2","92423","242301"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","2000000000","2","1250","1250","0","25013","2","92423","242302"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","3000000000","2","1250","1250","0","25015","2","92423","242303"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","4000000000","2","1250","1250","0","25013","2","92423","242304"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","5000000000","2","1250","1250","0","25015","2","92423","242305"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","6000000000","2","1250","1250","0","25013","2","92423","242306"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","7000000000","2","3000","3000","0","25015","2","92423","242307"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","8000000000","2","3000","3000","0","25013","2","92423","242308"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","9000000000","2","3000","3000","0","25015","2","92423","242309"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25011","0","25021","0","1000","10000000000","2","3000","3000","0","25012","2","92423","242310"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25013","0","25021","0","1000","12000000000","2","3000","3000","0","25015","2","92423","242311"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","16000000000","2","3000","3000","0","25014","2","92423","242312"
"2","1000","2","abyss_reward_icon_astralshard","25021","25014","0","25013","0","3000","20000000000","2","3000","3000","0","25015","2","92423","242313"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","25000000000","2","3000","3000","0","25013","2","92423","242314"
"0","10","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","30000000000","0","0","0","0","0","0","92423","242315"
"0","20","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","35000000000","0","0","0","0","0","0","92423","242316"
"0","30","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","40000000000","0","0","0","0","0","0","92423","242317"
"0","50","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","50000000000","0","0","0","0","0","0","92423","242318"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","60000000000","0","0","0","0","0","0","92423","242319"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","70000000000","0","0","0","0","0","0","92423","242320"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","1000000000","2","1250","1250","0","25015","2","92424","242401"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","2000000000","2","1250","1250","0","25013","2","92424","242402"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","3000000000","2","1250","1250","0","25015","2","92424","242403"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","4000000000","2","1250","1250","0","25013","2","92424","242404"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","5000000000","2","1250","1250","0","25015","2","92424","242405"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","6000000000","2","1250","1250","0","25013","2","92424","242406"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","7000000000","2","3000","3000","0","25015","2","92424","242407"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","8000000000","2","3000","3000","0","25013","2","92424","242408"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","9000000000","2","3000","3000","0","25015","2","92424","242409"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25011","0","25021","0","1000","10000000000","2","3000","3000","0","25012","2","92424","242410"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25013","0","25021","0","1000","12000000000","2","3000","3000","0","25015","2","92424","242411"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","16000000000","2","3000","3000","0","25014","2","92424","242412"
"2","1000","2","abyss_reward_icon_astralshard","25021","25014","0","25013","0","3000","20000000000","2","3000","3000","0","25015","2","92424","242413"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","25000000000","2","3000","3000","0","25013","2","92424","242414"
"0","10","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","30000000000","0","0","0","0","0","0","92424","242415"
"0","20","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","35000000000","0","0","0","0","0","0","92424","242416"
"0","30","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","40000000000","0","0","0","0","0","0","92424","242417"
"0","50","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","50000000000","0","0","0","0","0","0","92424","242418"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","60000000000","0","0","0","0","0","0","92424","242419"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","70000000000","0","0","0","0","0","0","92424","242420"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","1000000000","2","1250","1250","0","25015","2","92425","242501"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","2000000000","2","1250","1250","0","25013","2","92425","242502"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","3000000000","2","1250","1250","0","25015","2","92425","242503"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","4000000000","2","1250","1250","0","25013","2","92425","242504"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","5000000000","2","1250","1250","0","25015","2","92425","242505"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","6000000000","2","1250","1250","0","25013","2","92425","242506"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","7000000000","2","3000","3000","0","25015","2","92425","242507"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","8000000000","2","3000","3000","0","25013","2","92425","242508"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","9000000000","2","3000","3000","0","25015","2","92425","242509"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25011","0","25021","0","1000","10000000000","2","3000","3000","0","25012","2","92425","242510"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25013","0","25021","0","1000","12000000000","2","3000","3000","0","25015","2","92425","242511"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","16000000000","2","3000","3000","0","25014","2","92425","242512"
"2","1000","2","abyss_reward_icon_astralshard","25021","25014","0","25013","0","3000","20000000000","2","3000","3000","0","25015","2","92425","242513"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","25000000000","2","3000","3000","0","25013","2","92425","242514"
"0","10","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","30000000000","0","0","0","0","0","0","92425","242515"
"0","20","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","35000000000","0","0","0","0","0","0","92425","242516"
"0","30","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","40000000000","0","0","0","0","0","0","92425","242517"
"0","50","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","50000000000","0","0","0","0","0","0","92425","242518"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","60000000000","0","0","0","0","0","0","92425","242519"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","70000000000","0","0","0","0","0","0","92425","242520"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","1000000000","2","1250","1250","0","25015","2","92426","242601"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","2000000000","2","1250","1250","0","25013","2","92426","242602"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","3000000000","2","1250","1250","0","25015","2","92426","242603"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","4000000000","2","1250","1250","0","25013","2","92426","242604"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","5000000000","2","1250","1250","0","25015","2","92426","242605"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1250","6000000000","2","1250","1250","0","25013","2","92426","242606"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","7000000000","2","3000","3000","0","25015","2","92426","242607"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","8000000000","2","3000","3000","0","25013","2","92426","242608"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","9000000000","2","3000","3000","0","25015","2","92426","242609"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25011","0","25021","0","1000","10000000000","2","3000","3000","0","25012","2","92426","242610"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25013","0","25021","0","1000","12000000000","2","3000","3000","0","25015","2","92426","242611"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","16000000000","2","3000","3000","0","25014","2","92426","242612"
"2","1000","2","abyss_reward_icon_astralshard","25021","25014","0","25013","0","3000","20000000000","2","3000","3000","0","25015","2","92426","242613"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","25000000000","2","3000","3000","0","25013","2","92426","242614"
"0","10","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","30000000000","0","0","0","0","0","0","92426","242615"
"0","20","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","35000000000","0","0","0","0","0","0","92426","242616"
"0","30","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","40000000000","0","0","0","0","0","0","92426","242617"
"0","50","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","50000000000","0","0","0","0","0","0","92426","242618"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","60000000000","0","0","0","0","0","0","92426","242619"
"0","50","4","abyss_reward_icon_piece_p_heart","140001","0","0","0","0","0","70000000000","0","0","0","0","0","0","92426","242620"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","200","1000000000","2","1000","1000","0","25015","2","92413","250101"
"2","300","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1000","2000000000","2","1000","1000","0","25013","2","92413","250102"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","500","3000000000","2","1000","1000","0","25015","2","92413","250103"
"2","500","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1000","4000000000","2","1000","1000","0","25013","2","92413","250104"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","5000000000","2","1000","1000","0","25015","2","92413","250105"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","1000","6000000000","2","1000","1000","0","25013","2","92413","250106"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","7000000000","2","3000","3000","0","25015","2","92413","250107"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","8000000000","2","3000","3000","0","25013","2","92413","250108"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25014","0","25021","0","1000","9000000000","2","3000","3000","0","25015","2","92413","250109"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25011","0","25021","0","1000","10000000000","2","3000","3000","0","25012","2","92413","250110"
"2","10","2","abyss_reward_icon_masterpieces_piece","25102","25013","0","25021","0","1000","12000000000","2","3000","3000","0","25015","2","92413","250111"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","16000000000","2","3000","3000","0","25014","2","92413","250112"
"2","1000","2","abyss_reward_icon_astralshard","25021","25014","0","25013","0","3000","20000000000","2","3000","3000","0","25015","2","92413","250113"
"2","1000","2","abyss_reward_icon_astralshard","25021","25012","0","25011","0","3000","25000000000","2","3000","3000","0","25013","2","92413","250114"
"0","10","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","30000000000","0","0","0","0","0","0","92413","250115"
"0","20","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","35000000000","0","0","0","0","0","0","92413","250116"
"0","30","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","40000000000","0","0","0","0","0","0","92413","250117"
"0","50","2","abyss_reward_icon_hiseki","90005","0","0","0","0","0","50000000000","0","0","0","0","0","0","92413","250118"
