d3b38f7bcedd8574aa7d51dc4ae492bc692468c37b57b9b03dbc3eb974c54a0d,7a28adac0fdf2ffefdb69d1ee42f1b4f963b8ac476062f625d43b67ac1f36989,c3c1e54e5de14cee6a54dc06607dd1ea52ae320bf67f4366f311d6c48c64231f,9c0aa35354b0f708898acd71483aa6df1723e9b50f5f46bcdddca9292972c47a,6b7d5d62ab302a23c32e1d1214a7a504764bdf87ecf85dc69b39867034fe6dfc,151ca872e931998ab7fbb5adf8670c7f534de0d8657d77b709addd3d078fe2e9,1a084384969233d163fb1fa1183dcb818a6e3f319f425f60757f11531b3fc009,4b893f84355ecb4828e3f771a691e2480e2b4e82eb25fca56ae4867ae3f6e3ab,80e25c43cada3d8f3f4f4649c75dee6dccb4854dfabb70086d3f2bc188bdc7dd,e9f1b6c5f73cab08e8b2439939306263223657f54b8112dbf51279155528d9e8,2500e32085fdb8029e373c099624404f745f97f398c1526d5105f29fba06b4d8,6d4414e2bd8a00886fc09f09fac1d2e30bf72ff25e76e440e5ec1ef2e4369a40,88b9f4c7a2bf5e2db8467e942c322341c39b9209875d26ba03f031f649204adf,084c3a05425cea088902870fdbde9e44b3a5c23a42bea36de7eb5de6d1d8109a,7bf9c2937ca0dec2bec4e498a6800ca8370299e736b3246eb79c9c3d6724464b,00592323c087efe50c39c05643743a327244c394ba62938e0704ca69953f4ea4,6f6395032e97fc5c0d930f6c8a5de340c734cd7edfb93ef6ea5293c41002d698,66eae7192b917c598344dee5e0bf21a9bc08adb114854635dc689683aa1b2aa5,bc85f60a9841f5e987e36e91c5f298125a16ba999e44bd90531af2a830b5fe51,0ea7ae8b80b9f6efd38388f8a4aa2b3a904630853a5622c4bb88508426bb36de,73309951dcce6301b900f6de75cb2e7d093a456f5a00d843db3ba26f68cafb66,43f5bc91920ff1024db985358b63dc548ff2476c138e9531725b74cf821f8fb3,a8974f51d99ccf3f4e273a94548ecf96b6d0f519eb5817b966f6ffab29a5141f,7d8ad49e9fb6cc3f85090efb2cd5fe6203a92dee39631e6b9d06965403c15690,d1307f18d7ce7982e348e71ab0939e23ea8cbfde3fdd6f7c310652abeb04669c,f894504af53516aa49bf1890530acaa1e610d13afc4c901878fa9c43b5c06b55,0132675b987a2ae6170a7e6e30b4f27e7e3971c7590257ed2b359ea795196181,e85931cece8e2e83953ba7f21a6d24aef3d841c0981391db3c0bdedc40c19472,181f3571866e9812a77eeb8af2171922e658dfbf2fba9d075fc4ae8b063fc76c,55daba42649e5f9c96a9cbec980d83a926ad9de3f3275bb948f7c8ef70a86363,1930f992f8e4e1a5f213dadd7b18b2ddb0d3854dcb02b9006bde49387f201fe1,ea3aa46196311e1b417ead07d469a142cb593677badffb605a856f89f94dcb61,472877936f754c8f0b9f6cf200dd97358bd063c14b30a76882f7036f7cc9838f,7127444ace3e96235226ddde293d589d8ef2de7ae266f770451691fa51909ff8,f2871b5d5067c4fc62318db369863fc5486192571b1fc4866bb62d8d9e9cd053,d0cbacff854cff5e623e48b8eca18e40e2d23287faa1a57a6b5fa96e512e1d7e,54a7eaffd54a485954f5ff1a69e7ddb5888e198d92006d4fbda1069f6c6cf41a,d1ab26570fe04ad2b4bfd6ab626de3150785a0a6d0cab9e967eb17a0a7f8aa1b,4a7e04c6339bd57f01e9ba61030fbe5a2666d421e14718ab28a1b6329f71229e,dff714bb136fc6b15bec1417b7c9d6738e86656bf376a32350eb10801be3d603,f63caf9b2fe8ec7c2273c9efadc0782525412e098b303a0e161f962c4b90778d,2af854c376a18272990a0ee77584701f123c5ac1867727087ce73681e358f86e,498a3ff40bd100f1b1b2e7dfe8510db951c5f5fd0fae0bd8387a7ed5d7fc5454,fd0f5aa5e8da89dbcda4d8b390c2317e45da733af4b8ce95f53efb80cc4896a8,cd0072144c39b19c58453422d6c4f0232d74c4d98f76835a4893303509394e3b,0a3e3492feb18cb4155defab50f952d0a25cf401770385d73add1fae1a5658ab,387a377e83f9d9592ecc35b3217d634bae2054259a08a221037ffd70247ef386
"10041","0","1","10041401","100000","0","-50","1004104","0","0","0","81001506","0","0","0","610041041","0","1","bgm_M226","0","0","0","0","81001506","4","0","0","1","0","0","0","2020/05/18 12:00:00","0","0","bgm_M226_02","0","0","1.5","100","0","2020/05/27 14:59:59","0","0.03","90","0","0","610041004"
"10041","0","1","10041401","100000","0","84","1004105","0","0","0","81001506","0","0","0","610041041","0","1","bgm_M226","0","0","0","0","81001506","5","0","0","1","0","0","0","2020/05/18 12:00:00","0","0","bgm_M226_02","0","0","1.5","120","0","2020/05/27 14:59:59","0","0.03","90","0","0","610041004"
"10042","0","1","10042101","100000","10042101","-50","1004201","1","510331","33","81004201","0","0.8","0","610042011","-40","0","bgm_M378","0","0","ボスバトル（NORMAL）","0.65","81004201","1","5042301","770","1","0","1345","0","2020/05/31 12:00:00","0","0","bgm_M378","3","0","1.8","140","20","2020/06/18 14:59:59","0","0.03","90","0","0.8","610042001"
"10042","0","1","10042201","100000","10042201","-50","1004202","1","510332","-125","81004202","0","0.8","0","610042021","-40","0","bgm_M378","0","0","ボスバトル（HARD）","0.65","81004202","2","5042302","450","1","0","160","0","2020/05/31 12:00:00","0","0","bgm_M378","3","0","1.8","140","30","2020/06/18 14:59:59","0","0.03","90","0","0.8","610042002"
"10042","0","1","10042301","100000","10042201","-50","1004203","0","510333","44","81004202","0","0.8","1","610042031","-40","0","bgm_M378","0","0","ボスバトル（VERY HARD）","0.65","81004202","3","5042308","450","1","0","577","0","2020/05/31 12:00:00","0","0","bgm_M378","0","0","1.8","140","30","2020/06/18 14:59:59","0","0.03","90","0","0.8","610042003"
"10042","0","1","10042401","100000","0","-50","1004204","0","0","0","81004202","0","0","0","610042041","0","1","bgm_M378","0","0","0","0","81004202","4","0","0","1","0","0","0","2020/05/31 12:00:00","0","0","bgm_M378","0","0","1.8","140","0","2020/06/18 14:59:59","0","0.03","90","0","0","610042004"
"10042","0","1","10042401","100000","0","-50","1004205","0","0","0","81004202","0","0","0","610042041","0","1","bgm_M378","0","0","0","0","81004202","5","0","0","1","0","0","0","2020/05/31 12:00:00","0","0","bgm_M378","0","0","1.8","140","0","2020/06/18 14:59:59","0","0.03","90","0","0","610042004"
"10043","0","1","10043101","100000","10043101","-50","1004301","1","510181","-35","81001905","0","1","0","610043011","-85","0","bgm_M240","0","0","ボスバトル（NORMAL）","1","81001905","1","5019301","800","1","0","900","0","2020/06/16 12:00:00","0","0","bgm_M240_02","3","0","1.25","370","20","2020/06/25 14:59:59","0","0.03","90","0","0.6","610043001"
"10043","0","1","10043201","100000","10043201","-50","1004302","1","510182","40","81001906","0","1","0","610043021","-10","0","bgm_M240","0","0","ボスバトル（HARD）","1","81001906","2","5019302","145","1","0","205","0","2020/06/16 12:00:00","0","0","bgm_M240_02","3","0","1.25","370","30","2020/06/25 14:59:59","0","0.03","90","0","0.6","610043002"
"10043","0","1","10043301","100000","10043201","-50","1004303","0","510182","-20","81001906","0","1","1","610043031","-70","0","bgm_M240","0","0","ボスバトル（VERY HARD）","1","81001906","3","5019308","480","1","0","530","0","2020/06/16 12:00:00","0","0","bgm_M240_02","0","0","1.25","370","30","2020/06/25 14:59:59","0","0.03","90","0","0.6","610043003"
"10043","0","1","10043401","100000","0","-50","1004304","0","0","0","81001906","0","0","0","610043041","0","1","bgm_M240","0","0","0","0","81001906","4","0","0","1","0","0","0","2020/06/16 12:00:00","0","0","bgm_M240_02","0","0","1.25","370","0","2020/06/25 14:59:59","0","0.03","90","0","0","610043004"
"10043","0","1","10043401","100000","0","-50","1004305","0","0","0","81001906","0","0","0","610043041","0","1","bgm_M240","0","0","0","0","81001906","5","0","0","1","0","0","0","2020/06/16 12:00:00","0","0","bgm_M240_02","0","0","1.25","370","0","2020/06/25 14:59:59","0","0.03","90","0","0","610043004"
"10044","0","1","10044101","100000","10044102","-54","1004401","1","510331","-35","81004401","0","0.8","0","610044011","-85","0","bgm_M384","0","0","ボスバトル（NORMAL）","0.65","81004401","1","5044301","770","1","0","482","0","2020/06/30 12:00:00","0","0","bgm_M384","3","0","1.8","140","20","2020/07/18 14:59:59","0","0.03","90","0","0.8","610044001"
"10044","0","1","10044201","100000","10044201","-54","1004402","1","510332","-22","81004402","0","0.8","0","610044021","110","0","bgm_M384","0","0","ボスバトル（HARD）","0.65","81004402","2","5044302","720","1","0","-37","0","2020/06/30 12:00:00","0","0","bgm_M384","3","0","1.8","140","30","2020/07/18 14:59:59","0","0.03","90","0","0.8","610044002"
"10044","0","1","10044301","100000","10044201","-54","1004403","0","510333","-51","81004402","0","0.8","1","610044031","-40","0","bgm_M384","0","0","ボスバトル（VERY HARD）","0.65","81004402","3","5044308","490","1","0","514","0","2020/06/30 12:00:00","0","0","bgm_M384","0","0","1.8","140","30","2020/07/18 14:59:59","0","0.03","90","0","0.8","610044003"
"10044","0","1","10044401","100000","0","-54","1004404","0","0","0","81004402","0","0","0","610044041","0","1","bgm_M384","0","0","0","0","81004402","4","0","0","1","0","0","0","2020/06/30 12:00:00","0","0","bgm_M384","0","0","1.8","140","0","2020/07/18 14:59:59","0","0.03","90","0","0","610044004"
"10044","0","1","10044401","100000","0","-54","1004405","0","0","0","81004402","0","0","0","610044041","0","1","bgm_M384","0","0","0","0","81004402","5","0","0","1","0","0","0","2020/06/30 12:00:00","0","0","bgm_M384","0","0","1.8","140","0","2020/07/18 14:59:59","0","0.03","90","0","0","610044004"
"10045","0","1","10045101","100000","10045101","0","1004501","1","510211","-71","81002101","0","1","0","610045011","-116","0","bgm_M248","0","0","ボスバトル（NORMAL）","1","81002101","1","5021301","1019","1","0","1072","0","2020/07/16 12:00:00","0","0","bgm_M248","3","0","1","300","20","2020/07/25 14:59:59","0","0.03","90","0","0.6","610045001"
"10045","0","1","10045201","100000","10045201","0","1004502","1","510212","65","81002102","0","1","0","610045021","20","0","bgm_M248","0","0","ボスバトル（HARD）","1","81002102","2","5021302","180","1","0","233","0","2020/07/16 12:00:00","0","0","bgm_M248","3","0","1","300","30","2020/07/25 14:59:59","0","0.03","90","0","0.6","610045002"
"10045","0","1","10045301","100000","10045201","0","1004503","0","510212","-65","81002102","0","1","1","610045031","-40","0","bgm_M248","0","0","ボスバトル（VERY HARD）","1","81002102","3","5021308","450","1","0","515","0","2020/07/16 12:00:00","0","0","bgm_M248_02","0","0","1","300","30","2020/07/25 14:59:59","0","0.03","90","0","0.6","610045003"
"10045","0","1","10045401","100000","0","0","1004504","0","0","0","81002102","0","0","0","610045041","0","1","bgm_M248","0","0","0","0","81002102","4","0","0","1","0","0","0","2020/07/16 12:00:00","0","0","bgm_M248_02","0","0","1","300","0","2020/07/25 14:59:59","0","0.03","90","0","0","610045004"
"10045","0","1","10045401","100000","0","0","1004505","0","0","0","81002102","0","0","0","610045041","0","1","bgm_M248","0","0","0","0","81002102","5","0","0","1","0","0","0","2020/07/16 12:00:00","0","0","bgm_M248_02","0","0","1","300","0","2020/07/25 14:59:59","0","0.03","90","0","0","610045004"
"10046","0","1","10046101","100000","10046101","-35","1004601","1","510331","80","81004601","0","0.8","0","610046011","6","0","bgm_M397","0","0","ボスバトル（NORMAL）","0.65","81004601","1","5046301","833","1","0","883","0","2020/07/31 12:00:00","0","0","bgm_M397","3","0","1.7","320","20","2020/08/18 14:59:59","0","0.03","90","0","0.8","610046001"
"10046","0","1","10046201","100000","10046201","-35","1004602","1","510332","79","81004602","0","0.8","0","610046021","29","0","bgm_M397","0","0","ボスバトル（HARD）","0.65","81004602","2","5046302","124","1","0","174","0","2020/07/31 12:00:00","0","0","bgm_M397","3","0","1.7","320","30","2020/08/18 14:59:59","0","0.03","90","0","0.8","610046002"
"10046","0","1","10046301","100000","10046201","-35","1004603","0","510333","-7","81004602","0","0.8","1","610046031","43","0","bgm_M397","0","0","ボスバトル（VERY HARD）","0.65","81004602","3","5046308","436","1","0","486","0","2020/07/31 12:00:00","0","0","bgm_M397","0","0","1.7","320","30","2020/08/18 14:59:59","0","0.03","90","0","0.8","610046003"
"10046","0","1","10046401","100000","0","-35","1004604","0","0","0","81004602","0","0","0","610046041","0","1","bgm_M397","0","0","0","0","81004602","4","0","0","1","0","0","0","2020/07/31 12:00:00","0","0","bgm_M397","0","0","1.7","320","0","2020/08/18 14:59:59","0","0.03","90","0","0","610046004"
"10046","0","1","10046401","100000","0","-35","1004605","0","0","0","81004602","0","0","0","610046041","0","1","bgm_M397","0","0","0","0","81004602","5","0","0","1","0","0","0","2020/07/31 12:00:00","0","0","bgm_M397","0","0","1.7","320","0","2020/08/18 14:59:59","0","0.03","90","0","0","610046004"
"10047","0","1","10047101","100000","10047101","-50","1004701","1","510231","0","81002301","0","1","0","610047011","-50","0","bgm_M257","0","0","ボスバトル（NORMAL）","1","81002301","1","5023301","730","1","0","780","0","2020/08/16 12:00:00","0","0","bgm_M257","3","0","1.25","170","20","2020/08/25 14:59:59","0","0.03","90","0","0.6","610047001"
"10047","0","1","10047201","100000","10047201","-50","1004702","1","510232","70","81002302","0","1","0","610047021","20","0","bgm_M257","0","0","ボスバトル（HARD）","1","81002302","2","5023302","160","1","0","210","0","2020/08/16 12:00:00","0","0","bgm_M257","3","0","1.25","170","30","2020/08/25 14:59:59","0","0.03","90","0","0.6","610047002"
"10047","0","1","10047301","100000","10047201","-50","1004703","0","510232","-35","81002302","0","1","1","610047031","-85","0","bgm_M257","0","0","ボスバトル（VERY HARD）","1","81002302","3","5023308","460","1","0","510","0","2020/08/16 12:00:00","0","0","bgm_M257","0","0","1.25","170","30","2020/08/25 14:59:59","0","0.03","90","0","0.6","610047003"
"10047","0","1","10047401","100000","0","-50","1004704","0","0","0","81002302","0","0","0","610047041","0","1","bgm_M257","0","0","0","0","81002302","4","0","0","1","0","0","0","2020/08/16 12:00:00","0","0","bgm_M257","0","0","1.25","170","0","2020/08/25 14:59:59","0","0.03","90","0","0","610047004"
"10047","0","1","10047401","100000","0","-50","1004705","0","0","0","81002302","0","0","0","610047041","0","1","bgm_M257","0","0","0","0","81002302","5","0","0","1","0","0","0","2020/08/16 12:00:00","0","0","bgm_M257","0","0","1.25","170","0","2020/08/25 14:59:59","0","0.03","90","0","0","610047004"
"10048","0","1","10048101","100000","10048101","-35","1004801","1","510331","27","81000605","0","0.7","0","610048011","-76","0","bgm_M406","0","0","ボスバトル（NORMAL）","0.75","81000605","1","5048301","758","1","0","788","0","2020/08/31 12:00:00","0","0","bgm_M406","3","0","1.25","100","20","2020/09/19 14:59:59","0","0.03","90","0","0.7","610048001"
"10048","0","1","10048201","100000","10048201","-35","1004802","1","510332","-200","81000606","0","0.7","0","610048021","-250","0","bgm_M406","0","0","ボスバトル（HARD）","0.75","81000606","2","5048302","-83","1","0","-33","0","2020/08/31 12:00:00","0","0","bgm_M406","3","0","1.25","100","30","2020/09/19 14:59:59","0","0.03","90","0","0.7","610048002"
"10048","0","1","10048301","100000","10048201","-35","1004803","0","510333","-65","81000606","0","0.7","1","610048031","-115","0","bgm_M406","0","0","ボスバトル（VERY HARD）","0.75","81000606","3","5048308","432","1","0","482","0","2020/08/31 12:00:00","0","0","bgm_M406","0","0","1.25","100","30","2020/09/19 14:59:59","0","0.03","90","0","0.7","610048003"
"10048","0","1","10048401","100000","0","-35","1004804","0","0","0","81000606","0","0","0","610048041","0","1","bgm_M406","0","0","0","0","81000606","4","0","0","1","0","0","0","2020/08/31 12:00:00","0","0","bgm_M406","0","0","1.25","100","0","2020/09/19 14:59:59","0","0.03","90","0","0","610048004"
"10048","0","1","10048401","100000","0","-35","1004805","0","0","0","81000606","0","0","0","610048041","0","1","bgm_M406","0","0","0","0","81000606","5","0","0","1","0","0","0","2020/08/31 12:00:00","0","0","bgm_M406","0","0","1.25","140","0","2020/09/19 14:59:59","0","0.03","90","0","0","610048004"
"10049","0","1","10049101","100000","10049102","-50","1004901","1","510251","0","81002501","0","1","0","610049011","-85","0","bgm_M268","0","0","ボスバトル（NORMAL）","1","81002501","1","5025301","800","1","0","458","0","2020/09/17 12:00:00","0","0","bgm_M268","3","0","1.25","240","20","2020/09/26 14:59:59","0","0.03","90","0","0.6","610049001"
"10049","0","1","10049201","100000","10049201","-50","1004902","1","510252","8","81002502","0","1","0","610049021","-10","0","bgm_M268","0","0","ボスバトル（HARD）","1","81002502","2","5025302","145","1","0","0","0","2020/09/17 12:00:00","0","0","bgm_M268","3","0","1.25","240","30","2020/09/26 14:59:59","0","0.03","90","0","0.6","610049002"
"10049","0","1","10049301","100000","10049201","-50","1004903","0","510252","38","81002502","0","1","1","610049031","-70","0","bgm_M268","0","0","ボスバトル（VERY HARD）","1","81002502","3","5025308","480","1","0","514","0","2020/09/17 12:00:00","0","0","bgm_M268","0","0","1.25","240","30","2020/09/26 14:59:59","0","0.03","90","0","0.6","610049003"
"10049","0","1","10049401","100000","0","-50","1004904","0","0","0","81002502","0","0","0","610049041","0","1","bgm_M268","0","0","0","0","81002502","4","0","0","1","0","0","0","2020/09/17 12:00:00","0","0","bgm_M268","0","0","1.25","240","0","2020/09/26 14:59:59","0","0.03","90","0","0","610049004"
"10049","0","1","10049401","100000","0","-50","1004905","0","0","0","81002502","0","0","0","610049041","0","1","bgm_M268","0","0","0","0","81002502","5","0","0","1","0","0","0","2020/09/17 12:00:00","0","0","bgm_M268","0","0","1.25","240","0","2020/09/26 14:59:59","0","0.03","90","0","0","610049004"
"10050","0","1","10050101","100000","10050101","-35","1005001","1","510331","-25","81005001","0","0.8","0","610050011","-85","0","bgm_M416","0","0","ボスバトル（NORMAL）","0.65","81005001","1","5050301","770","1.3","0","1029","0","2020/09/30 12:00:00","0","0","bgm_M416","3","0","1.7","100","20","2020/10/18 14:59:59","0","0.03","90","0","0.8","610050001"
"10050","0","1","10050201","100000","10050201","-35","1005002","1","510332","-190","81005002","0","0.8","0","610050021","110","0","bgm_M416","0","0","ボスバトル（HARD）","0.65","81005002","2","5050302","720","1.3","0","-88","0","2020/09/30 12:00:00","0","0","bgm_M416","3","0","1.7","100","30","2020/10/18 14:59:59","0","0.03","90","0","0.8","610050002"
"10050","0","1","10050301","100000","10050201","-35","1005003","0","510333","-65","81005002","0","0.8","1","610050031","-40","0","bgm_M416","0","0","ボスバトル（VERY HARD）","0.65","81005002","3","5050308","490","1.3","0","465","0","2020/09/30 12:00:00","0","0","bgm_M416","0","0","1.7","100","30","2020/10/18 14:59:59","0","0.03","90","0","0.8","610050003"
"10050","0","1","10050401","100000","0","-35","1005004","0","0","0","81005002","0","0","0","610050041","0","1","bgm_M416","0","0","0","0","81005002","4","0","0","1","0","0","0","2020/09/30 12:00:00","0","0","bgm_M416","0","0","1.7","100","0","2020/10/18 14:59:59","0","0.03","90","0","0","610050004"
"10050","0","1","10050401","100000","0","-35","1005005","0","0","0","81005002","0","0","0","610050041","0","1","bgm_M416","0","0","0","0","81005002","5","0","0","1","0","0","0","2020/09/30 12:00:00","0","0","bgm_M416","0","0","1.7","100","0","2020/10/18 14:59:59","0","0.03","90","0","0","610050004"
"10051","0","1","10051101","100000","10051101","-50","1005101","1","510271","0","81002701","0","1","0","610051011","-85","0","bgm_M276","0","0","ボスバトル（NORMAL）","1","81002701","1","5027301","800","1","0","827","0","2020/10/16 12:00:00","0","0","bgm_M276","3","0","1.25","170","20","2020/10/25 14:59:59","0","0.03","90","0","0.6","610051001"
"10051","0","1","10051201","100000","10051201","-50","1005102","1","510272","10","81002702","0","1","0","610051021","-10","0","bgm_M276","0","0","ボスバトル（HARD）","1","81002702","2","5027302","145","1","0","-43","0","2020/10/16 12:00:00","0","0","bgm_M276","3","0","1.25","170","30","2020/10/25 14:59:59","0","0.03","90","0","0.6","610051002"
"10051","0","1","10051301","100000","10051201","-50","1005103","0","510272","-15","81002702","0","1","1","610051031","-70","0","bgm_M276","0","0","ボスバトル（VERY HARD）","1","81002702","3","5027308","480","1","0","466","0","2020/10/16 12:00:00","0","0","bgm_M276","0","0","1.25","170","30","2020/10/25 14:59:59","0","0.03","90","0","0.6","610051003"
"10051","0","1","10051401","100000","0","-50","1005104","0","0","0","81002702","0","0","0","610051041","0","1","bgm_M276","0","0","0","0","81002702","4","0","0","1","0","0","0","2020/10/16 12:00:00","0","0","bgm_M276","0","0","1.25","170","0","2020/10/25 14:59:59","0","0.03","90","0","0","610051004"
"10051","0","1","10051401","100000","0","-50","1005105","0","0","0","81002702","0","0","0","610051041","0","1","bgm_M276","0","0","0","0","81002702","5","0","0","1","0","0","0","2020/10/16 12:00:00","0","0","bgm_M276","0","0","1.25","170","0","2020/10/25 14:59:59","0","0.03","90","0","0","610051004"
"10052","0","1","10052101","100000","10052101","-75","1005201","1","510331","24","81000605","0","0.8","0","610052011","-85","0","bgm_M424","0","0","ボスバトル（NORMAL）","0.65","81000605","1","5052301","770","1","0","842","0","2020/10/31 12:00:00","0","0","bgm_M424","3","0","1.7","260","20","2020/11/18 14:59:59","0","0.03","90","0","0.8","610052001"
"10052","0","1","10052201","100000","10052201","-75","1005202","1","510332","32","81003304","0","0.8","0","610052021","110","0","bgm_M424","0","0","ボスバトル（HARD）","0.65","81003301","2","5052302","720","1","0","-15","0","2020/10/31 12:00:00","0","0","bgm_M424","3","0","1.7","260","30","2020/11/18 14:59:59","0","0.03","90","0","0.8","610052002"
"10052","0","1","10052301","100000","10052201","-75","1005203","0","510333","-25","81003304","0","0.8","1","610052031","-40","0","bgm_M424","0","0","ボスバトル（VERY HARD）","0.65","81003301","3","5052308","490","1","0","514","0","2020/10/31 12:00:00","0","0","bgm_M424","0","0","1.7","260","30","2020/11/18 14:59:59","0","0.03","90","0","0.8","610052003"
"10052","0","1","10052401","100000","0","-75","1005204","0","0","0","81003304","0","0","0","610052041","0","1","bgm_M424","0","0","0","0","81003301","4","0","0","1","0","0","0","2020/10/31 12:00:00","0","0","bgm_M424","0","0","1.7","260","0","2020/11/18 14:59:59","0","0.03","90","0","0","610052004"
"10052","0","1","10052401","100000","0","-75","1005205","0","0","0","81003304","0","0","0","610052041","0","1","bgm_M424","0","0","0","0","81003301","5","0","0","1","0","0","0","2020/10/31 12:00:00","0","0","bgm_M424","0","0","1.7","260","0","2020/11/18 14:59:59","0","0.03","90","0","0","610052004"
"10053","0","1","10053101","100000","10053102","30","1005301","1","510171","25","81001705","0","1","0","610053011","-40","0","bgm_M999","0","0","ボスバトル（NORMAL）","1","81001705","1","5017301","450","1","0","380","0","2020/11/10 12:00:00","0","0","bgm_M999_Redo","3","0","1","120","20","2020/11/24 14:59:59","0","0.03","90","0","0.6","610053001"
"10053","0","1","10053201","100000","10053201","30","1005302","1","510172","35","81001706","0","1","0","610053021","-40","0","bgm_M999","0","0","ボスバトル（HARD）","1","81001706","2","5017302","450","1","0","-245","0","2020/11/10 12:00:00","0","0","bgm_M999_Redo","3","0","1","120","30","2020/11/24 14:59:59","0","0.03","90","0","0.6","610053002"
"10053","0","1","10053301","100000","10053201","30","1005303","0","510172","37","81001706","0","1","1","610053031","-40","0","bgm_M231","0","0","ボスバトル（VERY HARD）","1","81001706","3","5017308","450","1","0","445","0","2020/11/10 12:00:00","0","0","bgm_M231","0","0","1","120","30","2020/11/24 14:59:59","0","0.03","90","0","0.6","610053003"
"10053","0","1","10053401","100000","0","30","1005304","0","0","0","81001706","0","0","0","610053041","0","1","bgm_M231","0","0","0","0","81001706","4","0","0","1","0","0","0","2020/11/10 12:00:00","0","0","bgm_M231","0","0","1","120","0","2020/11/24 14:59:59","0","0.03","90","0","0","610053004"
"10053","0","1","10053401","100000","0","30","1005305","0","0","0","81001706","0","0","0","610053041","0","1","bgm_M231","0","0","0","0","81001706","5","0","0","1","0","0","0","2020/11/10 12:00:00","0","0","bgm_M231","0","0","1","120","0","2020/11/24 14:59:59","0","0.03","90","0","0","610053004"
"10054","0","1","10054101","100000","10054101","-75","1005401","1","510331","-25","81000905","0","0.8","0","610054011","0","0","bgm_M429","0","0","ボスバトル（NORMAL）","0.65","81000905","1","5054301","698","1","0","732","0","2020/11/30 12:00:00","0","0","bgm_M429","3","0","1.7","380","20","2020/12/18 14:59:59","0","0.03","90","0","0.8","610054001"
"10054","0","1","10054201","100000","10054201","-75","1005402","1","510332","32","81000906","0","0.8","0","610054021","110","0","bgm_M429","0","0","ボスバトル（HARD）","0.65","81000906","2","5054302","720","1","0","28","0","2020/11/30 12:00:00","0","0","bgm_M429","3","0","1.7","380","30","2020/12/18 14:59:59","0","0.03","90","0","0.8","610054002"
"10054","0","1","10054301","100000","10054201","-75","1005403","0","510333","-63","81000906","0","0.8","1","610054031","-40","0","bgm_M429","0","0","ボスバトル（VERY HARD）","0.65","81000906","3","5054308","490","1","0","437","0","2020/11/30 12:00:00","0","0","bgm_M429","0","0","1.7","380","30","2020/12/18 14:59:59","0","0.03","90","0","0.8","610054003"
"10054","0","1","10054401","100000","0","-75","1005404","0","0","0","81000906","0","0","0","610054041","0","1","bgm_M429","0","0","0","0","81000906","4","0","0","1","0","0","0","2020/11/30 12:00:00","0","0","bgm_M429","0","0","1.7","380","0","2020/12/18 14:59:59","0","0.03","90","0","0","610054004"
"10054","0","1","10054401","100000","0","-75","1005405","0","0","0","81000906","0","0","0","610054041","0","1","bgm_M429","0","0","0","0","81000906","5","0","0","1","0","0","0","2020/11/30 12:00:00","0","0","bgm_M429","0","0","1.7","380","0","2020/12/18 14:59:59","0","0.03","90","0","0","610054004"
"10055","0","1","10055101","100000","10055102","0","1005501","1","510331","0","81002901","0","1","0","610055011","-57","0","bgm_M284","0","0","ボスバトル（NORMAL）","0.6","81002901","1","5029301","820","1","0","458","0","2020/12/16 12:00:00","0","0","bgm_M284","3","0","1.7","170","20","2020/12/25 14:59:59","0","0.03","90","0","0.8","610055001"
"10055","0","1","10055201","100000","10055201","0","1005502","1","510332","39","81002902","0","1","0","610055021","19","0","bgm_M284","0","0","ボスバトル（HARD）","0.6","81002902","2","5029302","150","1","0","-38","0","2020/12/16 12:00:00","0","0","bgm_M284","3","0","1.7","170","30","2020/12/25 14:59:59","0","0.03","90","0","0.8","610055002"
"10055","0","1","10055301","100000","10055201","0","1005503","0","510333","-40","81002902","0","1","1","610055031","-70","0","bgm_M284","0","0","ボスバトル（VERY HARD）","0.6","81002902","3","5029308","480","1","0","474","0","2020/12/16 12:00:00","0","0","bgm_M284","0","0","1.7","170","30","2020/12/25 14:59:59","0","0.03","90","0","0.8","610055003"
"10055","0","1","10055401","100000","0","0","1005504","0","0","0","81002902","0","0","0","610055041","0","1","bgm_M284","0","0","0","0","81002902","4","0","0","1","0","0","0","2020/12/16 12:00:00","0","0","bgm_M284","0","0","1.7","170","0","2020/12/25 14:59:59","0","0.03","90","0","0","610055004"
"10055","0","1","10055401","100000","0","0","1005505","0","0","0","81002902","0","0","0","610055041","0","1","bgm_M284","0","0","0","0","81002902","5","0","0","1","0","0","0","2020/12/16 12:00:00","0","0","bgm_M284","0","0","1.7","170","0","2020/12/25 14:59:59","0","0.03","90","0","0","610055004"
"10056","0","1","10056101","100000","10056101","-20","1005601","1","510331","52","81005601","0","0.75","0","610056011","-85","0","bgm_M438","0","0","ボスバトル（NORMAL）","0.65","81005601","1","5056301","800","1","0","852","0","2020/12/31 12:00:00","0","0","bgm_M438","3","0","2","150","20","2021/01/18 14:59:59","0","0.03","90","0","0.8","610056001"
"10056","0","1","10056201","100000","10056201","-20","1005602","1","510332","43","81005602","0","0.75","0","610056021","-10","0","bgm_M438","0","0","ボスバトル（HARD）","0.65","81005602","2","5056302","145","1","0","-67","0","2020/12/31 12:00:00","0","0","bgm_M438","1","0","2","150","30","2021/01/18 14:59:59","0","0.03","90","0","0.8","610056002"
