dbd788b5bd6a582704b6a9d12e738081eadb2e21328865b432aba91e83878092,5697971a8e8fd987db2f31e3441a82c36d9cfae9c81d070a75ac665518038cd4,7f264dc24ee03bdc102b8cd22fb01b659c8cc274dbd5e40612084ee54b6a34b6,729fed24cb99599f9e67c1058782720fe3bbfd2022ad1e732cb2adf4f10c4191,d47972865a2256285114e5ea200883c28de66b146f2ed6f859e5c4098fa195b0,8f3fecd9413e812d67880d974a31aa882abd1ec0db44a6ac821fcd73ebd3e035,779dd3d2abb752d5327e714e7e10d11ba5d593056ef12fa7521cf7984b0e3133,d16e0bac59e41b6d77da69d37016a347143e29da585b8829739a1e46ad9cabde,d99370b14d729a75221119fa39dd28215d0c6c88b2f00817ccc9ebe9f11f88a0,3f75943cc83e359014f7e2d8b0725a84bcf816890abf44ae86adc468c3900feb,9abaa1456262beb055c3f7f0ddcc5bb32373c70203037f178b27e1ac1ad7fcb0,8b69064b1a515339a5268de5c6750bbf78283fa4a7d663ca18e8a953a84ed352,9201da6c55231425b74cf96ee7ceb27b938dc2ecca405259f86359ba0afdde54,9607053ace13c9a20043b6bfb76168be3be69759a3f0886cb95116506c1655df,50cfdaeca53802b44cf59e93f943c4b4e7713577d68a09fface818fc183e1d6b,8ffc7e430bf1a3d3c15800a6b3f211912e91e8741f53c246b729f015c6337d9b
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1017012"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1017013"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1017014"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1017015"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1017016"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1017017"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1017018"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1018001"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1018002"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1018003"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1018004"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1018005"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1018006"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1018007"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1018008"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1018009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1018010"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1018011"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1018012"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1018013"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1018014"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1018015"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1018016"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1018017"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1018018"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1019001"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1019002"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1019003"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1019004"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1019005"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1019006"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1019007"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1019008"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1019009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1019010"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1019011"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1019012"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1019013"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1019014"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1019015"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1019016"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1019017"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1019018"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1020001"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1020002"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1020003"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1020004"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1020005"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1020006"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1020007"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1020008"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1020009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1020010"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1020011"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1020012"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1020013"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1020014"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1020015"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1020016"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1020017"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1020018"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1021001"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1021002"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1021003"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1021004"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1021005"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1021006"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1021007"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1021008"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1021009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1021010"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1021011"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1021012"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1021013"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1021014"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1021015"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1021016"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1021017"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1021018"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1022001"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1022002"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1022003"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1022004"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1022005"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1022006"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1022007"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1022008"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1022009"
"500000","10","25001","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1022010"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25011","1022011"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25012","1022012"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25013","1022013"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25014","1022014"
"500000","125","25021","8","94002","10","200","2","2","91002","2","12","1000","90008","25015","1022015"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1022016"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1022017"
"500000","125","25021","8","94002","10","200","2","2","91002","0","12","0","90008","0","1022018"
