fa3bae02883175fa23224d7d3df7c2b109d47def83d3ae60b448ae0c6b0d75c8,d1c8dfc2110f5da2edc30ce99ae2d841b5248461957172f72b3e7befd8b214cc,9599763d796faada181ff59c7cec7663038dae34729b41f408ada8007aca4d1b,6d3ba714e05593844a799bc3281c3f0c8872840cd92508257564f9224a1f6914,f841d0b1573b1024677699cee52b6be7fc9565176e64b91c87d7de28cf861dc2,49b435294d45ab581587d75c763f694b3aafe202055a1b4716a9012b1aed07a7,44be8d9cd98c530ea2a657ef93f30a0c50a4b3780b1582dfc80a109775d27e89,52c63ad6ddcfb7c90a516eea1fc467fc71063e3a4046adcf5d50833729469df7,6ca3c199dee20b4415e881bbebf16217b29809bdc8e1c67af05301c4926c7298,0efc325e9eafdc7b746b39d14cb89b5c5ac16121f628165bad0a1b294bd0ae16,cc7d3780638de8bebc45a3473900f9ea31260a616533ea5a0c4bef78d338a3e0,80a0f9891bfe777a578ff2d951af70ab1b417efad1e53b85f4caa5ce9d215b41,ffa3075e1b797adb758d32b7a842c4d1369de8f6966dced0190a4db5078581d5,683ba2558801dfc259f0dbc6cbcc31d9f79ec2cf400f873c480a2440c59730ca,4d9982bb43628aa9b089a9ba123db6346d30c8a85b4e32568069841c8d526b9d,37f59ac8ac144190839df1fe43123d3804bb4218870a6170b7196c58927286cf,d5afaf297d61d787e645ddc5232100f65f17660ea60165f136a56fd5bd3d4f8e,4cbb0a99eff364a12c82ab738f575eb24bbe5b89222dee160d5dfdfc093ddd75,6d0ffe183eb5ee0cf8703ac7294c7c9dce079b818c64d88cc88c7669a08053f0
"30","107501","0","0","133","34","201","9","0","25","37709","62","900","0","19665","184","5","1730","0"
"30","107501","0","0","139","35","201","9","0","25","40752","62","900","0","20935","190","5","1757","0"
"30","107501","0","0","146","36","201","9","0","25","43938","62","900","0","21835","197","5","1784","0"
"30","107501","0","0","153","37","201","9","0","25","47188","62","900","0","23155","204","5","1811","0"
"30","107501","0","0","160","38","201","9","0","25","50548","62","900","0","24475","211","5","1838","0"
"30","107501","0","0","168","39","201","9","0","25","54056","62","900","0","25375","219","5","1865","0"
"30","107501","0","0","176","40","201","9","0","25","57695","62","900","0","26375","227","5","1892","0"
"0","107601","0","0","0","2","0","0","0","0","10","0","100","0","65","4","1","0","0"
"0","107601","0","0","0","3","0","0","0","0","51","0","200","0","245","11","1","0","0"
"0","107601","0","0","4","4","0","0","0","0","116","0","360","0","535","22","3","0","0"
"0","107601","0","0","10","5","0","0","0","0","212","0","520","0","1045","37","6","0","0"
"0","107601","0","0","17","6","0","0","0","0","374","0","730","0","1755","50","10","0","0"
"0","107601","0","0","27","7","0","0","0","0","590","0","1100","0","2250","74","10","0","0"
"15","107601","0","0","43","8","0","0","46","0","758","0","1425","0","2880","97","10","0","0"
"45","107601","0","0","59","9","0","0","102","5","929","0","1425","0","3720","117","15","5","0"
"60","107601","0","0","79","10","0","0","112","13","1139","0","1425","0","4570","143","20","20","0"
"80","107601","0","0","99","11","0","0","112","16","1400","0","1425","0","5270","168","25","40","0"
"90","107601","0","0","119","12","0","0","112","16","1674","0","1775","0","5870","204","29","50","0"
"92","107601","0","0","152","13","0","0","112","16","1902","10","1875","0","6390","244","33","50","0"
"94","107601","0","2","192","14","0","2","112","16","2161","10","1875","0","6690","286","35","50","0"
"94","107601","0","4","227","15","0","4","112","16","2550","10","1975","0","6690","318","37","60","0"
"94","107601","0","4","257","16","0","4","112","16","2952","15","2075","0","6890","358","37","72","0"
"94","107601","0","4","284","17","0","4","112","16","3348","20","2225","0","7400","402","40","72","0"
"94","107601","0","4","322","18","0","4","112","16","3816","20","2375","0","7710","440","45","84","0"
"94","107601","0","4","363","19","0","4","112","16","4396","20","2470","0","7710","485","47","106","0"
"94","107601","0","4","407","20","0","4","112","16","5033","20","2565","0","7745","537","47","126","0"
"94","107601","0","4","464","21","0","4","112","16","5688","20","2565","0","7890","590","47","146","0"
"94","107601","0","4","526","22","0","4","112","16","6412","20","2565","0","8315","655","47","156","0"
"94","107601","0","4","596","23","0","4","112","16","7176","20","2565","0","8630","741","47","156","0"
"94","107601","0","4","671","24","0","4","112","16","8016","20","2565","0","8950","829","47","156","0"
"94","107601","0","4","746","25","0","4","112","16","9005","20","2565","0","9565","911","47","173","0"
"94","107601","0","4","825","26","0","4","112","16","10120","20","2565","0","10315","989","47","199","0"
"94","107601","0","4","900","27","0","4","112","16","11370","20","2565","0","11315","1061","47","217","0"
"94","107601","0","4","975","28","0","4","112","16","12715","20","2565","0","12480","1136","47","235","0"
"94","107601","0","4","1056","29","0","4","112","16","14139","20","2565","0","13875","1217","47","253","0"
"94","107601","0","4","1141","30","0","4","112","16","15642","20","2565","0","15505","1302","47","271","0"
"94","107601","0","4","1228","31","0","4","112","16","17216","20","2565","0","17295","1389","47","289","0"
"94","107601","0","4","1317","32","0","4","112","16","18862","20","2565","0","19240","1478","47","307","0"
"94","107601","0","4","1408","33","0","4","112","16","20606","20","2565","0","21430","1569","47","324","0"
"94","107601","0","4","1501","34","0","4","112","16","22448","20","2565","0","24030","1662","47","340","0"
"94","107601","0","4","1595","35","0","4","112","16","24362","20","2565","0","27040","1756","47","356","0"
"94","107601","0","4","1690","36","0","4","112","16","26338","20","2565","0","30390","1851","47","372","0"
"94","107601","0","4","1787","37","0","4","112","16","28376","20","2565","0","33985","1948","47","388","0"
"94","107601","0","4","1885","38","0","4","112","16","30480","20","2565","0","37820","2046","47","404","0"
"94","107601","0","4","1983","39","0","4","112","16","32645","20","2565","0","41985","2144","47","420","0"
"94","107601","0","4","2081","40","0","4","112","16","34898","20","2565","0","46480","2242","47","436","0"
"0","107701","0","0","2","2","0","0","23","0","0","0","75","0","55","1","0","0","0"
"0","107701","0","0","7","3","0","0","78","0","0","0","150","0","150","2","0","0","0"
"10","107701","0","0","16","4","5","0","169","0","0","0","200","0","325","5","0","0","0"
"10","107701","0","0","32","5","15","0","322","0","0","0","200","0","625","7","0","0","0"
"25","107701","0","0","51","6","15","0","495","0","0","0","200","0","1155","15","0","0","0"
"30","107701","0","0","69","7","50","0","724","0","26","0","200","0","1515","22","0","0","0"
"60","107701","0","0","90","8","50","0","988","4","52","0","200","0","1845","33","0","0","0"
"95","107701","0","5","117","9","50","0","1252","9","52","0","200","0","2380","44","0","0","0"
"100","107701","0","10","146","10","85","0","1521","14","52","0","500","0","2920","54","0","0","11"
"124","107701","0","10","171","11","85","0","1842","14","52","0","840","0","3540","67","0","0","24"
"130","107701","0","14","196","12","111","0","2179","17","52","0","1060","0","3900","84","0","0","41"
"132","107701","0","19","226","13","133","0","2519","17","52","0","1180","0","4060","110","0","0","57"
"136","107701","0","21","263","14","145","0","2859","17","52","0","1300","0","4320","138","0","0","67"
"145","107701","0","21","297","15","145","0","3255","17","52","0","1520","0","4520","165","0","0","81"
"151","107701","0","21","328","16","145","0","3701","17","52","0","1520","0","4750","195","0","0","97"
"152","107701","0","21","367","17","160","0","4152","17","52","0","1520","0","4880","223","3","0","117"
"152","107701","0","21","413","18","185","0","4600","17","52","0","1520","0","5225","259","3","0","132"
"152","107701","0","21","465","19","185","0","5071","17","52","0","1615","0","5870","300","3","0","157"
"152","107701","0","21","512","20","185","0","5660","17","52","0","1615","0","6455","342","3","0","193"
"152","107701","0","21","574","21","185","0","6236","17","52","0","1615","0","7040","391","3","0","228"
"152","107701","0","21","636","22","185","0","6900","17","52","0","1715","0","8245","443","3","0","264"
"152","107701","0","21","702","23","185","0","7660","17","52","0","1715","0","9705","502","3","0","294"
"152","107701","0","21","777","24","185","0","8501","17","52","0","1715","0","11230","563","3","0","294"
"152","107701","0","21","838","25","185","0","9607","17","52","0","1715","0","12525","617","3","0","319"
"152","107701","0","21","887","26","185","0","11004","17","52","0","1715","0","13520","660","3","0","346"
"152","107701","0","21","931","27","185","0","12544","17","52","0","1715","0","14635","701","3","0","363"
"152","107701","0","21","975","28","185","0","14190","17","52","0","1715","0","15855","744","3","0","380"
"152","107701","0","21","1023","29","185","0","15938","17","52","0","1715","0","17230","792","3","0","397"
"152","107701","0","21","1074","30","185","0","17793","17","52","0","1715","0","18685","843","3","0","415"
"152","107701","0","21","1126","31","185","0","19738","17","52","0","1715","0","20220","895","3","0","433"
"152","107701","0","21","1179","32","185","0","21773","17","52","0","1715","0","21830","948","3","0","451"
"152","107701","0","21","1233","33","185","0","23924","17","52","0","1715","0","23610","1002","3","0","469"
"152","107701","0","21","1289","34","185","0","26191","17","52","0","1715","0","25630","1058","3","0","486"
"152","107701","0","21","1345","35","185","0","28569","17","52","0","1715","0","27820","1114","3","0","503"
"152","107701","0","21","1402","36","185","0","31029","17","52","0","1715","0","30180","1171","3","0","520"
"152","107701","0","21","1461","37","185","0","33570","17","52","0","1715","0","32615","1230","3","0","537"
"152","107701","0","21","1520","38","185","0","36200","17","52","0","1715","0","35215","1289","3","0","554"
"152","107701","0","21","1579","39","185","0","38915","17","52","0","1715","0","37980","1348","3","0","571"
"152","107701","0","21","1638","40","185","0","41736","17","52","0","1715","0","41010","1407","3","0","588"
"0","107801","0","0","3","2","0","0","26","0","0","0","50","0","55","0","0","0","0"
"0","107801","0","0","7","3","0","0","94","0","0","0","100","0","150","0","0","0","0"
"10","107801","0","0","14","4","0","0","214","0","0","0","100","0","270","2","0","0","0"
"10","107801","0","0","29","5","0","0","405","0","0","0","100","0","450","2","0","0","0"
"10","107801","0","0","42","6","50","0","634","0","0","0","100","0","800","4","0","0","0"
"15","107801","0","0","56","7","85","0","894","0","0","0","100","0","1395","8","0","0","0"
"30","107801","0","0","63","8","120","1","1286","4","0","0","100","0","1560","10","0","0","0"
"45","107801","0","0","70","9","155","2","1710","9","0","0","100","0","1700","10","0","0","16"
"45","107801","0","0","75","10","170","4","2175","14","0","0","320","0","1970","13","0","0","45"
"45","107801","0","5","80","11","186","5","2687","14","0","0","540","0","2130","13","0","0","90"
"45","107801","0","11","85","12","222","6","3211","14","0","0","640","0","2230","16","0","0","143"
"45","107801","0","17","95","13","254","6","3723","16","0","0","640","0","2370","22","0","0","197"
"45","107801","0","17","102","14","284","6","4303","18","0","0","760","0","2510","26","0","0","273"
"45","107801","0","17","111","15","294","6","4908","22","0","0","880","0","2540","34","0","0","343"
"45","107801","0","17","119","16","324","6","5581","22","0","0","880","0","2570","39","0","0","418"
"45","107801","0","17","128","17","354","6","6309","22","0","0","880","0","2570","43","0","0","490"
"45","107801","0","17","137","18","384","6","7093","22","0","0","880","0","2570","49","0","0","579"
"45","107801","0","17","144","19","384","6","7981","22","0","0","880","0","2570","54","0","0","712"
"45","107801","0","17","158","20","384","6","8902","22","0","0","880","0","2570","64","0","0","869"
"45","107801","0","17","166","21","384","6","9921","22","0","0","980","0","2570","70","0","0","1071"
"45","107801","0","17","173","22","384","6","11118","22","0","0","1080","0","2570","75","0","0","1289"
"45","107801","0","17","189","23","384","6","12441","22","0","0","1080","0","2570","81","0","0","1473"
"45","107801","0","17","206","24","384","6","13916","22","0","0","1080","0","2570","87","0","0","1616"
"45","107801","0","17","214","25","384","6","15626","22","0","0","1080","0","2570","93","0","0","1725"
"45","107801","0","17","223","26","384","6","17466","22","0","0","1080","0","3030","99","0","0","1797"
"45","107801","0","17","231","27","384","6","19501","22","0","0","1080","0","3030","105","0","0","1842"
"45","107801","0","17","236","28","384","6","21699","22","0","0","1080","0","3030","110","0","0","1874"
"45","107801","0","17","240","29","384","6","24021","22","0","0","1080","0","3490","114","0","0","1907"
"45","107801","0","17","244","30","384","6","26542","22","0","0","1080","0","3490","118","0","0","1941"
"45","107801","0","17","248","31","384","6","29121","22","0","0","1080","0","3950","122","0","0","1975"
"45","107801","0","17","252","32","384","6","31863","22","0","0","1080","0","3950","126","0","0","2009"
"45","107801","0","17","256","33","384","6","34696","22","0","0","1080","0","4450","130","0","0","2042"
"45","107801","0","17","260","34","384","6","37678","22","0","0","1080","0","4950","134","0","0","2074"
"45","107801","0","17","264","35","384","6","40865","22","0","0","1080","0","4950","138","0","0","2106"
"45","107801","0","17","268","36","384","6","44164","22","0","0","1080","0","4950","142","0","0","2138"
"45","107801","0","17","273","37","384","6","47508","22","0","0","1080","0","5450","147","0","0","2170"
"45","107801","0","17","278","38","384","6","50956","22","0","0","1080","0","5950","152","0","0","2202"
"45","107801","0","17","282","39","384","6","54571","22","0","0","1080","0","5950","156","0","0","2234"
"45","107801","0","17","286","40","384","6","58335","22","0","0","1080","0","5950","160","0","0","2266"
"0","107901","0","0","0","2","0","0","0","0","20","0","100","0","65","2","1","0","0"
"0","107901","0","0","0","3","5","0","0","0","73","0","150","0","160","6","3","0","0"
"0","107901","0","0","2","4","30","0","0","0","175","0","320","0","375","9","5","0","0"
"10","107901","0","0","5","5","50","0","0","0","293","0","480","0","800","16","11","0","0"
"10","107901","0","0","6","6","50","3","0","0","517","0","870","0","1215","24","15","0","0"
"10","107901","0","0","8","7","75","6","0","0","780","0","1710","0","1535","30","19","0","0"
"10","107901","0","0","10","8","100","9","0","0","1097","0","2570","0","2015","38","19","0","0"
"10","107901","0","0","20","9","100","9","0","5","1416","0","3020","0","2480","53","26","10","0"
"10","107901","0","0","35","10","100","9","0","10","1726","5","3320","0","3260","72","27","30","0"
"30","107901","0","0","42","11","100","9","0","10","2137","10","3620","0","3880","75","32","82","0"
"30","107901","0","0","45","12","100","9","0","12","2554","30","4020","0","4310","87","36","140","0"
"30","107901","0","0","53","13","125","9","0","14","3013","50","4140","0","4660","97","36","199","0"
"30","107901","0","0","67","14","156","9","0","14","3508","50","4260","0","4990","108","38","282","0"
"30","107901","0","0","75","15","162","9","0","14","4115","50","4260","0","5100","118","38","396","0"
"30","107901","0","0","81","16","162","9","0","14","4760","53","4260","0","5100","131","38","508","0"
"30","107901","0","0","87","17","162","9","0","14","5428","60","4260","0","5150","145","38","619","0"
"30","107901","0","0","96","18","162","9","0","14","6143","64","4260","0","5200","157","40","770","0"
"30","107901","0","0","105","19","162","9","0","14","6955","64","4260","0","5545","167","42","927","0"
"30","107901","0","0","115","20","162","9","0","14","7849","64","4260","0","5990","177","47","1045","0"
"30","107901","0","0","127","21","162","9","0","14","8821","64","4260","0","6245","190","52","1192","0"
"30","107901","0","0","139","22","162","9","0","14","10007","64","4260","0","6400","203","52","1357","0"
"30","107901","0","0","154","23","162","9","0","14","11347","64","4260","0","6490","220","52","1496","0"
"30","107901","0","0","176","24","162","9","0","14","12746","64","4260","0","6580","241","52","1634","0"
"30","107901","0","0","198","25","162","9","0","14","14356","64","4260","0","6580","257","52","1739","0"
"30","107901","0","0","207","26","162","9","0","14","16195","64","4260","0","7105","263","52","1788","0"
"30","107901","0","0","214","27","162","9","0","14","18134","64","4260","0","7950","268","52","1816","0"
"30","107901","0","0","226","28","162","9","0","14","20211","64","4260","0","8270","278","52","1844","0"
"30","107901","0","0","236","29","162","9","0","14","22461","64","4260","0","8590","288","52","1873","0"
"30","107901","0","0","246","30","162","9","0","14","24856","64","4260","0","8910","298","52","1903","0"
"30","107901","0","0","251","31","162","9","0","14","27387","64","4260","0","9435","303","52","1933","0"
"30","107901","0","0","257","32","162","9","0","14","30017","64","4260","0","9960","309","52","1963","0"
"30","107901","0","0","269","33","162","9","0","14","32750","64","4260","0","10330","321","52","1992","0"
"30","107901","0","0","281","34","162","9","0","14","35648","64","4260","0","10700","333","52","2020","0"
"30","107901","0","0","293","35","162","9","0","14","38675","64","4260","0","11070","345","52","2048","0"
"30","107901","0","0","306","36","162","9","0","14","41801","64","4260","0","11440","358","52","2076","0"
"30","107901","0","0","320","37","162","9","0","14","45021","64","4260","0","11860","372","52","2104","0"
"30","107901","0","0","334","38","162","9","0","14","48302","64","4260","0","12700","386","52","2132","0"
"30","107901","0","0","349","39","162","9","0","14","51728","64","4260","0","13120","401","52","2160","0"
"30","107901","0","0","365","40","162","9","0","14","55332","64","4260","0","13120","417","52","2188","0"
"0","108001","0","0","0","2","0","0","0","0","18","0","50","0","65","3","1","0","0"
"0","108001","0","0","1","3","0","0","0","0","58","0","100","0","250","10","1","0","0"
"0","108001","0","0","3","4","0","0","0","0","153","0","125","0","590","19","1","0","0"
"0","108001","0","0","7","5","0","0","0","0","285","0","125","0","1045","32","4","0","0"
"0","108001","0","0","16","6","0","0","0","0","458","0","125","0","1785","50","4","0","0"
"0","108001","0","0","22","7","0","0","0","0","714","0","125","0","2280","68","8","0","0"
"0","108001","0","0","33","8","0","0","0","0","935","0","125","0","3360","93","8","0","0"
"15","108001","0","0","44","9","0","0","10","5","1189","0","125","0","4270","112","13","5","0"
"40","108001","0","0","53","10","0","0","10","10","1594","0","125","0","4640","122","18","45","0"
"50","108001","0","0","62","11","0","0","10","10","2085","0","125","0","5000","133","18","102","0"
"50","108001","0","0","71","12","0","2","10","16","2547","11","125","0","5370","146","20","124","0"
"50","108001","0","0","83","13","25","2","10","19","3057","21","125","0","5520","160","20","167","0"
"50","108001","0","0","93","14","50","4","10","19","3643","21","125","0","5580","172","22","226","0"
"50","108001","0","0","106","15","62","4","10","19","4280","21","225","0","5580","182","22","290","0"
"50","108001","0","0","112","16","62","6","10","19","4943","24","225","0","5730","198","22","356","0"
"50","108001","0","0","119","17","62","6","10","19","5677","27","225","0","6030","207","22","414","0"
"50","108001","0","0","128","18","62","6","10","19","6460","27","225","0","6430","215","22","521","0"
"50","108001","0","0","132","19","62","6","10","19","7365","27","225","0","6775","229","22","609","0"
"50","108001","0","0","145","20","62","6","10","19","8384","27","225","0","6970","238","22","700","0"
"50","108001","0","0","159","21","71","6","10","19","9455","27","225","0","7160","254","22","795","0"
"50","108001","0","0","174","22","71","6","10","19","10680","27","225","0","7250","278","22","897","0"
"50","108001","0","0","195","23","71","6","10","19","12047","27","225","0","7595","295","22","938","0"
"50","108001","0","0","199","24","71","6","10","19","13556","27","225","0","8450","311","22","992","0"
"50","108001","0","0","212","25","71","6","10","19","15256","27","225","0","8520","331","22","1025","0"
"50","108001","0","0","221","26","71","6","10","19","17125","27","225","0","8910","345","22","1049","0"
"50","108001","0","0","228","27","71","6","10","19","19124","27","225","0","9330","357","22","1067","0"
"50","108001","0","0","230","28","71","6","10","19","21295","27","225","0","9955","361","22","1085","0"
"50","108001","0","0","247","29","71","6","10","19","23509","27","225","0","10315","380","22","1107","0"
"50","108001","0","0","261","30","71","6","10","19","25936","27","225","0","10415","394","22","1139","0"
"50","108001","0","0","270","31","71","6","10","19","28493","27","225","0","10835","403","22","1162","0"
"50","108001","0","0","274","32","71","6","10","19","31187","27","225","0","11460","407","22","1185","0"
"50","108001","0","0","289","33","71","6","10","19","33962","27","225","0","11660","422","22","1215","0"
"50","108001","0","0","304","34","71","6","10","19","36885","27","225","0","11860","437","22","1244","0"
"50","108001","0","0","319","35","71","6","10","19","39956","27","225","0","12060","452","22","1273","0"
"50","108001","0","0","335","36","71","6","10","19","43129","27","225","0","12260","468","22","1302","0"
"50","108001","0","0","351","37","71","6","10","19","46413","27","225","0","12460","484","22","1331","0"
"50","108001","0","0","367","38","71","6","10","19","49802","27","225","0","12660","500","22","1360","0"
"50","108001","0","0","383","39","71","6","10","19","53296","27","225","0","12860","516","22","1389","0"
"50","108001","0","0","399","40","71","6","10","19","56923","27","225","0","13060","532","22","1418","0"
"0","108101","0","0","0","2","0","0","0","0","26","0","50","0","65","3","0","0","0"
"0","108101","0","0","0","3","0","0","0","0","100","0","100","0","190","5","0","0","0"
"0","108101","0","0","1","4","10","0","0","0","216","0","270","0","480","9","0","0","0"
"10","108101","0","0","2","5","30","0","0","0","424","0","430","0","725","12","0","0","0"
"10","108101","0","0","3","6","30","0","0","0","695","0","820","0","1100","20","0","0","0"
"10","108101","0","0","5","7","30","2","0","0","947","0","1660","0","1750","32","0","0","0"
"10","108101","0","0","12","8","30","4","0","8","1232","0","2220","0","2530","45","0","0","0"
"10","108101","0","0","19","9","30","8","0","21","1614","0","2220","0","2945","60","1","25","0"
"35","108101","0","0","26","10","30","8","0","26","2010","0","2320","0","3365","68","6","80","0"
"45","108101","0","0","32","11","30","11","0","26","2462","3","2670","0","3765","79","6","124","0"
"61","108101","0","0","37","12","30","11","0","26","2890","36","2670","0","3935","83","13","166","0"
"67","108101","0","0","46","13","55","13","0","26","3379","46","2670","0","4085","94","15","215","0"
"67","108101","0","0","56","14","80","15","0","26","3914","49","2670","0","4225","107","15","292","0"
"67","108101","0","0","64","15","80","15","0","26","4500","52","2670","0","4405","121","15","382","0"
"67","108101","0","0","70","16","80","15","0","26","5106","62","2670","0","4505","136","15","486","0"
"67","108101","0","0","76","17","80","15","0","26","5780","72","2670","0","4555","148","15","589","0"
"67","108101","0","0","85","18","80","15","0","26","6546","72","2670","0","4605","157","15","722","0"
"67","108101","0","0","97","19","80","15","0","26","7372","72","2670","0","4700","169","15","883","0"
"67","108101","0","0","109","20","80","15","0","26","8221","77","2670","0","4895","191","15","1040","0"
"67","108101","0","0","114","21","80","15","0","26","9319","82","2670","0","5085","197","15","1253","0"
"67","108101","0","0","122","22","80","15","0","26","10552","87","2670","0","5175","213","15","1457","0"
"67","108101","0","0","131","23","80","15","0","26","11950","87","2670","0","5265","229","15","1624","0"
"67","108101","0","0","144","24","80","15","0","26","13460","87","2670","0","5395","244","15","1760","0"
"67","108101","0","0","157","25","80","15","0","26","15130","87","2670","0","5735","257","15","1863","0"
"67","108101","0","0","177","26","80","15","0","26","16794","87","2670","0","7210","272","15","1930","0"
"67","108101","0","0","190","27","80","15","0","26","18749","87","2670","0","7610","285","15","1972","0"
"67","108101","0","0","195","28","80","15","0","26","20947","87","2670","0","7760","290","15","2003","0"
"67","108101","0","0","200","29","80","15","0","26","23273","87","2670","0","8230","295","15","2036","0"
"67","108101","0","0","215","30","80","15","0","26","25653","87","2670","0","8640","310","15","2071","0"
"67","108101","0","0","215","31","80","15","0","26","28264","87","2670","0","9315","310","15","2106","0"
"67","108101","0","0","221","32","80","15","0","26","30985","87","2670","0","9475","316","15","2141","0"
"67","108101","0","0","221","33","80","15","0","26","33802","87","2670","0","10170","316","15","2175","0"
"67","108101","0","0","236","34","80","15","0","26","36686","87","2670","0","10710","331","15","2208","0"
"67","108101","0","0","236","35","80","15","0","26","39849","87","2670","0","11415","331","15","2241","0"
"67","108101","0","0","252","36","80","15","0","26","42982","87","2670","0","11955","347","15","2274","0"
"67","108101","0","0","268","37","80","15","0","26","46227","87","2670","0","12495","363","15","2307","0"
"67","108101","0","0","268","38","80","15","0","26","49704","87","2670","0","13225","363","15","2340","0"
"67","108101","0","0","268","39","80","15","0","26","53286","87","2670","0","13955","363","15","2373","0"
"67","108101","0","0","275","40","80","15","0","26","56953","87","2670","0","14565","370","15","2406","0"
"0","108201","0","0","0","2","10","0","0","0","19","0","50","0","65","1","1","0","0"
"0","108201","0","0","0","3","30","0","0","0","74","0","75","0","185","3","2","0","0"
"0","108201","0","0","2","4","65","0","0","0","175","0","215","0","365","6","4","0","0"
"5","108201","0","0","4","5","115","0","0","0","330","0","375","0","635","10","7","0","0"
"5","108201","0","0","5","6","145","3","0","0","556","0","675","0","985","15","11","0","0"
"5","108201","0","0","7","7","170","6","0","0","819","0","1515","0","1305","21","15","0","0"
"5","108201","0","0","14","8","195","9","0","9","1118","0","2075","0","1935","30","15","10","0"
"5","108201","0","5","19","9","195","9","0","23","1483","0","2075","0","2350","45","22","40","0"
"15","108201","0","10","27","10","195","9","0","37","1965","0","2075","0","2550","50","22","100","0"
"35","108201","0","10","38","11","195","9","0","37","2412","3","2075","0","2950","53","27","148","0"
"45","108201","0","10","43","12","195","9","0","37","2852","36","2075","0","3120","57","34","188","0"
"45","108201","0","10","51","13","220","9","0","37","3326","56","2075","0","3370","70","34","241","0"
"45","108201","0","10","65","14","245","9","0","37","3816","59","2075","0","3530","88","36","308","0"
"45","108201","0","10","78","15","245","9","0","37","4392","59","2075","0","3530","101","38","416","0"
"45","108201","0","10","90","16","245","9","0","37","4993","67","2075","0","3530","112","38","545","0"
"45","108201","0","10","99","17","245","9","0","37","5632","75","2075","0","3580","128","38","661","0"
"45","108201","0","10","115","18","245","9","0","37","6303","75","2075","0","3630","146","40","798","0"
"45","108201","0","10","128","19","245","9","0","37","7117","75","2075","0","3725","160","42","928","0"
"45","108201","0","10","138","20","245","9","0","37","8045","75","2075","0","3920","178","42","1019","0"
"45","108201","0","10","150","21","245","9","0","37","9019","75","2075","0","4230","201","42","1114","0"
"45","108201","0","10","169","22","245","9","0","37","10140","75","2075","0","4440","227","42","1198","0"
"45","108201","0","10","190","23","245","9","0","37","11484","75","2075","0","4530","247","42","1239","0"
"45","108201","0","10","198","24","245","9","0","37","13027","75","2075","0","5145","252","42","1268","0"
"45","108201","0","10","207","25","245","9","0","37","14728","75","2075","0","5670","258","42","1301","0"
"45","108201","0","10","236","26","245","9","0","37","16313","75","2075","0","7015","279","42","1325","0"
"45","108201","0","10","272","27","245","9","0","37","17742","75","2075","0","10170","306","42","1343","0"
"45","108201","0","10","303","28","245","9","0","37","19260","75","2075","0","13855","333","42","1368","0"
"45","108201","0","10","323","29","245","9","0","37","21196","75","2075","0","16050","353","42","1401","0"
"45","108201","0","10","338","30","245","9","0","37","23534","75","2075","0","16370","368","42","1444","0"
"45","108201","0","10","348","31","245","9","0","37","26008","75","2075","0","16895","378","42","1487","0"
"45","108201","0","10","358","32","245","9","0","37","28592","75","2075","0","17420","388","42","1529","0"
"45","108201","0","10","379","33","245","9","0","37","31267","75","2075","0","17420","409","42","1577","0"
"45","108201","0","10","401","34","245","9","0","37","34096","75","2075","0","17420","431","42","1623","0"
"45","108201","0","10","423","35","245","9","0","37","37053","75","2075","0","17420","453","42","1669","0"
"45","108201","0","10","446","36","245","9","0","37","40110","75","2075","0","17420","476","42","1715","0"
"45","108201","0","10","470","37","245","9","0","37","43267","75","2075","0","17420","500","42","1761","0"
"45","108201","0","10","494","38","245","9","0","37","46527","75","2075","0","17420","524","42","1807","0"
"45","108201","0","10","518","39","245","9","0","37","49885","75","2075","0","17420","548","42","1853","0"
"45","108201","0","10","542","40","245","9","0","37","53369","75","2075","0","17420","572","42","1899","0"
"0","108301","0","0","3","2","0","0","26","0","0","0","50","0","55","0","0","0","0"
"0","108301","0","0","7","3","0","0","94","0","0","0","100","0","150","0","0","0","0"
"10","108301","0","0","14","4","0","0","214","0","0","0","100","0","270","2","0","0","0"
"10","108301","0","0","25","5","25","0","415","0","0","0","100","0","360","2","0","0","0"
"10","108301","0","0","38","6","75","0","644","0","0","0","100","0","710","4","0","0","0"
"15","108301","0","0","52","7","110","0","904","0","0","0","100","0","1305","8","0","0","0"
"30","108301","0","0","72","8","145","1","1165","4","0","0","100","0","1905","15","0","0","0"
"35","108301","0","0","93","9","145","2","1435","9","0","0","100","0","2710","31","0","0","5"
"35","108301","0","0","108","10","165","3","1817","14","0","0","320","0","3150","39","0","0","33"
"38","108301","0","3","131","11","181","4","2145","14","0","0","620","0","3750","53","0","0","58"
"48","108301","0","11","149","12","201","4","2503","17","0","0","620","0","4110","64","0","0","95"
"48","108301","0","11","167","13","221","4","2906","19","0","0","720","0","4550","82","0","0","147"
"50","108301","0","11","192","14","243","4","3314","21","0","0","840","0","4610","104","0","0","201"
"54","108301","0","13","220","15","253","4","3733","23","0","0","840","0","4700","128","0","0","243"
"54","108301","0","13","252","16","273","4","4183","25","0","0","940","0","4770","153","0","0","273"
"54","108301","0","13","282","17","318","4","4674","25","0","0","940","0","4890","181","0","0","300"
"54","108301","0","13","317","18","333","4","5205","25","0","0","940","0","4950","206","3","0","366"
"54","108301","0","13","356","19","333","4","5800","25","0","0","940","0","5075","236","3","0","452"
"54","108301","0","13","386","20","333","4","6515","25","0","0","1035","0","5200","263","3","0","568"
"54","108301","0","13","418","21","333","4","7270","25","0","0","1135","0","5410","293","3","0","704"
