4fc783c756a767fee76b1f8d92ba60264c5c24151510c80d485cb14f99b68481,98c65783e4fecc56fafaeeba8c23d205150680523f462fc6d7b17d234ec240e6,9c8de36dd3ede561b306caa5cebd923511042d3d4871c9801be98e68b72862c8,07fe78c3753c67144ec6386a2115d77b48e7e56a053dc71380073e34a551af68,29fcded04f96f7735589a70fa7b8f9a8346d55fae74d80ef709f53f7e24e0c3d,13c4d5356d3ff19e0a09ec686771c94fc04092cb6c3b3e760eb1d5e0f4b7977a,a9938f17b3eeea85043e1ab0f4d8a5424bcf68012e36343f755e6fbf9447d9fc,c32a9525190966e36657d4978cb041598fae35b610ed28ccfdf1d403ab66454e
"187","0","121401","2022/03/24 11:59:59","3","1074","324","2022/03/15 15:00:00"
"188","0","117201","2022/03/28 11:59:59","3","0","325","2022/03/24 12:00:00"
"189","0","109101","2022/03/31 11:59:59","3","0","326","2022/03/28 12:00:00"
"190","0","180401","2022/04/03 18:59:59","3","1075","327","2022/03/31 12:00:00"
"190","0","180201","2022/04/03 18:59:59","3","1075","328","2022/03/31 12:00:00"
"190","0","118101","2022/04/03 18:59:59","3","0","329","2022/03/31 12:00:00"
"190","0","180801","2022/04/03 18:59:59","3","0","330","2022/03/31 12:00:00"
"190","0","106701","2022/04/03 18:59:59","3","0","331","2022/03/31 12:00:00"
"190","0","180701","2022/04/03 18:59:59","3","0","332","2022/03/31 12:00:00"
"190","0","180301","2022/04/03 18:59:59","3","0","333","2022/03/31 12:00:00"
"190","0","180601","2022/04/03 18:59:59","3","0","334","2022/03/31 12:00:00"
"190","0","180101","2022/04/03 18:59:59","3","0","335","2022/03/31 12:00:00"
"190","0","106801","2022/04/03 18:59:59","3","0","336","2022/03/31 12:00:00"
"190","0","180501","2022/04/03 18:59:59","3","0","337","2022/03/31 12:00:00"
"190","0","107001","2022/04/03 18:59:59","3","0","338","2022/03/31 12:00:00"
"190","0","106101","2022/04/03 18:59:59","3","0","339","2022/03/31 12:00:00"
"190","0","107101","2022/04/03 18:59:59","3","0","340","2022/03/31 12:00:00"
"191","0","121501","2022/04/11 11:59:59","3","1076","341","2022/04/03 19:00:00"
"192","0","116201","2022/04/15 14:59:59","3","0","342","2022/04/11 12:00:00"
"192","0","116301","2022/04/15 14:59:59","3","0","343","2022/04/11 12:00:00"
"193","0","121601","2022/04/22 11:59:59","3","1077","344","2022/04/15 15:00:00"
"194","0","118001","2022/04/30 11:59:59","3","0","345","2022/04/22 12:00:00"
"195","0","180901","2022/05/03 18:59:59","3","1078","346","2022/04/30 12:00:00"
"195","0","118101","2022/05/03 18:59:59","3","0","347","2022/04/30 12:00:00"
"195","0","180801","2022/05/03 18:59:59","3","0","348","2022/04/30 12:00:00"
"195","0","106701","2022/05/03 18:59:59","3","0","349","2022/04/30 12:00:00"
"195","0","180701","2022/05/03 18:59:59","3","0","350","2022/04/30 12:00:00"
"195","0","180301","2022/05/03 18:59:59","3","0","351","2022/04/30 12:00:00"
"195","0","180601","2022/05/03 18:59:59","3","0","352","2022/04/30 12:00:00"
"195","0","180101","2022/05/03 18:59:59","3","0","353","2022/04/30 12:00:00"
"195","0","106801","2022/05/03 18:59:59","3","0","354","2022/04/30 12:00:00"
"195","0","180201","2022/05/03 18:59:59","3","0","355","2022/04/30 12:00:00"
"195","0","180501","2022/05/03 18:59:59","3","0","356","2022/04/30 12:00:00"
"195","0","180401","2022/05/03 18:59:59","3","0","357","2022/04/30 12:00:00"
"195","0","107001","2022/05/03 18:59:59","3","0","358","2022/04/30 12:00:00"
"195","0","106101","2022/05/03 18:59:59","3","0","359","2022/04/30 12:00:00"
"195","0","107101","2022/05/03 18:59:59","3","0","360","2022/04/30 12:00:00"
"196","0","122001","2022/05/11 11:59:59","3","1079","361","2022/05/03 19:00:00"
"197","0","116501","2022/05/15 14:59:59","3","0","362","2022/05/11 12:00:00"
"197","0","116601","2022/05/15 14:59:59","3","0","363","2022/05/11 12:00:00"
"198","0","121901","2022/05/24 11:59:59","3","1080","364","2022/05/15 15:00:00"
"199","0","117701","2022/05/28 11:59:59","3","0","365","2022/05/24 12:00:00"
"200","0","106101","2022/05/31 11:59:59","3","1081","366","2022/05/28 12:00:00"
"200","0","107001","2022/05/31 11:59:59","3","1081","367","2022/05/28 12:00:00"
"200","0","180901","2022/05/31 11:59:59","3","0","368","2022/05/28 12:00:00"
"200","0","118101","2022/05/31 11:59:59","3","0","369","2022/05/28 12:00:00"
"200","0","180801","2022/05/31 11:59:59","3","0","370","2022/05/28 12:00:00"
"200","0","106701","2022/05/31 11:59:59","3","0","371","2022/05/28 12:00:00"
"200","0","180701","2022/05/31 11:59:59","3","0","372","2022/05/28 12:00:00"
"200","0","180301","2022/05/31 11:59:59","3","0","373","2022/05/28 12:00:00"
"200","0","180601","2022/05/31 11:59:59","3","0","374","2022/05/28 12:00:00"
"200","0","180101","2022/05/31 11:59:59","3","0","375","2022/05/28 12:00:00"
"200","0","106801","2022/05/31 11:59:59","3","0","376","2022/05/28 12:00:00"
"200","0","180201","2022/05/31 11:59:59","3","0","377","2022/05/28 12:00:00"
"200","0","180501","2022/05/31 11:59:59","3","0","378","2022/05/28 12:00:00"
"200","0","180401","2022/05/31 11:59:59","3","0","379","2022/05/28 12:00:00"
"200","0","107101","2022/05/31 11:59:59","3","0","380","2022/05/28 12:00:00"
"201","0","122201","2022/06/09 11:59:59","3","1082","381","2022/05/31 12:00:00"
"202","0","116701","2022/06/15 14:59:59","3","0","382","2022/06/09 12:00:00"
"202","0","116901","2022/06/15 14:59:59","3","0","383","2022/06/09 12:00:00"
"203","0","122301","2022/06/24 11:59:59","3","1083","384","2022/06/15 15:00:00"
"204","0","119901","2022/06/30 11:59:59","3","0","385","2022/06/24 12:00:00"
"205","0","122501","2022/07/08 11:59:59","3","1084","386","2022/06/30 12:00:00"
"206","0","117001","2022/07/11 11:59:59","3","0","387","2022/07/08 12:00:00"
"207","0","120701","2022/07/15 14:59:59","3","0","388","2022/07/11 12:00:00"
"207","0","120901","2022/07/15 14:59:59","3","0","389","2022/07/11 12:00:00"
"208","0","122601","2022/07/25 11:59:59","3","1085","390","2022/07/15 15:00:00"
"209","0","107901","2022/07/28 11:59:59","3","0","391","2022/07/25 12:00:00"
"209","0","107701","2022/07/28 11:59:59","3","0","392","2022/07/25 12:00:00"
"210","0","110301","2022/07/31 11:59:59","3","0","393","2022/07/28 12:00:00"
"210","0","110001","2022/07/31 11:59:59","3","0","394","2022/07/28 12:00:00"
"211","0","122901","2022/08/09 11:59:59","3","1086","395","2022/07/31 12:00:00"
"212","0","117201","2022/08/12 11:59:59","3","0","396","2022/08/09 12:00:00"
"213","0","121001","2022/08/15 14:59:59","3","0","397","2022/08/12 12:00:00"
"213","0","121101","2022/08/15 14:59:59","3","0","398","2022/08/12 12:00:00"
"214","0","122701","2022/08/23 11:59:59","3","1087","399","2022/08/15 15:00:00"
"215","0","113101","2022/08/26 11:59:59","3","0","400","2022/08/23 12:00:00"
"215","0","113401","2022/08/26 11:59:59","3","0","401","2022/08/23 12:00:00"
"216","0","110601","2022/08/31 11:59:59","3","0","402","2022/08/26 12:00:00"
"216","0","110401","2022/08/31 11:59:59","3","0","403","2022/08/26 12:00:00"
"217","0","123001","2022/09/03 18:59:59","3","1088","404","2022/08/31 12:00:00"
"217","0","180901","2022/09/03 18:59:59","3","0","405","2022/08/31 12:00:00"
"217","0","118101","2022/09/03 18:59:59","3","0","406","2022/08/31 12:00:00"
"217","0","180801","2022/09/03 18:59:59","3","0","407","2022/08/31 12:00:00"
"217","0","106701","2022/09/03 18:59:59","3","0","408","2022/08/31 12:00:00"
"217","0","180701","2022/09/03 18:59:59","3","0","409","2022/08/31 12:00:00"
"217","0","180301","2022/09/03 18:59:59","3","0","410","2022/08/31 12:00:00"
"217","0","180601","2022/09/03 18:59:59","3","0","411","2022/08/31 12:00:00"
"217","0","180101","2022/09/03 18:59:59","3","0","412","2022/08/31 12:00:00"
"217","0","106801","2022/09/03 18:59:59","3","0","413","2022/08/31 12:00:00"
"217","0","180201","2022/09/03 18:59:59","3","0","414","2022/08/31 12:00:00"
"217","0","180501","2022/09/03 18:59:59","3","0","415","2022/08/31 12:00:00"
"217","0","180401","2022/09/03 18:59:59","3","0","416","2022/08/31 12:00:00"
"217","0","107001","2022/09/03 18:59:59","3","0","417","2022/08/31 12:00:00"
"217","0","106101","2022/09/03 18:59:59","3","0","418","2022/08/31 12:00:00"
"217","0","107101","2022/09/03 18:59:59","3","0","419","2022/08/31 12:00:00"
"218","0","123101","2022/09/12 11:59:59","3","1089","420","2022/09/03 19:00:00"
"219","0","118001","2022/09/15 14:59:59","3","0","421","2022/09/12 12:00:00"
"220","0","123201","2022/09/22 11:59:59","3","1090","422","2022/09/15 15:00:00"
"221","0","123301","2022/09/30 11:59:59","3","1091","423","2022/09/22 12:00:00"
"222","0","123601","2022/10/11 11:59:59","3","1092","424","2022/09/30 12:00:00"
"223","0","117701","2022/10/15 14:59:59","3","0","425","2022/10/11 12:00:00"
"224","0","123701","2022/10/25 11:59:59","3","1093","426","2022/10/15 15:00:00"
"225","0","108101","2022/10/28 11:59:59","3","0","427","2022/10/25 12:00:00"
"225","0","108301","2022/10/28 11:59:59","3","0","428","2022/10/25 12:00:00"
"226","0","111101","2022/10/31 11:59:59","3","0","429","2022/10/28 12:00:00"
"226","0","113901","2022/10/31 11:59:59","3","0","430","2022/10/28 12:00:00"
"227","0","123801","2022/11/08 11:59:59","3","1094","431","2022/10/31 12:00:00"
"228","0","121501","2022/11/11 11:59:59","3","0","432","2022/11/08 12:00:00"
"229","0","107801","2022/11/15 14:59:59","3","0","433","2022/11/11 12:00:00"
"229","0","107501","2022/11/15 14:59:59","3","0","434","2022/11/11 12:00:00"
"230","0","123901","2022/11/24 11:59:59","3","1095","435","2022/11/15 15:00:00"
"231","0","180601","2022/11/27 11:59:59","3","1096","436","2022/11/24 12:00:00"
"231","0","180101","2022/11/27 11:59:59","3","1096","437","2022/11/24 12:00:00"
"231","0","123001","2022/11/27 11:59:59","3","0","438","2022/11/24 12:00:00"
"231","0","180901","2022/11/27 11:59:59","3","0","439","2022/11/24 12:00:00"
"231","0","118101","2022/11/27 11:59:59","3","0","440","2022/11/24 12:00:00"
"231","0","180801","2022/11/27 11:59:59","3","0","441","2022/11/24 12:00:00"
"231","0","106701","2022/11/27 11:59:59","3","0","442","2022/11/24 12:00:00"
"231","0","180701","2022/11/27 11:59:59","3","0","443","2022/11/24 12:00:00"
"231","0","180301","2022/11/27 11:59:59","3","0","444","2022/11/24 12:00:00"
"231","0","106801","2022/11/27 11:59:59","3","0","445","2022/11/24 12:00:00"
"231","0","180201","2022/11/27 11:59:59","3","0","446","2022/11/24 12:00:00"
"231","0","180501","2022/11/27 11:59:59","3","0","447","2022/11/24 12:00:00"
"231","0","180401","2022/11/27 11:59:59","3","0","448","2022/11/24 12:00:00"
"231","0","107001","2022/11/27 11:59:59","3","0","449","2022/11/24 12:00:00"
"231","0","106101","2022/11/27 11:59:59","3","0","450","2022/11/24 12:00:00"
"231","0","107101","2022/11/27 11:59:59","3","0","451","2022/11/24 12:00:00"
"232","0","108401","2022/11/30 11:59:59","3","0","452","2022/11/27 12:00:00"
"232","0","108601","2022/11/30 11:59:59","3","0","453","2022/11/27 12:00:00"
"233","0","124001","2022/12/09 11:59:59","3","1097","454","2022/11/30 12:00:00"
"234","0","119901","2022/12/16 11:59:59","3","0","455","2022/12/09 12:00:00"
"235","0","111501","2022/12/23 11:59:59","3","0","456","2022/12/16 12:00:00"
"235","0","114401","2022/12/23 11:59:59","3","0","457","2022/12/16 12:00:00"
"236","0","124201","2022/12/31 11:59:59","3","1098","458","2022/12/23 12:00:00"
"237","0","181001","2023/01/03 18:59:59","3","1099","459","2022/12/31 12:00:00"
"237","0","123001","2023/01/03 18:59:59","3","0","460","2022/12/31 12:00:00"
"237","0","180901","2023/01/03 18:59:59","3","0","461","2022/12/31 12:00:00"
"237","0","118101","2023/01/03 18:59:59","3","0","462","2022/12/31 12:00:00"
"237","0","180801","2023/01/03 18:59:59","3","0","463","2022/12/31 12:00:00"
"237","0","106701","2023/01/03 18:59:59","3","0","464","2022/12/31 12:00:00"
"237","0","180701","2023/01/03 18:59:59","3","0","465","2022/12/31 12:00:00"
"237","0","180301","2023/01/03 18:59:59","3","0","466","2022/12/31 12:00:00"
"237","0","180601","2023/01/03 18:59:59","3","0","467","2022/12/31 12:00:00"
"237","0","180101","2023/01/03 18:59:59","3","0","468","2022/12/31 12:00:00"
"237","0","106801","2023/01/03 18:59:59","3","0","469","2022/12/31 12:00:00"
"237","0","180201","2023/01/03 18:59:59","3","0","470","2022/12/31 12:00:00"
"237","0","180501","2023/01/03 18:59:59","3","0","471","2022/12/31 12:00:00"
"237","0","180401","2023/01/03 18:59:59","3","0","472","2022/12/31 12:00:00"
"237","0","107001","2023/01/03 18:59:59","3","0","473","2022/12/31 12:00:00"
"237","0","106101","2023/01/03 18:59:59","3","0","474","2022/12/31 12:00:00"
"237","0","107101","2023/01/03 18:59:59","3","0","475","2022/12/31 12:00:00"
"238","0","124601","2023/01/10 11:59:59","3","1100","476","2023/01/03 19:00:00"
"239","0","120701","2023/01/15 14:59:59","3","0","477","2023/01/10 12:00:00"
"239","0","120901","2023/01/15 14:59:59","3","0","478","2023/01/10 12:00:00"
"240","0","124501","2023/01/24 11:59:59","3","1101","479","2023/01/15 15:00:00"
"241","0","112001","2023/01/31 11:59:59","3","0","480","2023/01/24 12:00:00"
"241","0","111801","2023/01/31 11:59:59","3","0","481","2023/01/24 12:00:00"
"241","0","111901","2023/01/31 11:59:59","3","0","482","2023/01/24 12:00:00"
"241","0","115001","2023/01/31 11:59:59","3","0","483","2023/01/24 12:00:00"
"241","0","108801","2023/01/31 11:59:59","3","0","484","2023/01/24 12:00:00"
"241","0","108701","2023/01/31 11:59:59","3","0","485","2023/01/24 12:00:00"
"242","0","124801","2023/02/09 11:59:59","3","1102","486","2023/01/31 12:00:00"
"243","0","116401","2023/02/12 11:59:59","3","0","487","2023/02/09 12:00:00"
"243","0","121301","2023/02/12 11:59:59","3","0","488","2023/02/09 12:00:00"
"243","0","121401","2023/02/12 11:59:59","3","0","489","2023/02/09 12:00:00"
"243","0","121601","2023/02/12 11:59:59","3","0","490","2023/02/09 12:00:00"
"243","0","122001","2023/02/12 11:59:59","3","0","491","2023/02/09 12:00:00"
"243","0","121901","2023/02/12 11:59:59","3","0","492","2023/02/09 12:00:00"
"243","0","122201","2023/02/12 11:59:59","3","0","493","2023/02/09 12:00:00"
"243","0","122301","2023/02/12 11:59:59","3","0","494","2023/02/09 12:00:00"
"244","0","122601","2023/02/15 14:59:59","3","0","495","2023/02/12 12:00:00"
"244","0","122701","2023/02/15 14:59:59","3","0","496","2023/02/12 12:00:00"
"244","0","123101","2023/02/15 14:59:59","3","0","497","2023/02/12 12:00:00"
"244","0","123201","2023/02/15 14:59:59","3","0","498","2023/02/12 12:00:00"
"244","0","123701","2023/02/15 14:59:59","3","0","499","2023/02/12 12:00:00"
"244","0","123901","2023/02/15 14:59:59","3","0","500","2023/02/12 12:00:00"
"244","0","124201","2023/02/15 14:59:59","3","0","501","2023/02/12 12:00:00"
"245","0","125001","2023/02/24 11:59:59","3","1103","502","2023/02/15 15:00:00"
"246","0","121001","2023/02/22 14:59:59","3","0","503","2023/02/15 15:00:00"
"246","0","121101","2023/02/22 14:59:59","3","0","504","2023/02/15 15:00:00"
"246","0","115501","2023/02/22 14:59:59","3","0","505","2023/02/15 15:00:00"
"246","0","109101","2023/02/22 14:59:59","3","0","506","2023/02/15 15:00:00"
"247","0","122501","2023/02/28 11:59:59","3","0","507","2023/02/24 12:00:00"
"248","0","118201","2023/03/03 18:59:59","3","1104","508","2023/02/28 12:00:00"
"248","0","181001","2023/03/03 18:59:59","3","0","509","2023/02/28 12:00:00"
"248","0","123001","2023/03/03 18:59:59","3","0","510","2023/02/28 12:00:00"
"248","0","180901","2023/03/03 18:59:59","3","0","511","2023/02/28 12:00:00"
"248","0","118101","2023/03/03 18:59:59","3","0","512","2023/02/28 12:00:00"
"248","0","180801","2023/03/03 18:59:59","3","0","513","2023/02/28 12:00:00"
"248","0","106701","2023/03/03 18:59:59","3","0","514","2023/02/28 12:00:00"
"248","0","180701","2023/03/03 18:59:59","3","0","515","2023/02/28 12:00:00"
"248","0","180301","2023/03/03 18:59:59","3","0","516","2023/02/28 12:00:00"
"248","0","180601","2023/03/03 18:59:59","3","0","517","2023/02/28 12:00:00"
"248","0","180101","2023/03/03 18:59:59","3","0","518","2023/02/28 12:00:00"
"248","0","106801","2023/03/03 18:59:59","3","0","519","2023/02/28 12:00:00"
"248","0","180201","2023/03/03 18:59:59","3","0","520","2023/02/28 12:00:00"
"248","0","180501","2023/03/03 18:59:59","3","0","521","2023/02/28 12:00:00"
"248","0","180401","2023/03/03 18:59:59","3","0","522","2023/02/28 12:00:00"
"248","0","107001","2023/03/03 18:59:59","3","0","523","2023/02/28 12:00:00"
"248","0","106101","2023/03/03 18:59:59","3","0","524","2023/02/28 12:00:00"
"248","0","107101","2023/03/03 18:59:59","3","0","525","2023/02/28 12:00:00"
"249","0","125101","2023/03/10 11:59:59","3","1105","526","2023/03/03 19:00:00"
"250","0","125201","2023/03/17 11:59:59","3","1106","527","2023/03/10 12:00:00"
"251","0","120001","2023/03/27 11:59:59","3","1107","528","2023/03/17 12:00:00"
"252","0","122901","2023/03/31 11:59:59","3","0","529","2023/03/27 12:00:00"
"253","0","125301","2023/04/07 11:59:59","3","1108","530","2023/03/31 12:00:00"
"254","0","121501","2023/04/10 11:59:59","3","0","531","2023/04/07 12:00:00"
"255","0","125401","2023/04/17 11:59:59","3","1109","532","2023/04/10 12:00:00"
"256","0","125801","2023/04/25 11:59:59","3","1110","533","2023/04/17 12:00:00"
"257","0","123301","2023/04/30 11:59:59","3","0","534","2023/04/25 12:00:00"
"258","0","125501","2023/05/10 11:59:59","3","1111","535","2023/04/30 12:00:00"
"259","0","123601","2023/05/15 14:59:59","3","0","536","2023/05/10 12:00:00"
"260","0","125601","2023/05/24 11:59:59","3","1112","537","2023/05/15 15:00:00"
"261","0","180301","2023/05/27 11:59:59","3","1113","538","2023/05/24 12:00:00"
"261","0","118201","2023/05/27 11:59:59","3","0","539","2023/05/24 12:00:00"
"261","0","181001","2023/05/27 11:59:59","3","0","540","2023/05/24 12:00:00"
"261","0","123001","2023/05/27 11:59:59","3","0","541","2023/05/24 12:00:00"
"261","0","180901","2023/05/27 11:59:59","3","0","542","2023/05/24 12:00:00"
"261","0","118101","2023/05/27 11:59:59","3","0","543","2023/05/24 12:00:00"
"261","0","180801","2023/05/27 11:59:59","3","0","544","2023/05/24 12:00:00"
"261","0","106701","2023/05/27 11:59:59","3","0","545","2023/05/24 12:00:00"
"261","0","180701","2023/05/27 11:59:59","3","0","546","2023/05/24 12:00:00"
"261","0","180601","2023/05/27 11:59:59","3","0","547","2023/05/24 12:00:00"
"261","0","180101","2023/05/27 11:59:59","3","0","548","2023/05/24 12:00:00"
"261","0","106801","2023/05/27 11:59:59","3","0","549","2023/05/24 12:00:00"
"261","0","180201","2023/05/27 11:59:59","3","0","550","2023/05/24 12:00:00"
"261","0","180501","2023/05/27 11:59:59","3","0","551","2023/05/24 12:00:00"
"261","0","180401","2023/05/27 11:59:59","3","0","552","2023/05/24 12:00:00"
"261","0","107001","2023/05/27 11:59:59","3","0","553","2023/05/24 12:00:00"
"261","0","106101","2023/05/27 11:59:59","3","0","554","2023/05/24 12:00:00"
"261","0","107101","2023/05/27 11:59:59","3","0","555","2023/05/24 12:00:00"
"262","0","123801","2023/05/31 11:59:59","3","0","556","2023/05/27 12:00:00"
"263","0","126201","2023/06/09 11:59:59","3","1114","557","2023/05/31 12:00:00"
"264","0","124001","2023/06/15 14:59:59","3","0","558","2023/06/09 12:00:00"
"265","0","126301","2023/06/23 11:59:59","3","1115","559","2023/06/15 15:00:00"
"266","0","124601","2023/06/30 11:59:59","3","0","560","2023/06/23 12:00:00"
"266","0","124501","2023/06/30 11:59:59","3","0","561","2023/06/23 12:00:00"
"267","0","126401","2023/07/03 18:59:59","3","1116","562","2023/06/30 12:00:00"
"267","0","118201","2023/07/03 18:59:59","3","0","563","2023/06/30 12:00:00"
"267","0","181001","2023/07/03 18:59:59","3","0","564","2023/06/30 12:00:00"
"267","0","123001","2023/07/03 18:59:59","3","0","565","2023/06/30 12:00:00"
"267","0","180901","2023/07/03 18:59:59","3","0","566","2023/06/30 12:00:00"
"267","0","118101","2023/07/03 18:59:59","3","0","567","2023/06/30 12:00:00"
"267","0","180801","2023/07/03 18:59:59","3","0","568","2023/06/30 12:00:00"
"267","0","106701","2023/07/03 18:59:59","3","0","569","2023/06/30 12:00:00"
"267","0","180701","2023/07/03 18:59:59","3","0","570","2023/06/30 12:00:00"
"267","0","180301","2023/07/03 18:59:59","3","0","571","2023/06/30 12:00:00"
"267","0","180601","2023/07/03 18:59:59","3","0","572","2023/06/30 12:00:00"
"267","0","180101","2023/07/03 18:59:59","3","0","573","2023/06/30 12:00:00"
"267","0","106801","2023/07/03 18:59:59","3","0","574","2023/06/30 12:00:00"
"267","0","180201","2023/07/03 18:59:59","3","0","575","2023/06/30 12:00:00"
"267","0","180501","2023/07/03 18:59:59","3","0","576","2023/06/30 12:00:00"
"267","0","180401","2023/07/03 18:59:59","3","0","577","2023/06/30 12:00:00"
"267","0","107001","2023/07/03 18:59:59","3","0","578","2023/06/30 12:00:00"
"267","0","106101","2023/07/03 18:59:59","3","0","579","2023/06/30 12:00:00"
"267","0","107101","2023/07/03 18:59:59","3","0","580","2023/06/30 12:00:00"
"268","0","126601","2023/07/12 11:59:59","3","1117","581","2023/07/03 19:00:00"
"269","0","122501","2023/07/15 14:59:59","3","0","582","2023/07/12 12:00:00"
"270","0","126801","2023/07/25 11:59:59","3","1118","583","2023/07/15 15:00:00"
"271","0","107501","2023/07/31 11:59:59","3","0","584","2023/07/25 12:00:00"
"271","0","107801","2023/07/31 11:59:59","3","0","585","2023/07/25 12:00:00"
"271","0","110301","2023/07/31 11:59:59","3","0","586","2023/07/25 12:00:00"
"271","0","110001","2023/07/31 11:59:59","3","0","587","2023/07/25 12:00:00"
"272","0","126901","2023/08/09 11:59:59","3","1119","588","2023/07/31 12:00:00"
"273","0","122901","2023/08/12 11:59:59","3","0","589","2023/08/09 12:00:00"
"274","0","124801","2023/08/15 14:59:59","3","0","590","2023/08/12 12:00:00"
"274","0","125001","2023/08/15 14:59:59","3","0","591","2023/08/12 12:00:00"
"275","0","127101","2023/08/22 11:59:59","3","1120","592","2023/08/15 15:00:00"
"276","0","107701","2023/08/26 11:59:59","3","0","593","2023/08/22 12:00:00"
"276","0","107901","2023/08/26 11:59:59","3","0","594","2023/08/22 12:00:00"
"276","0","110601","2023/08/26 11:59:59","3","0","595","2023/08/22 12:00:00"
"276","0","110401","2023/08/26 11:59:59","3","0","596","2023/08/22 12:00:00"
"277","0","117201","2023/08/31 11:59:59","3","0","597","2023/08/26 12:00:00"
"277","0","117001","2023/08/31 11:59:59","3","0","598","2023/08/26 12:00:00"
"277","0","113101","2023/08/31 11:59:59","3","0","599","2023/08/26 12:00:00"
"277","0","113401","2023/08/31 11:59:59","3","0","600","2023/08/26 12:00:00"
"278","0","126501","2023/09/03 18:59:59","3","1121","601","2023/08/31 12:00:00"
"278","0","126401","2023/09/03 18:59:59","3","0","602","2023/08/31 12:00:00"
"278","0","118201","2023/09/03 18:59:59","3","0","603","2023/08/31 12:00:00"
"278","0","181001","2023/09/03 18:59:59","3","0","604","2023/08/31 12:00:00"
"278","0","123001","2023/09/03 18:59:59","3","0","605","2023/08/31 12:00:00"
"278","0","180901","2023/09/03 18:59:59","3","0","606","2023/08/31 12:00:00"
"278","0","118101","2023/09/03 18:59:59","3","0","607","2023/08/31 12:00:00"
"278","0","180801","2023/09/03 18:59:59","3","0","608","2023/08/31 12:00:00"
"278","0","106701","2023/09/03 18:59:59","3","0","609","2023/08/31 12:00:00"
"278","0","180701","2023/09/03 18:59:59","3","0","610","2023/08/31 12:00:00"
"278","0","180301","2023/09/03 18:59:59","3","0","611","2023/08/31 12:00:00"
"278","0","180601","2023/09/03 18:59:59","3","0","612","2023/08/31 12:00:00"
"278","0","180101","2023/09/03 18:59:59","3","0","613","2023/08/31 12:00:00"
"278","0","106801","2023/09/03 18:59:59","3","0","614","2023/08/31 12:00:00"
"278","0","180201","2023/09/03 18:59:59","3","0","615","2023/08/31 12:00:00"
"278","0","180501","2023/09/03 18:59:59","3","0","616","2023/08/31 12:00:00"
"278","0","180401","2023/09/03 18:59:59","3","0","617","2023/08/31 12:00:00"
"278","0","107001","2023/09/03 18:59:59","3","0","618","2023/08/31 12:00:00"
"278","0","106101","2023/09/03 18:59:59","3","0","619","2023/08/31 12:00:00"
"278","0","107101","2023/09/03 18:59:59","3","0","620","2023/08/31 12:00:00"
"279","0","127201","2023/09/12 11:59:59","3","1122","621","2023/09/03 19:00:00"
"280","0","118001","2023/09/15 14:59:59","3","0","622","2023/09/12 12:00:00"
"280","0","123301","2023/09/15 14:59:59","3","0","623","2023/09/12 12:00:00"
"281","0","127301","2023/09/25 11:59:59","3","1123","624","2023/09/15 15:00:00"
"282","0","120001","2023/09/30 11:59:59","3","0","625","2023/09/25 12:00:00"
"283","0","127501","2023/10/10 11:59:59","3","1124","626","2023/09/30 12:00:00"
"284","0","123601","2023/10/15 14:59:59","3","0","627","2023/10/10 12:00:00"
"285","0","127601","2023/10/23 11:59:59","3","1125","628","2023/10/15 15:00:00"
"286","0","108101","2023/10/26 11:59:59","3","0","629","2023/10/23 12:00:00"
"286","0","108301","2023/10/26 11:59:59","3","0","630","2023/10/23 12:00:00"
"286","0","111101","2023/10/26 11:59:59","3","0","631","2023/10/23 12:00:00"
"286","0","113901","2023/10/26 11:59:59","3","0","632","2023/10/23 12:00:00"
"286","0","117701","2023/10/26 11:59:59","3","0","633","2023/10/23 12:00:00"
"287","0","125301","2023/10/31 11:59:59","3","0","634","2023/10/26 12:00:00"
"288","0","126001","2023/11/10 11:59:59","3","1126","635","2023/10/31 12:00:00"
"289","0","123801","2023/11/15 14:59:59","3","0","636","2023/11/10 12:00:00"
"290","0","126101","2023/11/24 11:59:59","3","1127","637","2023/11/15 15:00:00"
"291","0","180501","2023/11/27 11:59:59","3","1128","638","2023/11/24 12:00:00"
"291","0","126501","2023/11/27 11:59:59","3","0","639","2023/11/24 12:00:00"
"291","0","126401","2023/11/27 11:59:59","3","0","640","2023/11/24 12:00:00"
"291","0","118201","2023/11/27 11:59:59","3","0","641","2023/11/24 12:00:00"
"291","0","181001","2023/11/27 11:59:59","3","0","642","2023/11/24 12:00:00"
"291","0","123001","2023/11/27 11:59:59","3","0","643","2023/11/24 12:00:00"
"291","0","180901","2023/11/27 11:59:59","3","0","644","2023/11/24 12:00:00"
"291","0","118101","2023/11/27 11:59:59","3","0","645","2023/11/24 12:00:00"
"291","0","180801","2023/11/27 11:59:59","3","0","646","2023/11/24 12:00:00"
"291","0","106701","2023/11/27 11:59:59","3","0","647","2023/11/24 12:00:00"
"291","0","180701","2023/11/27 11:59:59","3","0","648","2023/11/24 12:00:00"
"291","0","180301","2023/11/27 11:59:59","3","0","649","2023/11/24 12:00:00"
"291","0","180601","2023/11/27 11:59:59","3","0","650","2023/11/24 12:00:00"
"291","0","180101","2023/11/27 11:59:59","3","0","651","2023/11/24 12:00:00"
"291","0","106801","2023/11/27 11:59:59","3","0","652","2023/11/24 12:00:00"
"291","0","180201","2023/11/27 11:59:59","3","0","653","2023/11/24 12:00:00"
"291","0","180401","2023/11/27 11:59:59","3","0","654","2023/11/24 12:00:00"
