8be114c33e23ecb5c019a0655d8465b092ac3fc67ede15490e18aaa26b6b4b72,7dde7fe091e779f2d120cc99a96fa425fb24d769b1af90daaf4f9a5a43325ad0,847485313ad7ebaac36f4d1342d78054d998a7a42752d38524cc7aaa213c7001,1c50909318921b7260e56fe6eb48b20e2defd375a6c6a16406c4eb7e3bfca8c5,f0715c2994831e4328ae966d5fe60da6e843da7bc248f8058ac02dd54623f746,2a38ef119c6dff9d4b7bead0bc5a0d2e1a6dbcf157499d0c4d7d5ebbb142c28a,4380a599f7a938e5ca2bb97e1470574d7783f833cc68aeece8933c356279d5fc,65bc85ddbde7f268e8fc38978cd90610df3ceb6c37109ce87398d0b4328638d3,26b54c8afcced8253731c357145b14ff32dc45510d304646dff4ffed5307b774,8729beb32a51172e55462af9e5bfbc208690b8b5f1941e236708b22e5bac9432,e6183d97d292771fcaa77da200f48c9be74c5773fe0371da3658b7b73c425ac4,03cae637c20175c7e1c56d8db5c199e999cdcfad768990f8a47523dbe110688a,05e2f421a24a43c91771033a7a71a648a548b76ff6dae8f0afab378bbb1f8c3c,a1259172bff3e161d66de5de81f62a5274ec072fbc3da302efda32b8c8ad7e5e,21b280f209a87dcdd6ed4e0cc1d3adad27862ea3f1113a1856d6c47b1ff8fa98
"9103803","500","2022/11/03 5:00:00","2816","10","410","26211","0","263","103801","26212","26213","0","2621","0"
"9101403","500","2022/11/03 5:00:00","2816","10","310","26221","0","264","101401","26222","26223","0","2622","0"
"9109403","500","2022/11/03 5:00:00","2816","10","220","26231","0","265","109401","26232","26233","0","2623","0"
"0","500","2022/11/04 5:00:00","2816","10","564","26311","0","266","0","26312","26313","0","2631","0"
"0","500","2022/11/05 5:00:00","2816","10","499","26411","0","267","0","26412","26413","0","2641","0"
"0","500","2022/11/06 5:00:00","2816","10","435","26511","0","268","0","26512","26513","0","2651","0"
"0","500","2022/11/07 5:00:00","2816","10","372","26611","0","269","0","26612","26613","0","2661","0"
"0","500","2022/11/08 5:00:00","2816","10","309","26711","0","270","0","26712","26713","0","2671","0"
"0","500","2022/11/09 5:00:00","2816","10","246","26811","0","271","0","26812","26813","0","2681","0"
"0","500","2022/11/10 5:00:00","2816","10","183","26911","0","272","0","26912","26913","0","2691","0"
"9104803","500","2022/11/11 5:00:00","2816","10","85","27011","0","273","104801","27012","27013","0","2701","0"
"0","500","2022/11/12 5:00:00","2816","10","120","27111","0","274","0","27112","27113","0","2711","0"
"0","500","2022/11/13 5:00:00","2816","10","57","27211","0","275","0","27212","27213","0","2721","0"
"0","500","2022/11/14 5:00:00","2816","10","-6","27311","0","276","0","27312","27313","0","2731","0"
"0","500","2022/11/15 5:00:00","2816","10","-69","27411","0","277","0","27412","27413","0","2741","0"
"0","500","2022/11/16 5:00:00","2816","10","-132","27511","0","278","0","27512","27513","0","2751","0"
"0","500","2022/11/17 5:00:00","2816","10","-195","27611","0","279","0","27612","27613","0","2761","0"
"0","500","2022/11/18 5:00:00","2816","10","-258","27711","0","280","0","27712","27713","0","2771","0"
"9104503","500","2022/11/19 5:00:00","2816","10","-75","27811","0","281","104501","27812","27813","0","2781","0"
"0","500","2022/11/20 5:00:00","2816","10","-20","27911","0","282","0","27912","27913","0","2791","0"
"0","500","2022/11/21 5:00:00","2816","10","-60","28011","0","283","0","28012","28013","0","2801","0"
"9100603","500","2022/11/22 5:00:00","2816","10","-235","28111","0","284","102201","28112","28113","100601","2811","0"
"0","500","2022/11/23 5:00:00","2816","10","-210","28211","0","285","0","28212","28213","0","2821","0"
"0","500","2022/11/24 5:00:00","2816","10","-240","28311","0","286","0","28312","28313","0","2831","0"
"9100503","500","2022/11/25 5:00:00","2816","10","-445","28411","0","287","100501","28412","28413","0","2841","0"
"0","500","2022/11/26 5:00:00","2816","10","-321","28511","0","288","0","28512","28513","0","2851","0"
"0","500","2022/11/27 5:00:00","2816","10","-384","28611","0","289","0","28612","28613","0","2861","0"
"0","500","2022/11/28 5:00:00","2816","10","-448","28711","0","290","0","28712","28713","0","2871","0"
"0","500","2022/11/29 5:00:00","2816","10","-513","28811","0","291","0","28812","28813","0","2881","0"
"0","500","2022/11/30 5:00:00","2816","10","-579","28911","0","292","0","28912","28913","0","2891","1"
"9109203","600","2022/12/01 5:00:00","2816","11","330","29011","4","293","109201","29012","29013","0","2901","0"
"0","600","2022/12/02 5:00:00","2816","11","395","29111","4","294","0","29112","29113","0","2911","0"
"0","600","2022/12/03 5:00:00","2816","11","360","29211","4","295","0","29212","29213","0","2921","0"
"0","600","2022/12/04 5:00:00","2816","11","325","29311","4","296","0","29312","29313","0","2931","0"
"0","600","2022/12/05 5:00:00","2816","11","290","29411","4","297","0","29412","29413","0","2941","0"
"0","600","2022/12/06 5:00:00","2816","11","255","29511","4","298","0","29512","29513","0","2951","0"
"0","600","2022/12/07 5:00:00","2816","11","220","29611","4","299","0","29612","29613","0","2961","0"
"0","600","2022/12/08 5:00:00","2816","11","185","29711","4","300","0","29712","29713","0","2971","0"
"0","600","2022/12/09 5:00:00","2816","11","150","29811","4","301","0","29812","29813","0","2981","0"
"0","600","2022/12/10 5:00:00","2816","11","115","29911","4","302","0","29912","29913","0","2991","0"
"0","600","2022/12/11 5:00:00","2816","11","80","30011","4","303","0","30012","30013","0","3001","0"
"9102503","600","2022/12/12 5:00:00","2816","11","250","30111","4","304","102501","30112","30113","0","3011","0"
"0","600","2022/12/13 5:00:00","2816","11","45","30211","4","305","0","30212","30213","0","3021","0"
"9106403","600","2022/12/14 5:00:00","2816","11","95","30311","4","306","106401","30312","30313","0","3031","0"
"0","600","2022/12/15 5:00:00","2816","11","10","30411","4","307","0","30412","30413","0","3041","0"
"0","600","2022/12/16 5:00:00","2816","11","-25","30511","4","308","0","30512","30513","0","3051","0"
"0","600","2022/12/17 5:00:00","2816","11","-60","30611","4","309","0","30612","30613","0","3061","0"
"0","600","2022/12/18 5:00:00","2816","11","-95","30711","4","310","0","30712","30713","0","3071","0"
"0","600","2022/12/19 5:00:00","2816","11","-130","30811","4","311","0","30812","30813","0","3081","0"
"0","600","2022/12/20 5:00:00","2816","11","-165","30911","4","312","0","30912","30913","0","3091","0"
"0","600","2022/12/21 5:00:00","2816","11","-200","31011","4","313","0","31012","31013","0","3101","0"
"9103103","600","2022/12/22 5:00:00","2816","11","-30","31111","4","314","103101","31112","31113","0","3111","0"
"0","600","2022/12/23 5:00:00","2816","11","-235","31211","4","315","0","31212","31213","0","3121","0"
"9101203","600","2022/12/24 5:00:00","2816","11","-190","31311","4","316","101201","31312","31313","0","3131","0"
"0","600","2022/12/25 5:00:00","2816","11","-115","31411","4","317","0","31412","31413","0","3141","0"
"0","600","2022/12/26 5:00:00","2816","11","-160","31511","4","318","0","31512","31513","0","3151","0"
"0","600","2022/12/27 5:00:00","2816","11","-270","31611","4","319","0","31612","31613","0","3161","0"
"9118103","600","2022/12/28 5:00:00","2816","11","-260","31711","4","320","118101","31712","31713","0","3171","0"
"0","600","2022/12/29 5:00:00","2816","11","-305","31811","4","321","0","31812","31813","0","3181","0"
"0","600","2022/12/30 5:00:00","2816","11","-340","31911","4","322","0","31912","31913","0","3191","0"
"0","600","2022/12/31 5:00:00","2816","11","-378","32011","4","323","0","32012","32013","0","3201","1"
"9102603","600","2023/01/01 5:00:00","2816","12","204","32111","4","324","102601","32112","32113","0","3211","0"
"0","600","2023/01/02 5:00:00","2816","12","323","32211","4","325","0","32212","32213","0","3221","0"
"9105003","600","2023/01/03 5:00:00","2816","12","167","32311","4","326","105001","32312","32313","0","3231","0"
"0","600","2023/01/04 5:00:00","2816","12","387","32411","4","327","0","32412","32413","0","3241","0"
"0","600","2023/01/05 5:00:00","2816","12","343","32511","4","328","0","32512","32513","0","3251","0"
"0","600","2023/01/06 5:00:00","2816","12","301","32611","4","329","0","32612","32613","0","3261","0"
"0","600","2023/01/07 5:00:00","2816","12","258","32711","4","330","0","32712","32713","0","3271","0"
"0","600","2023/01/08 5:00:00","2816","12","216","32811","4","331","0","32812","32813","0","3281","0"
"0","600","2023/01/09 5:00:00","2816","12","174","32911","4","332","0","32912","32913","0","3291","0"
"0","600","2023/01/10 5:00:00","2816","12","133","33011","4","333","0","33012","33013","0","3301","0"
"0","600","2023/01/11 5:00:00","2816","12","91","33111","4","334","0","33112","33113","0","3311","0"
"9100303","600","2023/01/12 5:00:00","2816","12","0","33211","4","335","100301","33212","33213","0","3321","0"
"0","600","2023/01/13 5:00:00","2816","12","49","33311","4","336","0","33312","33313","0","3331","0"
"0","600","2023/01/14 5:00:00","2816","12","6","33411","4","337","0","33412","33413","0","3341","0"
"0","600","2023/01/15 5:00:00","2816","12","-36","33511","4","338","0","33512","33513","0","3351","0"
"0","600","2023/01/16 5:00:00","2816","12","-76","33611","4","339","0","33612","33613","0","3361","0"
"0","600","2023/01/17 5:00:00","2816","12","-119","33711","4","340","0","33712","33713","0","3371","0"
"0","600","2023/01/18 5:00:00","2816","12","-100","33811","4","341","0","33812","33813","0","3381","0"
"0","600","2023/01/19 5:00:00","2816","12","-81","33911","4","342","0","33912","33913","0","3391","0"
"0","600","2023/01/20 5:00:00","2816","12","-161","34011","4","343","0","34012","34013","0","3401","0"
"0","600","2023/01/21 5:00:00","2816","12","-203","34111","4","344","0","34112","34113","0","3411","0"
"0","600","2023/01/22 5:00:00","2816","12","-246","34211","4","345","0","34212","34213","0","3421","0"
"9100703","600","2023/01/23 5:00:00","2816","12","-78","34311","4","346","100701","34312","34313","0","3431","0"
"9102903","600","2023/01/24 5:00:00","2816","12","-209","34411","4","347","102901","34412","34413","0","3441","0"
"0","600","2023/01/25 5:00:00","2816","12","-288","34511","4","348","0","34512","34513","0","3451","0"
"0","600","2023/01/26 5:00:00","2816","12","-290","34611","4","349","0","34612","34613","0","3461","0"
"0","600","2023/01/27 5:00:00","2816","12","-308","34711","4","350","0","34712","34713","0","3471","0"
"0","600","2023/01/28 5:00:00","2816","12","-332","34811","4","351","0","34812","34813","0","3481","0"
"0","600","2023/01/29 5:00:00","2816","12","-330","34911","4","352","0","34912","34913","0","3491","0"
"0","600","2023/01/30 5:00:00","2816","12","-320","35011","4","353","0","35012","35013","0","3501","0"
"0","600","2023/01/31 5:00:00","2816","12","-378","35111","4","354","0","35112","35113","0","3511","1"
"0","600","2023/02/01 5:00:00","2816","13","382","35211","4","355","0","35212","35213","0","3521","0"
"9103603","600","2023/02/02 5:00:00","2816","13","323","35311","4","356","103601","35312","35313","0","3531","0"
"0","600","2023/02/03 5:00:00","2816","13","381","35411","4","357","0","35412","35413","0","3541","0"
"9109303","600","2023/02/04 5:00:00","2816","13","185","35511","4","358","109301","35512","35513","0","3551","0"
"0","600","2023/02/05 5:00:00","2816","13","191","35611","4","359","0","35612","35613","0","3561","0"
"0","600","2023/02/06 5:00:00","2816","13","72","35711","4","360","0","35712","35713","0","3571","0"
"9107103","600","2023/02/07 5:00:00","2816","13","7","35811","4","361","107101","35812","35813","0","3581","0"
"0","600","2023/02/08 5:00:00","2816","13","332","35911","4","362","0","35912","35913","0","3591","0"
"0","600","2023/02/09 5:00:00","2816","13","285","36011","4","363","0","36012","36013","0","3601","0"
"0","600","2023/02/10 5:00:00","2816","13","237","36111","4","364","0","36112","36113","0","3611","0"
"0","600","2023/02/11 5:00:00","2816","13","192","36211","4","365","0","36212","36213","0","3621","0"
"0","600","2023/02/12 5:00:00","2816","13","144","36311","4","366","0","36312","36313","0","3631","0"
"0","600","2023/02/13 5:00:00","2816","13","97","36411","4","367","0","36412","36413","0","3641","0"
"0","600","2023/02/14 5:00:00","2816","13","50","36511","4","368","0","36512","36513","0","3651","0"
"0","600","2023/02/15 5:00:00","2816","13","3","36611","4","369","0","36612","36613","0","3661","0"
"0","600","2023/02/16 5:00:00","2816","13","-43","36711","4","370","0","36712","36713","0","3671","0"
"0","600","2023/02/17 5:00:00","2816","13","-90","36811","4","371","0","36812","36813","0","3681","0"
"9123003","600","2023/02/18 5:00:00","2816","13","-153","36911","4","372","123001","36912","36913","0","3691","0"
"0","600","2023/02/19 5:00:00","2816","13","-93","37011","4","373","0","37012","37013","0","3701","0"
"0","600","2023/02/20 5:00:00","2816","13","-137","37111","4","374","0","37112","37113","0","3711","0"
"0","600","2023/02/21 5:00:00","2816","13","-185","37211","4","375","0","37212","37213","0","3721","0"
"0","600","2023/02/22 5:00:00","2816","13","-232","37311","4","376","0","37312","37313","0","3731","0"
"0","600","2023/02/23 5:00:00","2816","13","-225","37411","4","377","0","37412","37413","0","3741","0"
"0","600","2023/02/24 5:00:00","2816","13","-256","37511","4","378","0","37512","37513","0","3751","0"
"0","600","2023/02/25 5:00:00","2816","13","-280","37611","4","379","0","37612","37613","0","3761","0"
"0","600","2023/02/26 5:00:00","2816","13","-329","37711","4","380","0","37712","37713","0","3771","0"
"0","600","2023/02/27 5:00:00","2816","13","-379","37811","4","381","0","37812","37813","0","3781","0"
"9111003","600","2023/02/28 5:00:00","2816","13","-250","37911","4","382","111001","37912","37913","0","3791","1"
"9104603","100","2023/03/01 5:00:00","2816","14","480","38011","1","383","104601","38012","38013","0","3801","0"
"0","100","2023/03/02 5:00:00","2816","14","560","38111","1","384","0","38112","38113","0","3811","0"
"9103303","100","2023/03/03 5:00:00","2816","14","370","38211","1","385","103301","38212","38213","0","3821","0"
"0","100","2023/03/04 5:00:00","2816","14","553","38311","1","386","0","38312","38313","0","3831","0"
"0","100","2023/03/05 5:00:00","2816","14","476","38411","1","387","0","38412","38413","0","3841","0"
"0","100","2023/03/06 5:00:00","2816","14","400","38511","1","388","0","38512","38513","0","3851","0"
"9105103","100","2023/03/07 5:00:00","2816","14","330","38611","1","389","105101","38612","38613","0","3861","0"
"0","100","2023/03/08 5:00:00","2816","14","325","38711","1","390","0","38712","38713","0","3871","0"
"0","100","2023/03/09 5:00:00","2816","14","250","38811","1","391","0","38812","38813","0","3881","0"
"9105703","100","2023/03/10 5:00:00","2816","14","185","38911","1","392","105701","38912","38913","0","3891","0"
"0","100","2023/03/11 5:00:00","2816","14","175","39011","1","393","0","39012","39013","0","3901","0"
"9103203","100","2023/03/12 5:00:00","2816","14","205","39111","1","394","103201","39112","39113","0","3911","0"
"0","100","2023/03/13 5:00:00","2816","14","110","39211","1","395","0","39212","39213","0","3921","0"
"9105203","100","2023/03/14 5:00:00","2816","14","30","39311","1","396","105201","39312","39313","0","3931","0"
"0","100","2023/03/15 5:00:00","2816","14","-45","39411","1","397","0","39412","39413","0","3941","0"
"9103403","100","2023/03/16 5:00:00","2816","14","-250","39511","1","398","103401","39512","39513","0","3951","0"
"0","100","2023/03/17 5:00:00","2816","14","-50","39611","1","399","0","39612","39613","0","3961","0"
"0","100","2023/03/18 5:00:00","2816","14","-90","39711","1","400","0","39712","39713","0","3971","0"
"0","100","2023/03/19 5:00:00","2816","14","100","39811","1","401","0","39812","39813","0","3981","0"
"0","100","2023/03/20 5:00:00","2816","14","25","39911","1","402","0","39912","39913","0","3991","0"
"0","100","2023/03/21 5:00:00","2816","14","-50","40011","1","403","0","40012","40013","0","4001","0"
"0","100","2023/03/22 5:00:00","2816","14","-125","40111","1","404","0","40112","40113","0","4011","0"
"0","100","2023/03/23 5:00:00","2816","14","-370","40211","1","405","0","40212","40213","0","4021","0"
"9107003","100","2023/03/24 5:00:00","2816","14","-460","40311","1","406","107001","40312","40313","0","4031","0"
"0","100","2023/03/25 5:00:00","2816","14","-200","40411","1","407","0","40412","40413","0","4041","0"
"0","100","2023/03/26 5:00:00","2816","14","-275","40511","1","408","0","40512","40513","0","4051","0"
"0","100","2023/03/27 5:00:00","2816","14","-350","40611","1","409","0","40612","40613","0","4061","0"
"0","100","2023/03/28 5:00:00","2816","14","-425","40711","1","410","0","40712","40713","0","4071","0"
"0","100","2023/03/29 5:00:00","2816","14","-501","40811","1","411","0","40812","40813","0","4081","0"
"0","100","2023/03/30 5:00:00","2816","14","-579","40911","1","412","0","40912","40913","0","4091","1"
"0","100","2023/03/30 5:00:00","2816","1","0","40921","1","413","0","40922","40923","0","4092","1"
