8ef9c92656daccde87dacec9161175238c72dfd3559d4fb634171d57b6d1579b,483f08716063c38cc483641ec48f0a2049292cf3e61ebaa585596127342c06ca,9716f3f1b45450eafb80f98d676b31af4b634736294f3dddd67d85748f24261f,322fd499f5f4fdee5b080877fd09ae21bdcd9880c404387c5a95c4c10039d3d8,2c53199c42bf74b5d6762fec458e5e47023af7b836e04fdfd3030b2a9e87b861,80ff9e9024c2cc852b8694ed5b6e2f27d3f6a6ff18d7f8c5bcfe7febb6bae44b,3d60ecdc4e95f9998527936ddb932b8ef991fecab3589c7c3b638f023786ef07,fa3d5b76a7b1bb575a22302a315c49051d3c4c0a5551633f8ce274bfbe1dd9c7,172f3982d665389abecc3f06732cabae2581b0dfdf63f3da95ce7815db04bc7c,4d7cbce2f828c7547787bddfb2baf539a672960e77e560de7aba0306e2cbb876,3b138a9764129d3b07b9a4256492a690dc4363df89d7fccc5affd898054bbcef,8ef059ee607f5f731cc0f5670f6f6f7cc979a762842f7d52f0beb083b1d62bde,ca03485097c2d645149396ee21f77019bcdf3b7e63c525fa090301746eea7058,a3b6201118c14c4840c189223e095c3f9c3a3bd75e97011e7b8ce487ab5d41e1,239c186487227d787d2a2ecec67d1298d6146b035308ef2252875ed10ba2e393,b4bfd63c0168884a36a26c0f2003ff179725b0e061d7198eb0bd130249d7bca8
"0","0","0","0","0","0","0","0","11019006","0","0","0","0","0","0","115102"
"0","0","0","0","0","0","0","0","11019007","0","0","0","0","0","11019013","115132"
"11017007","0","0","11018011","0","0","0","0","11016005","0","0","0","12016002","11018004","11017001","115161"
"0","0","0","0","0","0","0","0","11019005","0","0","0","0","0","0","115192"
"11017003","0","0","11018006","0","0","0","0","11016007","0","0","12017003","12016003","11017014","11016014","115221"
"12019001","0","0","0","0","0","0","0","11019006","0","0","0","0","0","11019014","115222"
"11017002","0","0","11018008","0","0","0","0","11016005","0","0","0","0","11017013","11016011","115251"
"11017012","0","11018012","11018001","0","11018007","0","0","11017006","11018010","0","11018004","11018003","11017014","11017009","115551"
"11017010","0","11018011","11017013","0","11018005","0","0","11017004","11018008","0","11018002","11018001","11017012","11017007","115581"
"11017011","0","11018013","11017014","0","11018006","0","0","11017005","11018009","0","11018003","11018002","11017013","11017008","115611"
"0","0","0","0","0","0","0","0","11003007","0","0","0","0","0","11004004","122282"
"11003006","0","0","12003001","0","0","0","0","11001008","0","0","0","0","12002001","11002007","122311"
"12003002","0","0","0","0","0","0","0","11003008","0","0","0","0","0","11004007","122312"
"0","0","0","0","0","0","0","0","11002010","0","0","0","0","0","11003008","122341"
"0","0","0","0","0","0","0","0","11003008","0","0","0","0","0","11004006","122342"
"11003009","0","0","0","0","0","0","0","11001009","0","0","0","0","12002002","11002009","122371"
"0","0","0","0","0","0","0","0","11003009","0","0","0","0","0","11004008","122372"
"12005001","0","0","0","0","0","0","0","11003009","0","0","0","0","0","11004009","122401"
"0","0","0","0","0","0","0","0","11002009","0","0","0","0","0","11003011","122431"
"0","0","0","0","0","0","0","0","11003010","0","0","0","0","0","11004010","122432"
"0","0","0","0","0","0","0","0","11002012","0","0","0","0","0","11003002","122491"
"12002003","0","0","0","0","0","0","0","11002011","0","0","0","0","0","11003001","122493"
"0","0","0","0","0","0","0","0","11003010","0","0","0","0","0","11004005","122521"
"12004002","0","0","0","0","0","0","0","11003012","0","0","0","0","0","11004011","122613"
"0","0","0","0","0","0","0","0","11003012","0","0","0","0","0","11004009","122614"
"11006007","0","0","0","0","0","0","0","11005006","0","0","0","0","0","11005013","123041"
"11007006","0","0","0","0","0","0","0","11006006","0","0","0","0","12007003","11006013","123042"
"11006013","0","0","0","0","0","0","0","11005013","0","0","0","0","11007002","11006005","123072"
"11007003","0","0","0","0","0","0","0","11006004","0","0","0","0","0","11006011","123132"
"12004001","0","0","0","0","0","0","0","11004005","0","0","0","0","0","11005001","123161"
"11006002","0","0","0","0","0","0","0","11004013","0","0","0","0","12005002","11005003","123192"
"11007004","0","0","0","0","0","0","0","11006003","0","0","0","0","12006002","11006012","123193"
"0","0","0","0","0","0","0","0","11004005","0","0","0","0","0","11005003","123251"
"12004003","0","0","0","0","0","0","0","11004007","0","0","0","0","12005002","11005005","123281"
"12005001","0","0","12008001","0","0","0","0","11005009","0","0","0","0","12007002","11006001","123282"
"0","0","0","0","0","0","0","0","11004008","0","0","0","0","0","11005004","123311"
"12005003","0","0","0","0","0","0","0","11004009","0","0","0","0","0","11005002","123341"
"11008003","0","0","11009009","0","0","0","0","11006008","0","0","0","0","11008011","11007010","123343"
"12006001","0","0","0","0","0","0","0","11005008","0","0","0","0","0","11006004","123371"
"11007001","0","0","0","0","0","0","0","11005008","0","0","0","0","0","11006008","123432"
"11007002","0","0","0","0","0","0","0","11005009","0","0","0","0","0","11006010","123461"
"11007003","0","0","0","0","0","0","0","11005010","0","0","0","0","12006002","11006012","123491"
"11007014","0","0","0","0","0","0","0","11005012","0","0","0","0","12008001","11006010","123582"
"11008004","0","0","11009004","0","12009002","0","0","11006012","0","0","12007001","11009010","11008014","11007009","123583"
"11006003","0","0","0","0","0","0","0","11004012","0","0","0","0","12006001","11005010","123612"
"11010003","0","0","0","0","0","0","0","11009008","0","0","0","0","12010003","11009014","124042"
"11014004","0","0","12014002","0","0","0","0","11013008","0","0","0","0","11015001","11013017","124044"
"11008003","0","0","11009001","0","0","0","0","11007006","0","0","0","0","11008013","11007012","124071"
"11014003","0","0","11015005","0","0","0","0","11013004","0","0","0","0","11014011","11013009","124074"
"11007009","0","0","11008011","0","0","0","0","11006014","0","0","0","11009002","11008003","11007005","124101"
"11012008","0","0","0","0","0","0","0","11011007","0","0","0","0","11012017","11011015","124103"
"11007014","0","0","11008009","0","0","0","0","11006013","0","0","0","11009003","11008002","11007004","124131"
"11008002","0","0","11009003","0","0","0","0","11007006","0","0","0","0","11008015","11007010","124161"
"11012002","0","0","12011001","0","0","0","0","11011005","0","0","0","12012001","11012013","11011010","124163"
"11010001","0","0","12009002","0","0","0","0","11009006","0","0","12011002","12010002","11010012","11009012","124192"
"11014003","0","0","11014012","0","12016003","0","0","11013007","0","0","11015009","11015002","11014005","11013014","124224"
"11007008","0","0","11009001","0","0","0","0","11006014","0","0","0","12008002","11008012","11007003","124251"
"11012003","0","0","0","0","0","0","0","11011005","0","0","0","0","11012011","11011011","124253"
"11010017","0","0","11011005","0","11012001","0","0","11010004","0","0","11011012","11011009","11011001","11010015","124282"
"11012017","0","0","11013005","0","11014004","0","0","11012006","12012001","0","11013012","11013009","11013001","11012011","124283"
"11015013","0","0","11016009","0","12015002","0","0","11015004","12018001","0","11017005","11016012","11016005","11015011","124284"
"11009004","0","0","0","0","0","0","0","11007011","0","0","0","0","0","11008006","124311"
"11010017","0","0","11011004","0","12010003","0","0","11010006","12011001","0","11012002","11011014","11011001","11010011","124312"
"11012015","0","0","11013010","0","12012003","0","0","11012004","0","0","11014006","11013013","11013003","11012007","124313"
"11016001","0","0","11016010","0","11017007","0","0","11015007","12016002","0","11017001","11016013","11016003","11015013","124314"
"11010012","0","0","11011003","0","11011017","0","0","11010005","11012003","0","11011015","11011008","11010016","11010009","124342"
"11012012","0","12013001","11013002","0","11013013","0","0","11012005","12012002","0","11013010","11013004","11012016","11012009","124343"
"11015014","0","0","11016004","0","11017003","0","0","11015008","11017009","0","11016013","11016010","11016002","11015010","124344"
"11011002","0","0","11011011","0","0","0","0","11010005","0","0","0","11011016","11011006","11010010","124372"
"11015012","0","0","11016006","0","12015001","0","0","11015006","0","0","11017006","11016011","11016002","11015010","124373"
"11009015","0","0","12009003","0","0","0","0","11007014","0","0","0","0","11010005","11008010","124401"
"11012014","0","0","11013008","0","11014007","0","0","11012006","12014003","0","11013017","11013015","11013003","11012008","124402"
"11010001","0","0","0","0","0","0","0","11008008","0","0","0","0","12009001","11009011","124431"
"11010016","0","0","11011010","0","12010002","0","0","11010008","12011003","0","11012004","11011013","11011003","11010014","124432"
"11015014","0","12016002","11016008","0","11017011","0","0","11015005","12015003","0","11017008","11017002","11016003","11015011","124433"
"11012010","0","0","11013004","0","12013002","0","0","11012005","0","0","11014003","11013014","11013001","11012008","124462"
"11016001","0","0","11016014","0","12016003","0","0","11015009","0","0","11017010","11017004","11016004","11015012","124463"
"11010007","0","0","0","0","0","0","0","11008013","0","0","0","0","12009002","11009013","124491"
"11010006","0","0","0","0","0","0","0","11008009","0","0","0","0","0","11009005","124521"
"11011002","0","0","11011010","0","0","0","0","11010007","0","0","12010001","11011013","11011004","11010013","124522"
"11012013","0","0","11013006","0","11014005","0","0","11012007","0","0","11013016","11013011","11013002","11012009","124523"
"12019003","0","0","0","0","0","0","0","11019005","0","0","0","0","0","11019012","125012"
"0","0","0","0","0","0","0","0","11019004","0","0","0","0","0","11019009","125072"
"11017005","0","0","11018002","0","0","0","0","11016007","0","0","0","0","11017010","11016010","125101"
"11017006","0","0","11018009","0","0","0","0","11016008","0","0","12018002","12016001","11018001","11016013","125131"
"0","0","0","0","0","0","0","0","11019008","0","0","0","0","0","12019002","125162"
"11017009","0","0","12017002","0","0","0","0","11016006","0","0","0","12019002","11018007","11017002","125191"
"0","0","0","0","0","0","0","0","11019008","0","0","0","0","0","11019011","125252"
"11019002","0","0","11019009","0","12019002","0","0","11018007","0","0","12018001","11019011","11019006","11018014","125281"
"11019002","0","0","11019012","0","0","0","0","11018008","0","0","0","0","11019009","11018012","125311"
"11018014","0","0","11019010","0","0","0","0","11018005","0","0","12018002","11019013","11019003","11018010","125341"
"11019001","0","0","11019007","0","0","0","0","11018009","0","0","0","11019011","11019004","11018013","125371"
"11019001","0","0","11019010","0","0","0","0","11018004","0","0","0","12018003","11019008","11018012","125401"
"11018013","0","0","11019005","0","0","0","0","11018006","0","0","12019001","11019014","11019003","11018011","125521"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140000"
"0","0","0","0","0","0","0","0","18001001","0","0","0","0","0","18001002","140001"
