e113b216afd56c6b101b5e5bb8e541213e8c7c107cb23ea7c4b8bbc1d2d903e7,9b42eae86204154174b0b9f09afde20bff92221a9397270552ebf46df5d25ed4,c659efc3a22b40bbd28616962fbd68c113dced96781547c2e8588fcbd50fd6da,fd4acbfec313267946f77987209fe2c0fc5397e7156f87fe7af4b54748f903cd,8822f1c02c10fe8086f96b2548648b1edb0e583e9aecc1150b2e05e55e09316a,726e8e0bc7860e5afc9011a75dab8fdbc04420a41854bd6e83e3e669cec126b8,55dd8fe0ff1b5f8a31f1925109bcbc3e7de9f489b6db77991db58c6235f8ab3c,3441420e4110f95ece955a86f01beee9dad6401915954666efec086fa884d81c,b804c605c2d0e7c68849c5fa084c2112942b387c1cd4ad3bb142a63f782f7f6c,5b19178b0296b35ff6494698a39fcc859c22277d008172021bc8ad36a12e1f2b
"11104","580","25021","2","0","0","0","11141","0","540000"
"11105","580","25021","2","0","0","0","11151","0","540000"
"11201","580","25021","2","0","0","0","11211","0","540000"
"11202","580","25021","2","0","0","0","11221","0","540000"
"11203","580","25021","2","0","0","0","11231","0","540000"
"11204","580","25021","2","0","0","0","11241","0","540000"
"11205","580","25021","2","0","0","0","11251","0","540000"
"11301","580","25021","2","0","0","0","11311","0","540000"
"11302","580","25021","2","0","0","0","11321","0","540000"
"11303","580","25021","2","0","0","0","11331","0","540000"
"11304","580","25021","2","0","0","0","11341","0","540000"
"11305","580","25021","2","0","0","0","11351","0","540000"
"11401","580","25021","2","0","0","0","11411","0","540000"
"11402","580","25021","2","0","0","0","11421","0","540000"
"11403","580","25021","2","0","0","0","11431","0","540000"
"11404","580","25021","2","0","0","0","11441","0","540000"
"11405","580","25021","2","0","0","0","11451","0","540000"
"11501","580","25021","2","0","0","0","11511","0","540000"
"11502","580","25021","2","0","0","0","11521","0","540000"
"11503","580","25021","2","0","0","0","11531","0","540000"
"11504","580","25021","2","0","0","0","11541","0","540000"
"11505","580","25021","2","0","0","0","11551","0","540000"
"11601","580","25021","2","0","0","0","11611","0","540000"
"11602","580","25021","2","0","0","0","11621","0","540000"
"11603","580","25021","2","0","0","0","11631","0","540000"
"11604","580","25021","2","0","0","0","11641","0","540000"
"11605","580","25021","2","0","0","0","11651","0","540000"
"11701","580","25021","2","0","0","0","11711","0","540000"
"11702","580","25021","2","0","0","0","11721","0","540000"
"11703","580","25021","2","0","0","0","11731","0","540000"
"11704","580","25021","2","0","0","0","11741","0","540000"
"11705","580","25021","2","0","0","0","11751","0","540000"
"11801","580","25021","2","0","0","0","11811","0","540000"
"11802","580","25021","2","0","0","0","11821","0","540000"
"11803","580","25021","2","0","0","0","11831","0","540000"
"11804","580","25021","2","0","0","0","11841","0","540000"
"11805","580","25021","2","0","0","0","11851","0","540000"
"11901","580","25021","2","0","0","0","11911","0","540000"
"11902","580","25021","2","0","0","0","11921","0","540000"
"11903","580","25021","2","0","0","0","11931","0","540000"
"11904","580","25021","2","0","0","0","11941","0","540000"
"11905","580","25021","2","0","0","0","11951","0","540000"
"12001","580","25021","2","0","0","0","12011","0","540000"
"12002","580","25021","2","0","0","0","12021","0","540000"
"12003","580","25021","2","0","0","0","12031","0","540000"
"12004","580","25021","2","0","0","0","12041","0","540000"
"12005","580","25021","2","0","0","0","12051","0","540000"
"12101","580","25021","2","0","0","0","12111","0","540000"
"12102","580","25021","2","0","0","0","12121","0","540000"
"12103","580","25021","2","0","0","0","12131","0","540000"
"12104","580","25021","2","0","0","0","12141","0","540000"
"12105","580","25021","2","0","0","0","12151","0","540000"
"12201","1450","25021","2","0","0","0","12211","0","540000"
"12202","1450","25021","2","0","0","0","12221","0","540000"
"12301","580","25021","2","0","0","0","12311","0","540000"
"12302","580","25021","2","0","0","0","12321","0","540000"
"12303","580","25021","2","0","0","0","12331","0","540000"
"12304","580","25021","2","0","0","0","12341","0","540000"
"12305","580","25021","2","0","0","0","12351","0","540000"
"12401","580","25021","2","0","0","0","12411","0","540000"
"12402","580","25021","2","0","0","0","12421","0","540000"
"12403","580","25021","2","0","0","0","12431","0","540000"
"12404","580","25021","2","0","0","0","12441","0","540000"
"12405","580","25021","2","0","0","0","12451","0","540000"
"12501","580","25021","2","0","0","0","12511","0","540000"
"12502","580","25021","2","0","0","0","12521","0","540000"
"12503","580","25021","2","0","0","0","12531","0","540000"
"12504","580","25021","2","0","0","0","12541","0","540000"
"12505","580","25021","2","0","0","0","12551","0","540000"
"12601","970","25021","2","0","0","0","12611","0","540000"
"12602","970","25021","2","0","0","0","12621","0","540000"
"12603","970","25021","2","0","0","0","12631","0","540000"
"12701","580","25021","2","0","0","0","12711","0","540000"
"12702","580","25021","2","0","0","0","12721","0","540000"
"12703","580","25021","2","0","0","0","12731","0","540000"
"12704","580","25021","2","0","0","0","12741","0","540000"
"12705","580","25021","2","0","0","0","12751","0","540000"
"12801","580","25021","2","0","0","0","12811","0","540000"
"12802","580","25021","2","0","0","0","12821","0","540000"
"12803","580","25021","2","0","0","0","12831","0","540000"
"12804","580","25021","2","0","0","0","12841","0","540000"
"12805","580","25021","2","0","0","0","12851","0","540000"
"12901","580","25021","2","0","0","0","12911","0","540000"
"12902","580","25021","2","0","0","0","12921","0","540000"
"12903","580","25021","2","0","0","0","12931","0","540000"
"12904","580","25021","2","0","0","0","12941","0","540000"
"12905","580","25021","2","0","0","0","12951","0","540000"
"13001","580","25021","2","0","0","0","13011","0","540000"
"13002","580","25021","2","0","0","0","13021","0","540000"
"13003","580","25021","2","0","0","0","13031","0","540000"
"13004","580","25021","2","0","0","0","13041","0","540000"
"13005","580","25021","2","0","0","0","13051","0","540000"
"13101","580","25021","2","0","0","0","13111","0","540000"
"13102","580","25021","2","0","0","0","13121","0","540000"
"13103","580","25021","2","0","0","0","13131","0","540000"
"13104","580","25021","2","0","0","0","13141","0","540000"
"13105","580","25021","2","0","0","0","13151","0","540000"
"13201","580","25021","2","0","0","0","13211","0","540000"
"13202","580","25021","2","0","0","0","13221","0","540000"
"13203","580","25021","2","0","0","0","13231","0","540000"
"13204","580","25021","2","0","0","0","13241","0","540000"
"13205","580","25021","2","0","0","0","13251","0","540000"
"13301","970","25021","2","0","0","0","13311","0","540000"
"13302","970","25021","2","0","0","0","13321","0","540000"
"13303","970","25021","2","0","0","0","13331","0","540000"
"13401","2900","25021","2","0","0","0","13411","0","540000"
"13501","580","25021","2","0","0","0","13511","0","540000"
"13502","580","25021","2","0","0","0","13521","0","540000"
"13503","580","25021","2","0","0","0","13531","0","540000"
"13504","580","25021","2","0","0","0","13541","0","540000"
"13505","580","25021","2","0","0","0","13551","0","540000"
"13601","580","25021","2","0","0","0","13611","0","540000"
"13602","580","25021","2","0","0","0","13621","0","540000"
"13603","580","25021","2","0","0","0","13631","0","540000"
"13604","580","25021","2","0","0","0","13641","0","540000"
"13605","580","25021","2","0","0","0","13651","0","540000"
"13701","580","25021","2","0","0","0","13711","0","540000"
"13702","580","25021","2","0","0","0","13721","0","540000"
"13703","580","25021","2","0","0","0","13731","0","540000"
"13704","580","25021","2","0","0","0","13741","0","540000"
"13705","580","25021","2","0","0","0","13751","0","540000"
"13801","680","25021","2","0","0","0","13811","0","550000"
"13802","680","25021","2","0","0","0","13821","0","550000"
"13803","680","25021","2","0","0","0","13831","0","550000"
"13804","680","25021","2","0","0","0","13841","0","550000"
"13805","680","25021","2","0","0","0","13851","0","550000"
"13901","680","25021","2","0","0","0","13911","0","550000"
"13902","680","25021","2","0","0","0","13921","0","550000"
"13903","680","25021","2","0","0","0","13931","0","550000"
"13904","680","25021","2","0","0","0","13941","0","550000"
"13905","680","25021","2","0","0","0","13951","0","550000"
"14001","680","25021","2","0","0","0","14011","0","550000"
"14002","680","25021","2","0","0","0","14021","0","550000"
"14003","680","25021","2","0","0","0","14031","0","550000"
"14004","680","25021","2","0","0","0","14041","0","550000"
"14005","680","25021","2","0","0","0","14051","0","550000"
"14101","680","25021","2","0","0","0","14111","0","550000"
"14102","680","25021","2","0","0","0","14121","0","550000"
"14103","680","25021","2","0","0","0","14131","0","550000"
"14104","680","25021","2","0","0","0","14141","0","550000"
"14105","680","25021","2","0","0","0","14151","0","550000"
"14201","680","25021","2","0","0","0","14211","0","550000"
"14202","680","25021","2","0","0","0","14221","0","550000"
"14203","680","25021","2","0","0","0","14231","0","550000"
"14204","680","25021","2","0","0","0","14241","0","550000"
"14205","680","25021","2","0","0","0","14251","0","550000"
"14301","680","25021","2","0","0","0","14311","0","550000"
"14302","680","25021","2","0","0","0","14321","0","550000"
"14303","680","25021","2","0","0","0","14331","0","550000"
"14304","680","25021","2","0","0","0","14341","0","550000"
"14305","680","25021","2","0","0","0","14351","0","550000"
"14401","680","25021","2","0","0","0","14411","0","550000"
"14402","680","25021","2","0","0","0","14421","0","550000"
"14403","680","25021","2","0","0","0","14431","0","550000"
"14404","680","25021","2","0","0","0","14441","0","550000"
"14405","680","25021","2","0","0","0","14451","0","550000"
"14501","680","25021","2","0","0","0","14511","0","550000"
"14502","680","25021","2","0","0","0","14521","0","550000"
"14503","680","25021","2","0","0","0","14531","0","550000"
"14504","680","25021","2","0","0","0","14541","0","550000"
"14505","680","25021","2","0","0","0","14551","0","550000"
"14601","680","25021","2","0","0","0","14611","0","550000"
"14602","680","25021","2","0","0","0","14621","0","550000"
"14603","680","25021","2","0","0","0","14631","0","550000"
"14604","680","25021","2","0","0","0","14641","0","550000"
"14605","680","25021","2","0","0","0","14651","0","550000"
"14701","1700","25021","2","0","0","0","14711","0","550000"
"14702","1700","25021","2","0","0","0","14721","0","550000"
"14801","1700","25021","2","0","0","0","14811","0","550000"
"14802","1700","25021","2","0","0","0","14821","0","550000"
"14901","680","25021","2","0","0","0","14911","0","550000"
"14902","680","25021","2","0","0","0","14921","0","550000"
"14903","680","25021","2","0","0","0","14931","0","550000"
"14904","680","25021","2","0","0","0","14941","0","550000"
"14905","680","25021","2","0","0","0","14951","0","550000"
"15001","680","25021","2","0","0","0","15011","0","550000"
"15002","680","25021","2","0","0","0","15021","0","550000"
"15003","680","25021","2","0","0","0","15031","0","550000"
"15004","680","25021","2","0","0","0","15041","0","550000"
"15005","680","25021","2","0","0","0","15051","0","550000"
"15101","680","25021","2","0","0","0","15111","0","550000"
"15102","680","25021","2","0","0","0","15121","0","550000"
"15103","680","25021","2","0","0","0","15131","0","550000"
"15104","680","25021","2","0","0","0","15141","0","550000"
"15105","680","25021","2","0","0","0","15151","0","550000"
"15201","3400","25021","2","0","0","0","15211","0","550000"
"15301","1700","25021","2","0","0","0","15311","0","550000"
"15302","1700","25021","2","0","0","0","15321","0","550000"
"15401","680","25021","2","0","0","0","15411","0","550000"
"15402","680","25021","2","0","0","0","15421","0","550000"
"15403","680","25021","2","0","0","0","15431","0","550000"
"15404","680","25021","2","0","0","0","15441","0","550000"
"15405","680","25021","2","0","0","0","15451","0","550000"
"15501","680","25021","2","0","0","0","15511","0","550000"
"15502","680","25021","2","0","0","0","15521","0","550000"
"15503","680","25021","2","0","0","0","15531","0","550000"
"15504","680","25021","2","0","0","0","15541","0","550000"
"15505","680","25021","2","0","0","0","15551","0","550000"
"15601","680","25021","2","0","0","0","15611","0","550000"
"15602","680","25021","2","0","0","0","15621","0","550000"
"15603","680","25021","2","0","0","0","15631","0","550000"
"15604","680","25021","2","0","0","0","15641","0","550000"
"15605","680","25021","2","0","0","0","15651","0","550000"
"15701","680","25021","2","0","0","0","15711","0","550000"
"15702","680","25021","2","0","0","0","15721","0","550000"
"15703","680","25021","2","0","0","0","15731","0","550000"
"15704","680","25021","2","0","0","0","15741","0","550000"
"15705","680","25021","2","0","0","0","15751","0","550000"
"15801","680","25021","2","0","0","0","15811","0","550000"
"15802","680","25021","2","0","0","0","15821","0","550000"
"15803","680","25021","2","0","0","0","15831","0","550000"
"15804","680","25021","2","0","0","0","15841","0","550000"
"15805","680","25021","2","0","0","0","15851","0","550000"
"15901","680","25021","2","0","0","0","15911","0","550000"
"15902","680","25021","2","0","0","0","15921","0","550000"
"15903","680","25021","2","0","0","0","15931","0","550000"
"15904","680","25021","2","0","0","0","15941","0","550000"
"15905","680","25021","2","0","0","0","15951","0","550000"
"16001","680","25021","2","0","0","0","16011","0","550000"
"16002","680","25021","2","0","0","0","16021","0","550000"
"16003","680","25021","2","0","0","0","16031","0","550000"
"16004","680","25021","2","0","0","0","16041","0","550000"
"16005","680","25021","2","0","0","0","16051","0","550000"
"16101","1140","25021","2","0","0","0","16111","0","550000"
"16102","1140","25021","2","0","0","0","16121","0","550000"
"16103","1140","25021","2","0","0","0","16131","0","550000"
"16201","680","25021","2","0","0","0","16211","0","550000"
"16202","680","25021","2","0","0","0","16221","0","550000"
"16203","680","25021","2","0","0","0","16231","0","550000"
"16204","680","25021","2","0","0","0","16241","0","550000"
"16205","680","25021","2","0","0","0","16251","0","550000"
"16301","680","25021","2","0","0","0","16311","0","550000"
"16302","680","25021","2","0","0","0","16321","0","550000"
"16303","680","25021","2","0","0","0","16331","0","550000"
"16304","680","25021","2","0","0","0","16341","0","550000"
"16305","680","25021","2","0","0","0","16351","0","550000"
"16401","680","25021","2","0","0","0","16411","0","550000"
"16402","680","25021","2","0","0","0","16421","0","550000"
"16403","680","25021","2","0","0","0","16431","0","550000"
"16404","680","25021","2","0","0","0","16441","0","550000"
"16405","680","25021","2","0","0","0","16451","0","550000"
"16501","680","25021","2","0","0","0","16511","0","550000"
"16502","680","25021","2","0","0","0","16521","0","550000"
"16503","680","25021","2","0","0","0","16531","0","550000"
"16504","680","25021","2","0","0","0","16541","0","550000"
"16505","680","25021","2","0","0","0","16551","0","550000"
"16601","780","25021","2","0","0","0","16611","0","560000"
"16602","780","25021","2","0","0","0","16621","0","560000"
"16603","780","25021","2","0","0","0","16631","0","560000"
"16604","780","25021","2","0","0","0","16641","0","560000"
"16605","780","25021","2","0","0","0","16651","0","560000"
"16701","780","25021","2","0","0","0","16711","0","560000"
"16702","780","25021","2","0","0","0","16721","0","560000"
"16703","780","25021","2","0","0","0","16731","0","560000"
"16704","780","25021","2","0","0","0","16741","0","560000"
"16705","780","25021","2","0","0","0","16751","0","560000"
"16801","780","25021","2","0","0","0","16811","0","560000"
"16802","780","25021","2","0","0","0","16821","0","560000"
"16803","780","25021","2","0","0","0","16831","0","560000"
"16804","780","25021","2","0","0","0","16841","0","560000"
"16805","780","25021","2","0","0","0","16851","0","560000"
"16901","780","25021","2","0","0","0","16911","0","560000"
"16902","780","25021","2","0","0","0","16921","0","560000"
"16903","780","25021","2","0","0","0","16931","0","560000"
"16904","780","25021","2","0","0","0","16941","0","560000"
"16905","780","25021","2","0","0","0","16951","0","560000"
"17001","780","25021","2","0","0","0","17011","0","560000"
"17002","780","25021","2","0","0","0","17021","0","560000"
"17003","780","25021","2","0","0","0","17031","0","560000"
"17004","780","25021","2","0","0","0","17041","0","560000"
"17005","780","25021","2","0","0","0","17051","0","560000"
"17101","780","25021","2","0","0","0","17111","0","560000"
"17102","780","25021","2","0","0","0","17121","0","560000"
"17103","780","25021","2","0","0","0","17131","0","560000"
"17104","780","25021","2","0","0","0","17141","0","560000"
"17105","780","25021","2","0","0","0","17151","0","560000"
"17201","780","25021","2","0","0","0","17211","0","560000"
"17202","780","25021","2","0","0","0","17221","0","560000"
"17203","780","25021","2","0","0","0","17231","0","560000"
"17204","780","25021","2","0","0","0","17241","0","560000"
"17205","780","25021","2","0","0","0","17251","0","560000"
"17301","780","25021","2","0","0","0","17311","0","560000"
"17302","780","25021","2","0","0","0","17321","0","560000"
"17303","780","25021","2","0","0","0","17331","0","560000"
"17304","780","25021","2","0","0","0","17341","0","560000"
"17305","780","25021","2","0","0","0","17351","0","560000"
"17401","780","25021","2","0","0","0","17411","0","560000"
"17402","780","25021","2","0","0","0","17421","0","560000"
"17403","780","25021","2","0","0","0","17431","0","560000"
"17404","780","25021","2","0","0","0","17441","0","560000"
"17405","780","25021","2","0","0","0","17451","0","560000"
"17501","780","25021","2","0","0","0","17511","0","560000"
"17502","780","25021","2","0","0","0","17521","0","560000"
"17503","780","25021","2","0","0","0","17531","0","560000"
"17504","780","25021","2","0","0","0","17541","0","560000"
"17505","780","25021","2","0","0","0","17551","0","560000"
"17601","1950","25021","2","0","0","0","17611","0","560000"
"17602","1950","25021","2","0","0","0","17621","0","560000"
"17701","1300","25021","2","0","0","0","17711","0","560000"
"17702","1300","25021","2","0","0","0","17721","0","560000"
"17703","1300","25021","2","0","0","0","17731","0","560000"
"17801","780","25021","2","0","0","0","17811","0","560000"
"17802","780","25021","2","0","0","0","17821","0","560000"
"17803","780","25021","2","0","0","0","17831","0","560000"
"17804","780","25021","2","0","0","0","17841","0","560000"
"17805","780","25021","2","0","0","0","17851","0","560000"
"17901","780","25021","2","0","0","0","17911","0","560000"
"17902","780","25021","2","0","0","0","17921","0","560000"
"17903","780","25021","2","0","0","0","17931","0","560000"
"17904","780","25021","2","0","0","0","17941","0","560000"
"17905","780","25021","2","0","0","0","17951","0","560000"
"18001","780","25021","2","0","0","0","18011","0","560000"
"18002","780","25021","2","0","0","0","18021","0","560000"
"18003","780","25021","2","0","0","0","18031","0","560000"
"18004","780","25021","2","0","0","0","18041","0","560000"
"18005","780","25021","2","0","0","0","18051","0","560000"
"18101","1950","25021","2","0","0","0","18111","0","560000"
"18102","1950","25021","2","0","0","0","18121","0","560000"
"18201","780","25021","2","0","0","0","18211","0","560000"
"18202","780","25021","2","0","0","0","18221","0","560000"
"18203","780","25021","2","0","0","0","18231","0","560000"
"18204","780","25021","2","0","0","0","18241","0","560000"
"18205","780","25021","2","0","0","0","18251","0","560000"
"18301","780","25021","2","0","0","0","18311","0","560000"
"18302","780","25021","2","0","0","0","18321","0","560000"
"18303","780","25021","2","0","0","0","18331","0","560000"
"18304","780","25021","2","0","0","0","18341","0","560000"
"18305","780","25021","2","0","0","0","18351","0","560000"
"18401","780","25021","2","0","0","0","18411","0","560000"
"18402","780","25021","2","0","0","0","18421","0","560000"
"18403","780","25021","2","0","0","0","18431","0","560000"
"18404","780","25021","2","0","0","0","18441","0","560000"
"18405","780","25021","2","0","0","0","18451","0","560000"
"18501","780","25021","2","0","0","0","18511","0","560000"
"18502","780","25021","2","0","0","0","18521","0","560000"
"18503","780","25021","2","0","0","0","18531","0","560000"
"18504","780","25021","2","0","0","0","18541","0","560000"
"18505","780","25021","2","0","0","0","18551","0","560000"
"18601","780","25021","2","0","0","0","18611","0","560000"
"18602","780","25021","2","0","0","0","18621","0","560000"
"18603","780","25021","2","0","0","0","18631","0","560000"
"18604","780","25021","2","0","0","0","18641","0","560000"
"18605","780","25021","2","0","0","0","18651","0","560000"
"18701","780","25021","2","0","0","0","18711","0","560000"
"18702","780","25021","2","0","0","0","18721","0","560000"
"18703","780","25021","2","0","0","0","18731","0","560000"
"18704","780","25021","2","0","0","0","18741","0","560000"
"18705","780","25021","2","0","0","0","18751","0","560000"
"18801","780","25021","2","0","0","0","18811","0","560000"
"18802","780","25021","2","0","0","0","18821","0","560000"
"18803","780","25021","2","0","0","0","18831","0","560000"
"18804","780","25021","2","0","0","0","18841","0","560000"
"18805","780","25021","2","0","0","0","18851","0","560000"
"18901","1300","25021","2","0","0","0","18911","0","560000"
"18902","1300","25021","2","0","0","0","18921","0","560000"
"18903","1300","25021","2","0","0","0","18931","0","560000"
"19001","1950","25021","2","0","0","0","19011","0","560000"
"19002","1950","25021","2","0","0","0","19021","0","560000"
"19101","780","25021","2","0","0","0","19111","0","560000"
"19102","780","25021","2","0","0","0","19121","0","560000"
"19103","780","25021","2","0","0","0","19131","0","560000"
"19104","780","25021","2","0","0","0","19141","0","560000"
"19105","780","25021","2","0","0","0","19151","0","560000"
"19201","780","25021","2","0","0","0","19211","0","560000"
"19202","780","25021","2","0","0","0","19221","0","560000"
"19203","780","25021","2","0","0","0","19231","0","560000"
"19204","780","25021","2","0","0","0","19241","0","560000"
"19205","780","25021","2","0","0","0","19251","0","560000"
"19301","780","25021","2","0","0","0","19311","0","560000"
"19302","780","25021","2","0","0","0","19321","0","560000"
"19303","780","25021","2","0","0","0","19331","0","560000"
"19304","780","25021","2","0","0","0","19341","0","560000"
"19305","780","25021","2","0","0","0","19351","0","560000"
"19401","820","25021","2","0","0","0","19411","0","570000"
"19402","820","25021","2","0","0","0","19421","0","570000"
"19403","820","25021","2","0","0","0","19431","0","570000"
"19404","820","25021","2","0","0","0","19441","0","570000"
"19405","820","25021","2","0","0","0","19451","0","570000"
"19501","1370","25021","2","0","0","0","19511","0","570000"
"19502","1370","25021","2","0","0","0","19521","0","570000"
"19503","1370","25021","2","0","0","0","19531","0","570000"
"19601","820","25021","2","0","0","0","19611","0","570000"
"19602","820","25021","2","0","0","0","19621","0","570000"
"19603","820","25021","2","0","0","0","19631","0","570000"
"19604","820","25021","2","0","0","0","19641","0","570000"
"19605","820","25021","2","0","0","0","19651","0","570000"
"19701","820","25021","2","0","0","0","19711","0","570000"
"19702","820","25021","2","0","0","0","19721","0","570000"
"19703","820","25021","2","0","0","0","19731","0","570000"
"19704","820","25021","2","0","0","0","19741","0","570000"
"19705","820","25021","2","0","0","0","19751","0","570000"
"19801","820","25021","2","0","0","0","19811","0","570000"
"19802","820","25021","2","0","0","0","19821","0","570000"
"19803","820","25021","2","0","0","0","19831","0","570000"
"19804","820","25021","2","0","0","0","19841","0","570000"
"19805","820","25021","2","0","0","0","19851","0","570000"
"19901","1370","25021","2","0","0","0","19911","0","570000"
"19902","1370","25021","2","0","0","0","19921","0","570000"
"19903","1370","25021","2","0","0","0","19931","0","570000"
"20001","820","25021","2","0","0","0","20011","0","570000"
"20002","820","25021","2","0","0","0","20021","0","570000"
"20003","820","25021","2","0","0","0","20031","0","570000"
"20004","820","25021","2","0","0","0","20041","0","570000"
"20005","820","25021","2","0","0","0","20051","0","570000"
"20101","820","25021","2","0","0","0","20111","0","570000"
"20102","820","25021","2","0","0","0","20121","0","570000"
"20103","820","25021","2","0","0","0","20131","0","570000"
"20104","820","25021","2","0","0","0","20141","0","570000"
"20105","820","25021","2","0","0","0","20151","0","570000"
"20201","820","25021","2","0","0","0","20211","0","570000"
"20202","820","25021","2","0","0","0","20221","0","570000"
"20203","820","25021","2","0","0","0","20231","0","570000"
"20204","820","25021","2","0","0","0","20241","0","570000"
"20205","820","25021","2","0","0","0","20251","0","570000"
"20301","820","25021","2","0","0","0","20311","0","570000"
"20302","820","25021","2","0","0","0","20321","0","570000"
"20303","820","25021","2","0","0","0","20331","0","570000"
"20304","820","25021","2","0","0","0","20341","0","570000"
"20305","820","25021","2","0","0","0","20351","0","570000"
"20401","1370","25021","2","0","0","0","20411","0","570000"
"20402","1370","25021","2","0","0","0","20421","0","570000"
"20403","1370","25021","2","0","0","0","20431","0","570000"
"20501","820","25021","2","0","0","0","20511","0","570000"
"20502","820","25021","2","0","0","0","20521","0","570000"
"20503","820","25021","2","0","0","0","20531","0","570000"
"20504","820","25021","2","0","0","0","20541","0","570000"
"20505","820","25021","2","0","0","0","20551","0","570000"
"20601","820","25021","2","0","0","0","20611","0","570000"
"20602","820","25021","2","0","0","0","20621","0","570000"
"20603","820","25021","2","0","0","0","20631","0","570000"
"20604","820","25021","2","0","0","0","20641","0","570000"
"20605","820","25021","2","0","0","0","20651","0","570000"
"20701","820","25021","2","0","0","0","20711","0","570000"
"20702","820","25021","2","0","0","0","20721","0","570000"
"20703","820","25021","2","0","0","0","20731","0","570000"
"20704","820","25021","2","0","0","0","20741","0","570000"
"20705","820","25021","2","0","0","0","20751","0","570000"
"20801","820","25021","2","0","0","0","20811","0","570000"
"20802","820","25021","2","0","0","0","20821","0","570000"
"20803","820","25021","2","0","0","0","20831","0","570000"
"20804","820","25021","2","0","0","0","20841","0","570000"
"20805","820","25021","2","0","0","0","20851","0","570000"
"20901","1370","25021","2","0","0","0","20911","0","570000"
"20902","1370","25021","2","0","0","0","20921","0","570000"
"20903","1370","25021","2","0","0","0","20931","0","570000"
"21001","820","25021","2","0","0","0","21011","0","570000"
"21002","820","25021","2","0","0","0","21021","0","570000"
"21003","820","25021","2","0","0","0","21031","0","570000"
"21004","820","25021","2","0","0","0","21041","0","570000"
"21005","820","25021","2","0","0","0","21051","0","570000"
"21101","820","25021","2","0","0","0","21111","0","570000"
"21102","820","25021","2","0","0","0","21121","0","570000"
"21103","820","25021","2","0","0","0","21131","0","570000"
"21104","820","25021","2","0","0","0","21141","0","570000"
"21105","820","25021","2","0","0","0","21151","0","570000"
"21201","820","25021","2","0","0","0","21211","0","570000"
"21202","820","25021","2","0","0","0","21221","0","570000"
"21203","820","25021","2","0","0","0","21231","0","570000"
"21204","820","25021","2","0","0","0","21241","0","570000"
"21205","820","25021","2","0","0","0","21251","0","570000"
"21301","820","25021","2","0","0","0","21311","0","570000"
"21302","820","25021","2","0","0","0","21321","0","570000"
"21303","820","25021","2","0","0","0","21331","0","570000"
"21304","820","25021","2","0","0","0","21341","0","570000"
"21305","820","25021","2","0","0","0","21351","0","570000"
"21401","820","25021","2","0","0","0","21411","0","570000"
"21402","820","25021","2","0","0","0","21421","0","570000"
"21403","820","25021","2","0","0","0","21431","0","570000"
"21404","820","25021","2","0","0","0","21441","0","570000"
"21405","820","25021","2","0","0","0","21451","0","570000"
"21501","820","25021","2","0","0","0","21511","0","570000"
"21502","820","25021","2","0","0","0","21521","0","570000"
"21503","820","25021","2","0","0","0","21531","0","570000"
"21504","820","25021","2","0","0","0","21541","0","570000"
"21505","820","25021","2","0","0","0","21551","0","570000"
"21601","820","25021","2","0","0","0","21611","0","570000"
"21602","820","25021","2","0","0","0","21621","0","570000"
"21603","820","25021","2","0","0","0","21631","0","570000"
"21604","820","25021","2","0","0","0","21641","0","570000"
"21605","820","25021","2","0","0","0","21651","0","570000"
"21701","1370","25021","2","0","0","0","21711","0","570000"
"21702","1370","25021","2","0","0","0","21721","0","570000"
"21703","1370","25021","2","0","0","0","21731","0","570000"
"21801","820","25021","2","0","0","0","21811","0","570000"
"21802","820","25021","2","0","0","0","21821","0","570000"
"21803","820","25021","2","0","0","0","21831","0","570000"
"21804","820","25021","2","0","0","0","21841","0","570000"
"21805","820","25021","2","0","0","0","21851","0","570000"
"21901","820","25021","2","0","0","0","21911","0","570000"
"21902","820","25021","2","0","0","0","21921","0","570000"
"21903","820","25021","2","0","0","0","21931","0","570000"
"21904","820","25021","2","0","0","0","21941","0","570000"
"21905","820","25021","2","0","0","0","21951","0","570000"
"22001","820","25021","2","0","0","0","22011","0","570000"
"22002","820","25021","2","0","0","0","22021","0","570000"
"22003","820","25021","2","0","0","0","22031","0","570000"
"22004","820","25021","2","0","0","0","22041","0","570000"
"22005","820","25021","2","0","0","0","22051","0","570000"
"22101","820","25021","2","0","0","0","22111","0","570000"
"22102","820","25021","2","0","0","0","22121","0","570000"
"22103","820","25021","2","0","0","0","22131","0","570000"
"22104","820","25021","2","0","0","0","22141","0","570000"
"22105","820","25021","2","0","0","0","22151","0","570000"
"22201","820","25021","2","0","0","0","22211","0","570000"
"22202","820","25021","2","0","0","0","22221","0","570000"
"22203","820","25021","2","0","0","0","22231","0","570000"
"22204","820","25021","2","0","0","0","22241","0","570000"
"22205","820","25021","2","0","0","0","22251","0","570000"
"22301","3400","25021","2","0","0","0","22311","0","580000"
"22401","680","25021","2","0","0","0","22411","0","580000"
"22402","680","25021","2","0","0","0","22421","0","580000"
"22403","680","25021","2","0","0","0","22431","0","580000"
"22404","680","25021","2","0","0","0","22441","0","580000"
"22405","680","25021","2","0","0","0","22451","0","580000"
"22501","680","25021","2","0","0","0","22511","0","580000"
"22502","680","25021","2","0","0","0","22521","0","580000"
"22503","680","25021","2","0","0","0","22531","0","580000"
"22504","680","25021","2","0","0","0","22541","0","580000"
"22505","680","25021","2","0","0","0","22551","0","580000"
"22601","680","25021","2","0","0","0","22611","0","580000"
