e516adb3ba8ad1c25360d612b6810f4e2b5315a85c93f4ab77364eeed9ccc4d9,ebc7ed301304ef73a6855a987d428edfb5b610ac76f3320d82d152ca14e57438,8fe496fd5650ec3b76fa55130e03f4b7f38b5b9ff61ca455bdd1c00e61de51b8,5988308611e992fc97fbc004a55306c98e1a711f556903e98176a2d4ff86f009,84145e3ff77320e1a79404163b5606647f74329085c224e6fcf0cb447d733ddb,17155614e48b02cb613c974e0ddb73c4107d2e2f167f4650a4a4c61f3dbfb44c,9ed17d956e94263dcc9e678f23649a06111043b8a7aba6f81e2097016f900e87,28f4985595c01599012bc5d391ae4dd93305d2058023e9959f54e81927597683,beaeb8781004b5fb40924fc0021fa6f816e85cdaab6b423716923d78c28feab3,39456b2c9b097926d059833ecfb5e38698f9c814709f533c156bcaefeac480f0,f8e303218e5291e21b6aafdfbf5289f333227a83024c020943175aa8e6c1d9e7,33f35315473ad556c14f593fccfcd387091a6f8ae5fade30c3c8ce4861d82f04,f3d7b836504ccd2e4953e20f2190a6424bb34eb25a8c6446c44ea36df5cc62a8,86b519e209bdb4e5e90b4e9d36a6de231527804d30930adf02adcf7f046692bd,e86fa2f6a7da155a95fa55a68da2000b17ccd8eb4c9f465d7e842c5cac8d7013,92a9943749748f8e5b2b9045e723800ecdb6d632b66a5aee17de83e9afc46226,b7667fc8fe488a861fe46431e2a900297ac19e1a9804affc982c890d744f99c5,71fab12f1acb4d668bb8d4086f7445a1ef0004c6351b9712c8d1d5e38dbc34b3,ff51c0864e94bdd9b820ce98610634a0f703200ad934b8f00c64b012fd70be01
"12","1","120","94000","0","41308","130801","0","1130801","0","2","0","20000000","0","0","0","0","0","31308"
"12","1","120","94000","0","41309","130901","0","1130901","0","2","0","20000000","0","0","0","0","0","31309"
"12","1","40","94000","0","41310","131001","0","1131001","0","2","0","30000000","0","0","0","0","0","31310"
"12","1","120","94000","0","41311","131101","0","1131101","0","2","0","20000000","0","0","0","0","0","31311"
"12","1","40","94000","0","41312","131201","0","1131201","0","2","0","30000000","0","0","0","0","0","31312"
"12","1","40","94000","0","41316","131601","0","1131601","0","2","0","30000000","0","0","0","0","0","31316"
"12","1","40","94000","0","41317","131701","0","1131701","0","2","0","30000000","0","0","0","0","0","31317"
"12","1","120","94000","0","41318","131801","0","1131801","0","2","0","20000000","0","0","0","0","0","31318"
"12","1","40","94000","0","41319","131901","0","1131901","0","2","0","30000000","0","0","0","0","0","31319"
"12","1","40","94000","0","41320","132001","0","1132001","0","2","0","30000000","0","0","0","0","0","31320"
"12","1","40","94000","0","41321","132101","0","1132101","0","2","0","30000000","0","0","0","0","0","31321"
"12","1","40","94000","0","41322","132201","0","1132201","0","2","0","30000000","0","0","0","0","0","31322"
"12","1","40","94000","0","41328","132801","0","1132801","0","2","0","30000000","0","0","0","0","0","31328"
"12","1","120","94000","0","41329","132901","0","1132901","0","2","0","20000000","0","0","0","0","0","31329"
"12","1","40","94000","0","41330","133001","0","1133001","0","2","0","30000000","0","0","0","0","0","31330"
"12","1","40","94000","0","41332","133201","0","1133201","0","2","0","30000000","0","0","0","0","0","31332"
"12","1","40","94000","0","41335","133501","0","1133501","0","2","0","30000000","0","0","0","0","0","31335"
"12","1","40","94000","0","41336","133601","0","1133601","0","2","0","30000000","0","0","0","0","0","31336"
"12","1","40","94000","0","41337","133701","0","1133701","0","2","0","30000000","0","0","0","0","0","31337"
"12","1","40","94000","0","41339","133901","0","1133901","0","2","0","30000000","0","0","0","0","0","31339"
"12","1","40","94000","0","41801","180101","0","1180101","0","2","0","30000000","0","0","0","0","0","31801"
"12","1","40","94000","0","41802","180201","0","1180201","0","2","0","30000000","0","0","0","0","0","31802"
"12","1","40","94000","0","41803","180301","0","1180301","0","2","0","30000000","0","0","0","0","0","31803"
"12","1","40","94000","0","41804","180401","0","1180401","0","2","0","30000000","0","0","0","0","0","31804"
"12","1","40","94000","0","41805","180501","0","1180501","0","2","0","30000000","0","0","0","0","0","31805"
"12","1","40","94000","0","41806","180601","0","1180601","0","2","0","30000000","0","0","0","0","0","31806"
"12","1","40","94000","0","41807","180701","0","1180701","0","2","0","30000000","0","0","0","0","0","31807"
"12","1","40","94000","0","41808","180801","0","1180801","0","2","0","30000000","0","0","0","0","0","31808"
"12","1","40","94000","0","41809","180901","0","1180901","0","2","0","30000000","0","0","0","0","0","31809"
"12","1","40","94000","0","41810","181001","0","1181001","0","2","0","30000000","0","0","0","0","0","31810"
"12","1","40","94000","0","41811","181101","0","1181101","0","2","0","30000000","0","0","0","0","0","31811"
"12","1","40","94000","0","41812","181201","0","1181201","0","2","0","30000000","0","0","0","0","0","31812"
