d5f4ee9327e4b63c3e6826788053cffd0abacd34af349134173f23a7626a8344,64ea53dd93ae56b28743e61c6f65bc6e69fa1a7517663bd1741562fa587ee467,0b26a858af1a8d932b5df407bb8b2aff5a373717d78e2bbe6208d1930819cb4f,8eb8d8b9454fa1ba4e132c8b1d71567609eb9397ce2960645a3fe0e282d41e06,98ce52d55bcb8fee13767c7aeb68b76930849d1e205a5b84f0328b8476430a0d,aa4eff108d3235e822cb6a512bec17e99b29b23b843c0a38a071ae1b30fb5445,b87a897a5c9bbab15f289ef4e36d0a89892b574b7213b72aade5b28e9b4c64c7,7dbeb6593003ae1e684a77fc09aaf1c4c2391626a9505deab76d4d67ec507deb,98272c31c6ce75533906254f9495af3d16afca1575b6dfc5f5d89cd13558c4c2,362580db00bb751abd03b47f92700edbebad7a6b95c015fbc0e2eb3d57e08958,444bfc163faad7a65aecc77c567e00ac0171296e1aedd4a3088878f4788225d3,2e40c26f1e4fabd35e12e0162951357c6c73f29c106a4a78a0313eb66c26e87e,f3d15af0f37833fcf84aa1573265fc4ecb46b745bd977b6a01b2233dcfbde252,1291acc1bbc7934f04de1d841417efef96d9f9c53611fc2aa9c70c9b0a14bf6e,b8d44fb6c27228a3a4c8a76736854d3aa06e89e7af6477928a392d070bac15d2
"2816","0","103801","2621","0","410","2022/11/03 5:00:00","26211","26212","263","10","500","9103803","0","26213"
"2816","0","101401","2622","0","310","2022/11/03 5:00:00","26221","26222","264","10","500","9101403","0","26223"
"2816","0","109401","2623","0","220","2022/11/03 5:00:00","26231","26232","265","10","500","9109403","0","26233"
"2816","0","0","2631","0","564","2022/11/04 5:00:00","26311","26312","266","10","500","0","0","26313"
"2816","0","0","2641","0","499","2022/11/05 5:00:00","26411","26412","267","10","500","0","0","26413"
"2816","0","0","2651","0","435","2022/11/06 5:00:00","26511","26512","268","10","500","0","0","26513"
"2816","0","0","2661","0","372","2022/11/07 5:00:00","26611","26612","269","10","500","0","0","26613"
"2816","0","0","2671","0","309","2022/11/08 5:00:00","26711","26712","270","10","500","0","0","26713"
"2816","0","0","2681","0","246","2022/11/09 5:00:00","26811","26812","271","10","500","0","0","26813"
"2816","0","0","2691","0","183","2022/11/10 5:00:00","26911","26912","272","10","500","0","0","26913"
"2816","0","104801","2701","0","85","2022/11/11 5:00:00","27011","27012","273","10","500","9104803","0","27013"
"2816","0","0","2711","0","120","2022/11/12 5:00:00","27111","27112","274","10","500","0","0","27113"
"2816","0","0","2721","0","57","2022/11/13 5:00:00","27211","27212","275","10","500","0","0","27213"
"2816","0","0","2731","0","-6","2022/11/14 5:00:00","27311","27312","276","10","500","0","0","27313"
"2816","0","0","2741","0","-69","2022/11/15 5:00:00","27411","27412","277","10","500","0","0","27413"
"2816","0","0","2751","0","-132","2022/11/16 5:00:00","27511","27512","278","10","500","0","0","27513"
"2816","0","0","2761","0","-195","2022/11/17 5:00:00","27611","27612","279","10","500","0","0","27613"
"2816","0","0","2771","0","-258","2022/11/18 5:00:00","27711","27712","280","10","500","0","0","27713"
"2816","0","104501","2781","0","-75","2022/11/19 5:00:00","27811","27812","281","10","500","9104503","0","27813"
"2816","0","0","2791","0","-20","2022/11/20 5:00:00","27911","27912","282","10","500","0","0","27913"
"2816","0","0","2801","0","-60","2022/11/21 5:00:00","28011","28012","283","10","500","0","0","28013"
"2816","0","102201","2811","0","-235","2022/11/22 5:00:00","28111","28112","284","10","500","9100603","100601","28113"
"2816","0","0","2821","0","-210","2022/11/23 5:00:00","28211","28212","285","10","500","0","0","28213"
"2816","0","0","2831","0","-240","2022/11/24 5:00:00","28311","28312","286","10","500","0","0","28313"
"2816","0","100501","2841","0","-445","2022/11/25 5:00:00","28411","28412","287","10","500","9100503","0","28413"
"2816","0","0","2851","0","-321","2022/11/26 5:00:00","28511","28512","288","10","500","0","0","28513"
"2816","0","0","2861","0","-384","2022/11/27 5:00:00","28611","28612","289","10","500","0","0","28613"
"2816","0","0","2871","0","-448","2022/11/28 5:00:00","28711","28712","290","10","500","0","0","28713"
"2816","0","0","2881","0","-513","2022/11/29 5:00:00","28811","28812","291","10","500","0","0","28813"
"2816","1","0","2891","0","-579","2022/11/30 5:00:00","28911","28912","292","10","500","0","0","28913"
"2816","0","109201","2901","4","330","2022/12/01 5:00:00","29011","29012","293","11","600","9109203","0","29013"
"2816","0","0","2911","4","395","2022/12/02 5:00:00","29111","29112","294","11","600","0","0","29113"
"2816","0","0","2921","4","360","2022/12/03 5:00:00","29211","29212","295","11","600","0","0","29213"
"2816","0","0","2931","4","325","2022/12/04 5:00:00","29311","29312","296","11","600","0","0","29313"
"2816","0","0","2941","4","290","2022/12/05 5:00:00","29411","29412","297","11","600","0","0","29413"
"2816","0","0","2951","4","255","2022/12/06 5:00:00","29511","29512","298","11","600","0","0","29513"
"2816","0","0","2961","4","220","2022/12/07 5:00:00","29611","29612","299","11","600","0","0","29613"
"2816","0","0","2971","4","185","2022/12/08 5:00:00","29711","29712","300","11","600","0","0","29713"
"2816","0","0","2981","4","150","2022/12/09 5:00:00","29811","29812","301","11","600","0","0","29813"
"2816","0","0","2991","4","115","2022/12/10 5:00:00","29911","29912","302","11","600","0","0","29913"
"2816","0","0","3001","4","80","2022/12/11 5:00:00","30011","30012","303","11","600","0","0","30013"
"2816","0","102501","3011","4","250","2022/12/12 5:00:00","30111","30112","304","11","600","9102503","0","30113"
"2816","0","0","3021","4","45","2022/12/13 5:00:00","30211","30212","305","11","600","0","0","30213"
"2816","0","106401","3031","4","95","2022/12/14 5:00:00","30311","30312","306","11","600","9106403","0","30313"
"2816","0","0","3041","4","10","2022/12/15 5:00:00","30411","30412","307","11","600","0","0","30413"
"2816","0","0","3051","4","-25","2022/12/16 5:00:00","30511","30512","308","11","600","0","0","30513"
"2816","0","0","3061","4","-60","2022/12/17 5:00:00","30611","30612","309","11","600","0","0","30613"
"2816","0","0","3071","4","-95","2022/12/18 5:00:00","30711","30712","310","11","600","0","0","30713"
"2816","0","0","3081","4","-130","2022/12/19 5:00:00","30811","30812","311","11","600","0","0","30813"
"2816","0","0","3091","4","-165","2022/12/20 5:00:00","30911","30912","312","11","600","0","0","30913"
"2816","0","0","3101","4","-200","2022/12/21 5:00:00","31011","31012","313","11","600","0","0","31013"
"2816","0","103101","3111","4","-30","2022/12/22 5:00:00","31111","31112","314","11","600","9103103","0","31113"
"2816","0","0","3121","4","-235","2022/12/23 5:00:00","31211","31212","315","11","600","0","0","31213"
"2816","0","101201","3131","4","-190","2022/12/24 5:00:00","31311","31312","316","11","600","9101203","0","31313"
"2816","0","0","3141","4","-115","2022/12/25 5:00:00","31411","31412","317","11","600","0","0","31413"
"2816","0","0","3151","4","-160","2022/12/26 5:00:00","31511","31512","318","11","600","0","0","31513"
"2816","0","0","3161","4","-270","2022/12/27 5:00:00","31611","31612","319","11","600","0","0","31613"
"2816","0","118101","3171","4","-260","2022/12/28 5:00:00","31711","31712","320","11","600","9118103","0","31713"
"2816","0","0","3181","4","-305","2022/12/29 5:00:00","31811","31812","321","11","600","0","0","31813"
"2816","0","0","3191","4","-340","2022/12/30 5:00:00","31911","31912","322","11","600","0","0","31913"
"2816","1","0","3201","4","-378","2022/12/31 5:00:00","32011","32012","323","11","600","0","0","32013"
"2816","0","102601","3211","4","204","2023/01/01 5:00:00","32111","32112","324","12","600","9102603","0","32113"
"2816","0","0","3221","4","323","2023/01/02 5:00:00","32211","32212","325","12","600","0","0","32213"
"2816","0","105001","3231","4","167","2023/01/03 5:00:00","32311","32312","326","12","600","9105003","0","32313"
"2816","0","0","3241","4","387","2023/01/04 5:00:00","32411","32412","327","12","600","0","0","32413"
"2816","0","0","3251","4","343","2023/01/05 5:00:00","32511","32512","328","12","600","0","0","32513"
"2816","0","0","3261","4","301","2023/01/06 5:00:00","32611","32612","329","12","600","0","0","32613"
"2816","0","0","3271","4","258","2023/01/07 5:00:00","32711","32712","330","12","600","0","0","32713"
"2816","0","0","3281","4","216","2023/01/08 5:00:00","32811","32812","331","12","600","0","0","32813"
"2816","0","0","3291","4","174","2023/01/09 5:00:00","32911","32912","332","12","600","0","0","32913"
"2816","0","0","3301","4","133","2023/01/10 5:00:00","33011","33012","333","12","600","0","0","33013"
"2816","0","0","3311","4","91","2023/01/11 5:00:00","33111","33112","334","12","600","0","0","33113"
"2816","0","100301","3321","4","0","2023/01/12 5:00:00","33211","33212","335","12","600","9100303","0","33213"
"2816","0","0","3331","4","49","2023/01/13 5:00:00","33311","33312","336","12","600","0","0","33313"
"2816","0","0","3341","4","6","2023/01/14 5:00:00","33411","33412","337","12","600","0","0","33413"
"2816","0","0","3351","4","-36","2023/01/15 5:00:00","33511","33512","338","12","600","0","0","33513"
"2816","0","0","3361","4","-76","2023/01/16 5:00:00","33611","33612","339","12","600","0","0","33613"
"2816","0","0","3371","4","-119","2023/01/17 5:00:00","33711","33712","340","12","600","0","0","33713"
"2816","0","0","3381","4","-100","2023/01/18 5:00:00","33811","33812","341","12","600","0","0","33813"
"2816","0","0","3391","4","-81","2023/01/19 5:00:00","33911","33912","342","12","600","0","0","33913"
"2816","0","0","3401","4","-161","2023/01/20 5:00:00","34011","34012","343","12","600","0","0","34013"
"2816","0","0","3411","4","-203","2023/01/21 5:00:00","34111","34112","344","12","600","0","0","34113"
"2816","0","0","3421","4","-246","2023/01/22 5:00:00","34211","34212","345","12","600","0","0","34213"
"2816","0","100701","3431","4","-78","2023/01/23 5:00:00","34311","34312","346","12","600","9100703","0","34313"
"2816","0","102901","3441","4","-209","2023/01/24 5:00:00","34411","34412","347","12","600","9102903","0","34413"
"2816","0","0","3451","4","-288","2023/01/25 5:00:00","34511","34512","348","12","600","0","0","34513"
"2816","0","0","3461","4","-290","2023/01/26 5:00:00","34611","34612","349","12","600","0","0","34613"
"2816","0","0","3471","4","-308","2023/01/27 5:00:00","34711","34712","350","12","600","0","0","34713"
"2816","0","0","3481","4","-332","2023/01/28 5:00:00","34811","34812","351","12","600","0","0","34813"
"2816","0","0","3491","4","-330","2023/01/29 5:00:00","34911","34912","352","12","600","0","0","34913"
"2816","0","0","3501","4","-320","2023/01/30 5:00:00","35011","35012","353","12","600","0","0","35013"
"2816","1","0","3511","4","-378","2023/01/31 5:00:00","35111","35112","354","12","600","0","0","35113"
"2816","0","0","3521","4","382","2023/02/01 5:00:00","35211","35212","355","13","600","0","0","35213"
"2816","0","103601","3531","4","323","2023/02/02 5:00:00","35311","35312","356","13","600","9103603","0","35313"
"2816","0","0","3541","4","381","2023/02/03 5:00:00","35411","35412","357","13","600","0","0","35413"
"2816","0","109301","3551","4","185","2023/02/04 5:00:00","35511","35512","358","13","600","9109303","0","35513"
"2816","0","0","3561","4","191","2023/02/05 5:00:00","35611","35612","359","13","600","0","0","35613"
"2816","0","0","3571","4","72","2023/02/06 5:00:00","35711","35712","360","13","600","0","0","35713"
"2816","0","107101","3581","4","7","2023/02/07 5:00:00","35811","35812","361","13","600","9107103","0","35813"
"2816","0","0","3591","4","332","2023/02/08 5:00:00","35911","35912","362","13","600","0","0","35913"
"2816","0","0","3601","4","285","2023/02/09 5:00:00","36011","36012","363","13","600","0","0","36013"
"2816","0","0","3611","4","237","2023/02/10 5:00:00","36111","36112","364","13","600","0","0","36113"
"2816","0","0","3621","4","192","2023/02/11 5:00:00","36211","36212","365","13","600","0","0","36213"
"2816","0","0","3631","4","144","2023/02/12 5:00:00","36311","36312","366","13","600","0","0","36313"
"2816","0","0","3641","4","97","2023/02/13 5:00:00","36411","36412","367","13","600","0","0","36413"
"2816","0","0","3651","4","50","2023/02/14 5:00:00","36511","36512","368","13","600","0","0","36513"
"2816","0","0","3661","4","3","2023/02/15 5:00:00","36611","36612","369","13","600","0","0","36613"
"2816","0","0","3671","4","-43","2023/02/16 5:00:00","36711","36712","370","13","600","0","0","36713"
"2816","0","0","3681","4","-90","2023/02/17 5:00:00","36811","36812","371","13","600","0","0","36813"
"2816","0","123001","3691","4","-153","2023/02/18 5:00:00","36911","36912","372","13","600","9123003","0","36913"
"2816","0","0","3701","4","-93","2023/02/19 5:00:00","37011","37012","373","13","600","0","0","37013"
"2816","0","0","3711","4","-137","2023/02/20 5:00:00","37111","37112","374","13","600","0","0","37113"
"2816","0","0","3721","4","-185","2023/02/21 5:00:00","37211","37212","375","13","600","0","0","37213"
"2816","0","0","3731","4","-232","2023/02/22 5:00:00","37311","37312","376","13","600","0","0","37313"
"2816","0","0","3741","4","-225","2023/02/23 5:00:00","37411","37412","377","13","600","0","0","37413"
"2816","0","0","3751","4","-256","2023/02/24 5:00:00","37511","37512","378","13","600","0","0","37513"
"2816","0","0","3761","4","-280","2023/02/25 5:00:00","37611","37612","379","13","600","0","0","37613"
"2816","0","0","3771","4","-329","2023/02/26 5:00:00","37711","37712","380","13","600","0","0","37713"
"2816","0","0","3781","4","-379","2023/02/27 5:00:00","37811","37812","381","13","600","0","0","37813"
"2816","1","111001","3791","4","-250","2023/02/28 5:00:00","37911","37912","382","13","600","9111003","0","37913"
"2816","0","104601","3801","1","480","2023/03/01 5:00:00","38011","38012","383","14","100","9104603","0","38013"
"2816","0","0","3811","1","560","2023/03/02 5:00:00","38111","38112","384","14","100","0","0","38113"
"2816","0","103301","3821","1","370","2023/03/03 5:00:00","38211","38212","385","14","100","9103303","0","38213"
"2816","0","0","3831","1","553","2023/03/04 5:00:00","38311","38312","386","14","100","0","0","38313"
"2816","0","0","3841","1","476","2023/03/05 5:00:00","38411","38412","387","14","100","0","0","38413"
"2816","0","0","3851","1","400","2023/03/06 5:00:00","38511","38512","388","14","100","0","0","38513"
"2816","0","105101","3861","1","330","2023/03/07 5:00:00","38611","38612","389","14","100","9105103","0","38613"
"2816","0","0","3871","1","325","2023/03/08 5:00:00","38711","38712","390","14","100","0","0","38713"
"2816","0","0","3881","1","250","2023/03/09 5:00:00","38811","38812","391","14","100","0","0","38813"
"2816","0","105701","3891","1","185","2023/03/10 5:00:00","38911","38912","392","14","100","9105703","0","38913"
"2816","0","0","3901","1","175","2023/03/11 5:00:00","39011","39012","393","14","100","0","0","39013"
"2816","0","103201","3911","1","205","2023/03/12 5:00:00","39111","39112","394","14","100","9103203","0","39113"
"2816","0","0","3921","1","110","2023/03/13 5:00:00","39211","39212","395","14","100","0","0","39213"
"2816","0","105201","3931","1","30","2023/03/14 5:00:00","39311","39312","396","14","100","9105203","0","39313"
"2816","0","0","3941","1","-45","2023/03/15 5:00:00","39411","39412","397","14","100","0","0","39413"
"2816","0","103401","3951","1","-250","2023/03/16 5:00:00","39511","39512","398","14","100","9103403","0","39513"
"2816","0","0","3961","1","-50","2023/03/17 5:00:00","39611","39612","399","14","100","0","0","39613"
"2816","0","0","3971","1","-90","2023/03/18 5:00:00","39711","39712","400","14","100","0","0","39713"
"2816","0","0","3981","1","100","2023/03/19 5:00:00","39811","39812","401","14","100","0","0","39813"
"2816","0","0","3991","1","25","2023/03/20 5:00:00","39911","39912","402","14","100","0","0","39913"
"2816","0","0","4001","1","-50","2023/03/21 5:00:00","40011","40012","403","14","100","0","0","40013"
"2816","0","0","4011","1","-125","2023/03/22 5:00:00","40111","40112","404","14","100","0","0","40113"
"2816","0","0","4021","1","-370","2023/03/23 5:00:00","40211","40212","405","14","100","0","0","40213"
"2816","0","107001","4031","1","-460","2023/03/24 5:00:00","40311","40312","406","14","100","9107003","0","40313"
"2816","0","0","4041","1","-200","2023/03/25 5:00:00","40411","40412","407","14","100","0","0","40413"
"2816","0","0","4051","1","-275","2023/03/26 5:00:00","40511","40512","408","14","100","0","0","40513"
"2816","0","0","4061","1","-350","2023/03/27 5:00:00","40611","40612","409","14","100","0","0","40613"
"2816","0","0","4071","1","-425","2023/03/28 5:00:00","40711","40712","410","14","100","0","0","40713"
"2816","0","0","4081","1","-501","2023/03/29 5:00:00","40811","40812","411","14","100","0","0","40813"
"2816","1","0","4091","1","-579","2023/03/30 5:00:00","40911","40912","412","14","100","0","0","40913"
"2816","1","0","4092","1","0","2023/03/30 5:00:00","40921","40922","413","1","100","0","0","40923"
