75645551e877447b3e175b24d96842cb28e590add92ca35f7070009cc1f877b9,c8df43b2fe702e437a66107b95d557b39cb6c291b7b768378006d8992ea35126,40e1c4648d72ea69158617ec89dbb955ba2269060b70b573875192160d1f426b,178a07fd779aff32f122ab838cb93f80f80827b6db8e79ed5760273736a23ba7,3a16e844daf8fb9cdcf63ed2dfaa8bb68e1d1b63fbc505c9510efbf4d2aa6d77,3b43513c42ce274c6a071cdd692e99800d76625a6b3854f5ffb785cb04da5ced,513deea8e6b684607b134f709e5af5c15db8b61260abfa788c6a7854450c91cc,1c993cee4a8a2ee5b407845e3c4775e8e9915b1bb61c9341955cb691689c8f45,1f7a688d8bdd43c8655dd3f103131bdb467d1a620aed7fb35e8be0be08404854,40b7926fad2b618af11a17f8aded527da8587231a61d3ac6c5d0d0c68c19d4c8,45efb1552949b3a2f35fe918ac1640e03e97c770a6997e45e732174d5a802510,a5b47ec0459f38e6cc28c28e9826871c9978da82a8629220b5c023e7ddb57580,9b7b8910daba7ac367f0bb7949ea8ae9c1eba1d0b20417c945cc5c74911cad29,e1c8b0577bad481242b343129f5c3bc064b260e6bbc3c19321a4b8167404f509,75a029f6f0b2a0b08481c833ef1153d62ad923556a765d2733c42f6f6cb8201c,5e6b400f9a9b533dacee041e7a513a22ff0db3ae9ae1abccc87bdf37e51562eb,37b17cb2c9fad01b8a8e5014f945e8d8b34533cd0a413b0a79c603706d30ee23,35cb37616d9c4f657c61741a827dcf0743d59ceff1ca9678758fd00a9245565e,254c37620a151a754c16ef7732c19ce3ab7a42e8203fbee01a5497511e186a77
"90005","0","30","0","0","40000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92417","0","0","0","0","0","241717"
"90005","0","50","0","0","50000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92417","0","0","0","0","0","241718"
"140001","0","50","0","0","60000000000","0","abyss_reward_icon_piece_p_heart","0","0","0","4","92417","0","0","0","0","0","241719"
"140001","0","50","0","0","70000000000","0","abyss_reward_icon_piece_p_heart","0","0","0","4","92417","0","0","0","0","0","241720"
"25102","2","10","2","0","1000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92418","1250","0","2","1250","500","241801"
"25021","2","500","2","0","2000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92418","1250","0","2","1250","1250","241802"
"25102","2","10","2","0","3000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92418","1250","0","2","1250","500","241803"
"25021","2","500","2","0","4000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92418","1250","0","2","1250","1250","241804"
"25102","2","10","2","0","5000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92418","1250","0","2","1250","1000","241805"
"25021","2","1000","2","0","6000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92418","1250","0","2","1250","1250","241806"
"25102","2","10","2","0","7000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92418","3000","0","2","3000","1000","241807"
"25021","2","1000","2","0","8000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92418","3000","0","2","3000","3000","241808"
"25102","2","10","2","0","9000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92418","3000","0","2","3000","1000","241809"
"25102","2","10","2","0","10000000000","25021","abyss_reward_icon_masterpieces_piece","25011","0","25012","2","92418","3000","0","2","3000","1000","241810"
"25102","2","10","2","0","12000000000","25021","abyss_reward_icon_masterpieces_piece","25013","0","25015","2","92418","3000","0","2","3000","1000","241811"
"25021","2","1000","2","0","16000000000","25011","abyss_reward_icon_astralshard","25012","0","25014","2","92418","3000","0","2","3000","3000","241812"
"25021","2","1000","2","0","20000000000","25013","abyss_reward_icon_astralshard","25014","0","25015","2","92418","3000","0","2","3000","3000","241813"
"25021","2","1000","2","0","25000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92418","3000","0","2","3000","3000","241814"
"90005","0","10","0","0","30000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92418","0","0","0","0","0","241815"
"90005","0","20","0","0","35000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92418","0","0","0","0","0","241816"
"90005","0","30","0","0","40000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92418","0","0","0","0","0","241817"
"90005","0","50","0","0","50000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92418","0","0","0","0","0","241818"
"140001","0","50","0","0","60000000000","0","abyss_reward_icon_piece_p_heart","0","0","0","4","92418","0","0","0","0","0","241819"
"140001","0","50","0","0","70000000000","0","abyss_reward_icon_piece_p_heart","0","0","0","4","92418","0","0","0","0","0","241820"
"25102","2","10","2","0","1000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92419","1250","0","2","1250","500","241901"
"25021","2","500","2","0","2000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92419","1250","0","2","1250","1250","241902"
"25102","2","10","2","0","3000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92419","1250","0","2","1250","500","241903"
"25021","2","500","2","0","4000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92419","1250","0","2","1250","1250","241904"
"25102","2","10","2","0","5000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92419","1250","0","2","1250","1000","241905"
"25021","2","1000","2","0","6000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92419","1250","0","2","1250","1250","241906"
"25102","2","10","2","0","7000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92419","3000","0","2","3000","1000","241907"
"25021","2","1000","2","0","8000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92419","3000","0","2","3000","3000","241908"
"25102","2","10","2","0","9000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92419","3000","0","2","3000","1000","241909"
"25102","2","10","2","0","10000000000","25021","abyss_reward_icon_masterpieces_piece","25011","0","25012","2","92419","3000","0","2","3000","1000","241910"
"25102","2","10","2","0","12000000000","25021","abyss_reward_icon_masterpieces_piece","25013","0","25015","2","92419","3000","0","2","3000","1000","241911"
"25021","2","1000","2","0","16000000000","25011","abyss_reward_icon_astralshard","25012","0","25014","2","92419","3000","0","2","3000","3000","241912"
"25021","2","1000","2","0","20000000000","25013","abyss_reward_icon_astralshard","25014","0","25015","2","92419","3000","0","2","3000","3000","241913"
"25021","2","1000","2","0","25000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92419","3000","0","2","3000","3000","241914"
"90005","0","10","0","0","30000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92419","0","0","0","0","0","241915"
"90005","0","20","0","0","35000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92419","0","0","0","0","0","241916"
"90005","0","30","0","0","40000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92419","0","0","0","0","0","241917"
"90005","0","50","0","0","50000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92419","0","0","0","0","0","241918"
"140001","0","50","0","0","60000000000","0","abyss_reward_icon_piece_p_heart","0","0","0","4","92419","0","0","0","0","0","241919"
"140001","0","50","0","0","70000000000","0","abyss_reward_icon_piece_p_heart","0","0","0","4","92419","0","0","0","0","0","241920"
"25102","2","10","2","0","1000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92420","1250","0","2","1250","500","242001"
"25021","2","500","2","0","2000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92420","1250","0","2","1250","1250","242002"
"25102","2","10","2","0","3000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92420","1250","0","2","1250","500","242003"
"25021","2","500","2","0","4000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92420","1250","0","2","1250","1250","242004"
"25102","2","10","2","0","5000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92420","1250","0","2","1250","1000","242005"
"25021","2","1000","2","0","6000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92420","1250","0","2","1250","1250","242006"
"25102","2","10","2","0","7000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92420","3000","0","2","3000","1000","242007"
"25021","2","1000","2","0","8000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92420","3000","0","2","3000","3000","242008"
"25102","2","10","2","0","9000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92420","3000","0","2","3000","1000","242009"
"25102","2","10","2","0","10000000000","25021","abyss_reward_icon_masterpieces_piece","25011","0","25012","2","92420","3000","0","2","3000","1000","242010"
"25102","2","10","2","0","12000000000","25021","abyss_reward_icon_masterpieces_piece","25013","0","25015","2","92420","3000","0","2","3000","1000","242011"
"25021","2","1000","2","0","16000000000","25011","abyss_reward_icon_astralshard","25012","0","25014","2","92420","3000","0","2","3000","3000","242012"
"25021","2","1000","2","0","20000000000","25013","abyss_reward_icon_astralshard","25014","0","25015","2","92420","3000","0","2","3000","3000","242013"
"25021","2","1000","2","0","25000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92420","3000","0","2","3000","3000","242014"
"90005","0","10","0","0","30000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92420","0","0","0","0","0","242015"
"90005","0","20","0","0","35000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92420","0","0","0","0","0","242016"
"90005","0","30","0","0","40000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92420","0","0","0","0","0","242017"
"90005","0","50","0","0","50000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92420","0","0","0","0","0","242018"
"140001","0","50","0","0","60000000000","0","abyss_reward_icon_piece_p_heart","0","0","0","4","92420","0","0","0","0","0","242019"
"140001","0","50","0","0","70000000000","0","abyss_reward_icon_piece_p_heart","0","0","0","4","92420","0","0","0","0","0","242020"
"25102","2","10","2","0","1000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92421","1250","0","2","1250","500","242101"
"25021","2","500","2","0","2000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92421","1250","0","2","1250","1250","242102"
"25102","2","10","2","0","3000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92421","1250","0","2","1250","500","242103"
"25021","2","500","2","0","4000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92421","1250","0","2","1250","1250","242104"
"25102","2","10","2","0","5000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92421","1250","0","2","1250","1000","242105"
"25021","2","1000","2","0","6000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92421","1250","0","2","1250","1250","242106"
"25102","2","10","2","0","7000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92421","3000","0","2","3000","1000","242107"
"25021","2","1000","2","0","8000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92421","3000","0","2","3000","3000","242108"
"25102","2","10","2","0","9000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92421","3000","0","2","3000","1000","242109"
"25102","2","10","2","0","10000000000","25021","abyss_reward_icon_masterpieces_piece","25011","0","25012","2","92421","3000","0","2","3000","1000","242110"
"25102","2","10","2","0","12000000000","25021","abyss_reward_icon_masterpieces_piece","25013","0","25015","2","92421","3000","0","2","3000","1000","242111"
"25021","2","1000","2","0","16000000000","25011","abyss_reward_icon_astralshard","25012","0","25014","2","92421","3000","0","2","3000","3000","242112"
"25021","2","1000","2","0","20000000000","25013","abyss_reward_icon_astralshard","25014","0","25015","2","92421","3000","0","2","3000","3000","242113"
"25021","2","1000","2","0","25000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92421","3000","0","2","3000","3000","242114"
"90005","0","10","0","0","30000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92421","0","0","0","0","0","242115"
"90005","0","20","0","0","35000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92421","0","0","0","0","0","242116"
"90005","0","30","0","0","40000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92421","0","0","0","0","0","242117"
"90005","0","50","0","0","50000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92421","0","0","0","0","0","242118"
"140001","0","50","0","0","60000000000","0","abyss_reward_icon_piece_p_heart","0","0","0","4","92421","0","0","0","0","0","242119"
"140001","0","50","0","0","70000000000","0","abyss_reward_icon_piece_p_heart","0","0","0","4","92421","0","0","0","0","0","242120"
"25102","2","10","2","0","1000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92422","1250","0","2","1250","500","242201"
"25021","2","500","2","0","2000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92422","1250","0","2","1250","1250","242202"
"25102","2","10","2","0","3000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92422","1250","0","2","1250","500","242203"
"25021","2","500","2","0","4000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92422","1250","0","2","1250","1250","242204"
"25102","2","10","2","0","5000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92422","1250","0","2","1250","1000","242205"
"25021","2","1000","2","0","6000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92422","1250","0","2","1250","1250","242206"
"25102","2","10","2","0","7000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92422","3000","0","2","3000","1000","242207"
"25021","2","1000","2","0","8000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92422","3000","0","2","3000","3000","242208"
"25102","2","10","2","0","9000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92422","3000","0","2","3000","1000","242209"
"25102","2","10","2","0","10000000000","25021","abyss_reward_icon_masterpieces_piece","25011","0","25012","2","92422","3000","0","2","3000","1000","242210"
"25102","2","10","2","0","12000000000","25021","abyss_reward_icon_masterpieces_piece","25013","0","25015","2","92422","3000","0","2","3000","1000","242211"
"25021","2","1000","2","0","16000000000","25011","abyss_reward_icon_astralshard","25012","0","25014","2","92422","3000","0","2","3000","3000","242212"
"25021","2","1000","2","0","20000000000","25013","abyss_reward_icon_astralshard","25014","0","25015","2","92422","3000","0","2","3000","3000","242213"
"25021","2","1000","2","0","25000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92422","3000","0","2","3000","3000","242214"
"90005","0","10","0","0","30000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92422","0","0","0","0","0","242215"
"90005","0","20","0","0","35000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92422","0","0","0","0","0","242216"
"90005","0","30","0","0","40000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92422","0","0","0","0","0","242217"
"90005","0","50","0","0","50000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92422","0","0","0","0","0","242218"
"140001","0","50","0","0","60000000000","0","abyss_reward_icon_piece_p_heart","0","0","0","4","92422","0","0","0","0","0","242219"
"140001","0","50","0","0","70000000000","0","abyss_reward_icon_piece_p_heart","0","0","0","4","92422","0","0","0","0","0","242220"
"25102","2","10","2","0","1000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92413","1000","0","2","1000","200","250101"
"25021","2","300","2","0","2000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92413","1000","0","2","1000","1000","250102"
"25102","2","10","2","0","3000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92413","1000","0","2","1000","500","250103"
"25021","2","500","2","0","4000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92413","1000","0","2","1000","1000","250104"
"25102","2","10","2","0","5000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92413","1000","0","2","1000","1000","250105"
"25021","2","1000","2","0","6000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92413","1000","0","2","1000","1000","250106"
"25102","2","10","2","0","7000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92413","3000","0","2","3000","1000","250107"
"25021","2","1000","2","0","8000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92413","3000","0","2","3000","3000","250108"
"25102","2","10","2","0","9000000000","25021","abyss_reward_icon_masterpieces_piece","25014","0","25015","2","92413","3000","0","2","3000","1000","250109"
"25102","2","10","2","0","10000000000","25021","abyss_reward_icon_masterpieces_piece","25011","0","25012","2","92413","3000","0","2","3000","1000","250110"
"25102","2","10","2","0","12000000000","25021","abyss_reward_icon_masterpieces_piece","25013","0","25015","2","92413","3000","0","2","3000","1000","250111"
"25021","2","1000","2","0","16000000000","25011","abyss_reward_icon_astralshard","25012","0","25014","2","92413","3000","0","2","3000","3000","250112"
"25021","2","1000","2","0","20000000000","25013","abyss_reward_icon_astralshard","25014","0","25015","2","92413","3000","0","2","3000","3000","250113"
"25021","2","1000","2","0","25000000000","25011","abyss_reward_icon_astralshard","25012","0","25013","2","92413","3000","0","2","3000","3000","250114"
"90005","0","10","0","0","30000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92413","0","0","0","0","0","250115"
"90005","0","20","0","0","35000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92413","0","0","0","0","0","250116"
"90005","0","30","0","0","40000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92413","0","0","0","0","0","250117"
"90005","0","50","0","0","50000000000","0","abyss_reward_icon_hiseki","0","0","0","2","92413","0","0","0","0","0","250118"
"140001","0","50","0","0","60000000000","0","abyss_reward_icon_piece_p_heart","0","0","0","4","92413","0","0","0","0","0","250119"
"140001","0","50","0","0","70000000000","0","abyss_reward_icon_piece_p_heart","0","0","0","4","92413","0","0","0","0","0","250120"
