d2ee261f62e57b73d835c22c1bcd83e795a298d523c88b0949bf287492531318,c3e76e6ca97b7cb64b505be77e018415b31f01f61d797eeca36911811901655f,b2d23f0359fda0669d482b1b4bad5ddbda8ce1ccb6e911b10986ec0b5da604c8,3a4aadb9eb3e48b73c8b80219480c4135f4982aaed1dd92d1c1a294662383c1a,309bf0ca092ee5cadf3b93f5cb10e21f867616b24af1f23e589ad72e6a8feffd,b13f4e5c7a7ea116fe4fad6219ee5653cc7b19982a6f6dbaa8f03a15ce5f6f8b,98efa532bbcfb1226a9787dcaac3856e07cfe7a971db09ce460fae489917c18f,f1afee57f55147df57afa590291aa40c66453204646668fe9a30ec11f9a07a9f,fd90fb96859d9a8e8b9e9a3078bf98a003314999c1d225158904c09731ce5df3,9e09571e2ee93261cf06eb3105f8d8b6fa42caf27c799d86ff766f5940644fe5,9b83df7c7e02c98c3acbe0c56c7bbcb745341b53196469010be2d2bed80315ef
"","","","311011","","","91","311","","","311010"
"nop_idle_joy_normal","1","","311012","","0.2","3","311","","","101311"
"nop_talk_thinking","1","","311013","","0.2","3","311","","","105111"
"医食同源……って知ってるかしら？\n長寿を願う料理には、なにかしらの\n効能があるものも多いのよ。","8","0","311014","0.5","0","11","311","0","0","105111"
"","","","311015","","","91","311","","","311014"
"nop_idle_thinking","1","","311016","","0.2","3","311","","","105111"
"素敵な新年会ね～\n他の学校の人たちも来ているようだし\nお話を伺いに行こうかしら？","8","0","312001","0.5","0","11","312","0","0","101831"
"nop_talk_joy1","1","","312002","","0.2","3","312","","","101831"
"","","","312003","","","91","312","","","312001"
"nop_idle_joy1","1","","312004","","0.2","3","312","1","","101831"
"見て見てミサキっち！\nあそこの料理すっごく美味しそう！","8","0","312005","0.5","0","11","312","0","0","101611"
"nop_talk_surprise_kira","1","","312006","","0.2","3","312","","","101611"
"","","","312007","","","91","312","","","312005"
"nop_idle_surprise_kira","1","","312008","","0.2","3","312","1","","101611"
"えー？　でもあれって野菜じゃない？\n別に、大人のレディだから\n食べられないわけじゃないけど？","8","0","312009","0.5","0","11","312","0","0","105011"
"nop_talk_sad","1","","312010","","0.2","3","312","","","105011"
"0","","","312011","","","93","312","","","2.5"
"nop_talk_tsun_pain","1","","312012","","0.2","3","312","","","105011"
"","","","312013","","","91","312","","","312009"
"nop_idle_sad","1","","312014","","0.2","3","312","1","","105011"
"立派な新年会ではないか。\n我々もこの場に相応しく\n振る舞わなければな！","8","0","313001","0.5","0","11","313","0","0","105331"
"nop_13_monica_talk_doya","0","nop_13_monica_talk_doya_loop","313002","","0.2","3","313","1","0.2","105331"
"","","","313003","","","91","313","","","313001"
"nop_idle_doya","1","","313004","","0.2","3","313","1","","105331"
"おせちといえばトーゴクデース！\nオーエド町のみなさんにも\n新年のゴアイサツしないとデスね！","8","0","313005","0.5","0","11","313","0","0","103031"
"nop_talk_joy1","1","","313006","","0.2","3","313","","","103031"
"","","","313007","","","91","313","","","313005"
"nop_idle_joy1","1","","313008","","0.2","3","313","1","","103031"
"新年会でもボクは美しいね。\nああ、会場中の視線が\n集まってるようだよ。","8","0","313009","0.5","0","11","313","0","0","100811"
"nop_talk_thinking","1","","313010","","0.2","3","313","","","100811"
"","","","313011","","","91","313","","","313009"
"nop_idle_thinking","1","","313012","","0.2","3","313","1","","100811"
"会場中の視線……\nああ、蔑みの視線がクウカに……\nぐふふふ……","8","0","313013","0.5","0","11","313","0","0","104511"
"nop_13_kuka_talk_memory1","1","","313014","","0.2","3","313","","","104511"
"","","","313015","","","91","313","","","313013"
"nop_13_kuka_idle_memory1","1","","313016","","0.2","3","313","1","","104511"
"大きな会場……\n先輩はどこにいるのかな？","8","0","313017","0.5","0","11","313","0","0","105511"
"nop_talk_sad","1","","313018","","0.2","3","313","","","105511"
"","","","313019","","","91","313","","","313017"
"nop_idle_sad","1","","313020","","0.2","3","313","1","","105511"
"むむむ……弟くんの気配！\n近くにいるよ、リノちゃん！","8","0","314001","0.5","0","11","314","0","0","104931"
"nop_14_shizuru_talk_thinking","1","","314002","","0.2","3","314","","","104931"
"0","","","314003","","","93","314","","","2"
"nop_talk_guts3","0","nop_talk_guts3_loop","314004","","0.2","3","314","1","0","104931"
"","","","314005","","","91","314","","","314001"
"はい！　私にも分かりますよ！\nあ、あそこです！　たぶん！","8","0","314006","0.5","0","11","314","0","0","101131"
"nop_talk_arm_crossed","0","nop_talk_arm_crossed_loop","314007","","0.2","3","314","1","","101131"
"0","","","314008","","","93","314","","","2"
"nop_talk_joy1","1","","314009","","0.2","3","314","","","101131"
"","","","314010","","","91","314","","","314006"
"nop_idle_joy_normal","1","","314011","","0.2","3","314","1","","101131"
"ははっ、相変わらずの\nお姉ちゃんパワーと妹パワーだね。","8","0","314012","0.5","0","11","314","0","0","106831"
"nop_talk_arm_crossed_joy","0","nop_talk_arm_crossed_loop_joy","314013","","0.2","3","314","1","0","106831"
"","","","314014","","","91","314","","","314012"
"nop_idle_normal","1","","314015","","0.2","3","314","1","","106831"
"nop_idle_normal","1","","314016","","0.2","3","314","","","104931"
"nop_idle_normal","1","","314017","","0.2","3","314","1","","101131"
"素敵な新年会ですね。\nみんなが楽しそうなおかげで\n精霊も喜んでいます。","8","0","315001","0.5","0","11","315","0","0","104211"
"nop_talk_wish","1","","315002","","0.2","3","315","","","104211"
"","","","315003","","","91","315","","","315001"
"nop_idle_wish","1","","315004","","0.2","3","315","1","","104211"
"トーゴクの晴れ着、きれいですね……\nステージ衣装の参考にできないかな？","8","0","315005","0.5","0","11","315","0","0","105411"
"nop_talk_normal","1","","315006","","0.2","3","315","","","105411"
"0","","","315007","","","93","315","","","2.5"
"nop_talk_thinking","1","","315008","","0.2","3","315","","","105411"
"","","","315009","","","91","315","","","315005"
"nop_idle_thinking","1","","315010","","0.2","3","315","","","105411"
"おせち料理もすごく美味しいよ。\n元気、もらっちゃったな♪","8","0","315011","0.5","0","11","315","0","0","102931"
"nop_talk_joy1","1","","315012","","0.2","3","315","","","102931"
"","","","315013","","","91","315","","","315011"
"nop_idle_joy1","1","","315014","","0.2","3","315","1","","102931"
"nop_16_inori_talk_doya","0","nop_16_inori_talk_doya_loop","316001","","0.2","3","316","1","0","106631"
"ビッグなあたしにふさわしい会場です！\n気に入ったですよ！","8","0","316002","0.5","0","11","316","0","0","106631"
"","","","316003","","","91","316","","","316002"
"nop_16_inori_idle_doya","1","","316004","","0.2","3","316","","","106631"
"nop_talk_joy1","1","","316005","","0.2","3","316","","","106531"
"楽しいケンカが出来そうな\n顔もチラホラいるな……\nなんだかたぎってきたぜ。","8","0","316006","0.5","0","11","316","0","0","106531"
"1","","","316007","","","93","316","","","3.5"
"nop_talk_arm_crossed","0","nop_talk_arm_crossed_loop","316008","","0.2","3","316","1","0","106531"
"","","","316009","","","91","316","","","316006"
"nop_idle_arm_crossed","1","","316010","","0.2","3","316","","","106531"
"nop_talk_normal","1","","316011","","0.2","3","316","","","106731"
"二人とも、問題起こしちゃダメだよ～？\nこの会場には怒ったら怖い人たちが\nい～っぱいいるからね～？","8","0","316012","0.5","0","11","316","0","0","106731"
"","","","316013","","","91","316","","","316012"
"nop_idle_normal","1","","316014","","0.2","3","316","","","106731"
"わぁ～！　美味しそうなお料理が\n所狭しと山盛り子ちゃんですね！\nちぇる～ん☆","8","0","317001","0.5","0","11","317","0","0","110931"
"nop_17_chieru_talk_memory","1","","317002","","0.2","3","317","","","110931"
"0","","","317003","","","93","317","","","4.2"
"nop_17_chieru_01","0","nop_17_chieru_loop","317004","","0.2","3","317","1","0","110931"
"nop_17_chieru_01","0","nop_17_chieru_loop","317005","","0.2","3","317","1","0","1"
"","","","317006","","","91","317","","","317001"
"nop_idle_joy1","1","","317007","","0.2","3","317","","","110931"
"NoItem_idle","1","","317008","","0.2","3","317","","","1"
"夥しい数の固形食物……うぇっぷ！\nこれは見ているだけで嫌になるな……","8","0","317009","0.5","0","11","317","0","0","111031"
"nop_talk_normal_sad","1","","317010","","0.2","3","317","","","111031"
"0","","","317011","","","93","317","","","1.5"
"nop_17_yuni_weppu","0","nop_17_yuni_weppu_loop","317012","","0.2","3","317","1","0","111031"
"","","","317013","","","91","317","","","317009"
"パイセン。\nうちらまでカンジ悪いと思われンで、\n二度と口開かないでもらっていいすか。","8","0","317014","0.5","0","11","317","0","0","110831"
"nop_17_chloe_talk_normal_anger","0","nop_17_chloe_talk_normal_anger_loop","317015","","0.2","3","317","1","0","110831"
"nop_idle_sad","1","","317016","","0.2","3","317","","","110931"
"","","","317017","","","91","317","","","317014"
"nop_17_chloe_idle_normal2","1","","317018","","0.2","3","317","","","110831"
"nop_idle_normal","1","","317019","","0.2","3","317","1","","111031"
"nop_talk_joy1","1","","318001","","0.2","3","318","","","114711"
"おせち料理、どれも美味しそうだな！\n……アイツも、ちゃんと\n正月楽しんでるのかな……","8","0","318002","0.5","0","11","318","0","0","114711"
"0","","","318003","","","93","318","","","2.5"
"nop_18_muimi_talk_thinking","1","","318004","","0.2","3","318","","","114711"
"","","","318005","","","91","318","","","318002"
"nop_18_muimi_idle_thinking","1","","318006","","0.2","3","318","1","","114711"
"nop_18_neneka_humu","0","nop_idle_normal","318007","","0.2","3","318","1","0","115031"
"正月くらいは少しゆっくり\nさせてもらいましょうか。","8","0","318008","0.5","0","11","318","0","0","115031"
"","","","318009","","","91","318","","","318008"
"nop_talk_arm_crossed","0","nop_talk_arm_crossed_loop","318010","","0.2","3","318","1","0","118031"
"む……この規模の会場を\nその価格で？　あなた、\nなかなかのやり手ですわね……！","8","0","318011","0.5","0","11","318","0","0","118031"
"0","","","318012","","","93","318","","","2.5"
"nop_talk_doya","0","nop_talk_doya_loop","318013","","0.2","3","318","1","0","118031"
"","","","318014","","","91","318","","","318011"
"nop_idle_doya","1","","318015","","0.2","3","318","","","118031"
"nop_18_karin_talk_normal","1","","318016","","0.2","3","318","","","118511"
"いえいえ。それほどでもー","8","0","318017","0.5","0","11","318","0","0","118511"
"","","","318018","","","91","318","","","318017"
"nop_18_karin_idle_normal","1","","318019","","0.2","3","318","1","","118511"
"nop_talk_joy2","1","","401001","","0.2","3","401","","","111831"
"0","","","401002","","","93","401","","","2"
"nop_idle_joy_normal","1","","401003","","0.2","3","401","","","111831"
"nop_18_neneka_humu","0","nop_idle_normal","401004","","0.2","3","401","1","0","112031"
"0","","","401005","","","93","401","","","2"
"nop_16_kaya_talk_normal2_loop","1","","401006","","0.2","3","401","","","120831"
"0","","","401007","","","93","401","","","2"
"nop_16_kaya_idle_normal2","1","","401008","","0.2","3","401","","","120831"
"nop_talk_surprise1","1","","401009","","0.2","3","401","","","120931"
"0","","","401010","","","93","401","","","2"
"nop_idle_normal_joy","1","","401011","","0.2","3","401","","","120931"
"nop_talk_normal","1","","401012","","0.2","3","401","","","111931"
"0","","","401013","","","93","401","","","2"
"nop_idle_normal","1","","401014","","0.2","3","401","","","111931"
"nop_talk_joy1","1","","401015","","0.2","3","401","","","120731"
"0","","","401016","","","93","401","","","2"
"nop_idle_normal_joy","1","","401017","","0.2","3","401","","","120731"
"nop_talk_joy2","1","","402001","","0.2","3","402","","","108731"
"0","","","402002","","","93","402","","","2"
"nop_idle_joy1","1","","402003","","0.2","3","402","","","108731"
"nop_talk_joy3_blink","1","","402004","","0.2","3","402","","","108831"
"0","","","402005","","","93","402","","","2"
"nop_idle_joy_normal","1","","402006","","0.2","3","402","","","108831"
"nop_talk_normal","1","","402007","","0.2","3","402","","","108931"
"0","","","402008","","","93","402","","","2"
"nop_idle_normal","1","","402009","","0.2","3","402","","","108931"
"nop_talk_surprise_kira","1","","403001","","0.2","3","403","","","102011"
"0","","","403002","","","93","403","","","2"
"nop_idle_joy1","1","","403003","","0.2","3","403","","","102011"
"nop_talk_joy2","1","","403004","","0.2","3","403","","","100411"
"0","","","403005","","","93","403","","","2"
"nop_idle_normal","1","","403006","","0.2","3","403","","","100411"
"nop_talk_wish","1","","403007","","0.2","3","403","","","103631"
"0","","","403008","","","93","403","","","2"
"nop_idle_wish","1","","403009","","0.2","3","403","","","103631"
"nop_talk_wish_joy","1","","404001","","0.2","3","404","","","101511"
"0","","","404002","","","93","404","","","2"
"nop_idle_normal","1","","404003","","0.2","3","404","","","101511"
"nop_talk_joy2","1","","404004","","0.2","3","404","","","101231"
"0","","","404005","","","93","404","","","2"
"nop_idle_normal","1","","404006","","0.2","3","404","","","101231"
"nop_talk_surprise_kira","1","","404007","","0.2","3","404","","","104011"
"0","","","404008","","","93","404","","","2"
"nop_idle_normal","1","","404009","","0.2","3","404","","","104011"
"nop_talk_normal","1","","405001","","0.2","3","405","","","103111"
"0","","","405002","","","93","405","","","2"
"nop_idle_normal","1","","405003","","0.2","3","405","","","103111"
"nop_talk_worry","1","","405004","","0.2","3","405","","","102211"
"0","","","405005","","","93","405","","","2"
"nop_idle_worry","1","","405006","","0.2","3","405","","","102211"
"nop_05_miyako_talk_joy1","1","","405007","","0.2","3","405","","","100711"
"0","","","405008","","","93","405","","","2"
"nop_05_miyako_idle_joy1","1","","405009","","0.2","3","405","","","100711"
"nop_talk_joy1","1","","405010","","0.2","3","405","","","100611"
"0","","","405011","","","93","405","","","2"
"nop_idle_joy1","1","","405012","","0.2","3","405","","","100611"
"nop_talk_thinking","1","","406001","","0.2","3","406","","","107131"
"0","","","406002","","","93","406","","","2"
"nop_idle_arm_crossed","1","","406003","","0.2","3","406","","","107131"
"nop_talk_sad","1","","406004","","0.2","3","406","","","103731"
"0","","","406005","","","93","406","","","2"
"nop_idle_sad","1","","406006","","0.2","3","406","","","103731"
"nop_talk_joy2","1","","406007","","0.2","3","406","","","100511"
"0","","","406008","","","93","406","","","2"
"nop_idle_normal","1","","406009","","0.2","3","406","","","100511"
"nop_talk_normal","1","","406010","","0.2","3","406","","","104731"
"0","","","406011","","","93","406","","","2"
"nop_idle_normal","1","","406012","","0.2","3","406","","","104731"
"nop_talk_joy3","1","","407001","","0.2","3","407","","","102831"
"0","","","407002","","","93","407","","","2"
"nop_idle_normal","1","","407003","","0.2","3","407","","","102831"
"nop_07_kurumi_idle_bitter","1","","407004","","0.2","3","407","","","102111"
"0","","","407005","","","93","407","","","2"
"nop_idle_normal","1","","407006","","0.2","3","407","","","102111"
"nop_talk_joy2","1","","407007","","0.2","3","407","","","102511"
"0","","","407008","","","93","407","","","2"
"nop_idle_normal","1","","407009","","0.2","3","407","","","102511"
"nop_talk_joy1","1","","407010","","0.2","3","407","","","102311"
"0","","","407011","","","93","407","","","2"
"nop_idle_normal","1","","407012","","0.2","3","407","","","102311"
"nop_talk_joy1","1","","408001","","0.2","3","408","","","101011"
"0","","","408002","","","93","408","","","2"
"nop_idle_joy_normal","1","","408003","","0.2","3","408","","","101011"
"nop_talk_arm_crossed_loop","1","","408004","","0.2","3","408","","","104331"
"0","","","408005","","","93","408","","","2"
"nop_idle_arm_crossed","1","","408006","","0.2","3","408","","","104331"
"nop_talk_joy2","1","","408007","","0.2","3","408","","","101711"
"0","","","408008","","","93","408","","","2"
"nop_idle_joy1","1","","408009","","0.2","3","408","","","101711"
"nop_talk_normal","1","","408010","","0.2","3","408","","","101431"
"0","","","408011","","","93","408","","","2"
"nop_idle_normal","1","","408012","","0.2","3","408","","","101431"
"nop_talk_joy1","1","","409001","","0.2","3","409","","","103311"
"0","","","409002","","","93","409","","","2"
"nop_idle_joy1","1","","409003","","0.2","3","409","","","103311"
"nop_talk_joy1","1","","409004","","0.2","3","409","","","105211"
"0","","","409005","","","93","409","","","2"
"nop_idle_joy_normal","1","","409006","","0.2","3","409","","","105211"
"nop_talk_sad2","1","","409007","","0.2","3","409","","","102611"
"0","","","409008","","","93","409","","","2"
"nop_idle_sad2","1","","409009","","0.2","3","409","","","102611"
"nop_talk_normal","1","","409010","","0.2","3","409","","","103811"
"0","","","409011","","","93","409","","","2"
"nop_idle_normal","1","","409012","","0.2","3","409","","","103811"
"nop_talk_joy1","1","","410001","","0.2","3","410","","","103231"
"0","","","410002","","","93","410","","","2"
"nop_idle_joy1","1","","410003","","0.2","3","410","","","103231"
"nop_10_yukari_01","1","","410004","","0.2","3","410","","","103411"
"nop_10_yukari_01","1","","410005","","0.2","3","410","","","11"
"0","","","410006","","","93","410","","","2"
"nop_10_yukari_02","1","","410007","","0.2","3","410","","","103411"
"nop_10_yukari_02","1","","410008","","0.2","3","410","","","11"
"nop_talk_doya_loop","1","","410009","","0.2","3","410","","","104811"
"1","","","410010","","","4","410","","","104811"
"0","","","410011","","","93","410","","","2"
"nop_idle_doya","1","","410012","","0.2","3","410","","","104811"
"nop_talk_joy2","1","","410013","","0.2","3","410","","","104611"
"0","","","410014","","","93","410","","","2"
"nop_idle_joy_normal","1","","410015","","0.2","3","410","","","104611"
"nop_talk_wish2","1","","411001","","0.2","3","411","","","102711"
"0","","","411002","","","93","411","","","2"
"nop_idle_memory","1","","411003","","0.2","3","411","","","102711"
"nop_talk_normal","1","","411004","","0.2","3","411","","","100911"
"0","","","411005","","","93","411","","","2"
"nop_idle_arm_crossed","1","","411006","","0.2","3","411","","","100911"
"nop_talk_joy2","1","","411007","","0.2","3","411","","","101311"
"0","","","411008","","","93","411","","","2"
"nop_idle_joy_normal","1","","411009","","0.2","3","411","","","101311"
"nop_talk_normal","1","","411010","","0.2","3","411","","","105111"
"0","","","411011","","","93","411","","","2"
"nop_idle_normal","1","","411012","","0.2","3","411","","","105111"
"nop_talk_joy1","1","","412001","","0.2","3","412","","","101831"
"0","","","412002","","","93","412","","","2"
"nop_idle_joy1","1","","412003","","0.2","3","412","","","101831"
"nop_talk_joy2","1","","412004","","0.2","3","412","","","101611"
"0","","","412005","","","93","412","","","2"
"nop_idle_joy_normal","1","","412006","","0.2","3","412","","","101611"
"nop_talk_joy1","1","","412007","","0.2","3","412","","","105011"
"0","","","412008","","","93","412","","","2"
"nop_idle_joy_normal","1","","412009","","0.2","3","412","","","105011"
"nop_talk_normal","1","","413001","","0.2","3","413","","","105331"
"0","","","413002","","","93","413","","","2"
"nop_idle_normal","1","","413003","","0.2","3","413","","","105331"
"nop_talk_memory","1","","413004","","0.2","3","413","","","104511"
"0","","","413005","","","93","413","","","2"
"nop_idle_memory","1","","413006","","0.2","3","413","","","104511"
"nop_talk_joy1","1","","413007","","0.2","3","413","","","103031"
"0","","","413008","","","93","413","","","2"
"nop_idle_joy1","1","","413009","","0.2","3","413","","","103031"
"nop_talk_wish","1","","413010","","0.2","3","413","","","100811"
"0","","","413011","","","93","413","","","2"
"nop_idle_wish","1","","413012","","0.2","3","413","","","100811"
"nop_talk_sad","1","","413013","","0.2","3","413","","","105511"
"0","","","413014","","","93","413","","","2"
"nop_idle_sad","1","","413015","","0.2","3","413","","","105511"
"nop_talk_guts2","0","nop_talk_guts2_loop","414001","","0.2","3","414","1","0","101131"
"0","","","414002","","","93","414","","","2"
"nop_idle_normal","1","","414003","","0.2","3","414","","","101131"
"nop_talk_wish","1","","414004","","0.2","3","414","","","104931"
"0","","","414005","","","93","414","","","2"
"nop_idle_normal","1","","414006","","0.2","3","414","","","104931"
"nop_talk_thinking","1","","414007","","0.2","3","414","","","106831"
"0","","","414008","","","93","414","","","2"
"nop_idle_normal","1","","414009","","0.2","3","414","","","106831"
"nop_talk_wish","1","","415001","","0.2","3","415","","","104211"
"0","","","415002","","","93","415","","","2"
"nop_idle_wish","1","","415003","","0.2","3","415","","","104211"
"nop_talk_joy1","1","","415004","","0.2","3","415","","","102931"
"0","","","415005","","","93","415","","","2"
"nop_idle_joy1","1","","415006","","0.2","3","415","","","102931"
"nop_talk_normal","1","","415007","","0.2","3","415","","","105411"
"0","","","415008","","","93","415","","","2"
"nop_idle_normal","1","","415009","","0.2","3","415","","","105411"
"nop_talk_normal","1","","416001","","0.2","3","416","","","106731"
"0","","","416002","","","93","416","","","2"
"nop_idle_normal","1","","416003","","0.2","3","416","","","106731"
"nop_talk_joy2","1","","416004","","0.2","3","416","","","106631"
"0","","","416005","","","93","416","","","2"
"nop_idle_joy1","1","","416006","","0.2","3","416","","","106631"
"nop_16_kaya_talk_normal2_loop","1","","416007","","0.2","3","416","","","106531"
"0","","","416008","","","93","416","","","2"
"nop_16_kaya_idle_normal2","1","","416009","","0.2","3","416","","","106531"
"nop_talk_arm_crossed2","0","nop_talk_arm_crossed_loop2","417001","","0.2","3","417","1","0","111031"
"0","","","417002","","","93","417","","","2"
"nop_idle_normal","1","","417003","","0.2","3","417","","","111031"
"nop_talk_joy2","1","","417004","","0.2","3","417","","","110931"
"0","","","417005","","","93","417","","","2"
"nop_idle_joy_normal","1","","417006","","0.2","3","417","","","110931"
"nop_17_chloe_talk_normal2_loop","1","","417007","","0.2","3","417","","","110831"
"0","","","417008","","","93","417","","","2"
"nop_17_chloe_idle_normal2","1","","417009","","0.2","3","417","","","110831"
"nop_18_neneka_humu","0","nop_idle_normal","418001","","0.2","3","418","1","0.2","115031"
"0","","","418002","","","93","418","","","2"
"nop_talk_joy1_normal","1","","418003","","0.2","3","418","","","114711"
"0","","","418004","","","93","418","","","2"
"nop_idle_joy1","1","","418005","","0.2","3","418","","","114711"
"nop_18_karin_talk_normal","1","","418006","","0.2","3","418","","","118511"
"0","","","418007","","","93","418","","","2"
"nop_18_karin_idle_normal","1","","418008","","0.2","3","418","","","118511"
"nop_talk_doya","0","nop_talk_doya_loop","418009","","0.2","3","418","1","0","118031"
"0","","","418010","","","93","418","","","2"
"nop_idle_doya","1","","418011","","0.2","3","418","","","118031"
"111831","101","-150","501001","nop_idle_joy2","1.95","1","501","-255","0","1"
"120731","100","150","501002","nop_idle_normal","1.95","1","501","-255","1","1"
"120831","103","-320","501003","nop_idle_arm_crossed","1.95","1","501","-265","0","1"
"111931","102","320","501004","nop_idle_normal","1.95","1","501","-265","1","1"
"120931","105","-450","501005","nop_idle_thinking","1.95","1","501","-300","0","1"
"112031","104","450","501006","nop_idle_doya","1.95","1","501","-300","1","1"
"0","","","501007","","","93","501","","","0.5"
"nop_01_peko_oissu","0","nop_talk_joy1","501008","","0.2","3","501","1","0.2","111831"
"vo_drama_10082001_001","0","0","501009","","","21","501","","","vo_drama_10082001"
"おいっすー！\n新年会、楽しんでますか？","5","1","501010","0.5","0","11","501","0","0","111831"
"","","","501011","","","91","501","","","501010"
"0","","","501012","","","93","501","","","0.2"
"6","1","0","501013","0","0","12","501","0","0","120731"
"8","1","0","501014","0","0","12","501","0","0","111931"
"10","1","0","501015","0","0","12","501","0","0","112031"
"7","1","0","501016","0","0","12","501","0","0","120931"
"13","1","0","501017","0","0","12","501","0","0","120831"
"nop_talk_joy1","1","","501018","","0.2","3","501","","","120731"
"nop_talk_wish3","1","","501019","","0.2","3","501","","","111931"
"nop_talk_doya","0","nop_talk_doya_loop","501020","","0.2","3","501","1","0","112031"
"nop_talk_arm_crossed","0","nop_talk_arm_crossed_loop","501021","","0.2","3","501","1","0","120931"
"nop_01_ruka_hello_long","1","","501022","","0.2","3","501","","","120831"
"0","","","501023","","","93","501","","","2"
"nop_idle_joy1","1","","501024","","0.2","3","501","","","111831"
"nop_idle_normal_joy","1","","501025","","0.3","3","501","","","120731"
"nop_idle_doya","1","","501026","","0.3","3","501","","","112031"
"nop_idle_arm_crossed","1","","501027","","0.3","3","501","","","120931"
"nop_idle_normal","1","","501028","","0.3","3","501","","","120831"
"nop_talk_normal","1","","501029","","0.2","3","501","","","111931"
"vo_drama_10082001_002","0","0","501030","","","21","501","","","vo_drama_10082001"
"はい、とても楽しんでおります。\nお料理もとても美味しいですし、\n皆さまも楽しんでいただけているようで\nわたくしもうれしいです。","6","1","501031","0.5","0","11","501","0","0","111931"
"1","","","501032","","","93","501","","","3"
"nop_talk_joy3_dere","1","","501033","","0.2","3","501","","","111931"
"","","","501034","","","91","501","","","501031"
"nop_idle_normal_joy","1","","501035","","0.2","3","501","","","111931"
"nop_talk_sad","1","","501036","","0.2","3","501","","","112031"
"vo_drama_10082001_003","0","0","501037","","","21","501","","","vo_drama_10082001"
"と言ってもあんたほどじゃないけどね。\nそれ、いったい何皿目よ……","5","1","501038","0.5","0","11","501","0","0","112031"
"1","","","501039","","","93","501","","","5"
"8","1","0","501040","0","0","12","501","0","0","111831"
"nop_17_chieru_swing","0","nop_idle_joy_normal","501041","","0.2","3","501","1","0.2","111831"
"","","","501042","","","91","501","","","501038"
"nop_idle_sad","1","","501043","","0.2","3","501","","","112031"
"","","","501044","","","93","501","","","0.1"
"0","","","501045","","","4","501","","","120731"
"nop_talk_normal","1","","501046","","0.2","3","501","","","120731"
"vo_drama_10082001_004","0","0","501047","","","21","501","","","vo_drama_10082001"
"食べつくしちゃえ、って言ったのは\nキャルじゃない。\n美味しそうに食べてるのは\nペコリーヌさんらしくていいわね。","6","1","501048","0.5","0","11","501","0","0","120731"
"1","","","501049","","","93","501","","","2.5"
"4","1","0","501050","0","0","12","501","0","0","112031"
"nop_surprise","0","nop_idle_surprise1","501051","","0.2","3","501","1","0.3","112031"
"1","","","501052","","","93","501","","","2"
"1","","","501053","","","4","501","","","120731"
"nop_talk_joy1","1","","501054","","0.2","3","501","","","120731"
"nop_idle_arm_crossed","1","","501055","","0.2","3","501","","","112031"
"","","","501056","","","91","501","","","501048"
"nop_idle_joy1","1","","501057","","0.2","3","501","","","120731"
"nop_talk_joy1","1","","501058","","0.2","3","501","","","111831"
"vo_drama_10082001_005","0","0","501059","","","21","501","","","vo_drama_10082001"
"わたしたちが作ったおせちも\nみなさんに好評みたいですよ！","6","1","501060","0.5","0","11","501","0","0","111831"
"","","","501061","","","91","501","","","501060"
"nop_idle_joy_normal","1","","501062","","0.2","3","501","","","111831"
"nop_talk_normal","1","","501063","","0.2","3","501","","","120831"
"vo_drama_10082001_006","0","0","501064","","","21","501","","","vo_drama_10082001"
"ああ、美味しくいただいてるよ。\nトーゴクでもこれだけ豪華なものは\nそうそう食べられないんじゃないかい？","6","1","501065","0.5","0","11","501","0","0","120831"
"1","","","501066","","","93","501","","","3"
"nop_talk_arm_crossed","0","nop_talk_arm_crossed_loop","501067","","0.2","3","501","1","0.2","120831"
"","","","501068","","","91","501","","","501065"
"nop_idle_arm_crossed","1","","501069","","0.2","3","501","","","120831"
"nop_talk_doya","0","nop_talk_doya_loop","501070","","0.2","3","501","1","0.2","120931"
"vo_drama_10082001_007","0","0","501071","","","21","501","","","vo_drama_10082001"
"うむ！　わらわも真の力を取り戻して\nしまうほどの料理、さすがじゃ。\nシェフィが頑張ったおかげじゃな。","5","1","501072","0.5","0","11","501","0","0","120931"
"1","","","501073","","","93","501","","","5"
"nop_talk_normal","1","","501074","","0.2","3","501","","","120931"
"","","","501075","","","91","501","","","501072"
"nop_idle_normal","1","","501076","","0.2","3","501","","","120931"
"nop_talk_normal","1","","501077","","0.2","3","501","","","120731"
"vo_drama_10082001_008","0","0","501078","","","21","501","","","vo_drama_10082001"
"それはみんなが手伝ってくれたからよ。\n二人とも、去年は本当にありがとう。","4","1","501079","0.5","0","11","501","0","0","120731"
"1","","","501080","","","93","501","","","6.5"
"nop_bow","0","nop_idle_normal_joy","501081","","0.2","3","501","1","0.2","120731"
"","","","501082","","","91","501","","","501079"
"nop_idle_normal_joy","1","","501083","","0.2","3","501","","","120731"
"nop_talk_normal","1","","501084","","0.2","3","501","","","120831"
"vo_drama_10082001_009","0","0","501085","","","21","501","","","vo_drama_10082001"
"水臭いこと言わないでおくれよ。\nアタシらが好きでやったことさ。","6","1","501086","0.5","0","11","501","0","0","120831"
"1","","","501087","","","93","501","","","3"
"nop_talk_doya","0","nop_talk_doya_loop","501088","","0.2","3","501","1","0.2","120831"
"","","","501089","","","91","501","","","501086"
"nop_idle_doya","1","","501090","","0.2","3","501","","","120831"
"nop_talk_thinking","1","","501091","","0.2","3","501","","","120931"
"vo_drama_10082001_010","0","0","501092","","","21","501","","","vo_drama_10082001"
