0933bd5b72ed9fea3e04143f7f827c734adfb36de8b9c0448329cd8ee636356d,d075abb5632542c5c9a462f23718c032a91fe6dd1f8448ab9ff7d461e43c44c2,1203c373b452dd31c39fa76a7c6fb3fd972b3d669a37285e1080c75f7997ae6a,73c5cdef4e83d5518bd9b3af89054799ae809beb27cf13ea1996097c2724a9e0,554af160301f81af1270b509768cfb454aa2208efb60b27fc6623c384a1749a0,f3859d5e6945f6e7f35084968a8d79cbb1cd8ecbeceba3f6b7430fe40e7a292a,cda98b0b30dbd71868726f7052ac74ef3837db242178f40c743e52211a0ccfe3,b32e82edf92ba681543bd53367e0d089327bad4de3484cea7edde4a82d5d9a36,5d04b0cc3f3aae39256b09dddca7ba4f4980bf826148e7f47e39f7a97c67e517,275e51616f2f1023c6d9af7ce3438b9aff04fec667c9f0dcaa9e62fd3433f646,3441dbc8f01c826859b2ba911bc379abae9c4b00ba2fe35fe4b7fb2e011d79ac,6de2f87ce99df5bdd062dbd08704858034bf6c1fef0a269835516e9457209747,f38a11e7e8b1c1b67b055c9d1fcf29360d1ee5d23a2d2d849697e6f3b6ee2554
"12","10020526","0","0","10020527","2","0","0","0","0","0","31","10020525"
"11","10020527","0","0","10020528","2","0","0","10001","0","0","30","10020526"
"2","10020528","0","0","10020529","2","0","0","1","0","0","29","10020527"
"14","10020529","0","0","10020530","2","0","0","4","0","0","28","10020528"
"3","10020530","0","0","10020531","2","0","0","1","0","0","27","10020529"
"7","10020531","0","0","10020532","2","0","0","10001","0","0","26","10020530"
"4","10020532","0","0","10020533","2","0","0","0","0","0","25","10020531"
"2","10020533","0","0","10020534","2","0","0","3","0","0","24","10020532"
"11","10020534","0","0","10020535","2","0","0","10001","0","0","23","10020533"
"7","10020535","0","0","10020536","2","0","0","10001","0","0","22","10020534"
"2","10020536","0","0","10020537","2","0","0","1","0","0","21","10020535"
"7","10020537","0","0","10020538","2","0","0","10003","0","0","20","10020536"
"14","10020538","0","0","10020539","2","0","0","2","0","0","19","10020537"
"4","10020539","0","0","10020540","2","0","0","0","0","0","18","10020538"
"7","10020540","0","0","10020542","2","0","0","10002","0","0","17","10020539"
"7","10020541","0","0","10020543","2","0","0","10002","0","0","15","10020542"
"14","10020542","0","0","10020541","2","0","0","5","0","0","16","10020540"
"3","10020543","0","0","10020544","2","0","0","2","0","0","14","10020541"
"5","10020544","0","0","10020062","2","0","0","0","0","0","13","10020543"
"2","10020545","0","0","10020546","2","0","0","2","0","0","59","10020294"
"2","10020546","0","0","10020547","2","0","0","3","0","0","58","10020545"
"2","10020547","0","0","10020420","2","0","0","1","0","0","57","10020546"
"14","10020549","0","0","10020550","2","0","0","5","0","0","36","10020237"
"2","10020550","0","0","10020551","2","0","0","2","0","0","35","10020549"
"14","10020551","0","0","10020552","2","0","0","3","0","0","34","10020550"
"2","10020552","0","0","10020553","2","0","0","2","0","0","33","10020551"
"2","10020553","0","0","10020554","2","0","0","3","0","0","32","10020552"
"2","10020554","0","0","10020555","2","0","0","2","0","0","31","10020553"
"14","10020555","0","0","10020255","2","0","0","3","0","0","30","10020554"
"14","10020556","0","0","10020557","2","0","0","5","0","0","21","10020480"
"4","10020557","0","0","10020558","2","0","0","0","0","0","20","10020556"
"3","10020558","0","0","10020560","2","0","0","3","0","0","19","10020557"
"7","10020559","0","0","10020560","2","0","0","10001","0","0","19","10020480"
"6","10020560","0","0","10020167","2","0","10020559","0","0","0","18","10020558"
"14","10020561","0","0","10020562","2","0","0","2","0","0","38","10020128"
"3","10020562","0","0","10020563","2","0","0","3","0","0","37","10020561"
"4","10020563","0","0","10020565","2","0","0","0","0","0","36","10020562"
"2","10020564","0","0","10020146","2","0","0","1","0","0","35","10020573"
"14","10020565","0","0","10020566","2","0","0","4","0","0","35","10020563"
"14","10020566","0","0","10020143","2","0","0","4","0","0","34","10020565"
"7","10020567","0","0","10020574","2","0","0","10002","0","0","38","10020128"
"14","10020569","0","0","10020570","2","0","0","6","0","0","36","10020574"
"5","10020570","0","0","10020571","2","0","0","0","0","0","35","10020569"
"7","10020571","0","0","10020143","2","0","0","10003","0","0","34","10020570"
"2","10020573","0","0","10020564","2","0","0","1","0","0","36","10020128"
"7","10020574","0","0","10020569","2","0","0","10003","0","0","37","10020567"
"14","10020576","0","0","10020577","2","0","0","2","0","0","10","10020515"
"4","10020577","0","0","10020579","2","0","0","0","0","0","9","10020576"
"7","10020579","0","0","10020582","2","0","0","10003","0","0","8","10020577"
"14","10020580","0","0","10020581","2","0","0","5","0","0","8","10020584"
"7","10020581","0","0","10020404","2","0","0","10003","0","0","7","10020580"
"14","10020582","0","0","10020404","2","0","0","4","0","0","7","10020579"
"4","10020583","0","0","10020584","2","0","0","0","0","0","10","10020515"
"2","10020584","0","0","10020580","2","0","0","2","0","0","9","10020583"
"14","10020585","0","0","10020522","2","0","0","1","0","0","36","10020586"
"7","10020586","0","0","10020585","2","0","0","10002","0","0","37","10020031"
"3","10020587","0","0","10020018","2","0","0","2","0","0","50","10020020"
"3","10020588","0","0","10020012","2","0","0","3","0","0","54","10020009"
"2","10020589","0","0","10020013","2","0","0","3","0","0","54","10020009"
"2","10020590","0","0","10020018","2","0","0","2","0","0","50","10020016"
"4","10020592","0","0","10020009","2","0","0","0","0","0","56","10020007"
"1","10030001","0","0","10030002","3","0","0","0","0","0","63","0"
"7","10030002","0","0","10030003","3","0","10030369","10001","0","0","62","10030001"
"2","10030003","0","0","10030004","3","0","0","1","0","0","61","10030002"
"4","10030004","0","0","10030012","3","0","0","0","0","0","60","10030003"
"12","10030012","0","0","10030013","3","0","0","0","0","0","59","10030004"
"5","10030013","0","0","10030014","3","0","0","0","0","0","58","10030012"
"2","10030014","0","0","10030015","3","0","0","1","0","0","57","10030013"
"4","10030015","0","0","10030018","3","0","0","0","0","0","56","10030014"
"11","10030018","0","0","10030019","3","0","0","10001","0","0","55","10030015"
"6","10030019","0","0","10030020","3","10030023","0","0","0","0","54","10030018"
"2","10030020","0","0","10030022","3","0","0","2","0","0","53","10030019"
"2","10030021","0","0","10030380","3","0","0","2","0","0","51","10030022"
"12","10030022","0","0","10030021","3","0","0","0","0","0","52","10030020"
"3","10030023","0","0","10030025","3","0","0","1","0","0","53","10030019"
"3","10030024","0","0","10030380","3","0","0","2","0","0","51","10030025"
"4","10030025","0","0","10030024","3","0","0","0","0","0","52","10030023"
"7","10030027","0","0","10030028","3","0","0","10001","0","0","49","10030380"
"2","10030028","0","0","10030029","3","0","0","2","0","0","48","10030027"
"12","10030029","0","0","10030030","3","0","0","0","0","0","47","10030028"
"14","10030030","0","0","10030031","3","0","0","3","0","0","46","10030029"
"11","10030031","0","0","10030032","3","0","0","10001","0","0","45","10030030"
"4","10030032","0","0","10030033","3","0","0","0","0","0","44","10030031"
"2","10030033","0","0","10030034","3","10030035","0","1","0","0","43","10030032"
"12","10030034","0","0","10030037","3","0","0","0","0","0","42","10030033"
"7","10030035","0","0","10030036","3","0","0","10002","0","0","42","10030033"
"3","10030036","0","0","10030039","3","0","0","3","0","0","41","10030035"
"14","10030037","0","0","10030038","3","0","0","2","0","0","41","10030034"
"6","10030038","0","0","10030040","3","0","0","0","0","0","40","10030037"
"4","10030039","0","0","10030041","3","0","0","0","0","0","40","10030036"
"7","10030040","0","0","10030043","3","0","0","10002","0","0","39","10030038"
"2","10030041","0","0","10030042","3","0","0","3","0","0","39","10030039"
"7","10030042","0","0","10030045","3","0","0","10003","0","0","38","10030041"
"14","10030043","0","0","10030044","3","0","0","2","0","0","38","10030040"
"11","10030044","0","0","10030047","3","0","0","10001","0","0","37","10030043"
"3","10030045","0","0","10030046","3","0","0","2","0","0","37","10030042"
"2","10030046","0","0","10030048","3","0","0","3","0","0","36","10030045"
"7","10030047","0","0","10030048","3","0","0","10001","0","0","36","10030044"
"14","10030048","0","0","10030049","3","0","10030047","3","0","0","35","10030046"
"7","10030049","0","0","10030050","3","0","0","10001","0","0","34","10030048"
"12","10030050","0","0","10030051","3","0","0","0","0","0","33","10030049"
"4","10030051","0","0","10030052","3","0","0","0","0","0","32","10030050"
"6","10030052","0","0","10030053","3","0","0","0","0","0","31","10030051"
"14","10030053","0","0","10030054","3","0","0","2","0","0","30","10030052"
"2","10030054","0","0","10030055","3","0","0","1","0","0","29","10030053"
"11","10030055","0","0","10030056","3","0","0","10001","0","0","28","10030054"
"3","10030056","0","0","10030057","3","0","0","1","0","0","27","10030055"
"5","10030057","0","0","10030058","3","0","0","0","0","0","26","10030056"
"4","10030058","0","0","10030059","3","0","0","0","0","0","25","10030057"
"2","10030059","0","0","10030060","3","10030064","0","1","0","10030068","24","10030058"
"7","10030060","0","0","10030061","3","0","0","10001","0","0","23","10030059"
"3","10030061","0","0","10030062","3","0","0","1","0","0","22","10030060"
"2","10030062","0","0","10030063","3","0","10030067","1","10030069","0","21","10030061"
"6","10030063","0","0","10030072","3","0","0","0","0","0","20","10030062"
"14","10030064","0","0","10030065","3","0","0","4","0","0","25","10030059"
"2","10030065","0","0","10030066","3","0","0","3","0","0","24","10030064"
"3","10030066","0","0","10030067","3","0","0","3","0","0","23","10030065"
"14","10030067","0","0","10030062","3","0","0","4","0","0","22","10030066"
"7","10030068","0","0","10030070","3","0","0","10003","0","0","25","10030059"
"7","10030069","0","0","10030062","3","0","0","10003","0","0","22","10030071"
"6","10030070","0","0","10030071","3","0","0","0","0","0","24","10030068"
"14","10030071","0","0","10030069","3","0","0","6","0","0","23","10030070"
"7","10030072","0","0","10030073","3","0","0","10001","0","0","19","10030063"
"2","10030073","0","0","10030379","3","0","0","2","0","0","18","10030072"
"4","10030085","0","0","10030086","3","0","0","0","0","0","6","10030377"
"7","10030086","0","0","10030087","3","0","0","10001","0","0","5","10030085"
"14","10030087","0","0","10030088","3","0","0","3","0","0","4","10030086"
"2","10030088","0","0","10030089","3","0","0","1","0","0","3","10030087"
"7","10030089","0","0","10030090","3","0","0","10002","0","0","2","10030088"
"2","10030090","0","0","10030091","3","0","0","1","0","0","1","10030089"
"13","10030091","0","0","10030092","3","0","0","0","0","0","0","10030090"
"4","10030092","0","0","10030093","3","0","0","0","0","0","66","10030091"
"3","10030093","0","0","10030094","3","0","0","2","0","0","65","10030092"
"2","10030094","0","0","10030095","3","0","0","2","0","0","64","10030093"
"6","10030095","0","0","10030096","3","10030097","0","0","0","0","63","10030094"
"4","10030096","0","0","10030099","3","0","0","0","0","0","62","10030095"
"2","10030097","0","0","10030098","3","0","0","3","0","0","62","10030095"
"6","10030098","0","0","10030101","3","0","0","0","0","0","61","10030097"
"3","10030099","0","0","10030100","3","0","0","2","0","0","61","10030096"
"7","10030100","0","0","10030102","3","0","0","10003","0","0","60","10030099"
"5","10030101","0","0","10030102","3","0","0","0","0","0","60","10030098"
"11","10030102","0","0","10030103","3","0","10030101","10001","0","0","59","10030100"
"4","10030103","0","0","10030104","3","0","0","0","0","0","58","10030102"
"7","10030104","0","0","10030105","3","0","0","10001","0","0","57","10030103"
"14","10030105","0","0","10030106","3","0","0","3","0","0","56","10030104"
"3","10030106","0","0","10030107","3","0","0","1","0","0","55","10030105"
"7","10030107","0","0","10030108","3","0","0","10001","0","0","54","10030106"
"12","10030108","0","0","10030110","3","0","0","0","0","0","53","10030107"
"6","10030110","0","0","10030156","3","0","0","0","0","0","52","10030108"
"7","10030112","0","0","10030113","3","0","0","10001","0","0","50","10030156"
"2","10030113","0","0","10030114","3","0","0","1","0","0","49","10030112"
"11","10030114","0","0","10030381","3","0","0","10001","0","0","48","10030113"
"14","10030116","0","0","10030117","3","0","0","3","0","0","46","10030381"
"2","10030117","0","0","10030118","3","0","0","1","0","0","45","10030116"
"4","10030118","0","0","10030119","3","0","0","0","0","0","44","10030117"
"6","10030119","0","0","10030120","3","10030121","0","0","0","0","43","10030118"
"3","10030120","0","0","10030123","3","0","0","3","0","0","42","10030119"
"2","10030121","0","0","10030122","3","0","0","1","0","0","42","10030119"
"7","10030122","0","0","10030125","3","0","0","10003","0","0","41","10030121"
"2","10030123","0","0","10030124","3","0","0","3","0","0","41","10030120"
"2","10030124","0","0","10030126","3","0","0","2","0","0","40","10030123"
"14","10030125","0","0","10030127","3","0","0","5","0","0","40","10030122"
"3","10030126","0","0","10030129","3","0","0","3","0","0","39","10030124"
"6","10030127","0","0","10030128","3","0","0","0","0","0","39","10030125"
"7","10030128","0","0","10030130","3","0","0","10002","0","0","38","10030127"
"14","10030129","0","0","10030131","3","0","0","4","0","0","38","10030126"
"7","10030130","0","0","10030133","3","0","0","10003","0","0","37","10030128"
"7","10030131","0","0","10030132","3","0","0","10001","0","0","37","10030129"
"2","10030132","0","0","10030134","3","0","0","3","0","0","36","10030131"
"5","10030133","0","0","10030134","3","0","0","0","0","0","36","10030130"
"4","10030134","0","0","10030135","3","0","10030133","0","0","0","35","10030132"
"3","10030135","0","0","10030136","3","0","0","2","0","0","34","10030134"
"2","10030136","0","0","10030137","3","0","0","1","0","0","33","10030135"
"12","10030137","0","0","10030138","3","0","0","0","0","0","32","10030136"
"3","10030138","0","0","10030139","3","0","0","1","0","0","31","10030137"
"2","10030139","0","0","10030140","3","0","0","2","0","0","30","10030138"
"7","10030140","0","0","10030141","3","0","0","10001","0","0","29","10030139"
"12","10030141","0","0","10030142","3","0","0","0","0","0","28","10030140"
"2","10030142","0","0","10030143","3","0","0","1","0","0","27","10030141"
"6","10030143","0","0","10030144","3","0","0","0","0","0","26","10030142"
"4","10030144","0","0","10030145","3","0","0","0","0","0","25","10030143"
"2","10030145","0","0","10030146","3","0","0","1","0","0","24","10030144"
"14","10030146","0","0","10030147","3","0","0","3","0","0","23","10030145"
"7","10030147","0","0","10030148","3","0","0","10001","0","0","22","10030146"
"2","10030148","0","0","10030149","3","0","0","1","0","0","21","10030147"
"11","10030149","0","0","10030150","3","0","0","10001","0","0","20","10030148"
"7","10030150","0","0","10030399","3","0","0","10002","0","0","19","10030149"
"2","10030153","0","0","10030157","3","0","0","2","0","0","16","10030398"
"7","10030155","0","0","10030158","3","0","0","10001","0","0","14","10030157"
"4","10030156","0","0","10030112","3","0","0","0","0","0","51","10030110"
"3","10030157","0","0","10030155","3","0","0","1","0","0","15","10030153"
"4","10030158","0","0","10030159","3","0","0","0","0","0","13","10030155"
"14","10030159","0","0","10030160","3","0","0","5","0","0","12","10030158"
"11","10030160","0","0","10030161","3","0","0","10001","0","0","11","10030159"
"6","10030161","0","0","10030162","3","0","0","0","0","0","10","10030160"
"12","10030162","0","0","10030163","3","0","0","0","0","0","9","10030161"
"7","10030163","0","0","10030164","3","0","0","10002","0","0","8","10030162"
"2","10030164","0","0","10030165","3","0","0","2","0","0","7","10030163"
"4","10030165","0","0","10030167","3","10030166","0","0","0","0","6","10030164"
"7","10030166","0","0","10030169","3","0","0","10003","0","0","9","10030165"
"2","10030167","0","0","10030168","3","0","0","1","0","0","5","10030165"
"11","10030168","0","0","10030173","3","0","10030172","10001","0","0","4","10030167"
"2","10030169","0","0","10030170","3","0","0","3","0","0","8","10030166"
"14","10030170","0","0","10030171","3","0","0","6","0","0","7","10030169"
"6","10030171","0","0","10030172","3","0","0","0","0","0","6","10030170"
"3","10030172","0","0","10030168","3","0","0","3","0","0","5","10030171"
"3","10030173","0","0","10030174","3","0","0","2","0","0","3","10030168"
"7","10030174","0","0","10030175","3","0","0","10002","0","0","2","10030173"
"7","10030175","0","0","10030176","3","0","0","10003","0","0","1","10030174"
"13","10030176","0","0","10030177","3","0","0","0","0","0","0","10030175"
"6","10030177","0","0","10030178","3","0","0","0","0","0","68","10030176"
"12","10030178","0","0","10030179","3","0","0","0","0","0","67","10030177"
"2","10030179","0","0","10030180","3","0","0","1","0","0","66","10030178"
"7","10030180","0","0","10030181","3","0","0","10001","0","0","65","10030179"
"3","10030181","0","0","10030182","3","0","0","1","0","0","64","10030180"
"4","10030182","0","0","10030183","3","0","0","0","0","0","63","10030181"
"2","10030183","0","0","10030184","3","0","0","1","0","0","62","10030182"
"11","10030184","0","0","10030185","3","0","0","10001","0","0","61","10030183"
"6","10030185","0","0","10030186","3","0","0","0","0","0","60","10030184"
"2","10030186","0","0","10030188","3","0","0","1","0","0","59","10030185"
"2","10030187","0","0","10030189","3","0","0","1","0","0","57","10030188"
"3","10030188","0","0","10030187","3","0","0","2","0","0","58","10030186"
"7","10030189","0","0","10030190","3","10030191","0","10001","0","0","56","10030187"
"4","10030190","0","0","10030193","3","0","0","0","0","0","55","10030189"
"14","10030191","0","0","10030192","3","0","0","2","0","0","55","10030189"
"2","10030192","0","0","10030195","3","0","0","3","0","0","54","10030191"
"14","10030193","0","0","10030194","3","0","0","1","0","0","54","10030190"
"4","10030194","0","0","10030196","3","0","0","0","0","0","53","10030193"
"3","10030195","0","0","10030196","3","0","0","3","0","0","53","10030192"
"5","10030196","0","0","10030197","3","0","10030195","0","0","0","52","10030194"
"6","10030197","0","0","10030198","3","0","0","0","0","0","51","10030196"
"3","10030198","0","0","10030199","3","0","0","1","0","0","50","10030197"
"4","10030199","0","0","10030200","3","0","0","0","0","0","49","10030198"
"2","10030200","0","0","10030201","3","0","0","1","0","0","48","10030199"
"11","10030201","0","0","10030202","3","0","0","10001","0","0","47","10030200"
"7","10030202","0","0","10030203","3","10030204","0","10001","0","0","46","10030201"
"14","10030203","0","0","10030206","3","0","0","2","0","0","45","10030202"
"12","10030204","0","0","10030205","3","0","0","0","0","0","45","10030202"
"14","10030205","0","0","10030208","3","0","0","4","0","0","44","10030204"
"7","10030206","0","0","10030207","3","0","0","10003","0","0","44","10030203"
"4","10030207","0","0","10030209","3","0","0","0","0","0","43","10030206"
"2","10030208","0","0","10030209","3","0","0","1","0","0","43","10030205"
"6","10030209","0","0","10030210","3","0","10030208","0","0","0","42","10030207"
"12","10030210","0","0","10030211","3","0","0","0","0","0","41","10030209"
"3","10030211","0","0","10030212","3","0","0","2","0","0","40","10030210"
"4","10030212","0","0","10030213","3","0","0","0","0","0","39","10030211"
"2","10030213","0","0","10030214","3","0","0","2","0","0","38","10030212"
"2","10030214","0","0","10030216","3","10030215","0","1","0","0","37","10030213"
"14","10030215","0","0","10030217","3","0","0","5","0","0","40","10030214"
"12","10030216","0","0","10030225","3","0","0","0","0","0","36","10030214"
"2","10030217","0","0","10030218","3","0","0","3","0","0","39","10030215"
"2","10030218","0","0","10030219","3","0","0","2","0","0","38","10030217"
"2","10030219","0","0","10030220","3","0","0","2","0","0","37","10030218"
"14","10030220","0","0","10030221","3","0","0","3","0","0","36","10030219"
"2","10030221","0","0","10030222","3","0","0","2","0","0","35","10030220"
"2","10030222","0","0","10030223","3","0","0","2","0","0","34","10030221"
"2","10030223","0","0","10030224","3","0","0","3","0","0","33","10030222"
"14","10030224","0","0","10030229","3","0","0","3","0","0","32","10030223"
"11","10030225","0","0","10030226","3","0","0","10001","0","0","35","10030216"
"14","10030226","0","0","10030227","3","0","0","3","0","0","34","10030225"
"3","10030227","0","0","10030228","3","0","0","1","0","0","33","10030226"
"6","10030228","0","0","10030229","3","0","0","0","0","0","32","10030227"
"7","10030229","0","0","10030230","3","0","10030228","10001","0","0","31","10030224"
"5","10030230","0","0","10030231","3","0","0","0","0","0","30","10030229"
"2","10030231","0","0","10030232","3","0","0","1","0","0","29","10030230"
"3","10030232","0","0","10030382","3","0","0","1","0","0","28","10030231"
"2","10030234","0","0","10030235","3","0","0","1","0","0","26","10030382"
"14","10030235","0","0","10030236","3","0","0","5","0","0","25","10030234"
"7","10030236","0","0","10030238","3","0","0","10001","0","0","24","10030235"
"2","10030238","0","0","10030239","3","0","0","2","0","0","23","10030236"
"4","10030239","0","0","10030240","3","0","0","0","0","0","22","10030238"
"7","10030240","0","0","10030241","3","0","0","10002","0","0","21","10030239"
"2","10030241","0","0","10030242","3","0","0","1","0","0","20","10030240"
"3","10030242","0","0","10030387","3","0","0","3","0","0","19","10030241"
"14","10030244","0","0","10030245","3","0","0","3","0","0","17","10030387"
"2","10030245","0","0","10030246","3","0","0","1","0","0","16","10030244"
"7","10030246","0","0","10030247","3","0","0","10001","0","0","15","10030245"
"6","10030247","0","0","10030401","3","0","0","0","0","0","14","10030246"
"11","10030251","0","0","10030253","3","0","0","10001","0","0","10","10030252"
"7","10030252","0","0","10030251","3","0","0","10002","0","0","11","10030400"
"2","10030253","0","0","10030254","3","0","0","1","0","0","9","10030251"
"2","10030254","0","0","10030255","3","10030256","0","1","0","0","8","10030253"
"3","10030255","0","0","10030257","3","0","0","3","0","0","7","10030254"
"14","10030256","0","0","10030258","3","0","0","5","0","0","7","10030254"
"14","10030257","0","0","10030259","3","0","0","4","0","0","6","10030255"
"4","10030258","0","0","10030259","3","0","0","0","0","0","6","10030256"
"6","10030259","0","0","10030260","3","0","10030258","0","0","0","5","10030257"
"2","10030260","0","0","10030261","3","0","0","1","0","0","4","10030259"
"4","10030261","0","0","10030262","3","0","0","0","0","0","3","10030260"
"12","10030262","0","0","10030263","3","0","0","0","0","0","2","10030261"
"7","10030263","0","0","10030264","3","0","0","10003","0","0","1","10030262"
"13","10030264","0","0","10030265","3","0","0","0","0","0","0","10030263"
"11","10030265","0","0","10030266","3","0","0","10001","0","0","66","10030264"
"7","10030266","0","0","10030267","3","0","0","10001","0","0","65","10030265"
"3","10030267","0","0","10030268","3","0","0","1","0","0","64","10030266"
"4","10030268","0","0","10030269","3","0","0","0","0","0","63","10030267"
"2","10030269","0","0","10030270","3","0","0","1","0","0","62","10030268"
"7","10030270","0","0","10030271","3","0","0","10001","0","0","61","10030269"
"5","10030271","0","0","10030272","3","0","0","0","0","0","60","10030270"
"2","10030272","0","0","10030273","3","0","0","1","0","0","59","10030271"
"12","10030273","0","0","10030274","3","0","0","0","0","0","58","10030272"
"4","10030274","0","0","10030275","3","0","0","0","0","0","57","10030273"
"2","10030275","0","0","10030276","3","0","0","1","0","0","56","10030274"
"6","10030276","0","0","10030277","3","0","0","0","0","0","55","10030275"
"11","10030277","0","0","10030278","3","10030284","0","10001","0","0","54","10030276"
"7","10030278","0","0","10030279","3","0","0","10001","0","0","53","10030277"
"7","10030279","0","0","10030280","3","0","0","10002","0","0","52","10030278"
"7","10030280","0","0","10030281","3","0","0","10003","0","0","51","10030279"
"7","10030281","0","0","10030282","3","0","0","10002","0","0","50","10030280"
"7","10030282","0","0","10030283","3","0","0","10001","0","0","49","10030281"
"4","10030283","0","0","10030289","3","0","10030285","0","0","0","48","10030282"
"14","10030284","0","0","10030287","3","0","0","2","0","0","53","10030277"
"14","10030285","0","0","10030283","3","0","0","3","0","0","49","10030286"
"3","10030286","0","0","10030285","3","0","0","3","0","0","50","10030288"
"3","10030287","0","0","10030288","3","0","0","2","0","0","52","10030284"
"2","10030288","0","0","10030286","3","0","0","3","0","0","51","10030287"
"6","10030289","0","0","10030290","3","0","0","0","0","0","47","10030283"
"3","10030290","0","0","10030292","3","0","0","1","0","0","46","10030289"
"2","10030291","0","0","10030293","3","0","0","1","0","0","44","10030292"
"14","10030292","0","0","10030291","3","0","0","3","0","0","45","10030290"
"4","10030293","0","0","10030294","3","0","0","0","0","0","43","10030291"
"7","10030294","0","0","10030295","3","0","0","10001","0","0","42","10030293"
"2","10030295","0","0","10030296","3","0","0","2","0","0","41","10030294"
"11","10030296","0","0","10030297","3","0","0","10001","0","0","40","10030295"
"14","10030297","0","0","10030298","3","0","0","2","0","0","39","10030296"
"5","10030298","0","0","10030299","3","0","0","0","0","0","38","10030297"
"4","10030299","0","0","10030300","3","10030301","0","0","0","0","37","10030298"
"3","10030300","0","0","10030303","3","0","0","1","0","0","36","10030299"
"7","10030301","0","0","10030302","3","0","0","10001","0","0","36","10030299"
"14","10030302","0","0","10030305","3","0","0","2","0","0","35","10030301"
"6","10030303","0","0","10030304","3","0","0","0","0","0","35","10030300"
"2","10030304","0","0","10030306","3","0","0","3","0","0","34","10030303"
"4","10030305","0","0","10030308","3","0","0","0","0","0","34","10030302"
"14","10030306","0","0","10030307","3","0","0","2","0","0","33","10030304"
"2","10030307","0","0","10030310","3","0","0","3","0","0","32","10030306"
"7","10030308","0","0","10030309","3","0","0","10003","0","0","33","10030305"
"7","10030309","0","0","10030310","3","0","0","10002","0","0","32","10030308"
"6","10030310","0","0","10030311","3","0","10030309","0","0","0","31","10030307"
"11","10030311","0","0","10030312","3","0","0","10001","0","0","30","10030310"
"14","10030312","0","0","10030313","3","0","0","4","0","0","29","10030311"
"12","10030313","0","0","10030314","3","0","0","0","0","0","28","10030312"
"7","10030314","0","0","10030315","3","0","0","10001","0","0","27","10030313"
"2","10030315","0","0","10030385","3","0","0","2","0","0","26","10030314"
"6","10030317","0","0","10030391","3","0","0","1","0","0","24","10030385"
"2","10030320","0","0","10030324","3","10030321","0","1","0","0","21","10030390"
"3","10030321","0","0","10030322","3","0","0","3","0","0","22","10030320"
"14","10030322","0","0","10030323","3","0","0","4","0","0","21","10030321"
"7","10030323","0","0","10030325","3","0","0","10003","0","0","20","10030322"
"3","10030324","0","0","10030325","3","0","0","1","0","0","20","10030320"
"7","10030325","0","0","10030326","3","0","10030324","10001","0","0","19","10030323"
"4","10030326","0","0","10030327","3","0","0","0","0","0","18","10030325"
"2","10030327","0","0","10030334","3","0","0","2","0","0","17","10030326"
"6","10030334","0","0","10030335","3","0","0","0","0","0","16","10030327"
"4","10030335","0","0","10030336","3","0","0","0","0","0","15","10030334"
"3","10030336","0","0","10030337","3","0","0","2","0","0","14","10030335"
"2","10030337","0","0","10030338","3","0","0","1","0","0","13","10030336"
"7","10030338","0","0","10030386","3","0","0","10003","0","0","12","10030337"
"2","10030340","0","0","10030341","3","0","0","1","0","0","10","10030386"
"3","10030341","0","0","10030357","3","10030344","0","1","0","10030347","9","10030340"
"14","10030344","0","0","10030345","3","0","0","2","0","0","10","10030341"
"14","10030345","0","0","10030346","3","0","0","4","0","0","9","10030344"
"3","10030346","0","0","10030358","3","0","0","3","0","0","8","10030345"
"7","10030347","0","0","10030348","3","0","0","10003","0","0","10","10030341"
"4","10030348","0","0","10030349","3","0","0","0","0","0","9","10030347"
"14","10030349","0","0","10030358","3","0","0","4","0","0","8","10030348"
"6","10030357","0","0","10030358","3","0","0","0","0","0","8","10030341"
"2","10030358","0","0","10030359","3","0","10030349","1","10030357","0","7","10030346"
"3","10030359","0","0","10030360","3","0","0","2","0","0","6","10030358"
"7","10030360","0","0","10030392","3","0","0","10003","0","0","5","10030359"
"14","10030362","0","0","10030363","3","0","0","3","0","0","3","10030392"
"7","10030363","0","0","10030364","3","0","0","10002","0","0","2","10030362"
"2","10030364","0","0","10030365","3","0","0","1","0","0","1","10030363"
"13","10030365","0","0","10030366","3","0","0","0","0","0","0","10030364"
"4","10030366","0","0","10030367","3","0","0","0","0","0","66","10030365"
"6","10030367","0","0","10030368","3","0","0","0","0","0","65","10030366"
"3","10030368","0","0","10030369","3","0","0","2","0","0","64","10030367"
"2","10030369","0","0","10030002","3","0","0","2","0","0","63","10030368"
"6","10030370","0","0","10030371","3","0","0","0","0","0","14","10030393"
"3","10030371","0","0","10030372","3","0","0","1","0","0","13","10030370"
"7","10030372","0","0","10030373","3","0","0","10002","0","0","12","10030371"
"14","10030373","0","0","10030374","3","0","0","3","0","0","11","10030372"
"2","10030374","0","0","10030375","3","0","0","1","0","0","10","10030373"
"3","10030375","0","0","10030376","3","0","0","2","0","0","9","10030374"
"6","10030376","0","0","10030377","3","0","0","0","0","0","8","10030375"
"2","10030377","0","0","10030085","3","0","0","1","0","0","7","10030376"
"7","10030379","0","0","10030394","3","0","0","10001","0","0","17","10030073"
"7","10030380","0","0","10030027","3","0","10030024","10001","0","0","50","10030021"
"7","10030381","0","0","10030116","3","0","0","10001","0","0","47","10030114"
"7","10030382","0","0","10030234","3","0","0","10001","0","0","27","10030232"
"7","10030385","0","0","10030317","3","0","0","10001","0","0","25","10030315"
