4543498a0fb9a813f62f97fc148e94bfcbfcb8defab6570422d4c627488b6169,40eefe07402f626d04e11bfac8b8b82f126adcc0cb7d06cadf14f5872dd002ef,6d7efbe6ae9c7c7a7778fa95fdd5ac734c90414669d801e34dfe7a98e0ad82ca,52959e84c6cb68668114a927d27e71686dbf34a42520fef3b3b92bb73c384a50,9bf6cbb09c67d85409069912832e71db4ed26e36f315b11bef81a4688e9a866f,ae7b937fb8d2dc421e4e851d9aa250030a0b980449f7d27927fbe28ec9d8410c,7063fd451c09b1e53fdae96a3c35d63097e39b73aa51bcd43b5c17942c6183af,cb5f2d0f61fde73fb416b7b7d5266e7a13f3f5fde93c0275125ba1dfc7a333b4
"3","2022/03/11 12:00:00","186","0","0","116001","2022/03/15 14:59:59","323"
"3","2022/03/15 15:00:00","187","1074","0","121401","2022/03/24 11:59:59","324"
"3","2022/03/24 12:00:00","188","0","0","117201","2022/03/28 11:59:59","325"
"3","2022/03/28 12:00:00","189","0","0","109101","2022/03/31 11:59:59","326"
"3","2022/03/31 12:00:00","190","1075","0","180401","2022/04/03 18:59:59","327"
"3","2022/03/31 12:00:00","190","1075","0","180201","2022/04/03 18:59:59","328"
"3","2022/03/31 12:00:00","190","0","0","118101","2022/04/03 18:59:59","329"
"3","2022/03/31 12:00:00","190","0","0","180801","2022/04/03 18:59:59","330"
"3","2022/03/31 12:00:00","190","0","0","106701","2022/04/03 18:59:59","331"
"3","2022/03/31 12:00:00","190","0","0","180701","2022/04/03 18:59:59","332"
"3","2022/03/31 12:00:00","190","0","0","180301","2022/04/03 18:59:59","333"
"3","2022/03/31 12:00:00","190","0","0","180601","2022/04/03 18:59:59","334"
"3","2022/03/31 12:00:00","190","0","0","180101","2022/04/03 18:59:59","335"
"3","2022/03/31 12:00:00","190","0","0","106801","2022/04/03 18:59:59","336"
"3","2022/03/31 12:00:00","190","0","0","180501","2022/04/03 18:59:59","337"
"3","2022/03/31 12:00:00","190","0","0","107001","2022/04/03 18:59:59","338"
"3","2022/03/31 12:00:00","190","0","0","106101","2022/04/03 18:59:59","339"
"3","2022/03/31 12:00:00","190","0","0","107101","2022/04/03 18:59:59","340"
"3","2022/04/03 19:00:00","191","1076","0","121501","2022/04/11 11:59:59","341"
"3","2022/04/11 12:00:00","192","0","0","116201","2022/04/15 14:59:59","342"
"3","2022/04/11 12:00:00","192","0","0","116301","2022/04/15 14:59:59","343"
"3","2022/04/15 15:00:00","193","1077","0","121601","2022/04/22 11:59:59","344"
"3","2022/04/22 12:00:00","194","0","0","118001","2022/04/30 11:59:59","345"
"3","2022/04/30 12:00:00","195","1078","0","180901","2022/05/03 18:59:59","346"
"3","2022/04/30 12:00:00","195","0","0","118101","2022/05/03 18:59:59","347"
"3","2022/04/30 12:00:00","195","0","0","180801","2022/05/03 18:59:59","348"
"3","2022/04/30 12:00:00","195","0","0","106701","2022/05/03 18:59:59","349"
"3","2022/04/30 12:00:00","195","0","0","180701","2022/05/03 18:59:59","350"
"3","2022/04/30 12:00:00","195","0","0","180301","2022/05/03 18:59:59","351"
"3","2022/04/30 12:00:00","195","0","0","180601","2022/05/03 18:59:59","352"
"3","2022/04/30 12:00:00","195","0","0","180101","2022/05/03 18:59:59","353"
"3","2022/04/30 12:00:00","195","0","0","106801","2022/05/03 18:59:59","354"
"3","2022/04/30 12:00:00","195","0","0","180201","2022/05/03 18:59:59","355"
"3","2022/04/30 12:00:00","195","0","0","180501","2022/05/03 18:59:59","356"
"3","2022/04/30 12:00:00","195","0","0","180401","2022/05/03 18:59:59","357"
"3","2022/04/30 12:00:00","195","0","0","107001","2022/05/03 18:59:59","358"
"3","2022/04/30 12:00:00","195","0","0","106101","2022/05/03 18:59:59","359"
"3","2022/04/30 12:00:00","195","0","0","107101","2022/05/03 18:59:59","360"
"3","2022/05/03 19:00:00","196","1079","0","122001","2022/05/11 11:59:59","361"
"3","2022/05/11 12:00:00","197","0","0","116501","2022/05/15 14:59:59","362"
"3","2022/05/11 12:00:00","197","0","0","116601","2022/05/15 14:59:59","363"
"3","2022/05/15 15:00:00","198","1080","0","121901","2022/05/24 11:59:59","364"
"3","2022/05/24 12:00:00","199","0","0","117701","2022/05/28 11:59:59","365"
"3","2022/05/28 12:00:00","200","1081","0","106101","2022/05/31 11:59:59","366"
"3","2022/05/28 12:00:00","200","1081","0","107001","2022/05/31 11:59:59","367"
"3","2022/05/28 12:00:00","200","0","0","180901","2022/05/31 11:59:59","368"
"3","2022/05/28 12:00:00","200","0","0","118101","2022/05/31 11:59:59","369"
"3","2022/05/28 12:00:00","200","0","0","180801","2022/05/31 11:59:59","370"
"3","2022/05/28 12:00:00","200","0","0","106701","2022/05/31 11:59:59","371"
"3","2022/05/28 12:00:00","200","0","0","180701","2022/05/31 11:59:59","372"
"3","2022/05/28 12:00:00","200","0","0","180301","2022/05/31 11:59:59","373"
"3","2022/05/28 12:00:00","200","0","0","180601","2022/05/31 11:59:59","374"
"3","2022/05/28 12:00:00","200","0","0","180101","2022/05/31 11:59:59","375"
"3","2022/05/28 12:00:00","200","0","0","106801","2022/05/31 11:59:59","376"
"3","2022/05/28 12:00:00","200","0","0","180201","2022/05/31 11:59:59","377"
"3","2022/05/28 12:00:00","200","0","0","180501","2022/05/31 11:59:59","378"
"3","2022/05/28 12:00:00","200","0","0","180401","2022/05/31 11:59:59","379"
"3","2022/05/28 12:00:00","200","0","0","107101","2022/05/31 11:59:59","380"
"3","2022/05/31 12:00:00","201","1082","0","122201","2022/06/09 11:59:59","381"
"3","2022/06/09 12:00:00","202","0","0","116701","2022/06/15 14:59:59","382"
"3","2022/06/09 12:00:00","202","0","0","116901","2022/06/15 14:59:59","383"
"3","2022/06/15 15:00:00","203","1083","0","122301","2022/06/24 11:59:59","384"
"3","2022/06/24 12:00:00","204","0","0","119901","2022/06/30 11:59:59","385"
"3","2022/06/30 12:00:00","205","1084","0","122501","2022/07/08 11:59:59","386"
"3","2022/07/08 12:00:00","206","0","0","117001","2022/07/11 11:59:59","387"
"3","2022/07/11 12:00:00","207","0","0","120701","2022/07/15 14:59:59","388"
"3","2022/07/11 12:00:00","207","0","0","120901","2022/07/15 14:59:59","389"
"3","2022/07/15 15:00:00","208","1085","0","122601","2022/07/25 11:59:59","390"
"3","2022/07/25 12:00:00","209","0","0","107901","2022/07/28 11:59:59","391"
"3","2022/07/25 12:00:00","209","0","0","107701","2022/07/28 11:59:59","392"
"3","2022/07/28 12:00:00","210","0","0","110301","2022/07/31 11:59:59","393"
"3","2022/07/28 12:00:00","210","0","0","110001","2022/07/31 11:59:59","394"
"3","2022/07/31 12:00:00","211","1086","0","122901","2022/08/09 11:59:59","395"
"3","2022/08/09 12:00:00","212","0","0","117201","2022/08/12 11:59:59","396"
"3","2022/08/12 12:00:00","213","0","0","121001","2022/08/15 14:59:59","397"
"3","2022/08/12 12:00:00","213","0","0","121101","2022/08/15 14:59:59","398"
"3","2022/08/15 15:00:00","214","1087","0","122701","2022/08/23 11:59:59","399"
"3","2022/08/23 12:00:00","215","0","0","113101","2022/08/26 11:59:59","400"
"3","2022/08/23 12:00:00","215","0","0","113401","2022/08/26 11:59:59","401"
"3","2022/08/26 12:00:00","216","0","0","110601","2022/08/31 11:59:59","402"
"3","2022/08/26 12:00:00","216","0","0","110401","2022/08/31 11:59:59","403"
"3","2022/08/31 12:00:00","217","1088","0","123001","2022/09/03 18:59:59","404"
"3","2022/08/31 12:00:00","217","0","0","180901","2022/09/03 18:59:59","405"
"3","2022/08/31 12:00:00","217","0","0","118101","2022/09/03 18:59:59","406"
"3","2022/08/31 12:00:00","217","0","0","180801","2022/09/03 18:59:59","407"
"3","2022/08/31 12:00:00","217","0","0","106701","2022/09/03 18:59:59","408"
"3","2022/08/31 12:00:00","217","0","0","180701","2022/09/03 18:59:59","409"
"3","2022/08/31 12:00:00","217","0","0","180301","2022/09/03 18:59:59","410"
"3","2022/08/31 12:00:00","217","0","0","180601","2022/09/03 18:59:59","411"
"3","2022/08/31 12:00:00","217","0","0","180101","2022/09/03 18:59:59","412"
"3","2022/08/31 12:00:00","217","0","0","106801","2022/09/03 18:59:59","413"
"3","2022/08/31 12:00:00","217","0","0","180201","2022/09/03 18:59:59","414"
"3","2022/08/31 12:00:00","217","0","0","180501","2022/09/03 18:59:59","415"
"3","2022/08/31 12:00:00","217","0","0","180401","2022/09/03 18:59:59","416"
"3","2022/08/31 12:00:00","217","0","0","107001","2022/09/03 18:59:59","417"
"3","2022/08/31 12:00:00","217","0","0","106101","2022/09/03 18:59:59","418"
"3","2022/08/31 12:00:00","217","0","0","107101","2022/09/03 18:59:59","419"
"3","2022/09/03 19:00:00","218","1089","0","123101","2022/09/12 11:59:59","420"
"3","2022/09/12 12:00:00","219","0","0","118001","2022/09/15 14:59:59","421"
"3","2022/09/15 15:00:00","220","1090","0","123201","2022/09/22 11:59:59","422"
"3","2022/09/22 12:00:00","221","1091","0","123301","2022/09/30 11:59:59","423"
"3","2022/09/30 12:00:00","222","1092","0","123601","2022/10/11 11:59:59","424"
"3","2022/10/11 12:00:00","223","0","0","117701","2022/10/15 14:59:59","425"
"3","2022/10/15 15:00:00","224","1093","0","123701","2022/10/25 11:59:59","426"
"3","2022/10/25 12:00:00","225","0","0","108101","2022/10/28 11:59:59","427"
"3","2022/10/25 12:00:00","225","0","0","108301","2022/10/28 11:59:59","428"
"3","2022/10/28 12:00:00","226","0","0","111101","2022/10/31 11:59:59","429"
"3","2022/10/28 12:00:00","226","0","0","113901","2022/10/31 11:59:59","430"
"3","2022/10/31 12:00:00","227","1094","0","123801","2022/11/08 11:59:59","431"
"3","2022/11/08 12:00:00","228","0","0","121501","2022/11/11 11:59:59","432"
"3","2022/11/11 12:00:00","229","0","0","107801","2022/11/15 14:59:59","433"
"3","2022/11/11 12:00:00","229","0","0","107501","2022/11/15 14:59:59","434"
"3","2022/11/15 15:00:00","230","1095","0","123901","2022/11/24 11:59:59","435"
"3","2022/11/24 12:00:00","231","1096","0","180601","2022/11/27 11:59:59","436"
"3","2022/11/24 12:00:00","231","1096","0","180101","2022/11/27 11:59:59","437"
"3","2022/11/24 12:00:00","231","0","0","123001","2022/11/27 11:59:59","438"
"3","2022/11/24 12:00:00","231","0","0","180901","2022/11/27 11:59:59","439"
"3","2022/11/24 12:00:00","231","0","0","118101","2022/11/27 11:59:59","440"
"3","2022/11/24 12:00:00","231","0","0","180801","2022/11/27 11:59:59","441"
"3","2022/11/24 12:00:00","231","0","0","106701","2022/11/27 11:59:59","442"
"3","2022/11/24 12:00:00","231","0","0","180701","2022/11/27 11:59:59","443"
"3","2022/11/24 12:00:00","231","0","0","180301","2022/11/27 11:59:59","444"
"3","2022/11/24 12:00:00","231","0","0","106801","2022/11/27 11:59:59","445"
"3","2022/11/24 12:00:00","231","0","0","180201","2022/11/27 11:59:59","446"
"3","2022/11/24 12:00:00","231","0","0","180501","2022/11/27 11:59:59","447"
"3","2022/11/24 12:00:00","231","0","0","180401","2022/11/27 11:59:59","448"
"3","2022/11/24 12:00:00","231","0","0","107001","2022/11/27 11:59:59","449"
"3","2022/11/24 12:00:00","231","0","0","106101","2022/11/27 11:59:59","450"
"3","2022/11/24 12:00:00","231","0","0","107101","2022/11/27 11:59:59","451"
"3","2022/11/27 12:00:00","232","0","0","108401","2022/11/30 11:59:59","452"
"3","2022/11/27 12:00:00","232","0","0","108601","2022/11/30 11:59:59","453"
"3","2022/11/30 12:00:00","233","1097","0","124001","2022/12/09 11:59:59","454"
"3","2022/12/09 12:00:00","234","0","0","119901","2022/12/16 11:59:59","455"
"3","2022/12/16 12:00:00","235","0","0","111501","2022/12/23 11:59:59","456"
"3","2022/12/16 12:00:00","235","0","0","114401","2022/12/23 11:59:59","457"
"3","2022/12/23 12:00:00","236","1098","0","124201","2022/12/31 11:59:59","458"
"3","2022/12/31 12:00:00","237","1099","0","181001","2023/01/03 18:59:59","459"
"3","2022/12/31 12:00:00","237","0","0","123001","2023/01/03 18:59:59","460"
"3","2022/12/31 12:00:00","237","0","0","180901","2023/01/03 18:59:59","461"
"3","2022/12/31 12:00:00","237","0","0","118101","2023/01/03 18:59:59","462"
"3","2022/12/31 12:00:00","237","0","0","180801","2023/01/03 18:59:59","463"
"3","2022/12/31 12:00:00","237","0","0","106701","2023/01/03 18:59:59","464"
"3","2022/12/31 12:00:00","237","0","0","180701","2023/01/03 18:59:59","465"
"3","2022/12/31 12:00:00","237","0","0","180301","2023/01/03 18:59:59","466"
"3","2022/12/31 12:00:00","237","0","0","180601","2023/01/03 18:59:59","467"
"3","2022/12/31 12:00:00","237","0","0","180101","2023/01/03 18:59:59","468"
"3","2022/12/31 12:00:00","237","0","0","106801","2023/01/03 18:59:59","469"
"3","2022/12/31 12:00:00","237","0","0","180201","2023/01/03 18:59:59","470"
"3","2022/12/31 12:00:00","237","0","0","180501","2023/01/03 18:59:59","471"
"3","2022/12/31 12:00:00","237","0","0","180401","2023/01/03 18:59:59","472"
"3","2022/12/31 12:00:00","237","0","0","107001","2023/01/03 18:59:59","473"
"3","2022/12/31 12:00:00","237","0","0","106101","2023/01/03 18:59:59","474"
"3","2022/12/31 12:00:00","237","0","0","107101","2023/01/03 18:59:59","475"
"3","2023/01/03 19:00:00","238","1100","0","124601","2023/01/10 11:59:59","476"
"3","2023/01/10 12:00:00","239","0","0","120701","2023/01/15 14:59:59","477"
"3","2023/01/10 12:00:00","239","0","0","120901","2023/01/15 14:59:59","478"
"3","2023/01/15 15:00:00","240","1101","0","124501","2023/01/24 11:59:59","479"
"3","2023/01/24 12:00:00","241","0","0","112001","2023/01/31 11:59:59","480"
"3","2023/01/24 12:00:00","241","0","0","111801","2023/01/31 11:59:59","481"
"3","2023/01/24 12:00:00","241","0","0","111901","2023/01/31 11:59:59","482"
"3","2023/01/24 12:00:00","241","0","0","115001","2023/01/31 11:59:59","483"
"3","2023/01/24 12:00:00","241","0","0","108801","2023/01/31 11:59:59","484"
"3","2023/01/24 12:00:00","241","0","0","108701","2023/01/31 11:59:59","485"
"3","2023/01/31 12:00:00","242","1102","0","124801","2023/02/09 11:59:59","486"
"3","2023/02/09 12:00:00","243","0","0","116401","2023/02/12 11:59:59","487"
"3","2023/02/09 12:00:00","243","0","0","121301","2023/02/12 11:59:59","488"
"3","2023/02/09 12:00:00","243","0","0","121401","2023/02/12 11:59:59","489"
"3","2023/02/09 12:00:00","243","0","0","121601","2023/02/12 11:59:59","490"
"3","2023/02/09 12:00:00","243","0","0","122001","2023/02/12 11:59:59","491"
"3","2023/02/09 12:00:00","243","0","0","121901","2023/02/12 11:59:59","492"
"3","2023/02/09 12:00:00","243","0","0","122201","2023/02/12 11:59:59","493"
"3","2023/02/09 12:00:00","243","0","0","122301","2023/02/12 11:59:59","494"
"3","2023/02/12 12:00:00","244","0","0","122601","2023/02/15 14:59:59","495"
"3","2023/02/12 12:00:00","244","0","0","122701","2023/02/15 14:59:59","496"
"3","2023/02/12 12:00:00","244","0","0","123101","2023/02/15 14:59:59","497"
"3","2023/02/12 12:00:00","244","0","0","123201","2023/02/15 14:59:59","498"
"3","2023/02/12 12:00:00","244","0","0","123701","2023/02/15 14:59:59","499"
"3","2023/02/12 12:00:00","244","0","0","123901","2023/02/15 14:59:59","500"
"3","2023/02/12 12:00:00","244","0","0","124201","2023/02/15 14:59:59","501"
"3","2023/02/15 15:00:00","245","1103","0","125001","2023/02/24 11:59:59","502"
"3","2023/02/15 15:00:00","246","0","0","121001","2023/02/22 14:59:59","503"
"3","2023/02/15 15:00:00","246","0","0","121101","2023/02/22 14:59:59","504"
"3","2023/02/15 15:00:00","246","0","0","115501","2023/02/22 14:59:59","505"
"3","2023/02/15 15:00:00","246","0","0","109101","2023/02/22 14:59:59","506"
"3","2023/02/24 12:00:00","247","0","0","122501","2023/02/28 11:59:59","507"
"3","2023/02/28 12:00:00","248","1104","0","118201","2023/03/03 18:59:59","508"
"3","2023/02/28 12:00:00","248","0","0","181001","2023/03/03 18:59:59","509"
"3","2023/02/28 12:00:00","248","0","0","123001","2023/03/03 18:59:59","510"
"3","2023/02/28 12:00:00","248","0","0","180901","2023/03/03 18:59:59","511"
"3","2023/02/28 12:00:00","248","0","0","118101","2023/03/03 18:59:59","512"
"3","2023/02/28 12:00:00","248","0","0","180801","2023/03/03 18:59:59","513"
"3","2023/02/28 12:00:00","248","0","0","106701","2023/03/03 18:59:59","514"
"3","2023/02/28 12:00:00","248","0","0","180701","2023/03/03 18:59:59","515"
"3","2023/02/28 12:00:00","248","0","0","180301","2023/03/03 18:59:59","516"
"3","2023/02/28 12:00:00","248","0","0","180601","2023/03/03 18:59:59","517"
"3","2023/02/28 12:00:00","248","0","0","180101","2023/03/03 18:59:59","518"
"3","2023/02/28 12:00:00","248","0","0","106801","2023/03/03 18:59:59","519"
"3","2023/02/28 12:00:00","248","0","0","180201","2023/03/03 18:59:59","520"
"3","2023/02/28 12:00:00","248","0","0","180501","2023/03/03 18:59:59","521"
"3","2023/02/28 12:00:00","248","0","0","180401","2023/03/03 18:59:59","522"
"3","2023/02/28 12:00:00","248","0","0","107001","2023/03/03 18:59:59","523"
"3","2023/02/28 12:00:00","248","0","0","106101","2023/03/03 18:59:59","524"
"3","2023/02/28 12:00:00","248","0","0","107101","2023/03/03 18:59:59","525"
"3","2023/03/03 19:00:00","249","1105","0","125101","2023/03/10 11:59:59","526"
"3","2023/03/10 12:00:00","250","1106","0","125201","2023/03/17 11:59:59","527"
"3","2023/03/17 12:00:00","251","1107","0","120001","2023/03/27 11:59:59","528"
"3","2023/03/27 12:00:00","252","0","0","122901","2023/03/31 11:59:59","529"
"3","2023/03/31 12:00:00","253","1108","0","125301","2023/04/07 11:59:59","530"
"3","2023/04/07 12:00:00","254","0","0","121501","2023/04/10 11:59:59","531"
"3","2023/04/10 12:00:00","255","1109","0","125401","2023/04/17 11:59:59","532"
"3","2023/04/17 12:00:00","256","1110","0","125801","2023/04/25 11:59:59","533"
"3","2023/04/25 12:00:00","257","0","0","123301","2023/04/30 11:59:59","534"
"3","2023/04/30 12:00:00","258","1111","0","125501","2023/05/10 11:59:59","535"
"3","2023/05/10 12:00:00","259","0","0","123601","2023/05/15 14:59:59","536"
"3","2023/05/15 15:00:00","260","1112","0","125601","2023/05/24 11:59:59","537"
"3","2023/05/24 12:00:00","261","1113","0","180301","2023/05/27 11:59:59","538"
"3","2023/05/24 12:00:00","261","0","0","118201","2023/05/27 11:59:59","539"
"3","2023/05/24 12:00:00","261","0","0","181001","2023/05/27 11:59:59","540"
"3","2023/05/24 12:00:00","261","0","0","123001","2023/05/27 11:59:59","541"
"3","2023/05/24 12:00:00","261","0","0","180901","2023/05/27 11:59:59","542"
"3","2023/05/24 12:00:00","261","0","0","118101","2023/05/27 11:59:59","543"
"3","2023/05/24 12:00:00","261","0","0","180801","2023/05/27 11:59:59","544"
"3","2023/05/24 12:00:00","261","0","0","106701","2023/05/27 11:59:59","545"
"3","2023/05/24 12:00:00","261","0","0","180701","2023/05/27 11:59:59","546"
"3","2023/05/24 12:00:00","261","0","0","180601","2023/05/27 11:59:59","547"
"3","2023/05/24 12:00:00","261","0","0","180101","2023/05/27 11:59:59","548"
"3","2023/05/24 12:00:00","261","0","0","106801","2023/05/27 11:59:59","549"
"3","2023/05/24 12:00:00","261","0","0","180201","2023/05/27 11:59:59","550"
"3","2023/05/24 12:00:00","261","0","0","180501","2023/05/27 11:59:59","551"
"3","2023/05/24 12:00:00","261","0","0","180401","2023/05/27 11:59:59","552"
"3","2023/05/24 12:00:00","261","0","0","107001","2023/05/27 11:59:59","553"
"3","2023/05/24 12:00:00","261","0","0","106101","2023/05/27 11:59:59","554"
"3","2023/05/24 12:00:00","261","0","0","107101","2023/05/27 11:59:59","555"
"3","2023/05/27 12:00:00","262","0","0","123801","2023/05/31 11:59:59","556"
"3","2023/05/31 12:00:00","263","1114","0","126201","2023/06/09 11:59:59","557"
"3","2023/06/09 12:00:00","264","0","0","124001","2023/06/15 14:59:59","558"
"3","2023/06/15 15:00:00","265","1115","0","126301","2023/06/23 11:59:59","559"
"3","2023/06/23 12:00:00","266","0","0","124601","2023/06/30 11:59:59","560"
"3","2023/06/23 12:00:00","266","0","0","124501","2023/06/30 11:59:59","561"
"3","2023/06/30 12:00:00","267","1116","0","126401","2023/07/03 18:59:59","562"
"3","2023/06/30 12:00:00","267","0","0","118201","2023/07/03 18:59:59","563"
"3","2023/06/30 12:00:00","267","0","0","181001","2023/07/03 18:59:59","564"
"3","2023/06/30 12:00:00","267","0","0","123001","2023/07/03 18:59:59","565"
"3","2023/06/30 12:00:00","267","0","0","180901","2023/07/03 18:59:59","566"
"3","2023/06/30 12:00:00","267","0","0","118101","2023/07/03 18:59:59","567"
"3","2023/06/30 12:00:00","267","0","0","180801","2023/07/03 18:59:59","568"
"3","2023/06/30 12:00:00","267","0","0","106701","2023/07/03 18:59:59","569"
"3","2023/06/30 12:00:00","267","0","0","180701","2023/07/03 18:59:59","570"
"3","2023/06/30 12:00:00","267","0","0","180301","2023/07/03 18:59:59","571"
"3","2023/06/30 12:00:00","267","0","0","180601","2023/07/03 18:59:59","572"
"3","2023/06/30 12:00:00","267","0","0","180101","2023/07/03 18:59:59","573"
"3","2023/06/30 12:00:00","267","0","0","106801","2023/07/03 18:59:59","574"
"3","2023/06/30 12:00:00","267","0","0","180201","2023/07/03 18:59:59","575"
"3","2023/06/30 12:00:00","267","0","0","180501","2023/07/03 18:59:59","576"
"3","2023/06/30 12:00:00","267","0","0","180401","2023/07/03 18:59:59","577"
"3","2023/06/30 12:00:00","267","0","0","107001","2023/07/03 18:59:59","578"
"3","2023/06/30 12:00:00","267","0","0","106101","2023/07/03 18:59:59","579"
"3","2023/06/30 12:00:00","267","0","0","107101","2023/07/03 18:59:59","580"
"3","2023/07/03 19:00:00","268","1117","0","126601","2023/07/12 11:59:59","581"
"3","2023/07/12 12:00:00","269","0","0","122501","2023/07/15 14:59:59","582"
"3","2023/07/15 15:00:00","270","1118","0","126801","2023/07/25 11:59:59","583"
"3","2023/07/25 12:00:00","271","0","0","107501","2023/07/31 11:59:59","584"
"3","2023/07/25 12:00:00","271","0","0","107801","2023/07/31 11:59:59","585"
"3","2023/07/25 12:00:00","271","0","0","110301","2023/07/31 11:59:59","586"
"3","2023/07/25 12:00:00","271","0","0","110001","2023/07/31 11:59:59","587"
"3","2023/07/31 12:00:00","272","1119","0","126901","2023/08/09 11:59:59","588"
"3","2023/08/09 12:00:00","273","0","0","122901","2023/08/12 11:59:59","589"
"3","2023/08/12 12:00:00","274","0","0","124801","2023/08/15 14:59:59","590"
"3","2023/08/12 12:00:00","274","0","0","125001","2023/08/15 14:59:59","591"
"3","2023/08/15 15:00:00","275","1120","0","127101","2023/08/22 11:59:59","592"
"3","2023/08/22 12:00:00","276","0","0","107701","2023/08/26 11:59:59","593"
"3","2023/08/22 12:00:00","276","0","0","107901","2023/08/26 11:59:59","594"
"3","2023/08/22 12:00:00","276","0","0","110601","2023/08/26 11:59:59","595"
"3","2023/08/22 12:00:00","276","0","0","110401","2023/08/26 11:59:59","596"
"3","2023/08/26 12:00:00","277","0","0","117201","2023/08/31 11:59:59","597"
"3","2023/08/26 12:00:00","277","0","0","117001","2023/08/31 11:59:59","598"
"3","2023/08/26 12:00:00","277","0","0","113101","2023/08/31 11:59:59","599"
"3","2023/08/26 12:00:00","277","0","0","113401","2023/08/31 11:59:59","600"
"3","2023/08/31 12:00:00","278","1121","0","126501","2023/09/03 18:59:59","601"
"3","2023/08/31 12:00:00","278","0","0","126401","2023/09/03 18:59:59","602"
"3","2023/08/31 12:00:00","278","0","0","118201","2023/09/03 18:59:59","603"
"3","2023/08/31 12:00:00","278","0","0","181001","2023/09/03 18:59:59","604"
"3","2023/08/31 12:00:00","278","0","0","123001","2023/09/03 18:59:59","605"
"3","2023/08/31 12:00:00","278","0","0","180901","2023/09/03 18:59:59","606"
"3","2023/08/31 12:00:00","278","0","0","118101","2023/09/03 18:59:59","607"
"3","2023/08/31 12:00:00","278","0","0","180801","2023/09/03 18:59:59","608"
"3","2023/08/31 12:00:00","278","0","0","106701","2023/09/03 18:59:59","609"
"3","2023/08/31 12:00:00","278","0","0","180701","2023/09/03 18:59:59","610"
"3","2023/08/31 12:00:00","278","0","0","180301","2023/09/03 18:59:59","611"
"3","2023/08/31 12:00:00","278","0","0","180601","2023/09/03 18:59:59","612"
"3","2023/08/31 12:00:00","278","0","0","180101","2023/09/03 18:59:59","613"
"3","2023/08/31 12:00:00","278","0","0","106801","2023/09/03 18:59:59","614"
"3","2023/08/31 12:00:00","278","0","0","180201","2023/09/03 18:59:59","615"
"3","2023/08/31 12:00:00","278","0","0","180501","2023/09/03 18:59:59","616"
"3","2023/08/31 12:00:00","278","0","0","180401","2023/09/03 18:59:59","617"
"3","2023/08/31 12:00:00","278","0","0","107001","2023/09/03 18:59:59","618"
"3","2023/08/31 12:00:00","278","0","0","106101","2023/09/03 18:59:59","619"
"3","2023/08/31 12:00:00","278","0","0","107101","2023/09/03 18:59:59","620"
"3","2023/09/03 19:00:00","279","1122","0","127201","2023/09/12 11:59:59","621"
"3","2023/09/12 12:00:00","280","0","0","118001","2023/09/15 14:59:59","622"
"3","2023/09/12 12:00:00","280","0","0","123301","2023/09/15 14:59:59","623"
"3","2023/09/15 15:00:00","281","1123","0","127301","2023/09/25 11:59:59","624"
"3","2023/09/25 12:00:00","282","0","0","120001","2023/09/30 11:59:59","625"
"3","2023/09/30 12:00:00","283","1124","0","127501","2023/10/10 11:59:59","626"
"3","2023/10/10 12:00:00","284","0","0","123601","2023/10/15 14:59:59","627"
"3","2023/10/15 15:00:00","285","1125","0","127601","2023/10/23 11:59:59","628"
"3","2023/10/23 12:00:00","286","0","0","108101","2023/10/26 11:59:59","629"
"3","2023/10/23 12:00:00","286","0","0","108301","2023/10/26 11:59:59","630"
"3","2023/10/23 12:00:00","286","0","0","111101","2023/10/26 11:59:59","631"
"3","2023/10/23 12:00:00","286","0","0","113901","2023/10/26 11:59:59","632"
"3","2023/10/23 12:00:00","286","0","0","117701","2023/10/26 11:59:59","633"
"3","2023/10/26 12:00:00","287","0","0","125301","2023/10/31 11:59:59","634"
"3","2023/10/31 12:00:00","288","1126","0","126001","2023/11/10 11:59:59","635"
"3","2023/11/10 12:00:00","289","0","0","123801","2023/11/15 14:59:59","636"
"3","2023/11/15 15:00:00","290","1127","0","126101","2023/11/24 11:59:59","637"
"3","2023/11/24 12:00:00","291","1128","0","180501","2023/11/27 11:59:59","638"
"3","2023/11/24 12:00:00","291","0","0","126501","2023/11/27 11:59:59","639"
"3","2023/11/24 12:00:00","291","0","0","126401","2023/11/27 11:59:59","640"
"3","2023/11/24 12:00:00","291","0","0","118201","2023/11/27 11:59:59","641"
"3","2023/11/24 12:00:00","291","0","0","181001","2023/11/27 11:59:59","642"
"3","2023/11/24 12:00:00","291","0","0","123001","2023/11/27 11:59:59","643"
"3","2023/11/24 12:00:00","291","0","0","180901","2023/11/27 11:59:59","644"
"3","2023/11/24 12:00:00","291","0","0","118101","2023/11/27 11:59:59","645"
"3","2023/11/24 12:00:00","291","0","0","180801","2023/11/27 11:59:59","646"
"3","2023/11/24 12:00:00","291","0","0","106701","2023/11/27 11:59:59","647"
"3","2023/11/24 12:00:00","291","0","0","180701","2023/11/27 11:59:59","648"
"3","2023/11/24 12:00:00","291","0","0","180301","2023/11/27 11:59:59","649"
"3","2023/11/24 12:00:00","291","0","0","180601","2023/11/27 11:59:59","650"
"3","2023/11/24 12:00:00","291","0","0","180101","2023/11/27 11:59:59","651"
"3","2023/11/24 12:00:00","291","0","0","106801","2023/11/27 11:59:59","652"
"3","2023/11/24 12:00:00","291","0","0","180201","2023/11/27 11:59:59","653"
