e6578a0be0eb5ed261106c19db8c9c16b4037674752cb14a83e94f1665bc39ce,d18f73db47f1dde2b295edac219badd503c90168b1bfc82b63016c52cfed30c4,de014882680288c265602608c7e94cbf14d2652ae13ae6cef76db06ec3d94a62,e0223501a26f9a37855b5ee27324b810bde4b4f16997f31baeff2c97dce362b7,629f3cebdb6c2bfe0ccd3d2d0ae0fcaa58b75fe806f083570446a378d07cc0e5,41404783931ff52b434911f2296363a3d36304f133f9ad416765c7dc95ab1fac,fa6fcf94aea68033a0bdbe76eb3a2701f77286c620e658e50bfd2d113262b3a8,2318025373536ac992befac776db2fb40ca3fd30cc406c6939f32d7f80b5b648,2cb26d2534380ed7dfa5761a1221889e94b830fb33a6768032936b6689c24ba2,68741bda16a98d6d20607fe65c1fce4fd7bcff958b2ae350fff4b18e76350a64
"10290","0","2024/07/03 19:00:00","1","1","302","0","30332","0","2024/07/15 14:59:59"
"10291","0","2024/07/11 12:00:00","1","1","302","0","30333","0","2024/07/15 14:59:59"
"10292","0","2024/07/15 15:00:00","1","1","302","0","30334","0","2024/07/26 11:59:59"
"10293","0","2024/07/23 12:00:00","1","1","302","0","30335","0","2024/07/31 11:59:59"
"10294","0","2024/07/31 12:00:00","1","1","302","0","30337","0","2024/08/12 11:59:59"
"10295","90069","2024/08/09 12:00:00","1","1","302","0","30338","0","2024/08/12 11:59:59"
"10296","90070","2024/08/12 12:00:00","1","1","302","0","30339","0","2024/08/15 14:59:59"
"10297","0","2024/08/15 15:00:00","1","1","302","0","40012","0","2024/08/23 11:59:59"
"10298","0","2024/08/26 19:00:00","1","1","302","0","30342","0","2024/08/31 11:59:59"
"10299","0","2024/08/31 12:00:00","1","1","302","0","0","0","2024/09/13 11:59:59"
"10300","0","2024/09/13 12:00:00","1","1","302","0","30344","0","2024/09/25 11:59:59"
"10301","90071","2024/09/15 15:00:00","1","1","302","0","30345","0","2024/09/25 11:59:59"
"10302","90072","2024/09/25 12:00:00","1","1","302","0","30346","0","2024/09/30 11:59:59"
"10303","0","2024/09/25 12:00:00","1","1","302","0","30347","0","2024/09/30 11:59:59"
"10304","0","2024/09/30 12:00:00","1","1","302","0","0","0","2024/10/10 11:59:59"
"10305","0","2024/10/10 12:00:00","1","1","302","0","30349","0","2024/10/13 11:59:59"
"10306","0","2024/10/10 12:00:00","1","1","302","0","30350","0","2024/10/18 11:59:59"
"10307","0","2024/10/13 12:00:00","1","1","302","0","30351","0","2024/10/18 11:59:59"
"10308","0","2024/10/18 12:00:00","1","1","302","0","30352","0","2024/10/28 11:59:59"
"10309","0","2024/10/24 12:00:00","1","1","302","0","30353","0","2024/10/28 11:59:59"
"10310","0","2024/10/31 12:00:00","1","1","302","0","30355","0","2024/11/11 11:59:59"
"10311","0","2024/11/11 12:00:00","1","1","302","0","30356","0","2024/11/18 11:59:59"
"10312","0","2024/11/11 12:00:00","1","1","302","0","30357","0","2024/11/18 11:59:59"
"10313","0","2024/11/18 12:00:00","1","1","302","0","30358","0","2024/11/26 11:59:59"
"10314","0","2024/11/26 12:00:00","1","1","302","0","30359","0","2024/11/30 11:59:59"
"10315","0","2024/11/30 12:00:00","1","1","302","0","30360","0","2024/12/09 11:59:59"
"10316","0","2024/12/09 12:00:00","1","1","302","0","30361","0","2024/12/15 14:59:59"
"10317","0","2024/12/09 12:00:00","1","1","302","0","30362","0","2024/12/15 14:59:59"
"10318","0","2024/12/15 15:00:00","1","1","302","0","30363","0","2024/12/22 11:59:59"
"10319","0","2024/12/22 12:00:00","1","1","302","0","30364","0","2024/12/31 11:59:59"
"10320","0","2025/01/03 19:00:00","1","1","302","0","30366","0","2025/01/15 14:59:59"
"10321","0","2025/01/09 12:00:00","1","1","302","0","30367","0","2025/01/15 14:59:59"
"10322","0","2025/01/15 15:00:00","1","1","302","0","30368","0","2025/01/20 11:59:59"
"10323","0","2025/01/20 12:00:00","1","1","302","0","30369","0","2025/01/31 11:59:59"
"10324","0","2025/01/31 12:00:00","1","1","302","0","30370","0","2025/02/10 11:59:59"
"10325","0","2025/02/10 12:00:00","50101","1","302","0","30371","0","2025/02/15 14:59:59"
"10326","0","2025/02/10 12:00:00","50102","1","302","0","40013","0","2025/02/20 11:59:59"
"10327","0","2025/02/20 12:00:00","50102","1","302","0","30373","0","2025/02/24 11:59:59"
"10328","0","2025/02/20 12:00:00","50101","1","302","0","30374","0","2025/02/28 11:59:59"
"10329","0","2025/03/03 19:00:00","50101","1","302","0","30376","0","2025/03/15 14:59:59"
"10330","0","2025/03/10 12:00:00","50102","1","302","0","30377","0","2025/03/15 14:59:59"
"10331","0","2025/03/15 15:00:00","50101","1","302","0","30378","0","2025/03/31 11:59:59"
"10332","0","2025/03/31 12:00:00","50101","1","302","0","30379","0","2025/04/08 11:59:59"
"10333","0","2025/04/08 12:00:00","50101","1","302","0","30380","0","2025/04/15 14:59:59"
"10334","0","2025/04/15 15:00:00","50101","1","302","0","30381","0","2025/04/26 11:59:59"
"10335","0","2025/04/26 12:00:00","50101","1","302","0","30382","0","2025/04/30 11:59:59"
"10336","0","2025/05/03 19:00:00","50102","1","302","0","30384","0","2025/05/15 14:59:59"
"10337","0","2025/05/03 19:00:00","50101","1","302","0","30385","0","2025/05/15 14:59:59"
"10338","0","2025/05/15 15:00:00","50102","1","302","0","30386","0","2025/05/31 11:59:59"
"10339","0","2025/05/15 15:00:00","50101","1","302","0","30387","0","2025/05/31 11:59:59"
"10340","0","2025/05/31 12:00:00","50101","1","302","0","30388","0","2025/06/10 11:59:59"
"10341","0","2025/06/10 12:00:00","50102","1","302","0","30389","0","2025/06/20 11:59:59"
"10342","0","2025/06/10 12:00:00","50101","1","302","0","30390","0","2025/06/20 11:59:59"
"10343","0","2025/06/20 12:00:00","50102","1","302","0","30391","0","2025/06/27 11:59:59"
"10344","0","2025/06/20 12:00:00","50101","1","302","0","30392","0","2025/06/27 11:59:59"
"10345","0","2025/06/30 12:00:00","50101","1","302","0","30394","0","2025/07/10 11:59:59"
"10346","0","2025/07/10 12:00:00","50102","1","302","0","30395","0","2025/07/23 11:59:59"
"10347","0","2025/07/10 12:00:00","50101","1","302","0","30396","0","2025/07/23 11:59:59"
"10348","0","2025/07/23 12:00:00","50102","1","302","0","30397","0","2025/07/31 11:59:59"
"10349","0","2025/07/23 12:00:00","50101","1","302","0","30398","0","2025/07/31 11:59:59"
"10350","0","2025/07/31 12:00:00","50101","1","302","0","30399","0","2025/08/10 11:59:59"
"10351","0","2025/08/10 12:00:00","50102","1","302","0","30400","0","2025/08/15 14:59:59"
"10352","0","2025/08/10 12:00:00","50101","1","302","0","30401","0","2025/08/15 14:59:59"
"10353","0","2025/08/15 15:00:00","50102","1","302","0","30402","0","2025/08/22 11:59:59"
"10354","0","2025/08/15 15:00:00","50101","1","302","0","40014","0","2025/08/22 11:59:59"
"10355","0","2025/08/22 12:00:00","50101","1","302","0","30404","0","2025/08/31 11:59:59"
"10356","0","2025/09/16 15:00:00","50102","1","302","0","30407","0","2025/09/30 11:59:59"
"10357","0","2025/09/16 15:00:00","50101","1","302","0","30408","0","2025/09/30 11:59:59"
"10358","0","2025/09/30 12:00:00","50101","1","302","0","30409","0","2025/10/10 11:59:59"
"10359","0","2025/10/10 12:00:00","50102","1","302","0","30410","0","2025/10/24 11:59:59"
"10360","0","2025/10/10 12:00:00","50101","1","302","0","30411","0","2025/10/24 11:59:59"
"10361","0","2025/10/24 12:00:00","50102","1","302","0","30412","0","2025/10/31 11:59:59"
"10362","0","2025/10/24 12:00:00","50101","1","302","0","30413","0","2025/11/03 11:59:59"
"10363","0","2025/11/03 12:00:00","50102","1","302","0","30415","0","2025/11/14 14:59:59"
"10364","0","2025/11/03 12:00:00","50101","1","302","0","30416","0","2025/11/14 14:59:59"
"10365","0","2025/11/14 15:00:00","50102","1","302","0","30417","0","2025/11/30 11:59:59"
"10366","0","2025/11/14 15:00:00","50101","1","302","0","30418","0","2025/11/30 11:59:59"
"10367","0","2025/11/30 12:00:00","50102","1","302","0","30419","0","2025/12/15 14:59:59"
"10368","0","2025/11/30 12:00:00","50101","1","302","0","30420","0","2025/12/15 14:59:59"
"10369","0","2025/12/10 12:00:00","50101","1","302","0","30421","0","2025/12/21 11:59:59"
"10370","0","2025/12/15 15:00:00","50100","1","302","0","30422","0","2025/12/21 11:59:59"
"10371","0","2025/12/21 12:00:00","50100","1","302","0","30423","0","2025/12/31 11:59:59"
"10372","0","2026/01/03 12:00:00","50102","1","302","0","30425","0","2026/01/15 11:59:59"
"10373","0","2026/01/03 12:00:00","50101","1","302","0","30426","0","2026/01/15 11:59:59"
"10374","0","2026/01/15 12:00:00","50102","1","302","0","30427","0","2026/01/31 11:59:59"
"10375","0","2026/01/15 12:00:00","50101","1","302","0","30428","0","2026/01/31 11:59:59"
"20000","0","2018/01/01 15:00:00","100101","2","101","0","0","0","2030/01/01 23:59:59"
"20001","0","2018/05/22 5:00:00","0","1","302","0","0","0","2018/06/01 4:59:59"
"20003","0","2018/08/21 5:00:00","1","1","302","0","0","0","2018/09/01 4:59:59"
"20004","0","2024/01/15 15:00:00","1","1","305","0","0","0","2024/01/22 11:59:59"
"20005","0","2023/08/15 15:00:00","1","4","908","27010","0","0","2023/08/25 14:59:59"
"20006","0","2019/02/08 15:00:00","1","1","903","0","0","1","2019/02/12 14:59:59"
"20007","0","2019/02/12 15:00:00","1","1","903","0","0","1","2019/02/15 22:59:59"
"20008","0","2019/02/15 23:00:00","1","1","903","0","0","1","2019/02/28 11:59:59"
"20009","0","2019/12/20 5:00:00","1","1","906","0","0","0","2020/01/04 4:59:59"
"20010","0","2020/01/04 5:00:00","1","1","906","0","0","0","2020/01/10 11:59:59"
"20011","0","2023/08/15 15:00:00","60301","1","307","0","110007","0","2023/08/22 11:59:59"
"20012","0","2022/02/15 15:00:00","1","4","908","27005","0","0","2022/02/25 14:59:59"
"20013","0","2023/02/15 15:00:00","1","4","908","27008","0","0","2023/02/25 14:59:59"
"20014","0","2023/04/30 12:00:00","1","5","0","83","0","0","2023/05/15 14:59:59"
"20015","0","2023/05/15 15:00:00","1","5","0","84","0","0","2023/05/31 11:59:59"
"20016","0","2023/04/30 12:00:00","1","4","908","27009","0","0","2023/05/15 14:59:59"
"20017","0","2023/08/15 15:00:00","1","5","0","111","0","0","2023/08/31 11:59:59"
"20018","0","2023/08/15 15:00:00","1","5","0","112","0","0","2023/08/31 11:59:59"
"20019","0","2023/08/15 15:00:00","10201","6","0","114","0","0","2030/03/01 14:59:59"
"20020","0","2023/08/22 12:00:00","60302","1","307","0","110008","0","2023/08/26 11:59:59"
"20021","0","2024/10/24 12:00:00","60102","1","305","0","0","0","2024/10/28 11:59:59"
"20022","0","2025/12/21 12:00:00","60103","1","307","0","0","0","2025/12/31 11:59:59"
"20023","0","2023/12/31 12:00:00","1","4","908","27012","0","0","2024/01/11 11:59:59"
"20024","0","2024/02/15 0:00:00","90101","5","0","116","0","0","2024/12/31 11:59:59"
"20025","0","2024/02/15 0:00:00","1","5","0","117","0","0","2024/02/29 23:59:59"
"20026","0","2024/02/15 0:00:00","1","4","908","27013","0","0","2024/02/25 14:59:59"
"20027","0","2025/02/15 12:00:00","60211","1","305","0","70122","0","2025/02/20 11:59:59"
"20028","0","2025/02/20 12:00:00","60212","1","305","0","70123","0","2025/02/24 11:59:59"
"20029","0","2025/02/28 12:00:00","60213","1","305","0","70127","0","2025/03/03 18:59:59"
"20030","0","2025/02/24 12:00:00","60214","1","305","0","70125","0","2025/02/28 11:59:59"
"20031","0","2025/02/24 12:00:00","60215","1","305","0","70124","0","2025/02/28 11:59:59"
"20032","0","2025/12/31 12:00:00","60101","1","305","0","0","0","2026/01/15 11:59:59"
"20033","0","2024/04/30 12:00:00","1","4","908","27014","0","0","2024/05/20 23:59:59"
"20034","0","2024/04/30 12:00:00","1","5","0","120","0","0","2024/05/20 23:59:59"
"20035","0","2024/04/30 12:00:00","1","5","0","121","0","0","2024/05/20 23:59:59"
"20036","0","2024/04/30 12:00:00","1","5","0","122","0","0","2024/05/20 23:59:59"
"20037","0","2024/04/30 12:00:00","1","5","0","123","0","0","2024/05/20 23:59:59"
"20038","0","2024/04/30 12:00:00","1","5","0","124","0","0","2024/05/20 23:59:59"
"20039","0","2024/04/30 12:00:00","1","5","0","125","0","0","2024/05/20 23:59:59"
"20040","0","2024/04/30 12:00:00","1","5","0","126","0","0","2024/05/20 23:59:59"
"20041","0","2025/09/03 12:00:00","60111","1","307","0","110026","0","2025/09/08 11:59:59"
"20042","0","2025/10/03 12:00:00","60112","1","307","0","110027","0","2025/10/08 11:59:59"
"20043","0","2025/07/03 12:00:00","60113","1","307","0","110024","0","2025/07/08 11:59:59"
"20044","0","2025/08/10 12:00:00","60114","1","307","0","110025","0","2025/08/15 14:59:59"
"20045","0","2025/05/05 12:00:00","60115","1","307","0","110022","0","2025/05/10 11:59:59"
"20046","0","2024/08/15 15:00:00","1","4","908","27015","0","0","2024/08/31 23:59:59"
"20047","0","2024/08/15 15:00:00","1","5","0","128","0","0","2024/08/31 23:59:59"
"20048","0","2024/08/15 15:00:00","1","5","0","129","0","0","2024/08/31 23:59:59"
"20049","0","2024/08/15 15:00:00","1","5","0","130","0","0","2024/08/31 23:59:59"
"20050","0","2024/08/15 15:00:00","1","5","0","131","0","0","2024/08/31 23:59:59"
"20051","0","2024/08/15 15:00:00","1","5","0","132","0","0","2024/08/31 23:59:59"
"20052","0","2024/08/15 15:00:00","1","5","0","133","0","0","2024/08/31 23:59:59"
"20053","0","2024/08/15 15:00:00","1","5","0","134","0","0","2024/08/31 23:59:59"
"20054","0","2024/08/15 15:00:00","1","5","0","135","0","0","2024/08/31 23:59:59"
"20055","0","2024/08/15 15:00:00","1","5","0","136","0","0","2025/01/31 11:59:59"
"20056","0","2024/10/15 15:00:00","70202","8","0","137","0","0","2030/03/01 14:59:59"
"20057","0","2024/12/31 12:00:00","10101","4","908","27017","0","0","2025/01/14 23:59:59"
"20058","0","2024/12/31 12:00:00","70101","5","0","141","0","0","2025/01/14 23:59:59"
"20059","0","2024/12/31 12:00:00","70501","5","0","142","0","0","2025/01/14 23:59:59"
"20060","0","2024/12/31 12:00:00","70601","5","0","143","0","0","2025/01/14 23:59:59"
"20061","0","2024/12/31 12:00:00","70801","5","0","145","0","0","2025/01/14 23:59:59"
"20062","0","2024/12/31 12:00:00","70802","5","0","146","0","0","2025/01/14 23:59:59"
"20063","0","2024/12/31 12:00:00","70803","5","0","147","0","0","2025/01/14 23:59:59"
"20064","0","2024/12/31 12:00:00","90102","5","0","152","0","0","2025/05/31 11:59:59"
"20065","0","2026/01/15 12:00:00","60104","1","307","0","0","0","2026/01/31 11:59:59"
"20066","0","2025/02/15 15:00:00","10102","4","908","27018","0","0","2025/02/25 23:59:59"
"20067","0","2025/02/15 15:00:00","10103","4","908","27019","0","0","2025/02/25 23:59:59"
"20068","0","2025/02/15 15:00:00","70102","5","0","155","0","0","2025/02/25 23:59:59"
"20069","0","2025/02/15 15:00:00","70501","5","0","156","0","0","2030/03/01 14:59:59"
"20070","0","2025/02/15 15:00:00","90101","5","0","157","0","0","2025/07/31 11:59:59"
"20071","0","2025/02/15 15:00:00","70502","5","0","158","0","0","2025/02/25 23:59:59"
"20072","0","2025/02/15 15:00:00","70602","5","0","159","0","0","2025/02/25 23:59:59"
"20073","0","2025/02/15 15:00:00","70601","5","0","160","0","0","2030/03/01 14:59:59"
"20074","0","2025/02/15 15:00:00","70804","5","0","162","0","0","2025/02/25 23:59:59"
"20075","0","2025/02/15 15:00:00","70805","5","0","163","0","0","2025/02/25 23:59:59"
"20076","0","2025/02/15 15:00:00","70806","5","0","164","0","0","2025/02/25 23:59:59"
"20077","0","2025/04/30 12:00:00","10101","4","908","27020","0","0","2025/05/23 23:59:59"
"20078","0","2025/04/30 12:00:00","70104","5","0","183","0","0","2030/03/01 14:59:59"
"20079","0","2025/04/30 12:00:00","70201","5","0","174","0","0","2025/05/23 23:59:59"
"20080","0","2025/04/30 12:00:00","70301","2","0","0","0","0","2025/05/23 23:59:59"
"20081","0","2025/04/30 12:00:00","70401","2","0","0","0","0","2025/05/23 23:59:59"
"20082","0","2025/06/16 15:00:00","70101","5","0","189","0","0","2025/07/31 11:59:59"
"20083","0","2025/08/15 15:00:00","10101","4","908","27023","0","0","2025/08/31 23:59:59"
"20084","0","2025/08/15 15:00:00","70102","10","0","10","0","0","2025/08/31 23:59:59"
"20085","0","2025/08/15 15:00:00","70201","8","0","204","0","0","2030/03/01 14:59:59"
"20086","0","2025/08/15 15:00:00","70301","7","0","0","0","0","2025/08/31 23:59:59"
"20087","0","2025/08/15 15:00:00","70401","8","0","0","0","0","2025/08/31 23:59:59"
"20088","0","2025/08/15 15:00:00","60101","1","305","0","0","0","2025/08/31 11:59:59"
"20089","0","2025/10/24 12:00:00","60101","1","307","0","0","0","2025/10/31 11:59:59"
"20090","0","2025/10/24 12:00:00","70101","5","0","214","0","0","2025/11/03 11:59:59"
"20091","0","2025/11/14 15:00:00","60101","1","307","0","0","0","2025/11/30 11:59:59"
"20092","0","2025/11/30 12:00:00","60101","1","305","0","0","0","2025/12/10 11:59:59"
"20093","0","2025/12/15 15:00:00","60101","1","305","0","0","0","2025/12/21 11:59:59"
"20094","0","2025/12/10 12:00:00","70101","5","0","219","0","0","2025/12/21 11:59:59"
"20095","0","2025/12/31 12:00:00","70102","5","0","225","0","0","2026/01/15 11:59:59"
"20096","0","2025/12/31 12:00:00","10101","5","0","226","0","0","2026/01/15 11:59:59"
"20097","0","2025/12/31 12:00:00","70103","5","0","227","0","0","2026/01/31 11:59:59"
"40001","0","2019/01/23 5:00:00","1","1","107","0","0","0","2019/01/30 23:59:59"
"50018","0","2018/10/31 12:00:00","1","1","303","0","0","0","2018/11/03 18:59:59"
"50023","50018","2018/12/31 12:00:00","1","1","303","0","0","0","2019/01/03 18:59:59"
"50027","0","2019/02/15 23:00:00","1","1","303","0","0","0","2019/02/28 11:59:59"
"50033","50018","2019/04/30 12:00:00","1","1","303","0","0","0","2019/05/07 14:59:59"
"50047","0","2019/08/31 12:00:00","1","1","303","0","0","0","2019/09/03 20:59:59"
"50051","0","2019/09/29 12:00:00","1","1","303","0","0","0","2019/09/30 11:59:59"
"50061","0","2019/12/31 12:00:00","1","1","303","0","0","0","2020/01/03 18:59:59"
"50067","0","2020/02/15 15:00:00","1","1","303","0","0","0","2020/02/25 11:59:59"
"50079","0","2020/05/31 12:00:00","1","1","303","0","0","0","2020/06/03 18:59:59"
"50084","0","2020/06/30 12:00:00","1","1","303","0","0","0","2020/07/03 18:59:59"
"50094","0","2020/08/31 12:00:00","1","1","303","0","0","0","2020/09/03 18:59:59"
"50108","0","2020/12/31 12:00:00","1","1","303","0","0","0","2021/01/03 18:59:59"
"50119","0","2021/02/28 12:00:00","1","1","303","0","0","0","2021/03/03 18:59:59"
"50129","0","2021/04/28 12:00:00","1","1","303","0","0","0","2021/04/30 11:59:59"
"50140","0","2021/06/30 12:00:00","1","1","303","0","0","0","2021/07/03 18:59:59"
"50151","0","2021/08/31 12:00:00","1","1","303","0","0","0","2021/09/03 18:59:59"
"50162","0","2021/10/31 12:00:00","1","1","303","0","0","0","2021/11/03 18:59:59"
"50172","0","2021/12/31 12:00:00","1","1","303","0","0","0","2022/01/03 18:59:59"
"50183","0","2022/02/28 12:00:00","1","1","303","0","0","0","2022/03/03 18:59:59"
"50190","90039","2022/03/31 12:00:00","1","1","303","0","0","0","2022/04/03 18:59:59"
"50195","0","2022/04/30 12:00:00","1","1","303","0","0","0","2022/05/03 18:59:59"
"50200","90042","2022/05/28 12:00:00","1","1","303","0","0","0","2022/05/31 11:59:59"
"50217","0","2022/08/31 12:00:00","1","1","303","0","0","0","2022/09/03 18:59:59"
"50231","90053","2022/11/24 12:00:00","1","1","303","0","0","0","2022/11/27 11:59:59"
"50237","0","2022/12/31 12:00:00","1","1","303","0","0","0","2023/01/03 18:59:59"
"50248","0","2023/02/28 12:00:00","1","1","303","0","0","0","2023/03/03 18:59:59"
"50261","0","2023/05/24 12:00:00","1","1","303","0","0","0","2023/05/27 11:59:59"
"50267","0","2023/06/30 12:00:00","1","1","303","0","0","0","2023/07/03 18:59:59"
"50278","0","2023/08/31 12:00:00","1","1","303","0","0","0","2023/09/03 18:59:59"
"50291","0","2023/11/24 12:00:00","1","1","303","0","0","0","2023/11/27 11:59:59"
"50298","0","2023/12/31 12:00:00","1","1","303","0","0","0","2024/01/03 18:59:59"
"50309","0","2024/02/29 12:00:00","1","1","303","0","0","0","2024/03/03 18:59:59"
"50321","0","2024/04/30 12:00:00","1","1","303","0","0","0","2024/05/03 18:59:59"
"50331","90068","2024/06/30 12:00:00","1","1","303","0","0","0","2024/07/03 18:59:59"
"50341","0","2024/08/23 12:00:00","1","1","303","0","0","0","2024/08/26 18:59:59"
"50354","0","2024/10/28 12:00:00","1","1","303","0","0","0","2024/10/31 11:59:59"
"50365","0","2024/12/31 12:00:00","1","1","303","0","0","0","2025/01/03 18:59:59"
"50375","0","2025/02/28 12:00:00","30101","1","303","0","0","0","2025/03/03 18:59:59"
"50383","0","2025/04/30 12:00:00","30101","1","303","0","0","0","2025/05/03 18:59:59"
"50393","0","2025/06/27 12:00:00","30101","1","303","0","0","0","2025/06/30 11:59:59"
"50405","0","2025/08/31 12:00:00","30101","1","303","0","0","0","2025/09/08 11:59:59"
"50406","0","2025/09/08 12:00:00","30101","1","303","0","0","0","2025/09/16 14:59:59"
"50414","0","2025/10/31 12:00:00","30101","1","303","0","0","0","2025/11/03 11:59:59"
"50424","0","2025/12/31 12:00:00","30101","1","303","0","0","0","2026/01/03 11:59:59"
"60001","0","2018/10/18 15:00:00","1","1","304","0","0","0","2023/02/15 14:59:59"
"60002","0","2019/09/03 19:00:00","20101","1","306","0","0","0","2030/10/31 11:59:59"
"60003","0","2020/03/01 5:00:00","20201","1","308","0","0","0","2030/10/31 11:59:59"
"60004","0","2023/02/15 15:00:00","40101","1","304","0","0","0","2030/02/15 14:59:59"
"91185","0","2021/10/19 12:00:00","110101","1","510","118501","0","0","2030/10/31 11:59:59"
"91186","0","2022/11/15 15:00:00","110102","1","510","106901","0","0","2030/10/31 11:59:59"
"91187","0","2024/08/10 21:00:00","110103","1","510","118601","0","0","2030/10/31 11:59:59"
