f53321e76e17a866804215c7f0c6cddc1c41f594628c1df3254716c18274ccf3,06017a36be07f3747f021fd85be5ffebf9d5f7937a4b63d7e59bc8ceadd9a98d,07a1482e015e93a70b13c7c1f275df95b98ba9d7da853f7534483f3f2941c5db,f00b506b85e3700f22ad5635df0bdda785478ffa045888f609aebabea8a38ef8,5993e25a3e05be1c0470060a0faaf24ce667aac693447a73e6bf00986ab6f9c9,e2323e6df80f52104561da6708290766fb71d1709512f236d3bcb7529d1b4e19,de390c1cadc52732dc00b39925954595ae78534b0f9904b260d57bfd4af01d57,e276d493834762c33a83cae295ad95fc7523931914b1b549f56f96bc35b9e0d4,898329cc90c1ca8304181eb95fb112954c91cb83d653ba4e9d0437a3cb2fa6ed,5bd852938fbe4b811b5e0571cdf3c64d04889eaa6d63d7624af5acca91fa57de,4b1938ae54dbc13b562aef803cf999edbd88dc74b4d2aca19370e91599fcca1b,58e4e54984f00838d45ea8233a9fcbad4a63ae9bbc867dc49000405d60c4aafb,44158a4f1779f44ee785a953f363f4d909c6ce2d9fd3af8c9f58e8d90c33fba7,7d86e86cf2aa0f605d097db1456457d8ac6c38bf4cc3955970a7b3ed94889d44,b9cea987209b483c60238a9ec952a4ab333dd1ec0a0f1a21ffe099f663a0e200,501e373628278a82efddf271d9e309656e43936d290751719e8f9153ac378fb6
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1022114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31018","1","90006","1022115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1022116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1023101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1023102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1023103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1023104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31043","2","90006","1023105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1023106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1023107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1023108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1023109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1023110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1023111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1023112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1023113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1023114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1023115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1023116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1024101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1024102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1024103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1024104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31025","2","90006","1024105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1024106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1024107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1024108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1024109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1024110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1024111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1024112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1024113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1024114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1024115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1024116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1025101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1025102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1025103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1025104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31042","2","90006","1025105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1025106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1025107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1025108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1025109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1025110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1025111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1025112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1025113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1025114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1025115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1025116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1026101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1026102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1026103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1026104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31022","2","90006","1026105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1026106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1026107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1026108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1026109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1026110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1026111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1026112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1026113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1026114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1026115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1026116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1027101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1027102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1027103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1027104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31043","2","90006","1027105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1027106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1027107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1027108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1027109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1027110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1027111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1027112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1027113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1027114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1027115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1027116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1028101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1028102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1028103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1028104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31018","2","90006","1028105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1028106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1028107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1028108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1028109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31018","1","90006","1028110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1028111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1028112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1028113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1028114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31018","1","90006","1028115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1028116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1029101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1029102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1029103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1029104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31025","2","90006","1029105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1029106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1029107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1029108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1029109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1029110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1029111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1029112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1029113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1029114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1029115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1029116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1030101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1030102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1030103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1030104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31042","2","90006","1030105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1030106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1030107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1030108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1030109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1030110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1030111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1030112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1030113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1030114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1030115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1030116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1031101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1031102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1031103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1031104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31022","2","90006","1031105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1031106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1031107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1031108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1031109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1031110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1031111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1031112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1031113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1031114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1031115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1031116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1047101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1047102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1047103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1047104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31043","2","90006","1047105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1047106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1047107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1047108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1047109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1047110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1047111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1047112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1047113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1047114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1047115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1047116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1048101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1048102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1048103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1048104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31018","2","90006","1048105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1048106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1048107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1048108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1048109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31018","1","90006","1048110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1048111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1048112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1048113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1048114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31018","1","90006","1048115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1048116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1049101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1049102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1049103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1049104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31145","2","90006","1049105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1049106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1049107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1049108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1049109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31145","1","90006","1049110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1049111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1049112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1049113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1049114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31145","1","90006","1049115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1049116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1050101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1050102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1050103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1050104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31025","2","90006","1050105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1050106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1050107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1050108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1050109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1050110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1050111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1050112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1050113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1050114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1050115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1050116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1051101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1051102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1051103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1051104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31042","2","90006","1051105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1051106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1051107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1051108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1051109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1051110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1051111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1051112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1051113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1051114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1051115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1051116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1052101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1052102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1052103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1052104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31022","2","90006","1052105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1052106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1052107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1052108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1052109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1052110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1052111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1052112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1052113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1052114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1052115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1052116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1053101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1053102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1053103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1053104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31043","2","90006","1053105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1053106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1053107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1053108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1053109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1053110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1053111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1053112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1053113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1053114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1053115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1053116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1054101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1054102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1054103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1054104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31018","2","90006","1054105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1054106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1054107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1054108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1054109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31018","1","90006","1054110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1054111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1054112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1054113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1054114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31018","1","90006","1054115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1054116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1055101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1055102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1055103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1055104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31145","2","90006","1055105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1055106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1055107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1055108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1055109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31145","1","90006","1055110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1055111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1055112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1055113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1055114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31145","1","90006","1055115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1055116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1056101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1056102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1056103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1056104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31025","2","90006","1056105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1056106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1056107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1056108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1056109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1056110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1056111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1056112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1056113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1056114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1056115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1056116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1057101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1057102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1057103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1057104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31042","2","90006","1057105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1057106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1057107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1057108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1057109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1057110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1057111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1057112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1057113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1057114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1057115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1057116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1058101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1058102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1058103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1058104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31022","2","90006","1058105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1058106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1058107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1058108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1058109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1058110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1058111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1058112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1058113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1058114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1058115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1058116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1059101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1059102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1059103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1059104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31043","2","90006","1059105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1059106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1059107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1059108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1059109"
