6055b76828c2cd1abeea8a555069243ecbdaa793059ceb07ae8fee296380ae0b,42f6cd1ecd6cc6871239eacf655c9b50852a1a54f382964cf522b94fb7cf0007,33dbf97cc6d750f20ec7cd5e6130f58b7191ffdc425031ef7614d58ce2d0f92e,0a858e669790e16c6c8f34d496f1cf9b4b443500fb4038c2ee5a66fa9aa51572,e7f224aacaf9bd7d4e2482604eeb9f7e56be9f122e2ba6a13a2f8cb6109b6f93,a1601c7902b01548c0c334983a841bf4481863d72ddd48c24a797a16bc2268a1,2d9772a95044c250e27b2777002bb83c6f0e6300a57a18e9bbd9d2aa4a222ed9,332accaf10ba9552b88dea21013bdcfe7eefbf3bb337f23b2737292ed9df7b8a,a697eef928644b64282e5197924145e6da401c2577fada84dfecf419b5ab208a
"840010071","43","8010","8000","8000","0","8000","8000","840010071"
"840010081","43","8010","8000","8000","0","8000","8000","840010081"
"840010091","43","8010","8000","8000","0","8000","8000","840010091"
"840010101","43","8010","8000","8000","0","8000","8000","840010101"
"840010111","43","8010","8000","8000","0","8000","8000","840010111"
"840010121","43","8010","8000","8000","0","8000","8000","840010121"
"840010131","43","8010","8000","8000","0","8000","8000","840010131"
"840010141","43","8010","8000","8000","0","8000","8000","840010141"
"840010151","43","8010","8000","8000","0","8000","8000","840010151"
"840010161","43","8010","8000","8000","0","8000","8000","840010161"
"840010171","43","8010","8000","8000","0","8000","8000","840010171"
"840010181","43","8010","8000","8000","0","8000","8000","840010181"
"840010191","43","8010","8000","8000","0","8000","8000","840010191"
"840010201","43","8010","8000","8000","0","8000","8000","840010201"
"840010211","43","8010","8000","8000","0","8000","8000","840010211"
"840010221","43","8010","8000","8000","0","8000","8000","840010221"
"840010231","43","8010","8000","8000","0","8000","8000","840010231"
"840010241","43","8010","8000","8000","0","8000","8000","840010241"
"840010251","43","8010","8000","8000","0","8000","8000","840010251"
"840010261","43","8010","8000","8000","0","8000","8000","840010261"
"840010271","43","8010","8000","8000","0","8000","8000","840010271"
"840010281","43","8010","8000","8000","0","8000","8000","840010281"
"840010291","43","8010","8000","8000","0","8000","8000","840010291"
"840010301","43","8010","8000","8000","0","8000","8000","840010301"
"840010311","43","8020","8000","8000","0","8000","8000","840010311"
"840010321","43","8020","8000","8000","0","8000","8000","840010321"
"840010331","43","8020","8000","8000","0","8000","8000","840010331"
"840010341","43","8020","8000","8000","0","8000","8000","840010341"
"840010351","43","8020","8000","8000","0","8000","8000","840010351"
"840010361","43","8020","8000","8000","0","8000","8000","840010361"
"840010371","43","8020","8000","8000","0","8000","8000","840010371"
"840010381","43","8020","8000","8000","0","8000","8000","840010381"
"840010391","43","8020","8000","8000","0","8000","8000","840010391"
"840010401","43","8020","8000","8000","0","8000","8000","840010401"
"840010411","43","8020","8000","8000","0","8000","8000","840010411"
"840010421","43","8020","8000","8000","0","8000","8000","840010421"
"840010431","43","8020","8000","8000","0","8000","8000","840010431"
"840010441","43","8020","8000","8000","0","8000","8000","840010441"
"840010451","43","8020","8000","8000","0","8000","8000","840010451"
"840010461","43","8020","8000","8000","0","8000","8000","840010461"
"840010471","43","8020","8000","8000","0","8000","8000","840010471"
"840010481","43","8020","8000","8000","0","8000","8000","840010481"
"840010491","43","8020","8000","8000","0","8000","8000","840010491"
"840010501","43","8020","8000","8000","0","8000","8000","840010501"
"840010511","43","8020","8000","8000","0","8000","8000","840010511"
"840010521","43","8020","8000","8000","0","8000","8000","840010521"
"840010531","43","8020","8000","8000","0","8000","8000","840010531"
"840010541","43","8020","8000","8000","0","8000","8000","840010541"
"840010551","43","8020","8000","8000","0","8000","8000","840010551"
"840010561","43","8020","8000","8000","0","8000","8000","840010561"
"840010571","43","8020","8000","8000","0","8000","8000","840010571"
"840010581","43","8020","8000","8000","0","8000","8000","840010581"
"840010591","43","8020","8000","8000","0","8000","8000","840010591"
"840010601","43","8020","8000","8000","0","8000","8000","840010601"
"840010611","43","8020","8000","8000","0","8000","8000","840010611"
"840010621","43","8020","8000","8000","0","8000","8000","840010621"
"840010631","43","8020","8000","8000","0","8000","8000","840010631"
"840010641","43","8020","8000","8000","0","8000","8000","840010641"
"840010651","43","8020","8000","8000","0","8000","8000","840010651"
"840010661","43","8020","8000","8000","0","8000","8000","840010661"
"840010671","43","8020","8000","8000","0","8000","8000","840010671"
"840010681","43","8020","8000","8000","0","8000","8000","840010681"
"840010691","43","8020","8000","8000","0","8000","8000","840010691"
"840010701","43","8020","8000","8000","0","8000","8000","840010701"
"840010711","43","8020","8000","8000","0","8000","8000","840010711"
"840010721","43","8020","8000","8000","0","8000","8000","840010721"
"840010731","43","8020","8000","8000","0","8000","8000","840010731"
"840010741","43","8020","8000","8000","0","8000","8000","840010741"
"840010751","43","8020","8000","8000","0","8000","8000","840010751"
"840010761","43","8020","8000","8000","0","8000","8000","840010761"
"840010771","43","8020","8000","8000","0","8000","8000","840010771"
"840010781","43","8020","8000","8000","0","8000","8000","840010781"
"840010791","43","8020","8000","8000","0","8000","8000","840010791"
"840010801","43","8020","8000","8000","0","8000","8000","840010801"
"840010811","43","8020","8000","8000","0","8000","8000","840010811"
"840010821","43","8020","8000","8000","0","8000","8000","840010821"
"840010831","43","8020","8000","8000","0","8000","8000","840010831"
"840010841","43","8020","8000","8000","0","8000","8000","840010841"
"840010851","43","8020","8000","8000","0","8000","8000","840010851"
"840010861","43","8020","8000","8000","0","8000","8000","840010861"
"840010871","43","8020","8000","8000","0","8000","8000","840010871"
"840010881","43","8020","8000","8000","0","8000","8000","840010881"
"840010891","43","8020","8000","8000","0","8000","8000","840010891"
"840010901","43","8020","8000","8000","0","8000","8000","840010901"
"840010911","43","8020","8000","8000","0","8000","8000","840010911"
"840010921","43","8020","8000","8000","0","8000","8000","840010921"
"840010931","43","8020","8000","8000","0","8000","8000","840010931"
"840010941","43","8020","8000","8000","0","8000","8000","840010941"
"840010951","43","8020","8000","8000","0","8000","8000","840010951"
"840010961","43","8020","8000","8000","0","8000","8000","840010961"
"840010971","43","8020","8000","8000","0","8000","8000","840010971"
"840010981","43","8020","8000","8000","0","8000","8000","840010981"
"840010991","43","8020","8000","8000","0","8000","8000","840010991"
"840011001","43","8020","8000","8000","0","8000","8000","840011001"
"850010011","43","8000","8000","8010","0","8000","8000","850010011"
"850010021","43","8000","8000","8010","0","8000","8000","850010021"
"850010031","43","8000","8000","8010","0","8000","8000","850010031"
"850010041","43","8000","8000","8010","0","8000","8000","850010041"
"850010051","43","8000","8000","8010","0","8000","8000","850010051"
"850010061","43","8000","8000","8010","0","8000","8000","850010061"
"850010071","43","8000","8000","8010","0","8000","8000","850010071"
"850010081","43","8000","8000","8010","0","8000","8000","850010081"
"850010091","43","8000","8000","8010","0","8000","8000","850010091"
"850010101","43","8000","8000","8010","0","8000","8000","850010101"
"850010111","43","8000","8000","8010","0","8000","8000","850010111"
"850010121","43","8000","8000","8010","0","8000","8000","850010121"
"850010131","43","8000","8000","8010","0","8000","8000","850010131"
"850010141","43","8000","8000","8010","0","8000","8000","850010141"
"850010151","43","8000","8000","8010","0","8000","8000","850010151"
"850010161","43","8000","8000","8010","0","8000","8000","850010161"
"850010171","43","8000","8000","8010","0","8000","8000","850010171"
"850010181","43","8000","8000","8010","0","8000","8000","850010181"
"850010191","43","8000","8000","8010","0","8000","8000","850010191"
"850010201","43","8000","8000","8010","0","8000","8000","850010201"
"850010211","43","8000","8000","8010","0","8000","8000","850010211"
"850010221","43","8000","8000","8010","0","8000","8000","850010221"
"850010231","43","8000","8000","8010","0","8000","8000","850010231"
"850010241","43","8000","8000","8010","0","8000","8000","850010241"
"850010251","43","8000","8000","8010","0","8000","8000","850010251"
"850010261","43","8000","8000","8010","0","8000","8000","850010261"
"850010271","43","8000","8000","8010","0","8000","8000","850010271"
"850010281","43","8000","8000","8010","0","8000","8000","850010281"
"850010291","43","8000","8000","8010","0","8000","8000","850010291"
"850010301","43","8000","8000","8010","0","8000","8000","850010301"
"850010311","43","8000","8000","8020","0","8000","8000","850010311"
"850010321","43","8000","8000","8020","0","8000","8000","850010321"
"850010331","43","8000","8000","8020","0","8000","8000","850010331"
"850010341","43","8000","8000","8020","0","8000","8000","850010341"
"850010351","43","8000","8000","8020","0","8000","8000","850010351"
"850010361","43","8000","8000","8020","0","8000","8000","850010361"
"850010371","43","8000","8000","8020","0","8000","8000","850010371"
"850010381","43","8000","8000","8020","0","8000","8000","850010381"
"850010391","43","8000","8000","8020","0","8000","8000","850010391"
"850010401","43","8000","8000","8020","0","8000","8000","850010401"
"850010411","43","8000","8000","8020","0","8000","8000","850010411"
"850010421","43","8000","8000","8020","0","8000","8000","850010421"
"850010431","43","8000","8000","8020","0","8000","8000","850010431"
"850010441","43","8000","8000","8020","0","8000","8000","850010441"
"850010451","43","8000","8000","8020","0","8000","8000","850010451"
"850010461","43","8000","8000","8020","0","8000","8000","850010461"
"850010471","43","8000","8000","8020","0","8000","8000","850010471"
"850010481","43","8000","8000","8020","0","8000","8000","850010481"
"850010491","43","8000","8000","8020","0","8000","8000","850010491"
"850010501","43","8000","8000","8020","0","8000","8000","850010501"
"850010511","43","8000","8000","8020","0","8000","8000","850010511"
"850010521","43","8000","8000","8020","0","8000","8000","850010521"
"850010531","43","8000","8000","8020","0","8000","8000","850010531"
"850010541","43","8000","8000","8020","0","8000","8000","850010541"
"850010551","43","8000","8000","8020","0","8000","8000","850010551"
"850010561","43","8000","8000","8020","0","8000","8000","850010561"
"850010571","43","8000","8000","8020","0","8000","8000","850010571"
"850010581","43","8000","8000","8020","0","8000","8000","850010581"
"850010591","43","8000","8000","8020","0","8000","8000","850010591"
"850010601","43","8000","8000","8020","0","8000","8000","850010601"
"850010611","43","8000","8000","8020","0","8000","8000","850010611"
"850010621","43","8000","8000","8020","0","8000","8000","850010621"
"850010631","43","8000","8000","8020","0","8000","8000","850010631"
"850010641","43","8000","8000","8020","0","8000","8000","850010641"
"850010651","43","8000","8000","8020","0","8000","8000","850010651"
"850010661","43","8000","8000","8020","0","8000","8000","850010661"
"850010671","43","8000","8000","8020","0","8000","8000","850010671"
"850010681","43","8000","8000","8020","0","8000","8000","850010681"
"850010691","43","8000","8000","8020","0","8000","8000","850010691"
"850010701","43","8000","8000","8020","0","8000","8000","850010701"
"850010711","43","8000","8000","8020","0","8000","8000","850010711"
"850010721","43","8000","8000","8020","0","8000","8000","850010721"
"850010731","43","8000","8000","8020","0","8000","8000","850010731"
"850010741","43","8000","8000","8020","0","8000","8000","850010741"
"850010751","43","8000","8000","8020","0","8000","8000","850010751"
"850010761","43","8000","8000","8020","0","8000","8000","850010761"
"850010771","43","8000","8000","8020","0","8000","8000","850010771"
"850010781","43","8000","8000","8020","0","8000","8000","850010781"
"850010791","43","8000","8000","8020","0","8000","8000","850010791"
"850010801","43","8000","8000","8020","0","8000","8000","850010801"
"850010811","43","8000","8000","8020","0","8000","8000","850010811"
"850010821","43","8000","8000","8020","0","8000","8000","850010821"
"850010831","43","8000","8000","8020","0","8000","8000","850010831"
"850010841","43","8000","8000","8020","0","8000","8000","850010841"
"850010851","43","8000","8000","8020","0","8000","8000","850010851"
"850010861","43","8000","8000","8020","0","8000","8000","850010861"
"850010871","43","8000","8000","8020","0","8000","8000","850010871"
"850010881","43","8000","8000","8020","0","8000","8000","850010881"
"850010891","43","8000","8000","8020","0","8000","8000","850010891"
"850010901","43","8000","8000","8020","0","8000","8000","850010901"
"850010911","43","8000","8000","8020","0","8000","8000","850010911"
"850010921","43","8000","8000","8020","0","8000","8000","850010921"
"850010931","43","8000","8000","8020","0","8000","8000","850010931"
"850010941","43","8000","8000","8020","0","8000","8000","850010941"
"850010951","43","8000","8000","8020","0","8000","8000","850010951"
"850010961","43","8000","8000","8020","0","8000","8000","850010961"
"850010971","43","8000","8000","8020","0","8000","8000","850010971"
"850010981","43","8000","8000","8020","0","8000","8000","850010981"
"850010991","43","8000","8000","8020","0","8000","8000","850010991"
"850011001","43","8000","8000","8020","0","8000","8000","850011001"
"924070100","46","8000","8000","8000","0","8010","8000","924070100"
"924070200","46","8000","8000","8000","0","8010","8000","924070200"
"924070300","46","8000","8000","8000","0","8010","8000","924070300"
"924071100","47","8000","8000","8000","0","8010","8000","924071100"
"924071200","47","8000","8000","8000","0","8010","8000","924071200"
"924071300","47","8000","8000","8000","0","8010","8000","924071300"
"924071400","47","8000","8000","8000","0","8010","8000","924071400"
"924072100","47","8000","8000","8000","0","8010","8000","924072100"
"924072200","47","8000","8000","8000","0","8010","8000","924072200"
"924072300","47","8000","8000","8000","0","8010","8000","924072300"
"924072400","47","8000","8000","8000","0","8010","8000","924072400"
"924073100","47","8000","8000","8000","0","8010","8000","924073100"
"924073200","47","8000","8000","8000","0","8010","8000","924073200"
"924073300","47","8000","8000","8000","0","8010","8000","924073300"
"924073400","47","8000","8000","8000","0","8010","8000","924073400"
"924080100","46","8000","8000","8000","0","8000","8010","924080100"
"924080200","46","8000","8000","8000","0","8000","8010","924080200"
"924080300","46","8000","8000","8000","0","8000","8010","924080300"
"924081100","47","8000","8000","8000","0","8000","8010","924081100"
"924081200","47","8000","8000","8000","0","8000","8010","924081200"
"924081300","47","8000","8000","8000","0","8000","8010","924081300"
"924081400","47","8000","8000","8000","0","8000","8010","924081400"
"924082100","47","8000","8000","8000","0","8000","8010","924082100"
"924082200","47","8000","8000","8000","0","8000","8010","924082200"
"924082300","47","8000","8000","8000","0","8000","8010","924082300"
"924082400","47","8000","8000","8000","0","8000","8010","924082400"
"924083100","47","8000","8000","8000","0","8000","8010","924083100"
"924083200","47","8000","8000","8000","0","8000","8010","924083200"
"924083300","47","8000","8000","8000","0","8000","8010","924083300"
"924083400","47","8000","8000","8000","0","8000","8010","924083400"
"924090100","46","8000","8000","8010","0","8000","8000","924090100"
"924090200","46","8000","8000","8010","0","8000","8000","924090200"
"924090300","46","8000","8000","8010","0","8000","8000","924090300"
"924091100","47","8000","8000","8010","0","8000","8000","924091100"
"924091200","47","8000","8000","8010","0","8000","8000","924091200"
"924091300","47","8000","8000","8010","0","8000","8000","924091300"
"924091400","47","8000","8000","8010","0","8000","8000","924091400"
"924092100","47","8000","8000","8010","0","8000","8000","924092100"
"924092200","47","8000","8000","8010","0","8000","8000","924092200"
"924092300","47","8000","8000","8010","0","8000","8000","924092300"
"924092400","47","8000","8000","8010","0","8000","8000","924092400"
"924093100","47","8000","8000","8010","0","8000","8000","924093100"
"924093200","47","8000","8000","8010","0","8000","8000","924093200"
"924093300","47","8000","8000","8010","0","8000","8000","924093300"
"924093400","47","8000","8000","8010","0","8000","8000","924093400"
"924100100","46","8010","8000","8000","0","8000","8000","924100100"
"924100200","46","8010","8000","8000","0","8000","8000","924100200"
"924100300","46","8010","8000","8000","0","8000","8000","924100300"
"924101100","47","8010","8000","8000","0","8000","8000","924101100"
"924101200","47","8010","8000","8000","0","8000","8000","924101200"
"924101300","47","8010","8000","8000","0","8000","8000","924101300"
"924101400","47","8010","8000","8000","0","8000","8000","924101400"
"924102100","47","8010","8000","8000","0","8000","8000","924102100"
"924102200","47","8010","8000","8000","0","8000","8000","924102200"
"924102300","47","8010","8000","8000","0","8000","8000","924102300"
"924102400","47","8010","8000","8000","0","8000","8000","924102400"
"924103100","47","8010","8000","8000","0","8000","8000","924103100"
"924103200","47","8010","8000","8000","0","8000","8000","924103200"
"924103300","47","8010","8000","8000","0","8000","8000","924103300"
"924103400","47","8010","8000","8000","0","8000","8000","924103400"
"924110100","46","8000","8000","8000","0","8010","8000","924110100"
"924110200","46","8000","8000","8000","0","8010","8000","924110200"
"924110300","46","8000","8000","8000","0","8010","8000","924110300"
"924111100","47","8000","8000","8000","0","8010","8000","924111100"
"924111200","47","8000","8000","8000","0","8010","8000","924111200"
"924111300","47","8000","8000","8000","0","8010","8000","924111300"
"924111400","47","8000","8000","8000","0","8010","8000","924111400"
"924112100","47","8000","8000","8000","0","8010","8000","924112100"
"924112200","47","8000","8000","8000","0","8010","8000","924112200"
"924112300","47","8000","8000","8000","0","8010","8000","924112300"
"924112400","47","8000","8000","8000","0","8010","8000","924112400"
"924113100","47","8000","8000","8000","0","8010","8000","924113100"
"924113200","47","8000","8000","8000","0","8010","8000","924113200"
"924113300","47","8000","8000","8000","0","8010","8000","924113300"
"924113400","47","8000","8000","8000","0","8010","8000","924113400"
"924120100","46","8000","8010","8000","0","8000","8000","924120100"
"924120200","46","8000","8010","8000","0","8000","8000","924120200"
"924120300","46","8000","8010","8000","0","8000","8000","924120300"
"924121100","47","8000","8010","8000","0","8000","8000","924121100"
"924121200","47","8000","8010","8000","0","8000","8000","924121200"
"924121300","47","8000","8010","8000","0","8000","8000","924121300"
"924121400","47","8000","8010","8000","0","8000","8000","924121400"
"924122100","47","8000","8010","8000","0","8000","8000","924122100"
"924122200","47","8000","8010","8000","0","8000","8000","924122200"
"924122300","47","8000","8010","8000","0","8000","8000","924122300"
"924122400","47","8000","8010","8000","0","8000","8000","924122400"
"924123100","47","8000","8010","8000","0","8000","8000","924123100"
"924123200","47","8000","8010","8000","0","8000","8000","924123200"
"924123300","47","8000","8010","8000","0","8000","8000","924123300"
"924123400","47","8000","8010","8000","0","8000","8000","924123400"
"924140100","46","8000","8000","8000","0","8000","8010","924140100"
"924140200","46","8000","8000","8000","0","8000","8010","924140200"
"924140300","46","8000","8000","8000","0","8000","8010","924140300"
"924141100","47","8000","8000","8000","0","8000","8010","924141100"
"924141200","47","8000","8000","8000","0","8000","8010","924141200"
"924141300","47","8000","8000","8000","0","8000","8010","924141300"
"924141400","47","8000","8000","8000","0","8000","8010","924141400"
"924142100","47","8000","8000","8000","0","8000","8010","924142100"
"924142200","47","8000","8000","8000","0","8000","8010","924142200"
"924142300","47","8000","8000","8000","0","8000","8010","924142300"
"924142400","47","8000","8000","8000","0","8000","8010","924142400"
"924143100","47","8000","8000","8000","0","8000","8010","924143100"
"924143200","47","8000","8000","8000","0","8000","8010","924143200"
"924143300","47","8000","8000","8000","0","8000","8010","924143300"
"924143400","47","8000","8000","8000","0","8000","8010","924143400"
"924150100","46","8000","8010","8000","0","8000","8000","924150100"
"924150200","46","8000","8010","8000","0","8000","8000","924150200"
"924150300","46","8000","8010","8000","0","8000","8000","924150300"
"924151100","47","8000","8010","8000","0","8000","8000","924151100"
"924151200","47","8000","8010","8000","0","8000","8000","924151200"
"924151300","47","8000","8010","8000","0","8000","8000","924151300"
"924151400","47","8000","8010","8000","0","8000","8000","924151400"
"924152100","47","8000","8010","8000","0","8000","8000","924152100"
"924152200","47","8000","8010","8000","0","8000","8000","924152200"
"924152300","47","8000","8010","8000","0","8000","8000","924152300"
"924152400","47","8000","8010","8000","0","8000","8000","924152400"
"924153100","47","8000","8010","8000","0","8000","8000","924153100"
"924153200","47","8000","8010","8000","0","8000","8000","924153200"
"924153300","47","8000","8010","8000","0","8000","8000","924153300"
"924153400","47","8000","8010","8000","0","8000","8000","924153400"
"924160100","46","8010","8000","8000","0","8000","8000","924160100"
"924160200","46","8010","8000","8000","0","8000","8000","924160200"
"924160300","46","8010","8000","8000","0","8000","8000","924160300"
"924161100","47","8010","8000","8000","0","8000","8000","924161100"
"924161200","47","8010","8000","8000","0","8000","8000","924161200"
"924161300","47","8010","8000","8000","0","8000","8000","924161300"
"924161400","47","8010","8000","8000","0","8000","8000","924161400"
"924162100","47","8010","8000","8000","0","8000","8000","924162100"
"924162200","47","8010","8000","8000","0","8000","8000","924162200"
"924162300","47","8010","8000","8000","0","8000","8000","924162300"
"924162400","47","8010","8000","8000","0","8000","8000","924162400"
"924163100","47","8010","8000","8000","0","8000","8000","924163100"
"924163200","47","8010","8000","8000","0","8000","8000","924163200"
"924163300","47","8010","8000","8000","0","8000","8000","924163300"
"924163400","47","8010","8000","8000","0","8000","8000","924163400"
"924170100","46","8000","8000","8010","0","8000","8000","924170100"
"924170200","46","8000","8000","8010","0","8000","8000","924170200"
"924170300","46","8000","8000","8010","0","8000","8000","924170300"
"924171100","47","8000","8000","8010","0","8000","8000","924171100"
"924171200","47","8000","8000","8010","0","8000","8000","924171200"
"924171300","47","8000","8000","8010","0","8000","8000","924171300"
"924171400","47","8000","8000","8010","0","8000","8000","924171400"
"924172100","47","8000","8000","8010","0","8000","8000","924172100"
"924172200","47","8000","8000","8010","0","8000","8000","924172200"
"924172300","47","8000","8000","8010","0","8000","8000","924172300"
"924172400","47","8000","8000","8010","0","8000","8000","924172400"
"924173100","47","8000","8000","8010","0","8000","8000","924173100"
"924173200","47","8000","8000","8010","0","8000","8000","924173200"
"924173300","47","8000","8000","8010","0","8000","8000","924173300"
"924173400","47","8000","8000","8010","0","8000","8000","924173400"
"924180100","46","8000","8000","8000","0","8010","8000","924180100"
"924180200","46","8000","8000","8000","0","8010","8000","924180200"
"924180300","46","8000","8000","8000","0","8010","8000","924180300"
"924181100","47","8000","8000","8000","0","8010","8000","924181100"
"924181200","47","8000","8000","8000","0","8010","8000","924181200"
"924181300","47","8000","8000","8000","0","8010","8000","924181300"
"924181400","47","8000","8000","8000","0","8010","8000","924181400"
"924182100","47","8000","8000","8000","0","8010","8000","924182100"
"924182200","47","8000","8000","8000","0","8010","8000","924182200"
"924182300","47","8000","8000","8000","0","8010","8000","924182300"
"924182400","47","8000","8000","8000","0","8010","8000","924182400"
"924183100","47","8000","8000","8000","0","8010","8000","924183100"
"924183200","47","8000","8000","8000","0","8010","8000","924183200"
"924183300","47","8000","8000","8000","0","8010","8000","924183300"
"924183400","47","8000","8000","8000","0","8010","8000","924183400"
"924190100","46","8000","8010","8000","0","8000","8000","924190100"
"924190200","46","8000","8010","8000","0","8000","8000","924190200"
"924190300","46","8000","8010","8000","0","8000","8000","924190300"
"924191100","47","8000","8010","8000","0","8000","8000","924191100"
"924191200","47","8000","8010","8000","0","8000","8000","924191200"
"924191300","47","8000","8010","8000","0","8000","8000","924191300"
"924191400","47","8000","8010","8000","0","8000","8000","924191400"
"924192100","47","8000","8010","8000","0","8000","8000","924192100"
"924192200","47","8000","8010","8000","0","8000","8000","924192200"
"924192300","47","8000","8010","8000","0","8000","8000","924192300"
"924192400","47","8000","8010","8000","0","8000","8000","924192400"
"924193100","47","8000","8010","8000","0","8000","8000","924193100"
"924193200","47","8000","8010","8000","0","8000","8000","924193200"
"924193300","47","8000","8010","8000","0","8000","8000","924193300"
"924193400","47","8000","8010","8000","0","8000","8000","924193400"
"924200100","46","8010","8000","8000","0","8000","8000","924200100"
"924200200","46","8010","8000","8000","0","8000","8000","924200200"
"924200300","46","8010","8000","8000","0","8000","8000","924200300"
"924201100","47","8010","8000","8000","0","8000","8000","924201100"
"924201200","47","8010","8000","8000","0","8000","8000","924201200"
"924201300","47","8010","8000","8000","0","8000","8000","924201300"
"924201400","47","8010","8000","8000","0","8000","8000","924201400"
"924202100","47","8010","8000","8000","0","8000","8000","924202100"
"924202200","47","8010","8000","8000","0","8000","8000","924202200"
"924202300","47","8010","8000","8000","0","8000","8000","924202300"
"924202400","47","8010","8000","8000","0","8000","8000","924202400"
"924203100","47","8010","8000","8000","0","8000","8000","924203100"
"924203200","47","8010","8000","8000","0","8000","8000","924203200"
"924203300","47","8010","8000","8000","0","8000","8000","924203300"
"924203400","47","8010","8000","8000","0","8000","8000","924203400"
"924010100","46","8000","8000","8000","0","8010","8000","924210100"
"924010200","46","8000","8000","8000","0","8010","8000","924210200"
"924010300","46","8000","8000","8000","0","8010","8000","924210300"
"924211100","47","8000","8000","8000","0","8010","8000","924211100"
"924211200","47","8000","8000","8000","0","8010","8000","924211200"
"924211300","47","8000","8000","8000","0","8010","8000","924211300"
"924211400","47","8000","8000","8000","0","8010","8000","924211400"
"924212100","47","8000","8000","8000","0","8010","8000","924212100"
"924212200","47","8000","8000","8000","0","8010","8000","924212200"
"924212300","47","8000","8000","8000","0","8010","8000","924212300"
"924212400","47","8000","8000","8000","0","8010","8000","924212400"
"924213100","47","8000","8000","8000","0","8010","8000","924213100"
"924213200","47","8000","8000","8000","0","8010","8000","924213200"
"924213300","47","8000","8000","8000","0","8010","8000","924213300"
"924213400","47","8000","8000","8000","0","8010","8000","924213400"
"924020100","46","8000","8000","8000","0","8000","8010","924220100"
"924020200","46","8000","8000","8000","0","8000","8010","924220200"
"924020300","46","8000","8000","8000","0","8000","8010","924220300"
"924221100","47","8000","8000","8000","0","8000","8010","924221100"
"924221200","47","8000","8000","8000","0","8000","8010","924221200"
"924221300","47","8000","8000","8000","0","8000","8010","924221300"
"924221400","47","8000","8000","8000","0","8000","8010","924221400"
"924222100","47","8000","8000","8000","0","8000","8010","924222100"
"924222200","47","8000","8000","8000","0","8000","8010","924222200"
"924222300","47","8000","8000","8000","0","8000","8010","924222300"
"924222400","47","8000","8000","8000","0","8000","8010","924222400"
"924223100","47","8000","8000","8000","0","8000","8010","924223100"
"924223200","47","8000","8000","8000","0","8000","8010","924223200"
"924223300","47","8000","8000","8000","0","8000","8010","924223300"
"924223400","47","8000","8000","8000","0","8000","8010","924223400"
"924040100","46","8010","8000","8000","0","8000","8000","924230100"
"924040200","46","8010","8000","8000","0","8000","8000","924230200"
"924040300","46","8010","8000","8000","0","8000","8000","924230300"
"924231100","47","8010","8000","8000","0","8000","8000","924231100"
"924231200","47","8010","8000","8000","0","8000","8000","924231200"
"924231300","47","8010","8000","8000","0","8000","8000","924231300"
"924231400","47","8010","8000","8000","0","8000","8000","924231400"
"924232100","47","8010","8000","8000","0","8000","8000","924232100"
"924232200","47","8010","8000","8000","0","8000","8000","924232200"
"924232300","47","8010","8000","8000","0","8000","8000","924232300"
"924232400","47","8010","8000","8000","0","8000","8000","924232400"
"924233100","47","8010","8000","8000","0","8000","8000","924233100"
"924233200","47","8010","8000","8000","0","8000","8000","924233200"
"924233300","47","8010","8000","8000","0","8000","8000","924233300"
"924233400","47","8010","8000","8000","0","8000","8000","924233400"
"924010100","46","8000","8000","8000","0","8010","8000","924240100"
"924010200","46","8000","8000","8000","0","8010","8000","924240200"
"924010300","46","8000","8000","8000","0","8010","8000","924240300"
"924241100","47","8000","8000","8000","0","8010","8000","924241100"
"924241200","47","8000","8000","8000","0","8010","8000","924241200"
"924241300","47","8000","8000","8000","0","8010","8000","924241300"
"924241400","47","8000","8000","8000","0","8010","8000","924241400"
"924242100","47","8000","8000","8000","0","8010","8000","924242100"
"924242200","47","8000","8000","8000","0","8010","8000","924242200"
"924242300","47","8000","8000","8000","0","8010","8000","924242300"
"924242400","47","8000","8000","8000","0","8010","8000","924242400"
"924243100","47","8000","8000","8000","0","8010","8000","924243100"
"924243200","47","8000","8000","8000","0","8010","8000","924243200"
"924243300","47","8000","8000","8000","0","8010","8000","924243300"
"924243400","47","8000","8000","8000","0","8010","8000","924243400"
"924030100","46","8000","8010","8000","0","8000","8000","924250100"
"924030200","46","8000","8010","8000","0","8000","8000","924250200"
"924030300","46","8000","8010","8000","0","8000","8000","924250300"
"924251100","47","8000","8010","8000","0","8000","8000","924251100"
"924251200","47","8000","8010","8000","0","8000","8000","924251200"
"924251300","47","8000","8010","8000","0","8000","8000","924251300"
"924251400","47","8000","8010","8000","0","8000","8000","924251400"
"924252100","47","8000","8010","8000","0","8000","8000","924252100"
"924252200","47","8000","8010","8000","0","8000","8000","924252200"
"924252300","47","8000","8010","8000","0","8000","8000","924252300"
"924252400","47","8000","8010","8000","0","8000","8000","924252400"
"924253100","47","8000","8010","8000","0","8000","8000","924253100"
"924253200","47","8000","8010","8000","0","8000","8000","924253200"
"924253300","47","8000","8010","8000","0","8000","8000","924253300"
"924253400","47","8000","8010","8000","0","8000","8000","924253400"
"924020100","46","8000","8000","8000","0","8000","8010","924260100"
"924020200","46","8000","8000","8000","0","8000","8010","924260200"
"924020300","46","8000","8000","8000","0","8000","8010","924260300"
"924261100","47","8000","8000","8000","0","8000","8010","924261100"
"924261200","47","8000","8000","8000","0","8000","8010","924261200"
