f187b039acb782888910750742e19dfcdb4c0a5fe7c99365ab6594240b511d15,d2de65bdd8f15f57f156feba0345a92600feaa9902a1f99adc65302a15076aac,21104038f74cb8254b395cee3d97afbe7d7cbb51f18eaaf68b9d5c449f93e8a3,872ec8da6e9933c639e035aa78c727d6c55f37da69c88f6eca39031cd9f6fc21,9c7f77a5a9d23ceabd38e1d841ae0852f748ebff59890768b6fa98c5a06af85d,6dd457fd98c84fb3a780eca21f74b1f1d93da7f6fc2ee09d860bfa272440aa0d,46a4beee1a3786471fe9342add53426a8673bf695d1a57c6c47379d7977eb1a4,a29afc8ace36c0fc75ae1f8ba9852b494dfc3792dae23edf67e3d866762ef1b6,4ca8dc398a5e2c1da97e199118a959376024da37ab85f71dd644220531a4625d,82a655bc8c5179f68509bc237b5b51770d6a671060b75f81e553ad7a44901d83,94debfb8946aee8f3f989574a83b2a634a4d0ffeb836e5564c0d5a8487949717,8379bde0493b5184b88e992319d99e1a7716cd4580e3f7a026697b39c3b8f5df,1e06d320817b49a67160cacba7832baaba1da250556729102a977382daf9f541,22fbee69e8469a234c155a25c8fabe1a64575c30ca8f461f986e1f43c0734371,6b09362201a02a61198c23c4f3b6e10507c70326ce7c10340443654d016fa286,bcb1b73b351d8c541d56d6e7a059516cbe9b383c7a455ddf424d75fcac67c4b2,bc29abeb2dfd1e768aed462fa5ecd69b4b2a4f4eb24221aedbc24c7aa4325a33,b6a439992f196d79f5e4080993c6ae656f29bc1b92d1b235ff636b051f74fc00,5ed3ff18647dc91aaeb3e1362701e4d14007f33d7ceef91e1fe935ddff3cd03d,06e9cf18a3cab9f94b764cff15792c7247991393800992a1b29e5bab1481f5cd,abbeaf63b5e7b72aad2acf684e9b363b05987789ae33f60525f1122e153f1787
"105166","0","0","0","0","0","0","星核槍エルツボルグ","0","5","0","25.4","槍","1","0","0","0","0","0","0","30"
"105167","0","0","0","0","0","0","聖鹿槍アルマベナード","0","5","0","27.8","弓","0.6","0","0","0","0","0","0","50"
"105191","0","0","0","0","0.2","0","ネクロディムアックス","0","5","0.4","24","斧","0","0","0","0","0","0","0","0"
"105192","0","0","0","0","0","0","神判の聖斧","0","5","0","24","斧","0","0","0","0","0","0.6","2","0"
"105193","0","0","0","0","0","0","ガイアアクス","0","5","0","26","斧","0","0","0","0","0","0","2.4","12"
"105194","0","0","0","20","0","0","神轟斧テラブレイク","0","5","0","28","斧","0","0","0","0","0","0","2.4","0"
"105195","0","0","0","0","0","0","機操斧コアブレイカー","0","5","0","30.2","斧","0","0","0","0.2","0","0","0","0"
"105196","0","0","0","0","0","0","ターコイズ・ノア","0","5","0","34","斧","0","0","0","0","0","0","0","0"
"105197","0","0","0","0","0","0","炎羆帝の爪戦斧","0","5","0","30","斧","0","0","0","0","0","0","4","40"
"105221","0","0","2","0","0","20","ゼノスフィアロッド","0","5","0","0","攻撃杖","0","0","0","0","0.6","0","0","0"
"105222","4","0","2.4","0","0","22","ジェネシスロッド","0","5","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"105223","0","0","2.8","0","0","23.6","ケラウノスワンド","0","5","0","0","攻撃杖","0","0","0","0","0","0.4","0","0"
"105224","2","0","3.2","0","0","25.6","黒蛇龍の杖","0","5","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"105225","0","0","2","0","0","29.2","月淵杖サクリファイス","0","5","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"105226","4","0","0","0","0","30.8","清雅なる翠蝶杖","0","5","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"105227","0","0","2.4","0","0","34.4","黒蛇の魔炎杖","0","5","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"105251","0","0","0","24","0","19","フレイアムルロッド","0","5","0","0","回復杖","0","0","1.2","0.8","0","0","0","0"
"105252","2","0","0","0","0","18.4","神花の聖杖","0","5","0","0","回復杖","0.4","0","0","0.6","0.4","0","0","0"
"105253","0","0","0","24","0","20","アトランティスロッド","0","5","0","0","回復杖","0.6","0","0","0.8","0","0","0","0"
"105254","0","0","0","0","0","22","天杖ステラスフィア","0","5","0","0","回復杖","0.6","0","0","0.8","0","0","0","12"
"105255","0","0","0","0","0","25.4","世界樹の枝杖","0","5","0","0","回復杖","0.4","0","1","0.4","0","0","0","0"
"105256","0","0","0","0","0","30.4","炎鳥杖レイズフレア","0","5","0","0","回復杖","0.2","0","0.2","0.4","0","0","0","0"
"105257","0","0","0","0","0","27.2","白蛇の水聖杖","0","5","0","0","回復杖","0.8","0","0","1","0","0","0","0"
"105281","0","0","0","0","0","0","ファンタズムメイル","0","5","0","6.4","軽装鎧","1.2","0","0","0.8","0","0.6","0","20"
"105282","0","0","0","0","0","0","九天の鎧","0","5","0","8.4","軽装鎧","1.2","0","0","1.2","0","0","0","16"
"105283","0","0","0","0","0","0","レイジクイーンドレス","0","5","0","8.8","軽装鎧","1.4","0","0","1","0","0","0","16"
"105284","2.4","0","0","0","0","0","閃華の舞鎧","0","5","0","9.6","軽装鎧","1.2","0","0","1.2","0","0","0","0"
"105285","0","0","0","0","0","0","麗装ソウルローゼス","0","5","0","14","軽装鎧","1.6","0","0","0.4","0","0","1.8","0"
"105286","0","0","0","0","0","0","極南天の烈蒼鎧","0","5","0","16.2","軽装鎧","1.2","0","0","0.8","0","0","0","0"
"105287","0","0","0","0","0","0","聖光のリリープレート","0","5","0","18.4","軽装鎧","0.6","0","0","1","0","0","4","0"
"105311","0","0","0","0","0","0","蒼輝の鎧","0","5","0","0","重装鎧","2","0","0","1.8","0","0","0","24"
"105312","0","0","0","20","0","0","聖櫻の鎧","0","5","0","0","重装鎧","2.2","0","0","2","0","0","0","0"
"105313","0","0","0","0","0","0","煌金の王鎧","0","5","0","0","重装鎧","2.4","0","0","1.6","0.2","0","0","10"
"105314","0","0","0","0","0","0","烈風の俊鎧","0","5","0","0","重装鎧","2.4","0","0","2","0","0","0","14"
"105315","0","0","0","10","0","0","熾白銀の鏡鎧","0","5","0","0","重装鎧","1.8","0","0","2.6","0","0","0","20"
"105316","0","0","0","0","0","0","極北天の覇焔鎧","0","5","0","0","重装鎧","3.2","0","0","1.8","0","0","0","15"
"105317","0","0","0","0","0","0","覇王樹の棘針鎧","0","5","0","0","重装鎧","3","0","0","1.8","0","0","0","42"
"105341","0","0","0","0","2","0","イージスコート","0","5","0","6.8","服","0.8","0","0","0.4","0","0","0","20"
"105342","0","0","0","0","0","0","メイデンクロース","0.4","5","0","0","服","1.2","0","0","2","0","0","0","32"
"105343","0","0","0","0","0","0","鬼焔の闘衣","0","5","0","13","服","1","0","0","0.8","0","0","2","0"
"105344","0","0","0","0","0","0","極黒の冥衣","0","5","0","13.2","服","1","0","0","0.8","0","0","2.4","0"
"105345","0","0","0","0","1","0","流蒼装アズールロンド","0","5","0","13.6","服","1.2","0","0","0.4","0","0","0","0"
"105346","0","0","0","30","0","0","極東天の碧風装","0","5","0","12.4","服","1.4","0","0","1","0","0","0","0"
"105347","0","0","0","0","0","0","白霞の純花装","0.4","5","0","13.6","服","1.2","0","0","1","0","0","2.4","0"
"105371","0","0","0","0","0","4","純潔の巫女装束","0","5","0","0","魔法服","1","0","0","1.4","0","0.6","0","24"
"105372","0","0","1.6","0","0","8.6","エンプレスローブ","0","5","0","0","魔法服","1","0","0","1.4","0","0","0","0"
"105373","0","0","2","0","0","9.6","エクゾマギアローブ","0","5","0","0","魔法服","0.8","0","0","1.4","0","0","0","0"
"105374","0","0","0","0","0","8.6","爽氷の天衣","0","5","0","0","魔法服","1.2","0","0","1.4","0","0","0","16"
"105375","0","0","2.6","0","0","9.2","星詠みの聖霊衣","0","5","0","0","魔法服","1","0","0","1.6","0","0","0","0"
"105376","0","0","3","0","0","10.4","極西天の聖導衣","0","5","0","0","魔法服","0.8","0","0","1.8","0","0","0","0"
"105377","0","0","1.6","0","0","12","緋天のチューリップドレス","0","5","0","0","魔法服","1.2","0","0","1.8","0","0","0","0"
"105401","0","0","0","0","0","0","星詠みの円盾","0.4","5","0","10.8","盾","1","0","0","0.6","0","0","0","0"
"105402","0","0","0","0","0","0","熾白銀の鏡盾","0","5","0","0","盾","1.8","0","0","2.8","0","0","0","16"
"105403","0","0","0","0","0","0","聖円環ヘブンリーロータス","0","5","0","0","盾","1.8","0","0","3.4","0","0","0","24"
"105431","0","0","0","0","0","0","インファナルグリーブ","0","5","0","6","靴","1.6","0","0","1.2","0","0","2","12"
"105432","0","0","0","0","0","0","天翔の金靴","0.4","5","0","14","靴","0.8","0","0","0.6","0","0","0","0"
"105433","0","0","0","0","0","0","極翼天の聖靴","0","5","0","0","靴","1.2","0","0","3.6","0","0","0","20"
"105462","0","0","0","0","0","4.8","ブラッドルビーヒール","0","5","0","0","魔法靴","1.2","0","0.8","1.8","0","0","0","12"
"105463","0","0","0","0","0","5.2","熾白銀の鏡脚","0","5","0","0","魔法靴","1.4","0","0","2.2","0","0","0","14"
"105464","0","0","0","0","0","5.6","プライドオブローゼス","0","5","0","0","魔法靴","1.8","0","0","2.8","0","0","0","0"
"105491","0","0","0","0","0.6","0","ロイヤルガードハット","0","5","0","12","帽子","1","0","0","0.8","0","0","0","0"
"105521","0","0","1.6","0","0","9.6","忘哭の冠","0","5","0","0","魔法帽子","0.6","0","0","1","0","0","0","20"
"105522","2.4","0","0","0","0","4.4","白祈の聖冠","0","5","0","0","魔法帽子","1.2","0","0","2","0","0","0","0"
"105523","0","0","0","0","0","4.6","プロスペリティベール","0","5","0","0","魔法帽子","1.6","0","0","1.8","0","0.4","0","0"
"105524","3","0","0","0","0","7.2","極翼天の賢聖帽","0","5","0","0","魔法帽子","1.4","0","0","2","0","0","0","0"
"105551","0","0","0","0","2","0","ミレニアムイヤリング","0","5","0","12.8","攻撃アクセサリ","0","0","0","0","0","0","2","14"
"105552","5","0","0","0","0","0","赫怒竜のペンダント","0","5","0","16.8","攻撃アクセサリ","0","0","0","0","0","0","2.6","0"
"105553","0","0","0","0","0","0","闘神の荒腕","0","5","0","20.4","攻撃アクセサリ","0","0","0","0","0","0","4.8","0"
"105554","0","0","0","0","0","0","花簪焔火牡丹","0","5","0","20.8","攻撃アクセサリ","0","0","0","0","0","0","5.6","0"
"105555","0","0","0","0","0.6","0","緋竜の爪火輪","0","5","0","19.6","攻撃アクセサリ","0","0","0","0","0","0","5.8","0"
"105556","0","0","0","0","0","0","ルビーローズチョーカー","0","5","0","21","攻撃アクセサリ","0","0","0","0","0","0","5.8","10"
"105557","0","0","0","0","0","0","紅鳥のクラリオンブローチ","0","5","0","22","攻撃アクセサリ","0","0","0","0","0","0","7.6","0"
"105581","0","0","0","20","0","0","精霊王の護石","0","5","0","0","防御アクセサリ","2","0","0","1.2","0","0","0","40"
"105582","0","0","0","0","0","0","人魚姫の霊涙","0","5","0","0","防御アクセサリ","2.4","0","0.4","1.6","0","0","0","12"
"105583","0","0","0","0","0","0","英盾王の腕輪","0","5","0","0","防御アクセサリ","2","0","0","2","0.4","0","0","0"
"105584","0","0","0","20","0","0","海龍神の髪飾り","0","5","0","0","防御アクセサリ","2","0","0","2.4","0","0","0","0"
"105585","0","0","0","0","0","0","神盾輪ウォールブレス","0","5","0","0","防御アクセサリ","2.8","0","0","1.8","0","0","0","10"
"105586","0","0","0","0","0","0","エルフィンチョーカー","0.6","5","0","0","防御アクセサリ","1.8","0","0","2.2","0","0","0","12"
"105587","0","0","0","0","0","0","翆奏のハープブローチ","0","5","0","0","防御アクセサリ","2.6","0","0","2.6","0","0","0","0"
"105611","0","0","1.6","0","0","15.6","海神の耳飾り","0","5","0","0","魔法アクセサリ","0","0","0","0","0.6","0","0","0"
"105612","0","0","2","0","0","16.8","聖獣の祈念","0","5","0","0","魔法アクセサリ","0","0","0","0","0","0","0","28"
"105613","0","0","2.8","24","0","18.4","ソフォスブレスレット","0","5","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"105614","0","0","3.2","0","0","19.6","細氷姫の結び紐","0","5","0","0","魔法アクセサリ","0","0","0","0","0","0","0","6"
"105615","0","0","4","0","0","20.2","深結晶ゼノクリスタル","0","5","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"105616","2","0","3","0","0","20.6","ケイオティックチョーカー","0","5","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"105617","0","0","5","0","0","21","蒼夜のノクターンブローチ","0","5","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"106011","0","0","0","0","0","0","輝光剣アダマス","0","6","0","38.2","剣","0","0","0","0","0","0","4.2","31"
"106012","0","0","0","0","0","0","チョコスティックブレード","0","6","0","43.2","剣","0","0","0","0","0","0","4","15"
"106013","0","0","0","0","0","0","炎天赤日の剣","0","6","0","47","剣","0","0","0","0","0","0","3.6","11"
"106041","0","0","0","0","0","0","紅玉刀スカーレットムーン","0","6","0","41.2","刀","0","0","0","0","0","0","5.2","0"
"106042","0","0","0","0","0","0","ソフタイスシュベールト","0","6","0","43.2","刀","0","0","0","0","0","0","7.4","0"
"106043","0","0","0","0","1","0","薫風花散","0","6","0","43","刀","0","0","0","0","0","0","7.8","0"
"106071","0","0","0","0","0","0","翠風刃エメラルドエッジ","0","6","0","39.6","短剣","0","0","0","0","0","0","8.4","0"
"106072","0","0","0","0","0","0","チョコバナナダガー","0","6","0","39.8","短剣","0","0","0","0","0","0","3","50"
"106073","0","0","0","0","0","0","紫霧の短剣","1","6","0","42.4","短剣","0","0","0","0","0","0","2.4","0"
"106101","0","0","0","0","0","0","オパルスパージフィスト","0","6","0","34.8","拳","0.4","0","0","0.8","0","0","6","0"
"106102","0","0","0","0","0","0","シューナックル","0","6","0","45","拳","0.4","0","0","0","0","0","0","0"
"106103","0","0","0","0","0","0","砂塵瀑布の手甲","0","6","0","44","拳","1.2","0","0","0","0","0","0","0"
"106131","0","0","0","0","0","0","蒼神弓マーシーサピロス","0","6","0","28.8","弓","1","0","0","2","0","0","0","0"
"106132","0","0","0","0","0","0","キャンディーシュガーボウ","0","6","0","39","弓","0","0","0","1.6","0","0","0","0"
"106133","0","0","0","0","0","0","白雨の流転弓","0","6","0","39.2","弓","0","0","0","2","0","0","1.6","0"
"106161","0","0","0","0","0","0","クリスタロススパイク","0","6","0","39.8","槍","0","0","0","0.8","0","0","0","0"
"106162","0","0","0","0","0","0","ショコラートランス","0","6","0","40","槍","1.4","0","0","0","0","0","0","0"
"106163","0","0","0","0","0","0","迅雷一閃の槍","0","6","0","43","槍","0.6","0","0","0.6","0","0","2","0"
"106191","0","0","0","0","0","0","黄銅の裂戦斧","0","6","0","43.8","斧","0","0","0","0","0","0","0","0"
"106192","0","0","0","0","0","0","クレープアックス","0","6","0","47","斧","0","0","0","0","0","0","0","0"
"106193","1.8","0","0","0","0","0","極天の光帯斧","0","6","0","48.6","斧","0","0","0","0","0","0","0","0"
"106221","0","0","5.8","0","0","38","黒真珠の闇獄杖","0","6","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"106222","0","0","6.6","0","0","40.4","ロリポップステッキ","0","6","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"106223","0","0","7.2","0","0","42.8","月闇の弧月杖","0","6","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"106251","0","0","0","0","0","29","白真珠の光天杖","0","6","0","0","回復杖","0.6","0","0","0.8","0","0","0","69"
"106252","0","0","0","0","0","30","トリプルアイスロッド","0","6","0","0","回復杖","1.2","0","0","1.4","0","0","0","35"
"106253","0","0","0","0","0","28.4","氷雪華晶の杖","0","6","0","0","回復杖","1.4","0","0","1.8","0","0","0","50"
"106281","0","0","0","0","0","0","白金の煌鱗鎧","0","6","0","15.6","軽装鎧","1.8","0","0","1.4","0","0","0","0"
"106282","0","0","0","0","0","0","チョコレートメイル","0","6","0","15.8","軽装鎧","2.6","0","0","1","0","0","0","0"
"106283","0","0","0","0","0","0","宵桜の紫鎧","0","6","0","24","軽装鎧","1.2","0","0","1","0","0","2","0"
"106311","3","0","0","0","0","0","金無垢の聖彫重甲","0","6","0","0","重装鎧","2.8","0","0","2.2","0","0","0","37"
"106312","4","0","0","0","0","0","ロゼストロベリーアーマー","0","6","0","0","重装鎧","3","0","0","2.4","0","0","0","32"
"106313","4","0","0","0","0","0","桜花の八重鎧","0","6","0","0","重装鎧","3.2","0","0","2.4","0","0","0","43"
"106341","0","0","0","0","0","0","ピンクコーラルドレス","0","6","0","22.6","服","0.8","0","0","0.8","0","0","2","0"
"106342","0","0","0","0","0","0","ファンシーマカロンドレス","0","6","0","21.8","服","1.2","0","0","1.2","0","0","0","0"
"106343","0","0","0","0","0","0","薄紅桜花の聖衣","0","6","0","22","服","1.4","0","0","1.2","0","0","2","0"
"106371","0","0","2","0","0","17.4","黒瑪瑙の祈装衣","0","6","0","0","魔法服","1","0","0","1.4","0","0","0","0"
"106372","0","0","0","0","0","9.8","マジックパンケーキローブ","0","6","0","0","魔法服","2","0","0","2.8","0","0","0","0"
"106373","0","0","2","0","0","20","白雪桜の魔装","0","6","0","0","魔法服","1.2","0","0","1.6","0","0","0","0"
"106401","0","0","0","0","0","0","アイオライトシールド","0","6","0","7.4","盾","2.4","0","0","2.4","0","0","0","0"
"106431","0","0","0","0","0","0","ミントアイスヒール","0","6","0","4.8","靴","2.2","0","0","3.6","0","0","0","0"
"106461","0","0","0","0","0","8.6","ムーンクリスタルヒール","0","6","0","0","魔法靴","1.6","0","0","2.4","0","0","0","25"
"106462","0","0","0","0","0","10","桜吹雪の編上靴","0","6","0","0","魔法靴","1.8","0","0","2.6","0","0","0","35"
"106491","0","0","0","0","0","0","不散桜の鍔広帽","0","6","0","6.2","帽子","2.2","0","0","3.8","0","0","0","0"
"106521","0","0","2.4","0","0","24.4","シーツタルトベレー","0","6","0","0","魔法帽子","0.8","0","0","0.6","0","0","0","0"
"106551","0","0","0","0","0","0","神紅輪ルビーローズ","0","6","0","24.8","攻撃アクセサリ","0","0","0","0","0","0","8","19"
"106552","0","0","0","0","0","0","ポップコーンネックレス","0","6","0","27.4","攻撃アクセサリ","0","0","0","0","0","0","8.2","20"
"106553","0","0","0","0","0","0","獄天の耳飾り","0","6","0","30","攻撃アクセサリ","0","0","0","0","0","0","8.8","18"
"106581","0","0","0","19","0","0","常盤の緑環","0","6","0","0","防御アクセサリ","3","0","0","3","0","0","0","0"
"106582","0","0","0","0","0","0","マカロンペンダント","0","6","0","0","防御アクセサリ","3.4","0","0","3.2","0","0","0","7"
"106583","0","0","0","0","0","0","旋風の耳飾り","0","6","0","0","防御アクセサリ","3.4","0","0","3.4","0","0","0","22"
"106611","0","0","4.8","0","0","26.4","白聖石ダイヤモンドスター","0","6","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"106612","0","0","7","0","0","26.8","ドーナツチョーカー","0","6","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"106613","0","0","7.2","20","0","28","恵雨の耳飾り","0","6","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"107011","0","0","0","0","0","0","チェリーブロッサム","0","7","0","53.6","剣","0","0","0","0","0","0","3.6","8"
"107012","0","0","0","0","0","0","クリオネブレード","0","7","0","56.2","剣","0","0","0","0","0","0","3.2","17"
"107013","0","0","0","0","0","0","ライオットスパイク","0","7","0","57.2","剣","0","0","0","0","0","0","2.8","34"
"107041","0","0","0","0","0","0","宵刀影桜","0","7","0","52","刀","0","0","0","0","0","0","8.4","0"
"107042","0","0","0","0","0","0","オルカソード","0","7","0","51.6","刀","1","0","0","0","0","0","6.2","0"
"107043","0","0","0","0","0","0","チェインフューリーソード","0","7","0","59.4","刀","0","0","0","0","0","0","6.2","0"
"107071","0","0","0","0","0","0","チェリーペタルダガー","0","7","0","50.8","短剣","0","0","0","0","0","0","8","13"
"107072","0","0","0","0","0","0","シャークダガー","0","7","0","55.6","短剣","0","0","0","0","0","0","8.2","0"
"107073","0","0","0","0","0","0","サンダーパンクダガー","0","7","0","59","短剣","0","0","0","0","0","0","7","0"
"107101","0","0","0","0","0","0","桜花の貫き手","0","7","0","49.6","拳","0.8","0","0","0","0","0","0","24"
"107102","0","0","0","0","0","0","タートルガントレット","0","7","0","47.8","拳","1.2","0","0","1.2","0","0","0","0"
"107103","0","0","0","0","0","0","メリケンニャックル","0","7","0","62.4","拳","0","0","0","0","0","0","0","0"
"107131","0","0","0","0","0","0","枝垂れの桜花弓","0","7","0","46.2","弓","1","0","0","1","0","0","0","0"
"107132","0","0","0","0","0","0","クラウンフィッシュボウ","0","7","0","51.2","弓","0","0","0","1.4","0","0","3","0"
"107133","0","0","0","0","0","0","クライムハントボウ","0","7","0","52.8","弓","0.4","0","0","1.2","0","0","3.4","0"
"107161","0","0","0","0","0","0","散桜の颯槍","0","7","0","44.2","槍","0.6","0","0","1.8","0","0","0","0"
"107162","0","0","0","0","0","0","クラブシザースピアー","0","7","0","45.8","槍","2","0","0","0.8","0","0","0","0"
"107163","0","0","0","0","0","0","スカルゴシックランス","0","7","0","49.4","槍","1.8","0","0","0.8","0","0","0","0"
"107191","0","0","0","0","0","0","桜伐り","0","7","0","56.2","斧","0","0","0","0","0","0","0","0"
"107192","0","0","0","0","0","0","ホエールアックス","0","7","0","54","斧","0","0","0","0","0","0","0","51"
"107193","0","0","0","0","0","0","スカルゴシックランス","0","7","0","54.6","斧","0","0","0","0","0","0","5","48"
"107221","0","0","10.4","0","0","45.8","チェリッシュロッド","0","7","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"107222","0","0","9.4","0","0","50.4","ジュエルシェルロッド","0","7","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"107223","0","0","7","0","0","55.4","パドロックセプター","0","7","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"107251","0","0","0","0","0","40.2","桜華の舞杖","0","7","0","0","回復杖","1.2","0","0","1.8","0","0","0","10"
"107252","0","0","0","0","0","38.6","ジェリーフィッシュロッド","0","7","0","0","回復杖","1.2","0","0","1.6","0","0","0","64"
"107253","0","0","0","0","0","42","パンクプリンセスロッド","0","7","0","0","回復杖","0.8","0","0","1.4","0","0","0","84"
"107281","0","0","0","0","0","0","サマーライトビキニアーマー","0","7","0","28","軽装鎧","2.2","0","0","1.6","0","0","3.6","0"
"107282","0","0","0","0","0","0","ゴシックドレープアーマー","0","7","0","29.6","軽装鎧","2.2","0","0","1.8","0","0","4.4","0"
"107283","0","0","0","0","0","0","ピュアスノウメイル","0","7","0","29.8","軽装鎧","2","0","0","2.6","0","0","4.4","0"
"107311","4","0","0","0","0","0","ビーチフローターメイル","0","7","0","0","重装鎧","4","0","0","3.6","0","0","0","68"
"107312","0","0","0","0","0","0","ゴシックメイデン","0","7","0","0","重装鎧","4.4","0","0","4","0","0","0","86"
"107313","0","0","0","0","0","0","クリスタルアイスメイル","0","7","0","0","重装鎧","5.2","0","0","4","0","0","0","80"
"107341","0","0","0","0","0","0","朝顔の夏影浴衣","0","7","0","32.8","服","1.8","0","0","1.4","0","0","0","0"
"107342","0","0","0","0","0","0","パンキッシュガール","0","7","0","24.8","服","3","0","0","2.4","0","0","0","0"
"107343","0","0","0","0","0","0","ホワイトオーロラドレス","0","7","0","29.8","服","1.6","0","0","2","0","0","0","64"
"107371","0","0","3.4","0","0","33.4","パラソルワンピース","0","7","0","0","魔法服","1","0","0","1.4","0","0","0","0"
"107372","0","0","4","0","0","33.8","ゴシックブルーローズ","0","7","0","0","魔法服","1.2","0","0","1.6","0","0","0","0"
"107373","0","0","3.6","0","0","36.4","ダイヤモンドダストローブ","0","7","0","0","魔法服","1.2","0","0","1.8","0","0","0","0"
"107461","0","0","0","0","0","16","ハイビスカスサンダル","0","7","0","0","魔法靴","2.4","0","0","2.6","0","0","0","69"
"107462","0","0","0","0","0","16.4","スタッズドブラック","0","7","0","0","魔法靴","2.6","0","0","2.8","0","0","0","75"
"107463","0","0","0","0","0","16.6","フロストコラムヒール","0","7","0","0","魔法靴","2.6","0","0","3","0","0","0","92"
"107491","0","0","0","0","0","0","サンフラワーストローハット","0","7","0","36.8","帽子","1.2","0","0","1.2","0","0","0","0"
"107492","0","0","0","0","0","0","ピアスドブラック","0","7","0","38.8","帽子","1","0","0","1.6","0","0","0","0"
"107493","0","0","0","0","0","0","スノウフレークベレー","0","7","0","43","帽子","0","0","0","0","0","0","0","105"
"107551","0","0","0","0","0","0","桜舞の八重簪","0","7","0","42","攻撃アクセサリ","0","0","0","0","0","0","6","0"
"107552","0","0","0","0","0","0","ルビーハイビスカスの髪飾り","0","7","0","45","攻撃アクセサリ","0","0","0","0","0","0","2.2","18"
"107553","0","0","0","0","0","0","パンクニードルバングル","0","7","0","49.4","攻撃アクセサリ","0","0","0","0","0","0","3.6","0"
"107581","0","0","0","0","0","0","桜花の月夜簪","0","7","0","0","防御アクセサリ","3.8","0","0","3.8","0","0","0","63"
"107582","0","0","0","0","0","0","パールココナッツの髪飾り","0","7","0","0","防御アクセサリ","4.8","0","0","4.8","0","0","0","0"
"107583","0","0","0","0","0","0","エメラルドゴシックバングル","0","7","0","0","防御アクセサリ","5.2","0","0","5","0","0","0","0"
"107611","0","0","6","0","0","39","仙桜の祝簪","0","7","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"107612","0","0","0","0","0","40.2","オパールシェルの髪飾り","0","7","0","0","魔法アクセサリ","0","0","0","1.6","0","0","0","0"
"107613","0","0","3","0","0","48.2","ロッキンチェインバングル","0","7","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"108011","0","0","0","0","0","0","氷輝剣グラースブレード","0","8","0","66","剣","0","0","0","0","0","0","3.6","20"
"108012","0","0","0","0","0","0","音界剣グランデピアニオス","0","8","0","70.4","剣","0","0","0","0","0","0","2.4","20"
"108013","0","0","0","0","0","0","オアシスガードブレード","0","8","0","72.8","剣","0","0","0","0","0","0","0.6","40"
"108014","0","0","0","0","0","0","ローズインペリアルソード","0","8","0","76.4","剣","0","0","0","0","0","0","0.6","40"
"108041","0","0","0","0","0","0","氷雪刀グラキエッジ","0","8","0","66.8","刀","0","0","0","0","0","0","4.6","8"
"108042","0","0","0","0","0","0","創音刀ゲルトナ","0","8","0","71.2","刀","0","0","0","0","0","0","3.2","8"
"108043","0","0","0","0","0","0","クイックサンドシャムシール","0","8","0","76","刀","0","0","0","0","0","0","0.8","10"
"108044","0","0","0","0","0","0","クルーエルローズブレード","0","8","0","79.8","刀","0","0","0","0","0","0","0.8","10"
"108071","0","0","0","0","0","0","氷牙スティーリアダガー","0","8","0","67","短剣","0","0","0","0","0","0","6","0"
"108072","0","0","0","0","0","0","刻音刃クレフトオン","0","8","0","71.8","短剣","0","0","0","0","0","0","4","0"
"108073","0","0","0","0","0","0","ダークデザートエッジ","0","8","0","77","短剣","0","0","0","0","0","0","1","0"
"108074","0","0","0","0","0","0","ソーンオブローゼズ","0","8","0","80.8","短剣","0","0","0","0","0","0","1","0"
"108101","0","0","0","0","0","0","氷塊拳グラセナックル","0","8","0","70","拳","0","0","0","0","0","0","0","0"
"108102","0","0","0","0","0","0","叫鳴拳バイオラフィスト","0","8","0","73.8","拳","0","0","0","0","0","0","0","0"
"108103","0","0","0","0","0","0","ヘリテージジャマダハル","0","8","0","77.6","拳","0","0","0","0","0","0","0","0"
"108104","0","0","0","0","0","0","ローズペタルナックル","0","8","0","81.2","拳","0","0","0","0","0","0","0","0"
"108131","0","0","0","0","0","0","氷聖弓コンヘラシオン","0","8","0","64.6","弓","0","0","0","0.8","0","0","2.8","0"
"108132","0","0","0","0","0","0","巧音弓スネアアーク","0","8","0","69.8","弓","0","0","0","0.6","0","0","2","0"
"108133","0","0","0","0","0","0","オリエンタルハリケーンボウ","0","8","0","75.4","弓","0","0","0","0.4","0","0","0.4","0"
"108134","0","0","0","0","0","0","ベルアルクロゼ","0","8","0","81","弓","0","0","0","0","0","0","0.8","0"
