aa791e1564b4a2873cb9b6c0520b601c8d9be6453b648580c5001d2e775c9d32,9775927c314d92d8023cffad4a067c3068d93056dcb442a3dfe5f4cb94a56cd7,60c184f034208c673c7acf52db4f89b570738da11f8fb6aaba9668de80749645,622d8fdda1c5ff18f5c89d70297fae5172dadf30ac0b8e6d20abe1f2f9c86a3d,4d3ff4e7a67cd4aaf3ceadc17a7a5c6acdab0e666475bf4f9953d383fb3f620d,26bc678b92a2913c3a8ac7dda676270e972a67fe66294b7aee79e04023a015f9,31a95ffbaf018238f7d9a0092698e153db71d162a6cc7d1094d95473dba40ae8,b08ded638aa6e9455a7e90e969fac777673d855abdc408cb46d5fe72b648ccc0,34e699e242fa4a954148c3be02e70081b1cffaa4802d14667c63599e70b22ffd,4995f43c0f8c38f6a1d47e4695ade103941a5abd039e62ba861070e7d2b95c74,4ac21b59fe04b33a7eb991feba96e5473f773e714e882b74d737e82f498e414e,2cb07e45206f2a734f7cc8a7ee08a21adbaa4b9ed1745b10ac3d88911d01657b,b9131fdf8558fdf151652f281a66c781e82fc1736978caa56c49f1850ca587c4,24cb587f81f6ac5716018bc02749eeb9299fca54a26e4647dd63fd96fcb9c79c,bb55169b8be6ecf82d2ea45cf0d4ede28586faf62b23e56d9e39e7994093a553,65e588214da8e8a10e8ae1aebd754e90ebcac6157f71dfe73269c9640c4cc1c6
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1017011"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1017012"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1017013"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1017014"
"25015","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1017015"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1017016"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1017017"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1017018"
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1018001"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1018002"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1018003"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1018004"
"25015","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1018005"
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1018006"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1018007"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1018008"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1018009"
"25015","500000","90008","2","91002","8","94002","12","25001","200","1000","2","10","2","10","1018010"
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1018011"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1018012"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1018013"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1018014"
"25015","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1018015"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1018016"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1018017"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1018018"
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1019001"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1019002"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1019003"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1019004"
"25015","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1019005"
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1019006"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1019007"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1019008"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1019009"
"25015","500000","90008","2","91002","8","94002","12","25001","200","1000","2","10","2","10","1019010"
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1019011"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1019012"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1019013"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1019014"
"25015","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1019015"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1019016"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1019017"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1019018"
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1020001"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1020002"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1020003"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1020004"
"25015","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1020005"
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1020006"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1020007"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1020008"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1020009"
"25015","500000","90008","2","91002","8","94002","12","25001","200","1000","2","10","2","10","1020010"
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1020011"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1020012"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1020013"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1020014"
"25015","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1020015"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1020016"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1020017"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1020018"
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1021001"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1021002"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1021003"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1021004"
"25015","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1021005"
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1021006"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1021007"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1021008"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1021009"
"25015","500000","90008","2","91002","8","94002","12","25001","200","1000","2","10","2","10","1021010"
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1021011"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1021012"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1021013"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1021014"
"25015","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1021015"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1021016"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1021017"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1021018"
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1022001"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1022002"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1022003"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1022004"
"25015","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1022005"
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1022006"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1022007"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1022008"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1022009"
"25015","500000","90008","2","91002","8","94002","12","25001","200","1000","2","10","2","10","1022010"
"25011","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1022011"
"25012","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1022012"
"25013","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1022013"
"25014","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1022014"
"25015","500000","90008","2","91002","8","94002","12","25021","200","1000","2","125","2","10","1022015"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1022016"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1022017"
"0","500000","90008","2","91002","8","94002","12","25021","200","0","0","125","2","10","1022018"
