ecee998accdd7e41f1a3e2e56bcf694c578c6bf404f2c51eb705031c1a380d2b,ce1c041dc4f306a3270198ee5b37b0f9ce483db5c9b1a72aae039dc7ceb91148,1403c7df1eec199d00b3656a07dd7ffbd4bf52d45eec1d6249ed2d050e9bcc78,7c65f3ed9c8b00daa37ec76e81e4a291e20ca0d772cb942af2f5bd2827ea0e8c,7f1896ab3ccafc8dbc3d2b22471131bd2f8fa1949101b9e346c8d5e4b4b94d18,304db478eb2035d8215be14a1f30f15effd3734feabfbc6bacd2c09ba307d161,80a80dda1d28773c760c1a9083614c24052711a962916eca7b6cdedc382d7913,d405b8d0bffcb0cbd55cf5e1034d4df51020a840788b3405976ba7e59564f5ae,a07fee2907f63f271d82374c5c68fae9dfdff59a1112e21cbf397db994b236b0,d5ab78bc7e323f1c61ad503b3353f71c57728701eeddca698daab55be218d4cf,c573d7f1c7055d51f654ed0a9620c703649bdcfddeda42af97c2a5d8d2797fbe,cbdbb1e4aee80aad552268b9a8e46972dd28a7856757f517c0ccca42db560620
"0","1005901","0","0","0","3.4","4","0","52","1","100590152","0"
"0","1005901","0","vo_ske_0608","0","0","2","vo_ske","53","0","100590153","0"
"212","1005901","11","0","0","0","1","0","54","0","100590154","2"
"0","1005901","0","0","0","2.7","4","0","55","1","100590155","0"
"339","1005901","11","0","212","0","1","0","56","0","100590156","1"
"0","1005901","0","0","0","1","4","0","57","1","100590157","0"
"82","1005901","12","0","0","0","1","0","58","0","100590158","0.7"
"0","1005901","0","0","0","1.9","4","0","59","1","100590159","0"
"313","1005901","12","0","82","0","1","0","60","0","100590160","1.6"
"0","1005901","0","0","0","4","4","0","61","1","100590161","0"
"0","1005901","0","vo_ske_0609","0","0","2","vo_ske","62","0","100590162","0"
"238","1005901","13","0","0","0","1","0","63","0","100590163","2"
"0","1005901","0","0","0","3.8","4","0","64","1","100590164","0"
"0","1005901","0","vo_ske_0610","0","0","2","vo_ske","65","0","100590165","0"
"114","1005901","14","0","0","0","1","0","66","0","100590166","0.7"
"0","1005901","0","0","0","1.4","4","0","67","1","100590167","0"
"336","1005901","14","0","114","0","1","0","68","0","100590168","1.7"
"0","1005901","0","0","0","4.2","4","0","69","1","100590169","0"
"0","1005902","0","0","0","0.8","4","0","1","1","100590201","0"
"0","1005902","0","vo_ske_0701","0","0","2","vo_ske","2","0","100590202","0"
"310","1005902","1","0","0","0","1","0","3","0","100590203","2.3"
"0","1005902","0","0","0","3.6","4","0","4","1","100590204","0"
"0","1005902","0","vo_ske_0702","0","0","2","vo_ske","5","0","100590205","0"
"120","1005902","2","0","0","0","1","0","6","0","100590206","0.9"
"0","1005902","0","0","0","1.6","4","0","7","1","100590207","0"
"210","1005902","2","0","120","0","1","0","8","0","100590208","0.7"
"0","1005902","0","0","0","1.6","4","0","9","1","100590209","0"
"290","1005902","2","0","210","0","1","0","10","0","100590210","0.9"
"0","1005902","0","0","0","1.5","4","0","11","1","100590211","0"
"250","1005902","3","0","0","0","1","0","12","0","100590212","1.9"
"0","1005902","0","0","0","3.5","4","0","13","1","100590213","0"
"0","1005902","0","vo_ske_0703","0","0","2","vo_ske","14","0","100590214","0"
"135","1005902","4","0","0","0","1","0","15","0","100590215","1.2"
"0","1005902","0","0","0","2.1","4","0","16","1","100590216","0"
"328","1005902","4","0","135","0","1","0","17","0","100590217","1.6"
"0","1005902","0","0","0","1.6","4","0","18","1","100590218","0"
"114","1005902","5","0","0","0","1","0","19","0","100590219","0.6"
"0","1005902","0","0","0","2.5","4","0","20","1","100590220","0"
"0","1005902","0","vo_ske_0704","0","0","2","vo_ske","21","0","100590221","0"
"200","1005902","5","0","114","0","1","0","22","0","100590222","0.7"
"0","1005902","0","0","0","2.4","4","0","23","1","100590223","0"
"318","1005902","5","0","200","0","1","0","24","0","100590224","1.1"
"0","1005902","0","0","0","1.1","4","0","25","1","100590225","0"
"183","1005902","6","0","0","0","1","0","26","0","100590226","1.5"
"0","1005902","0","0","0","2","4","0","27","1","100590227","0"
"340","1005902","6","0","183","0","1","0","28","0","100590228","1.4"
"0","1005902","0","0","0","2.9","4","0","29","1","100590229","0"
"0","1005902","0","vo_ske_0705","0","0","2","vo_ske","30","0","100590230","0"
"85","1005902","7","0","0","0","1","0","31","0","100590231","0.6"
"0","1005902","0","0","0","1.4","4","0","32","1","100590232","0"
"340","1005902","7","0","85","0","1","0","33","0","100590233","2"
"0","1005902","0","0","0","5.2","4","0","34","1","100590234","0"
"0","1005902","0","vo_ske_0706","0","0","2","vo_ske","35","0","100590235","0"
"116","1005902","8","0","0","0","1","0","36","0","100590236","1.226"
"0","1005902","0","0","0","1.934","4","0","37","1","100590237","0"
"281","1005902","8","0","116","0","1","0","38","0","100590238","1.42"
"0","1005902","0","0","0","1.552","4","0","39","1","100590239","0"
"357","1005902","8","0","281","0","1","0","40","0","100590240","0.6"
"0","1005902","0","0","0","0.6","4","0","41","1","100590241","0"
"180","1005902","9","0","0","0","1","0","42","0","100590242","1.2"
"0","1005902","0","0","0","3","4","0","43","1","100590243","0"
"0","1005902","0","vo_ske_0707","0","0","2","vo_ske","44","0","100590244","0"
"284","1005902","9","0","180","0","1","0","45","0","100590245","1"
"0","1005902","0","0","0","2","4","0","46","1","100590246","0"
"402","1005902","9","0","284","0","1","0","47","0","100590247","0.9"
"0","1005902","0","0","0","3.1","4","0","48","1","100590248","0"
"0","1005902","0","vo_ske_0708","0","0","2","vo_ske","49","0","100590249","0"
"168","1005902","10","0","0","0","1","0","50","0","100590250","1.1"
"0","1005902","0","0","0","2.4","4","0","51","1","100590251","0"
"0","1005902","0","vo_ske_0709","0","0","2","vo_ske","52","0","100590252","0"
"340","1005902","11","0","0","0","1","0","53","0","100590253","2.5"
"0","1005902","0","0","0","3.4","4","0","54","1","100590254","0"
"0","1005902","0","vo_ske_0710","0","0","2","vo_ske","55","0","100590255","0"
"150","1005902","12","0","0","0","1","0","56","0","100590256","1.4"
"0","1005902","0","0","0","2.1","4","0","57","1","100590257","0"
"302","1005902","12","0","150","0","1","0","58","0","100590258","1.3"
"0","1005902","0","0","0","3.2","4","0","59","1","100590259","0"
"0","1005902","0","vo_ske_0711","0","0","2","vo_ske","60","0","100590260","0"
"63","1005902","13","0","0","0","1","0","61","0","100590261","0.8"
"0","1005902","0","0","0","1.9","4","0","62","1","100590262","0"
"305","1005902","13","0","63","0","1","0","63","0","100590263","1.7"
"0","1005902","0","0","0","3.5","4","0","64","1","100590264","0"
"0","1005902","0","vo_ske_0712","0","0","2","vo_ske","65","0","100590265","0"
"95","1005902","14","0","0","0","1","0","66","0","100590266","1"
"0","1005902","0","0","0","1.9","4","0","67","1","100590267","0"
"362","1005902","14","0","95","0","1","0","68","0","100590268","1.6"
"0","1005902","0","0","0","4.1","4","0","69","1","100590269","0"
"0","1005903","0","0","0","0.8","4","0","1","1","100590301","0"
"0","1005903","0","vo_ske_0801","0","0","2","vo_ske","2","0","100590302","0"
"231","1005903","1","0","0","0","1","0","3","0","100590303","2.2"
"0","1005903","0","0","0","3.4","4","0","4","1","100590304","0"
"0","1005903","0","vo_ske_0802","0","0","2","vo_ske","5","0","100590305","0"
"39","1005903","2","0","0","0","1","0","6","0","100590306","0.465"
"0","1005903","0","0","0","0.998","4","0","7","1","100590307","0"
"284","1005903","2","0","39","0","1","0","8","0","100590308","1.722"
"0","1005903","0","0","0","3.024","4","0","9","1","100590309","0"
"388","1005903","2","0","284","0","1","0","10","0","100590310","0.8"
"0","1005903","0","0","0","0.8","4","0","11","1","100590311","0"
"168","1005903","3","0","0","0","1","0","12","0","100590312","0.9"
"0","1005903","0","0","0","2.5","4","0","13","1","100590313","0"
"262","1005903","3","0","168","0","1","0","14","0","100590314","1"
"0","1005903","0","0","0","1.8","4","0","15","1","100590315","0"
"388","1005903","3","0","262","0","1","0","16","0","100590316","1.2"
"0","1005903","0","0","0","1.2","4","0","17","1","100590317","0"
"145","1005903","4","0","0","0","1","0","18","0","100590318","0.828"
"0","1005903","0","0","0","3.156","4","0","19","1","100590319","0"
"0","1005903","0","vo_ske_0803","0","0","2","vo_ske","20","0","100590320","0"
"134","1005903","5","0","0","0","1","0","21","0","100590321","1.2"
"0","1005903","0","0","0","2.3","4","0","22","1","100590322","0"
"347","1005903","5","0","134","0","1","0","23","0","100590323","1.8"
"0","1005903","0","0","0","3.4","4","0","24","1","100590324","0"
"257","1005903","6","0","0","0","1","0","25","0","100590325","1.9"
"0","1005903","0","0","0","4.3","4","0","26","1","100590326","0"
"0","1005903","0","vo_ske_0804","0","0","2","vo_ske","27","0","100590327","0"
"133","1005903","7","0","0","0","1","0","28","0","100590328","1.067"
"0","1005903","0","0","0","1.523","4","0","29","1","100590329","0"
"210","1005903","7","0","133","0","1","0","30","0","100590330","0.674"
"0","1005903","0","0","0","2.337","4","0","31","1","100590331","0"
"0","1005903","0","vo_ske_0805","0","0","2","vo_ske","32","0","100590332","0"
"330","1005903","7","0","210","0","1","0","33","0","100590333","1.1"
"0","1005903","0","0","0","1.1","4","0","34","1","100590334","0"
"110","1005903","8","0","0","0","1","0","35","0","100590335","0.675"
"0","1005903","0","0","0","1.662","4","0","36","1","100590336","0"
"350","1005903","8","0","110","0","1","0","37","0","100590337","2"
"0","1005903","0","0","0","4.3","4","0","38","1","100590338","0"
"0","1005903","0","vo_ske_0806","0","0","2","vo_ske","39","0","100590339","0"
"140","1005903","9","0","0","0","1","0","40","0","100590340","1.3"
"0","1005903","0","0","0","2.5","4","0","41","1","100590341","0"
"370","1005903","9","0","140","0","1","0","42","0","100590342","1.7"
"0","1005903","0","0","0","1.7","4","0","43","1","100590343","0"
"83","1005903","10","0","0","0","1","0","44","0","100590344","0.5"
"0","1005903","0","0","0","3.5","4","0","45","1","100590345","0"
"0","1005903","0","vo_ske_0807","0","0","2","vo_ske","46","0","100590346","0"
"222","1005903","11","0","0","0","1","0","47","0","100590347","2"
"0","1005903","0","0","0","3.2","4","0","48","1","100590348","0"
"385","1005903","11","0","222","0","1","0","49","0","100590349","1.1"
"0","1005903","0","0","0","1.1","4","0","50","1","100590350","0"
"102","1005903","12","0","0","0","1","0","51","0","100590351","0.8"
"0","1005903","0","0","0","2.4","4","0","52","1","100590352","0"
"328","1005903","12","0","102","0","1","0","53","0","100590353","1.7"
"0","1005903","0","0","0","4.6","4","0","54","1","100590354","0"
"0","1005903","0","vo_ske_0808","0","0","2","vo_ske","55","0","100590355","0"
"89","1005903","13","0","0","0","1","0","56","0","100590356","0.4"
"0","1005903","0","0","0","2","4","0","57","1","100590357","0"
"360","1005903","13","0","89","0","1","0","58","0","100590358","2.3"
"0","1005903","0","0","0","3.2","4","0","59","1","100590359","0"
"120","1005903","14","0","0","0","1","0","60","0","100590360","0.9"
"0","1005903","0","0","0","3.2","4","0","61","1","100590361","0"
"0","1005903","0","vo_ske_0809","0","0","2","vo_ske","62","0","100590362","0"
"318","1005903","14","0","120","0","1","0","63","0","100590363","0.8"
"0","1005903","0","0","0","3.3","4","0","64","1","100590364","0"
"0","1005904","0","0","0","0.8","4","0","1","1","100590401","0"
"0","1005904","0","vo_ske_0901","0","0","2","vo_ske","2","0","100590402","0"
"113","1005904","1","0","0","0","1","0","3","0","100590403","1.325"
"0","1005904","0","0","0","2.008","4","0","4","1","100590404","0"
"365","1005904","1","0","113","0","1","0","5","0","100590405","1.863"
"0","1005904","0","0","0","3.699","4","0","6","1","100590406","0"
"0","1005904","0","vo_ske_0902","0","0","2","vo_ske","7","0","100590407","0"
"151","1005904","2","0","0","0","1","0","8","0","100590408","1.3"
"0","1005904","0","0","0","2.1","4","0","9","1","100590409","0"
"375","1005904","2","0","151","0","1","0","10","0","100590410","1.8"
"0","1005904","0","0","0","1.8","4","0","11","1","100590411","0"
"71","1005904","3","0","0","0","1","0","12","0","100590412","0.7"
"0","1005904","0","0","0","1.6","4","0","13","1","100590413","0"
"351","1005904","3","0","71","0","1","0","14","0","100590414","2.2"
"0","1005904","0","0","0","4.8","4","0","15","1","100590415","0"
"0","1005904","0","vo_ske_0903","0","0","2","vo_ske","16","0","100590416","0"
"304","1005904","4","0","0","0","1","0","17","0","100590417","2.3"
"0","1005904","0","0","0","3","4","0","18","1","100590418","0"
"389","1005904","4","0","304","0","1","0","19","0","100590419","0.8"
"0","1005904","0","0","0","1.3","4","0","20","1","100590420","0"
"342","1005904","5","0","0","0","1","0","21","0","100590421","2.8"
"0","1005904","0","0","0","4.9","4","0","22","1","100590422","0"
"0","1005904","0","vo_ske_0904","0","0","2","vo_ske","23","0","100590423","0"
"125","1005904","6","0","0","0","1","0","24","0","100590424","0.9"
"0","1005904","0","0","0","1.9","4","0","25","1","100590425","0"
"215","1005904","6","0","125","0","1","0","26","0","100590426","0.8"
"0","1005904","0","0","0","1.4","4","0","27","1","100590427","0"
"395","1005904","6","0","215","0","1","0","28","0","100590428","1.7"
"0","1005904","0","0","0","1.7","4","0","29","1","100590429","0"
"47","1005904","7","0","0","0","1","0","30","0","100590430","0.3"
"0","1005904","0","0","0","1.2","4","0","31","1","100590431","0"
"317","1005904","7","0","47","0","1","0","32","0","100590432","2.1"
"0","1005904","0","0","0","4.1","4","0","33","1","100590433","0"
"0","1005904","0","vo_ske_0905","0","0","2","vo_ske","34","0","100590434","0"
"233","1005904","8","0","0","0","1","0","35","0","100590435","1.3"
"0","1005904","0","0","0","1.9","4","0","36","1","100590436","0"
"311","1005904","8","0","233","0","1","0","37","0","100590437","0.59"
"0","1005904","0","0","0","2.656","4","0","38","1","100590438","0"
"0","1005904","0","vo_ske_0906","0","0","2","vo_ske","39","0","100590439","0"
"97","1005904","9","0","0","0","1","0","40","0","100590440","0.8"
"0","1005904","0","0","0","1.7","4","0","41","1","100590441","0"
"350","1005904","9","0","97","0","1","0","42","0","100590442","2.1"
"0","1005904","0","0","0","2.1","4","0","43","1","100590443","0"
"170","1005904","10","0","0","0","1","0","44","0","100590444","1.4"
"0","1005904","0","0","0","3.3","4","0","45","1","100590445","0"
"300","1005904","10","0","170","0","1","0","46","0","100590446","1.1"
"0","1005904","0","0","0","2.2","4","0","47","1","100590447","0"
"395","1005904","10","0","300","0","1","0","48","0","100590448","0.6"
"0","1005904","0","0","0","0.6","4","0","49","1","100590449","0"
"253","1005904","11","0","0","0","1","0","50","0","100590450","2.1"
"0","1005904","0","0","0","4.7","4","0","51","1","100590451","0"
"0","1005904","0","vo_ske_0907","0","0","2","vo_ske","52","0","100590452","0"
"95","1005904","12","0","0","0","1","0","53","0","100590453","0.8"
"0","1005904","0","0","0","1.7","4","0","54","1","100590454","0"
"256","1005904","12","0","95","0","1","0","55","0","100590455","1.34"
"0","1005904","0","0","0","1.874","4","0","56","1","100590456","0"
"347","1005904","12","0","256","0","1","0","57","0","100590457","0.776"
"0","1005904","0","0","0","2.613","4","0","58","1","100590458","0"
"0","1005904","0","vo_ske_0908","0","0","2","vo_ske","59","0","100590459","0"
"161","1005904","14","0","0","0","1","0","60","0","100590460","1.5"
"0","1005904","0","0","0","2.6","4","0","61","1","100590461","0"
"399","1005904","14","0","161","0","1","0","62","0","100590462","2"
"0","1005904","0","0","0","4.5","4","0","63","1","100590463","0"
"0","1005905","0","0","0","0.8","4","0","1","1","100590501","0"
"0","1005905","0","vo_ske_1001","0","0","2","vo_ske","2","0","100590502","0"
"53","1005905","1","0","0","0","1","0","3","0","100590503","0.5"
"0","1005905","0","0","0","1.1","4","0","4","1","100590504","0"
"235","1005905","1","0","53","0","1","0","5","0","100590505","1.4"
"0","1005905","0","0","0","2.8","4","0","6","1","100590506","0"
"0","1005905","0","vo_ske_1002","0","0","2","vo_ske","7","0","100590507","0"
"230","1005905","2","0","0","0","1","0","8","0","100590508","1.8"
"0","1005905","0","0","0","2.4","4","0","9","1","100590509","0"
"400","1005905","2","0","230","0","1","0","10","0","100590510","1.4"
"0","1005905","0","0","0","3.3","4","0","11","1","100590511","0"
"0","1005905","0","vo_ske_1003","0","0","2","vo_ske","12","0","100590512","0"
"237","1005905","3","0","0","0","1","0","13","0","100590513","2.224"
"0","1005905","0","0","0","2.769","4","0","14","1","100590514","0"
"358","1005905","3","0","237","0","1","0","15","0","100590515","0.869"
"0","1005905","0","0","0","1.635","4","0","16","1","100590516","0"
"93","1005905","4","0","0","0","1","0","17","0","100590517","0.6"
"0","1005905","0","0","0","2.2","4","0","18","1","100590518","0"
"0","1005905","0","vo_ske_1004","0","0","2","vo_ske","19","0","100590519","0"
"237","1005905","4","0","93","0","1","0","20","0","100590520","1.3"
"0","1005905","0","0","0","1.8","4","0","21","1","100590521","0"
"342","1005905","4","0","237","0","1","0","22","0","100590522","0.9"
"0","1005905","0","0","0","0.9","4","0","23","1","100590523","0"
"166","1005905","5","0","0","0","1","0","24","0","100590524","0.9"
"0","1005905","0","0","0","2.7","4","0","25","1","100590525","0"
"327","1005905","5","0","166","0","1","0","26","0","100590526","1.059"
"0","1005905","0","0","0","3","4","0","27","1","100590527","0"
"0","1005905","0","vo_ske_1005","0","0","2","vo_ske","28","0","100590528","0"
"94","1005905","6","0","0","0","1","0","29","0","100590529","1.2"
"0","1005905","0","0","0","1.7","4","0","30","1","100590530","0"
"397","1005905","6","0","94","0","1","0","31","0","100590531","2.1"
"0","1005905","0","0","0","4.5","4","0","32","1","100590532","0"
"0","1005905","0","vo_ske_1006","0","0","2","vo_ske","33","0","100590533","0"
"47","1005905","7","0","0","0","1","0","34","0","100590534","0.566"
"0","1005905","0","0","0","1.552","4","0","35","1","100590535","0"
"362","1005905","7","0","47","0","1","0","36","0","100590536","2.318"
"0","1005905","0","0","0","3.724","4","0","37","1","100590537","0"
"260","1005905","8","0","0","0","1","0","38","0","100590538","2.077"
"0","1005905","0","0","0","2.729","4","0","39","1","100590539","0"
"327","1005905","8","0","260","0","1","0","40","0","100590540","0.66"
"0","1005905","0","0","0","2.832","4","0","41","1","100590541","0"
"0","1005905","0","vo_ske_1007","0","0","2","vo_ske","42","0","100590542","0"
"60","1005905","9","0","0","0","1","0","43","0","100590543","0.608"
"0","1005905","0","0","0","1.363","4","0","44","1","100590544","0"
"179","1005905","9","0","60","0","1","0","45","0","100590545","1.493"
"0","1005905","0","0","0","2.007","4","0","46","1","100590546","0"
"387","1005905","9","0","179","0","1","0","47","0","100590547","1.437"
"0","1005905","0","0","0","3.22","4","0","48","1","100590548","0"
"0","1005905","0","vo_ske_1008","0","0","2","vo_ske","49","0","100590549","0"
"133","1005905","10","0","0","0","1","0","50","0","100590550","1.2"
"0","1005905","0","0","0","2.4","4","0","51","1","100590551","0"
"347","1005905","10","0","133","0","1","0","52","0","100590552","1.5"
"0","1005905","0","0","0","1.5","4","0","53","1","100590553","0"
"104","1005905","11","0","0","0","1","0","54","0","100590554","0.4"
"0","1005905","0","0","0","2.7","4","0","55","1","100590555","0"
"331","1005905","11","0","104","0","1","0","56","0","100590556","1.6"
"0","1005905","0","0","0","3.7","4","0","57","1","100590557","0"
"0","1005905","0","vo_ske_1009","0","0","2","vo_ske","58","0","100590558","0"
"345","1005905","12","0","0","0","1","0","59","0","100590559","2.9"
"0","1005905","0","0","0","4","4","0","60","1","100590560","0"
"216","1005905","13","0","0","0","1","0","61","0","100590561","1.6"
"0","1005905","0","0","0","3.6","4","0","62","1","100590562","0"
"0","1005905","0","vo_ske_1010","0","0","2","vo_ske","63","0","100590563","0"
"121","1005905","14","0","0","0","1","0","64","0","100590564","0.7"
"0","1005905","0","0","0","2.1","4","0","65","1","100590565","0"
"360","1005905","14","0","121","0","1","0","66","0","100590566","1.9"
"0","1005905","0","0","0","4.4","4","0","67","1","100590567","0"
"0","1005906","0","0","0","0.8","4","0","1","1","100590601","0"
"0","1005906","0","vo_ske_1101","0","0","2","vo_ske","2","0","100590602","0"
"121","1005906","1","0","0","0","1","0","3","0","100590603","1"
"0","1005906","0","0","0","1.7","4","0","4","1","100590604","0"
"211","1005906","1","0","121","0","1","0","5","0","100590605","0.6"
"0","1005906","0","0","0","1.5","4","0","6","1","100590606","0"
"280","1005906","1","0","211","0","1","0","7","0","100590607","0.9"
"0","1005906","0","0","0","1.5","4","0","8","1","100590608","0"
"135","1005906","2","0","0","0","1","0","9","0","100590609","1.6"
"0","1005906","0","0","0","3.6","4","0","10","1","100590610","0"
"0","1005906","0","vo_ske_1102","0","0","2","vo_ske","11","0","100590611","0"
"260","1005906","2","0","135","0","1","0","12","0","100590612","0.9"
"0","1005906","0","0","0","1.8","4","0","13","1","100590613","0"
"320","1005906","2","0","260","0","1","0","14","0","100590614","0.7"
"0","1005906","0","0","0","1.9","4","0","15","1","100590615","0"
"346","1005906","2","0","320","0","1","0","16","0","100590616","0.2"
"0","1005906","0","0","0","1.5","4","0","17","1","100590617","0"
"190","1005906","3","0","0","0","1","0","18","0","100590618","2.1"
"0","1005906","0","0","0","4.1","4","0","19","1","100590619","0"
"0","1005906","0","vo_ske_1103","0","0","2","vo_ske","20","0","100590620","0"
"387","1005906","3","0","190","0","1","0","21","0","100590621","1.7"
"0","1005906","0","0","0","2.5","4","0","22","1","100590622","0"
"139","1005906","4","0","0","0","1","0","23","0","100590623","1.197"
"0","1005906","0","0","0","1.72","4","0","24","1","100590624","0"
"347","1005906","4","0","139","0","1","0","25","0","100590625","1.735"
"0","1005906","0","0","0","4.154","4","0","26","1","100590626","0"
"0","1005906","0","vo_ske_1104","0","0","2","vo_ske","27","0","100590627","0"
"292","1005906","5","0","0","0","1","0","28","0","100590628","2.4"
"0","1005906","0","0","0","3.1","4","0","29","1","100590629","0"
"355","1005906","5","0","292","0","1","0","30","0","100590630","0.7"
"0","1005906","0","0","0","0.7","4","0","31","1","100590631","0"
"153","1005906","6","0","0","0","1","0","32","0","100590632","1.2"
"0","1005906","0","0","0","1.8","4","0","33","1","100590633","0"
"289","1005906","6","0","153","0","1","0","34","0","100590634","1.2"
"0","1005906","0","0","0","3.8","4","0","35","1","100590635","0"
"0","1005906","0","vo_ske_1105","0","0","2","vo_ske","36","0","100590636","0"
"92","1005906","7","0","0","0","1","0","37","0","100590637","0.8"
"0","1005906","0","0","0","1.4","4","0","38","1","100590638","0"
"230","1005906","7","0","92","0","1","0","39","0","100590639","1.1"
"0","1005906","0","0","0","2.1","4","0","40","1","100590640","0"
"384","1005906","7","0","260","0","1","0","41","0","100590641","1.3"
"0","1005906","0","0","0","1.3","4","0","42","1","100590642","0"
"55","1005906","8","0","0","0","1","0","43","0","100590643","0.4"
"0","1005906","0","0","0","1.9","4","0","44","1","100590644","0"
"177","1005906","8","0","55","0","1","0","45","0","100590645","1.152"
"0","1005906","0","0","0","1.561","4","0","46","1","100590646","0"
"355","1005906","8","0","177","0","1","0","47","0","100590647","1.273"
"0","1005906","0","0","0","3.32","4","0","48","1","100590648","0"
"0","1005906","0","vo_ske_1106","0","0","2","vo_ske","49","0","100590649","0"
"300","1005906","9","0","0","0","1","0","50","0","100590650","2.7"
"0","1005906","0","0","0","3.8","4","0","51","1","100590651","0"
"79","1005906","10","0","0","0","1","0","52","0","100590652","0.894"
"0","1005906","0","0","0","1.455","4","0","53","1","100590653","0"
"263","1005906","10","0","79","0","1","0","54","0","100590654","1.334"
"0","1005906","0","0","0","3.699","4","0","55","1","100590655","0"
"0","1005906","0","vo_ske_1107","0","0","2","vo_ske","56","0","100590656","0"
"210","1005906","11","0","0","0","1","0","57","0","100590657","1.7"
"0","1005906","0","0","0","2.8","4","0","58","1","100590658","0"
"183","1005906","12","0","0","0","1","0","59","0","100590659","1.364"
"0","1005906","0","0","0","3.365","4","0","60","1","100590660","0"
"0","1005906","0","vo_ske_1108","0","0","2","vo_ske","61","0","100590661","0"
"85","1005906","13","0","0","0","1","0","62","0","100590662","0.6"
"0","1005906","0","0","0","2.4","4","0","63","1","100590663","0"
"0","1005906","0","vo_ske_1109","0","0","2","vo_ske","64","0","100590664","0"
"122","1005906","14","0","0","0","1","0","65","0","100590665","1"
"0","1005906","0","0","0","2","4","0","66","1","100590666","0"
"212","1005906","14","0","122","0","1","0","67","0","100590667","1"
"0","1005906","0","0","0","3.5","4","0","68","1","100590668","0"
