b0c1d36497c98e77697002fe3722f8d27dd7cb371aae42102eeacaae5ee99dfa,717bbccb530aac9458a6642aea8c43c64dbd96e3d599b23e7795a4b84cd030fa,bc295b645072ca64a5f18074c53d2e95f27539fa51af79c0a43522eaf5e2103d,62ee6cdbfa52ff96c93c47337749acc2ee2fb38f60fb8bbf304ef374f3766a1b,57b242242c0a4191c1739c7d15b1000b7289a63539fd56cc2431bb27898dcb24,fec37448d05fb4153d651f4aee97d4902b2b0ff62deec51ba6f3f0aedec3e397,276f145221bfdac5257c68ef8f968f3c66c8abaac583b4a9cb0c12e85bddec8b,170449c0d3c1d88ff37b2d6cf5d908fd573c82a82ba662720f582fd03d8e100e,a5240c956a5134d96df8f7effba331390d484f6660a0ff3a80bb18554264db2c,684b49d2ae0d76ad5a38a0dfed1bad28c10e906fb45ecbb2e40f9ab6d2aa9912,022703393f24c2deaa6595a3689184df4f9d631191337400d63acbcf390a074e,62a389b9ebdd66e44b59eeea214b03fd90c3886890531279f018feca73b8a976
"0","0","1005901","0","2","53","0","0","vo_ske_0608","vo_ske","0","100590153"
"0","11","1005901","212","1","54","2","0","0","0","0","100590154"
"0","0","1005901","0","4","55","0","2.7","0","0","1","100590155"
"212","11","1005901","339","1","56","1","0","0","0","0","100590156"
"0","0","1005901","0","4","57","0","1","0","0","1","100590157"
"0","12","1005901","82","1","58","0.7","0","0","0","0","100590158"
"0","0","1005901","0","4","59","0","1.9","0","0","1","100590159"
"82","12","1005901","313","1","60","1.6","0","0","0","0","100590160"
"0","0","1005901","0","4","61","0","4","0","0","1","100590161"
"0","0","1005901","0","2","62","0","0","vo_ske_0609","vo_ske","0","100590162"
"0","13","1005901","238","1","63","2","0","0","0","0","100590163"
"0","0","1005901","0","4","64","0","3.8","0","0","1","100590164"
"0","0","1005901","0","2","65","0","0","vo_ske_0610","vo_ske","0","100590165"
"0","14","1005901","114","1","66","0.7","0","0","0","0","100590166"
"0","0","1005901","0","4","67","0","1.4","0","0","1","100590167"
"114","14","1005901","336","1","68","1.7","0","0","0","0","100590168"
"0","0","1005901","0","4","69","0","4.2","0","0","1","100590169"
"0","0","1005902","0","4","1","0","0.8","0","0","1","100590201"
"0","0","1005902","0","2","2","0","0","vo_ske_0701","vo_ske","0","100590202"
"0","1","1005902","310","1","3","2.3","0","0","0","0","100590203"
"0","0","1005902","0","4","4","0","3.6","0","0","1","100590204"
"0","0","1005902","0","2","5","0","0","vo_ske_0702","vo_ske","0","100590205"
"0","2","1005902","120","1","6","0.9","0","0","0","0","100590206"
"0","0","1005902","0","4","7","0","1.6","0","0","1","100590207"
"120","2","1005902","210","1","8","0.7","0","0","0","0","100590208"
"0","0","1005902","0","4","9","0","1.6","0","0","1","100590209"
"210","2","1005902","290","1","10","0.9","0","0","0","0","100590210"
"0","0","1005902","0","4","11","0","1.5","0","0","1","100590211"
"0","3","1005902","250","1","12","1.9","0","0","0","0","100590212"
"0","0","1005902","0","4","13","0","3.5","0","0","1","100590213"
"0","0","1005902","0","2","14","0","0","vo_ske_0703","vo_ske","0","100590214"
"0","4","1005902","135","1","15","1.2","0","0","0","0","100590215"
"0","0","1005902","0","4","16","0","2.1","0","0","1","100590216"
"135","4","1005902","328","1","17","1.6","0","0","0","0","100590217"
"0","0","1005902","0","4","18","0","1.6","0","0","1","100590218"
"0","5","1005902","114","1","19","0.6","0","0","0","0","100590219"
"0","0","1005902","0","4","20","0","2.5","0","0","1","100590220"
"0","0","1005902","0","2","21","0","0","vo_ske_0704","vo_ske","0","100590221"
"114","5","1005902","200","1","22","0.7","0","0","0","0","100590222"
"0","0","1005902","0","4","23","0","2.4","0","0","1","100590223"
"200","5","1005902","318","1","24","1.1","0","0","0","0","100590224"
"0","0","1005902","0","4","25","0","1.1","0","0","1","100590225"
"0","6","1005902","183","1","26","1.5","0","0","0","0","100590226"
"0","0","1005902","0","4","27","0","2","0","0","1","100590227"
"183","6","1005902","340","1","28","1.4","0","0","0","0","100590228"
"0","0","1005902","0","4","29","0","2.9","0","0","1","100590229"
"0","0","1005902","0","2","30","0","0","vo_ske_0705","vo_ske","0","100590230"
"0","7","1005902","85","1","31","0.6","0","0","0","0","100590231"
"0","0","1005902","0","4","32","0","1.4","0","0","1","100590232"
"85","7","1005902","340","1","33","2","0","0","0","0","100590233"
"0","0","1005902","0","4","34","0","5.2","0","0","1","100590234"
"0","0","1005902","0","2","35","0","0","vo_ske_0706","vo_ske","0","100590235"
"0","8","1005902","116","1","36","1.226","0","0","0","0","100590236"
"0","0","1005902","0","4","37","0","1.934","0","0","1","100590237"
"116","8","1005902","281","1","38","1.42","0","0","0","0","100590238"
"0","0","1005902","0","4","39","0","1.552","0","0","1","100590239"
"281","8","1005902","357","1","40","0.6","0","0","0","0","100590240"
"0","0","1005902","0","4","41","0","0.6","0","0","1","100590241"
"0","9","1005902","180","1","42","1.2","0","0","0","0","100590242"
"0","0","1005902","0","4","43","0","3","0","0","1","100590243"
"0","0","1005902","0","2","44","0","0","vo_ske_0707","vo_ske","0","100590244"
"180","9","1005902","284","1","45","1","0","0","0","0","100590245"
"0","0","1005902","0","4","46","0","2","0","0","1","100590246"
"284","9","1005902","402","1","47","0.9","0","0","0","0","100590247"
"0","0","1005902","0","4","48","0","3.1","0","0","1","100590248"
"0","0","1005902","0","2","49","0","0","vo_ske_0708","vo_ske","0","100590249"
"0","10","1005902","168","1","50","1.1","0","0","0","0","100590250"
"0","0","1005902","0","4","51","0","2.4","0","0","1","100590251"
"0","0","1005902","0","2","52","0","0","vo_ske_0709","vo_ske","0","100590252"
"0","11","1005902","340","1","53","2.5","0","0","0","0","100590253"
"0","0","1005902","0","4","54","0","3.4","0","0","1","100590254"
"0","0","1005902","0","2","55","0","0","vo_ske_0710","vo_ske","0","100590255"
"0","12","1005902","150","1","56","1.4","0","0","0","0","100590256"
"0","0","1005902","0","4","57","0","2.1","0","0","1","100590257"
"150","12","1005902","302","1","58","1.3","0","0","0","0","100590258"
"0","0","1005902","0","4","59","0","3.2","0","0","1","100590259"
"0","0","1005902","0","2","60","0","0","vo_ske_0711","vo_ske","0","100590260"
"0","13","1005902","63","1","61","0.8","0","0","0","0","100590261"
"0","0","1005902","0","4","62","0","1.9","0","0","1","100590262"
"63","13","1005902","305","1","63","1.7","0","0","0","0","100590263"
"0","0","1005902","0","4","64","0","3.5","0","0","1","100590264"
"0","0","1005902","0","2","65","0","0","vo_ske_0712","vo_ske","0","100590265"
"0","14","1005902","95","1","66","1","0","0","0","0","100590266"
"0","0","1005902","0","4","67","0","1.9","0","0","1","100590267"
"95","14","1005902","362","1","68","1.6","0","0","0","0","100590268"
"0","0","1005902","0","4","69","0","4.1","0","0","1","100590269"
"0","0","1005903","0","4","1","0","0.8","0","0","1","100590301"
"0","0","1005903","0","2","2","0","0","vo_ske_0801","vo_ske","0","100590302"
"0","1","1005903","231","1","3","2.2","0","0","0","0","100590303"
"0","0","1005903","0","4","4","0","3.4","0","0","1","100590304"
"0","0","1005903","0","2","5","0","0","vo_ske_0802","vo_ske","0","100590305"
"0","2","1005903","39","1","6","0.465","0","0","0","0","100590306"
"0","0","1005903","0","4","7","0","0.998","0","0","1","100590307"
"39","2","1005903","284","1","8","1.722","0","0","0","0","100590308"
"0","0","1005903","0","4","9","0","3.024","0","0","1","100590309"
"284","2","1005903","388","1","10","0.8","0","0","0","0","100590310"
"0","0","1005903","0","4","11","0","0.8","0","0","1","100590311"
"0","3","1005903","168","1","12","0.9","0","0","0","0","100590312"
"0","0","1005903","0","4","13","0","2.5","0","0","1","100590313"
"168","3","1005903","262","1","14","1","0","0","0","0","100590314"
"0","0","1005903","0","4","15","0","1.8","0","0","1","100590315"
"262","3","1005903","388","1","16","1.2","0","0","0","0","100590316"
"0","0","1005903","0","4","17","0","1.2","0","0","1","100590317"
"0","4","1005903","145","1","18","0.828","0","0","0","0","100590318"
"0","0","1005903","0","4","19","0","3.156","0","0","1","100590319"
"0","0","1005903","0","2","20","0","0","vo_ske_0803","vo_ske","0","100590320"
"0","5","1005903","134","1","21","1.2","0","0","0","0","100590321"
"0","0","1005903","0","4","22","0","2.3","0","0","1","100590322"
"134","5","1005903","347","1","23","1.8","0","0","0","0","100590323"
"0","0","1005903","0","4","24","0","3.4","0","0","1","100590324"
"0","6","1005903","257","1","25","1.9","0","0","0","0","100590325"
"0","0","1005903","0","4","26","0","4.3","0","0","1","100590326"
"0","0","1005903","0","2","27","0","0","vo_ske_0804","vo_ske","0","100590327"
"0","7","1005903","133","1","28","1.067","0","0","0","0","100590328"
"0","0","1005903","0","4","29","0","1.523","0","0","1","100590329"
"133","7","1005903","210","1","30","0.674","0","0","0","0","100590330"
"0","0","1005903","0","4","31","0","2.337","0","0","1","100590331"
"0","0","1005903","0","2","32","0","0","vo_ske_0805","vo_ske","0","100590332"
"210","7","1005903","330","1","33","1.1","0","0","0","0","100590333"
"0","0","1005903","0","4","34","0","1.1","0","0","1","100590334"
"0","8","1005903","110","1","35","0.675","0","0","0","0","100590335"
"0","0","1005903","0","4","36","0","1.662","0","0","1","100590336"
"110","8","1005903","350","1","37","2","0","0","0","0","100590337"
"0","0","1005903","0","4","38","0","4.3","0","0","1","100590338"
"0","0","1005903","0","2","39","0","0","vo_ske_0806","vo_ske","0","100590339"
"0","9","1005903","140","1","40","1.3","0","0","0","0","100590340"
"0","0","1005903","0","4","41","0","2.5","0","0","1","100590341"
"140","9","1005903","370","1","42","1.7","0","0","0","0","100590342"
"0","0","1005903","0","4","43","0","1.7","0","0","1","100590343"
"0","10","1005903","83","1","44","0.5","0","0","0","0","100590344"
"0","0","1005903","0","4","45","0","3.5","0","0","1","100590345"
"0","0","1005903","0","2","46","0","0","vo_ske_0807","vo_ske","0","100590346"
"0","11","1005903","222","1","47","2","0","0","0","0","100590347"
"0","0","1005903","0","4","48","0","3.2","0","0","1","100590348"
"222","11","1005903","385","1","49","1.1","0","0","0","0","100590349"
"0","0","1005903","0","4","50","0","1.1","0","0","1","100590350"
"0","12","1005903","102","1","51","0.8","0","0","0","0","100590351"
"0","0","1005903","0","4","52","0","2.4","0","0","1","100590352"
"102","12","1005903","328","1","53","1.7","0","0","0","0","100590353"
"0","0","1005903","0","4","54","0","4.6","0","0","1","100590354"
"0","0","1005903","0","2","55","0","0","vo_ske_0808","vo_ske","0","100590355"
"0","13","1005903","89","1","56","0.4","0","0","0","0","100590356"
"0","0","1005903","0","4","57","0","2","0","0","1","100590357"
"89","13","1005903","360","1","58","2.3","0","0","0","0","100590358"
"0","0","1005903","0","4","59","0","3.2","0","0","1","100590359"
"0","14","1005903","120","1","60","0.9","0","0","0","0","100590360"
"0","0","1005903","0","4","61","0","3.2","0","0","1","100590361"
"0","0","1005903","0","2","62","0","0","vo_ske_0809","vo_ske","0","100590362"
"120","14","1005903","318","1","63","0.8","0","0","0","0","100590363"
"0","0","1005903","0","4","64","0","3.3","0","0","1","100590364"
"0","0","1005904","0","4","1","0","0.8","0","0","1","100590401"
"0","0","1005904","0","2","2","0","0","vo_ske_0901","vo_ske","0","100590402"
"0","1","1005904","113","1","3","1.325","0","0","0","0","100590403"
"0","0","1005904","0","4","4","0","2.008","0","0","1","100590404"
"113","1","1005904","365","1","5","1.863","0","0","0","0","100590405"
"0","0","1005904","0","4","6","0","3.699","0","0","1","100590406"
"0","0","1005904","0","2","7","0","0","vo_ske_0902","vo_ske","0","100590407"
"0","2","1005904","151","1","8","1.3","0","0","0","0","100590408"
"0","0","1005904","0","4","9","0","2.1","0","0","1","100590409"
"151","2","1005904","375","1","10","1.8","0","0","0","0","100590410"
"0","0","1005904","0","4","11","0","1.8","0","0","1","100590411"
"0","3","1005904","71","1","12","0.7","0","0","0","0","100590412"
"0","0","1005904","0","4","13","0","1.6","0","0","1","100590413"
"71","3","1005904","351","1","14","2.2","0","0","0","0","100590414"
"0","0","1005904","0","4","15","0","4.8","0","0","1","100590415"
"0","0","1005904","0","2","16","0","0","vo_ske_0903","vo_ske","0","100590416"
"0","4","1005904","304","1","17","2.3","0","0","0","0","100590417"
"0","0","1005904","0","4","18","0","3","0","0","1","100590418"
"304","4","1005904","389","1","19","0.8","0","0","0","0","100590419"
"0","0","1005904","0","4","20","0","1.3","0","0","1","100590420"
"0","5","1005904","342","1","21","2.8","0","0","0","0","100590421"
"0","0","1005904","0","4","22","0","4.9","0","0","1","100590422"
"0","0","1005904","0","2","23","0","0","vo_ske_0904","vo_ske","0","100590423"
"0","6","1005904","125","1","24","0.9","0","0","0","0","100590424"
"0","0","1005904","0","4","25","0","1.9","0","0","1","100590425"
"125","6","1005904","215","1","26","0.8","0","0","0","0","100590426"
"0","0","1005904","0","4","27","0","1.4","0","0","1","100590427"
"215","6","1005904","395","1","28","1.7","0","0","0","0","100590428"
"0","0","1005904","0","4","29","0","1.7","0","0","1","100590429"
"0","7","1005904","47","1","30","0.3","0","0","0","0","100590430"
"0","0","1005904","0","4","31","0","1.2","0","0","1","100590431"
"47","7","1005904","317","1","32","2.1","0","0","0","0","100590432"
"0","0","1005904","0","4","33","0","4.1","0","0","1","100590433"
"0","0","1005904","0","2","34","0","0","vo_ske_0905","vo_ske","0","100590434"
"0","8","1005904","233","1","35","1.3","0","0","0","0","100590435"
"0","0","1005904","0","4","36","0","1.9","0","0","1","100590436"
"233","8","1005904","311","1","37","0.59","0","0","0","0","100590437"
"0","0","1005904","0","4","38","0","2.656","0","0","1","100590438"
"0","0","1005904","0","2","39","0","0","vo_ske_0906","vo_ske","0","100590439"
"0","9","1005904","97","1","40","0.8","0","0","0","0","100590440"
"0","0","1005904","0","4","41","0","1.7","0","0","1","100590441"
"97","9","1005904","350","1","42","2.1","0","0","0","0","100590442"
"0","0","1005904","0","4","43","0","2.1","0","0","1","100590443"
"0","10","1005904","170","1","44","1.4","0","0","0","0","100590444"
"0","0","1005904","0","4","45","0","3.3","0","0","1","100590445"
"170","10","1005904","300","1","46","1.1","0","0","0","0","100590446"
"0","0","1005904","0","4","47","0","2.2","0","0","1","100590447"
"300","10","1005904","395","1","48","0.6","0","0","0","0","100590448"
"0","0","1005904","0","4","49","0","0.6","0","0","1","100590449"
"0","11","1005904","253","1","50","2.1","0","0","0","0","100590450"
"0","0","1005904","0","4","51","0","4.7","0","0","1","100590451"
"0","0","1005904","0","2","52","0","0","vo_ske_0907","vo_ske","0","100590452"
"0","12","1005904","95","1","53","0.8","0","0","0","0","100590453"
"0","0","1005904","0","4","54","0","1.7","0","0","1","100590454"
"95","12","1005904","256","1","55","1.34","0","0","0","0","100590455"
"0","0","1005904","0","4","56","0","1.874","0","0","1","100590456"
"256","12","1005904","347","1","57","0.776","0","0","0","0","100590457"
"0","0","1005904","0","4","58","0","2.613","0","0","1","100590458"
"0","0","1005904","0","2","59","0","0","vo_ske_0908","vo_ske","0","100590459"
"0","14","1005904","161","1","60","1.5","0","0","0","0","100590460"
"0","0","1005904","0","4","61","0","2.6","0","0","1","100590461"
"161","14","1005904","399","1","62","2","0","0","0","0","100590462"
"0","0","1005904","0","4","63","0","4.5","0","0","1","100590463"
"0","0","1005905","0","4","1","0","0.8","0","0","1","100590501"
"0","0","1005905","0","2","2","0","0","vo_ske_1001","vo_ske","0","100590502"
"0","1","1005905","53","1","3","0.5","0","0","0","0","100590503"
"0","0","1005905","0","4","4","0","1.1","0","0","1","100590504"
"53","1","1005905","235","1","5","1.4","0","0","0","0","100590505"
"0","0","1005905","0","4","6","0","2.8","0","0","1","100590506"
"0","0","1005905","0","2","7","0","0","vo_ske_1002","vo_ske","0","100590507"
"0","2","1005905","230","1","8","1.8","0","0","0","0","100590508"
"0","0","1005905","0","4","9","0","2.4","0","0","1","100590509"
"230","2","1005905","400","1","10","1.4","0","0","0","0","100590510"
"0","0","1005905","0","4","11","0","3.3","0","0","1","100590511"
"0","0","1005905","0","2","12","0","0","vo_ske_1003","vo_ske","0","100590512"
"0","3","1005905","237","1","13","2.224","0","0","0","0","100590513"
"0","0","1005905","0","4","14","0","2.769","0","0","1","100590514"
"237","3","1005905","358","1","15","0.869","0","0","0","0","100590515"
"0","0","1005905","0","4","16","0","1.635","0","0","1","100590516"
"0","4","1005905","93","1","17","0.6","0","0","0","0","100590517"
"0","0","1005905","0","4","18","0","2.2","0","0","1","100590518"
"0","0","1005905","0","2","19","0","0","vo_ske_1004","vo_ske","0","100590519"
"93","4","1005905","237","1","20","1.3","0","0","0","0","100590520"
"0","0","1005905","0","4","21","0","1.8","0","0","1","100590521"
"237","4","1005905","342","1","22","0.9","0","0","0","0","100590522"
"0","0","1005905","0","4","23","0","0.9","0","0","1","100590523"
"0","5","1005905","166","1","24","0.9","0","0","0","0","100590524"
"0","0","1005905","0","4","25","0","2.7","0","0","1","100590525"
"166","5","1005905","327","1","26","1.059","0","0","0","0","100590526"
"0","0","1005905","0","4","27","0","3","0","0","1","100590527"
"0","0","1005905","0","2","28","0","0","vo_ske_1005","vo_ske","0","100590528"
"0","6","1005905","94","1","29","1.2","0","0","0","0","100590529"
"0","0","1005905","0","4","30","0","1.7","0","0","1","100590530"
"94","6","1005905","397","1","31","2.1","0","0","0","0","100590531"
"0","0","1005905","0","4","32","0","4.5","0","0","1","100590532"
"0","0","1005905","0","2","33","0","0","vo_ske_1006","vo_ske","0","100590533"
"0","7","1005905","47","1","34","0.566","0","0","0","0","100590534"
"0","0","1005905","0","4","35","0","1.552","0","0","1","100590535"
"47","7","1005905","362","1","36","2.318","0","0","0","0","100590536"
"0","0","1005905","0","4","37","0","3.724","0","0","1","100590537"
"0","8","1005905","260","1","38","2.077","0","0","0","0","100590538"
"0","0","1005905","0","4","39","0","2.729","0","0","1","100590539"
"260","8","1005905","327","1","40","0.66","0","0","0","0","100590540"
"0","0","1005905","0","4","41","0","2.832","0","0","1","100590541"
"0","0","1005905","0","2","42","0","0","vo_ske_1007","vo_ske","0","100590542"
"0","9","1005905","60","1","43","0.608","0","0","0","0","100590543"
"0","0","1005905","0","4","44","0","1.363","0","0","1","100590544"
"60","9","1005905","179","1","45","1.493","0","0","0","0","100590545"
"0","0","1005905","0","4","46","0","2.007","0","0","1","100590546"
"179","9","1005905","387","1","47","1.437","0","0","0","0","100590547"
"0","0","1005905","0","4","48","0","3.22","0","0","1","100590548"
"0","0","1005905","0","2","49","0","0","vo_ske_1008","vo_ske","0","100590549"
"0","10","1005905","133","1","50","1.2","0","0","0","0","100590550"
"0","0","1005905","0","4","51","0","2.4","0","0","1","100590551"
"133","10","1005905","347","1","52","1.5","0","0","0","0","100590552"
"0","0","1005905","0","4","53","0","1.5","0","0","1","100590553"
"0","11","1005905","104","1","54","0.4","0","0","0","0","100590554"
"0","0","1005905","0","4","55","0","2.7","0","0","1","100590555"
"104","11","1005905","331","1","56","1.6","0","0","0","0","100590556"
"0","0","1005905","0","4","57","0","3.7","0","0","1","100590557"
"0","0","1005905","0","2","58","0","0","vo_ske_1009","vo_ske","0","100590558"
"0","12","1005905","345","1","59","2.9","0","0","0","0","100590559"
"0","0","1005905","0","4","60","0","4","0","0","1","100590560"
"0","13","1005905","216","1","61","1.6","0","0","0","0","100590561"
"0","0","1005905","0","4","62","0","3.6","0","0","1","100590562"
"0","0","1005905","0","2","63","0","0","vo_ske_1010","vo_ske","0","100590563"
"0","14","1005905","121","1","64","0.7","0","0","0","0","100590564"
"0","0","1005905","0","4","65","0","2.1","0","0","1","100590565"
"121","14","1005905","360","1","66","1.9","0","0","0","0","100590566"
"0","0","1005905","0","4","67","0","4.4","0","0","1","100590567"
"0","0","1005906","0","4","1","0","0.8","0","0","1","100590601"
"0","0","1005906","0","2","2","0","0","vo_ske_1101","vo_ske","0","100590602"
"0","1","1005906","121","1","3","1","0","0","0","0","100590603"
"0","0","1005906","0","4","4","0","1.7","0","0","1","100590604"
"121","1","1005906","211","1","5","0.6","0","0","0","0","100590605"
"0","0","1005906","0","4","6","0","1.5","0","0","1","100590606"
"211","1","1005906","280","1","7","0.9","0","0","0","0","100590607"
"0","0","1005906","0","4","8","0","1.5","0","0","1","100590608"
"0","2","1005906","135","1","9","1.6","0","0","0","0","100590609"
"0","0","1005906","0","4","10","0","3.6","0","0","1","100590610"
"0","0","1005906","0","2","11","0","0","vo_ske_1102","vo_ske","0","100590611"
"135","2","1005906","260","1","12","0.9","0","0","0","0","100590612"
"0","0","1005906","0","4","13","0","1.8","0","0","1","100590613"
"260","2","1005906","320","1","14","0.7","0","0","0","0","100590614"
"0","0","1005906","0","4","15","0","1.9","0","0","1","100590615"
"320","2","1005906","346","1","16","0.2","0","0","0","0","100590616"
"0","0","1005906","0","4","17","0","1.5","0","0","1","100590617"
"0","3","1005906","190","1","18","2.1","0","0","0","0","100590618"
"0","0","1005906","0","4","19","0","4.1","0","0","1","100590619"
"0","0","1005906","0","2","20","0","0","vo_ske_1103","vo_ske","0","100590620"
"190","3","1005906","387","1","21","1.7","0","0","0","0","100590621"
"0","0","1005906","0","4","22","0","2.5","0","0","1","100590622"
"0","4","1005906","139","1","23","1.197","0","0","0","0","100590623"
"0","0","1005906","0","4","24","0","1.72","0","0","1","100590624"
"139","4","1005906","347","1","25","1.735","0","0","0","0","100590625"
"0","0","1005906","0","4","26","0","4.154","0","0","1","100590626"
"0","0","1005906","0","2","27","0","0","vo_ske_1104","vo_ske","0","100590627"
"0","5","1005906","292","1","28","2.4","0","0","0","0","100590628"
"0","0","1005906","0","4","29","0","3.1","0","0","1","100590629"
"292","5","1005906","355","1","30","0.7","0","0","0","0","100590630"
"0","0","1005906","0","4","31","0","0.7","0","0","1","100590631"
"0","6","1005906","153","1","32","1.2","0","0","0","0","100590632"
"0","0","1005906","0","4","33","0","1.8","0","0","1","100590633"
"153","6","1005906","289","1","34","1.2","0","0","0","0","100590634"
"0","0","1005906","0","4","35","0","3.8","0","0","1","100590635"
"0","0","1005906","0","2","36","0","0","vo_ske_1105","vo_ske","0","100590636"
"0","7","1005906","92","1","37","0.8","0","0","0","0","100590637"
"0","0","1005906","0","4","38","0","1.4","0","0","1","100590638"
"92","7","1005906","230","1","39","1.1","0","0","0","0","100590639"
"0","0","1005906","0","4","40","0","2.1","0","0","1","100590640"
"260","7","1005906","384","1","41","1.3","0","0","0","0","100590641"
"0","0","1005906","0","4","42","0","1.3","0","0","1","100590642"
"0","8","1005906","55","1","43","0.4","0","0","0","0","100590643"
"0","0","1005906","0","4","44","0","1.9","0","0","1","100590644"
"55","8","1005906","177","1","45","1.152","0","0","0","0","100590645"
"0","0","1005906","0","4","46","0","1.561","0","0","1","100590646"
"177","8","1005906","355","1","47","1.273","0","0","0","0","100590647"
"0","0","1005906","0","4","48","0","3.32","0","0","1","100590648"
"0","0","1005906","0","2","49","0","0","vo_ske_1106","vo_ske","0","100590649"
"0","9","1005906","300","1","50","2.7","0","0","0","0","100590650"
"0","0","1005906","0","4","51","0","3.8","0","0","1","100590651"
"0","10","1005906","79","1","52","0.894","0","0","0","0","100590652"
"0","0","1005906","0","4","53","0","1.455","0","0","1","100590653"
"79","10","1005906","263","1","54","1.334","0","0","0","0","100590654"
"0","0","1005906","0","4","55","0","3.699","0","0","1","100590655"
"0","0","1005906","0","2","56","0","0","vo_ske_1107","vo_ske","0","100590656"
"0","11","1005906","210","1","57","1.7","0","0","0","0","100590657"
"0","0","1005906","0","4","58","0","2.8","0","0","1","100590658"
"0","12","1005906","183","1","59","1.364","0","0","0","0","100590659"
"0","0","1005906","0","4","60","0","3.365","0","0","1","100590660"
"0","0","1005906","0","2","61","0","0","vo_ske_1108","vo_ske","0","100590661"
"0","13","1005906","85","1","62","0.6","0","0","0","0","100590662"
"0","0","1005906","0","4","63","0","2.4","0","0","1","100590663"
"0","0","1005906","0","2","64","0","0","vo_ske_1109","vo_ske","0","100590664"
"0","14","1005906","122","1","65","1","0","0","0","0","100590665"
"0","0","1005906","0","4","66","0","2","0","0","1","100590666"
"122","14","1005906","212","1","67","1","0","0","0","0","100590667"
"0","0","1005906","0","4","68","0","3.5","0","0","1","100590668"
