777e898b0d88c8a3b0d2924a0b84c613584347384a41b1c52fb84fb27e25890f,eec5546883c0a08afd4523de0461deabe36d070687ae3951fbeba95766c08b62,5a4613f02a314be9a5eeb52def768a2ee6dbd44d23a62fb3eae73c79cc1ee4b5,989058853825ba9d9d35782b5889eb8d491ebca33fdc7b1c22cecf85e7b9af32,897050f012a0adab93249f584f3d1840bdbb71461c93973ac5c79d4df086155f,b70b48c6e403b4c019c419bfde6040f3ee244978b1c8f1c6bcde11be2d78a75a,279601e35c11059777a564b9d032ebeb86eacf81b31fcfb3588568f10ba169cc,c814b7036f90111dad40905d251876b82c395fecb63c7ef1c4181590e47f2267,66f1d710c639738d9ef1994c57d810dbe446f19695ccba0b9a7cf1285cf72b1b,cc5faab1c6b3a7942dfe109dec4fe46238009291be4c806772ef834af9a5cca7,b983f84d80ce757cfc4f17fdabb35b5cb56ce6f5a95f80acb5efd89f82650ca2
"","1057501","","21","vo_adv_1057501_002","vo_adv_1057501","","0","1057501045","","0"
"1","1057501","","11","なんだかやる気が出てきちゃった！\nもしよかったら、このあと一緒に\n依頼を受けにいこうよ！","105711","0","7","1057501046","0","1"
"","1057501","","91","","0","","","1057501047","",""
"","1057501","","21","vo_adv_1057501_003","vo_adv_1057501","","0","1057501048","","0"
"1","1057501","","11","ゆっくりでいいからがんばって\n騎空団として成長して……\nいつかは蒼い空を自由に旅したいな。\nもちろん、その時はあなたも一緒だよ！","105711","0","5","1057501049","0","1"
"","1057501","","91","","0","","","1057501050","",""
"1","1057501","","31","9","9","","0","1057501051","1","0"
"","1057501","","131","","0","","","1057501052","",""
"","1057501","","22","1","0","","0","1057501053","","0"
"","1057501","","111","","","","","1057501054","",""
"","1057501","","91","","0","","","1057501055","",""
"-220","1070501","cmn_talk_def_N","1","107011","1","1","850","1070501001","1.5","400"
"1","1070501","","31","8","8","","0","1070501002","1","0"
"1","1070501","","31","7","7","","0","1070501003","1","0"
"1","1070501","","31","86","86","","0","1070501004","1","0"
"1","1070501","","31","3","3","","0","1070501005","1","0"
"1","1070501","","31","2","2","","0","1070501006","1","0"
"1","1070501","","31","1","1","","0","1070501007","1","0"
"1","1070501","","31","12","12","","0","1070501008","0","0"
"","1070501","","3","blb_run_01","107011","","1","1070501009","0.3",""
"0","1070501","","2","90","107011","","-220","1070501010","","1.3"
"","1070501","","25","bgm_M321_2C","bgm_M321","","0","1070501011","","0"
"0","1070501","","121","0","0","","1.25","1070501012","0","1.25"
"1","1070501","","32","1","12","","0","1070501013","1","0"
"","1070501","","23","se_sys_login_birthday_new_01","se_common","","0","1070501014","","0"
"","1070501","","93","","1.3","","","1070501015","",""
"0","1070501","","3","blb_stop","107011","0.3","0","1070501016","0.05","blb_idle"
"0","1070501","","2","80","107011","","-220","1070501017","","0.25"
"","1070501","","93","","1.4","","","1070501018","",""
"1","1070501","","121","0","0","","1.4","1070501019","3","1.4"
"","1070501","","131","","1","","","1070501020","",""
"1","1070501","","3","blb_blowout_03","107011","0.3","0","1070501021","0.3","blb_idle_02"
"","1070501","","93","","0.7","","","1070501022","",""
"1","1070501","","32","0","12","","0","1070501023","1","0"
"1","1070501","","31","13","13","","0","1070501024","1","0"
"","1070501","","93","","0.2","","","1070501025","",""
"","1070501","","23","se_sys_login_birthday_blow_candle","se_common","","0","1070501026","","0"
"","1070501","","93","","1.2","","","1070501027","",""
"","1070501","","23","se_adv_tickle_02","se_adv_tickle_02","","0","1070501028","","0"
"1","1070501","","31","4","4","","0","1070501029","1","0"
"","1070501","","93","","1","","","1070501030","",""
"","1070501","","23","se_sys_login_birthday_02","se_common","","0","1070501031","","0"
"0","1070501","","3","blb_idle_02","107011","","1","1070501032","0.3",""
"","1070501","","93","","1.05","","","1070501033","",""
"","1070501","","23","se_sys_login_birthday_cracker","se_common","","0","1070501034","","0"
"1","1070501","","31","6","6","","0","1070501035","1","0"
"1","1070501","","3","blb_joy_04","107011","","0","1070501036","0","blb_wish_04"
"","1070501","","93","","2","","","1070501037","",""
"","1070501","","21","vo_adv_1070501_000","vo_adv_1070501","","0","1070501038","","0"
"","1070501","","13","870","107011","","","1070501039","",""
"1","1070501","","11","ふむ、よい趣向ですね。\n敬うべき相手を忘れず、恩を忘れず、\n健勝を祝う宴を開く……\n礼節を弁えた人間は好きですよ。","107011","0","4","1070501040","0","1"
"","1070501","","91","","0","","","1070501041","",""
"","1070501","","21","vo_adv_1070501_001","vo_adv_1070501","","0","1070501042","","0"
"1","1070501","","11","しかし一時には\n赤子同然だった貴方が\nここまで成長したこと……\nとても喜ばしく思います。","107011","0","5","1070501043","0","1"
"","1070501","","91","","0","","","1070501044","",""
"","1070501","","21","vo_adv_1070501_002","vo_adv_1070501","","0","1070501045","","0"
"1","1070501","","11","ただ、そうですね……\n厚意に預かるばかり、\nというのも性に合いませんし。\n何かご褒美をあげましょう。","107011","0","5","1070501046","0","1"
"","1070501","","91","","0","","","1070501047","",""
"","1070501","","21","vo_adv_1070501_003","vo_adv_1070501","","0","1070501048","","0"
"1","1070501","","11","焦って決めずとも構いません。\n今日は一日、私が飽きるまで\n貴方に付き合ってもらう予定ですから。\nふふ……期待していますよ？","107011","0","5","1070501049","0","1"
"","1070501","","91","","0","","","1070501050","",""
"1","1070501","","31","9","9","","0","1070501051","1","0"
"","1070501","","131","","0","","","1070501052","",""
"","1070501","","22","1","0","","0","1070501053","","0"
"","1070501","","111","","","","","1070501054","",""
"","1070501","","91","","0","","","1070501055","",""
"-220","1110501","cmn_talk_def_N","1","111011","1","1","850","1110501001","1.5","400"
"1","1110501","","31","8","8","","0","1110501002","1","0"
"1","1110501","","31","7","7","","0","1110501003","1","0"
"1","1110501","","31","78","78","","0","1110501004","1","0"
"1","1110501","","31","3","3","","0","1110501005","1","0"
"1","1110501","","31","2","2","","0","1110501006","1","0"
"1","1110501","","31","1","1","","0","1110501007","1","0"
"1","1110501","","31","12","12","","0","1110501008","0","0"
"","1110501","","3","blb_run_01","111011","","1","1110501009","0.3",""
"0","1110501","","2","90","111011","","-220","1110501010","","1.3"
"","1110501","","25","bgm_M321_2C","bgm_M321","","0","1110501011","","0"
"0","1110501","","121","0","0","","1.25","1110501012","0","1.25"
"1","1110501","","32","1","12","","0","1110501013","1","0"
"","1110501","","23","se_sys_login_birthday_new_01","se_common","","0","1110501014","","0"
"","1110501","","93","","1.3","","","1110501015","",""
"0","1110501","","3","blb_stop","111011","0.3","0","1110501016","0.05","blb_idle"
"0","1110501","","2","80","111011","","-220","1110501017","","0.25"
"","1110501","","93","","1.4","","","1110501018","",""
"1","1110501","","121","0","0","","1.4","1110501019","3","1.4"
"","1110501","","131","","1","","","1110501020","",""
"1","1110501","","3","blb_blowout_03","111011","0.3","0","1110501021","0.3","blb_idle_02"
"","1110501","","93","","0.7","","","1110501022","",""
"1","1110501","","32","0","12","","0","1110501023","1","0"
"1","1110501","","31","13","13","","0","1110501024","1","0"
"","1110501","","93","","0.2","","","1110501025","",""
"","1110501","","23","se_sys_login_birthday_blow_candle","se_common","","0","1110501026","","0"
"","1110501","","93","","1.2","","","1110501027","",""
"","1110501","","23","se_adv_tickle_02","se_adv_tickle_02","","0","1110501028","","0"
"1","1110501","","31","4","4","","0","1110501029","1","0"
"","1110501","","93","","1","","","1110501030","",""
"","1110501","","23","se_sys_login_birthday_02","se_common","","0","1110501031","","0"
"0","1110501","","3","blb_idle_02","111011","","1","1110501032","0.3",""
"","1110501","","93","","1.05","","","1110501033","",""
"","1110501","","23","se_sys_login_birthday_cracker","se_common","","0","1110501034","","0"
"1","1110501","","31","6","6","","0","1110501035","1","0"
"1","1110501","","3","blb_joy_05","111011","","0","1110501036","0","blb_wish_05"
"","1110501","","93","","2","","","1110501037","",""
"","1110501","","21","vo_adv_1110501_000","vo_adv_1110501","","0","1110501038","","0"
"","1110501","","13","870","111011","","","1110501039","",""
"1","1110501","","11","ほわあああぁぁ何この蝋燭！？\n思わず知的興奮で吹き消してしまったが\n怪しい残り香、興味深ぁ～！\n鼻腔から学び入ってくる～！","111011","0","5","1110501040","0","1"
"","1110501","","91","","0","","","1110501041","",""
"","1110501","","21","vo_adv_1110501_001","vo_adv_1110501","","0","1110501042","","0"
"1","1110501","","11","この蝋燭は、もしや君が作ったのか？\nなに、精油にそんな希少な成分を？\nわざわざぼくの誕生日を祝うために？\n後輩……君という子は……！","111011","0","4","1110501043","0","1"
"","1110501","","91","","0","","","1110501044","",""
"","1110501","","21","vo_adv_1110501_002","vo_adv_1110501","","0","1110501045","","0"
"1","1110501","","11","しかし蝋燭はいいが、この土台部分──\nいや、バースデーケーキとかいう祝祭の\n文化か。ううむ気持ちは有難いが、\n食の細いぼくには若干拷問サイズだ……","111011","0","4","1110501046","0","1"
"","1110501","","91","","0","","","1110501047","",""
"","1110501","","21","vo_adv_1110501_003","vo_adv_1110501","","0","1110501048","","0"
"1","1110501","","11","ややっ？　よくよく見ればこの土台、\nケーキなのはほんの一部分だけで、\n大半はよく出来た模造品じゃあないか！\nな、なんと配慮の行き届いた……！","111011","0","5","1110501049","0","1"
"","1110501","","91","","0","","","1110501050","",""
"","1110501","","21","vo_adv_1110501_004","vo_adv_1110501","","0","1110501051","","0"
"1","1110501","","11","是非もなし。\n端的に言えば、先輩ちょっと感激した。\n今宵は飲めや食えやの大騒ぎだ。\n朝まで踊り明かすぜ同志、ヒャッハー！","111011","0","5","1110501052","0","1"
"","1110501","","91","","0","","","1110501053","",""
"1","1110501","","31","9","9","","0","1110501054","1","0"
"","1110501","","131","","0","","","1110501055","",""
"","1110501","","22","1","0","","0","1110501056","","0"
"","1110501","","111","","","","","1110501057","",""
"","1110501","","91","","0","","","1110501058","",""
