9c98bb18be4d78ad18db48aface5758262f81064e969563d859aadd610a2f04e,706e6005779122b108f48c48d34626c17f9810a98cfaf82597f588427dde1c3e,d491a873924fcfd43956514291877a27814198834c539cc338b8d47036d20b00,8263d6ffbdf0ac9ed7456b56205d28c2b6acce77b7c15394a737ae158c88fa14,b6af379170879a2a12de2bc1e4146ce4777bda8afb69a0eec7d6e613c5fc1210,11e6dd1d8091b831ade03db2b563394d18bd463f09b32d99a8bc161c408d6959,2fc0126376e31db68b3b7569e4d9ceb362b4ced39702fe49b46891d77134c34b,62adad3fb17add0366147fceb1dc92d8ef3fee9be46dd0694072f17972713ef8,783ff13433495a65242148805d45e681deccbb437a55cad990d1a1523bfd41f6,78dadffcbcf455415687a845abb8337277e2ed540f02a0c2192579f3d822e86c,770c555cd25bd577b3173e70ef7ae539bafb1768f04f43aa8d601914bbd14223,bcef232aaef98e5357b71274bb56def15ccac1b3a0e7aa4b3da0aa41c4222371,a07ad78c35b336e36ba4d41e323a7c2a4819643b7ea415c03ac88b3c5d98066a,768e80d111479ae13167affcab0bdcb27b5bfcf78c05a512c06a1de1a37adbe4,2acd6631c5dc0d7e1080236ae4c10e4de3a65531f078e6e23e6265455f8951b2,51b9bffc44b219cd51a16926a07a79abab9e5e240d23b76136ba2ba125feeea0,19e0ac6e2089218de58ae9835b926cfd694be9a10ea29484d869e9ab9d3d2844,a1f36ee4f25d86e9fe48f0187957aec8d4e7b00d49f97c5e198319459218ca5b,82cd885d411b2bf9275d6e8b2e50ea8260efeb7f7b33b9ccc99f1afa7a830cf2
"241717","abyss_reward_icon_hiseki","0","90005","0","0","30","0","0","0","92417","0","0","0","2","0","40000000000","0","0"
"241718","abyss_reward_icon_hiseki","0","90005","0","0","50","0","0","0","92417","0","0","0","2","0","50000000000","0","0"
"241719","abyss_reward_icon_piece_p_heart","0","140001","0","0","50","0","0","0","92417","0","0","0","4","0","60000000000","0","0"
"241720","abyss_reward_icon_piece_p_heart","0","140001","0","0","50","0","0","0","92417","0","0","0","4","0","70000000000","0","0"
"241801","abyss_reward_icon_masterpieces_piece","2","25102","1250","0","10","25021","25015","25014","92418","2","500","2","2","0","1000000000","1250","0"
"241802","abyss_reward_icon_astralshard","2","25021","1250","0","500","25011","25013","25012","92418","2","1250","2","2","0","2000000000","1250","0"
"241803","abyss_reward_icon_masterpieces_piece","2","25102","1250","0","10","25021","25015","25014","92418","2","500","2","2","0","3000000000","1250","0"
"241804","abyss_reward_icon_astralshard","2","25021","1250","0","500","25011","25013","25012","92418","2","1250","2","2","0","4000000000","1250","0"
"241805","abyss_reward_icon_masterpieces_piece","2","25102","1250","0","10","25021","25015","25014","92418","2","1000","2","2","0","5000000000","1250","0"
"241806","abyss_reward_icon_astralshard","2","25021","1250","0","1000","25011","25013","25012","92418","2","1250","2","2","0","6000000000","1250","0"
"241807","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25015","25014","92418","2","1000","2","2","0","7000000000","3000","0"
"241808","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25011","25013","25012","92418","2","3000","2","2","0","8000000000","3000","0"
"241809","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25015","25014","92418","2","1000","2","2","0","9000000000","3000","0"
"241810","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25012","25011","92418","2","1000","2","2","0","10000000000","3000","0"
"241811","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25015","25013","92418","2","1000","2","2","0","12000000000","3000","0"
"241812","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25011","25014","25012","92418","2","3000","2","2","0","16000000000","3000","0"
"241813","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25013","25015","25014","92418","2","3000","2","2","0","20000000000","3000","0"
"241814","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25011","25013","25012","92418","2","3000","2","2","0","25000000000","3000","0"
"241815","abyss_reward_icon_hiseki","0","90005","0","0","10","0","0","0","92418","0","0","0","2","0","30000000000","0","0"
"241816","abyss_reward_icon_hiseki","0","90005","0","0","20","0","0","0","92418","0","0","0","2","0","35000000000","0","0"
"241817","abyss_reward_icon_hiseki","0","90005","0","0","30","0","0","0","92418","0","0","0","2","0","40000000000","0","0"
"241818","abyss_reward_icon_hiseki","0","90005","0","0","50","0","0","0","92418","0","0","0","2","0","50000000000","0","0"
"241819","abyss_reward_icon_piece_p_heart","0","140001","0","0","50","0","0","0","92418","0","0","0","4","0","60000000000","0","0"
"241820","abyss_reward_icon_piece_p_heart","0","140001","0","0","50","0","0","0","92418","0","0","0","4","0","70000000000","0","0"
"241901","abyss_reward_icon_masterpieces_piece","2","25102","1250","0","10","25021","25015","25014","92419","2","500","2","2","0","1000000000","1250","0"
"241902","abyss_reward_icon_astralshard","2","25021","1250","0","500","25011","25013","25012","92419","2","1250","2","2","0","2000000000","1250","0"
"241903","abyss_reward_icon_masterpieces_piece","2","25102","1250","0","10","25021","25015","25014","92419","2","500","2","2","0","3000000000","1250","0"
"241904","abyss_reward_icon_astralshard","2","25021","1250","0","500","25011","25013","25012","92419","2","1250","2","2","0","4000000000","1250","0"
"241905","abyss_reward_icon_masterpieces_piece","2","25102","1250","0","10","25021","25015","25014","92419","2","1000","2","2","0","5000000000","1250","0"
"241906","abyss_reward_icon_astralshard","2","25021","1250","0","1000","25011","25013","25012","92419","2","1250","2","2","0","6000000000","1250","0"
"241907","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25015","25014","92419","2","1000","2","2","0","7000000000","3000","0"
"241908","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25011","25013","25012","92419","2","3000","2","2","0","8000000000","3000","0"
"241909","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25015","25014","92419","2","1000","2","2","0","9000000000","3000","0"
"241910","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25012","25011","92419","2","1000","2","2","0","10000000000","3000","0"
"241911","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25015","25013","92419","2","1000","2","2","0","12000000000","3000","0"
"241912","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25011","25014","25012","92419","2","3000","2","2","0","16000000000","3000","0"
"241913","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25013","25015","25014","92419","2","3000","2","2","0","20000000000","3000","0"
"241914","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25011","25013","25012","92419","2","3000","2","2","0","25000000000","3000","0"
"241915","abyss_reward_icon_hiseki","0","90005","0","0","10","0","0","0","92419","0","0","0","2","0","30000000000","0","0"
"241916","abyss_reward_icon_hiseki","0","90005","0","0","20","0","0","0","92419","0","0","0","2","0","35000000000","0","0"
"241917","abyss_reward_icon_hiseki","0","90005","0","0","30","0","0","0","92419","0","0","0","2","0","40000000000","0","0"
"241918","abyss_reward_icon_hiseki","0","90005","0","0","50","0","0","0","92419","0","0","0","2","0","50000000000","0","0"
"241919","abyss_reward_icon_piece_p_heart","0","140001","0","0","50","0","0","0","92419","0","0","0","4","0","60000000000","0","0"
"241920","abyss_reward_icon_piece_p_heart","0","140001","0","0","50","0","0","0","92419","0","0","0","4","0","70000000000","0","0"
"242001","abyss_reward_icon_masterpieces_piece","2","25102","1250","0","10","25021","25015","25014","92420","2","500","2","2","0","1000000000","1250","0"
"242002","abyss_reward_icon_astralshard","2","25021","1250","0","500","25011","25013","25012","92420","2","1250","2","2","0","2000000000","1250","0"
"242003","abyss_reward_icon_masterpieces_piece","2","25102","1250","0","10","25021","25015","25014","92420","2","500","2","2","0","3000000000","1250","0"
"242004","abyss_reward_icon_astralshard","2","25021","1250","0","500","25011","25013","25012","92420","2","1250","2","2","0","4000000000","1250","0"
"242005","abyss_reward_icon_masterpieces_piece","2","25102","1250","0","10","25021","25015","25014","92420","2","1000","2","2","0","5000000000","1250","0"
"242006","abyss_reward_icon_astralshard","2","25021","1250","0","1000","25011","25013","25012","92420","2","1250","2","2","0","6000000000","1250","0"
"242007","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25015","25014","92420","2","1000","2","2","0","7000000000","3000","0"
"242008","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25011","25013","25012","92420","2","3000","2","2","0","8000000000","3000","0"
"242009","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25015","25014","92420","2","1000","2","2","0","9000000000","3000","0"
"242010","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25012","25011","92420","2","1000","2","2","0","10000000000","3000","0"
"242011","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25015","25013","92420","2","1000","2","2","0","12000000000","3000","0"
"242012","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25011","25014","25012","92420","2","3000","2","2","0","16000000000","3000","0"
"242013","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25013","25015","25014","92420","2","3000","2","2","0","20000000000","3000","0"
"242014","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25011","25013","25012","92420","2","3000","2","2","0","25000000000","3000","0"
"242015","abyss_reward_icon_hiseki","0","90005","0","0","10","0","0","0","92420","0","0","0","2","0","30000000000","0","0"
"242016","abyss_reward_icon_hiseki","0","90005","0","0","20","0","0","0","92420","0","0","0","2","0","35000000000","0","0"
"242017","abyss_reward_icon_hiseki","0","90005","0","0","30","0","0","0","92420","0","0","0","2","0","40000000000","0","0"
"242018","abyss_reward_icon_hiseki","0","90005","0","0","50","0","0","0","92420","0","0","0","2","0","50000000000","0","0"
"242019","abyss_reward_icon_piece_p_heart","0","140001","0","0","50","0","0","0","92420","0","0","0","4","0","60000000000","0","0"
"242020","abyss_reward_icon_piece_p_heart","0","140001","0","0","50","0","0","0","92420","0","0","0","4","0","70000000000","0","0"
"242101","abyss_reward_icon_masterpieces_piece","2","25102","1250","0","10","25021","25015","25014","92421","2","500","2","2","0","1000000000","1250","0"
"242102","abyss_reward_icon_astralshard","2","25021","1250","0","500","25011","25013","25012","92421","2","1250","2","2","0","2000000000","1250","0"
"242103","abyss_reward_icon_masterpieces_piece","2","25102","1250","0","10","25021","25015","25014","92421","2","500","2","2","0","3000000000","1250","0"
"242104","abyss_reward_icon_astralshard","2","25021","1250","0","500","25011","25013","25012","92421","2","1250","2","2","0","4000000000","1250","0"
"242105","abyss_reward_icon_masterpieces_piece","2","25102","1250","0","10","25021","25015","25014","92421","2","1000","2","2","0","5000000000","1250","0"
"242106","abyss_reward_icon_astralshard","2","25021","1250","0","1000","25011","25013","25012","92421","2","1250","2","2","0","6000000000","1250","0"
"242107","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25015","25014","92421","2","1000","2","2","0","7000000000","3000","0"
"242108","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25011","25013","25012","92421","2","3000","2","2","0","8000000000","3000","0"
"242109","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25015","25014","92421","2","1000","2","2","0","9000000000","3000","0"
"242110","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25012","25011","92421","2","1000","2","2","0","10000000000","3000","0"
"242111","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25015","25013","92421","2","1000","2","2","0","12000000000","3000","0"
"242112","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25011","25014","25012","92421","2","3000","2","2","0","16000000000","3000","0"
"242113","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25013","25015","25014","92421","2","3000","2","2","0","20000000000","3000","0"
"242114","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25011","25013","25012","92421","2","3000","2","2","0","25000000000","3000","0"
"242115","abyss_reward_icon_hiseki","0","90005","0","0","10","0","0","0","92421","0","0","0","2","0","30000000000","0","0"
"242116","abyss_reward_icon_hiseki","0","90005","0","0","20","0","0","0","92421","0","0","0","2","0","35000000000","0","0"
"242117","abyss_reward_icon_hiseki","0","90005","0","0","30","0","0","0","92421","0","0","0","2","0","40000000000","0","0"
"242118","abyss_reward_icon_hiseki","0","90005","0","0","50","0","0","0","92421","0","0","0","2","0","50000000000","0","0"
"242119","abyss_reward_icon_piece_p_heart","0","140001","0","0","50","0","0","0","92421","0","0","0","4","0","60000000000","0","0"
"242120","abyss_reward_icon_piece_p_heart","0","140001","0","0","50","0","0","0","92421","0","0","0","4","0","70000000000","0","0"
"250101","abyss_reward_icon_masterpieces_piece","2","25102","1000","0","10","25021","25015","25014","92413","2","200","2","2","0","1000000000","1000","0"
"250102","abyss_reward_icon_astralshard","2","25021","1000","0","300","25011","25013","25012","92413","2","1000","2","2","0","2000000000","1000","0"
"250103","abyss_reward_icon_masterpieces_piece","2","25102","1000","0","10","25021","25015","25014","92413","2","500","2","2","0","3000000000","1000","0"
"250104","abyss_reward_icon_astralshard","2","25021","1000","0","500","25011","25013","25012","92413","2","1000","2","2","0","4000000000","1000","0"
"250105","abyss_reward_icon_masterpieces_piece","2","25102","1000","0","10","25021","25015","25014","92413","2","1000","2","2","0","5000000000","1000","0"
"250106","abyss_reward_icon_astralshard","2","25021","1000","0","1000","25011","25013","25012","92413","2","1000","2","2","0","6000000000","1000","0"
"250107","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25015","25014","92413","2","1000","2","2","0","7000000000","3000","0"
"250108","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25011","25013","25012","92413","2","3000","2","2","0","8000000000","3000","0"
"250109","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25015","25014","92413","2","1000","2","2","0","9000000000","3000","0"
"250110","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25012","25011","92413","2","1000","2","2","0","10000000000","3000","0"
"250111","abyss_reward_icon_masterpieces_piece","2","25102","3000","0","10","25021","25015","25013","92413","2","1000","2","2","0","12000000000","3000","0"
"250112","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25011","25014","25012","92413","2","3000","2","2","0","16000000000","3000","0"
"250113","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25013","25015","25014","92413","2","3000","2","2","0","20000000000","3000","0"
"250114","abyss_reward_icon_astralshard","2","25021","3000","0","1000","25011","25013","25012","92413","2","3000","2","2","0","25000000000","3000","0"
"250115","abyss_reward_icon_hiseki","0","90005","0","0","10","0","0","0","92413","0","0","0","2","0","30000000000","0","0"
"250116","abyss_reward_icon_hiseki","0","90005","0","0","20","0","0","0","92413","0","0","0","2","0","35000000000","0","0"
"250117","abyss_reward_icon_hiseki","0","90005","0","0","30","0","0","0","92413","0","0","0","2","0","40000000000","0","0"
"250118","abyss_reward_icon_hiseki","0","90005","0","0","50","0","0","0","92413","0","0","0","2","0","50000000000","0","0"
"250119","abyss_reward_icon_piece_p_heart","0","140001","0","0","50","0","0","0","92413","0","0","0","4","0","60000000000","0","0"
"250120","abyss_reward_icon_piece_p_heart","0","140001","0","0","50","0","0","0","92413","0","0","0","4","0","70000000000","0","0"
