495539a566093554614ce3e08690972d62b585f7a189262648e0c8e1594c109d,ff3919bb508d3f79d7cc4187a212df7fab063c83a24b57a5c4a208ffd04bf12b,69e948b8f5498aadc29608acc62c62eb3b4876c1c212ce5336c8b9b8e3f868de,ee5ea255f79e473e83350f6f874c03613345bba0fdd4ff0d9fbcfa830ea27455,1e2a25c6ce3ee8a2c1026bfc37dd1f377647489aa05e0fc61a98cf5122b69dfd,b1b2758a6b73ec747fea4f71bad719b4e9f450f5ab89c4f9712b07034ba9af88,eb5bb398ff49f8ca533c0df8a64ec3e2843e1e0e9bf9a12dc07e5b679fa0ad7c,c6545b98e71755b1fdeb1cdbe5c5ecd456ce397e8088c51ddabb10df4c3d88bc,611c5b01791b62d0818b4bb7bec4ddf53ae1364c7b886c05652bf511d1021e7b,2c6b4233bbbb36c978b4990313a9e7c4bc9d877b0a5f8bda1e257437b0017db3,d765a75250f623850f5c063b84920c003eb97f05bb8698252406dc30bff6ea22,eb6b1c0972e4bb480ae4bda61de9aec8f4853cc4267f092352e1b3d56e67bddd,4778d33545fd906add820aee3a5d43b5a46548aa8cf91022a022a0e2530f711f,2802bde4d6072ca1bdf3eacc91b021a55a3f462be7f4c56171e7f8a07f3daf6c,a40e8cd412d5f3b3f754695a857c59aab5890eb737edcab1cf7178ab0f99e35e,d731409605734461e1c039d58aa834cc38670a14b4071ad7dc163b7177740a3a,49ec9e6c361b18f3f9dfc86983a52693e3c83d8e9813f00567825ce025febc77,c4c5a11f79e2ae6e1071fb022b367a1a0388a2f212cba34b8a75702636d1cb61,01f8714164f15008030f8527a9a3d0535451374b6c672635739a9d37fb5dfe25,222dbd7cbdfdaa6ec63cada2051b9f5a1a88d2258d06d311a0c0953db016dc25,1ba2e2c3e366ad8f5985601e776308e7c361f06377968301ea213eaf41ab7fea,e90f88f1fc1e93b39fb8b0cfe528ba68816fe6c4dbc95fa375b1f155e6acbd1f,4d6d15c95b36a901f54b93bbdafd5cb3753403d4a5fa5ce6e03f633bcb9b7466,b0e29199d4131e2898a284affaa4ded9385def56b143424285a05a643261cd0d,f2742b39378d9dbcd3fa527576f1161717e67b90ccd10f5291a7b5f9cccde68a,296f69c87102f61dff0144cdf6aa2d1e445b5243c2f0f7ef3df5cc94e6446c66
"83001043","bgm_MC133","377","0","0.8","0","0.8","0.8","0","bgm_MC133","1","101623","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101623","0","2"
"83001044","bgm_MC133","377","0","0.8","0","0.8","0.8","0","bgm_MC133","1","101623","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101623","0","1"
"83001045","bgm_MC133","377","0","0.8","0","0.8","0.8","0","bgm_MC133","1","101623","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101623","0","1"
"83001046","bgm_MC133","377","0","0.8","0","0.8","0.8","0","bgm_MC133","1","101623","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101623","0","2"
"83001047","bgm_MC133","377","0","0.8","0","0.8","0.8","0","bgm_MC133","1","101623","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101623","0","1"
"83001048","bgm_MC133","377","0","0.8","0","0.8","0.8","0","bgm_MC133","1","101623","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101623","0","1"
"83001049","bgm_MC133","377","0","0.8","0","0.8","0.8","0","bgm_MC133","1","101623","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101623","0","1"
"83001050","bgm_MC133","0","0","0","0","1","0","50","bgm_MC133","1","101623","0","0","0","0","0","1","0","0","0","0","0","101623","0","3"
"84001001","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001002","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001003","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001004","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001005","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001006","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","2"
"84001007","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001008","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001009","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001010","bgm_MC134","0","0","0","0","0.8","0","60","bgm_MC134","1","103013","0","0","0","0","0","1","0","0","0","0","0","103013","0","3"
"84001011","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001012","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001013","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","2"
"84001014","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001015","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001016","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","2"
"84001017","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001018","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001019","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001020","bgm_MC134","0","0","0","0","1.3","0","60","bgm_MC134","1","103013","0","0","10","0","0","1","0","0","0","0","0","103013","0","3"
"84001021","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001022","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001023","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","2"
"84001024","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001025","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001026","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","2"
"84001027","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001028","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001029","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001030","bgm_MC134","0","0","0","0","1.1","0","65","bgm_MC134","0.9","103013","0","0","-10","0","0","0.9","0","0","0","0","0","103013","0","3"
"84001031","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001032","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001033","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","2"
"84001034","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001035","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001036","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","2"
"84001037","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001038","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001039","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001040","bgm_MC134","0","-20","0","0","1","0","60","bgm_MC134","1","103013","0","0","0","0","0","1","0","0","0","0","0","103013","0","3"
"84001041","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001042","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001043","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","2"
"84001044","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001045","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001046","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","2"
"84001047","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001048","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001049","bgm_MC134","377","0","0.8","0","0.8","0.8","0","bgm_MC134","1","103013","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","103013","0","1"
"84001050","bgm_MC134","0","0","0","0","1","0","60","bgm_MC134","1","103013","0","0","0","0","0","1","0","0","0","0","0","103013","0","3"
"85001001","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001002","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001003","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001004","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001005","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001006","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","2"
"85001007","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001008","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001009","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001010","bgm_MC135","0","0","0","0","1","0","60","bgm_MC135","1","101191","0","0","0","0","0","1","0","0","0","0","0","101191","0","3"
"85001011","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001012","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001013","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","2"
"85001014","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001015","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001016","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","2"
"85001017","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001018","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001019","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001020","bgm_MC135","0","-10","0","0","1","0","60","bgm_MC135","1","101191","0","0","0","0","0","1","0","0","0","0","0","101191","0","3"
"85001021","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001022","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001023","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","2"
"85001024","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001025","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001026","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","2"
"85001027","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001028","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001029","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001030","bgm_MC135","0","0","0","0","1.25","0","65","bgm_MC135","1.2","101191","0","0","-20","0","0","1.2","0","0","0","0","0","101191","0","3"
"85001031","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001032","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001033","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","2"
"85001034","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001035","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001036","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","2"
"85001037","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001038","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001039","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001040","bgm_MC135","0","0","0","0","1","0","50","bgm_MC135","1","101191","0","0","0","0","0","1","0","0","0","0","0","101191","0","3"
"85001041","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001042","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001043","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","2"
"85001044","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001045","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001046","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","2"
"85001047","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001048","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001049","bgm_MC135","377","0","0.8","0","0.8","0.8","0","bgm_MC135","1","101191","0","188","0","0.8","-190","1","-379","0","0","0.8","-1","101191","0","1"
"85001050","bgm_MC135","0","0","0","0","1","0","60","bgm_MC135","1","101191","0","0","0","0","0","1","0","0","0","0","0","101191","0","3"
