aed5daf44f1a6944c3c83430372550863533d1e6f56ecff918be029555fdd1e6,d81348213b88663306787043a5ebf5327225c803cd0e1deee44bcc53a601d2e7,a66e64cd544554e07945d3fbdfca703893b5729347c939345ae6265063da2525,c303590df8465810d0b0b6904aff778b9433512263c2618f0dfce7e32e9e1136,e674171ac3ac212ec38ec13605fd7472efdd7395aa526837d3d3d688d9e16b24,10895aa5b093b8c58cd1e70ccd5dc11d5e47159d8ab1069b2978abb5a0c8bf7a,78d33f665d0c4cd17754ec0de93f587b04ffaefe02d8e96e7e88134e6c9ee0bc,9c8eac92da1a6e7e8609e1c4088e04d4023c0d19fd5c7162382c168ceeae0675,5d2e9a40fe96a565e8fbe61fcea22fb8d560fbbbbd056439ebcffe81a5e065fa,5fb2961e1c32d4beddd3ce8c52fde4d27e2b97e5f7064af5b4cdfc8398011045,063a31e7e4c676ab6c1f544a0fd922992355205f049ca3de5f38ae1f6bcf0081
"91","","","","0","","0","","5152063","0","63064"
"3","0.2","1","","surprise_idle","","0","shock_to_surprise","5152063","131711","63065"
"3","0.2","","","","","1","empty","5152063","1","63066"
"3","0.2","1","0","doya_talk_sad","","0","doya_in_sad","5152063","132011","63067"
"21","","","","0","","0","vo_rag_5009","5152063","vo_rag","63068"
"11","0","1","0","1","0","10","これがアイドル…とても過酷だ\nところで…まだ他にも\n色々なタイソーがあるんだろう？","5152063","132011","63069"
"91","","","","0","","0","","5152063","0","63070"
"3","0.2","","","","","1","doya_talk","5152063","132011","63071"
"21","","","","0","","0","vo_rag_5010","5152063","vo_rag","63072"
"11","0","1","0","1","0","10","そちらもぜひご教授願いたいね\nああ、ボクは見ているだけで\n大丈夫だよ","5152063","132011","63073"
"91","","","","0","","0","","5152063","0","63074"
"3","0.2","","","","","1","doya_idle","5152063","132011","63075"
"3","0.2","","","","","1","sad_talk_anger","5152063","131711","63076"
"21","","","","0","","0","vo_rag_5011","5152063","vo_rag","63077"
"11","0","1","0","1","0","10","さすがは『強欲の魔女』\n体力は絶望的でも、\nその知的好奇心は無限なのね","5152063","131711","63078"
"91","","","","0","","0","","5152063","0","63079"
"3","0.2","1","0","doya_idle_normal2","","0","doya_to_doya","5152063","132011","63080"
"3","0.2","1","0","cool_talk_joy2","","0","cool_in_joy2","5152063","131711","63081"
"23","","","","","","0","se_10058300_emotion_isekai_1","5152063","se_10058300","63082"
"12","","0","","0","","0.8","10","5152063","131711","63083"
"93","","","","","","","0","5152063","1.5","63084"
"3","0.2","","","","","1","sad_idle_surprise1","5152063","132011","63085"
"3","0.2","","","","","0","ames_idol_dance","5152063","131711","63086"
"93","","","","","","","0","5152063","1.8","63087"
"3","0.2","1","0","echidna_interest_talk","","0","echidna_interest_in","5152063","132011","63088"
"23","","","","","","0","se_10058300_emotion_isekai_2","5152063","se_10058300","63089"
"12","","0","","0","","2","7","5152063","132011","63090"
"93","","","","","","","0","5152063","1.1","63091"
"93","","","","","","","0","5152063","0.5","63092"
"101","","","","","","","","5152063","63094","63093"
"25","","","","","","","bgm_MC173B","5152063","bgm_MC173B","63094"
"22","","","","","","","0","5152063","0","63095"
"1","1.55","-295","1","410","idle_normal","110","102611","5152064","1","64001"
"1","1.45","-114","0","176","cool_idle","105","107811","5152064","1","64002"
"1","1.5","-179","0","12","joy_idle_normal","106","102311","5152064","1","64003"
"1","1.45","-116","0","-177","idle_normal","105","110311","5152064","1","64004"
"1","1.55","-258","0","-226","wish_idle","107","102111","5152064","1","64005"
"1","1.55","-260","0","115","idle_normal","107","131911","5152064","1","64006"
"1","1.5","-178","0","-350","doya_idle","106","122811","5152064","1","64007"
"1","1.6","-334","0","-391","idle_normal","108","122911","5152064","1","64008"
"1","1.6","-330","0","-60","idle_normal","108","122711","5152064","1","64009"
"13","","","","","","","210","5152064","102611","64010"
"13","","","","","","","207","5152064","131911","64011"
"13","","","","","","","205","5152064","110311","64012"
"13","","","","","","","208","5152064","122711","64013"
"13","","","","","","","206","5152064","122811","64014"
"13","","","","","","","208","5152064","122911","64015"
"13","","","","","","","207","5152064","102111","64016"
"13","","","","","","","206","5152064","102311","64017"
"13","","","","","","","205","5152064","107811","64018"
"5","1.55","-295","1","410","empty","115","11","5152064","1","64019"
"5","1.55","-260","0","115","empty","131","61","5152064","1","64020"
"5","1.55","-134","0","146","empty","131","62","5152064","1","64021"
"5","1.55","-295","0","410","empty","132","63","5152064","1","64022"
"5","1.55","-136","0","-177","empty","132","64","5152064","1","64023"
"31","1","1.3","","40","","0","1","5152064","1","64024"
"31","0","1","","-235","","385","13","5152064","13","64025"
"31","0","1","","0","","0","2","5152064","2","64026"
"31","1","1","","0","","0","3","5152064","3","64027"
"91","","","","","","","0","5152064","0","64028"
"37","","","","","","","telop_4","5152064","3","64029"
"102","","","","","","0","0","5152064","0","64030"
"93","","","","","","","0","5152064","1","64031"
"3","0.2","","","","","1","sad_talk_dead","5152064","102611","64032"
"21","","","","0","","0","vo_rag_3001","5152064","vo_rag","64033"
"11","0","1","0","1","0","10","えぇ…うそ、めっちゃ来てるじゃん…\nこんな朝早くからご苦労さんだねぇ…","5152064","102611","64034"
"91","","","","0","","0","","5152064","0","64035"
"3","0.2","","","","","1","talk_normal_surprise","5152064","102611","64036"
"21","","","","0","","0","vo_rag_3002","5152064","vo_rag","64037"
"11","0","1","0","1","0","10","ほんとはやりたくないけど、\n体操はじめるよ～","5152064","102611","64038"
"91","","","","0","","0","","5152064","0","64039"
"3","0.2","","","","","1","idle_normal","5152064","102611","64040"
"25","","","","","","","bgm_MC175B","5152064","bgm_MC175B","64041"
"32","","","","","","","1","5152064","2","64042"
"21","","","","0","","0","vo_rag_3003","5152064","vo_rag","64043"
"11","0","0","0","1","2.2","10","まずはその場で跳躍～\nいち、に、さん…","5152064","102611","64044"
"93","","","","0","","0","","5152064","3.2","64045"
"3","0.2","1","0.2","tired_idle","","0","gutara_jump3time","5152064","11","64046"
"3","0.2","1","0.2","tired_idle","","0","gutara_jump3time","5152064","102611","64047"
"93","","","","0","","0","","5152064","0.1","64048"
"3","0.2","1","0.2","idle_normal","","0","jump3time","5152064","131911","64049"
"3","0.2","1","0.2","idle_normal","","0","jump3time","5152064","122911","64050"
"3","0.2","1","0.2","joy_idle_normal","","0","jump3time","5152064","102311","64051"
"93","","","","0","","0","","5152064","0.1","64052"
"3","0.2","1","0.2","idle_normal","","0","jump3time","5152064","107811","64053"
"3","0.2","1","0.2","idle_normal","","0","jump3time","5152064","110311","64054"
"3","0.2","1","0.2","wish_idle","","0","jump3time","5152064","102111","64055"
"93","","","","0","","0","","5152064","0.1","64056"
"3","0.2","1","0.2","doya_idle","","0","jump3time","5152064","122811","64057"
"3","0.2","1","0.2","idle_normal","","0","jump3time","5152064","122711","64058"
"93","","","","","","","0","5152064","2.1","64059"
"23","","","","","","0","se_10058300_isekai_breath","5152064","se_10058300","64060"
"93","","","","","","","0","5152064","1.7","64061"
"91","","","","0","","0","","5152064","64044","64062"
"27","0","0","1","0.5","","0.5","bgm_MC173B","5152064","bgm_MC173B","64063"
"37","","","","","","","out","5152064","2","64064"
"21","","","","0","","0","vo_rag_3004","5152064","vo_rag","64065"
"11","0","1","","1","0","10","…ふぅ、ちょっと休憩しよっか","5152064","102611","64066"
"91","","","","0","","0","","5152064","0","64067"
"3","0.2","","","","","1","talk_normal_shy","5152064","107811","64068"
"21","","","","0","","0","vo_rag_3005","5152064","vo_rag","64069"
"11","0","1","","1","0","10","いくら何でも早すぎるでしょ！？","5152064","107811","64070"
"91","","","","0","","0","","5152064","0","64071"
"3","0.2","","","","","1","idle_normal_shy","5152064","107811","64072"
"24","","","","","","","0.3","5152064","se_10058300_isekai_breath","64073"
"3","0.2","","","","","1","empty","5152064","11","64074"
"3","0.2","","","","","1","talk_normal_joy","5152064","102611","64075"
"21","","","","0","","0","vo_rag_3006","5152064","vo_rag","64076"
"11","0","1","","1","0","10","じゃあ次は横になって深呼吸～","5152064","102611","64077"
"91","","","","0","","0","","5152064","0","64078"
"3","0.2","1","0","gutara_sleepy_idle","","0","idle_to_layLongHair","5152064","102611","64079"
"93","","","","0","","0","","5152064","0.2","64080"
"3","0.2","1","0","gutara_breathLongHair_idle","","0","idle_to_layLongHair","5152064","131911","64081"
"3","0.2","1","0","gutara_breathShortHair_idle","","0","idle_to_layShortHair","5152064","122911","64082"
"3","0.2","1","0","gutara_breathShortHair_idle","","0","idle_to_layShortHair","5152064","102311","64083"
"93","","","","0","","0","","5152064","0.2","64084"
"3","0.2","1","0","gutara_breathLongHair_idle","","0","idle_to_layLongHair","5152064","110311","64085"
"3","0.2","1","0","gutara_breathShortHair_idle","","0","idle_to_layShortHair","5152064","122711","64086"
"3","0.2","1","0","gutara_breathLongHair_idle","","0","idle_to_layLongHair","5152064","107811","64087"
"93","","","","0","","0","","5152064","0.1","64088"
"3","0.2","1","0","gutara_breathShortHair_idle","","0","idle_to_layShortHair","5152064","102111","64089"
"3","0.2","1","0","gutara_breathShortHair_idle","","0","idle_to_layShortHair","5152064","122811","64090"
"121","12","2.8","","1","","1","105","5152064","0","64091"
"93","","","","0","","0","","5152064","2","64092"
"12","50","0","-120","0","","1.5","12","5152064","102611","64093"
"93","","","","0","","0","","5152064","1.5","64094"
"3","0.2","1","0","gutara_sleep2_idle","","0","gutara_sleep2_in","5152064","102611","64095"
"93","","","","0","","0","","5152064","1.5","64096"
"32","","","","","","","1","5152064","13","64097"
"21","","","","0","","0","vo_rag_3007","5152064","vo_rag","64098"
"11","15","1","-100","1","0","10","すぅ…むにゃむにゃ…","5152064","102611","64099"
"91","","","","0","","0","","5152064","0","64100"
"23","","","","","","0","se_10058300_gutara_sleep","5152064","se_10058300","64101"
"4","","","","","","","0","5152064","11","64102"
"2","","0","","0","","-310","460","5152064","11","64103"
"3","","","","","","0","gutara_sleep","5152064","11","64104"
"3","0.2","1","0","gutara_sleep1_idle","","0","gutara_surprise","5152064","107811","64105"
"21","","","","0","","0","vo_rag_3008","5152064","vo_rag","64106"
"11","-15","0","-40","1","1.5","10","ウソでしょ？　寝てる！？\nやだ、あたしまで眠くなってきた…","5152064","107811","64107"
"93","","","","","","","0","5152064","6.8","64108"
"93","","","","","","","0","5152064","0.5","64109"
"23","","","","","","0","se_10058300_gutara_sleep","5152064","se_10058300","64110"
"3","","","","","","0","gutara_sleep2","5152064","62","64111"
"91","","","","0","","0","","5152064","64107","64112"
"3","0.2","1","0","gutara_sleep1_idle","","0","gutara_sleep1ShortHair_in","5152064","122911","64113"
"93","","","","0","","0","","5152064","0.2","64114"
"3","0.2","1","0","gutara_sleep1_idle","","0","gutara_sleep1ShortHair_in","5152064","102311","64115"
"93","","","","0","","0","","5152064","0.2","64116"
"3","0.2","1","0","gutara_sleep1_idle","","0","gutara_sleep1ShortHair_in","5152064","122811","64117"
"93","","","","0","","0","","5152064","1.5","64118"
"3","0.2","1","0","gutara_sleep1_idle","","0","gutara_sleepy_in","5152064","110311","64119"
"21","","","","0","","0","vo_rag_3009","5152064","vo_rag","64120"
"11","-40","0","-110","1","1.5","10","今日は朝が早かったから…\nあたしも…ふあ……","5152064","110311","64121"
"93","","","","","","","0","5152064","7.4","64122"
"23","","","","","","0","se_10058300_gutara_sleep","5152064","se_10058300","64123"
"3","","","","","","0","gutara_sleep","5152064","64","64124"
"91","","","","0","","0","","5152064","64121","64125"
"3","0.2","1","0","gutara_sleep1_idle","","0","gutara_sleep1ShortHair_in","5152064","102111","64126"
"93","","","","0","","0","","5152064","0.2","64127"
"3","0.2","1","0","gutara_sleep1_idle","","0","gutara_sleep1ShortHair_in","5152064","122711","64128"
"93","","","","0","","0","","5152064","4","64129"
"3","0.2","1","0","gutara_notice_talk_shy","","0","gutara_notice_in","5152064","131911","64130"
"21","","","","0","","0","vo_rag_3010","5152064","vo_rag","64131"
"11","-15","1","-50","1","0","10","え、みんな寝ちゃったの！？\nびっくり仰天だわ\nみんなを起こさないと…","5152064","131911","64132"
"91","","","","0","","0","","5152064","0","64133"
"3","0.2","1","0","gutara_notice_talk_dead","","0","gutara_notice_to_notice","5152064","131911","64134"
"21","","","","0","","0","vo_rag_3011","5152064","vo_rag","64135"
"11","-15","1","-50","1","0","10","ふわぁ……\nあれ、どうしてかしら、\n私まで急に眠く…すぅ","5152064","131911","64136"
"91","","","","0","","0","","5152064","0","64137"
"3","0.2","1","0","gutara_sleep1_idle","","0","gutara_notice_out","5152064","131911","64138"
"93","","","","0","","0","","5152064","0.5","64139"
"23","","","","","","0","se_10058300_gutara_sleep","5152064","se_10058300","64140"
"3","","","","","","0","gutara_sleep","5152064","61","64141"
"93","","","","0","","0","","5152064","1.3","64142"
"23","","","","","","0","se_10058300_gutara_sleep","5152064","se_10058300","64143"
"2","","0","","0","","-305","-205","5152064","64","64144"
"3","","","","","","0","gutara_sleep2","5152064","64","64145"
"93","","","","0","","0","","5152064","1.3","64146"
"23","","","","","","0","se_10058300_gutara_sleep","5152064","se_10058300","64147"
"2","","0","","0","","-190","-300","5152064","62","64148"
"3","","","","","","0","gutara_sleep","5152064","62","64149"
"93","","","","0","","0","","5152064","2","64150"
"93","","","","","","","0","5152064","0.5","64151"
"101","","","","","","","","5152064","64153","64152"
"25","","","","","","","bgm_MC173B","5152064","bgm_MC173B","64153"
"22","","","","","","","0","5152064","0","64154"
"1","1.55","-280","1","335","idle_normal","109","127111","5152065","1","65001"
"1","1.5","-179","0","-252","wish_idle_normal","105","132111","5152065","1","65002"
"5","1.5","-163","0","-74","doya_idle","104","4","5152065","4","65003"
"1","1.55","-264","0","29","idle_normal","107","131911","5152065","1","65004"
"1","1.55","-304","0","-346","wish_idle_normal","109","126911","5152065","1","65005"
"1","1.55","-285","0","-150","idle_normal","108","113111","5152065","1","65006"
"5","1.5","-280","1","1000","ghost_dokuro_idle","110","6","5152065","6","65007"
"6","0","0","0","1","","1","1","5152065","6","65008"
"5","1.5","-178","0","-507","idle_normal","106","7","5152065","7","65009"
"6","0","0","0","1","","1","1","5152065","7","65010"
"13","","","","","","","209","5152065","127111","65011"
"13","","","","","","","205","5152065","132111","65012"
"13","","","","","","","204","5152065","4","65013"
"13","","","","","","","207","5152065","131911","65014"
"13","","","","","","","209","5152065","126911","65015"
"13","","","","","","","208","5152065","113111","65016"
"31","1","1.03","","0","","0","1","5152065","1","65017"
"31","0","1","","-178","","-507","14","5152065","14","65018"
"31","0","1.03","","0","","0","16","5152065","16","65019"
"31","0","1","","0","","0","2","5152065","2","65020"
"31","1","1","","0","","0","3","5152065","3","65021"
"31","0","1","","-130","","1000","15","5152065","15","65022"
"91","","","","","","","0","5152065","0","65023"
"37","","","","","","","telop_5","5152065","3","65024"
"102","","","","","","0","0","5152065","0","65025"
"93","","","","","","","0","5152065","1","65026"
"3","0.2","","","","","1","talk_normal","5152065","127111","65027"
"21","","","","0","","0","vo_rag_4001","5152065","vo_rag","65028"
"11","0","1","0","1","0","10","本日の体操のお手本を\n務めさせていただくシノブです","5152065","127111","65029"
"91","","","","0","","0","","5152065","0","65030"
"3","0.2","","","","","1","talk_normal","5152065","127111","65031"
"21","","","","0","","0","vo_rag_4002","5152065","vo_rag","65032"
"11","0","1","0","1","0","10","そちらのあなたも一緒にどうぞ\nそれでは始めましょう。いちに、いち…","5152065","127111","65033"
"91","","","","0","","0","","5152065","0","65034"
"32","","","","","","","1","5152065","2","65035"
"25","","","","","","","bgm_MC175C","5152065","bgm_MC175C","65036"
"93","","","","","","","0","5152065","0.5","65037"
"3","0.3","","","","","1","radio_stretch1_loop","5152065","127111","65038"
"93","","","","","","","0","5152065","0.1","65039"
"3","0.2","","","","","1","radio_stretch1_loop","5152065","132111","65040"
"3","0.2","","","","","1","radio_stretch1_loop","5152065","4","65041"
"3","0.2","","","","","1","radio_stretch1_loop","5152065","131911","65042"
"3","0.2","","","","","1","radio_stretch1_loop","5152065","126911","65043"
"3","0.2","","","","","1","radio_stretch1_loop","5152065","113111","65044"
"3","0.2","","","","","1","radio_stretch1_loop","5152065","7","65045"
"93","","","","","","","0","5152065","1","65046"
"32","","","","","","","1","5152065","16","65047"
"32","","","","","","","1","5152065","14","65048"
"93","","","","","","","0","5152065","0.7","65049"
"121","12","2.8","","1","","1","0","5152065","65","65050"
"93","","","","","","","0","5152065","1","65051"
"6","1","1","0","1","","1","1","5152065","7","65052"
"93","","","","","","","0","5152065","2.2","65053"
"3","0.2","1","0","sad_talkR","","0","ghost_stretch1_turn","5152065","131911","65054"
"21","","","","0","","0","vo_rag_4003","5152065","vo_rag","65055"
"11","0","0","50","1","0.5","10","ええと、そっちには誰も…\nきゃあっ！","5152065","131911","65056"
"93","","","","","","","0","5152065","2.5","65057"
"3","0.2","1","0","shock_loopR","","0","shock_inR","5152065","131911","65058"
"93","","","","","","","0","5152065","2.1","65059"
"91","","","","0","","0","","5152065","65056","65060"
"3","0.2","","","","","0","ghost_stretch2_turn","5152065","131911","65061"
"93","","","","","","","0","5152065","0.4","65062"
"3","0.2","","","","","1","radio_stretch2R_loop","5152065","127111","65063"
"93","","","","","","","0","5152065","0.1","65064"
"3","0.2","","","","","1","radio_stretch2_loop","5152065","132111","65065"
"3","0.2","","","","","1","radio_stretch2_loop","5152065","4","65066"
"3","0.2","","","","","1","radio_stretch2_loop_faceBlue","5152065","131911","65067"
"3","0.2","","","","","1","radio_stretch2_loop","5152065","126911","65068"
"3","0.2","","","","","1","radio_stretch2_loop_faceBlue","5152065","113111","65069"
"3","0.2","","","","","1","radio_stretch2_loop","5152065","7","65070"
"21","","","","0","","0","vo_rag_4004","5152065","vo_rag","65071"
"11","0","0","50","1","0.5","10","お、おいおい、勘弁しとくれよ…","5152065","113111","65072"
"93","","","","","","","0","5152065","6.6","65073"
"21","","","","0","","0","vo_rag_4005","5152065","vo_rag","65074"
"11","0","0","0","1","0.5","10","はい、その調子です","5152065","127111","65075"
"93","","","","","","","0","5152065","3.4","65076"
"37","","","","","","","spread","5152065","14","65077"
"93","","","","","","","0","5152065","0.3","65078"
"3","0.2","","","","","1","radio_stretch1_loop_surprise1","5152065","127111","65079"
"93","","","","","","","0","5152065","0.1","65080"
"3","0.2","","","","","1","radio_stretch1_loop_faceBlue","5152065","132111","65081"
"3","0.2","","","","","1","radio_stretch1_loop","5152065","4","65082"
"3","0.2","","","","","1","radio_stretch1_loop_faceBlue","5152065","131911","65083"
"3","0.2","","","","","1","radio_stretch1_loop","5152065","126911","65084"
"3","0.2","","","","","1","radio_stretch1_loop_faceBlue","5152065","113111","65085"
"3","0.2","","","","","1","radio_stretch1_loop","5152065","7","65086"
"23","","","","","","0","se_10058300_ghost_cold","5152065","se_10058300","65087"
"93","","","","","","","0","5152065","1","65088"
"21","","","","0","","0","vo_rag_4006","5152065","vo_rag","65089"
"11","0","0","0","1","0.5","10","ひゃっ！　ね、姉様…","5152065","132111","65090"
"93","","","","","","","0","5152065","4.6","65091"
"21","","","","0","","0","vo_rag_4007","5152065","vo_rag","65092"
"11","0","0","0","1","0.5","10","にーにっ、さんし…","5152065","127111","65093"
"93","","","","","","","0","5152065","3.7","65094"
"93","","","","","","","0","5152065","1.1","65095"
"91","","","","0","","0","","5152065","0","65096"
"3","0.2","","","","","1","radio_stretch2R_loop","5152065","127111","65097"
"93","","","","","","","0","5152065","0.1","65098"
"3","0.2","","","","","1","radio_stretch2_loop_faceBlue","5152065","132111","65099"
"3","0.2","","","","","1","radio_stretch2_loop","5152065","4","65100"
"3","0.2","","","","","1","radio_stretch2_loop_faceBlue","5152065","131911","65101"
"3","0.2","","","","","1","radio_stretch2_loop","5152065","126911","65102"
"3","0.2","","","","","1","radio_stretch2_loop_faceBlue","5152065","113111","65103"
"3","0.2","","","","","1","radio_stretch2_loop","5152065","7","65104"
"21","","","","0","","0","vo_rag_4008","5152065","vo_rag","65105"
"11","0","0","0","1","0.5","10","風よ\n風の仕業に決まってるわ\nタイソーに集中なさい、レム","5152065","4","65106"
"93","","","","","","","0","5152065","5.1","65107"
"93","","","","","","","0","5152065","0","65108"
"32","","","","","","","1","5152065","15","65109"
"33","","11","","0.8","","-130","197","5152065","15","65110"
"2","","11","","0.8","","-280","197","5152065","6","65111"
"23","","","","","","0","se_10058300_ghost_soul","5152065","se_10058300","65112"
"93","","","","","","","0","5152065","0.5","65113"
"3","0.2","1","0","escape","","0","shock_jump","5152065","131911","65114"
"3","0.2","1","0","escape","","0","shock_jump","5152065","113111","65115"
"21","","","","0","","0","vo_rag_4010","5152065","vo_rag","65116"
"11","20","0","80","0","0.8","20","きゃああぁー！","5152065","131911","65117"
"21","","","","0","","1","vo_rag_4011","5152065","vo_rag","65118"
"11","-20","0","80","0","0","20","ひ、ひいいいぃー！？","5152065","113111","65119"
"93","","","","","","","0","5152065","0.3","65120"
"4","","","","","","","0","5152065","6","65121"
"93","","","","","","","0","5152065","0.7","65122"
"2","","0","","2","","-264","-1050","5152065","131911","65123"
"2","","0","","2","","-285","-1229","5152065","113111","65124"
"37","","","","","","","out","5152065","2","65125"
"37","","","","","","","out","5152065","16","65126"
"37","","","","","","","out","5152065","14","65127"
"27","0","0","1","0.5","","0.5","bgm_MC173B","5152065","bgm_MC173B","65128"
"3","0.2","","","","","1","idle_normal","5152065","7","65129"
"6","1.2","0","0","1","","1","1","5152065","7","65130"
"3","0.2","","","","","1","sad_idle_normal","5152065","127111","65131"
"93","","","","","","","0","5152065","0.1","65132"
"3","0.2","","","","","1","idle_normal_surprise1","5152065","132111","65133"
"3","0.2","","","","","1","idle_normal_surprise1","5152065","4","65134"
"3","0.2","","","","","1","idle_normal","5152065","126911","65135"
"93","","","","","","","0","5152065","0.1","65136"
"6","1","1","0","1","","1","1","5152065","6","65137"
"93","","","","","","","0","5152065","2","65138"
"21","","","","0","","0","vo_rag_4009","5152065","vo_rag","65139"
"11","0","1","20","1","0","10","おーい、シノブ…\n捜したんだぞ","5152065","6","65140"
"91","","","","","","","","5152065","0","65141"
"3","0.2","","","","","1","sad_talk_talk2","5152065","127111","65142"
"3","0.2","1","0","ghost_dokuro_idleR","","0","ghost_dokuro_turn","5152065","6","65143"
"21","","","","0","","0","vo_rag_4012","5152065","vo_rag","65144"
"11","0","1","0","1","0","10","さあ、気を取り直して\n体操を続けましょう","5152065","127111","65145"
"91","","","","0","","0","","5152065","65145","65146"
"3","0.2","","","","","1","radio_stretch1_loop_surprise1","5152065","127111","65147"
"93","","","","","","","0","5152065","0.1","65148"
"3","0.2","","","","","1","radio_stretch1_loop","5152065","132111","65149"
"3","0.2","","","","","1","radio_stretch1_loop","5152065","4","65150"
"3","0.2","","","","","1","radio_stretch1_loop","5152065","126911","65151"
"93","","","","","","","0","5152065","2.5","65152"
"93","","","","","","","0","5152065","0.5","65153"
"101","","","","","","","","5152065","65155","65154"
"25","","","","","","","bgm_MC173B","5152065","bgm_MC173B","65155"
"22","","","","","","","0","5152065","0","65156"
"22","","","","","","","0","5152065","1","65157"
"1","1.55","-259","0","-151","idle_normal","108","131911","5152066","1","66001"
"1","1.55","-295","0","-460","wish_idle_normal","110","132111","5152066","1","66002"
"5","1.55","-277","0","-305","doya_idle","109","4","5152066","4","66003"
"1","1.55","-258","1","89","idle_normal","105","107511","5152066","1","66004"
"1","1.55","-297","1","407","wish_idle_normal","107","107611","5152066","1","66005"
"1","1.55","-278","1","245","cool_idle","106","107811","5152066","1","66006"
"1","1.45","-142","1","329","wish_idle_normal","103","126911","5152066","1","66007"
"1","1.45","-158","1","479","idle_normal","104","110311","5152066","1","66008"
"1","1.45","-132","1","178","sad_idle_normal","102","113511","5152066","1","66009"
"5","1.55","-259","0","-151","empty","107","5","5152066","5","66010"
"5","0.75","120","0","15","empty","210","2","5152066","2","66011"
"13","","","","","","","208","5152066","131911","66012"
"13","","","","","","","210","5152066","132111","66013"
"13","","","","","","","209","5152066","4","66014"
"13","","","","","","","205","5152066","107511","66015"
"13","","","","","","","207","5152066","107611","66016"
"13","","","","","","","206","5152066","107811","66017"
"13","","","","","","","203","5152066","126911","66018"
"13","","","","","","","204","5152066","110311","66019"
"13","","","","","","","202","5152066","113511","66020"
"31","1","1","","0","","0","1","5152066","1","66021"
"31","0","1","","0","","0","4","5152066","4","66022"
"31","0","1","","0","","0","2","5152066","2","66023"
"31","1","1","","0","","0","3","5152066","3","66024"
"31","0","1","","0","","0","17","5152066","17","66025"
"91","","","","","","","0","5152066","0","66026"
"37","","","","","","","telop_6","5152066","3","66027"
"102","","","","","","0","0","5152066","0","66028"
"93","","","","","","","0","5152066","1","66029"
"3","0.2","","","","","1","talk_normal_joy","5152066","131911","66030"
"21","","","","0","","0","vo_rag_1001","5152066","vo_rag","66031"
"11","-10","1","5","1","0","10","それじゃあみんな、\nラジーオタイソーをはじめるわ！","5152066","131911","66032"
"91","","","","0","","0","","5152066","66032","66033"
"3","0.2","","","","","1","idle_normal_joy","5152066","131911","66034"
"3","0.2","1","0","gutsB_idle","","0","gutsB_in","5152066","132111","66035"
"3","0.2","1","0","cool_talk_talk2","","0","cool_in_talk2","5152066","4","66036"
"3","0.2","1","0","handsup_loop","","0","handsup_in","5152066","107511","66037"
"3","0.2","","","","","1","wish_talk","5152066","107611","66038"
"3","0.2","","","","","1","wish2_idle","5152066","126911","66039"
"3","0.2","","","","","1","joy_idle","5152066","110311","66040"
"3","0.2","1","0","doya_idle_normal2","","0","doya_in","5152066","107811","66041"
"3","0.2","","","","","1","wish_talk_joy_shy","5152066","113511","66042"
"93","","","","0","","0","","5152066","2.5","66043"
"25","","","","","","","bgm_MC175A","5152066","bgm_MC175A","66044"
"32","","","","","","","1","5152066","2","66045"
"3","0.2","","","","","1","wish_idle_normal","5152066","132111","66046"
"3","0.2","","","","","1","doya_idle","5152066","4","66047"
"3","0.2","","","","","1","idle_normal","5152066","107511","66048"
"3","0.2","","","","","1","wish_idle_normal","5152066","107611","66049"
"3","0.2","","","","","1","cool_idle","5152066","126911","66050"
"3","0.2","","","","","1","wish_idle_normal","5152066","110311","66051"
"3","0.2","","","","","1","idle_normal","5152066","107811","66052"
"3","0.2","","","","","1","sad_idle_normal","5152066","113511","66053"
"21","","","","0","","0","vo_rag_1002","5152066","vo_rag","66054"
"11","-10","0","5","1","0.5","10","まずはぴょんぴょん跳ねて\n全身をほぐしていきます","5152066","131911","66055"
"93","","","","","","","0","5152066","0.5","66056"
"3","0.2","","","","","1","radio_jump_loop_normal2","5152066","131911","66057"
"93","","","","0","","0","","5152066","1.6","66058"
"3","0.2","","","","","1","radio_jump_loop","5152066","132111","66059"
"3","0.2","","","","","1","radio_jump_loop_talk2","5152066","4","66060"
"93","","","","0","","0","","5152066","0.1","66061"
"3","0.2","","","","","1","radio_jump_loop","5152066","107511","66062"
"3","0.2","","","","","1","radio_jump_loop","5152066","107611","66063"
"3","0.2","","","","","1","radio_jump_loop","5152066","126911","66064"
"3","0.2","","","","","1","radio_jump_loop","5152066","110311","66065"
"3","0.2","","","","","1","radio_jump_loop","5152066","107811","66066"
"3","0.2","","","","","1","radio_jump_loop","5152066","113511","66067"
"93","","","","","","","0","5152066","3","66068"
"91","","","","0","","0","","5152066","66055","66069"
"21","","","","0","","0","vo_rag_1003","5152066","vo_rag","66070"
"11","-10","0","5","1","0.5","10","ただ跳ねるだけでも\n案外疲れるものね","5152066","4","66071"
"93","","","","","","","0","5152066","3.2","66072"
"91","","","","0","","0","","5152066","66071","66073"
"93","","","","","","","0","5152066","1.5","66074"
"3","0.3","","","","","1","idle_normal","5152066","131911","66075"
"3","0.3","","","","","1","wish_talk","5152066","132111","66076"
"3","0.3","","","","","1","cool_idle","5152066","4","66077"
"93","","","","","","","0","5152066","0.1","66078"
"3","0.3","","","","","1","idle_normal","5152066","107511","66079"
"3","0.3","","","","","1","wish_idle","5152066","107611","66080"
"3","0.3","","","","","1","wish_idle_normal","5152066","126911","66081"
