15cc3f174185a41641fd147b71d1c3fbcccc1c860a88899362a2df0d1db3d897,028f744523ee3bf12f64edc111eb69114ae77e7cca94a29d3fd863f06844c53f,722becd3feab9fdee80a02044ec45babceefa9daa293500780727bdcacf7f19a,fac34741860e5615d39e17c660815aa1f4ff870c2cedef36699cc9ea2e3c2144,27d52d5541f9b8e85c59980a1ba3410f8789d9538ce5dc9de197b15f27960bd9,08f5f75233c7ce6c07886784ab4b5d9eb6cf09eb6e51893f834c83f9784d29ae,4a3a5c5292416d75b9f609b69a79ad208ec405c67cbb0d225798452e3532ba92,da5e768b691320283642374b5a73daea50139cc9cf1197b52908595f170930a7,81c6421dad74798534c08fbedb56bcd45df7fd5261c28fa7e7c385d99d3420f1,8930bc19eec88e64702eefa1c1fb730497e7cc1c2cdbb3e7ffb30cf5fe96d286,779ad338f9e7fc1c9f7b93c3855e55396c4bf679e2a94252820c02d97cfabae8,e5207923fa74dc84dc86a2514b71728429f922a240b051f629095a4933d2a57a,7f651cf2141179dc8b6bd6d091f43266a8686615c4ff271c654a7bf6e57a2493,310f850f8d008267043cdab444aabeb48140139274428a3d4d7240b8a81d9eca,383a61a7084e76a677e62ba333202285882edb0f0af9bf86a5ffa930080d6ca0,4579c22748b615c13eca8d9bb0b88c082405f25236207458875828231579ccc2,9635eed03efef96328870ee52dd50f30b0bd7fb6135ae5f3de4f81ccd588168a,87740c71016e771873bda1ceeaa766184bf7172c418882f35ee9fe01e0ec6f9c,b369a1f1c19206050a6babb45d0141647fa131d7c29e17bdaa164584ed699b81
"0","2","1.3","10104","5104322","","1","610104401","0","3","1","610104004","0","5104321","600","5.5","5","0","238"
"0","1","1.5","10104","5104323","","2","0","0","0","1","610104005","-40","0","600","1.5","5","40","238"
"0","1","1.5","10104","0","","3","0","0","0","1","610104006","-40","0","0","1.5","5","0","238"
"0","1","1.55","10105","5078322","","1","0","0","0","1","610105004","-45","5078321","0","1.5","5","62","181"
"0","4","1.55","10105","5078323","","2","0","490","0","1","610105005","-45","0","0","1.5","5","0","181"
"0","1","1.55","10105","0","","3","0","0","0","1","610105006","-45","0","0","1.5","5","0","181"
"0","3","1.2","10106","5106322","","1","610106401","12","3","1","610106004","0","5106321","600","5.5","5","0","240"
"0","1","1.2","10106","5106323","","2","610106402","0","0","1","610106005","0","0","600","1.5","5","60","240"
"0","1","1.2","10106","0","","3","0","0","0","1","610106006","0","0","0","1.5","5","0","240"
"0","2","1.4","10107","5080322","","1","610107401","0","3","1","610107004","-70","5080321","600","5.5","5","0","184"
"0","1","1.5","10107","5080323","","2","610107402","0","0","1","610107005","-70","0","0","1.5","5","60","184"
"0","1","1.5","10107","0","","3","0","0","0","1","610107006","-70","0","0","1.5","5","0","184"
"0","1","1.55","10108","5108322","","1","610108401","0","3","1","610108004","-35","5108321","600","5.5","5","80","243"
"0","1","1.55","10108","5108323","","2","610108402","0","0","1","610108005","-35","0","600","1.5","5","60","243"
"0","1","1.55","10108","0","","3","0","0","0","1","610108006","-35","0","0","1.5","5","0","243"
"0","3","2","10109","5082322","","1","610109401","20","3","1","610109004","-20","5082321","600","5.5","5","0","187"
"0","1","2","10109","5082323","","2","0","0","0","1","610109005","-20","0","0","1.5","5","69","187"
"0","1","2","10109","0","","3","0","0","0","1","610109006","-20","0","0","1.5","5","0","187"
"0","5","1","10110","5110322","","1","610110401","10000000","3","1","610110004","-50","5110321","600","5.5","5","69","246"
"0","2","0.85","10110","5110323","","2","610110402","0","0","1","610110005","-50","0","600","1.5","5","0","246"
"0","1","1","10110","0","","3","0","0","0","1","610110006","-50","0","0","1.5","5","0","246"
"0","1","1.35","10111","5111322","","1","610111401","0","3","1","610111004","-78","5111321","600","5.5","5","60","246"
"0","2","1.2","10111","5111323","","2","610111402","0","0","1","610111005","-55","0","600","1.5","5","0","246"
"0","1","1.35","10111","0","","3","0","0","0","1","610111006","-78","0","0","1.5","5","0","246"
"0","2","1.35","10112","5084322","","1","610112401","0","3","1","610112004","5","5084321","600","5.5","5","0","190"
"0","3","1.35","10112","5084323","","2","0","10","0","1","610112005","5","0","600","1.5","5","0","190"
"0","1","1.35","10112","0","","3","0","0","0","1","610112006","5","0","0","1.5","5","0","190"
"0","2","0.95","10113","5085322","","1","610113401","0","3","1","610113004","-20","5085321","600","5.5","5","0","190"
"0","1","1.2","10113","5085323","","2","0","0","0","1","610113005","-20","0","600","1.5","5","68","190"
"0","1","1.2","10113","0","","3","0","0","0","1","610113006","-20","0","0","1.5","5","0","190"
"0","3","1.25","10114","5114322","","1","610114401","16","3","1","610114004","20","5114321","600","5.5","5","0","249"
"0","1","1.25","10114","5114323","","2","610114402","0","0","1","610114005","20","0","600","1.5","5","58","249"
"0","1","1.25","10114","0","","3","0","0","0","1","610114006","20","0","0","1.5","5","0","249"
"0","3","1.4","10115","5088322","","1","610115401","15","3","1","610115004","-70","5088321","600","5.5","5","0","193"
"0","1","1.5","10115","5088323","","2","610115402","0","0","1","610115005","-70","0","0","1.5","5","72","193"
"0","1","1.5","10115","0","","3","0","0","0","1","610115006","-70","0","0","1.5","5","0","193"
"0","1","1.85","10116","5116322","","1","610116401","0","3","1","610116004","-25","5116321","600","5.5","5","74","252"
"0","1","1.85","10116","5116323","","2","610116402","0","0","1","610116005","-25","0","0","1.5","5","53","252"
"0","1","1.85","10116","0","","3","0","0","0","1","610116006","-25","0","0","1.5","5","0","252"
"0","1","1.18","10117","5090322","","1","0","0","3","1","610117004","-45","5090321","600","5.5","5","86","196"
"0","4","1.18","10117","5090323","","2","0","300","0","1","610117005","-45","0","0","1.5","5","0","196"
"0","1","1.18","10117","0","","3","0","0","0","1","610117006","-45","0","0","1.5","5","0","196"
"0","1","1.25","10118","5118322","","1","610118401","0","3","1","610118004","-20","5118321","600","5.5","5","69","255"
"0","1","1.25","10118","5118323","","2","610118402","0","0","1","610118005","-20","0","600","1.5","5","42","255"
"0","1","1.25","10118","0","","3","0","0","0","1","610118006","-20","0","0","1.5","5","0","255"
"0","1","1.4","10119","5092322","","1","0","0","3","1","610119004","-50","5092321","600","5.5","5","70","199"
"0","2","1.15","10119","5092323","","2","610119402","0","0","1","610119005","-20","0","600","1.5","5","0","199"
"0","1","1.4","10119","0","","3","0","0","0","1","610119006","-50","0","0","1.5","5","0","199"
"0","1","1.55","10120","5120322","","1","610120401","0","3","1","610120004","-35","5120321","600","5.5","5","71","255"
"0","2","1.2","10120","5120323","","2","610120402","0","0","1","610120005","-35","0","600","1.5","5","0","255"
"0","1","1.55","10120","0","","3","0","0","0","1","610120006","-35","0","0","1.5","5","0","255"
"0","3","2.2","10121","5094322","","1","610121401","10","3","1","610121004","-50","5094321","600","5.5","5","0","200"
"0","1","2.2","10121","5094323","","2","0","0","0","1","610121005","-50","0","0","1.5","5","68","200"
"0","1","2.2","10121","0","","3","0","0","0","1","610121006","-50","0","0","1.5","5","0","200"
"0","1","1.7","10122","5122322","","1","610122401","0","3","1","610122004","40","5122321","600","5.5","5","68","255"
"0","2","1","10122","5122323","","2","610122402","0","4.5","1","610122005","20","0","600","1.5","5","0","255"
"0","1","1.7","10122","0","","3","0","0","0","1","610122006","40","0","0","1.5","5","0","255"
"0","1","1.3","10123","5096322","","1","0","0","3","1","610123004","-120","5096321","600","5.5","5","80","200"
"0","2","1","10123","5096323","","2","610123402","0","0","1","610123005","-80","0","600","1.5","5","0","200"
"0","1","1.3","10123","0","","3","0","0","0","1","610123006","-120","0","0","1.5","5","0","200"
"0","2","0.83","10124","5124322","","1","610124401","0","3","1","610124004","-20","5124321","600","5.5","5","0","255"
"0","1","0.83","10124","5124323","","2","0","0","0","1","610124005","-20","0","600","1.5","5","66","255"
"0","1","0.83","10124","0","","3","0","0","0","1","610124006","-20","0","0","1.5","5","0","255"
"0","2","1.3","10125","5098322","","1","610125401","0","3","1","610125004","-120","5098321","600","5.5","5","0","200"
"0","2","1.1","10125","5098323","","2","610125402","0","0","1","610125005","-80","0","600","1.5","5","0","200"
"0","1","1.3","10125","0","","3","0","0","0","1","610125006","-85","0","0","1.5","5","0","200"
"0","1","1.5","10126","5126322","","1","610126401","0","3","1","610126004","-25","5126321","600","5.5","5","83","255"
"0","2","1.3","10126","5126323","","2","610126402","0","3","1","610126005","-25","0","600","1.5","5","0","255"
"0","1","1.5","10126","0","","3","0","0","0","1","610126006","-25","0","0","1.5","5","0","255"
"0","2","1.1","10127","5100322","","1","610127401","0","3","1","610127004","-50","5100321","600","5.5","5","0","200"
"0","1","1.5","10127","5100323","","2","0","0","0","1","610127005","-70","0","600","1.5","5","64","200"
"0","1","1.5","10127","0","","3","0","0","0","1","610127006","-70","0","0","1.5","5","0","200"
"0","3","1.85","10128","5128322","","1","610128401","15","3","1","610128004","-25","5128321","600","5.5","5","0","255"
"0","1","1.85","10128","5128323","","2","610128402","0","0","1","610128005","-25","0","0","1.5","5","62","255"
"0","1","1.85","10128","0","","3","0","0","0","1","610128006","-25","0","0","1.5","5","0","255"
"0","1","1.25","10129","5102322","","1","0","0","3","1","610129004","-85","5102321","600","5.5","5","66","200"
"0","2","1.1","10129","5102323","","2","610129402","0","0","1","610129005","-80","0","600","1.5","5","0","200"
"0","1","1.25","10129","0","","3","0","0","0","1","610129006","-85","0","0","1.5","5","0","200"
"0","1","1.2","10130","5130322","","1","0","0","3","1","610130004","0","5130321","600","5.5","5","78","255"
"0","2","1","10130","5130323","","2","610130402","0","0","1","610130005","0","0","600","1.5","5","0","255"
"0","1","1.2","10130","0","","3","0","0","0","1","610130006","0","0","0","1.5","5","0","255"
"0","2","1.3","10131","5104322","","1","610131401","0","3","1","610131004","0","5104321","600","5.5","5","0","200"
"0","1","1.5","10131","5104323","","2","0","0","0","1","610131005","-40","0","600","1.5","5","40","200"
"0","1","1.5","10131","0","","3","0","0","0","1","610131006","-40","0","0","1.5","5","0","200"
"0","3","1","10132","5132322","","1","610132401","15","3","1","610132004","-60","5132321","600","5.5","5","0","255"
"0","1","1","10132","5132323","","2","610132402","0","0","1","610132005","-60","0","0","1.5","5","70","255"
"0","1","1","10132","0","","3","0","0","0","1","610132006","-60","0","0","1.5","5","0","255"
"0","3","1.2","10133","5106322","","1","610133401","12","3","1","610133004","0","5106321","600","5.5","5","0","200"
"0","1","1.2","10133","5106323","","2","610133402","0","0","1","610133005","0","0","600","1.5","5","60","200"
"0","1","1.2","10133","0","","3","0","0","0","1","610133006","0","0","0","1.5","5","0","200"
"0","1","1.85","10134","5134322","","1","0","0","3","1","610134004","-50","5134321","600","5.5","5","55","255"
"0","3","1.85","10134","5134323","","2","610134402","30","3","1","610134005","-50","0","600","1.5","5","0","255"
"0","1","1.85","10134","0","","3","0","0","0","1","610134006","-50","0","0","1.5","5","0","255"
"0","1","1.55","10135","5108322","","1","610135401","0","3","1","610135004","-35","5108321","600","5.5","5","85","200"
"0","1","1.55","10135","5108323","","2","610135402","0","0","1","610135005","-35","0","600","1.5","5","70","200"
"0","1","1.55","10135","0","","3","0","0","0","1","610135006","-35","0","0","1.5","5","0","200"
"0","2","1.1","10136","5136322","","1","610136401","0","3","1","610136004","0","5136321","600","5.5","5","0","255"
"0","1","1.5","10136","5136323","","2","0","0","0","1","610136005","-50","0","600","1.5","5","84","255"
"0","1","1.5","10136","0","","3","0","0","0","1","610136006","-50","0","0","1.5","5","0","255"
"0","1","0.85","10137","5137322","","1","0","0","0","1","610137004","0","5137321","0","5.5","5","75","255"
"0","1","0.85","10137","5137323","","2","0","0","0","1","610137005","0","0","0","1.5","5","50","255"
"0","1","0.85","10137","0","","3","0","0","0","1","610137006","0","0","0","1.5","5","0","255"
"0","5","1","10138","5110322","","1","610138401","2000000","3","1","610138004","-50","5110321","600","5.5","5","69","200"
"0","2","0.85","10138","5110323","","2","610138402","0","0","1","610138005","-50","0","600","1.5","5","0","200"
"0","1","1","10138","0","","3","0","0","0","1","610138006","-50","0","0","1.5","5","0","200"
"0","1","1.35","10139","5111322","","1","610139401","0","3","1","610139004","-78","5111321","600","5.5","5","62","200"
"0","2","1.2","10139","5111323","","2","610139402","0","0","1","610139005","-55","0","600","1.5","5","0","200"
"0","1","1.35","10139","0","","3","0","0","0","1","610139006","-78","0","0","1.5","5","0","200"
"0","1","1.4","10140","5140322","","1","0","0","3","1","610140004","0","5140321","600","5.5","5","86","255"
"0","1","1.4","10140","5140323","","2","0","0","0","1","610140005","0","0","0","1.5","5","52","255"
"0","1","1.4","10140","0","","3","0","0","0","1","610140006","0","0","0","1.5","5","0","255"
"0","3","1.25","10141","5114322","","1","610141401","16","3","1","610141004","20","5114321","600","5.5","5","0","200"
"0","1","1.25","10141","5114323","","2","610141402","0","0","1","610141005","20","0","600","1.5","5","58","200"
"0","1","1.25","10141","0","","3","0","0","0","1","610141006","20","0","0","1.5","5","0","200"
"0","1","1.45","10142","5142322","","1","0","0","3","1","610142004","-33","5142321","600","5.5","5","76","255"
"0","2","1.23","10142","5142323","","2","610142402","0","3","1","610142005","-40","0","600","1.5","5","0","255"
"0","1","1.45","10142","0","","3","0","0","0","1","610142006","-33","0","0","1.5","5","0","255"
"0","1","1.85","10143","5116322","","1","610143401","0","3","1","610143004","-25","5116321","600","5.5","5","72","200"
"0","1","1.85","10143","5116323","","2","610143402","0","0","1","610143005","-25","0","0","1.5","5","52","200"
"0","1","1.85","10143","0","","3","0","0","0","1","610143006","-25","0","0","1.5","5","0","200"
"0","1","1","10144","5144322","","1","0","0","3","1","610144004","-33","5144321","600","5.5","5","65","255"
"0","2","1","10144","5144323","","2","610144402","0","3","1","610144005","-40","0","600","1.5","5","0","255"
"0","1","1","10144","0","","3","0","0","0","1","610144006","-33","0","0","1.5","5","0","255"
"0","1","1.25","10145","5118322","","1","610145401","0","3","1","610145004","-20","5118321","600","5.5","5","74","200"
"0","1","1.25","10145","5118323","","2","610145402","0","0","1","610145005","-20","0","600","1.5","5","52","200"
"0","1","1.25","10145","0","","3","0","0","0","1","610145006","-20","0","0","1.5","5","0","200"
"0","2","0.87","10146","5146322","","1","610146401","0","3","1","610146004","-45","5146321","600","5.5","5","0","255"
"0","1","1.18","10146","5146323","","2","0","0","0","1","610146005","-45","0","0","1.5","5","58","255"
"0","1","1.18","10146","0","","3","0","0","0","1","610146006","-45","0","0","1.5","5","0","255"
"0","1","1.55","10147","5120322","","1","610147401","0","0","1","610147004","-35","5120321","600","5.5","5","76","200"
"0","2","1.2","10147","5120323","","2","610147402","0","4","1","610147005","-35","0","600","1.5","5","0","200"
"0","1","1.55","10147","0","","3","0","0","0","1","610147006","-35","0","0","1.5","5","0","200"
"0","2","1.4","10148","5148322","","1","610148401","0","3","1","610148004","-50","5148321","600","5.5","5","0","255"
"0","1","1.7","10148","5148323","","2","0","0","0","1","610148005","-50","0","0","1.5","5","72","255"
"0","1","1.7","10148","0","","3","0","0","0","1","610148006","-50","0","0","1.5","5","0","255"
"0","1","1.7","10149","5122322","","1","610149401","0","3","1","610149004","40","5122321","600","5.5","5","68","200"
"0","2","1","10149","5122323","","2","610149402","0","4.5","1","610149005","20","0","600","1.5","5","0","200"
"0","1","1.7","10149","0","","3","0","0","0","1","610149006","40","0","0","1.5","5","0","200"
"0","1","1.35","10150","5150322","","1","0","0","0","1","610150004","-33","5150321","0","5.5","5","71","255"
"0","1","1.35","10150","5150323","","2","0","0","0","1","610150005","-33","0","0","1.5","5","50","255"
"0","1","1.35","10150","0","","3","0","0","0","1","610150006","-33","0","0","1.5","5","0","255"
"0","2","0.83","10151","5124322","","1","610151401","0","3","1","610151004","-20","5124321","600","5.5","5","0","200"
"0","1","0.83","10151","5124323","","2","0","0","0","1","610151005","-20","0","600","1.5","5","66","200"
"0","1","0.83","10151","0","","3","0","0","0","1","610151006","-20","0","0","1.5","5","0","200"
"0","2","0.7","10152","5152322","","1","610152401","0","4.8","1","610152004","20","5152321","600","5.5","5","0","255"
"0","1","0.96","10152","5152323","","2","0","0","0","1","610152005","30","0","0","1.5","5","81","255"
"0","1","0.96","10152","0","","3","0","0","0","1","610152006","30","0","0","1.5","5","0","255"
"0","2","0.9","10153","5017321","","1","610153401","0","3","1","610153004","50","0","600","1.5","5","0","200"
"0","1","1","10153","5017322","","2","0","0","0","1","610153005","84","0","0","1.5","5","69","200"
"0","1","1","10153","0","","3","0","0","0","1","610153006","84","0","0","1.5","5","0","200"
"0","1","1.25","10154","5154322","","1","0","0","3","1","610154004","-33","5154321","600","5.5","5","68","255"
"0","2","1","10154","5154323","","2","610154402","0","3","1","610154005","-10","0","600","1.5","5","0","255"
"0","1","1.25","10154","0","","3","0","0","0","1","610154006","-33","0","0","1.5","5","0","255"
"0","1","1.5","10155","5126322","","1","610126401","0","3","1","610126004","-25","5126321","600","5.5","5","83","255"
"0","2","1.3","10155","5126323","","2","610126402","0","3","1","610126005","-25","0","600","1.5","5","0","255"
"0","1","1.5","10155","0","","3","0","0","0","1","610126006","-25","0","0","1.5","5","0","255"
