f5bf21730f49783091f8420ace40a650f2e0235620bf5afc116eebaaf2e9334b,76d18c62c9ff233def56900bd1cd9fd4112caa8d2aa9786ed48cf08786d7c91d,3c55e042d8553540ac873ce88fb8bf9861a156d5c906c7b369c08366258caa66,451a8a78eee65637e070d212126690b5493a17f23c190d54606b0e49f753b0df,e2128ca8f027871605375a40283d804c8516b6a49e66a02c07cb4f7b349c7e6e,6bbde61ae620e1cb2c3da604998eb93b347f585c357759d369ebf512d9596937,51051871d4be2bff359cdc27f1aab96c743bf56312b9a1aaa8328d6bc97dbee5,05b10989f62025a4c7fb7c8da0dcca41f87b4539a8c58dea566a6b0e961fde03,174fd910591f7606ccd694e9cbde83bc447963e349b720360f6a13989577a7ec,64e33be743d23624ea546501d607966d18385cbc9152e79351dee7f6be20476c,15fe1e7121699a9e1810750d4fe2dce435c369c1ca3e9595af6323b40827adf9,f51827ae016c5fce052a9078420ef7c581db5cac7a3366dafb11cc6661ac0293,131c575a61be3b9a6844346bd5ac3d1bcc31def2935a6ffef9163cc8d714d960,35972eafab9315834d0b35ae417fb1f36444fcde0fe2ed07071387b9fdcecd59,dc738c13afb308e434e0c7ee5170d3fff5b25b7d044c84dfca1ecc64fe18b872,9272d4314443f330b39b06d6897353dbcbb40cec5e463fde0c8017a2c88ded7c
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1022114"
"8","0","100","0","0","80","91002","0","0","2","31018","0","90006","2","1","1022115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1022116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1023101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1023102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1023103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1023104"
"8","0","100","0","0","150","91002","0","0","2","31043","0","90006","2","2","1023105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1023106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1023107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1023108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1023109"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1023110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1023111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1023112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1023113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1023114"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1023115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1023116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1024101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1024102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1024103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1024104"
"8","0","100","0","0","150","91002","0","0","2","31025","0","90006","2","2","1024105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1024106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1024107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1024108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1024109"
"8","0","100","0","0","80","91002","0","0","2","31025","0","90006","2","1","1024110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1024111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1024112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1024113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1024114"
"8","0","100","0","0","80","91002","0","0","2","31025","0","90006","2","1","1024115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1024116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1025101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1025102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1025103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1025104"
"8","0","100","0","0","150","91002","0","0","2","31042","0","90006","2","2","1025105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1025106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1025107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1025108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1025109"
"8","0","100","0","0","80","91002","0","0","2","31042","0","90006","2","1","1025110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1025111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1025112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1025113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1025114"
"8","0","100","0","0","80","91002","0","0","2","31042","0","90006","2","1","1025115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1025116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1026101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1026102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1026103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1026104"
"8","0","100","0","0","150","91002","0","0","2","31022","0","90006","2","2","1026105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1026106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1026107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1026108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1026109"
"8","0","100","0","0","80","91002","0","0","2","31022","0","90006","2","1","1026110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1026111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1026112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1026113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1026114"
"8","0","100","0","0","80","91002","0","0","2","31022","0","90006","2","1","1026115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1026116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1027101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1027102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1027103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1027104"
"8","0","100","0","0","150","91002","0","0","2","31043","0","90006","2","2","1027105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1027106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1027107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1027108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1027109"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1027110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1027111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1027112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1027113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1027114"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1027115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1027116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1028101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1028102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1028103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1028104"
"8","0","100","0","0","150","91002","0","0","2","31018","0","90006","2","2","1028105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1028106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1028107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1028108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1028109"
"8","0","100","0","0","80","91002","0","0","2","31018","0","90006","2","1","1028110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1028111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1028112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1028113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1028114"
"8","0","100","0","0","80","91002","0","0","2","31018","0","90006","2","1","1028115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1028116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1029101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1029102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1029103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1029104"
"8","0","100","0","0","150","91002","0","0","2","31025","0","90006","2","2","1029105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1029106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1029107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1029108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1029109"
"8","0","100","0","0","80","91002","0","0","2","31025","0","90006","2","1","1029110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1029111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1029112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1029113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1029114"
"8","0","100","0","0","80","91002","0","0","2","31025","0","90006","2","1","1029115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1029116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1030101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1030102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1030103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1030104"
"8","0","100","0","0","150","91002","0","0","2","31042","0","90006","2","2","1030105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1030106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1030107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1030108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1030109"
"8","0","100","0","0","80","91002","0","0","2","31042","0","90006","2","1","1030110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1030111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1030112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1030113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1030114"
"8","0","100","0","0","80","91002","0","0","2","31042","0","90006","2","1","1030115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1030116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1031101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1031102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1031103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1031104"
"8","0","100","0","0","150","91002","0","0","2","31022","0","90006","2","2","1031105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1031106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1031107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1031108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1031109"
"8","0","100","0","0","80","91002","0","0","2","31022","0","90006","2","1","1031110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1031111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1031112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1031113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1031114"
"8","0","100","0","0","80","91002","0","0","2","31022","0","90006","2","1","1031115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1031116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1047101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1047102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1047103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1047104"
"8","0","100","0","0","150","91002","0","0","2","31043","0","90006","2","2","1047105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1047106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1047107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1047108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1047109"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1047110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1047111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1047112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1047113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1047114"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1047115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1047116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1048101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1048102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1048103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1048104"
"8","0","100","0","0","150","91002","0","0","2","31018","0","90006","2","2","1048105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1048106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1048107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1048108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1048109"
"8","0","100","0","0","80","91002","0","0","2","31018","0","90006","2","1","1048110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1048111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1048112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1048113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1048114"
"8","0","100","0","0","80","91002","0","0","2","31018","0","90006","2","1","1048115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1048116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1049101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1049102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1049103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1049104"
"8","0","100","0","0","150","91002","0","0","2","31145","0","90006","2","2","1049105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1049106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1049107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1049108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1049109"
"8","0","100","0","0","80","91002","0","0","2","31145","0","90006","2","1","1049110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1049111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1049112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1049113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1049114"
"8","0","100","0","0","80","91002","0","0","2","31145","0","90006","2","1","1049115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1049116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1050101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1050102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1050103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1050104"
"8","0","100","0","0","150","91002","0","0","2","31025","0","90006","2","2","1050105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1050106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1050107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1050108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1050109"
"8","0","100","0","0","80","91002","0","0","2","31025","0","90006","2","1","1050110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1050111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1050112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1050113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1050114"
"8","0","100","0","0","80","91002","0","0","2","31025","0","90006","2","1","1050115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1050116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1051101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1051102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1051103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1051104"
"8","0","100","0","0","150","91002","0","0","2","31042","0","90006","2","2","1051105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1051106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1051107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1051108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1051109"
"8","0","100","0","0","80","91002","0","0","2","31042","0","90006","2","1","1051110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1051111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1051112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1051113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1051114"
"8","0","100","0","0","80","91002","0","0","2","31042","0","90006","2","1","1051115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1051116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1052101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1052102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1052103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1052104"
"8","0","100","0","0","150","91002","0","0","2","31022","0","90006","2","2","1052105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1052106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1052107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1052108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1052109"
"8","0","100","0","0","80","91002","0","0","2","31022","0","90006","2","1","1052110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1052111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1052112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1052113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1052114"
"8","0","100","0","0","80","91002","0","0","2","31022","0","90006","2","1","1052115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1052116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1053101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1053102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1053103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1053104"
"8","0","100","0","0","150","91002","0","0","2","31043","0","90006","2","2","1053105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1053106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1053107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1053108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1053109"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1053110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1053111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1053112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1053113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1053114"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1053115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1053116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1054101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1054102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1054103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1054104"
"8","0","100","0","0","150","91002","0","0","2","31018","0","90006","2","2","1054105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1054106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1054107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1054108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1054109"
"8","0","100","0","0","80","91002","0","0","2","31018","0","90006","2","1","1054110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1054111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1054112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1054113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1054114"
"8","0","100","0","0","80","91002","0","0","2","31018","0","90006","2","1","1054115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1054116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1055101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1055102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1055103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1055104"
"8","0","100","0","0","150","91002","0","0","2","31145","0","90006","2","2","1055105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1055106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1055107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1055108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1055109"
"8","0","100","0","0","80","91002","0","0","2","31145","0","90006","2","1","1055110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1055111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1055112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1055113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1055114"
"8","0","100","0","0","80","91002","0","0","2","31145","0","90006","2","1","1055115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1055116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1056101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1056102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1056103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1056104"
"8","0","100","0","0","150","91002","0","0","2","31025","0","90006","2","2","1056105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1056106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1056107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1056108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1056109"
"8","0","100","0","0","80","91002","0","0","2","31025","0","90006","2","1","1056110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1056111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1056112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1056113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1056114"
"8","0","100","0","0","80","91002","0","0","2","31025","0","90006","2","1","1056115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1056116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1057101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1057102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1057103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1057104"
"8","0","100","0","0","150","91002","0","0","2","31042","0","90006","2","2","1057105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1057106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1057107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1057108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1057109"
"8","0","100","0","0","80","91002","0","0","2","31042","0","90006","2","1","1057110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1057111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1057112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1057113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1057114"
"8","0","100","0","0","80","91002","0","0","2","31042","0","90006","2","1","1057115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1057116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1058101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1058102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1058103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1058104"
"8","0","100","0","0","150","91002","0","0","2","31022","0","90006","2","2","1058105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1058106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1058107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1058108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1058109"
"8","0","100","0","0","80","91002","0","0","2","31022","0","90006","2","1","1058110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1058111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1058112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1058113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1058114"
"8","0","100","0","0","80","91002","0","0","2","31022","0","90006","2","1","1058115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1058116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1059101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1059102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1059103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1059104"
"8","0","100","0","0","150","91002","0","0","2","31043","0","90006","2","2","1059105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1059106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1059107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1059108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1059109"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1059110"
