42f11d17e8e4a8ad7e669ec2a003d76c4f93d1bbdea3cad97a7a49e48058f75b,3da48788fdbe12a9d07f22e8359616855795bc4d1a4352afeb1e14049b51e0b5,d27432bf26f66dc74ef9c387248cf420c3d468246f835837771ceefd04d01895,76c8695cdfc2be0b7f1853f17a61c92dc2a2af043a55f7c0ef09c28ab02987c5,89cd28dce0285d3fbbe9eb6908bb4c26cbe0b8230ba4d013b47ea594245e0827,da0f440ed3f331af5a96221dda2c0b86ce42ad9c3223560cbaf87b1bb9a80f96,4a6ff9d0ffde43a09000b68306f269618613ac157e7d506fd0c4f5e99444f880
"317701001","0","0","118501001","0","30141","カオリ（ハロウィン）（カリン掛け合い用）"
"317801001","0","0","118501001","0","30142","ニノン（ハロウィン）（カリン掛け合い用）"
"317901001","0","0","118501001","0","30143","スズナ（ハロウィン）（カリン掛け合い用）"
"380101001","0","0","118501001","0","30144","ヒヨリ（プリンセス）（カリン掛け合い用）"
"380201001","0","0","118501001","0","30145","ユイ（プリンセス）（カリン掛け合い用）"
"380301001","0","0","118501001","0","30146","レイ（プリンセス）（カリン掛け合い用）"
"380401001","0","0","118501001","0","30147","ペコリーヌ（プリンセス）（カリン掛け合い用）"
"380501001","0","0","118501001","0","30148","コッコロ（プリンセス）（カリン掛け合い用）"
"380601001","0","0","118501001","0","30149","キャル（プリンセス）（カリン掛け合い用）"
"306701001","0","0","118501001","0","30150","ホマレ（カリン掛け合い用）"
"319001001","0","0","118501001","0","30151","イオ（ノワール）（カリン掛け合い用）"
"319101001","0","0","118501001","0","30152","クウカ（ノワール）（カリン掛け合い用）"
"319901001","0","0","118501001","0","30153","ミヤコ（クリスマス）（カリン掛け合い用）"
"319201001","0","0","118501001","0","30154","マヒル（クリスマス）（カリン掛け合い用）"
"319301001","0","0","118501001","0","30155","リノ（クリスマス）（カリン掛け合い用）"
"320801001","0","0","118501001","0","30156","ルカ（ニューイヤー）（カリン掛け合い用）"
"380801001","0","0","118501001","0","30157","ミソギミミキョウカ（カリン掛け合い用）"
"320701001","0","0","118501001","0","30158","シェフィ（ニューイヤー）（カリン掛け合い用）"
"320901001","0","0","118501001","0","30159","イリヤ（ニューイヤー）（カリン掛け合い用）"
"321001001","0","0","118501001","0","30160","ペコリーヌ（オーバーロード）（カリン掛け合い用）"
"321201001","0","0","118501001","0","30161","ラビリスタ（オーバーロード）（カリン掛け合い用）"
"316401001","0","0","118501001","0","30162","ユニ（聖学祭）（カリン掛け合い用）"
"321101001","0","0","118501001","0","30163","キャル（オーバーロード）（カリン掛け合い用）"
"321301001","0","0","118501001","0","30164","クルミ（ステージ）（カリン掛け合い用）"
"321401001","0","0","118501001","0","30165","ミサキ（ステージ）（カリン掛け合い用）"
"321501001","0","0","118501001","0","30166","アユミ（怪盗）（カリン掛け合い用）"
"321601001","0","0","118501001","0","30167","イノリ（怪盗）（カリン掛け合い用）"
"322001001","0","0","118501001","0","30168","シノブ（パイレーツ）（カリン掛け合い用）"
"321901001","0","0","118501001","0","30169","アンナ（パイレーツ）（カリン掛け合い用）"
"322101001","0","0","118501001","0","30170","アオイ（キャンプ）（カリン掛け合い用）"
"322201001","0","0","118501001","0","30171","ユカリ（キャンプ）（カリン掛け合い用）"
"322501001","0","0","118501001","0","30172","レイ（サマー）（カリン掛け合い用）"
"322401001","0","0","118501001","0","30173","ヒヨリ（サマー）（カリン掛け合い用）"
"322601001","0","0","118501001","0","30174","ユイ（サマー）（カリン掛け合い用）"
"322801001","0","0","118501001","0","30175","ミソギ（サマー）（カリン掛け合い用）"
"322901001","0","0","118501001","0","30176","ミミ（サマー）（カリン掛け合い用）"
"322701001","0","0","118501001","0","30177","キョウカ（サマー）（カリン掛け合い用）"
"323101001","0","0","118501001","0","30178","マホ（エクスプローラー）（カリン掛け合い用）"
"323201001","0","0","118501001","0","30179","アヤネ（エクスプローラー）（カリン掛け合い用）"
"323301001","0","0","118501001","0","30180","ネア（カリン掛け合い用）"
"323601001","0","0","118501001","0","30181","トモ（ハロウィン））（カリン掛け合い用）"
"323501001","0","0","118501001","0","30182","リン（ハロウィン）（カリン掛け合い用）"
"323701001","0","0","118501001","0","30183","ナナカ（ハロウィン）（カリン掛け合い用）"
"323801001","0","0","118501001","0","30184","クリスティーナ（ワイルド）（カリン掛け合い用）"
"323901001","0","0","118501001","0","30185","マツリ（ワイルド）（カリン掛け合い用）"
"324001001","0","0","118501001","0","30186","アカリ（クリスマス）（カリン掛け合い用）"
"324101001","0","0","118501001","0","30187","ヨリ（クリスマス）（カリン掛け合い用）"
"324201001","0","0","118501001","0","30188","ジュン（クリスマス）（カリン掛け合い用）"
"324701001","0","0","118501001","0","30189","ミツキ（ニューイヤー）（カリン掛け合い用）"
"324601001","0","0","118501001","0","30190","ミサト（ニューイヤー）（カリン掛け合い用）"
"324501001","0","0","118501001","0","30191","ホマレ（ニューイヤー）（カリン掛け合い用）"
"324901001","0","0","118501001","0","30192","カヤ（リベレイター）（カリン掛け合い用）"
"324801001","0","0","118501001","0","30193","ノゾミ（リベレイター）（カリン掛け合い用）"
"325001001","0","0","118501001","0","30194","ムイミ（リベレイター）（カリン掛け合い用）"
"325101001","0","0","118501001","0","30195","タマキ（カフェ）（カリン掛け合い用）"
"325201001","0","0","118501001","0","30196","モニカ（カフェ）（カリン掛け合い用）"
"320001001","0","0","118501001","0","30197","シズル（ノワール）（カリン掛け合い用）"
"325301001","0","0","118501001","0","30198","コッコロ（レンジャー）（カリン掛け合い用）"
"325401001","0","0","118501001","0","30199","シオリ（レンジャー）（カリン掛け合い用）"
"325801001","0","0","118501001","0","30200","リリ（フォールン）（カリン掛け合い用）"
"326201001","0","0","118501001","0","30201","イリヤ（儀装束）（カリン掛け合い用）"
"326301001","0","0","118501001","0","30202","ユキ（儀装束）（カリン掛け合い用）"
"326701001","0","0","118501001","0","30203","アキノ（サマー）（カリン掛け合い用）"
"326801001","0","0","118501001","0","30204","ユカリ（サマー）（カリン掛け合い用）"
"327001001","0","0","118501001","0","30205","クウカ（サマー）（カリン掛け合い用）"
"327101001","0","0","118501001","0","30206","シノブ（サマー）（カリン掛け合い用）"
"327201001","0","0","118501001","0","30207","キャル（編入生）（カリン掛け合い用）"
"327301001","0","0","118501001","0","30208","スズナ（編入生）（カリン掛け合い用）"
"327501001","0","0","118501001","0","30209","サレン（サラサリア）（カリン掛け合い用）"
"327601001","0","0","118501001","0","30210","ルカ（サラサリア）（カリン掛け合い用）"
"326001001","0","0","118501001","0","30211","クリア（フォールン）（カリン掛け合い用）"
"326101001","0","0","118501001","0","30212","プレシア（フォールン）（カリン掛け合い用）"
"327901001","0","0","118501001","0","30213","ぺコリーヌ（クリスマス）（カリン掛け合い用）"
"328401001","0","0","118501001","0","30214","ハツネ（ニューイヤー）（カリン掛け合い用）"
"328301001","0","0","118501001","0","30215","イノリ（ニューイヤー）（カリン掛け合い用）"
"381101001","0","0","118501001","0","30216","シズル＆リノ（カリン掛け合い用）"
"328501001","0","0","118501001","0","30217","カスミ（ニューイヤー）（カリン掛け合い用）"
"328901001","0","0","118501001","0","30218","ユイ（アストラル）（カリン掛け合い用）"
"328801001","0","0","118501001","0","30219","レイ（アストラル）（カリン掛け合い用）"
"328701001","0","0","118501001","0","30220","ヒヨリ（アストラル）（カリン掛け合い用）"
"329301001","0","0","118501001","0","30221","ユニ（ウィンター）（カリン掛け合い用）"
"329401001","0","0","118501001","0","30222","クロエ（ウィンター）（カリン掛け合い用）"
"329801001","0","0","118501001","0","30223","マコト（コマンダー）（カリン掛け合い用）"
"329901001","0","0","118501001","0","30224","エリコ（コマンダー）（カリン掛け合い用）"
"330701001","0","0","118501001","0","30225","キョウカ（スプリング）（カリン掛け合い用）"
"330801001","0","0","118501001","0","30226","スズメ（スプリング）（カリン掛け合い用）"
"331001001","0","0","118501001","0","30227","マホ（ドリームパーク）（カリン掛け合い用）"
"331601001","0","0","118501001","0","30228","リリ（サマー）（カリン掛け合い用）"
"331801001","0","0","118501001","0","30229","ホマレ（サマー）（カリン掛け合い用）"
"381201001","0","0","118501001","0","30230","シェフィ（プリンセス）（カリン掛け合い用）"
"332201001","0","0","118501001","0","30231","ノゾミ（アルケミスト）（カリン掛け合い用）"
"332901001","0","0","118501001","0","30232","イオ（クリスマス）（カリン掛け合い用）"
"329501001","0","0","118501001","0","30233","チエル（ウィンター）（カリン掛け合い用）"
"333201001","0","0","118501001","0","30234","モニカ（ニューイヤー）（カリン掛け合い用）"
"333501001","0","0","118501001","0","30235","サレン（ニューイヤー）（カリン掛け合い用）"
"333701001","0","0","118501001","0","30236","ラビリスタ（アルファ）（カリン掛け合い用）"
"333901001","0","0","118501001","0","30237","クリスティーナ（アルファ）（カリン掛け合い用）"
"334401001","0","0","118501001","0","30238","チカ（儀装束）（カリン掛け合い用）"
"334601001","0","0","118501001","0","30239","アオイ（パイロット）（カリン掛け合い用）"
"334801001","0","0","118501001","0","30240","ツムギ（ジオ・ゲヘナ）（カリン掛け合い用）"
"335101001","0","0","118501001","0","30241","シェフィ（サマー）（カリン掛け合い用）"
"335201001","0","0","118501001","0","30242","プレシア（サマー）（カリン掛け合い用）"
"335301001","0","0","118501001","0","30243","クリア（サマー）（カリン掛け合い用）"
"337101001","0","0","118501001","0","30244","ニノン（サマー）（カリン掛け合い用）"
"335401001","0","0","118501001","0","30245","ヒヨリ（サラサリア）（カリン掛け合い用）"
"337401001","0","0","118501001","0","30246","カスミ（シスター）（カリン掛け合い用）"
