a30fcdebe4082b386679a10a10c1268998172b62762543a0061e4f96e18e4e1d,454df8d0007f0a4914b20fad35a233b63401a5ff947102faf5913e59f7e65d9a,bb62f392aeb8f9ea41055b7fb42e73cfdb2160cd74a18cd009a60aa67157c5dc,44aee94a1d2007caf84b32de27378bb80324c0d54d5eebbefa477733c0832350,3af05f63bfa3db0f24cf59ac7c3e52302c74223fec2f137f18e9a0d542cdb09c,0960f0945f16447f77e07d205d43d89dd25c643716b8f6baf4a47bd5aa5ff0b5,f7ef2942bae75f4b520e9805c2f1e9cbb144c09e5ce6444a4a4fce8b51dc6972,056c1915b223a42ce72eee30cd7c8dee01928ceb0bd71c6e044533260822e57b,62e60a7be8d0871e9e02c1e3a71bb64b5a9a3a20d8d1e79ed3cf97e4406ea535,62af4b82364c9b63abf8e3d0ef3ec6a15a9f8ed6071f4ada04daff2a1405f7e4,1d49adc1d87b2819a958fe34ee28602481fdc8c6484924b0b6a9c3574d806170,e09628d798c4dc9d42ae3064c7008baed40b6d18af5a67f3afeb954571893a4d,ebf9ce5a5d31ec771788c98026b11295823cdf527b8fa2e7f13099d0044fb03d,479729fa2b3a7de6b9745ec6734ad16dac0d86380645725f830349770d4e81da,398bb790998c5d7f42d2d74235343413ee45e03e6b6e939caf4850a04f55ac5d,4cb820d5139d0780734261ebda29645395fe8a2582382f9ef50116160b9c9b81,2426d43f7ce15968e8d79cd155c822ea76b632cd1bcf690927f33ac344002e63,7076d2e6f2674baff5b227eefa0918d2a302a923a65389368883306216275bff,172174b6ea0381a232714beb882d4d4a27e9080ce7b4dfd309d6e574cf720d15,32ed6d6444ca0ddb7bb2fb72b8694603ad5114e7cd2acde3348abe89e5a983f0,a0b181001e46f54d62783c9a604fd75ba95b3a894a45c5d480276cdc2d7ac1ad,672bf38019fec39ec6cd1de9a336bdd7940daa71664992077ecca346419e0789,090456f3e6b209c4e49fe1b0a9e4d7eff09cb93d6d596e07ea85d8c18606c2bc,fad88de2964e0a36e6d7e1991b2eee93f00ee8929a85f44dd58182c8002fe91a,d8b203ffb837fca01dc298b1df7a83279289a76b583b5928e4506032e3da2076,4553657c26b958cbc3aaa32c1fb76141a7fdd1420622278458c1ae4b08f56324,b78977a7cb2c8c98eefbbdd5b75b29b8c038196b4a56fbb5fba5bb8b2ccb6ccd,93873ba09d9c9bc4f9fa6b77a4dc873a338acf146671e7a6f6c0a1ebb6ac5dc9,5a3d28ac7fde5f29acb2ed9627b1db455096f312b844537e168a8780a6652d5b,4fab3d667180217b2ffd407359973a7036cd645ac0be9ebcdbfcdc61bf7cd20c,07d664465735615c5f83882ce47adf475f0bcd043a99f345aece86d1c775735f,2101ae7a2a21e1242a0b117bb5b869037d2d17853752f304514bb69898ee200f,d63f2ba483f1bada6eeb2e9dad530132a0a6848add475807889f9690edd96d8c,15ad4a9092a7ba4934ad81947f7f61f4d54288a9821a96e8c1bd04c7ff40df04,d5380b9c728e73c46c0d01cf1354cad3afc754125a148aae67419dfc0e2d9d48,77a0b39645b9f6cb81071c171282fa85a375509f93fa066aead73dd020454a0e,14c67a89e49b615ef6ff7ca7cd60b1ab618b987f5d57d4b6f93cb5856c587dfc,4e28c9553bbf1bc62618e1c9e00e685dc59d7876d9c44716c1be13a059cdd31b,51fe1f76236ea4661189e435312ad89f982665c0a9c7b520f63afdb27b08c4d6,ba2f0aa7ad7607671a9cc690969e941160ebb09d3ecea53a7ad3d7f25283b09a,2b465c64c0c5a9287b70dc8e4edd9530e79e21a4ad5c533068c6c5761dad56b9,4ae4fd6dbf4f2d4ff9d844f099776f9b276bc7f5db7a531a6a6c73cbe04cbdce,37e9842b7f8530908c5dc98054a2f5accbf013485fc95be06f294116815088d6,422989da22dbcd6e3f55376ae412628a052bf4569f6ff9b2b0102826e93efc08,47f48d831a9bed8bd6087c2bcf752b0a7dc01405d86c4bbce2abe63729eec50f,784dcede316836c7c0e37eb050ccab635f327590b6016a4f8e62d26d10a0a71f,ea20361b79e9beaebbdd68d2fcd34b094d6fffcc7c02903d88f5e9884d11dd5e
"100099","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31238","0","0","0","0"
"100100","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31240","0","0","0","0"
"100101","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31245","0","0","5","0","0","1","0","0","0","0","31246","0","0","0","0"
"100102","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31225","0","0","0","0"
"100103","0","0","0","0","0","0","5","31100","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31078","0","0","5","0","0","1","31103","0","0","0","31075","0","0","0","0"
"100104","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31229","0","0","0","0"
"100105","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31250","0","0","5","0","0","1","0","0","0","0","31248","0","0","0","0"
"100106","0","0","0","0","0","0","5","31104","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31079","0","0","5","0","0","1","31106","0","0","0","31077","0","0","0","0"
"100107","0","0","0","0","0","0","5","31134","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31170","0","0","5","0","0","1","31131","0","0","0","31172","0","0","0","0"
"100108","31071","31181","0","31809","0","0","5","31810","10","31804","31803","0","0","31067","1","0","200001","31070","0","31068","31808","0","31061","0","0","31230","0","31805","0","0","31264","0","31806","10","0","0","1","31182","0","0","31807","31265","31802","31801","0","0"
"100109","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31233","0","0","5","0","0","1","0","0","0","0","31180","0","0","0","0"
"100110","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31200","0","0","0","0"
"100111","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31236","0","0","0","0"
"100112","0","0","0","0","0","0","5","31139","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","31177","0","0","0","0","31083","0","0","5","0","0","1","31111","0","0","0","31081","0","0","0","0"
"100113","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31253","0","0","0","0"
"100114","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31238","0","0","0","0"
"100115","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31256","0","0","5","0","0","1","0","0","0","0","31255","0","0","0","0"
"100116","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31240","0","0","0","0"
"100117","0","0","0","0","0","0","5","31144","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","31199","0","0","0","0","31086","0","0","5","0","0","1","31115","0","0","0","31084","0","0","0","0"
"100118","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31262","0","0","0","0"
"100119","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31245","0","0","5","0","0","1","0","0","0","0","31246","0","0","0","0"
"100120","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31155","0","0","5","0","0","1","0","0","0","0","31091","0","0","0","0"
"100121","0","0","0","0","0","0","5","31209","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31150","0","0","5","0","0","1","31207","0","0","0","31118","0","0","0","0"
"100122","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31250","0","0","5","0","0","1","0","0","0","0","31248","0","0","0","0"
"100123","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31266","0","0","0","0"
"100124","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31211","0","0","5","0","0","1","0","0","0","0","31210","0","0","0","0"
"100125","31070","31230","31071","31810","0","0","5","31264","10","31802","31067","0","0","31181","1","0","200001","31805","0","31806","31809","0","31804","0","0","31182","31061","31068","0","0","31811","0","31807","10","0","0","1","31265","0","0","31808","31290","31801","31803","0","0"
"100126","0","0","0","0","0","0","5","31119","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31087","0","0","5","0","0","1","31120","0","0","0","31088","0","0","0","0"
"100127","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31271","0","0","5","0","0","1","0","0","0","0","31269","0","0","0","0"
"100128","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31200","0","0","0","0"
"100129","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31272","0","0","0","0"
"100130","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31215","0","0","0","0"
"100131","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31253","0","0","0","0"
"100132","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31275","0","0","0","0"
"100133","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31256","0","0","5","0","0","1","0","0","0","0","31255","0","0","0","0"
"100134","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31279","0","0","0","0"
"100135","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31262","0","0","0","0"
"100136","0","0","0","31079","0","0","5","31078","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","31077","0","0","0","0","31100","0","0","5","0","0","1","31075","0","0","0","31103","0","0","0","0"
"100137","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31285","0","0","5","0","0","1","0","0","0","0","31284","0","0","0","0"
"100138","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31266","0","0","0","0"
"100139","0","0","0","0","0","0","5","31134","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31104","0","0","5","0","0","1","31131","0","0","0","31106","0","0","0","0"
"100140","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31271","0","0","5","0","0","1","0","0","0","0","31269","0","0","0","0"
"100141","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31287","0","0","5","0","0","1","0","0","0","0","31289","0","0","0","0"
"100142","31802","31264","31804","31265","0","31061","5","31290","10","31806","31809","0","0","31810","1","0","200001","31801","0","31067","31182","0","31068","31071","0","31811","31805","31803","0","31070","31297","0","31181","10","0","0","1","31296","0","0","31230","31812","31807","31808","0","0"
"100143","0","0","0","0","0","0","5","31229","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31170","0","0","5","0","0","1","31225","0","0","0","31172","0","0","0","0"
"100144","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31097","0","0","5","0","0","1","0","0","0","0","31099","0","0","0","0"
"100145","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31233","0","0","5","0","0","1","0","0","0","0","31180","0","0","0","0"
"100146","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31293","0","0","0","0"
"100147","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31272","0","0","0","0"
"100148","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31298","0","0","0","0"
"100149","0","0","0","31177","0","0","5","31081","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","31139","0","0","0","0","31236","0","0","5","0","0","1","31083","0","0","0","31111","0","0","0","0"
"100150","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31275","0","0","5","0","0","1","0","0","0","0","31307","0","0","0","0"
"100151","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","31238","0","0","0","0"
"100152","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31279","0","0","5","0","0","1","0","0","0","0","31310","0","0","0","0"
"100153","0","0","0","31240","0","0","5","31144","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","31199","0","0","0","0","31084","0","0","5","0","0","1","31115","0","0","0","31086","0","0","0","0"
"100154","0","0","0","0","0","0","5","31285","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31316","0","0","5","0","0","1","31284","0","0","0","31312","0","0","0","0"
"100155","0","31207","0","31150","0","0","5","31119","10","0","0","0","0","31246","1","0","100000","0","0","0","31209","0","0","0","0","31118","0","0","0","0","31087","0","0","5","0","0","1","31120","0","0","31245","31088","0","0","0","0"
"100156","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","31289","0","0","5","0","0","1","31287","0","0","0","31317","0","0","0","0"
"100157","0","0","0","31091","0","0","5","31211","10","0","0","0","0","0","1","0","100000","0","0","0","0","0","0","0","0","31155","0","0","0","0","31250","0","0","5","0","0","1","31210","0","0","0","31248","0","0","0","0"
"100158","31801","31811","31802","31290","0","31804","5","31297","10","31807","31810","0","0","31264","1","0","200002","31803","31061","31181","31265","0","31806","31070","0","31296","31068","31067","0","31805","31330","0","31230","10","0","0","1","31812","0","0","31182","31340","31808","31809","0","31071"
"100159","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31200","0","0","5","0","0","1","0","0","0","0","31293","0","0","0","0"
"100160","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31253","0","0","5","0","0","1","31215","0","0","0","31298","0","0","0","0"
"100161","0","0","0","31308","0","0","5","31322","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","31307","0","0","0","0","31300","0","0","5","0","0","1","31302","0","0","0","31301","0","0","0","0"
"100162","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31255","0","0","5","0","0","1","31115","0","0","0","31256","0","0","0","0"
"100163","0","0","0","0","0","0","5","31262","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31309","0","0","5","0","0","1","31310","0","0","0","31328","0","0","0","0"
"100164","0","31077","0","31079","0","0","5","31078","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","31100","0","0","0","0","31103","0","0","5","0","0","1","31075","0","0","0","31295","0","0","0","0"
"100165","0","0","0","0","0","0","5","31311","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31316","0","0","5","0","0","1","31312","0","0","0","31335","0","0","0","0"
"100166","0","0","0","0","0","0","5","31104","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31133","0","0","5","0","0","1","31131","0","0","0","31336","0","0","0","0"
"100167","0","0","0","0","0","0","5","31266","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31318","0","0","5","0","0","1","31106","0","0","0","31317","0","0","0","0"
"100168","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31339","0","0","5","0","0","1","31337","0","0","0","31338","0","0","0","0"
"100169","0","31172","0","31225","0","0","5","31269","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","31229","0","0","0","0","31171","0","0","5","0","0","1","31271","0","0","0","31170","0","0","0","0"
"100170","0","0","0","31136","0","0","5","31272","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","31134","0","0","0","0","31180","0","0","5","0","0","1","31233","0","0","0","31343","0","0","0","0"
"100171","0","0","0","0","0","0","5","31320","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31097","0","0","5","0","0","1","31321","0","0","0","31099","0","0","0","0"
"100172","0","0","0","0","0","0","5","31139","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31277","0","0","5","0","0","1","31278","0","0","0","31322","0","0","0","0"
"100173","0","31238","0","31302","0","0","5","31301","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","31300","0","0","0","0","31345","0","0","5","0","0","1","31346","0","0","0","31347","0","0","0","0"
"100174","0","31081","0","31083","0","0","5","31137","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","31111","0","0","0","0","31177","0","0","5","0","0","1","31138","0","0","0","31236","0","0","0","0"
"100175","0","0","0","0","0","0","5","31328","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31295","0","0","5","0","0","1","31329","0","0","0","31323","0","0","0","0"
"100176","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31125","0","0","5","0","0","1","0","0","0","0","31124","0","0","0","0"
"100177","0","31086","0","31115","0","0","5","31145","10","0","0","0","0","0","1","0","100001","0","0","0","31084","0","0","0","0","31144","0","0","0","0","31240","0","0","5","0","0","1","31199","0","0","0","31279","0","0","0","0"
"100178","0","0","0","0","0","0","5","31335","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31348","0","0","5","0","0","1","31336","0","0","0","31349","0","0","0","0"
"100179","0","31150","0","31207","0","0","5","31246","10","0","0","0","0","31088","1","0","100001","0","0","0","31087","0","0","0","0","31209","0","0","0","0","31284","0","0","5","0","0","1","31245","0","0","0","31285","0","0","0","0"
"100180","0","31210","0","31211","0","0","5","31250","10","0","0","0","0","31091","1","0","100001","0","0","0","31155","0","0","0","0","31248","0","0","0","0","31289","0","0","5","0","0","1","31275","0","0","0","31287","0","0","0","0"
"100181","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31339","0","0","5","0","0","1","31337","0","0","0","31338","0","0","0","0"
"100182","0","0","0","0","0","0","5","31233","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31351","0","0","5","0","0","1","31350","0","0","0","31352","0","0","0","0"
"100183","31181","31340","31067","31331","31070","31803","5","31356","10","31810","31296","0","0","31812","1","0","200002","31230","31801","31265","31330","0","31809","31806","31805","31355","31808","31182","0","31807","31376","0","31290","10","31802","0","1","31360","31804","31071","31297","31383","31264","31811","31061","31068"
"100184","0","0","0","0","0","0","5","31343","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31353","0","0","5","0","0","1","31344","0","0","0","31354","0","0","0","0"
"100185","0","0","0","0","0","0","5","31119","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","31120","0","0","0","0","31200","0","0","5","0","0","1","31118","0","0","0","31293","0","0","0","0"
"100186","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31253","0","0","5","0","0","1","31215","0","0","0","31298","0","0","0","0"
"100187","0","0","0","0","0","0","5","31169","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","31167","0","0","0","0","31345","0","0","5","0","0","1","31346","0","0","0","31347","0","0","0","0"
"100188","0","0","0","0","0","0","5","31323","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31358","0","0","5","0","0","1","31325","0","0","0","31359","0","0","0","0"
"100189","0","0","0","0","0","0","5","0","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31256","0","0","5","0","0","1","31255","0","0","0","31307","0","0","0","0"
"100190","0","0","0","0","0","0","5","31348","10","0","0","0","0","0","1","0","100001","0","0","0","0","0","0","0","0","0","0","0","0","0","31324","0","0","5","0","0","1","31349","0","0","0","31374","0","0","0","0"
"100191","0","31077","0","31078","0","0","5","31100","10","0","0","0","0","0","1","0","100001","0","0","0","31075","0","0","0","0","31079","0","0","0","0","31262","0","0","5","0","0","1","31103","0","0","0","31310","0","0","0","0"
