076b5b390100efa043855d67922ca2d7635dff21d273c97f6ab85d1551076822,c06cdec3844fc1fae25cba58d2e95ddd66f2d9eb683824669a169cc4725b8f22,068937fbae7f640bd1b96567a5b8c4b29a9affa303ea92588e0a127d2ec8fada,4ce6ca174cd65e41e255518e5dde2c64be7e460cc57194afc3d13d7bfbd98d53,c74d4c85a23ca210db990ee1f49b787ab152ae2d5847380cfd0ddc694dac4492,b365bff5994fe1a3ee89dae9e4936681efb5024461f6cd35d4d118ed162480d5
"109801","1015206","2024/08/31 12:00:00","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","10152006"
"109801","1015206","2024/08/31 12:00:00","3010","バトル開始後90秒間ＴＰ上昇大アップ","10152007"
"109801","1015206","2024/08/31 12:00:00","3013","ボスの沈黙無効","10152008"
"109701","1015206","2024/08/31 12:00:00","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","10152009"
"109701","1015206","2024/08/31 12:00:00","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","10152010"
"109701","1015206","2024/08/31 12:00:00","3010","バトル開始後90秒間ＴＰ上昇大アップ","10152011"
"109701","1015206","2024/08/31 12:00:00","3013","ボスの沈黙無効","10152012"
"132001","1015206","2024/09/13 12:00:00","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","10152013"
"132001","1015206","2024/09/13 12:00:00","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","10152014"
"132001","1015206","2024/09/13 12:00:00","3013","ボスの沈黙無効","10152015"
"131901","1015206","2024/08/31 12:00:00","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","10152016"
"131901","1015206","2024/08/31 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10152017"
"131901","1015206","2024/08/31 12:00:00","3010","バトル開始後90秒間ＴＰ上昇大アップ","10152018"
"131901","1015206","2024/08/31 12:00:00","3013","ボスの沈黙無効","10152019"
"122701","1015206","2024/08/31 12:00:00","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","10152020"
"122701","1015206","2024/08/31 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10152021"
"122701","1015206","2024/08/31 12:00:00","3013","ボスの沈黙無効","10152022"
"107601","1015206","2024/08/31 12:00:00","3001","バトル開始後90秒間物理攻撃力極大\nアップ","10152023"
"107601","1015206","2024/08/31 12:00:00","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","10152024"
"107601","1015206","2024/08/31 12:00:00","3013","ボスの沈黙無効","10152025"
"110301","1015206","2024/08/31 12:00:00","3001","バトル開始後90秒間物理攻撃力極大\nアップ","10152026"
"110301","1015206","2024/08/31 12:00:00","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","10152027"
"110301","1015206","2024/08/31 12:00:00","3013","ボスの沈黙無効","10152028"
"126601","1015206","2024/08/31 12:00:00","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","10152029"
"126601","1015206","2024/08/31 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10152030"
"126601","1015206","2024/08/31 12:00:00","3013","ボスの沈黙無効","10152031"
"113501","1015206","2024/08/31 12:00:00","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","10152032"
"113501","1015206","2024/08/31 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10152033"
"113501","1015206","2024/08/31 12:00:00","3013","ボスの沈黙無効","10152034"
"126901","1015206","2024/08/31 12:00:00","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","10152035"
"126901","1015206","2024/08/31 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10152036"
"126901","1015206","2024/08/31 12:00:00","3013","ボスの沈黙無効","10152037"
"132101","1015206","2024/08/31 12:00:00","3001","バトル開始後90秒間物理攻撃力極大\nアップ","10152038"
"132101","1015206","2024/08/31 12:00:00","3002","バトル開始後90秒間物理防御力と魔法\n防御力極大アップ","10152039"
"132101","1015206","2024/08/31 12:00:00","3013","ボスの沈黙無効","10152040"
"102901","1015406","2024/09/30 12:00:00","3001","バトル開始後90秒間物理攻撃力絶大\nアップ、味方全体の物理攻撃力と\n魔法攻撃力極大アップ","10154001"
"102901","1015406","2024/09/30 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10154002"
"102901","1015406","2024/09/30 12:00:00","3013","ボスの麻痺無効","10154003"
"111601","1015406","2024/09/30 12:00:00","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","10154004"
"111601","1015406","2024/09/30 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10154005"
"111601","1015406","2024/09/30 12:00:00","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","10154006"
"111601","1015406","2024/09/30 12:00:00","3013","ボスの麻痺無効","10154007"
"117201","1015406","2024/09/30 12:00:00","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","10154008"
"117201","1015406","2024/09/30 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10154009"
"117201","1015406","2024/09/30 12:00:00","3013","ボスの麻痺無効","10154010"
"124801","1015406","2024/09/30 12:00:00","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","10154011"
"124801","1015406","2024/09/30 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10154012"
"124801","1015406","2024/09/30 12:00:00","3013","ボスの麻痺無効","10154013"
"132201","1015406","2024/09/30 12:00:00","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","10154014"
"132201","1015406","2024/09/30 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10154015"
"132201","1015406","2024/09/30 12:00:00","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","10154016"
"132201","1015406","2024/09/30 12:00:00","3013","ボスの麻痺無効","10154017"
"104201","1015406","2024/09/30 12:00:00","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ、味方全体の物理攻撃力と\n魔法攻撃力極大アップ","10154018"
"104201","1015406","2024/09/30 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10154019"
"104201","1015406","2024/09/30 12:00:00","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","10154020"
"104201","1015406","2024/09/30 12:00:00","3013","ボスの麻痺無効","10154021"
"105401","1015406","2024/09/30 12:00:00","3001","バトル開始後90秒間物理攻撃力絶大\nアップ、味方全体の物理攻撃力と\n魔法攻撃力極大アップ","10154022"
"105401","1015406","2024/09/30 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10154023"
"105401","1015406","2024/09/30 12:00:00","3013","ボスの麻痺無効","10154024"
"108401","1015406","2024/09/30 12:00:00","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","10154025"
"108401","1015406","2024/09/30 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10154026"
"108401","1015406","2024/09/30 12:00:00","3013","ボスの麻痺無効","10154027"
"117301","1015406","2024/09/30 12:00:00","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","10154028"
"117301","1015406","2024/09/30 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10154029"
"117301","1015406","2024/09/30 12:00:00","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","10154030"
"117301","1015406","2024/09/30 12:00:00","3013","ボスの麻痺無効","10154031"
"113901","1015406","2024/09/30 12:00:00","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","10154032"
"113901","1015406","2024/09/30 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10154033"
"113901","1015406","2024/09/30 12:00:00","3013","ボスの麻痺無効","10154034"
"117401","1015406","2024/09/30 12:00:00","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","10154035"
"117401","1015406","2024/09/30 12:00:00","3002","バトル開始後90秒間物理防御力極大\nアップ","10154036"
"117401","1015406","2024/09/30 12:00:00","3013","ボスの麻痺無効","10154037"
"130201","1015606","2024/10/31 12:00:00","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","10156001"
"130201","1015606","2024/10/31 12:00:00","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","10156002"
"130001","1015606","2024/11/11 12:00:00","3002","バトル開始後90秒間味方全体の物理\n防御力特大アップ","10156003"
"130001","1015606","2024/11/11 12:00:00","3004","バトル開始後90秒間味方全体の魔法\n防御力特大アップ","10156004"
"129701","1015606","2024/10/31 12:00:00","3001","バトル開始後90秒間味方全体の物理\n攻撃力特大アップ","10156005"
"129701","1015606","2024/10/31 12:00:00","3014","バトル開始後味方全体のＴＰ大回復","10156006"
"105801","1015606","2024/10/31 12:00:00","3002","バトル開始後90秒間味方全体の物理\n防御力特大アップ","10156007"
"105801","1015606","2024/10/31 12:00:00","3004","バトル開始後90秒間味方全体の魔法\n防御力特大アップ","10156008"
"126501","1015606","2024/10/31 12:00:00","3003","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ","10156009"
"126501","1015606","2024/10/31 12:00:00","3014","バトル開始後味方全体のＴＰ大回復","10156010"
"126001","1015606","2024/10/31 12:00:00","3001","バトル開始後90秒間味方全体の物理\n攻撃力特大アップ","10156011"
"126001","1015606","2024/10/31 12:00:00","3014","バトル開始後味方全体のＴＰ大回復","10156012"
"126101","1015606","2024/10/31 12:00:00","3003","バトル開始後90秒間魔法攻撃力絶大\nアップ","10156013"
"126101","1015606","2024/10/31 12:00:00","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","10156014"
"125801","1015606","2024/10/31 12:00:00","3001","バトル開始後90秒間物理攻撃力絶大\nアップ","10156015"
"125801","1015606","2024/10/31 12:00:00","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","10156016"
"101801","1015806","2024/11/30 12:00:00","3011","バトル開始後90秒間敵全体の物理防\n御力特大ダウン","10158001"
"101801","1015806","2024/11/30 12:00:00","3011","バトル開始後90秒間敵全体の魔法防\n御力特大ダウン","10158002"
"126501","1015806","2024/11/30 12:00:00","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","10158003"
"126501","1015806","2024/11/30 12:00:00","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","10158004"
"110101","1015806","2024/11/30 12:00:00","3003","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ","10158005"
"110101","1015806","2024/11/30 12:00:00","3014","バトル開始後味方全体のＴＰ大回復","10158006"
"119001","1015806","2024/11/30 12:00:00","3011","バトル開始後90秒間敵全体の物理防\n御力特大ダウン","10158007"
"119001","1015806","2024/11/30 12:00:00","3011","バトル開始後90秒間敵全体の魔法防\n御力特大ダウン","10158008"
"132901","1015806","2024/12/09 12:00:00","3011","バトル開始後90秒間敵全体の物理防\n御力特大ダウン","10158009"
"132901","1015806","2024/12/09 12:00:00","3011","バトル開始後90秒間敵全体の魔法防\n御力特大ダウン","10158010"
"132801","1015806","2024/11/30 12:00:00","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","10158011"
"132801","1015806","2024/11/30 12:00:00","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","10158012"
"105001","1015806","2024/11/30 12:00:00","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","10158013"
"105001","1015806","2024/11/30 12:00:00","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","10158014"
"100801","1015806","2024/11/30 12:00:00","3011","バトル開始後90秒間敵全体の物理防\n御力特大ダウン","10158015"
"100801","1015806","2024/11/30 12:00:00","3011","バトル開始後90秒間敵全体の魔法防\n御力特大ダウン","10158016"
"108301","1015806","2024/11/30 12:00:00","3003","バトル開始後90秒間魔法攻撃力極大\nアップ","10158017"
"108301","1015806","2024/11/30 12:00:00","3010","バトル開始後90秒間ＴＰ上昇特大アッ\nプ","10158018"
"121401","1015806","2024/11/30 12:00:00","3003","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ","10158019"
"121401","1015806","2024/11/30 12:00:00","3014","バトル開始後味方全体のＴＰ大回復","10158020"
"117601","1015806","2024/11/30 12:00:00","3003","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ","10158021"
"117601","1015806","2024/11/30 12:00:00","3014","バトル開始後味方全体のＴＰ大回復","10158022"
"126301","1015806","2024/11/30 12:00:00","3003","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ","10158023"
"126301","1015806","2024/11/30 12:00:00","3014","バトル開始後味方全体のＴＰ大回復","10158024"
"127901","1015806","2024/11/30 12:00:00","3002","バトル開始後90秒間味方全体の物理\n防御力特大アップ","10158025"
"127901","1015806","2024/11/30 12:00:00","3004","バトル開始後90秒間味方全体の魔法\n防御力特大アップ","10158026"
"102801","1016006","2024/12/31 12:00:00","3010","バトル開始後90秒間味方全体のＴＰ\n上昇中アップ","10160001"
"102801","1016006","2024/12/31 12:00:00","3010","バトル開始後90秒間味方全体の行動\n速度大アップ（重複可能）","10160002"
"105301","1016006","2024/12/31 12:00:00","3001","バトル開始後90秒間味方全体の物理\n攻撃力特大アップ","10160003"
"105301","1016006","2024/12/31 12:00:00","3014","バトル開始後味方全体のＴＰ大回復","10160004"
"110301","1016006","2024/12/31 12:00:00","3010","バトル開始後90秒間味方全体のＴＰ\n上昇中アップ","10160005"
"110301","1016006","2024/12/31 12:00:00","3010","バトル開始後90秒間味方全体の行動\n速度大アップ（重複可能）","10160006"
"114501","1016006","2024/12/31 12:00:00","3002","バトル開始後90秒間味方全体の物理\n防御力特大アップ","10160007"
"114501","1016006","2024/12/31 12:00:00","3004","バトル開始後90秒間味方全体の魔法\n防御力特大アップ","10160008"
"127501","1016006","2024/12/31 12:00:00","3005","バトル開始後90秒間味方全体に継続\nＨＰ回復状態付与","10160009"
"127501","1016006","2024/12/31 12:00:00","3013","バトル開始後味方全体の行動不能\n2回無効","10160010"
"133501","1016006","2025/01/03 19:00:00","3003","バトル開始後90秒間味方全体の魔法\n攻撃力特大アップ","10160011"
"133501","1016006","2025/01/03 19:00:00","3014","バトル開始後味方全体のＴＰ大回復","10160012"
"180901","1016006","2024/12/31 12:00:00","3001","バトル開始後90秒間物理攻撃力極大\nアップ","10160013"
"180901","1016006","2024/12/31 12:00:00","3010","バトル開始後90秒間ＴＰ上昇大アップ","10160014"
"114201","1016006","2024/12/31 12:00:00","3005","バトル開始後90秒間味方全体に継続\nＨＰ回復状態付与","10160015"
"114201","1016006","2024/12/31 12:00:00","3013","バトル開始後味方全体の行動不能\n2回無効","10160016"
"125201","1016006","2024/12/31 12:00:00","3011","バトル開始後90秒間敵全体の物理防\n御力特大ダウン","10160017"
"125201","1016006","2024/12/31 12:00:00","3011","バトル開始後90秒間敵全体の魔法防\n御力特大ダウン","10160018"
"133201","1016006","2024/12/31 12:00:00","3001","バトル開始後90秒間物理攻撃力極大\nアップ","10160019"
"133201","1016006","2024/12/31 12:00:00","3010","バトル開始後90秒間ＴＰ上昇大アップ","10160020"
