ef99fc9a0dd09d94c797ad98c8e0ce96f8a28b47c65e6a0a993097fd847d0abd,084b9ffae6b0aa0b5a1873bc44c1b80acc5908a2504a07e08f4f5f893efce965,98682417c32936a7fed5aad77d9eeb1d4a2193851c70275147508f4b4af12626,68edb7e094f71bc7d49b4085ae7e91d18103e7b3c1ff70d48a9153bea7f6a3bf,bcb3110f5e08d77025e2f45a4ee125ec9464a091835158239feae5f6ba2d87b1,6454b6e04b84d678fd19c83e150d1122d61e54be21fc5c6c2d67c593c126c544,96736b0f12604a618330be05840a30916375e18d5d372abe121910d9fa2e0c3c,d37e93e8d3c9febd3485f7fcad62c34858671f8790cdcc35c7061a5f036fe6fd,d9ea7844b92bc8d5fdb897cbcffffb57afbfe3aa34572099e71210327643721c,3f35ad23a5c417a82ab29d341b097a61dd4cab2bc9d94f54eee73710e976e43c,41887ff939a5674ebdb3ef4804470df3bee7f14198c23773f2661e680eb2c540,afa90d0d7a3587e3e8bf79c144bcfb8f47ba123957e77cd83767eca080b2fcbf,e6d8601b5404194a7dd771d359fed2efa9745b09ee30a5238e561614914477be,b59cf9bdc38f3cb8b957192044d2f97ed7ff456bb4e032ffcbe6e1175bdceb96,493357132ad041bbe2ffdd8450226fc4faf9ddafcbfc752a21fe7811747d705f,f097460ac00376ebb9157511fcc673d59d967dd4dfd894f28149770407c24ce9
"0","0","0","0","0","0","0","0","0","0","0","0","0","11019006","0","115102"
"11019013","0","0","0","0","0","0","0","0","0","0","0","0","11019007","0","115132"
"11017001","11018011","0","0","0","0","12016002","0","11018004","0","0","0","11017007","11016005","0","115161"
"0","0","0","0","0","0","0","0","0","0","0","0","0","11019005","0","115192"
"11016014","11018006","0","0","0","0","12016003","0","11017014","0","0","12017003","11017003","11016007","0","115221"
"11019014","0","0","0","0","0","0","0","0","0","0","0","12019001","11019006","0","115222"
"11016011","11018008","0","0","0","0","0","0","11017013","0","0","0","11017002","11016005","0","115251"
"11017009","11018001","11018007","0","0","0","11018003","11018012","11017014","0","11018010","11018004","11017012","11017006","0","115551"
"11017007","11017013","11018005","0","0","0","11018001","11018011","11017012","0","11018008","11018002","11017010","11017004","0","115581"
"11017008","11017014","11018006","0","0","0","11018002","11018013","11017013","0","11018009","11018003","11017011","11017005","0","115611"
"11004004","0","0","0","0","0","0","0","0","0","0","0","0","11003007","0","122282"
"11002007","12003001","0","0","0","0","0","0","12002001","0","0","0","11003006","11001008","0","122311"
"11004007","0","0","0","0","0","0","0","0","0","0","0","12003002","11003008","0","122312"
"11003008","0","0","0","0","0","0","0","0","0","0","0","0","11002010","0","122341"
"11004006","0","0","0","0","0","0","0","0","0","0","0","0","11003008","0","122342"
"11002009","0","0","0","0","0","0","0","12002002","0","0","0","11003009","11001009","0","122371"
"11004008","0","0","0","0","0","0","0","0","0","0","0","0","11003009","0","122372"
"11004009","0","0","0","0","0","0","0","0","0","0","0","12005001","11003009","0","122401"
"11003011","0","0","0","0","0","0","0","0","0","0","0","0","11002009","0","122431"
"11004010","0","0","0","0","0","0","0","0","0","0","0","0","11003010","0","122432"
"11003002","0","0","0","0","0","0","0","0","0","0","0","0","11002012","0","122491"
"11003001","0","0","0","0","0","0","0","0","0","0","0","12002003","11002011","0","122493"
"11004005","0","0","0","0","0","0","0","0","0","0","0","0","11003010","0","122521"
"11004011","0","0","0","0","0","0","0","0","0","0","0","12004002","11003012","0","122613"
"11004009","0","0","0","0","0","0","0","0","0","0","0","0","11003012","0","122614"
"11005013","0","0","0","0","0","0","0","0","0","0","0","11006007","11005006","0","123041"
"11006013","0","0","0","0","0","0","0","12007003","0","0","0","11007006","11006006","0","123042"
"11006005","0","0","0","0","0","0","0","11007002","0","0","0","11006013","11005013","0","123072"
"11006011","0","0","0","0","0","0","0","0","0","0","0","11007003","11006004","0","123132"
"11005001","0","0","0","0","0","0","0","0","0","0","0","12004001","11004005","0","123161"
"11005003","0","0","0","0","0","0","0","12005002","0","0","0","11006002","11004013","0","123192"
"11006012","0","0","0","0","0","0","0","12006002","0","0","0","11007004","11006003","0","123193"
"11005003","0","0","0","0","0","0","0","0","0","0","0","0","11004005","0","123251"
"11005005","0","0","0","0","0","0","0","12005002","0","0","0","12004003","11004007","0","123281"
"11006001","12008001","0","0","0","0","0","0","12007002","0","0","0","12005001","11005009","0","123282"
"11005004","0","0","0","0","0","0","0","0","0","0","0","0","11004008","0","123311"
"11005002","0","0","0","0","0","0","0","0","0","0","0","12005003","11004009","0","123341"
"11007010","11009009","0","0","0","0","0","0","11008011","0","0","0","11008003","11006008","0","123343"
"11006004","0","0","0","0","0","0","0","0","0","0","0","12006001","11005008","0","123371"
"11006008","0","0","0","0","0","0","0","0","0","0","0","11007001","11005008","0","123432"
"11006010","0","0","0","0","0","0","0","0","0","0","0","11007002","11005009","0","123461"
"11006012","0","0","0","0","0","0","0","12006002","0","0","0","11007003","11005010","0","123491"
"11006010","0","0","0","0","0","0","0","12008001","0","0","0","11007014","11005012","0","123582"
"11007009","11009004","12009002","0","0","0","11009010","0","11008014","0","0","12007001","11008004","11006012","0","123583"
"11005010","0","0","0","0","0","0","0","12006001","0","0","0","11006003","11004012","0","123612"
"11009014","0","0","0","0","0","0","0","12010003","0","0","0","11010003","11009008","0","124042"
"11013017","12014002","0","0","0","0","0","0","11015001","0","0","0","11014004","11013008","0","124044"
"11007012","11009001","0","0","0","0","0","0","11008013","0","0","0","11008003","11007006","0","124071"
"11013009","11015005","0","0","0","0","0","0","11014011","0","0","0","11014003","11013004","0","124074"
"11007005","11008011","0","0","0","0","11009002","0","11008003","0","0","0","11007009","11006014","0","124101"
"11011015","0","0","0","0","0","0","0","11012017","0","0","0","11012008","11011007","0","124103"
"11007004","11008009","0","0","0","0","11009003","0","11008002","0","0","0","11007014","11006013","0","124131"
"11007010","11009003","0","0","0","0","0","0","11008015","0","0","0","11008002","11007006","0","124161"
"11011010","12011001","0","0","0","0","12012001","0","11012013","0","0","0","11012002","11011005","0","124163"
"11009012","12009002","0","0","0","0","12010002","0","11010012","0","0","12011002","11010001","11009006","0","124192"
"11013014","11014012","12016003","0","0","0","11015002","0","11014005","0","0","11015009","11014003","11013007","0","124224"
"11007003","11009001","0","0","0","0","12008002","0","11008012","0","0","0","11007008","11006014","0","124251"
"11011011","0","0","0","0","0","0","0","11012011","0","0","0","11012003","11011005","0","124253"
"11010015","11011005","11012001","0","0","0","11011009","0","11011001","0","0","11011012","11010017","11010004","0","124282"
"11012011","11013005","11014004","0","0","0","11013009","0","11013001","0","12012001","11013012","11012017","11012006","0","124283"
"11015011","11016009","12015002","0","0","0","11016012","0","11016005","0","12018001","11017005","11015013","11015004","0","124284"
"11008006","0","0","0","0","0","0","0","0","0","0","0","11009004","11007011","0","124311"
"11010011","11011004","12010003","0","0","0","11011014","0","11011001","0","12011001","11012002","11010017","11010006","0","124312"
"11012007","11013010","12012003","0","0","0","11013013","0","11013003","0","0","11014006","11012015","11012004","0","124313"
"11015013","11016010","11017007","0","0","0","11016013","0","11016003","0","12016002","11017001","11016001","11015007","0","124314"
"11010009","11011003","11011017","0","0","0","11011008","0","11010016","0","11012003","11011015","11010012","11010005","0","124342"
"11012009","11013002","11013013","0","0","0","11013004","12013001","11012016","0","12012002","11013010","11012012","11012005","0","124343"
"11015010","11016004","11017003","0","0","0","11016010","0","11016002","0","11017009","11016013","11015014","11015008","0","124344"
"11010010","11011011","0","0","0","0","11011016","0","11011006","0","0","0","11011002","11010005","0","124372"
"11015010","11016006","12015001","0","0","0","11016011","0","11016002","0","0","11017006","11015012","11015006","0","124373"
"11008010","12009003","0","0","0","0","0","0","11010005","0","0","0","11009015","11007014","0","124401"
"11012008","11013008","11014007","0","0","0","11013015","0","11013003","0","12014003","11013017","11012014","11012006","0","124402"
"11009011","0","0","0","0","0","0","0","12009001","0","0","0","11010001","11008008","0","124431"
"11010014","11011010","12010002","0","0","0","11011013","0","11011003","0","12011003","11012004","11010016","11010008","0","124432"
"11015011","11016008","11017011","0","0","0","11017002","12016002","11016003","0","12015003","11017008","11015014","11015005","0","124433"
"11012008","11013004","12013002","0","0","0","11013014","0","11013001","0","0","11014003","11012010","11012005","0","124462"
"11015012","11016014","12016003","0","0","0","11017004","0","11016004","0","0","11017010","11016001","11015009","0","124463"
"11009013","0","0","0","0","0","0","0","12009002","0","0","0","11010007","11008013","0","124491"
"11009005","0","0","0","0","0","0","0","0","0","0","0","11010006","11008009","0","124521"
"11010013","11011010","0","0","0","0","11011013","0","11011004","0","0","12010001","11011002","11010007","0","124522"
"11012009","11013006","11014005","0","0","0","11013011","0","11013002","0","0","11013016","11012013","11012007","0","124523"
"11019012","0","0","0","0","0","0","0","0","0","0","0","12019003","11019005","0","125012"
"11019009","0","0","0","0","0","0","0","0","0","0","0","0","11019004","0","125072"
"11016010","11018002","0","0","0","0","0","0","11017010","0","0","0","11017005","11016007","0","125101"
"11016013","11018009","0","0","0","0","12016001","0","11018001","0","0","12018002","11017006","11016008","0","125131"
"12019002","0","0","0","0","0","0","0","0","0","0","0","0","11019008","0","125162"
"11017002","12017002","0","0","0","0","12019002","0","11018007","0","0","0","11017009","11016006","0","125191"
"11019011","0","0","0","0","0","0","0","0","0","0","0","0","11019008","0","125252"
"11018014","11019009","12019002","0","0","0","11019011","0","11019006","0","0","12018001","11019002","11018007","0","125281"
"11018012","11019012","0","0","0","0","0","0","11019009","0","0","0","11019002","11018008","0","125311"
"11018010","11019010","0","0","0","0","11019013","0","11019003","0","0","12018002","11018014","11018005","0","125341"
"11018013","11019007","0","0","0","0","11019011","0","11019004","0","0","0","11019001","11018009","0","125371"
"11018012","11019010","0","0","0","0","12018003","0","11019008","0","0","0","11019001","11018004","0","125401"
"11018011","11019005","0","0","0","0","11019014","0","11019003","0","0","12019001","11018013","11018006","0","125521"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140000"
"18001002","0","0","0","0","0","0","0","0","0","0","0","0","18001001","0","140001"
