bfd75ce74e0b9c449ac8e96f5c8926c55ad1ca08f28698d9561c86644b28da69,ffe234d055af50aa2669a5c27f69c21ed156fee01d2d3fc9213da5f08ecf3ff0,bd6fcb69d23ff7d81d899e505e936df0e3b7194a3546f5f84f7e74663022d6ca,0db659fc627b4a528eb4f22cfa047811f31c1d1ce601b20fe5690a2b80c594de,63b6329d716b822c5208908299363bf0f8440cb4ed1e0ec100c1aae86a02a649,a99981674e4dc9b48aa8781744129bfcd4ae7439ab203a3ebe454ad0a85081fe,91529198d282657bc572b3772f31628a610fed213d3328020879a9ef67528c0f,793816d7d544990e2fa3f21b24e9445d9b81a112906ea709da53ab1910015170,cf113b9ebcbcfc62dfe4f2ed593d37be4204404ce575c1f6e1a038a31df04fb9,5df53efd4428f1531b17b4f57759eb0a1649795e12a07632cde5795b66c0dd98,d6650bdd55ea0fe2ec9d234af90bb203e8ff76627b071e6e8fa1ce9b2421a761,154713d6c6c1c0c09a8b8d3b60056bb4eadb775d3da7ef5aeae507fc23677f86,4f749c45bb68347c63e66d7b8da63aa3b8fda5d9a1853ca52a98e1705d5b6ec1,c70a2800e884ab9d283cd94d16535eba259245766a932d20c3d763e174ff6aa4,236136eeaf8695f456a1c7f50a264425da339ffee3e6be3f6b4ba4de4b57bc95
"10","0","2621","26211","26212","26213","0","103801","2816","9103803","2022/11/03 5:00:00","263","0","410","500"
"10","0","2622","26221","26222","26223","0","101401","2816","9101403","2022/11/03 5:00:00","264","0","310","500"
"10","0","2623","26231","26232","26233","0","109401","2816","9109403","2022/11/03 5:00:00","265","0","220","500"
"10","0","2631","26311","26312","26313","0","0","2816","0","2022/11/04 5:00:00","266","0","564","500"
"10","0","2641","26411","26412","26413","0","0","2816","0","2022/11/05 5:00:00","267","0","499","500"
"10","0","2651","26511","26512","26513","0","0","2816","0","2022/11/06 5:00:00","268","0","435","500"
"10","0","2661","26611","26612","26613","0","0","2816","0","2022/11/07 5:00:00","269","0","372","500"
"10","0","2671","26711","26712","26713","0","0","2816","0","2022/11/08 5:00:00","270","0","309","500"
"10","0","2681","26811","26812","26813","0","0","2816","0","2022/11/09 5:00:00","271","0","246","500"
"10","0","2691","26911","26912","26913","0","0","2816","0","2022/11/10 5:00:00","272","0","183","500"
"10","0","2701","27011","27012","27013","0","104801","2816","9104803","2022/11/11 5:00:00","273","0","85","500"
"10","0","2711","27111","27112","27113","0","0","2816","0","2022/11/12 5:00:00","274","0","120","500"
"10","0","2721","27211","27212","27213","0","0","2816","0","2022/11/13 5:00:00","275","0","57","500"
"10","0","2731","27311","27312","27313","0","0","2816","0","2022/11/14 5:00:00","276","0","-6","500"
"10","0","2741","27411","27412","27413","0","0","2816","0","2022/11/15 5:00:00","277","0","-69","500"
"10","0","2751","27511","27512","27513","0","0","2816","0","2022/11/16 5:00:00","278","0","-132","500"
"10","0","2761","27611","27612","27613","0","0","2816","0","2022/11/17 5:00:00","279","0","-195","500"
"10","0","2771","27711","27712","27713","0","0","2816","0","2022/11/18 5:00:00","280","0","-258","500"
"10","0","2781","27811","27812","27813","0","104501","2816","9104503","2022/11/19 5:00:00","281","0","-75","500"
"10","0","2791","27911","27912","27913","0","0","2816","0","2022/11/20 5:00:00","282","0","-20","500"
"10","0","2801","28011","28012","28013","0","0","2816","0","2022/11/21 5:00:00","283","0","-60","500"
"10","0","2811","28111","28112","28113","100601","102201","2816","9100603","2022/11/22 5:00:00","284","0","-235","500"
"10","0","2821","28211","28212","28213","0","0","2816","0","2022/11/23 5:00:00","285","0","-210","500"
"10","0","2831","28311","28312","28313","0","0","2816","0","2022/11/24 5:00:00","286","0","-240","500"
"10","0","2841","28411","28412","28413","0","100501","2816","9100503","2022/11/25 5:00:00","287","0","-445","500"
"10","0","2851","28511","28512","28513","0","0","2816","0","2022/11/26 5:00:00","288","0","-321","500"
"10","0","2861","28611","28612","28613","0","0","2816","0","2022/11/27 5:00:00","289","0","-384","500"
"10","0","2871","28711","28712","28713","0","0","2816","0","2022/11/28 5:00:00","290","0","-448","500"
"10","0","2881","28811","28812","28813","0","0","2816","0","2022/11/29 5:00:00","291","0","-513","500"
"10","1","2891","28911","28912","28913","0","0","2816","0","2022/11/30 5:00:00","292","0","-579","500"
"11","0","2901","29011","29012","29013","0","109201","2816","9109203","2022/12/01 5:00:00","293","4","330","600"
"11","0","2911","29111","29112","29113","0","0","2816","0","2022/12/02 5:00:00","294","4","395","600"
"11","0","2921","29211","29212","29213","0","0","2816","0","2022/12/03 5:00:00","295","4","360","600"
"11","0","2931","29311","29312","29313","0","0","2816","0","2022/12/04 5:00:00","296","4","325","600"
"11","0","2941","29411","29412","29413","0","0","2816","0","2022/12/05 5:00:00","297","4","290","600"
"11","0","2951","29511","29512","29513","0","0","2816","0","2022/12/06 5:00:00","298","4","255","600"
"11","0","2961","29611","29612","29613","0","0","2816","0","2022/12/07 5:00:00","299","4","220","600"
"11","0","2971","29711","29712","29713","0","0","2816","0","2022/12/08 5:00:00","300","4","185","600"
"11","0","2981","29811","29812","29813","0","0","2816","0","2022/12/09 5:00:00","301","4","150","600"
"11","0","2991","29911","29912","29913","0","0","2816","0","2022/12/10 5:00:00","302","4","115","600"
"11","0","3001","30011","30012","30013","0","0","2816","0","2022/12/11 5:00:00","303","4","80","600"
"11","0","3011","30111","30112","30113","0","102501","2816","9102503","2022/12/12 5:00:00","304","4","250","600"
"11","0","3021","30211","30212","30213","0","0","2816","0","2022/12/13 5:00:00","305","4","45","600"
"11","0","3031","30311","30312","30313","0","106401","2816","9106403","2022/12/14 5:00:00","306","4","95","600"
"11","0","3041","30411","30412","30413","0","0","2816","0","2022/12/15 5:00:00","307","4","10","600"
"11","0","3051","30511","30512","30513","0","0","2816","0","2022/12/16 5:00:00","308","4","-25","600"
"11","0","3061","30611","30612","30613","0","0","2816","0","2022/12/17 5:00:00","309","4","-60","600"
"11","0","3071","30711","30712","30713","0","0","2816","0","2022/12/18 5:00:00","310","4","-95","600"
"11","0","3081","30811","30812","30813","0","0","2816","0","2022/12/19 5:00:00","311","4","-130","600"
"11","0","3091","30911","30912","30913","0","0","2816","0","2022/12/20 5:00:00","312","4","-165","600"
"11","0","3101","31011","31012","31013","0","0","2816","0","2022/12/21 5:00:00","313","4","-200","600"
"11","0","3111","31111","31112","31113","0","103101","2816","9103103","2022/12/22 5:00:00","314","4","-30","600"
"11","0","3121","31211","31212","31213","0","0","2816","0","2022/12/23 5:00:00","315","4","-235","600"
"11","0","3131","31311","31312","31313","0","101201","2816","9101203","2022/12/24 5:00:00","316","4","-190","600"
"11","0","3141","31411","31412","31413","0","0","2816","0","2022/12/25 5:00:00","317","4","-115","600"
"11","0","3151","31511","31512","31513","0","0","2816","0","2022/12/26 5:00:00","318","4","-160","600"
"11","0","3161","31611","31612","31613","0","0","2816","0","2022/12/27 5:00:00","319","4","-270","600"
"11","0","3171","31711","31712","31713","0","118101","2816","9118103","2022/12/28 5:00:00","320","4","-260","600"
"11","0","3181","31811","31812","31813","0","0","2816","0","2022/12/29 5:00:00","321","4","-305","600"
"11","0","3191","31911","31912","31913","0","0","2816","0","2022/12/30 5:00:00","322","4","-340","600"
"11","1","3201","32011","32012","32013","0","0","2816","0","2022/12/31 5:00:00","323","4","-378","600"
"12","0","3211","32111","32112","32113","0","102601","2816","9102603","2023/01/01 5:00:00","324","4","204","600"
"12","0","3221","32211","32212","32213","0","0","2816","0","2023/01/02 5:00:00","325","4","323","600"
"12","0","3231","32311","32312","32313","0","105001","2816","9105003","2023/01/03 5:00:00","326","4","167","600"
"12","0","3241","32411","32412","32413","0","0","2816","0","2023/01/04 5:00:00","327","4","387","600"
"12","0","3251","32511","32512","32513","0","0","2816","0","2023/01/05 5:00:00","328","4","343","600"
"12","0","3261","32611","32612","32613","0","0","2816","0","2023/01/06 5:00:00","329","4","301","600"
"12","0","3271","32711","32712","32713","0","0","2816","0","2023/01/07 5:00:00","330","4","258","600"
"12","0","3281","32811","32812","32813","0","0","2816","0","2023/01/08 5:00:00","331","4","216","600"
"12","0","3291","32911","32912","32913","0","0","2816","0","2023/01/09 5:00:00","332","4","174","600"
"12","0","3301","33011","33012","33013","0","0","2816","0","2023/01/10 5:00:00","333","4","133","600"
"12","0","3311","33111","33112","33113","0","0","2816","0","2023/01/11 5:00:00","334","4","91","600"
"12","0","3321","33211","33212","33213","0","100301","2816","9100303","2023/01/12 5:00:00","335","4","0","600"
"12","0","3331","33311","33312","33313","0","0","2816","0","2023/01/13 5:00:00","336","4","49","600"
"12","0","3341","33411","33412","33413","0","0","2816","0","2023/01/14 5:00:00","337","4","6","600"
"12","0","3351","33511","33512","33513","0","0","2816","0","2023/01/15 5:00:00","338","4","-36","600"
"12","0","3361","33611","33612","33613","0","0","2816","0","2023/01/16 5:00:00","339","4","-76","600"
"12","0","3371","33711","33712","33713","0","0","2816","0","2023/01/17 5:00:00","340","4","-119","600"
"12","0","3381","33811","33812","33813","0","0","2816","0","2023/01/18 5:00:00","341","4","-100","600"
"12","0","3391","33911","33912","33913","0","0","2816","0","2023/01/19 5:00:00","342","4","-81","600"
"12","0","3401","34011","34012","34013","0","0","2816","0","2023/01/20 5:00:00","343","4","-161","600"
"12","0","3411","34111","34112","34113","0","0","2816","0","2023/01/21 5:00:00","344","4","-203","600"
"12","0","3421","34211","34212","34213","0","0","2816","0","2023/01/22 5:00:00","345","4","-246","600"
"12","0","3431","34311","34312","34313","0","100701","2816","9100703","2023/01/23 5:00:00","346","4","-78","600"
"12","0","3441","34411","34412","34413","0","102901","2816","9102903","2023/01/24 5:00:00","347","4","-209","600"
"12","0","3451","34511","34512","34513","0","0","2816","0","2023/01/25 5:00:00","348","4","-288","600"
"12","0","3461","34611","34612","34613","0","0","2816","0","2023/01/26 5:00:00","349","4","-290","600"
"12","0","3471","34711","34712","34713","0","0","2816","0","2023/01/27 5:00:00","350","4","-308","600"
"12","0","3481","34811","34812","34813","0","0","2816","0","2023/01/28 5:00:00","351","4","-332","600"
"12","0","3491","34911","34912","34913","0","0","2816","0","2023/01/29 5:00:00","352","4","-330","600"
"12","0","3501","35011","35012","35013","0","0","2816","0","2023/01/30 5:00:00","353","4","-320","600"
"12","1","3511","35111","35112","35113","0","0","2816","0","2023/01/31 5:00:00","354","4","-378","600"
"13","0","3521","35211","35212","35213","0","0","2816","0","2023/02/01 5:00:00","355","4","382","600"
"13","0","3531","35311","35312","35313","0","103601","2816","9103603","2023/02/02 5:00:00","356","4","323","600"
"13","0","3541","35411","35412","35413","0","0","2816","0","2023/02/03 5:00:00","357","4","381","600"
"13","0","3551","35511","35512","35513","0","109301","2816","9109303","2023/02/04 5:00:00","358","4","185","600"
"13","0","3561","35611","35612","35613","0","0","2816","0","2023/02/05 5:00:00","359","4","191","600"
"13","0","3571","35711","35712","35713","0","0","2816","0","2023/02/06 5:00:00","360","4","72","600"
"13","0","3581","35811","35812","35813","0","107101","2816","9107103","2023/02/07 5:00:00","361","4","7","600"
"13","0","3591","35911","35912","35913","0","0","2816","0","2023/02/08 5:00:00","362","4","332","600"
"13","0","3601","36011","36012","36013","0","0","2816","0","2023/02/09 5:00:00","363","4","285","600"
"13","0","3611","36111","36112","36113","0","0","2816","0","2023/02/10 5:00:00","364","4","237","600"
"13","0","3621","36211","36212","36213","0","0","2816","0","2023/02/11 5:00:00","365","4","192","600"
"13","0","3631","36311","36312","36313","0","0","2816","0","2023/02/12 5:00:00","366","4","144","600"
"13","0","3641","36411","36412","36413","0","0","2816","0","2023/02/13 5:00:00","367","4","97","600"
"13","0","3651","36511","36512","36513","0","0","2816","0","2023/02/14 5:00:00","368","4","50","600"
"13","0","3661","36611","36612","36613","0","0","2816","0","2023/02/15 5:00:00","369","4","3","600"
"13","0","3671","36711","36712","36713","0","0","2816","0","2023/02/16 5:00:00","370","4","-43","600"
"13","0","3681","36811","36812","36813","0","0","2816","0","2023/02/17 5:00:00","371","4","-90","600"
"13","0","3691","36911","36912","36913","0","123001","2816","9123003","2023/02/18 5:00:00","372","4","-153","600"
"13","0","3701","37011","37012","37013","0","0","2816","0","2023/02/19 5:00:00","373","4","-93","600"
"13","0","3711","37111","37112","37113","0","0","2816","0","2023/02/20 5:00:00","374","4","-137","600"
"13","0","3721","37211","37212","37213","0","0","2816","0","2023/02/21 5:00:00","375","4","-185","600"
"13","0","3731","37311","37312","37313","0","0","2816","0","2023/02/22 5:00:00","376","4","-232","600"
"13","0","3741","37411","37412","37413","0","0","2816","0","2023/02/23 5:00:00","377","4","-225","600"
"13","0","3751","37511","37512","37513","0","0","2816","0","2023/02/24 5:00:00","378","4","-256","600"
"13","0","3761","37611","37612","37613","0","0","2816","0","2023/02/25 5:00:00","379","4","-280","600"
"13","0","3771","37711","37712","37713","0","0","2816","0","2023/02/26 5:00:00","380","4","-329","600"
"13","0","3781","37811","37812","37813","0","0","2816","0","2023/02/27 5:00:00","381","4","-379","600"
"13","1","3791","37911","37912","37913","0","111001","2816","9111003","2023/02/28 5:00:00","382","4","-250","600"
"14","0","3801","38011","38012","38013","0","104601","2816","9104603","2023/03/01 5:00:00","383","1","480","100"
"14","0","3811","38111","38112","38113","0","0","2816","0","2023/03/02 5:00:00","384","1","560","100"
"14","0","3821","38211","38212","38213","0","103301","2816","9103303","2023/03/03 5:00:00","385","1","370","100"
"14","0","3831","38311","38312","38313","0","0","2816","0","2023/03/04 5:00:00","386","1","553","100"
"14","0","3841","38411","38412","38413","0","0","2816","0","2023/03/05 5:00:00","387","1","476","100"
"14","0","3851","38511","38512","38513","0","0","2816","0","2023/03/06 5:00:00","388","1","400","100"
"14","0","3861","38611","38612","38613","0","105101","2816","9105103","2023/03/07 5:00:00","389","1","330","100"
"14","0","3871","38711","38712","38713","0","0","2816","0","2023/03/08 5:00:00","390","1","325","100"
"14","0","3881","38811","38812","38813","0","0","2816","0","2023/03/09 5:00:00","391","1","250","100"
"14","0","3891","38911","38912","38913","0","105701","2816","9105703","2023/03/10 5:00:00","392","1","185","100"
"14","0","3901","39011","39012","39013","0","0","2816","0","2023/03/11 5:00:00","393","1","175","100"
"14","0","3911","39111","39112","39113","0","103201","2816","9103203","2023/03/12 5:00:00","394","1","205","100"
"14","0","3921","39211","39212","39213","0","0","2816","0","2023/03/13 5:00:00","395","1","110","100"
"14","0","3931","39311","39312","39313","0","105201","2816","9105203","2023/03/14 5:00:00","396","1","30","100"
"14","0","3941","39411","39412","39413","0","0","2816","0","2023/03/15 5:00:00","397","1","-45","100"
"14","0","3951","39511","39512","39513","0","103401","2816","9103403","2023/03/16 5:00:00","398","1","-250","100"
"14","0","3961","39611","39612","39613","0","0","2816","0","2023/03/17 5:00:00","399","1","-50","100"
"14","0","3971","39711","39712","39713","0","0","2816","0","2023/03/18 5:00:00","400","1","-90","100"
"14","0","3981","39811","39812","39813","0","0","2816","0","2023/03/19 5:00:00","401","1","100","100"
"14","0","3991","39911","39912","39913","0","0","2816","0","2023/03/20 5:00:00","402","1","25","100"
"14","0","4001","40011","40012","40013","0","0","2816","0","2023/03/21 5:00:00","403","1","-50","100"
"14","0","4011","40111","40112","40113","0","0","2816","0","2023/03/22 5:00:00","404","1","-125","100"
"14","0","4021","40211","40212","40213","0","0","2816","0","2023/03/23 5:00:00","405","1","-370","100"
"14","0","4031","40311","40312","40313","0","107001","2816","9107003","2023/03/24 5:00:00","406","1","-460","100"
"14","0","4041","40411","40412","40413","0","0","2816","0","2023/03/25 5:00:00","407","1","-200","100"
"14","0","4051","40511","40512","40513","0","0","2816","0","2023/03/26 5:00:00","408","1","-275","100"
"14","0","4061","40611","40612","40613","0","0","2816","0","2023/03/27 5:00:00","409","1","-350","100"
"14","0","4071","40711","40712","40713","0","0","2816","0","2023/03/28 5:00:00","410","1","-425","100"
"14","0","4081","40811","40812","40813","0","0","2816","0","2023/03/29 5:00:00","411","1","-501","100"
"14","1","4091","40911","40912","40913","0","0","2816","0","2023/03/30 5:00:00","412","1","-579","100"
"1","1","4092","40921","40922","40923","0","0","2816","0","2023/03/30 5:00:00","413","1","0","100"
