6fe54abbe65e3142b305f0b7948524f56c9c90d4ed5dad46cd646c483378301a,5cb0ce150bfcc761725607945fb335b116fce60cc2dbdf1ffc0cd929cf9fc6f2,ab870d1aa1c4292c2305cd54c0a24376ada411c3355a5678c8ba7cd792fe2b69,fef8be9d99f2c6b6598bb72fedef562d78671e5af4a0b581aeb972ebfe3712bb,2e0db9913a0180b648ed5e30c93ea872924927287b7b74d1d4ee884d65b44a1e,3500dd323a097fe31441a27719b8799a7a28567b9997030ffd099135cfd45d5f,ed27b8c7a3d9acef48222d632d88a3c8c06cf03543c1dd7913aafbc088df0e06,bb06702fadfc273b9a9b20257381921c97ce491bf05e34b6618f25d1221275bb,52a95ab7b5d097619d64df9302224215a045d15faa69a5965cfd0ec1c254c0e9,ab8b599ea6c75add31ce6db30694f095afc3bd94816f6245273e18d6a3621235,fd57aa8469e218485767b146b92e97c74da24af3ce7372c4de1dc27273f696ed
"0","380000","0","2023/08/12 12:00:00","380000","1","30274","2023/08/15 14:59:59","0","0","267"
"0","380000","0","2023/08/15 15:00:00","380000","1","40010","2023/08/22 11:59:59","0","0","268"
"0","380000","0","2023/08/22 12:00:00","380000","1","30276","2023/08/26 11:59:59","0","0","269"
"0","380000","0","2023/08/26 12:00:00","380000","1","30277","2023/08/31 11:59:59","0","0","270"
"380000","380000","380000","2023/08/31 12:00:00","0","2","50278","2023/09/03 18:59:59","0","0","271"
"0","380000","0","2023/09/03 19:00:00","380000","1","30279","2023/09/12 11:59:59","0","0","272"
"0","380000","0","2023/09/12 12:00:00","380000","1","30280","2023/09/15 14:59:59","0","0","273"
"0","380000","0","2023/09/15 15:00:00","380000","1","30281","2023/09/25 11:59:59","0","0","274"
"0","380000","0","2023/09/25 12:00:00","380000","1","30282","2023/09/30 11:59:59","0","0","275"
"0","380000","0","2023/09/30 12:00:00","380000","1","30283","2023/10/10 11:59:59","0","0","276"
"0","380000","0","2023/10/10 12:00:00","380000","1","30284","2023/10/15 14:59:59","0","0","277"
"0","380000","0","2023/10/15 15:00:00","380000","1","30285","2023/10/23 11:59:59","0","0","278"
"0","380000","0","2023/10/23 12:00:00","380000","1","30286","2023/10/26 11:59:59","0","0","279"
"0","380000","0","2023/10/26 12:00:00","380000","1","30287","2023/10/31 11:59:59","0","0","280"
"0","380000","0","2023/10/31 12:00:00","380000","1","30288","2023/11/10 11:59:59","0","0","281"
"0","380000","0","2023/11/10 12:00:00","380000","1","30289","2023/11/15 14:59:59","0","0","282"
"0","380000","0","2023/11/15 15:00:00","380000","1","30290","2023/11/24 11:59:59","0","0","283"
"380000","380000","380000","2023/11/24 12:00:00","0","2","50291","2023/11/27 11:59:59","0","0","284"
"0","380000","0","2023/11/27 12:00:00","380000","1","30292","2023/11/30 11:59:59","0","0","285"
"0","380000","0","2023/11/30 12:00:00","380000","1","30293","2023/12/11 11:59:59","0","0","286"
"0","380000","0","2023/12/11 12:00:00","380000","1","30294","2023/12/15 14:59:59","0","0","287"
"0","380000","0","2023/12/15 15:00:00","380000","1","30295","2023/12/22 11:59:59","0","0","288"
"0","380000","0","2023/12/22 12:00:00","380000","1","30296","2023/12/27 11:59:59","0","0","289"
"0","380000","0","2023/12/27 12:00:00","380000","1","30297","2023/12/31 11:59:59","0","0","290"
"380000","380000","380000","2023/12/31 12:00:00","0","2","50298","2024/01/03 18:59:59","0","0","291"
"0","380000","0","2024/01/03 19:00:00","380000","1","30299","2024/01/12 11:59:59","0","0","292"
"0","380000","0","2024/01/12 12:00:00","380000","1","30300","2024/01/15 14:59:59","0","0","293"
"0","380000","0","2024/01/15 15:00:00","380000","1","30301","2024/01/22 11:59:59","0","0","294"
"0","380000","0","2024/01/22 12:00:00","380000","1","30302","2024/01/26 11:59:59","0","0","295"
"0","380000","0","2024/01/26 12:00:00","380000","1","30303","2024/01/31 11:59:59","0","0","296"
"0","380000","0","2024/01/31 12:00:00","380000","1","30304","2024/02/12 11:59:59","0","0","297"
"0","380000","0","2024/02/12 12:00:00","380000","1","30306","2024/02/14 23:59:59","0","0","298"
"0","380000","0","2024/02/12 12:00:00","380000","1","30305","2024/02/14 23:59:59","0","0","299"
"0","380000","0","2024/02/15 00:00:00","380000","1","40011","2024/02/22 11:59:59","0","0","300"
"0","380000","0","2024/02/22 12:00:00","380000","1","30308","2024/02/29 11:59:59","0","0","301"
"380000","380000","380000","2024/02/29 12:00:00","0","2","50309","2024/03/03 18:59:59","0","0","302"
"0","380000","0","2024/03/03 19:00:00","380000","1","30310","2024/03/11 11:59:59","0","0","303"
"0","380000","0","2024/03/11 12:00:00","380000","1","30311","2024/03/18 11:59:59","0","0","304"
"0","380000","0","2024/03/18 12:00:00","380000","1","30313","2024/03/28 11:59:59","0","0","305"
"0","380000","0","2024/03/18 12:00:00","380000","1","30312","2024/03/22 11:59:59","0","0","306"
"0","380000","0","2024/03/22 12:00:00","380000","1","30314","2024/03/28 11:59:59","0","0","307"
"0","380000","0","2024/03/28 12:00:00","380000","1","30315","2024/03/31 11:59:59","0","0","308"
"0","380000","0","2024/03/31 12:00:00","380000","1","30316","2024/04/12 11:59:59","0","0","309"
"0","380000","0","2024/04/12 12:00:00","380000","1","30318","2024/04/15 14:59:59","0","0","310"
"0","380000","0","2024/04/12 12:00:00","380000","1","30317","2024/04/15 14:59:59","0","0","311"
"0","380000","0","2024/04/15 15:00:00","380000","1","30319","2024/04/26 11:59:59","0","0","312"
"0","380000","0","2024/04/26 12:00:00","380000","1","30320","2024/04/30 11:59:59","0","0","313"
"380000","380000","380000","2024/04/30 12:00:00","0","2","50321","2024/05/03 18:59:59","0","0","314"
"0","380000","0","2024/05/03 19:00:00","380000","1","30322","2024/05/15 14:59:59","0","0","315"
"0","380000","0","2024/05/10 12:00:00","380000","1","30323","2024/05/15 14:59:59","0","0","316"
"0","380000","0","2024/05/15 15:00:00","380000","1","30324","2024/05/27 11:59:59","0","0","317"
"0","380000","0","2024/05/27 12:00:00","380000","1","30325","2024/05/31 11:59:59","0","0","318"
"0","380000","0","2024/05/31 12:00:00","380000","1","30326","2024/06/10 11:59:59","0","0","319"
"0","380000","0","2024/06/10 12:00:00","380000","1","30327","2024/06/15 14:59:59","0","0","320"
"0","380000","0","2024/06/15 15:00:00","380000","1","30328","2024/06/26 11:59:59","0","0","321"
"0","380000","0","2024/06/21 12:00:00","380000","1","30329","2024/06/26 11:59:59","0","0","322"
"0","380000","0","2024/06/26 12:00:00","380000","1","30330","2024/06/30 11:59:59","0","0","323"
"380000","380000","380000","2024/06/30 12:00:00","0","2","50331","2024/07/03 18:59:59","0","0","324"
"0","380000","0","2024/07/03 19:00:00","380000","1","30332","2024/07/15 14:59:59","0","0","325"
"0","380000","0","2024/07/11 12:00:00","380000","1","30333","2024/07/15 14:59:59","0","0","326"
"0","380000","0","2024/07/15 15:00:00","380000","1","30334","2024/07/26 11:59:59","0","0","327"
"0","380000","0","2024/07/23 12:00:00","380000","1","30335","2024/07/31 11:59:59","0","0","328"
"0","380000","0","2024/07/31 12:00:00","380000","1","30337","2024/08/12 11:59:59","0","0","329"
"0","380000","0","2024/08/09 12:00:00","380000","1","30338","2024/08/12 11:59:59","0","0","330"
"0","380000","0","2024/08/12 12:00:00","380000","1","30339","2024/08/15 14:59:59","0","0","331"
"0","380000","0","2024/08/15 15:00:00","380000","1","40012","2024/08/23 11:59:59","0","0","332"
"380000","380000","380000","2024/08/23 12:00:00","0","2","50341","2024/08/26 18:59:59","0","0","333"
"0","380000","0","2024/08/26 19:00:00","380000","1","30342","2024/08/31 11:59:59","0","0","334"
"0","380000","0","2024/08/31 12:00:00","380000","1","30343","2024/09/13 11:59:59","0","0","335"
"0","380000","0","2024/09/13 12:00:00","380000","1","30344","2024/09/25 11:59:59","0","0","336"
"0","380000","0","2024/09/15 15:00:00","380000","1","30345","2024/09/25 11:59:59","0","0","337"
"0","380000","0","2024/09/25 12:00:00","380000","1","30347","2024/09/30 11:59:59","0","0","338"
"0","380000","0","2024/09/25 12:00:00","380000","1","30346","2024/09/30 11:59:59","0","0","339"
"0","380000","0","2024/09/30 12:00:00","380000","1","30348","2024/10/10 11:59:59","0","0","340"
"0","380000","0","2024/10/10 12:00:00","380000","1","30350","2024/10/18 11:59:59","0","0","341"
"0","380000","0","2024/10/10 12:00:00","380000","1","30349","2024/10/13 11:59:59","0","0","342"
"0","380000","0","2024/10/13 12:00:00","380000","1","30351","2024/10/18 11:59:59","0","0","343"
"0","380000","0","2024/10/18 12:00:00","380000","1","30352","2024/10/28 11:59:59","0","0","344"
"0","380000","0","2024/10/24 12:00:00","380000","1","30353","2024/10/28 11:59:59","0","0","345"
"380000","380000","380000","2024/10/28 12:00:00","0","2","50354","2024/10/31 11:59:59","0","0","346"
"0","380000","0","2024/10/31 12:00:00","380000","1","30355","2024/11/11 11:59:59","0","0","347"
"0","380000","0","2024/11/11 12:00:00","380000","1","30357","2024/11/18 11:59:59","0","0","348"
"0","380000","0","2024/11/11 12:00:00","380000","1","30356","2024/11/18 11:59:59","0","0","349"
"0","380000","0","2024/11/18 12:00:00","380000","1","30358","2024/11/26 11:59:59","0","0","350"
"0","380000","0","2024/11/26 12:00:00","380000","1","30359","2024/11/30 11:59:59","0","0","351"
"0","380000","0","2024/11/30 12:00:00","380000","1","30360","2024/12/09 11:59:59","0","0","352"
"0","380000","0","2024/12/09 12:00:00","380000","1","30362","2024/12/15 14:59:59","0","0","353"
"0","380000","0","2024/12/09 12:00:00","380000","1","30361","2024/12/15 14:59:59","0","0","354"
"0","380000","0","2024/12/15 15:00:00","380000","1","30363","2024/12/22 11:59:59","0","0","355"
"0","380000","0","2024/12/22 12:00:00","380000","1","30364","2024/12/31 11:59:59","0","0","356"
"380000","380000","380000","2024/12/31 12:00:00","0","2","50365","2025/01/03 18:59:59","0","0","357"
"0","380000","0","2025/01/03 19:00:00","380000","1","30366","2025/01/15 14:59:59","0","0","358"
"0","380000","0","2025/01/09 12:00:00","380000","1","30367","2025/01/15 14:59:59","0","0","359"
"0","380000","0","2025/01/15 15:00:00","380000","1","30368","2025/01/20 11:59:59","0","0","360"
"0","380000","0","2025/01/20 12:00:00","380000","1","30369","2025/01/31 11:59:59","0","0","361"
"0","380000","0","2025/01/31 12:00:00","380000","1","30370","2025/02/10 11:59:59","0","0","362"
"0","380000","0","2025/02/10 12:00:00","380000","1","40013","2025/02/20 11:59:59","0","0","363"
"0","380000","0","2025/02/10 12:00:00","380000","1","30371","2025/02/15 14:59:59","0","0","364"
"0","380000","0","2025/02/20 12:00:00","380000","1","30374","2025/02/28 11:59:59","0","0","365"
"0","380000","0","2025/02/20 12:00:00","380000","1","30373","2025/02/24 11:59:59","0","0","366"
"380000","380000","380000","2025/02/28 12:00:00","0","2","50375","2025/03/03 18:59:59","0","0","367"
"0","380000","0","2025/03/03 19:00:00","380000","1","30376","2025/03/15 14:59:59","0","0","368"
"0","380000","0","2025/03/10 12:00:00","380000","1","30377","2025/03/15 14:59:59","0","0","369"
"0","380000","0","2025/03/15 15:00:00","380000","1","30378","2025/03/31 11:59:59","0","0","370"
"0","380000","0","2025/03/31 12:00:00","380000","1","30379","2025/04/08 11:59:59","0","0","371"
"0","380000","0","2025/04/08 12:00:00","380000","1","30380","2025/04/15 14:59:59","0","0","372"
"0","380000","0","2025/04/15 15:00:00","380000","1","30381","2025/04/26 11:59:59","0","0","373"
"0","380000","0","2025/04/26 12:00:00","380000","1","30382","2025/04/30 11:59:59","0","0","374"
"380000","380000","380000","2025/04/30 12:00:00","0","2","50383","2025/05/03 18:59:59","0","0","375"
"0","380000","0","2025/05/03 19:00:00","380000","1","30385","2025/05/15 14:59:59","0","0","376"
"0","380000","0","2025/05/03 19:00:00","380000","1","30384","2025/05/15 14:59:59","0","0","377"
