6335f05ef2dbb2b00e5110c4c00fd9515d9e9d719c4a0904e61b75d6df982796,37d01cada48c6ef3b071aae049f3a9e873eafb96bd15a69cd2f6b2416bdc110c,2f567879260e21a92c635ca23b1b16bb3e2a7ba7d199cefaa68f0a47e74aadf1,f1f5c7d777dd08afe4bf7a623f9d7a5b7291542db63e2fbc8711c699f67ec90c,338e1e23653a4029743c2b37a9b7a923d68cac7d02f39c001df01b89c8829397,f5fe0d8272d82fa51f4ea9f8127203a09e6c8685c667109dffc1dace057bf2d0,cbb1d74e0f2a2d46ea8f98309e50c7720f1887b1828453f78939216be7883805,811c17216793026080d14c0910644300e5ebb06122570d5dee0541e3a234401e,22f59b8da37a691422b2a4feb6057bc21d742b6a57a3a8a187ea5e0daffabdd3,c343766338ceff1abbbc01cc7bff0427c36aa75802a099ea4a4e8d271744364c,b22569bf7af011b436c65a80a6a4a5284fe7afb87f32b3b4767ad9f841704bd4,3363af84cd6ae24f8963836e80baead53fc90b795933215a65011530464f3d02,59f2dba7720d6d2126090886f8a3c37b99988b865eb1bb2a85814605e0dafa57,a6ca4c947d5208eb5d0d02349bf5d5007ea307eff49fe4fe7a827b7dc8c538dc,217e495bf6d92593e42ded366929839d2e2f5c97d7b77c03f186a730c7d3aa2f,62a1700401593f016bad6046e46db23ad2dd7fa9c81c34ce84c2beca53d4212d,9244aadf4b1bd2c2abc9c37d0056c75092eb77ad1696cae5088a4a0bd3848c1b,d765e9412db1900769b293dec739c21e7d47497f7967ac4a7b7efc52685e2ad3,a2926760aebe7b1357f4f70baf68fc71db181ae18a4513ceff6a736fce80fe53,495a6be90e170e7e1fb773a98042957843f34bcab2ec3016fbdd75ad62010570,30d50f353a167c237d96c39f4098d7fab2db973bec45e8f20b927f1c4e4acb2a,f7c2e59f529a2e0be62fcd2a1a26abe3593ee98b02f2cd009a00d0622ebe5faf,3ec5e114a1d49eeb8399a5f0b7e80b1e9ba2c5c193848eb756e9de9f7432a1cf,c9da181bdd40fa708631e1aad0ae0307be73f8434a2dc9573a28ddcdd73036d6,c975fa2f555dd1ca9cbd85163d7cd9068e5eb1b4eaff5db1ed529a52471a6b41,c98424b524989b2afba1b443afa5b57a41e97c26be7ad734c00fd36b02aa92fb,db97eefd0f5f3c3fbfc35c0af01abd65bb6fa03c38367ec28f13341ccd70016a,3386981d2d0261020974d798c40cd82537fe1a0d738301b04bfe30fbb00471cd,413bd2b9baed2eba3dedfb5f3f5ea182d1c3efcdebe2e1f77b3e8d1919fa3d1a,95c5f7838f2630861fbf0c38d93b7b3db57a7b5385f791fcdf9eaced403c532e,a61197d21efa78aaf508fa55da2a421a862c0ee7f915d3dbc06fa0b760581f20,e0b0af6955c071ace2556fe740509875a1f6e62faadc4530a57045108679f724,a9b8989570354f62ba955cdd5955200fe2a3d268b914088a1acf65358762cb44,593b971f939ae57527a5a493c89b71852a98818c65c9fa96f2f0898495f8b970,a50081092564cfcad36eea0888a87b4e027a7808ff67976ee3ef8ec5207f2955,76e094b3e3e1d6f2f5d49e57bf265b02bd6ebd6e67f49bc0b2afab0c00c4d08f,fd1ef4b974b42f61e3694e7fda950a173422deecc59ed6f97992b42105597231,c744f4bbd55f585f2f1a668e498ee97c2ef3fa404da2adcf76da23c3fa25e6ff,9f86e4876dd22d35f24114a74158c61edeee41852529b763246e5462fb336479,d5d076b4265db7bbc1966b06c272b30423457d7a3b3d4fd61d14464c4f0fe4c9,3e723bfbc33247e0c06a6e62bc63cf32d7ee33d947ada19f6febd2b203181238,6295553f83b56a63295a7543dbc19421d8fb3d6088b89e84b82f27e0b9246955,da3c867b254db5f2f4eae548d9a8cffe95ee8bd72e721bb7e3bea574091653bf,e61b24c476adf97af4a0d14b9842084a60d6792f9a3ed2068f72dd3d1914574b
"0","0","0","0","0","0","123","6514","0","0","0","202200","101","1","123","40","0","155","101250104","0","20","0","ウイングロップ","0","20","1","0","1","123","0","0","0","0","200000001","123","0","123","70","0","0","0","0","78940","20"
"0","0","0","0","0","0","123","0","0","0","0","204000","147","1","123","30","0","132","101250105","10334","20","0","プチグリフォン","0","20","1","0","1","123","0","0","0","0","200000001","123","0","123","68","0","0","0","0","69643","20"
"0","0","0","0","0","0","123","0","0","0","0","202101","151","1","123","30","0","147","101250106","12843","20","0","ベニタケ","0","20","1","0","1","123","0","0","0","0","200000001","123","0","123","69","0","0","0","0","68934","20"
"0","0","0","0","0","0","124","0","0","0","0","202101","152","1","124","30","0","148","101250201","12943","20","0","ベニタケ","0","20","1","0","1","124","0","0","0","0","200000001","124","0","124","68","0","0","0","0","69934","20"
"0","0","0","0","0","0","124","0","0","0","0","200900","126","1","124","40","0","125","101250202","10104","20","0","スタンプ","0","20","1","0","1","124","0","0","0","0","200000001","124","0","124","70","0","0","0","0","88520","20"
"0","0","0","0","0","0","124","9890","0","0","0","203100","192","1","124","30","0","152","101250203","0","20","0","コドモオオトカゲ","0","20","1","0","1","124","0","0","0","0","200000001","124","0","124","63","0","0","0","0","64566","20"
"0","0","0","0","0","0","124","0","0","0","0","207200","144","1","124","30","0","144","101250204","11040","20","0","ウーピーオーク","0","20","1","0","1","124","0","0","0","0","200000001","124","0","124","68","0","0","0","0","70000","20"
"0","0","0","0","0","0","124","0","0","0","0","201301","163","1","124","30","0","137","101250205","6665","20","0","マッドフラワー","0","20","1","0","1","124","0","0","0","0","200000001","124","0","124","64","0","0","0","0","65828","20"
"0","0","0","0","0","0","124","0","0","0","0","204000","148","1","124","30","0","133","101250206","10434","20","0","プチグリフォン","0","20","1","0","1","124","0","0","0","0","200000001","124","0","124","64","0","0","0","0","70643","20"
"0","0","0","0","0","0","124","11708","0","0","0","207000","139","1","124","30","0","159","101250207","0","20","0","ワッパダヌキ","0","20","1","0","1","124","0","0","0","0","200000001","124","0","124","68","0","0","0","0","75000","20"
"0","0","0","0","0","0","125","0","0","0","0","203700","148","1","125","40","0","135","101250301","5950","20","0","ナッツシューター","0","20","1","0","1","125","0","0","0","0","200000001","125","0","125","70","0","0","0","0","69605","20"
"0","0","0","0","0","0","125","5732","0","0","0","200700","122","1","125","30","0","122","101250302","0","20","0","ウッドソウル","0","20","1","0","1","125","0","0","0","0","200000001","125","0","125","70","0","0","0","0","55572","20"
"0","0","0","0","0","0","125","13100","0","0","0","206900","163","1","125","30","0","181","101250303","0","20","0","スリーピィオウル","0","20","1","0","1","125","0","0","0","0","200000001","125","0","125","63","0","0","0","0","71800","20"
"0","0","0","0","0","0","125","0","0","0","0","203800","188","1","125","30","0","165","101250304","16637","20","0","オーク","0","20","1","0","1","125","0","0","0","0","200000001","125","0","125","69","0","0","0","0","112750","20"
"0","0","0","0","0","0","125","14550","0","0","0","204200","148","1","125","30","0","169","101250305","0","20","0","アルトバード","0","20","1","0","1","125","0","0","0","0","200000001","125","0","125","69","0","0","0","0","83667","20"
"0","0","0","0","0","0","125","12150","0","0","0","201400","189","1","125","30","0","157","101250306","0","20","0","エルダークラウド","0","20","1","0","1","125","0","0","0","0","200000001","125","0","125","69","0","0","0","0","73075","20"
"0","0","0","0","0","0","125","0","0","0","0","200400","191","1","125","30","0","176","101250307","16662","20","0","ウェアウルフ","0","20","1","0","1","125","0","0","0","0","200000001","125","0","125","68","0","0","0","0","79016","20"
"0","0","0","0","0","0","126","0","0","0","0","202901","179","1","126","30","0","154","101250401","11405","20","0","ロックリザード","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","69","0","0","0","0","89452","20"
"0","0","0","0","0","0","126","14650","0","0","0","204200","149","1","126","30","0","170","101250402","0","20","0","アルトバード","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","70","0","0","0","0","84667","20"
"0","0","0","0","0","0","126","11908","0","0","0","207000","141","1","126","30","0","161","101250403","0","20","0","ワッパダヌキ","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","69","0","0","0","0","77000","20"
"0","0","0","0","0","0","126","0","0","0","0","203700","149","1","126","30","0","136","101250404","6050","20","0","ナッツシューター","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","67","0","0","0","0","70605","20"
"0","0","0","0","0","0","126","13200","0","0","0","206900","164","1","126","30","0","182","101250405","0","20","0","スリーピィオウル","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","68","0","0","0","0","72800","20"
"0","0","0","0","0","0","126","9900","0","0","0","200200","117","1","126","30","0","128","101250406","0","20","0","バルーンバード","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","68","0","0","0","0","72908","20"
"0","0","0","0","0","0","126","0","0","0","0","207200","146","1","126","30","0","146","101250407","11240","20","0","ウーピーオーク","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","68","0","0","0","0","72000","20"
"0","0","0","0","0","0","126","0","0","0","0","200901","183","1","126","30","0","172","101250501","10544","20","0","ネジレアカシア","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","63","0","0","0","0","87084","20"
"0","0","0","0","0","0","126","10590","0","0","0","201600","159","1","126","30","0","179","101250502","0","20","0","ドリアード","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","68","0","0","0","0","71036","20"
"0","0","0","0","0","0","126","0","0","0","0","200500","159","1","126","30","0","148","101250503","22620","20","0","ワイルドホーン","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","69","0","0","0","0","81566","20"
"0","0","0","0","0","0","126","0","0","0","0","201100","168","1","126","30","0","173","101250504","13455","20","0","コボルト","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","68","0","0","0","0","81562","20"
"0","0","0","0","0","0","126","0","0","0","0","203702","149","1","126","40","0","136","101250505","6362","20","0","スティンクスカンク","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","70","0","0","0","0","65500","20"
"0","0","0","0","0","0","126","0","0","0","0","200100","156","1","126","30","0","141","101250506","4850","20","0","ウキキー","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","62","0","0","0","0","63319","20"
"0","0","0","0","0","0","127","0","0","0","0","203800","190","1","127","30","0","167","101250601","16837","20","0","オーク","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","70","0","0","0","0","114750","20"
"0","0","0","0","0","0","127","0","0","0","0","207200","147","1","127","30","0","147","101250602","11340","20","0","ウーピーオーク","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","68","0","0","0","0","73000","20"
"0","0","0","0","0","0","127","0","0","0","0","201100","169","1","127","30","0","174","101250603","13555","20","0","コボルト","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","68","0","0","0","0","82562","20"
"0","0","0","0","0","0","127","0","0","0","0","200902","183","1","127","30","0","152","101250604","7040","20","0","トレント","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","68","0","0","0","0","78673","20"
"0","0","0","0","0","0","127","0","0","0","0","200400","193","1","127","30","0","178","101250605","16862","20","0","ウェアウルフ","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","62","0","0","0","0","81016","20"
"0","0","0","0","0","0","127","0","0","0","0","202800","158","1","127","30","0","123","101250606","19000","20","0","タビガラス","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","67","0","0","0","0","88057","20"
"0","0","0","0","0","0","127","6776","0","0","0","203400","134","1","127","30","0","159","101250607","0","20","0","ホオズキムシ","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","69","0","0","0","0","59064","20"
"0","0","0","0","0","0","127","0","0","0","0","207100","159","1","127","30","0","159","101250608","19689","20","0","キラービー","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","68","0","0","0","0","68100","20"
"0","0","0","0","0","0","127","10690","0","0","0","201600","160","1","127","30","0","180","101250609","0","20","0","ドリアード","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","68","0","0","0","0","72036","20"
"0","0","0","0","0","0","127","0","0","0","0","200901","183","1","127","30","0","172","101250701","10544","20","0","ネジレアカシア","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","70","0","0","0","0","87084","20"
"0","0","0","0","0","0","127","0","0","0","0","204700","332","1","127","30","0","100","101250702","24613","20","0","リーフボア","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","70","0","0","0","0","94408","20"
"0","0","0","0","0","0","127","0","0","0","0","205500","150","1","127","30","0","190","101250703","11587","20","0","ランドスネーク","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","69","0","0","0","0","79100","20"
"0","0","0","0","0","0","127","0","0","0","0","202902","169","1","127","30","0","144","101250704","12285","20","0","グラスリザード","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","68","0","0","0","0","94209","20"
"0","0","0","0","0","0","127","0","0","0","0","204000","151","1","127","30","0","136","101250705","10734","20","0","プチグリフォン","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","68","0","0","0","0","73643","20"
"0","0","0","0","0","0","127","0","0","0","0","202800","158","1","127","30","0","123","101250706","19000","20","0","タビガラス","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","70","0","0","0","0","88057","20"
"0","0","0","0","0","0","127","0","0","0","0","207200","147","1","127","30","0","147","101250707","11340","20","0","ウーピーオーク","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","68","0","0","0","0","73000","20"
"0","0","0","0","0","0","127","0","0","0","0","207100","159","1","127","30","0","159","101250708","19689","20","0","キラービー","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","68","0","0","0","0","68100","20"
"0","0","0","0","0","0","128","0","0","0","0","200901","184","1","128","30","0","173","101250801","10644","20","0","ネジレアカシア","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","68","0","0","0","0","88084","20"
"0","0","0","0","0","0","128","12108","0","0","0","207000","143","1","128","30","0","163","101250802","0","20","0","ワッパダヌキ","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","68","0","0","0","0","79000","20"
"0","0","0","0","0","0","128","0","0","0","0","200100","158","1","128","30","0","143","101250803","5050","20","0","ウキキー","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","69","0","0","0","0","65319","20"
"0","0","0","0","0","0","128","0","0","0","0","207200","148","1","128","40","0","148","101250804","11440","20","0","ウーピーオーク","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","70","0","0","0","0","74000","20"
"0","0","0","0","0","0","128","0","0","0","0","200902","184","1","128","30","0","153","101250805","7140","20","0","トレント","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","67","0","0","0","0","79673","20"
"0","0","0","0","0","0","128","8189","0","0","0","200701","170","1","128","30","0","150","101250806","0","20","0","ロックソウル","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","69","0","0","0","0","58659","20"
"0","0","0","0","0","0","128","6876","0","0","0","203400","135","1","128","40","0","160","101250807","0","20","0","ホオズキムシ","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","70","0","0","0","0","60064","20"
"0","0","0","0","0","0","128","0","0","0","0","207100","160","1","128","30","0","160","101250808","19789","20","0","キラービー","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","68","0","0","0","0","69100","20"
"0","0","0","0","0","0","128","0","0","0","0","203801","192","1","128","30","0","169","101250809","29814","20","0","ハイオーク","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","68","0","0","0","0","139000","20"
"0","0","0","0","0","0","128","0","0","0","0","207200","148","1","128","30","0","148","101250901","11440","20","0","ウーピーオーク","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","70","0","0","0","0","74000","20"
"0","0","0","0","0","0","128","0","0","0","0","207100","160","1","128","30","0","160","101250902","19789","20","0","キラービー","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","68","0","0","0","0","69100","20"
"0","0","0","0","0","0","128","0","0","0","0","201301","167","1","128","30","0","141","101250903","7065","20","0","マッドフラワー","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","70","0","0","0","0","69828","20"
"0","0","0","0","0","0","128","0","0","0","0","200902","184","1","128","30","0","153","101250904","7140","20","0","トレント","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","70","0","0","0","0","79673","20"
"0","0","0","0","0","0","128","0","0","0","0","205500","151","1","128","30","0","191","101250905","11687","20","0","ランドスネーク","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","70","0","0","0","0","80100","20"
"0","0","0","0","0","0","128","0","0","0","0","203702","151","1","128","40","0","138","101250906","6562","20","0","スティンクスカンク","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","70","0","0","0","0","67500","20"
"0","0","0","0","0","0","128","0","0","0","0","203801","192","1","128","30","0","169","101250907","29814","20","0","ハイオーク","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","69","0","0","0","0","139000","20"
"0","0","0","0","0","0","128","0","0","0","0","203800","191","1","128","30","0","168","101250908","16937","20","0","オーク","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","68","0","0","0","0","115750","20"
"0","0","0","0","0","0","128","0","0","0","0","207101","160","1","128","30","0","160","101250909","4170","20","0","キラーエー","0","20","1","0","1","128","0","0","0","0","200000001","128","0","128","68","0","0","0","0","39000","20"
"0","0","0","0","0","0","129","0","0","0","0","204700","334","1","129","30","0","102","101251001","27295","20","0","リーフボア","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","70","0","0","0","0","96408","20"
"0","0","0","0","0","0","129","0","0","0","0","203800","192","1","129","30","0","169","101251002","18741","20","0","オーク","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","69","0","0","0","0","116750","20"
"0","0","0","0","0","0","129","15000","0","0","0","201400","193","1","129","30","0","161","101251003","0","20","0","エルダークラウド","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","70","0","0","0","0","77075","20"
"0","0","0","0","0","0","129","0","0","0","0","203801","193","1","129","30","0","170","101251004","32906","20","0","ハイオーク","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","70","0","0","0","0","140000","20"
"0","0","0","0","0","0","129","0","0","0","0","203900","162","1","129","30","0","156","101251005","28000","20","0","イビルキャノン","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","68","0","0","0","0","81119","20"
"0","0","0","0","0","0","129","0","0","0","0","203500","161","1","129","30","0","141","101251006","8861","20","0","ドリルモール","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","69","0","0","0","0","81114","20"
"0","0","0","0","0","0","129","0","0","0","0","200902","185","1","129","30","0","154","101251007","7964","20","0","トレント","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","67","0","0","0","0","80673","20"
"0","0","0","0","0","0","129","0","0","0","0","200100","159","1","129","30","0","144","101251008","5665","20","0","ウキキー","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","67","0","0","0","0","66319","20"
"0","0","0","0","0","0","129","0","0","0","0","207200","149","1","129","30","0","149","101251101","12694","20","0","ウーピーオーク","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","68","0","0","0","0","75000","20"
"0","0","0","0","0","0","129","0","0","0","0","204700","334","1","129","30","0","102","101251102","27295","20","0","リーフボア","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","69","0","0","0","0","96408","20"
"0","0","0","0","0","0","129","0","0","0","0","200902","185","1","129","30","0","154","101251103","7964","20","0","トレント","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","69","0","0","0","0","80673","20"
"0","0","0","0","0","0","129","0","0","0","0","200400","195","1","129","30","0","180","101251104","18769","20","0","ウェアウルフ","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","69","0","0","0","0","83016","20"
"0","0","0","0","0","0","129","0","0","0","0","203702","152","1","129","30","0","139","101251105","7329","20","0","スティンクスカンク","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","69","0","0","0","0","68500","20"
"0","0","0","0","0","0","129","11979","0","0","0","201600","162","1","129","30","0","182","101251106","0","20","0","ドリアード","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","68","0","0","0","0","74036","20"
"0","0","0","0","0","0","129","10900","0","0","0","200200","120","1","129","30","0","131","101251107","0","20","0","バルーンバード","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","68","0","0","0","0","75908","20"
"0","0","0","0","0","0","129","11765","0","0","0","201000","150","1","129","30","0","155","101251108","0","20","0","スカルフレイム","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","68","0","0","0","0","62199","20"
"0","0","0","0","0","0","129","14850","0","0","0","206900","167","1","129","30","0","185","101251109","0","20","0","スリーピィオウル","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","68","0","0","0","0","75800","20"
"0","0","0","0","0","0","129","0","0","0","0","201101","171","1","129","30","0","176","101251110","12897","20","0","コボルトアサシン","0","20","1","0","1","129","0","0","0","0","200000001","129","0","129","68","0","0","0","0","85293","20"
"0","0","0","0","0","0","130","0","0","0","0","207200","150","1","130","30","0","150","101251201","13244","20","0","ウーピーオーク","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","68","0","0","0","0","76000","20"
"0","0","0","0","0","0","130","0","0","0","0","205100","165","1","130","40","0","181","101251202","16104","20","0","ツチノコブラ","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","70","0","0","0","0","77069","20"
"0","0","0","0","0","0","130","0","0","0","0","200500","163","1","130","30","0","152","101251203","25322","20","0","ワイルドホーン","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","70","0","0","0","0","85566","20"
"0","0","0","0","0","0","130","0","0","0","0","200901","186","1","130","30","0","175","101251204","11644","20","0","ネジレアカシア","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","70","0","0","0","0","100084","20"
"0","0","0","0","0","0","130","0","0","0","0","207100","162","1","130","40","0","162","101251205","21988","20","0","キラービー","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","70","0","0","0","0","71100","20"
"0","0","0","0","0","0","130","0","0","0","0","200100","160","1","130","30","0","145","101251206","5775","20","0","ウキキー","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","69","0","0","0","0","67319","20"
"0","0","0","0","0","0","130","0","0","0","0","203301","500","1","130","30","0","186","101251207","12235","20","0","ジャングルガード","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","68","0","0","0","0","94000","20"
"0","0","0","0","0","0","130","0","0","0","0","202800","161","1","130","30","0","126","101251208","21230","20","0","タビガラス","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","68","0","0","0","0","91057","20"
"0","0","0","0","0","0","130","0","0","0","0","203801","194","1","130","30","0","171","101251301","33016","20","0","ハイオーク","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","70","0","0","0","0","141000","20"
"0","0","0","0","0","0","130","0","0","0","0","202902","172","1","130","30","0","147","101251302","13844","20","0","グラスリザード","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","69","0","0","0","0","97209","20"
"0","0","0","0","0","0","130","0","0","0","0","203702","153","1","130","30","0","140","101251303","7439","20","0","スティンクスカンク","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","68","0","0","0","0","69500","20"
"0","0","0","0","0","0","130","0","0","0","0","200902","186","1","130","30","0","155","101251304","8074","20","0","トレント","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","68","0","0","0","0","81673","20"
"0","0","0","0","0","0","130","12089","0","0","0","201600","163","1","130","30","0","183","101251305","0","20","0","ドリアード","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","68","0","0","0","0","75036","20"
"0","0","0","0","0","0","130","11000","0","0","0","200200","121","1","130","30","0","132","101251306","0","20","0","バルーンバード","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","69","0","0","0","0","76908","20"
"0","0","0","0","0","0","130","0","0","0","0","203900","163","1","130","30","0","157","101251307","25305","20","0","イビルキャノン","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","69","0","0","0","0","82119","20"
"0","0","0","0","0","0","130","0","0","0","0","207200","150","1","130","30","0","150","101251308","12804","20","0","ウーピーオーク","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","69","0","0","0","0","76000","20"
"0","0","0","0","0","0","130","14960","0","0","0","207101","168","1","130","30","0","186","101251309","0","20","0","スリーピィオウル","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","68","0","0","0","0","76800","20"
"0","0","0","0","0","0","130","0","0","0","0","203800","193","1","130","30","0","170","101251310","18851","20","0","オーク","0","20","1","0","1","130","0","0","0","0","200000001","130","0","130","68","0","0","0","0","117750","20"
"0","0","0","0","0","0","131","0","0","0","0","204700","336","1","131","30","0","104","101251401","27515","20","0","リーフボア","0","20","1","0","1","131","0","0","0","0","200000001","131","0","131","68","0","0","0","0","98408","20"
"0","0","0","0","0","0","131","0","0","0","0","201100","173","1","131","30","0","178","101251402","15351","20","0","コボルト","0","20","1","0","1","131","0","0","0","0","200000001","131","0","131","68","0","0","0","0","86562","20"
"0","0","0","0","0","0","131","12199","0","0","0","201600","164","1","131","30","0","184","101251403","0","20","0","ドリアード","0","20","1","0","1","131","0","0","0","0","200000001","131","0","131","70","0","0","0","0","76036","20"
"0","0","0","0","0","0","131","0","0","0","0","203702","154","1","131","30","0","141","101251404","7549","20","0","スティンクスカンク","0","20","1","0","1","131","0","0","0","0","200000001","131","0","131","68","0","0","0","0","70500","20"
"0","0","0","0","0","0","131","0","0","0","0","203900","164","1","131","30","0","158","101251405","13000","20","0","イビルキャノン","0","20","1","0","1","131","0","0","0","0","200000001","131","0","131","68","0","0","0","0","83119","20"
"0","0","0","0","0","0","131","0","0","0","0","207100","163","1","131","30","0","163","101251406","22098","20","0","キラービー","0","20","1","0","1","131","0","0","0","0","200000001","131","0","131","70","0","0","0","0","72100","20"
"0","0","0","0","0","0","131","0","0","0","0","207201","151","1","131","30","0","151","101251407","12914","20","0","ウーピーオーク","0","20","1","0","1","131","0","0","0","0","200000001","131","0","131","68","0","0","0","0","200000","20"
"0","0","0","0","0","0","131","0","0","0","0","203800","194","1","131","30","0","171","101251408","18961","20","0","オーク","0","20","1","0","1","131","0","0","0","0","200000001","131","0","131","70","0","0","0","0","118750","20"
"0","0","0","0","0","0","131","0","0","0","0","200600","159","1","131","30","0","212","101251409","9817","20","0","ラットン","0","20","1","0","1","131","0","0","0","0","200000001","131","0","131","68","0","0","0","0","72715","20"
"0","0","0","0","0","0","131","10780","0","0","0","306500","200","1","131","20","0","150","101251410","13200","5","0","トライバルオーク","0","20","1","0","1","131","0","0","0","0","300000008","130","0","131","70","0","0","0","0","600000","20"
"0","0","0","0","0","0","126","8313","0","0","0","203000","179","1","126","30","0","158","101260101","0","20","0","ゼラチナ","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","68","0","0","0","0","80301","20"
"0","0","0","0","0","0","126","0","0","0","0","202902","168","1","126","30","0","143","101260102","13444","20","0","グラスリザード","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","69","0","0","0","0","93209","20"
"0","0","0","0","0","0","126","0","0","0","0","201100","168","1","126","30","0","173","101260103","14851","20","0","コボルト","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","65","0","0","0","0","81562","20"
"0","0","0","0","0","0","126","0","0","0","0","202901","179","1","126","40","0","154","101260104","11405","20","0","ロックリザード","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","70","0","0","0","0","89452","20"
"0","0","0","0","0","0","126","6814","0","0","0","202200","104","1","126","30","0","158","101260105","0","20","0","ウイングロップ","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","68","0","0","0","0","81940","20"
"0","0","0","0","0","0","126","0","0","0","0","200900","128","1","126","30","0","127","101260106","10304","20","0","スタンプ","0","20","1","0","1","126","0","0","0","0","200000001","126","0","126","69","0","0","0","0","90520","20"
"0","0","0","0","0","0","127","0","0","0","0","200900","129","1","127","30","0","128","101260201","10404","20","0","スタンプ","0","20","1","0","1","127","0","0","0","0","200000001","127","0","127","68","0","0","0","0","91520","20"
