bcc79ed5fbbde678c959c1d147b01ceeeb6133d41d57a32fc6e63d454661e602,078e33fb247a09f142813bddee48de189d51edd7f65281bb0dd4fb34fc505061,c85bed7ae25fefe8cb0f232827bd2f6576c3c879c59a0239005c89c0f817b00e,6c2651c454953d35a02bc66418daca9a7affc9cd415505d142c59ca17b34332a,483aceef12d67cad7f7146c3b1d640d6f5133f8963c4d53c1ef1d0c40a56a7e6,40e16a0847ef2e912817bfeb754294ae617f60cf7a56318476c218ca10111fa6,f83f989a7275bac080465f15c707c813944828f10356c9c3d90ecead8d7e077f,c93f8c8ef3c7b2f7395e10afdd5f2e4bcbc533c06388420a1beb77329e085caa,e74692054a8fa19799afe6755d0d638b0085e20a95cb7e879272964d2ec93e0e,b28ba9af72b2e341d9c0010f5d580346ce14ec6cceaf9b75243965715902c523,9c1039ba5d901f15fa5c63a75046a59e58368663c3e54fecacea2ff8065e1cdb,35e4ce760b445ec40802aa18bd1894e790ec00f7d3e647854458b03ad58c4e44,d4b1f3b9f271570d53514acc0f5de701269296c6550346fe86287f9b3c44ab13,e375bc2ad6b2caa350509384b86bf841317616e899fa0a0995858c7063ae71e9,8e0d5d5a23c1e1dab0aa5b1f938e2003073c7956970977073958ec5941a3782a
"92428130","0","1","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1.1","250","0"
"92428140","0","1","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1.1","250","0"
"92428210","0","2","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","0.9","140","0"
"92428220","0","2","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","0.9","140","0"
"92428230","0","2","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","0.9","140","0"
"92428240","0","2","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","0.9","140","0"
"92428310","0","3","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1.2","90","0"
"92428320","0","3","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1.2","90","0"
"92428330","0","3","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1.2","90","0"
"92428340","0","3","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1.2","90","0"
"92429110","0","1","-30","0","0","bgm_MC170","0","100198","bgm_MC170","94002","100198","1.4","100","0"
"92429120","0","1","-30","0","0","bgm_MC170","0","100198","bgm_MC170","94002","100198","1.4","100","0"
"92429130","0","1","-30","0","0","bgm_MC170","0","100198","bgm_MC170","94002","100198","1.4","100","0"
"92429140","0","1","-30","0","0","bgm_MC170","0","100198","bgm_MC170","94002","100198","1.4","100","0"
"92429210","0","2","-30","0","0","bgm_MC170","0","100198","bgm_MC170","94002","100198","1.45","100","20"
"92429220","0","2","-30","0","0","bgm_MC170","0","100198","bgm_MC170","94002","100198","1.45","100","20"
"92429230","0","2","-30","0","0","bgm_MC170","0","100198","bgm_MC170","94002","100198","1.45","100","20"
"92429240","0","2","-30","0","0","bgm_MC170","0","100198","bgm_MC170","94002","100198","1.45","100","20"
"92429310","0","3","-30","0","0","bgm_MC170","0","100198","bgm_MC170","94002","100198","1.1","100","0"
"92429320","0","3","-30","0","0","bgm_MC170","0","100198","bgm_MC170","94002","100198","1.1","100","0"
"92429330","0","3","-30","0","0","bgm_MC170","0","100198","bgm_MC170","94002","100198","1.1","100","0"
"92429340","0","3","-30","0","0","bgm_MC170","0","100198","bgm_MC170","94002","100198","1.1","100","0"
"92430110","0","1","-30","0","0","bgm_MC170","0","103013","bgm_MC170","94002","103013","1.3","0","40"
"92430120","0","1","-30","0","0","bgm_MC170","0","103013","bgm_MC170","94002","103013","1.3","0","40"
"92430130","0","1","-30","0","0","bgm_MC170","0","103013","bgm_MC170","94002","103013","1.3","0","40"
"92430140","0","1","-30","0","0","bgm_MC170","0","103013","bgm_MC170","94002","103013","1.3","0","40"
"92430210","0","2","-30","0","0","bgm_MC170","0","103013","bgm_MC170","94002","103013","1","150","-330"
"92430220","0","2","-30","0","0","bgm_MC170","0","103013","bgm_MC170","94002","103013","1","150","-330"
"92430230","0","2","-30","0","0","bgm_MC170","0","103013","bgm_MC170","94002","103013","1","150","-330"
"92430240","0","2","-30","0","0","bgm_MC170","0","103013","bgm_MC170","94002","103013","1","150","-330"
"92430310","0","3","-30","0","0","bgm_MC170","0","103013","bgm_MC170","94002","103013","1.4","50","40"
"92430320","0","3","-30","0","0","bgm_MC170","0","103013","bgm_MC170","94002","103013","1.4","50","40"
"92430330","0","3","-30","0","0","bgm_MC170","0","103013","bgm_MC170","94002","103013","1.4","50","40"
"92430340","0","3","-30","0","0","bgm_MC170","0","103013","bgm_MC170","94002","103013","1.4","50","40"
"92431110","0","1","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1.3","0","40"
"92431120","0","1","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1.3","0","40"
"92431130","0","1","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1.3","0","40"
"92431140","0","1","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1.3","0","40"
"92431210","0","2","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1","150","-330"
"92431220","0","2","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1","150","-330"
"92431230","0","2","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1","150","-330"
"92431240","0","2","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1","150","-330"
"92431310","0","3","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1.4","50","40"
"92431320","0","3","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1.4","50","40"
"92431330","0","3","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1.4","50","40"
"92431340","0","3","-30","0","0","bgm_MC170","0","101822","bgm_MC170","94002","101822","1.4","50","40"
"92432110","0","1","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1.2","0","20"
"92432120","0","1","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1.2","0","20"
"92432130","0","1","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1.2","0","20"
"92432140","0","1","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1.2","0","20"
"92432210","0","2","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1.3","150","-50"
"92432220","0","2","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1.3","150","-50"
"92432230","0","2","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1.3","150","-50"
"92432240","0","2","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1.3","150","-50"
"92432310","0","3","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","0.8","50","-330"
"92432320","0","3","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","0.8","50","-330"
"92432330","0","3","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","0.8","50","-330"
"92432340","0","3","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","0.8","50","-330"
"92501110","0","1","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1","90","-210"
"92501120","0","1","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1","90","-210"
"92501130","0","1","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1","90","-210"
"92501140","0","1","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1","90","-210"
"92501210","0","2","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1","210","-240"
"92501220","0","2","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1","210","-240"
"92501230","0","2","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1","210","-240"
"92501240","0","2","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1","210","-240"
"92501310","0","3","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1.1","250","-90"
"92501320","0","3","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1.1","250","-90"
"92501330","0","3","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1.1","250","-90"
"92501340","0","3","-30","0","0","bgm_MC170","0","101191","bgm_MC170","94002","101191","1.1","250","-90"
