811627d7e89e42d2601183341d41c1fcc047396e0f5a1782076cf5c9fc6830da,b62eec9525d4db83424b8f8d90f1d9b65763779bcc940de1d639d6124ba3d3b3,6817020d9dd9520741827695f39e4ba0c7074fed2d64f5ec681761740b7b2edd,4b7833219acfb086532a82803ace2f9f3fb6a2c2ef3029ae9ae93ed7853591c2,910d91b6786b441236798cfbf0f64c0f8559e064d4da9020baa181462f935904,11b2bcdd3280afb6c10cb1fb9d72887c08811b74e217c719180bcfc4fb64a902,ec60d4c237d2562333bed603816733d06eb99e7a3f5e54b3985377a97404e9f6,7aff26a766d604750c85e97796186ab4f6ce719d216f8224cf423bd46c3fe586,95affcbfe5e939e7992b99856d0c5a671dbfbd9db0a53da63616a897f1767206,cf8c7f56f406764a7733636d7e45bc88be5dcebc44919148643519e771723a4f,c6cab19cb3eced5e0950ee1fb2b1a719c39070370a4ad2b58c04a58eaafd352a,275b6ee105de4a25cdf9156ad20ce09e4226ebb8e249056ddd64cd947b78b1f6,6545c2c60314e627b32b124a19f35b33c7c7384f95a0dc730a83d7821468ff09,4b3a31c50cedcd14168d0bf2fe779b894f61f27a8013c8a22f0c8c3c6825a221,4f575394dc8f02cc10d4888f7fd6ee5391ac5daee440ec1c9b0c3ca4f2599674,75a8360dedcf39eb192edff53a2b938c9c4f54fe81b1ab8dfe63e98c50e98766,160f9d865917c396aab29a9bf2891806ae1bd7eb5d69a3650a7b64c9df712394,096a27b23cf8ab39de623a5d7b7a72f8fe8d77e2d8a5a23ae0b400d28f49029c,ce5b27950f19bae506c5f00ebe01620019065bc574b7b81a10fd153b8ff8b0de
"0","1","10103","0","1.5","5","610103006","0","1","0","0","0","0","2.4","-55","178","0","","3"
"5104321","1","10104","610104401","5.5","5","610104004","0","2","600","5104322","0","0","1.3","0","238","3","","1"
"0","1","10104","0","1.5","5","610104005","0","1","600","5104323","40","0","1.5","-40","238","0","","2"
"0","1","10104","0","1.5","5","610104006","0","1","0","0","0","0","1.5","-40","238","0","","3"
"5078321","1","10105","0","1.5","5","610105004","0","1","0","5078322","62","0","1.55","-45","181","0","","1"
"0","1","10105","0","1.5","5","610105005","490","4","0","5078323","0","0","1.55","-45","181","0","","2"
"0","1","10105","0","1.5","5","610105006","0","1","0","0","0","0","1.55","-45","181","0","","3"
"5106321","1","10106","610106401","5.5","5","610106004","12","3","600","5106322","0","0","1.2","0","240","3","","1"
"0","1","10106","610106402","1.5","5","610106005","0","1","600","5106323","60","0","1.2","0","240","0","","2"
"0","1","10106","0","1.5","5","610106006","0","1","0","0","0","0","1.2","0","240","0","","3"
"5080321","1","10107","610107401","5.5","5","610107004","0","2","600","5080322","0","0","1.4","-70","184","3","","1"
"0","1","10107","610107402","1.5","5","610107005","0","1","0","5080323","60","0","1.5","-70","184","0","","2"
"0","1","10107","0","1.5","5","610107006","0","1","0","0","0","0","1.5","-70","184","0","","3"
"5108321","1","10108","610108401","5.5","5","610108004","0","1","600","5108322","80","0","1.55","-35","243","3","","1"
"0","1","10108","610108402","1.5","5","610108005","0","1","600","5108323","60","0","1.55","-35","243","0","","2"
"0","1","10108","0","1.5","5","610108006","0","1","0","0","0","0","1.55","-35","243","0","","3"
"5082321","1","10109","610109401","5.5","5","610109004","20","3","600","5082322","0","0","2","-20","187","3","","1"
"0","1","10109","0","1.5","5","610109005","0","1","0","5082323","69","0","2","-20","187","0","","2"
"0","1","10109","0","1.5","5","610109006","0","1","0","0","0","0","2","-20","187","0","","3"
"5110321","1","10110","610110401","5.5","5","610110004","10000000","5","600","5110322","69","0","1","-50","246","3","","1"
"0","1","10110","610110402","1.5","5","610110005","0","2","600","5110323","0","0","0.85","-50","246","0","","2"
"0","1","10110","0","1.5","5","610110006","0","1","0","0","0","0","1","-50","246","0","","3"
"5111321","1","10111","610111401","5.5","5","610111004","0","1","600","5111322","60","0","1.35","-78","246","3","","1"
"0","1","10111","610111402","1.5","5","610111005","0","2","600","5111323","0","0","1.2","-55","246","0","","2"
"0","1","10111","0","1.5","5","610111006","0","1","0","0","0","0","1.35","-78","246","0","","3"
"5084321","1","10112","610112401","5.5","5","610112004","0","2","600","5084322","0","0","1.35","5","190","3","","1"
"0","1","10112","0","1.5","5","610112005","10","3","600","5084323","0","0","1.35","5","190","0","","2"
"0","1","10112","0","1.5","5","610112006","0","1","0","0","0","0","1.35","5","190","0","","3"
"5085321","1","10113","610113401","5.5","5","610113004","0","2","600","5085322","0","0","0.95","-20","190","3","","1"
"0","1","10113","0","1.5","5","610113005","0","1","600","5085323","68","0","1.2","-20","190","0","","2"
"0","1","10113","0","1.5","5","610113006","0","1","0","0","0","0","1.2","-20","190","0","","3"
"5114321","1","10114","610114401","5.5","5","610114004","16","3","600","5114322","0","0","1.25","20","249","3","","1"
"0","1","10114","610114402","1.5","5","610114005","0","1","600","5114323","58","0","1.25","20","249","0","","2"
"0","1","10114","0","1.5","5","610114006","0","1","0","0","0","0","1.25","20","249","0","","3"
"5088321","1","10115","610115401","5.5","5","610115004","15","3","600","5088322","0","0","1.4","-70","193","3","","1"
"0","1","10115","610115402","1.5","5","610115005","0","1","0","5088323","72","0","1.5","-70","193","0","","2"
"0","1","10115","0","1.5","5","610115006","0","1","0","0","0","0","1.5","-70","193","0","","3"
"5116321","1","10116","610116401","5.5","5","610116004","0","1","600","5116322","74","0","1.85","-25","252","3","","1"
"0","1","10116","610116402","1.5","5","610116005","0","1","0","5116323","53","0","1.85","-25","252","0","","2"
"0","1","10116","0","1.5","5","610116006","0","1","0","0","0","0","1.85","-25","252","0","","3"
"5090321","1","10117","0","5.5","5","610117004","0","1","600","5090322","86","0","1.18","-45","196","3","","1"
"0","1","10117","0","1.5","5","610117005","300","4","0","5090323","0","0","1.18","-45","196","0","","2"
"0","1","10117","0","1.5","5","610117006","0","1","0","0","0","0","1.18","-45","196","0","","3"
"5118321","1","10118","610118401","5.5","5","610118004","0","1","600","5118322","69","0","1.25","-20","255","3","","1"
"0","1","10118","610118402","1.5","5","610118005","0","1","600","5118323","42","0","1.25","-20","255","0","","2"
"0","1","10118","0","1.5","5","610118006","0","1","0","0","0","0","1.25","-20","255","0","","3"
"5092321","1","10119","0","5.5","5","610119004","0","1","600","5092322","70","0","1.4","-50","199","3","","1"
"0","1","10119","610119402","1.5","5","610119005","0","2","600","5092323","0","0","1.15","-20","199","0","","2"
"0","1","10119","0","1.5","5","610119006","0","1","0","0","0","0","1.4","-50","199","0","","3"
"5120321","1","10120","610120401","5.5","5","610120004","0","1","600","5120322","71","0","1.55","-35","255","3","","1"
"0","1","10120","610120402","1.5","5","610120005","0","2","600","5120323","0","0","1.2","-35","255","0","","2"
"0","1","10120","0","1.5","5","610120006","0","1","0","0","0","0","1.55","-35","255","0","","3"
"5094321","1","10121","610121401","5.5","5","610121004","10","3","600","5094322","0","0","2.2","-50","200","3","","1"
"0","1","10121","0","1.5","5","610121005","0","1","0","5094323","68","0","2.2","-50","200","0","","2"
"0","1","10121","0","1.5","5","610121006","0","1","0","0","0","0","2.2","-50","200","0","","3"
"5122321","1","10122","610122401","5.5","5","610122004","0","1","600","5122322","68","0","1.7","40","255","3","","1"
"0","1","10122","610122402","1.5","5","610122005","0","2","600","5122323","0","0","1","20","255","4.5","","2"
"0","1","10122","0","1.5","5","610122006","0","1","0","0","0","0","1.7","40","255","0","","3"
"5096321","1","10123","0","5.5","5","610123004","0","1","600","5096322","80","0","1.3","-120","200","3","","1"
"0","1","10123","610123402","1.5","5","610123005","0","2","600","5096323","0","0","1","-80","200","0","","2"
"0","1","10123","0","1.5","5","610123006","0","1","0","0","0","0","1.3","-120","200","0","","3"
"5124321","1","10124","610124401","5.5","5","610124004","0","2","600","5124322","0","0","0.83","-20","255","3","","1"
"0","1","10124","0","1.5","5","610124005","0","1","600","5124323","66","0","0.83","-20","255","0","","2"
"0","1","10124","0","1.5","5","610124006","0","1","0","0","0","0","0.83","-20","255","0","","3"
"5098321","1","10125","610125401","5.5","5","610125004","0","2","600","5098322","0","0","1.3","-120","200","3","","1"
"0","1","10125","610125402","1.5","5","610125005","0","2","600","5098323","0","0","1.1","-80","200","0","","2"
"0","1","10125","0","1.5","5","610125006","0","1","0","0","0","0","1.3","-85","200","0","","3"
"5126321","1","10126","610126401","5.5","5","610126004","0","1","600","5126322","83","0","1.5","-25","255","3","","1"
"0","1","10126","610126402","1.5","5","610126005","0","2","600","5126323","0","0","1.3","-25","255","3","","2"
"0","1","10126","0","1.5","5","610126006","0","1","0","0","0","0","1.5","-25","255","0","","3"
"5100321","1","10127","610127401","5.5","5","610127004","0","2","600","5100322","0","0","1.1","-50","200","3","","1"
"0","1","10127","0","1.5","5","610127005","0","1","600","5100323","64","0","1.5","-70","200","0","","2"
"0","1","10127","0","1.5","5","610127006","0","1","0","0","0","0","1.5","-70","200","0","","3"
"5128321","1","10128","610128401","5.5","5","610128004","15","3","600","5128322","0","0","1.85","-25","255","3","","1"
"0","1","10128","610128402","1.5","5","610128005","0","1","0","5128323","62","0","1.85","-25","255","0","","2"
"0","1","10128","0","1.5","5","610128006","0","1","0","0","0","0","1.85","-25","255","0","","3"
"5102321","1","10129","0","5.5","5","610129004","0","1","600","5102322","66","0","1.25","-85","200","3","","1"
"0","1","10129","610129402","1.5","5","610129005","0","2","600","5102323","0","0","1.1","-80","200","0","","2"
"0","1","10129","0","1.5","5","610129006","0","1","0","0","0","0","1.25","-85","200","0","","3"
"5130321","1","10130","0","5.5","5","610130004","0","1","600","5130322","78","0","1.2","0","255","3","","1"
"0","1","10130","610130402","1.5","5","610130005","0","2","600","5130323","0","0","1","0","255","0","","2"
"0","1","10130","0","1.5","5","610130006","0","1","0","0","0","0","1.2","0","255","0","","3"
"5104321","1","10131","610131401","5.5","5","610131004","0","2","600","5104322","0","0","1.3","0","200","3","","1"
"0","1","10131","0","1.5","5","610131005","0","1","600","5104323","40","0","1.5","-40","200","0","","2"
"0","1","10131","0","1.5","5","610131006","0","1","0","0","0","0","1.5","-40","200","0","","3"
"5132321","1","10132","610132401","5.5","5","610132004","15","3","600","5132322","0","0","1","-60","255","3","","1"
"0","1","10132","610132402","1.5","5","610132005","0","1","0","5132323","70","0","1","-60","255","0","","2"
"0","1","10132","0","1.5","5","610132006","0","1","0","0","0","0","1","-60","255","0","","3"
"5106321","1","10133","610133401","5.5","5","610133004","12","3","600","5106322","0","0","1.2","0","200","3","","1"
"0","1","10133","610133402","1.5","5","610133005","0","1","600","5106323","60","0","1.2","0","200","0","","2"
"0","1","10133","0","1.5","5","610133006","0","1","0","0","0","0","1.2","0","200","0","","3"
"5134321","1","10134","0","5.5","5","610134004","0","1","600","5134322","55","0","1.85","-50","255","3","","1"
"0","1","10134","610134402","1.5","5","610134005","30","3","600","5134323","0","0","1.85","-50","255","3","","2"
"0","1","10134","0","1.5","5","610134006","0","1","0","0","0","0","1.85","-50","255","0","","3"
"5108321","1","10135","610135401","5.5","5","610135004","0","1","600","5108322","85","0","1.55","-35","200","3","","1"
"0","1","10135","610135402","1.5","5","610135005","0","1","600","5108323","70","0","1.55","-35","200","0","","2"
"0","1","10135","0","1.5","5","610135006","0","1","0","0","0","0","1.55","-35","200","0","","3"
"5136321","1","10136","610136401","5.5","5","610136004","0","2","600","5136322","0","0","1.1","0","255","3","","1"
"0","1","10136","0","1.5","5","610136005","0","1","600","5136323","84","0","1.5","-50","255","0","","2"
"0","1","10136","0","1.5","5","610136006","0","1","0","0","0","0","1.5","-50","255","0","","3"
"5137321","1","10137","0","5.5","5","610137004","0","1","0","5137322","75","0","0.85","0","255","0","","1"
"0","1","10137","0","1.5","5","610137005","0","1","0","5137323","50","0","0.85","0","255","0","","2"
"0","1","10137","0","1.5","5","610137006","0","1","0","0","0","0","0.85","0","255","0","","3"
"5110321","1","10138","610138401","5.5","5","610138004","2000000","5","600","5110322","69","0","1","-50","200","3","","1"
"0","1","10138","610138402","1.5","5","610138005","0","2","600","5110323","0","0","0.85","-50","200","0","","2"
"0","1","10138","0","1.5","5","610138006","0","1","0","0","0","0","1","-50","200","0","","3"
"5111321","1","10139","610139401","5.5","5","610139004","0","1","600","5111322","62","0","1.35","-78","200","3","","1"
"0","1","10139","610139402","1.5","5","610139005","0","2","600","5111323","0","0","1.2","-55","200","0","","2"
"0","1","10139","0","1.5","5","610139006","0","1","0","0","0","0","1.35","-78","200","0","","3"
"5140321","1","10140","0","5.5","5","610140004","0","1","600","5140322","86","0","1.4","0","255","3","","1"
"0","1","10140","0","1.5","5","610140005","0","1","0","5140323","52","0","1.4","0","255","0","","2"
"0","1","10140","0","1.5","5","610140006","0","1","0","0","0","0","1.4","0","255","0","","3"
"5114321","1","10141","610141401","5.5","5","610141004","16","3","600","5114322","0","0","1.25","20","200","3","","1"
"0","1","10141","610141402","1.5","5","610141005","0","1","600","5114323","58","0","1.25","20","200","0","","2"
"0","1","10141","0","1.5","5","610141006","0","1","0","0","0","0","1.25","20","200","0","","3"
"5142321","1","10142","0","5.5","5","610142004","0","1","600","5142322","76","0","1.45","-33","255","3","","1"
"0","1","10142","610142402","1.5","5","610142005","0","2","600","5142323","0","0","1.23","-40","255","3","","2"
"0","1","10142","0","1.5","5","610142006","0","1","0","0","0","0","1.45","-33","255","0","","3"
"5116321","1","10143","610143401","5.5","5","610143004","0","1","600","5116322","72","0","1.85","-25","200","3","","1"
"0","1","10143","610143402","1.5","5","610143005","0","1","0","5116323","52","0","1.85","-25","200","0","","2"
"0","1","10143","0","1.5","5","610143006","0","1","0","0","0","0","1.85","-25","200","0","","3"
"5144321","1","10144","0","5.5","5","610144004","0","1","600","5144322","65","0","1","-33","255","3","","1"
"0","1","10144","610144402","1.5","5","610144005","0","2","600","5144323","0","0","1","-40","255","3","","2"
"0","1","10144","0","1.5","5","610144006","0","1","0","0","0","0","1","-33","255","0","","3"
"5118321","1","10145","610145401","5.5","5","610145004","0","1","600","5118322","74","0","1.25","-20","200","3","","1"
"0","1","10145","610145402","1.5","5","610145005","0","1","600","5118323","52","0","1.25","-20","200","0","","2"
"0","1","10145","0","1.5","5","610145006","0","1","0","0","0","0","1.25","-20","200","0","","3"
"5146321","1","10146","610146401","5.5","5","610146004","0","2","600","5146322","0","0","0.87","-45","255","3","","1"
"0","1","10146","0","1.5","5","610146005","0","1","0","5146323","58","0","1.18","-45","255","0","","2"
"0","1","10146","0","1.5","5","610146006","0","1","0","0","0","0","1.18","-45","255","0","","3"
"5120321","1","10147","610147401","5.5","5","610147004","0","1","600","5120322","76","0","1.55","-35","200","0","","1"
"0","1","10147","610147402","1.5","5","610147005","0","2","600","5120323","0","0","1.2","-35","200","4","","2"
"0","1","10147","0","1.5","5","610147006","0","1","0","0","0","0","1.55","-35","200","0","","3"
"5148321","1","10148","610148401","5.5","5","610148004","0","2","600","5148322","0","0","1.4","-50","255","3","","1"
"0","1","10148","0","1.5","5","610148005","0","1","0","5148323","72","0","1.7","-50","255","0","","2"
"0","1","10148","0","1.5","5","610148006","0","1","0","0","0","0","1.7","-50","255","0","","3"
"5122321","1","10149","610149401","5.5","5","610149004","0","1","600","5122322","68","0","1.7","40","200","3","","1"
"0","1","10149","610149402","1.5","5","610149005","0","2","600","5122323","0","0","1","20","200","4.5","","2"
"0","1","10149","0","1.5","5","610149006","0","1","0","0","0","0","1.7","40","200","0","","3"
"5150321","1","10150","0","5.5","5","610150004","0","1","0","5150322","71","0","1.35","-33","255","0","","1"
"0","1","10150","0","1.5","5","610150005","0","1","0","5150323","50","0","1.35","-33","255","0","","2"
"0","1","10150","0","1.5","5","610150006","0","1","0","0","0","0","1.35","-33","255","0","","3"
"5124321","1","10151","610151401","5.5","5","610151004","0","2","600","5124322","0","0","0.83","-20","200","3","","1"
"0","1","10151","0","1.5","5","610151005","0","1","600","5124323","66","0","0.83","-20","200","0","","2"
"0","1","10151","0","1.5","5","610151006","0","1","0","0","0","0","0.83","-20","200","0","","3"
"5152321","1","10152","610152401","5.5","5","610152004","0","2","600","5152322","0","0","0.7","20","255","4.8","","1"
"0","1","10152","0","1.5","5","610152005","0","1","0","5152323","81","0","0.96","30","255","0","","2"
"0","1","10152","0","1.5","5","610152006","0","1","0","0","0","0","0.96","30","255","0","","3"
"0","1","10153","610153401","1.5","5","610153004","0","2","600","5017321","0","0","0.9","50","200","3","","1"
"0","1","10153","0","1.5","5","610153005","0","1","0","5017322","69","0","1","84","200","0","","2"
"0","1","10153","0","1.5","5","610153006","0","1","0","0","0","0","1","84","200","0","","3"
"5154321","1","10154","0","5.5","5","610154004","0","1","600","5154322","68","0","1.25","-33","255","3","","1"
"0","1","10154","610154402","1.5","5","610154005","0","2","600","5154323","0","0","1","-10","255","3","","2"
"0","1","10154","0","1.5","5","610154006","0","1","0","0","0","0","1.25","-33","255","0","","3"
"5126321","1","10155","610126401","5.5","5","610126004","0","1","600","5126322","83","0","1.5","-25","255","3","","1"
"0","1","10155","610126402","1.5","5","610126005","0","2","600","5126323","0","0","1.3","-25","255","3","","2"
"0","1","10155","0","1.5","5","610126006","0","1","0","0","0","0","1.5","-25","255","0","","3"
"5156321","1","10156","610156401","5.5","5","610156004","0","2","600","5156322","0","0","0.85","5","255","3","","1"
"0","1","10156","0","1.5","5","610156005","0","1","600","5156323","75","0","1.11","-10","255","3","","2"
"0","1","10156","0","1.5","5","610156006","0","1","0","0","0","0","1.11","-10","255","0","","3"
"5128321","1","10157","610128401","5.5","5","610128004","15","3","600","5128322","0","0","1.85","-25","255","3","","1"
"0","1","10157","610128402","1.5","5","610128005","0","1","0","5128323","62","0","1.85","-25","255","0","","2"
"0","1","10157","0","1.5","5","610128006","0","1","0","0","0","0","1.85","-25","255","0","","3"
"5158321","1","10158","610158401","5.5","5","610158004","0","2","600","5158322","0","0","1.5","-40","255","3","","1"
"0","1","10158","0","1.5","5","610158005","0","1","0","5158323","65","0","1.75","-33","255","0","","2"
"0","1","10158","0","1.5","5","610158006","0","1","0","0","0","0","1.75","-33","255","0","","3"
"5130321","1","10159","0","5.5","5","610130004","0","1","600","5130322","78","0","1.2","0","255","3","","1"
"0","1","10159","610130402","1.5","5","610130005","0","2","600","5130323","0","0","1","0","255","4.5","","2"
"0","1","10159","0","1.5","5","610130006","0","1","0","0","0","0","1.2","0","255","0","","3"
"5160321","1","10160","610160401","5.5","5","610160004","20","3","600","5160322","0","0","1.4","-35","255","4.8","","1"
"0","1","10160","0","1.5","5","610160005","0","1","0","5160323","70","0","1.4","-35","255","0","","2"
"0","1","10160","0","1.5","5","610160006","0","1","0","0","0","0","1.4","-35","255","0","","3"
"5132321","1","10161","610132401","5.5","5","610132004","15","3","600","5132322","0","0","1","-60","255","3","","1"
"0","1","10161","610132402","1.5","5","610132005","0","1","0","5132323","70","0","1","-60","255","0","","2"
"0","1","10161","0","1.5","5","610132006","0","1","0","0","0","0","1","-60","255","0","","3"
"5134321","1","10163","0","5.5","5","610134004","0","1","600","5134322","55","0","1.85","-50","255","3","","1"
"0","1","10163","610134402","1.5","5","610134005","30","3","600","5134323","0","0","1.85","-50","255","3","","2"
"0","1","10163","0","1.5","5","610134006","0","1","0","0","0","0","1.85","-50","255","0","","3"
"5136321","1","10164","610136401","5.5","5","610136004","0","2","600","5136322","0","0","1.1","0","255","3","","1"
"0","1","10164","0","1.5","5","610136005","0","1","600","5136323","84","0","1.5","-50","255","0","","2"
"0","1","10164","0","1.5","5","610136006","0","1","0","0","0","0","1.5","-50","255","0","","3"
"5137321","1","10165","0","5.5","5","610137004","0","1","0","5137322","75","0","0.85","0","255","0","","1"
"0","1","10165","0","1.5","5","610137005","0","1","0","5137323","50","0","0.85","0","255","0","","2"
"0","1","10165","0","1.5","5","610137006","0","1","0","0","0","0","0.85","0","255","0","","3"
"5140321","1","10166","0","5.5","5","610140004","0","1","600","5140322","86","0","1.4","0","255","3","","1"
"0","1","10166","0","1.5","5","610140005","0","1","0","5140323","52","0","1.4","0","255","0","","2"
"0","1","10166","0","1.5","5","610140006","0","1","0","0","0","0","1.4","0","255","0","","3"
"5142321","1","10167","0","5.5","5","610142004","0","1","600","5142322","76","0","1.45","-33","255","3","","1"
"0","1","10167","610142402","1.5","5","610142005","0","2","600","5142323","0","0","1.23","-40","255","3","","2"
"0","1","10167","0","1.5","5","610142006","0","1","0","0","0","0","1.45","-33","255","0","","3"
"5144321","1","10168","0","5.5","5","610144004","0","1","600","5144322","65","0","1","-33","255","3","","1"
"0","1","10168","610144402","1.5","5","610144005","0","2","600","5144323","0","0","1","-40","255","3","","2"
"0","1","10168","0","1.5","5","610144006","0","1","0","0","0","0","1","-33","255","0","","3"
"5146321","1","10169","610146401","5.5","5","610146004","0","2","600","5146322","0","0","0.87","-45","255","3","","1"
"0","1","10169","0","1.5","5","610146005","0","1","0","5146323","58","0","1.18","-45","255","0","","2"
"0","1","10169","0","1.5","5","610146006","0","1","0","0","0","0","1.18","-45","255","0","","3"
"5148321","1","10170","610148401","5.5","5","610148004","0","2","600","5148322","0","0","1.4","-50","255","3","","1"
"0","1","10170","0","1.5","5","610148005","0","1","0","5148323","72","0","1.7","-50","255","0","","2"
"0","1","10170","0","1.5","5","610148006","0","1","0","0","0","0","1.7","-50","255","0","","3"
"5150321","1","10171","0","5.5","5","610150004","0","1","0","5150322","71","0","1.35","-33","255","0","","1"
"0","1","10171","0","1.5","5","610150005","0","1","0","5150323","50","0","1.35","-33","255","0","","2"
"0","1","10171","0","1.5","5","610150006","0","1","0","0","0","0","1.35","-33","255","0","","3"
"5152321","1","10172","610152401","5.5","5","610152004","0","2","600","5152322","0","0","0.7","20","255","4.8","","1"
"0","1","10172","0","1.5","5","610152005","0","1","0","5152323","81","0","0.96","30","255","0","","2"
"0","1","10172","0","1.5","5","610152006","0","1","0","0","0","0","0.96","30","255","0","","3"
"5154321","1","10173","0","5.5","5","610154004","0","1","600","5154322","68","0","1.25","-33","255","3","","1"
"0","1","10173","610154402","1.5","5","610154005","0","2","600","5154323","0","0","1","-10","255","3","","2"
"0","1","10173","0","1.5","5","610154006","0","1","0","0","0","0","1.25","-33","255","0","","3"
"5035321","1","10174","610062401","5.5","5","610062004","0","2","600","5035322","0","0","2.5","5","255","3","","1"
"0","1","10174","610062402","1.5","5","610062005","0","2","600","5035323","0","0","2.5","5","255","0","","2"
"0","1","10174","0","1.5","5","610062006","0","1","0","0","0","0","2.5","5","255","0","","3"
"5036321","1","10175","0","5.5","5","610063004","0","1","600","5036322","73","0","0.4","-50","255","3","","1"
"0","1","10175","0","1.5","5","610063005","0","1","600","5036323","37","0","0.4","-50","255","0","","2"
"0","1","10175","0","1.5","5","610063006","0","1","0","0","0","0","0.4","-50","255","0","","3"
"5156321","1","10176","610156401","5.5","5","610156004","0","2","600","5156322","0","0","0.85","5","255","3","","1"
"0","1","10176","0","1.5","5","610156005","0","1","600","5156323","75","0","1.11","-10","255","3","","2"
"0","1","10176","0","1.5","5","610156006","0","1","0","0","0","0","1.11","-10","255","0","","3"
"5158321","1","10177","610158401","5.5","5","610158004","0","2","600","5158322","0","0","1.5","-40","255","3","","1"
"0","1","10177","0","1.5","5","610158005","0","1","0","5158323","65","0","1.75","-33","255","0","","2"
"0","1","10177","0","1.5","5","610158006","0","1","0","0","0","0","1.75","-33","255","0","","3"
"5160321","1","10178","610160401","5.5","5","610160004","20","3","600","5160322","0","0","1.4","-35","255","4.8","","1"
"0","1","10178","0","1.5","5","610160005","0","1","0","5160323","70","0","1.4","-35","255","0","","2"
"0","1","10178","0","1.5","5","610160006","0","1","0","0","0","0","1.4","-35","255","0","","3"
